rid,AML001_CD34_24H:BRD-K63513868:10,AML001_CD34_24H:BRD-K63513868:3.33333,AML001_CD34_24H:BRD-K63513868:1.11111,AML001_CD34_24H:BRD-K63513868:0.37037,AML001_CD34_6H:BRD-K63513868:10,AML001_CD34_6H:BRD-K63513868:3.33333,AML001_CD34_6H:BRD-K63513868:1.11111,AML001_CD34_6H:BRD-K63513868:0.37037,AML001_HL60_24H:BRD-K63513868:10,AML001_HL60_24H:BRD-K63513868:3.33333,AML001_HL60_24H:BRD-K63513868:1.11111,AML001_HL60_24H:BRD-K63513868:0.37037,AML001_HL60_6H:BRD-K63513868:10,AML001_HL60_6H:BRD-K63513868:3.33333,AML001_HL60_6H:BRD-K63513868:1.11111,AML001_HL60_6H:BRD-K63513868:0.37037,AML001_PC3_6H:BRD-K63513868:10,AML001_PC3_6H:BRD-K63513868:3.33333,AML001_PC3_6H:BRD-K63513868:1.11111,AML001_PC3_6H:BRD-K63513868:0.37037,AML001_U937_24H:BRD-K63513868:10,AML001_U937_24H:BRD-K63513868:3.33333,AML001_U937_24H:BRD-K63513868:1.11111,AML001_U937_24H:BRD-K63513868:0.37037,AML001_U937_6H:BRD-K63513868:10,AML001_U937_6H:BRD-K63513868:3.33333,AML001_U937_6H:BRD-K63513868:1.11111,AML001_U937_6H:BRD-K63513868:0.37037
5054,0.239549994469,0.1412999928,-1.49125003815,-0.757499992847,0.57119333744,0.124803841114,-0.321175903082,-0.416726589203,-0.273950874805,-0.0521585047245,-0.36672693491,-0.177527144551,-0.77277725935,0.0379315316677,-0.073746830225,0.927581906319,0.00228515267372,0.516878008842,0.541054069996,0.572112321854,-0.254299998283,-0.0174500048161,-0.939550042152,-0.657649993896,-0.752506136894,-0.027684211731,0.270376801491,2.66761732101
3108,0.349649995565,0.573100030422,1.09064996243,-0.209600001574,1.37493109703,0.552058815956,0.754127025604,-0.160799846053,0.0349580310285,1.66421580315,0.0357183292508,0.212597042322,-0.0980134755373,1.08286774158,-0.108459874988,-0.0896356105804,-0.320108830929,-0.141042590141,0.876758813858,-0.451277464628,-1.04445004463,-0.404799997807,0.411249995232,0.0063000023365,0.636460542679,-0.490921795368,0.342222988605,3.29533076286
1950,0.0411000028253,-0.428850054741,0.413500010967,1.04874992371,-1.83641338348,-0.986899793148,-0.31757837534,0.77298605442,-0.00490841269493,0.474078416824,-0.283582150936,-0.0138481259346,-0.0359477847815,0.222898125648,0.00691028311849,0.539814591408,-0.443867146969,-0.500688970089,-1.48638343811,-1.18749117851,-0.181950002909,-0.611050009727,-0.845499992371,-1.6561999321,0.42468547821,-0.805272102356,-0.330256491899,-1.05201482773
351,0.280849993229,-0.457399964333,-0.111400000751,0.521250009537,-1.29324507713,-0.60513317585,-0.501049995422,0.493421941996,-0.699356973171,0.548133909702,-0.879191994667,-0.315578520298,0.1231078282,-0.485884338617,-1.03777003288,0.820722937584,-0.075511187315,-0.0900337398052,-0.716241359711,-0.0710479319096,0.592149972916,0.296450018883,-1.06054997444,-0.302399992943,-0.440847873688,-0.720830917358,-2.03527879715,-1.40865445137
4846,0.488949984312,0.946599960327,-0.239749997854,0.259000003338,-1.61472284794,-0.843666315079,-0.921369314194,-0.174472868443,-0.500106215477,0.417578727007,-0.382220685482,-0.0756907016039,0.542322695255,-0.345822393894,0.139258623123,0.217507481575,-1.02218008041,-0.0697339624166,0.0269256737083,0.47375664115,-0.215000003576,-0.583299994469,1.39149999619,0.27840000391,0.614825487137,-1.36194849014,0.592380166054,-0.169539570808
1452,-2.13724994659,0.543200016022,-1.2445499897,-2.84560012817,0.114361345768,0.157738849521,0.110527783632,-0.716666162014,-0.611366391182,-0.832477986813,-0.12181532383,-0.636314034462,-0.410681545734,-0.245374917984,-0.457729786634,-0.919204235077,-1.47929942608,-0.218764454126,0.5476385355,-2.86756634712,1.83054995537,0.730949997902,1.08185005188,0.255100011826,-0.862785339355,0.159160733223,2.23077511787,1.3838160038
4776,0.507849991322,0.0406999588013,0.283500015736,-0.374749988317,-0.632401049137,-0.293453872204,-0.911657512188,0.0274148322642,-0.208489716053,0.705338597298,-0.327193289995,-0.164983600378,0.660983562469,0.116598732769,0.629273533821,0.597852230072,0.175174102187,1.03505027294,-0.599400758743,-1.16565668583,0.837799966335,0.0430000014603,-0.0683499872684,0.935850024223,-0.280320614576,0.116478562355,-0.536893367767,-1.39784741402
6908,0.013150036335,-1.08535003662,0.135949969292,-1.42910003662,-2.45665836334,-1.27221989632,0.179371237755,0.484797745943,-1.3724758625,-0.847216725349,0.0300742983818,-0.172485545278,-1.11681044102,0.191325396299,-0.58601385355,-0.496075928211,0.278774172068,-0.904933094978,-1.33581161499,1.26223993301,-0.727899968624,0.0751999914646,-0.730699956417,0.17784999311,-0.330892592669,-0.81725525856,-0.933860182762,-1.81069684029
672,-0.635349988937,-1.24024999142,-0.959200024605,-3.31850004196,-3.39021635056,-2.26794624329,-0.345850944519,0.520831882954,-0.926826894283,-0.0610728561878,-0.783452212811,-0.14550614357,-0.142218217254,0.558896720409,-1.91988503933,0.206472873688,0.399509102106,0.415321052074,-1.58579158783,0.923405170441,0.180049985647,0.0173500031233,-1.66210007668,-0.95140004158,-0.162291526794,-0.473409980536,-5.11862373352,-6.01428222656
5710,-1.51524996758,-1.65394997597,-2.38489985466,-3.58220005035,-1.59018313885,-1.18477010727,-0.275025367737,0.0406787693501,-0.670414030552,-1.49932205677,0.00554970279336,-0.775230050087,-0.365109503269,0.485523372889,-0.670896291733,-0.393386006355,0.637445628643,-0.0906310528517,-0.185264229774,1.02309203148,-0.374099999666,0.271299988031,0.737800002098,0.712100028992,-0.012530207634,1.15654170513,-0.0864403247833,-1.59726130962
2115,0.753949999809,0.512049973011,0.219799995422,1.4564499855,0.670646488667,-0.103996247053,0.159814372659,0.447796195745,-0.308537602425,1.51878857613,-0.286972612143,0.37767136097,-0.55974406004,-0.846728682518,0.386595010757,-0.0417761579156,-0.697350025177,0.296774804592,-0.760187506676,-0.789897859097,-0.909300029278,-0.265300005674,-0.893299996853,-0.367500007153,0.901762068272,0.577836155891,-0.983134269714,-0.872810602188
7015,-0.263949990273,-0.380499988794,-0.0020500048995,0.893749952316,-3.5702445507,-0.817624509335,0.209965854883,1.00534534454,0.120448388159,0.434212744236,0.229808032513,0.328589498997,0.385549783707,2.25793981552,0.600457966328,0.0625856146216,0.0885974466801,0.785009562969,-1.16826856136,0.513175725937,-0.44374999404,-0.498299986124,0.996250033379,0.521149992943,-0.141652166843,0.609077692032,0.0512481220067,-1.01191949844
8726,-0.871100008488,0.274350017309,-0.712199985981,-0.864050030708,-1.73375296593,0.524915277958,0.416755378246,-0.568671345711,-0.00805675145239,0.668773293495,-0.425673633814,-0.80327808857,0.954993247986,-0.66387784481,-0.501787424088,-0.137532025576,0.149503991008,-0.625459372997,0.921113789082,0.532646596432,0.685799956322,0.122500002384,-0.312050044537,0.133400022984,0.260694473982,0.432973593473,1.95629286766,2.92834496498
2185,0.319000005722,0.345899999142,0.144999995828,0.663249969482,-0.197748437524,0.308109939098,0.890423536301,0.408393442631,0.191121697426,-0.944786667824,0.553917706013,0.404576539993,-0.872062683105,0.0825669541955,0.06985463202,0.0172278881073,-0.355286240578,0.32655313611,-0.057027682662,1.00306332111,-0.168500006199,0.231249988079,0.813250005245,0.806749999523,-0.175418749452,1.0408924818,1.62578868866,1.69603097439
3315,0.556249976158,0.590250015259,0.965000033379,0.366850018501,1.73274517059,0.995698809624,0.869258224964,0.325965762138,0.669299960136,-0.354390770197,1.02550923824,0.478022664785,1.07342422009,0.263585716486,0.940771222115,-0.486227810383,-0.405196636915,-0.0480377525091,2.0233039856,-1.91233229637,0.014250010252,1.05005002022,0.564700007439,-0.120000004768,0.229102060199,0.285693794489,1.45109426975,1.61827504635
5289,0.241800010204,-0.889349997044,-0.497900009155,-0.0279000997543,-4.13911724091,-1.42079138756,-0.825166106224,-0.120432913303,-1.07164978981,0.834248542786,-0.58984208107,-0.251561909914,-0.91815751791,-0.352444171906,-0.665697157383,-0.118846461177,-0.326779335737,0.196236491203,-0.602964043617,0.524122059345,-0.639600038528,-0.929149985313,-1.08519995213,-0.56994998455,-0.991915464401,0.837709069252,-0.790774166584,-1.40801715851
868,0.142350003123,0.442749977112,-0.444099992514,-1.12734997272,0.238987356424,0.210443079472,0.564093589783,-0.363109022379,-0.00220681726933,0.565292477608,-0.460454672575,-0.0295035243034,0.295764356852,2.4735853672,0.541458368301,-0.315338134766,-0.818626403809,-0.823661327362,0.127125620842,-0.603082001209,0.339100003242,0.0697999969125,-0.359349995852,-0.668200016022,-0.183347120881,0.230031177402,1.65891039371,1.79234576225
1677,0.769299983978,0.286450028419,0.503600001335,0.367949992418,-2.9440369606,-0.835622906685,-0.66319078207,-0.171668380499,-0.349518418312,-0.100060284138,-0.596282720566,0.265915930271,-0.439090549946,-0.0509408861399,0.302152127028,0.644799053669,1.26190400124,1.04193377495,-1.36197900772,1.01355695724,-2.52745008469,-0.161599993706,0.344550013542,-0.0138500034809,0.141923695803,0.911661982536,-0.431014060974,-1.09267735481
7043,0.713800013065,1.09555006027,0.116799995303,-0.113799996674,0.724990844727,0.782353639603,0.374775528908,-0.014775454998,1.23203063011,1.03780519962,0.144368991256,0.0355167090893,0.0954887866974,0.179952055216,0.843968689442,1.33201861382,-0.475424677134,-0.0573193989694,1.00701701641,0.720434486866,-0.0934999585152,0.340949982405,1.21210002899,0.152099996805,-0.732392191887,1.25099670887,0.87482714653,2.25531506538
5613,0.881899952888,0.0228999853134,0.629549980164,0.932850003242,-1.45056521893,-0.777577340603,-0.0574479699135,0.979459524155,-0.052332431078,0.542604207993,-0.0486368015409,0.339897572994,-0.71455180645,-0.00176218897104,-0.629742920399,0.303874999285,-0.408551454544,0.128425002098,-0.0710617303848,-0.178483277559,-1.10504996777,0.158800005913,4.56360006332,0.540449976921,-0.0196983516216,0.165846943855,-1.39430582523,-1.99318027496
595,1.00890004635,1.37105000019,-0.184000000358,0.626150012016,4.19528579712,1.3192127943,0.0990694090724,-0.219767436385,-0.0859273970127,0.0614027231932,-0.432490199804,-0.32581692934,-0.440178215504,0.568273961544,-0.119187608361,0.475803792477,0.720957517624,0.545727014542,-0.382813483477,0.208348020911,0.356650054455,-0.711299955845,0.514900028706,-0.455999970436,0.210406124592,-0.529368162155,-0.49537986517,1.58585226536
4793,0.360499978065,1.67079997063,0.277150005102,1.60905003548,0.387356489897,0.293223798275,0.678783595562,0.364908635616,-0.251222401857,1.55513513088,-0.335788667202,-0.462479114532,0.185393720865,0.922022879124,0.890888929367,-0.122245967388,0.428121745586,0.216988772154,1.69691562653,-0.337223649025,-0.357899993658,-0.491549998522,0.944299995899,0.785199999809,1.07844638824,1.18949186802,2.58734703064,2.93188905716
2736,0.449699997902,0.269100010395,0.494899988174,0.0496500134468,3.28452634811,3.37308692932,-0.130036532879,0.526570916176,-0.111196942627,1.19472420216,-0.200385987759,-0.0325240641832,0.424319088459,0.84174156189,0.638663649559,0.860453188419,-0.540444254875,-0.316876083612,0.317846029997,0.462664812803,-0.547100007534,0.418550014496,-0.898000001907,-0.11155000329,-0.0363673865795,-0.327656120062,-0.407113492489,2.59538412094
5290,2.578799963,0.411200016737,-0.426850020885,0.191100001335,0.842447578907,1.03699791431,-0.639051675797,0.24241617322,0.217736274004,0.759399354458,-0.438204586506,-0.0981237962842,0.508841753006,0.285294592381,0.466055035591,0.600892543793,-0.743387937546,-0.707947254181,0.158427804708,-1.38372945786,0.109550006688,-0.468650013208,-0.593599975109,-0.841300010681,-0.262869745493,-1.26021587849,1.57716214657,3.40646862984
6194,0.767250001431,-0.742299973965,-0.826249957085,-1.66685009003,0.0828088670969,-0.817668914795,0.349610060453,0.323337823153,-1.10689377785,-1.45354008675,0.563884854317,-0.972731053829,-0.240910157561,0.02285400033,-0.389650911093,-0.171774372458,-0.330967873335,-0.0693771913648,-0.130938142538,0.0925213098526,0.256650000811,0.462050020695,0.0512499958277,-0.012099981308,0.23099938035,0.167228460312,0.231767818332,1.86359405518
1676,0.262549996376,0.439449995756,0.920449972153,0.622699975967,-0.390215307474,0.591667175293,-0.253805398941,-1.66487145424,0.480683267117,1.18640935421,0.0182110369205,0.357880413532,0.98310983181,0.738873243332,1.05004429817,0.120371252298,0.260753154755,0.443913400173,1.50153017044,-1.08907771111,-1.57045006752,-1.98089993,0.620499968529,0.099599994719,0.189327687025,1.08673346043,2.59741353989,1.46408343315
23512,-0.487850010395,-1.0611499548,-1.8954501152,-0.839650034904,-5.5446395874,-1.3956309557,-0.7368735075,-0.684454798698,-0.238703340292,-0.15435937047,-0.562260746956,-0.0875920131803,-0.229920506477,-0.187344580889,-0.540142655373,0.523280203342,1.11413407326,-0.0820771232247,-0.7646458745,1.77925372124,0.185499995947,0.162200003862,-0.658450007439,0.0708000063896,-0.170831888914,-0.559814989567,-2.12666273117,-1.67802083492
148022,0.492700010538,0.872750043869,-0.965600013733,-0.243349999189,4.37813043594,-0.276412576437,0.503285646439,-0.138765484095,0.523227512836,-0.0894941240549,0.497568547726,-0.157542198896,0.258169859648,0.302019238472,0.543028056622,-0.911852121353,0.137233734131,0.0379709303379,0.580871462822,-0.341500580311,-0.177399992943,-0.406450003386,1.476749897,0.0188499987125,0.862226486206,-0.152152866125,0.217357248068,1.19518172741
1906,0.577350020409,-0.448949992657,-0.441749989986,0.656399965286,-0.859596371651,-0.18636316061,-0.557960033417,0.42752417922,-0.0998747497797,0.679738640785,-0.482137292624,-0.14340929687,0.757157206535,0.150671631098,0.820236206055,2.0610845089,-0.761634588242,0.0327877104282,-0.628481268883,-0.109827384353,0.294049978256,0.227899998426,-0.209849998355,0.264899998903,-0.416101336479,0.0267376899719,-0.732494115829,0.156781092286
8878,0.0197500027716,-0.875150024891,-0.464800000191,-1.6384999752,-5.24194288254,-0.810894489288,-5.14594602585,-0.721172749996,-0.552158176899,-1.0111027956,-0.120856329799,-0.697570323944,0.532945156097,-0.135746195912,-0.0769954174757,-0.281725853682,0.170785427094,-0.105147793889,-0.762225151062,0.765847027302,0.509050011635,0.534999966621,-0.854700088501,-0.00885000824928,0.443121671677,-0.219670087099,-0.42679271102,-1.71209061146
3091,-0.356200039387,-0.510949969292,-0.538049995899,-0.510200023651,-1.14543282986,-1.58110690117,-0.751878976822,-0.342585861683,-0.261565625668,0.369897127151,-0.654021143913,-0.514436781406,0.331831693649,-0.0340335890651,-0.323761880398,1.72320353985,-0.347724527121,0.541043221951,-2.49824595451,0.306219518185,0.700999975204,0.756250023842,-0.95710003376,0.0307999998331,-0.411091208458,1.22878980637,-2.38397741318,-3.02725887299
5743,-1.0434499979,-1.97230005264,-1.2064499855,-0.559949994087,1.82883191109,1.7803248167,-0.612351894379,-0.689431369305,-0.0584111213684,-0.27923732996,-0.714455246925,-0.887137591839,-0.706145048141,-0.125640526414,-0.719505488873,2.56211733818,-1.29819107056,-2.39874625206,-1.82334709167,0.26679906249,0.310299992561,-0.485249996185,1.15009999275,-0.18694999814,0.15736246109,3.26919054985,-1.24460804462,0.879810929298
5321,0.847049951553,-0.391399979591,0.449349999428,0.980049967766,-0.423194646835,0.393380731344,-0.101300790906,-0.22499011457,-0.165160670877,0.615204870701,-0.33237439394,0.0592667460442,0.552463769913,-0.484777718782,0.185894563794,1.21054279804,-0.664430379868,-0.0946763306856,-0.728619754314,-0.685777068138,0.056599996984,-0.0442499965429,-0.597749948502,-0.239600002766,-0.255319297314,-0.0228716135025,0.100999981165,0.810734331608
4144,1.02104997635,-1.11835002899,0.0196500122547,0.0974000394344,-2.14359164238,-4.87320804596,-0.120147615671,-2.75656175613,-2.26011180878,-1.88214933872,-0.136989593506,0.538115739822,-0.945531666279,-0.438005238771,-1.10138130188,0.367715239525,-0.0727587863803,0.218407154083,-3.88882279396,-0.263127177954,-2.01110005379,1.10220003128,0.663249969482,0.659399986267,-0.30622330308,-0.662499547005,-4.48531675339,-5.32780265808
1981,0.0517500005662,0.995800018311,1.43960011005,1.4186000824,1.66078233719,0.615682721138,1.69043886662,0.833150863647,0.694740533829,-0.616269230843,1.22591483593,-0.222445100546,-0.590332090855,0.212635427713,0.039409711957,-0.917754530907,-0.268601000309,0.251935243607,0.633540153503,-1.20060932636,-1.19849991798,0.0721000134945,0.951750040054,0.593349993229,0.464242130518,-0.976750969887,1.81994891167,0.488273113966
695,-0.663950026035,-1.01674997807,-0.477600008249,-1.57845008373,-0.785161614418,0.00122179090977,-0.181726366282,-1.87442827225,-0.36824837327,-0.68388479948,0.29861882329,-0.120962977409,0.0523792952299,0.647321105003,0.0767469108105,0.792652070522,-0.253024756908,-0.820684313774,-0.768786132336,-1.00982940197,-0.45609998703,0.354099988937,0.523400008678,1.27819991112,0.281643629074,1.15947425365,0.529275774956,-0.00236880779266
10398,0.448249995708,-0.194100022316,-0.231600016356,0.149199992418,-0.721067130566,1.30588126183,-0.542705595493,-0.0925813019276,-0.285366237164,0.768443644047,-0.37448695302,-0.107887983322,0.21211785078,0.441552221775,0.286356031895,2.84099674225,0.0502757132053,0.0637594759464,-0.855378687382,-0.588748037815,-0.847450017929,0.00584999471903,-0.117200002074,-0.217700004578,0.636755645275,-0.427948772907,-0.909439623356,-1.04747128487
5708,0.354550004005,-0.639349997044,2.52865004539,0.242599993944,-4.77793884277,-3.29553985596,0.208577588201,0.273328095675,0.41895827651,-0.754226505756,0.582209050655,0.73162984848,0.473550021648,0.758503615856,0.660826265812,-0.468544483185,0.408180594444,0.276797413826,0.265318065882,-0.0610188618302,-0.483650028706,0.0434500016272,-4.55644989014,0.548150002956,0.188183397055,0.196040570736,0.306106686592,-0.0702912807465
1213,-0.291700005531,0.122700035572,0.966600060463,-1.97409999371,1.24030995369,0.836569190025,0.605833172798,-1.25974059105,-0.205801561475,-3.43622207642,0.436578512192,-0.376858234406,-0.910010635853,-0.22314581275,0.557625234127,-0.491680651903,0.677960157394,0.36358743906,1.62138354778,0.450812339783,0.206250011921,0.331699997187,0.46439999342,0.440299987793,0.496934533119,1.42010056973,1.28964972496,1.12095415592
226,-0.397000014782,-0.629999995232,-0.16249999404,0.334399998188,-1.77833032608,-1.54536676407,0.157635509968,-0.721393585205,0.320136368275,-0.580281376839,0.647103905678,0.332830786705,0.19081518054,0.263655215502,-0.126846000552,-0.270568937063,0.976878702641,1.08147037029,-0.977636694908,0.521996974945,0.0473499894142,0.159800007939,0.891350030899,0.885699987411,0.234658360481,1.4278523922,-0.0674760043621,-1.71002459526
6777,-0.656400024891,-0.191500008106,0.136400043964,0.435099989176,0.47553190589,0.687093198299,1.54310929775,-0.239763945341,0.894136250019,-0.426929950714,1.07498073578,-0.0955159962177,-0.513219118118,0.847779393196,0.397739589214,0.0152668952942,-0.267066597939,0.0706154704094,-0.165290206671,-0.88345605135,0.00725001096725,0.137950003147,1.55930006504,0.689499974251,1.24207019806,0.88945555687,2.20316696167,1.64330244064
2113,0.192150011659,0.627250015736,0.335900008678,0.879149973392,0.849457919598,0.632845461369,0.955468773842,-0.159662827849,0.16914178431,0.806753635406,-0.301404058933,0.251638561487,-0.0312768742442,-0.490511238575,0.755992531776,1.48575270176,-0.388674259186,-0.458003640175,-0.704218745232,-1.37012326717,-0.0890500098467,0.633450031281,0.569149971008,-0.618000030518,0.395694255829,-0.739539802074,-0.330436319113,-0.693690538406
3329,-0.626450002193,-0.67484998703,0.21875,-0.748300075531,-1.08868324757,-1.78339338303,-0.0945207625628,-0.651112914085,-0.131822198629,-0.696839272976,0.562604427338,0.214235588908,-0.324453175068,-0.264610290527,-1.10748422146,-1.14270806313,-0.113761052489,0.330031454563,-2.21392774582,-0.846880972385,-1.17974996567,0.645449995995,0.167600005865,0.410799980164,0.699011743069,0.509801864624,-1.92572891712,-4.14591121674
1050,-0.294950008392,-0.507000029087,0.143700003624,-0.485949993134,-2.24592328072,-1.56613826752,-0.793141067028,0.561605334282,-0.0371045097709,-1.00205540657,0.548832774162,-0.329992979765,-2.34316444397,-1.45471048355,-1.11450099945,-0.698305368423,-1.26190853119,0.0886192321777,-0.04589503631,-0.858832597733,-1.04445004463,0.318049997091,0.318300008774,0.111699998379,-0.856055080891,-3.34956908226,-0.833315253258,-0.371379852295
9491,0.804499983788,0.508499979973,1.49930000305,0.462200015783,-0.269412130117,-0.242129743099,0.891670942307,-0.592480540276,0.0716855078936,0.738953649998,0.213751092553,-0.15523840487,0.673341870308,0.186410173774,0.67824947834,0.352286070585,0.562576472759,0.334224939346,0.483644604683,0.0429845266044,0.299650013447,-0.273899972439,0.432699978352,-0.0080499984324,0.984203577042,2.16626596451,0.188595622778,1.52051496506
22926,-0.645449995995,-0.525849997997,0.222699999809,-0.693799972534,0.141075104475,-0.477223545313,0.591999769211,-0.663942813873,-0.724088728428,-1.03764259815,0.61678057909,0.0490771234035,-1.960485816,-0.874290645123,-0.00664758682251,-1.02140164375,0.0159695744514,-0.0387168824673,0.843916893005,-0.650456488132,-0.913399994373,-0.197999984026,0.549499988556,0.0946999937296,-0.593044161797,-0.475817024708,0.957551836967,0.57134282589
5899,-0.904549956322,-0.940400004387,0.328949987888,-0.920700073242,-0.925397694111,-0.9179225564,-0.0183933973312,-0.227078706026,0.373106002808,-0.5672082901,0.0200689435005,-0.282435923815,-1.83237111568,0.121732257307,0.310184925795,-0.720103085041,-0.135127961636,-0.372608810663,0.618824481964,0.662857592106,-0.54365003109,-0.177549988031,0.650750041008,0.27634999156,0.277740865946,0.600486397743,1.20793402195,0.481458604336
5467,0.210800021887,1.33605003357,-0.448200017214,0.019500002265,1.556599617,0.156300067902,0.676620662212,-0.543865323067,0.171820417047,1.55771553516,-0.074344702065,0.122689694166,-0.0587973333895,0.0867024064064,0.465231508017,-0.112615689635,-0.104814469814,-0.627813100815,1.59918689728,-0.293322831392,-0.458299994469,-0.162800014019,1.18515002728,0.284399986267,-0.5954605937,-0.70718896389,1.93588614464,3.58203697205
