rid,DOS058_A375_24H:BRD-K40258090-019-01-2:5,DOS058_A549_24H:BRD-K40258090-019-01-2:5,DOS058_PC3_24H:BRD-K40258090-019-01-2:5,ERG012_PC3_24H:BRD-K40258090-019-01-2:10.0764,ERG012_PC3_6H:BRD-K40258090-019-01-2:10.0764,ERG012_VCAP_24H:BRD-K40258090-019-01-2:10.0764,ERG012_VCAP_6H:BRD-K40258090-019-01-2:10.0764
5720,0.0759999752045,0.72570002079,0.987850010395,0.657985568047,0.52948153019,0.144142434001,3.09197807312
466,-0.363400042057,0.103300035,-0.487450033426,0.011209288612,-0.0185981690884,-0.0329716131091,-1.75889158249
6009,1.14384996891,-0.194499999285,-0.268950045109,-0.138102635741,-1.45701563358,-2.50340628624,-1.24874567986
2309,-0.105199992657,-0.482350021601,0.0102500021458,-0.336396306753,-0.261684805155,-0.555573940277,-1.11166119576
387,1.01390004158,-0.0775999948382,-0.394800007343,1.21309733391,0.179242253304,-0.204868867993,0.407614707947
3553,1.42645001411,1.31279993057,0.0207000076771,-0.295289993286,-0.161297678947,-0.181553155184,1.29132890701
427,-0.00705000758171,-0.105849996209,-0.556200027466,-0.279344379902,-0.0607321225107,-0.587984025478,-0.798920631409
5898,-1.33364999294,-1.75639998913,0.154249995947,-1.04341220856,-0.191727817059,0.111119158566,-0.610709130764
23365,-1.00999999046,-0.663850009441,-1.01104998589,0.891085684299,0.29725125432,0.0357456803322,-0.816055893898
6657,0.529950022697,1.93359994888,0.0554999709129,-0.0328263901174,-0.0887902453542,0.603366971016,0.659890055656
5054,-0.189899981022,-0.4320499897,-1.30169999599,-0.475665897131,-0.0133821256459,0.71627163887,-0.324584722519
3108,-0.861250042915,0.273299992085,2.45445013046,2.53782653809,0.841587364674,0.911626815796,-0.743010163307
1950,0.43109998107,0.917299985886,0.615050017834,-0.0287848412991,0.00874100625515,-0.167184114456,-0.904914259911
351,0.150249987841,-0.484599947929,0.071050003171,-0.964018702507,-0.0465077385306,-0.943623423576,-0.319236248732
4846,-0.150849997997,0.808650016785,1.80079996586,0.24500399828,0.321485519409,0.279567331076,-1.13420283794
