rid,CPD002_MCF7_24H:BRD-A99117172-065-03-2:10,CPD002_MCF7_6H:BRD-A99117172-065-03-2:10,CPD002_PC3_6H:BRD-A99117172-065-03-2:10,CPD002_PC3_24H:BRD-A99117172-065-03-2:10,NMH002_FIBRNPC_24H:BRD-A99117172-001-01-1:10,NMH002_FIBRNPC_6H:BRD-A99117172-001-01-1:10,NMH002_NEU_6H:BRD-A99117172-001-01-1:10,NMH002_NEU_24H:BRD-A99117172-001-01-1:10,NMH002_NPC_6H:BRD-A99117172-001-01-1:10,NMH002_NPC_24H:BRD-A99117172-001-01-1:10
5720,0.489253073931,0.146456748247,0.0226000007242,0.180826276541,-0.001818690449,-0.0397252514958,1.10996031761,0.985284745693,-0.367138266563,-0.382394164801
466,-0.811709225178,0.914327442646,1.36189997196,0.577925980091,0.785722076893,-0.000649284687825,0.927956461906,-0.419845283031,-0.193386256695,-0.314450919628
6009,0.620748758316,-0.499109208584,0.489600002766,-0.814422249794,0.496503680944,-0.273237943649,0.466499388218,-0.0361302793026,-0.791385054588,0.332785606384
2309,-0.693296074867,-0.790229082108,-1.17610001564,-0.72333586216,-0.605344176292,-0.535008192062,0.871118843555,0.248292714357,0.177432566881,0.524101555347
387,-1.3049120903,-0.747793793678,0.353399991989,0.297809034586,0.52171176672,0.149464845657,0.552609741688,0.692606449127,0.164717406034,0.493656277657
3553,1.77788591385,1.19764566422,-0.0913000032306,-0.652370154858,0.345207363367,0.524484336376,-0.792195320129,0.101927906275,1.24820172787,5.89926052094
427,-1.00949168205,1.10350954533,1.34409999847,2.22672367096,0.275102227926,-0.406498849392,-0.215485677123,-0.388505935669,0.779807090759,0.46630358696
5898,-0.291032731533,0.427523225546,0.570900022984,-0.313777059317,0.521711230278,1.15310251713,-0.533033251762,-0.564168512821,0.558348715305,-0.0698407292366
23365,-0.305545270443,-0.586915373802,0.191400006413,0.290503919125,0.136932969093,-1.00964009762,0.532753646374,-1.15813219547,1.26158952713,0.233363837004
6657,1.79617977142,0.340170115232,1.0393999815,-0.238598659635,0.178441673517,0.694842219353,1.09520792961,0.765351772308,-0.340954303741,0.299370259047
5054,-0.709101676941,1.63978981972,0.674499988556,-0.322897315025,0.291369050741,0.75122833252,-0.406225800514,-0.84430617094,-0.196507781744,-0.404356479645
3108,0.793012320995,-0.565556764603,-0.0724999979138,0.102795928717,0.237287864089,0.141422212124,-0.379183441401,-0.472512185574,-0.117550760508,-0.717999279499
1950,0.417258650064,0.673369526863,0.169100001454,0.662070930004,0.532177507877,0.403152018785,-0.670247733593,-0.861952841282,0.145425647497,-0.522967159748
351,0.506786763668,-0.0173389315605,-1.1384999752,-0.155683666468,-0.584950566292,0.856026172638,-0.232475355268,-0.728092372417,0.546489536762,0.0045101493597
4846,-0.593812942505,-0.471739947796,0.217199996114,0.305214524269,0.691756606102,-0.342936336994,0.0697564482689,0.427019357681,-1.06188523769,0.171785160899
1452,0.474227428436,-0.218880534172,0.797399997711,-0.75251352787,-0.186830356717,0.0590408034623,0.682857871056,1.14237070084,0.171420380473,0.252742379904
4776,0.998664259911,0.3879583776,0.0577999986708,-0.68740940094,0.345614433289,1.08546423912,-0.400452107191,-0.174239426851,1.14632034302,0.230814129114
6908,0.167951881886,0.0434501320124,-1.55099999905,1.12647032738,0.996778070927,-0.56113755703,0.339489609003,0.618765473366,-0.176166445017,0.152909755707
672,-0.00908826291561,0.0998052507639,5.47039985657,0.351340919733,1.31600868702,0.105324707925,-0.642493724823,0.102907843888,0.259022146463,-0.446768045425
5710,0.119365505874,-1.37773025036,-1.09200000763,1.25459873676,-0.215941503644,0.654187917709,1.01634669304,0.0282113552094,-0.374135673046,-2.16284298897
2115,0.716211974621,0.736754119396,9.23449993134,-0.75765734911,0.627337217331,0.210587859154,0.781884253025,0.417095422745,0.945392608643,0.380897164345
7015,1.12475323677,0.66881275177,0.279799997807,-0.0594658516347,0.460400491953,0.808887124062,-0.212449014187,-0.369890272617,0.0977980419993,-0.300941109657
8726,-0.852344036102,-0.461468219757,-0.670300006866,1.13528060913,2.12276697159,0.52928507328,-0.741271495819,-0.420508742332,-0.210020542145,0.304111003876
2185,1.33637261391,1.10896420479,1.07169997692,-0.267045974731,-0.0634440779686,0.540586769581,-0.778111338615,0.326237261295,0.57232260704,-0.0984748899937
3315,-0.526732444763,-1.96910822392,-0.0529000014067,-0.24272480607,-0.205150693655,-0.272296965122,-0.229954555631,0.339059710503,-0.252239823341,0.631728708744
5289,1.75398468971,0.965621709824,1.38940000534,0.486035048962,0.0849663317204,-0.271896928549,-0.32696390152,-1.03923392296,0.778978347778,-0.0653727352619
868,-2.62783074379,-1.27171587944,-0.648599982262,0.000309824943542,0.196021273732,-0.456971496344,0.606555938721,0.883569598198,0.041711628437,-0.0120169743896
1677,0.0268572568893,0.247082382441,-0.649500012398,0.592367827892,-0.14044418931,-0.464690208435,-0.102066963911,0.73185801506,-0.228129044175,-0.716104388237
7043,0.472930043936,0.189380541444,0.645399987698,-0.193636506796,0.43121945858,0.674325108528,0.228819817305,0.494179427624,1.57049155235,0.92601108551
5613,1.05544686317,0.578098773956,0.0131000000983,-0.935004293919,0.38399708271,-0.0834077447653,0.535261690617,0.394496411085,3.4654147625,-0.0257221758366
595,-1.19340074062,-0.414775937796,-0.798399984837,-0.684842407703,0.363058745861,0.208660662174,0.0973816737533,0.854210019112,0.70711606741,0.338906854391
4793,-0.839692592621,1.08561575413,5.34740018845,-0.182162135839,0.0135372877121,2.98555755615,-0.563674271107,-0.366720616817,-2.21000766754,0.955231428146
2736,1.82705354691,3.06012177467,2.88420009613,0.324404627085,1.85820496082,0.767862677574,0.0841399952769,-0.164802491665,0.397840708494,0.629171907902
5290,0.931732535362,1.09502983093,4.75570011139,-0.177095651627,0.122923374176,0.803346931934,-1.44519495964,-1.07241117954,-0.358092427254,-0.373111307621
6194,1.87968659401,-0.909099936485,0.939899981022,-0.307086437941,-0.611580431461,-0.41883417964,0.00127062457614,0.0471143163741,-0.990228354931,-0.136372894049
1676,0.55907034874,-1.31604599953,-0.328599989414,-0.730198442936,-0.00367321819067,0.773162961006,-0.473380923271,0.458789944649,0.914053857327,-0.122548252344
23512,-2.28138184547,0.469757497311,-8.09109973907,0.884636461735,-0.397111952305,-0.299677312374,0.621292412281,0.918007016182,0.659076988697,-0.250659734011
148022,-0.881229937077,-0.548559069633,0.336600005627,-0.811307549477,0.33564800024,-0.555397391319,-0.292396694422,-0.770982861519,0.546209573746,0.076097086072
1906,0.944520235062,0.583091259003,-0.432799994946,-0.797804117203,-0.111131206155,0.544422268867,-0.36435341835,-0.0496366471052,0.700620830059,0.22028902173
8878,-3.41299748421,-1.04995918274,-1.06809997559,0.512842953205,-0.579205274582,-0.27234724164,0.703293681145,-0.312739372253,0.0413311123848,0.0896001756191
3091,0.368867576122,-0.563508689404,-1.38440001011,-0.0570999085903,-0.183913350105,0.839896142483,0.168678000569,0.0686742216349,0.899973273277,0.0270718038082
5743,0.621633470058,-0.0385260432959,-0.290899991989,-0.0517498701811,1.25127601624,0.432493895292,-1.18551886082,-0.112079650164,-0.850361466408,0.130207613111
5321,1.06561541557,0.860087990761,0.109999999404,-0.199558794498,-0.298462539911,-6.99999380112,-1.34503793716,-0.947084844112,0.106720864773,-0.346273720264
4144,1.09215688705,0.112814843655,-2.01460003853,-0.428902775049,-0.563621997833,-5.45770931244,-0.219453454018,0.328878998756,-0.573504090309,0.43579095602
1981,-0.285276293755,-0.446739852428,-0.412800014019,-1.13415265083,0.00808849930763,0.128681600094,-0.12459602952,-0.247837275267,0.146999716759,0.356507956982
695,0.285687357187,1.12944757938,0.674499988556,0.335264980793,0.874566912651,0.0476502925158,-0.378935039043,0.568728744984,1.041031003,0.514718830585
10398,1.11190891266,0.523874282837,0.824999988079,-0.106747999787,0.128395691514,0.644832193851,-0.586923718452,-0.155515089631,0.466764986515,0.392809689045
5708,0.551609158516,0.0942799896002,-0.907199978828,0.534085035324,-2.62612009048,-1.7139070034,-0.667519390583,-1.4719940424,-1.40764844418,-0.0250323340297
1213,-1.49466490746,-1.04970788956,-0.411000013351,0.431816995144,0.155645295978,-0.279536038637,0.942282676697,0.29305896163,-0.143926113844,0.0403774790466
226,-0.575956106186,-0.24863165617,-3.57769989967,0.002416908741,0.0511537194252,0.618907511234,1.08270764351,0.241417601705,-0.0481488704681,0.0955059528351
6777,-0.0358898714185,0.0435238331556,0.276600003242,0.190080925822,1.28762292862,-0.599306702614,0.579973578453,0.129131123424,0.386067479849,0.320926994085
2113,1.01562178135,0.635454773903,1.34800004959,-1.88746321201,0.336093962193,0.541899800301,0.160486668348,-0.616326451302,1.24769461155,0.301887154579
3329,0.0478059649467,-0.772080779076,-4.98890018463,-0.308050632477,0.62994992733,0.418673098087,0.231960475445,0.460610896349,0.182075053453,0.571299672127
1050,0.0960049629211,-0.546335160732,8.1483001709,0.15094050765,-1.21671545506,0.604142665863,-0.465258538723,-0.298245251179,-0.40195941925,0.277141541243
9491,0.824474751949,2.03662586212,-0.526400029659,-1.15618062019,-0.214155644178,0.476300805807,-0.882078647614,-0.102994590998,-0.0360159277916,-0.169208556414
22926,-0.00315944105387,-0.706565856934,-0.131400004029,-0.521152734756,0.120877221227,0.0678706020117,-0.00658053159714,-0.323691874743,-0.386829942465,-0.424383044243
5899,-0.444051802158,0.876906633377,0.415499985218,0.129457712173,0.917389571667,-0.264232695103,-0.17508649826,0.106928616762,0.513640284538,-0.824332773685
5467,-0.0859728455544,-0.272209197283,0.668699979782,0.0116609781981,0.648553550243,0.127309411764,-0.344728589058,0.304662674665,1.6506061554,-0.104548230767
6774,-0.618378162384,-0.422854155302,0.720899999142,0.94900894165,1.12277793884,-1.40066409111,-0.0242197811604,0.65750926733,0.451973289251,0.0620930939913
1788,1.12109982967,-0.480660259724,-0.74169999361,-0.5556666255,-0.0614974200726,0.627920210361,-0.0698031261563,-0.801409363747,1.57136583328,-0.172750294209
5921,-0.835064768791,3.38616752625,-1.04519999027,0.549965858459,0.87242525816,0.12943392992,0.734798491001,1.82477140427,0.377232223749,0.465581476688
5721,1.07629466057,-0.119234800339,-0.122699998319,0.152773529291,0.043538056314,-0.73805898428,-0.901590585709,-0.0785817280412,-0.44816493988,0.0563303828239
2263,1.4029238224,3.30002450943,-0.611599981785,-0.0865956842899,0.145677775145,0.467597126961,-1.28489220142,0.852882146835,-0.205078408122,0.164490297437
808,0.523938596249,-0.392650544643,0.757099986076,-0.23978728056,0.31940048933,-0.130119979382,-0.23259589076,-1.0228228569,0.210617795587,-0.0479657948017
30001,-0.359504580498,-0.00394006073475,-0.674499988556,0.411701977253,1.46690785885,-0.0864543095231,0.116639971733,0.259371817112,0.465892076492,0.2414419204
348,1.00736486912,0.479224950075,0.352699995041,0.122724600136,3.36703324318,0.0589027553797,-0.96136200428,-0.0206745360047,-0.101649209857,-0.516104519367
30849,-0.560365378857,-1.02434062958,0.152899995446,0.825237929821,0.476024389267,0.393510878086,0.601534724236,0.298799216747,0.590085506439,-0.661609351635
1454,0.728485047817,-0.353710919619,-0.147100001574,-0.6441822052,0.157187074423,-0.0494034141302,0.00398493837565,0.00388976861723,0.372459799051,-0.179840773344
6500,-0.408530086279,-0.738472223282,-0.674499988556,0.875377297401,0.980059146881,-0.337962031364,0.626119613647,0.615223050117,-0.401849299669,-0.118583403528
5627,-0.804282724857,-0.530205368996,-0.454499989748,1.74148058891,0.851775109768,-0.339528918266,-0.29568952322,1.41588759422,0.233546718955,-0.595856308937
5715,-0.388702958822,-1.22025680542,-1.11049997807,-0.210406929255,0.773014724255,0.387032091618,-0.297738879919,0.136078193784,-1.41616892815,0.222318723798
4791,1.82844614983,3.24827337265,10.0,-0.967033326626,0.944081783295,-1.01288986206,-0.871784210205,-0.887914180756,-0.2545106709,-0.213837116957
56924,-0.111147433519,-0.0885777249932,-0.0237000007182,0.574278712273,2.00387573242,0.924714684486,0.879616498947,0.178794950247,-0.261601030827,-0.204407602549
2690,-1.39450442791,-0.253803670406,7.94250011444,0.486328423023,2.67439484596,0.322364866734,-0.206983402371,-0.956503748894,0.194934442639,0.417499929667
1019,-1.51426005363,-0.550257086754,0.0637999996543,0.0132117271423,0.368050962687,0.78442299366,0.442919611931,1.6127781868,-0.313724040985,0.0652892291546
51422,0.872120022774,1.0082243681,-0.703199982643,0.381623238325,1.432549119,-0.83784455061,-0.410316377878,-0.593151450157,-0.255224943161,0.809042692184
5788,0.536914587021,1.10808444023,-1.01170003414,0.00170594453812,-0.199456527829,-0.495661646128,-0.12946999073,0.34781318903,0.662645339966,0.414718180895
6709,-0.611948430538,1.34660899639,-0.648299992085,-0.23631118238,0.575363337994,0.00295197963715,0.774130344391,0.638756930828,0.766082406044,0.0505341589451
1277,0.0602520406246,-0.317072451115,-0.651300013065,1.40552449226,-1.44389176369,1.40519499779,-0.308441281319,-0.938669204712,0.208970487118,-0.124696031213
993,0.00723844766617,-0.717985868454,-1.86530005932,0.288284480572,0.326957821846,0.0585699975491,1.00699937344,0.990327775478,-0.167853534222,0.353368699551
7157,-1.29241454601,-0.86240041256,10.0,-0.317113101482,0.594145417213,0.488839626312,1.21209776402,0.487423241138,0.697109460831,0.0824557542801
1958,-0.579997241497,-0.130668491125,-0.192499995232,-0.469832628965,1.14883351326,-0.0458162501454,-0.293794840574,-0.86965161562,-0.239213168621,0.375801056623
4582,-0.327870160341,-0.54560649395,-0.0408000014722,-0.202093809843,2.29980683327,-0.405444949865,0.962664425373,2.49475383759,-0.200069844723,-0.380366772413
9212,1.17266917229,0.99711805582,0.237299993634,-0.336576640606,-0.112408444285,1.06275463104,-0.38156580925,0.221192955971,0.865098953247,0.46412089467
8440,-1.98149359226,-0.845298290253,0.666400015354,-0.04882870242,0.533889830112,0.552318096161,0.294953614473,0.353896975517,0.407390236855,0.0501446127892
6790,-0.179305389524,-0.474398612976,-1.79719996452,0.793316662312,0.19613713026,-0.866568982601,0.544516324997,0.570241332054,0.00883421208709,0.55450129509
8851,-1.59088718891,0.253695309162,-0.417199999094,0.32072994113,1.69145309925,0.308612972498,0.827813982964,0.485896348953,-0.581129431725,0.153917595744
2534,-0.413853734732,-0.594252586365,0.516399979591,0.11453717947,-1.03831267357,-4.95974826813,1.19410026073,1.03624606133,1.13681125641,-0.211670264602
4893,-0.0715869814157,0.153629660606,-0.126100003719,-0.151106014848,1.23320674896,0.513652980328,-0.16648709774,-0.273665547371,-0.108036577702,0.29532200098
665,-0.836854398251,-0.939979732037,-0.36930000782,0.167258560658,0.270188689232,-0.0790495276451,0.806649446487,0.68693459034,-0.154236018658,-0.35643362999
4313,1.22424340248,0.741392970085,0.461699992418,-0.54762917757,-0.878354668617,1.55350780487,-1.15146839619,0.873302698135,0.658111453056,-0.326814174652
1022,0.710578322411,-0.24354095757,1.61059999466,0.0506494566798,-0.0228576362133,-1.32854378223,-0.278138935566,-0.251408696175,-0.898063063622,0.21652315557
5880,0.817329287529,4.3357667923,0.444799989462,-0.741674542427,2.28025269508,-0.727668404579,-0.664986252785,-0.648691833019,0.0757842510939,0.168411493301
3162,-0.121743753552,-0.579365372658,1.31149995327,-1.14346921444,-0.61629486084,-1.74103486538,-0.264429181814,-0.399383544922,-0.492761433125,-0.545291900635
1282,1.74302053452,0.497652590275,1.32760000229,-0.166033670306,-1.13671338558,-0.654100477695,0.525822162628,0.104995787144,-0.425670087337,0.0765518769622
3383,0.65511983633,-0.0631732195616,-0.0983999967575,-0.746712863445,1.1031652689,0.151548847556,-0.493183165789,-0.638620734215,-0.0987851321697,0.302412480116
727,0.230359554291,2.21588659286,-0.685699999332,0.138994291425,1.15813112259,0.109128534794,-0.457227885723,-0.91041380167,0.561041355133,-0.457080185413
4792,-0.654540777206,-0.715801537037,-0.700500011444,0.0778930038214,-0.0124173164368,-0.51494884491,1.39612650871,1.00947737694,0.631488025188,0.0571347177029
4794,2.24411249161,0.413383901119,0.119000002742,-0.53066432476,0.139004737139,-0.226962685585,-0.962032675743,-0.523146569729,1.19755625725,0.682312011719
902,0.519317448139,-0.418545603752,0.658100008965,1.78215456009,0.0241162031889,0.126104295254,-1.84204053879,-0.744148850441,0.0419171005487,-0.008459597826
8091,1.69023168087,1.20184803009,-1.02769994736,0.913291692734,1.23558843136,2.41284680367,0.365056723356,-0.032940171659,-0.121692985296,0.301350206137
3486,0.608337402344,-0.3486969769,-0.822000026703,-0.650069832802,-1.2168251276,0.123735189438,-0.512860834599,-0.767454385757,1.014529109,0.670642077923
10818,1.64748513699,0.207047641277,0.0549000017345,-0.412322580814,0.108602747321,0.490278244019,-0.636628448963,0.909491062164,1.74128329754,0.646442890167
3454,0.723208427429,0.342126071453,-0.633899986744,-0.498694896698,-0.116055980325,0.911291718483,-0.666397571564,-1.13040196896,0.64791983366,-0.0953365489841
4282,-0.168439254165,-1.5109231472,-0.936500012875,0.0217246711254,-2.40533971786,-0.116095677018,0.728802859783,0.178041368723,-0.0230951197445,0.140272676945
1605,-0.705332040787,-0.786565124989,0.165999993682,0.700954556465,0.822923660278,-0.646767139435,0.720246195793,0.188605368137,-0.034260854125,-0.476496100426
10644,0.410659432411,0.368162155151,-0.183899998665,0.59775441885,1.34156048298,-0.0140673369169,0.957263290882,1.19291830063,0.369267404079,0.333080738783
2065,-1.74046468735,-0.259270250797,-0.197999998927,-0.15743842721,-0.387778759003,0.715690135956,-0.612804174423,-0.628960549831,-0.27878382802,-1.09026551247
8321,1.06944394112,0.620149195194,-0.512300014496,-0.602105617523,0.628979980946,1.24471795559,-0.776702702045,-0.440442740917,0.850135862827,0.0194386057556
8503,-0.448719918728,0.976623475552,0.95349997282,0.247160077095,0.54668289423,-0.780227124691,1.16285586357,0.873109936714,0.721437811852,0.107410281897
7027,0.40813344717,-0.0989890396595,1.13909995556,0.581406712532,0.319607377052,-0.334332466125,1.40676832199,-0.33387774229,0.0552123785019,0.392081558704
6850,0.89660602808,0.651467621326,0.533999979496,0.446994900703,0.364155709743,-0.305593401194,-0.667501747608,-0.85549646616,0.880654811859,-0.548494100571
1978,-1.62720584869,-0.830489039421,-1.06289994717,-0.125338718295,0.708525776863,0.111316725612,1.23157477379,0.807985246181,-0.555372238159,0.141426503658
896,-0.299604833126,-0.794902443886,-1.57720005512,-1.02544188499,0.399076223373,-0.508028268814,-0.228158444166,-0.957165539265,-0.728116154671,-0.16053467989
5777,-0.391711562872,-0.0555410757661,-0.469399988651,0.0435906201601,2.01133656502,0.0779775083065,-1.26682782173,-0.968497633934,-0.389680057764,0.377060234547
1846,0.5010638237,0.00636249780655,-1.45329999924,-0.104716449976,0.51653444767,0.698444485664,0.98093354702,0.613669991493,0.0949444621801,0.256741017103
5925,0.37136349082,0.545618414879,0.842899978161,0.757982671261,0.889376223087,0.190770193934,0.134914070368,-0.687799036503,0.744883179665,0.467368900776
142,0.161927863955,0.211817458272,0.459600001574,1.32505857944,-0.747575879097,0.200017645955,0.6161865592,0.330248117447,0.521492004395,0.349298387766
1021,0.789305567741,0.046894043684,-0.153699994087,-0.369062870741,1.57593107224,0.110095486045,0.0728625655174,-0.339322209358,-0.364301562309,-0.0497945547104
5699,0.892573714256,0.0522708073258,0.344799995422,0.053033195436,2.23995399475,2.10173106194,-0.625877261162,0.445877194405,0.491980195045,0.546790003777
8061,-1.50878310204,-1.09818994999,-0.88220000267,-0.738524019718,0.575771033764,-0.609158456326,-0.595922708511,-1.1514415741,-0.171306967735,0.443398803473
1870,0.831864118576,0.686428725719,-1.21430003643,-0.289909005165,2.27757048607,0.220918267965,-0.632847309113,0.103396698833,-0.128859147429,-0.195829242468
