rid,DOS013_VCAP_6H:BRD-K73876582-001-01-4:4.99,DOS013_VCAP_24H:BRD-K73876582-001-01-4:4.99,DOS040_A375_24H:BRD-K73876582-001-01-4:4.99,DOS040_HT29_24H:BRD-K73876582-001-01-4:4.99,DOSBIO002_A375_24H:BRD-K73876582:9.9748,DOSBIO002_A549_24H:BRD-K73876582:9.9748,DOSBIO002_HT29_24H:BRD-K73876582:9.9748,DOSBIO002_PC3_24H:BRD-K73876582:9.9748,DOSBIO002_MCF7_24H:BRD-K73876582:9.9748,DOSBIO002_NEU_24H:BRD-K73876582:9.9748,DOSBIO002_NPC_24H:BRD-K73876582:9.9748
5720,1.29876303673,1.67293572426,0.128699988127,0.486050009727,0.5851521492,-1.20659995079,-0.0396042466164,-2.49710822105,-1.06691205502,1.41980004311,0.912545323372
466,0.987761735916,1.65309619904,-0.231199994683,0.45459997654,-4.70045042038,-0.196249991655,0.37940955162,-0.248979717493,-0.330109119415,-0.161200001836,-1.36130607128
6009,-0.269921302795,1.74618411064,-0.0859499946237,-0.723549962044,1.81169879436,0.683200061321,0.790830075741,-0.105333551764,0.012073263526,0.725549995899,-0.606516420841
2309,1.19907522202,-2.45846796036,-0.48995000124,0.882150053978,-0.028537094593,-0.795650005341,0.511057317257,-0.319130599499,0.327911019325,-2.96165013313,-0.880728900433
387,-1.53037953377,-0.708323299885,-0.413300007582,0.372349977493,0.937608540058,1.36454999447,0.00260503590107,1.4536087513,1.07970774174,-1.58805000782,-1.21299862862
3553,0.0257939994335,0.815019071102,0.260749995708,-2.41930007935,0.490693509579,-0.968649983406,0.0119825005531,-0.834993600845,0.124767303467,0.687350034714,0.584943771362
427,0.0511647164822,0.0877446085215,-0.746449947357,-0.189599990845,-0.334175735712,-0.359149992466,0.218446686864,-1.19127869606,-0.354334890842,-0.187999993563,-0.801427900791
5898,-1.92579483986,0.810486733913,-1.31875002384,0.486400008202,-4.56668281555,-1.0392999649,0.026206292212,-0.294118523598,0.350022763014,-0.545699954033,-0.875109672546
23365,-0.132697075605,-1.01792931557,-0.27999997139,-0.639450013638,0.950691878796,0.893149971962,-0.59088486433,1.55146920681,0.360047578812,0.377649992704,-0.0257173776627
6657,-0.0672234743834,0.758383631706,0.428000003099,-1.56159996986,1.16833651066,-0.467999994755,1.17175388336,0.411323487759,-0.495664954185,-1.9728000164,-0.97962397337
5054,-0.565051913261,-0.284834265709,-0.0517000034451,0.251949995756,0.175761133432,-0.361499965191,0.116014122963,-0.772159218788,0.174117922783,-0.0792999863625,0.174386531115
3108,2.0210351944,-0.996361076832,-0.131549984217,0.422500014305,0.605121672153,0.0452999994159,0.587471842766,0.516455113888,1.08035993576,-0.0604000017047,-0.160485446453
1950,3.56419897079,0.518779635429,0.616650044918,-0.189300000668,0.121010683477,0.0403499901295,1.38690090179,-0.624016165733,0.116283744574,-0.0367999970913,1.03252315521
351,1.57215929031,-0.124986983836,0.192900002003,-1.65845000744,-1.2021266222,-0.937449991703,0.232439428568,-0.343392342329,0.473743885756,0.581650018692,0.658779740334
4846,-6.19537067413,2.0423374176,-0.778050005436,-0.857349991798,1.03222751617,-1.41229999065,0.46689927578,-1.46234202385,1.19422626495,-0.617600023746,-0.769192099571
1452,-1.01406729221,-0.325832605362,0.0565499961376,-0.553499996662,0.35802552104,0.530399978161,0.0148990526795,-0.0875144824386,-0.47789517045,-0.665650010109,-1.02666902542
4776,0.483852624893,0.95301425457,0.329550027847,-1.58159995079,0.632742285728,0.715350031853,-0.746261119843,1.56767320633,-0.0827190876007,1.45630002022,0.48099809885
6908,1.55123353004,0.645203948021,-1.54995000362,1.29739999771,1.30153894424,-0.624249994755,1.13446617126,-1.42040705681,-0.767043054104,0.171249985695,-0.786596059799
672,-2.62699747086,-0.141345947981,-1.5190500021,0.409600019455,-0.039930075407,-0.29390001297,-0.118146792054,-2.06944704056,-1.52847194672,0.33259999752,-0.310371398926
5710,0.129888176918,-0.639037370682,-0.445549964905,-0.102950006723,0.360102534294,-0.145150005817,-1.69434833527,0.94343739748,0.430403828621,0.76810002327,-0.606674075127
2115,0.809087097645,1.50061249733,-0.902750015259,-1.2609500885,-1.45523226261,0.866800069809,0.348172962666,-0.742799162865,-0.0297062620521,-2.59819984436,-1.62103295326
7015,1.08586764336,0.978403270245,1.39865005016,-1.39770007133,2.89010715485,-0.999199986458,0.0241628587246,0.919118642807,-0.260345578194,0.48140001297,1.32597506046
8726,-1.53791749477,0.817904949188,-0.367100000381,5.0204501152,-2.79307723045,0.612699985504,0.0449440032244,1.12797212601,1.39475035667,0.714100003242,0.624949336052
2185,-0.328400969505,0.34969997406,1.14329993725,-1.71394991875,0.911212444305,0.376249998808,0.0273578763008,0.684759140015,-0.00281174480915,1.52524995804,0.942525684834
3315,0.590047359467,0.149853616953,-1.09549999237,0.696599960327,1.03465950489,0.0991500020027,0.733067393303,1.10053229332,1.40193283558,-0.664549946785,-1.18784844875
5289,-0.192337229848,0.513768672943,-0.0175999999046,-1.56550002098,-1.72421050072,0.14335000515,0.0542199313641,0.693003475666,-0.680521845818,0.282999992371,-0.513422369957
868,-2.1677479744,1.02743983269,2.00624990463,-1.73849999905,0.343953251839,0.791800022125,0.218165516853,0.622624993324,0.780251383781,-0.910649955273,1.14729762077
1677,0.547114789486,-0.334048777819,0.374549984932,-0.737850010395,-0.968675613403,0.667450010777,-0.212385982275,0.824531972408,-0.332804769278,-0.156300008297,1.02812469006
7043,0.452095448971,-1.11456775665,0.37990000844,-2.13670015335,0.53143030405,1.94439995289,-0.595227181911,1.02869665623,0.289944082499,1.43544995785,0.975411474705
5613,-0.339209109545,0.107928141952,0.571699976921,-0.588549971581,-0.028451025486,-0.601649999619,0.268217474222,0.842834115028,-0.0784649550915,-2.48300004005,0.418468296528
595,-1.15715754032,0.0617077797651,0.161150038242,-1.02655005455,0.82529681921,0.425000011921,-0.401538044214,0.890880703926,-0.0917412936687,-0.238950014114,-0.620135843754
4793,2.45690822601,-0.853844106197,-1.40595006943,0.479799985886,1.22301006317,0.574800014496,-0.646699130535,0.955204606056,0.371993422508,-0.77689999342,-0.87232530117
2736,0.197010010481,-0.0697329938412,0.541000008583,-1.90320003033,0.444463193417,2.10995006561,1.13927662373,0.50353115797,1.02303957939,-1.43689990044,-0.174859702587
5290,1.03620421886,0.102716982365,1.29974997044,-0.746800005436,0.772749900818,2.07940006256,0.955551326275,0.469193845987,-0.213145077229,-0.636999964714,2.46249961853
6194,1.94005191326,-0.0171596854925,-0.172649994493,-0.0010000000475,-0.533486247063,1.25150001049,-0.506331205368,0.760127067566,0.774193108082,-1.05430006981,-1.31916964054
1676,-0.706193447113,-2.11670207977,1.17840003967,-1.42135000229,0.01655626297,1.23565006256,-0.625343561172,1.19298541546,0.300461441278,0.590700030327,0.966116607189
23512,-1.10402584076,-0.313256889582,-1.68269991875,0.0124500021338,-1.01949167252,-1.23804998398,-0.533171415329,-0.490557074547,-1.0780724287,1.51810002327,0.61296069622
148022,-0.957788050175,-1.1517906189,-0.27689999342,-1.27884995937,0.107362151146,0.095549993217,-1.72041726112,0.478379160166,0.527364969254,0.695699989796,0.638674378395
1906,-0.75502294302,0.72211253643,-0.946449995041,2.82675004005,0.410828351974,0.10609999299,-0.0609044730663,0.531246781349,0.00918316841125,0.602400004864,1.39136004448
8878,-0.55904173851,-0.517305016518,-0.610850036144,-0.124500006437,0.000661700963974,-0.386500000954,-0.57351744175,0.520771920681,-0.00417244061828,-0.0117999911308,-0.906964957714
3091,-2.15091466904,-0.357107520103,0.157350003719,-1.25055003166,-3.01139736176,-0.36875000596,0.324626296759,-0.652433693409,-1.92759490013,1.77645003796,-0.00684243813157
5743,2.57985687256,2.96509218216,0.193899989128,0.0819000005722,0.438873171806,0.565249979496,-0.873814284801,-0.151095196605,-0.364976555109,0.527150034904,-0.141678601503
5321,-0.726377725601,0.260070502758,5.2986497879,-1.69449996948,0.8488535285,-0.308999985456,0.436977028847,-0.00104223191738,0.233931779861,-0.0851500034332,1.45073282719
4144,-0.315584272146,-0.190504088998,-0.337799996138,0.621999979019,0.723373770714,-1.10169994831,-0.452049136162,-0.64541554451,-0.821782827377,0.55395001173,0.0826323106885
1981,0.395155012608,2.67565560341,0.125299990177,0.474300026894,0.454335063696,0.05759999156,0.982964992523,1.36185109615,0.670203626156,-0.97619998455,-0.883655428886
695,1.06361663342,-0.531986355782,0.656650006771,-0.420849978924,-0.0995533391833,0.537549972534,-0.568876862526,0.16285610199,0.770822405815,2.50999999046,0.316977411509
10398,-0.142846137285,0.0199082791805,0.339199990034,-2.06799983978,0.188991963863,-0.381850004196,-0.11614356935,-0.010271050036,-0.396925002337,-0.587750017643,-0.39704400301
5708,-1.96995997429,-1.14362478256,3.71479988098,-3.43655014038,-0.686524868011,0.0976500213146,0.19185218215,0.628856539726,0.431479483843,-0.208600014448,0.965362668037
1213,-0.599427759647,-0.101395323873,0.259999990463,0.34580001235,-0.587141036987,0.0699499845505,-0.565559625626,1.33762788773,0.827611386776,-0.564549982548,-1.05849194527
226,0.0820114910603,-0.0550590083003,-0.212349995971,-0.704450011253,-0.485893219709,-0.125150024891,-1.37130212784,0.616750657558,0.44274610281,-0.126800000668,-0.07396684587
6777,2.03307294846,-0.274676352739,-0.00180000066757,-0.743200004101,-0.0659087896347,0.927150011063,0.434841811657,1.09988820553,-0.406322389841,-0.141099989414,-1.60994672775
2113,-0.999637722969,0.936544835567,0.0879999995232,0.869149923325,1.59942340851,-0.88639998436,4.93558311462,-0.730596244335,-0.257483363152,0.467749983072,-0.236584722996
3329,-0.963862836361,0.353949546814,-0.309399992228,0.673400044441,-4.16769218445,-0.405500024557,-0.578182339668,-1.29622995853,-0.639814853668,-2.20744991302,-0.99647629261
1050,0.262807101011,-0.747831344604,0.197400033474,1.36440002918,-0.357933700085,-2.27449989319,-0.472701609135,-1.33425617218,-0.147943943739,-0.972949981689,1.48889398575
9491,0.268770724535,1.37550973892,1.24530005455,-0.933300018311,1.16036593914,0.893450021744,-0.476905047894,0.927964568138,0.242899060249,0.542600035667,1.60743737221
22926,0.550769984722,0.454768300056,-2.69799995422,-2.90864992142,1.47676789761,-0.516600012779,-0.466491103172,0.0418201386929,-0.472395867109,-3.7811999321,-2.02580523491
