rid,CPC004_A375_6H:BRD-K60274257-001-01-1:10,CPC004_HA1E_6H:BRD-K60274257-001-01-1:10,CPC004_HA1E_24H:BRD-K60274257-001-01-1:10,CPC004_HCC515_6H:BRD-K60274257-001-01-1:10,CPC004_HCC515_24H:BRD-K60274257-001-01-1:10,CPC004_HEPG2_6H:BRD-K60274257-001-01-1:10,CPC004_HT29_6H:BRD-K60274257-001-01-1:10,CPC004_MCF7_6H:BRD-K60274257-001-01-1:10,CPC004_PC3_6H:BRD-K60274257-001-01-1:10,CPC004_PC3_24H:BRD-K60274257-001-01-1:10,CPC004_VCAP_6H:BRD-K60274257-001-01-1:10,CPC004_VCAP_24H:BRD-K60274257-001-01-1:10,CPC016_A375_6H:BRD-K60274257-001-01-1:10,CPC016_A549_6H:BRD-K60274257-001-01-1:10,CPC016_A549_24H:BRD-K60274257-001-01-1:10,CPC016_ASC_24H:BRD-K60274257-001-01-1:10,CPC016_HEPG2_6H:BRD-K60274257-001-01-1:10,CPC016_HT29_6H:BRD-K60274257-001-01-1:10,CPC016_MCF7_6H:BRD-K60274257-001-01-1:10,CPC016_MCF7_24H:BRD-K60274257-001-01-1:10,CPC016_NEU_24H:BRD-K60274257-001-01-1:10,CPC016_NPC_24H:BRD-K60274257-001-01-1:10,CPC016_SKB_24H:BRD-K60274257-001-01-1:10
1950,-0.145294427872,-0.446949988604,-0.766502559185,0.68900001049,0.342150002718,0.978300035,0.464823186398,1.11634993553,2.85386919975,2.14989185333,0.931949496269,1.6687027216,0.930437803268,-1.0652500391,-0.322076797485,-0.219517633319,-1.36495196819,0.187908351421,-0.719016611576,-1.38226079941,-0.116815522313,-0.260761022568,-0.178061321378
351,-0.739782691002,-0.443450003862,0.0564313530922,-1.8653999567,-0.337249994278,0.420549988747,0.662465631962,0.422250032425,0.250100582838,0.318069577217,1.67621743679,0.519318461418,0.209470838308,-0.472200006247,-0.745675861835,0.85366076231,-1.40792155266,0.978065013885,-0.0866635888815,-0.0808483511209,-0.000444411532953,-0.0974627286196,-0.557271063328
4846,0.620809078217,0.118499994278,-0.750207066536,0.696300029755,0.0754500031471,0.311200022697,1.01643979549,1.62319993973,0.105078861117,-0.0650020539761,0.729538321495,2.93958449364,0.860753178596,-0.204750001431,-1.39794695377,-0.520581245422,0.785225868225,-0.300024330616,-0.172685697675,-0.320926576853,-0.14227104187,-0.31905913353,-0.330965638161
1452,-0.518510758877,-3.37610006332,-0.798107981682,-2.02550005913,-1.24669992924,0.518700003624,-2.33914613724,0.291599988937,-1.32291567326,-0.186802685261,-1.42155122757,-0.67525947094,-0.285146832466,0.822150051594,0.125632420182,0.249827966094,0.138200938702,-0.365896910429,0.194637298584,-0.422657370567,-0.0664878189564,0.508378922939,0.418645322323
4776,-0.7037550807,-1.64349997044,-0.13645735383,-0.266600012779,0.624549984932,-0.433499991894,-0.228820413351,0.366200000048,-0.00703956605867,0.267029374838,0.0279928147793,0.0747616291046,0.444377660751,-0.751099944115,0.296455025673,0.267401993275,-1.00690352917,0.673085212708,-0.677943468094,-1.0208337307,-0.461070179939,2.23949217796,-0.538087666035
6908,2.0121717453,-0.7554500103,0.627341032028,-0.300199985504,-0.182649999857,2.46099996567,-0.0432330071926,0.649899959564,0.362732291222,1.14105987549,-0.706699550152,-1.06627953053,-0.108021140099,1.82504999638,0.472191035748,0.770782887936,1.82051897049,-0.764137387276,1.15588104725,0.366179764271,0.152267247438,0.409248054028,-0.00533583760262
672,-0.243406891823,-2.9103500843,0.0695183128119,0.0318000018597,-0.543649971485,0.756650030613,-0.363155901432,0.0929999947548,0.23630130291,0.518411636353,-1.35437226295,-1.33531200886,-0.570974946022,1.64610004425,0.561799883842,0.203621685505,-0.184935718775,-0.0234241932631,0.573272526264,0.480752319098,-0.160228684545,1.23113775253,-0.216009512544
5710,-1.40499794483,-5.08405017853,-1.45665097237,-2.46770000458,0.455049991608,-2.91724991798,-1.80709385872,-0.747800052166,-2.15407776833,-1.1491099596,-1.15214705467,-0.225980833173,-0.924468755722,0.226150006056,0.992627799511,0.451389014721,0.604397416115,0.48130851984,0.19285197556,0.138728737831,-0.0746347755194,-0.663652300835,0.446631163359
2115,-1.62345099449,-0.223299995065,-0.533036828041,-1.30350005627,-1.76649999619,0.322149991989,-1.19692265987,0.944050073624,2.5413851738,0.222685456276,-0.181988358498,1.37358891964,1.60813689232,1.46305000782,0.483049184084,-0.635135769844,-0.600402355194,0.262035429478,-0.220024988055,0.453308463097,0.348005056381,0.164703428745,0.421557724476
7015,0.709861040115,-0.191000014544,0.809132933617,-0.169100001454,1.78925001621,-0.553400039673,0.0432670265436,0.553150057793,0.193950816989,0.321371227503,0.0489592850208,0.655685067177,0.741846084595,-0.191049993038,0.286905109882,-0.261758178473,-1.62941658497,0.771234154701,-0.861217975616,-0.302858233452,0.027423530817,-0.452785760164,-1.30876481533
8726,-0.605981707573,-0.830950021744,-0.212641462684,-0.77120000124,-0.929899990559,-1.7091499567,0.396871089935,-1.48405003548,-0.341614842415,-0.571281790733,-1.58945941925,-1.80815291405,-0.880829393864,0.343150019646,-0.0973937660456,0.066199362278,0.290973842144,-0.737773180008,-0.483523130417,0.0689760297537,-0.13956938684,1.54052877426,-0.204017430544
2185,0.41248229146,0.0336500108242,0.902622699738,-0.466600000858,0.576349973679,-0.208450004458,-0.117609925568,1.38795006275,1.69799971581,1.03537499905,0.281172931194,0.400687277317,1.4250023365,-0.681849956512,-0.512064278126,-0.645029246807,-1.29813218117,0.628060638905,-0.266756504774,-0.447099179029,-0.158536911011,-0.696897268295,-0.778799712658
3315,-1.96304929256,-0.56534999609,-0.712127804756,-4.75369977951,-0.815150022507,-0.852199971676,-0.200647205114,0.391849994659,-5.38774728775,-3.24642276764,0.727007746696,1.12536966801,-1.16297626495,0.752550005913,-1.25370562077,-0.967982292175,0.0181720592082,-0.660101413727,-0.707093596458,-0.0313534624875,-0.509723544121,0.406087338924,0.000495450978633
5289,0.994230031967,-0.555350005627,0.00521922111511,-0.418999999762,0.953850030899,0.149100005627,-0.122820183635,-0.294049978256,1.01476478577,1.10730409622,0.121348872781,-0.0725340843201,0.856039524078,-0.962099969387,-0.0789058879018,0.802592277527,-0.193728119135,-0.34271466732,-0.310314178467,-0.638900756836,0.898669242859,-0.664480865002,0.244823157787
868,-0.767110288143,0.330700010061,0.651433765888,-0.243300005794,0.318949997425,-0.241050004959,-0.800773501396,0.959749996662,-0.191592782736,0.161820739508,-0.07669454813,0.971911668777,2.13351583481,-0.757799983025,-0.110363177955,0.0998242199421,0.289256721735,0.61266130209,-0.156346574426,-0.415029555559,-0.344098210335,0.55629658699,0.0182325690985
1677,-1.73071193695,-0.384000003338,0.509401261806,-0.324699997902,0.0933999717236,1.11245000362,-0.110119841993,0.27840000391,0.114294417202,-0.91937661171,-0.31153935194,0.718133270741,1.19244766235,0.408800005913,-0.849616765976,-0.307716608047,-0.42511677742,-0.0809572339058,0.402160197496,0.442408174276,0.226837947965,-0.731861114502,-0.709549665451
7043,-1.26461756229,-1.15540003777,-1.00859260559,0.152999997139,-1.30365002155,-0.40055000782,-1.26922082901,-0.199000000954,0.583712399006,0.251784920692,-1.10643470287,-0.742748558521,1.51735746861,-0.654649972916,0.182725742459,-0.142582535744,0.10120946914,0.676409304142,1.09301435947,1.27464926243,-0.334172546864,-0.19986911118,-0.731809735298
5613,-0.762184381485,-0.670449972153,0.0111794471741,-0.139799997211,-0.383249998093,-0.344049990177,-0.82617688179,-0.475199997425,0.962885677814,0.556664764881,-1.05910551548,0.549461960793,0.969139575958,-0.749350011349,0.0208777375519,0.339271634817,-1.38371109962,0.770575046539,-0.278425276279,0.0782939791679,0.0963241532445,0.0723825991154,-0.723485589027
595,-0.394473701715,-1.38565003872,-0.899539589882,-2.71000003815,-1.01610004902,-0.139899998903,-1.08395385742,-1.41350007057,0.049245800823,-2.27579665184,-1.37423944473,-1.1171361208,-0.12812680006,-0.164600014687,-0.07310564816,-0.962582468987,1.31803905964,0.263021707535,0.171988725662,0.655333459377,-0.432693898678,0.161271214485,1.3017783165
4793,-0.338921397924,0.853749990463,0.653258740902,-0.683099985123,0.311100035906,3.38365006447,0.367836236954,0.0668500065804,1.33686041832,-0.276524156332,-0.13362634182,-0.0314777195454,0.374235093594,0.0827000141144,-0.718046009541,-0.234663039446,0.26742964983,-0.297265559435,-0.408275961876,0.0777429491282,-0.29970151186,-0.0797203481197,-0.411482870579
2736,0.976092517376,-0.35490000248,0.636418044567,-0.738799989223,0.769699990749,-0.262450009584,-0.789212584496,-0.0623499751091,2.33451008797,0.753067672253,-1.03185844421,-0.109547652304,2.43700933456,0.567350029945,0.191525608301,-0.548188209534,-0.0740363225341,0.885540664196,-0.0110647082329,0.363927096128,-0.352091819048,-0.124215364456,-0.0410506948829
5290,-0.0884711742401,0.525449991226,0.602016925812,1.54419994354,0.951649963856,-0.483049988747,0.419769763947,0.14849999547,1.33990108967,2.46068048477,1.02239656448,1.09999632835,0.677171170712,-0.820150017738,-0.129867434502,-0.463978111744,-0.995252668858,-0.176505371928,-0.428846597672,-1.01635360718,0.0518216341734,0.331071704626,-0.805558264256
6194,-0.216490924358,-0.248250037432,0.188656166196,0.000699999975041,0.0,0.337249994278,-0.59747505188,1.24014997482,-1.31050086021,1.20670843124,-0.590925991535,-0.373514801264,-0.229240611196,-0.277300000191,-2.49013137817,0.0,0.498211324215,-0.300707668066,-0.396353662014,-0.392995804548,0.00051791430451,-0.330814093351,0.227115735412
1676,-1.91669487953,-0.193599998951,0.708397090435,-0.575900018215,0.418949961662,-0.407350003719,-1.40998756886,0.864350020885,0.878435075283,0.0914707481861,0.0623750090599,-3.37209248543,0.219183921814,-0.895749986172,0.36434751749,-0.160478949547,-0.981411159039,0.728644251823,-0.359198302031,-0.185936614871,-0.35225123167,-0.355800658464,-0.636254489422
23512,-0.650072216988,-2.46845006943,0.162308201194,0.674499988556,-0.420700013638,0.319750010967,-0.505389273167,0.0286500155926,-0.78652960062,-0.340636014938,-2.12909245491,-1.37068557739,-0.336351394653,0.677199959755,0.957029700279,-1.19915604591,-0.419294118881,0.570146858692,0.157289326191,0.918803751469,-0.383311569691,1.16466450691,-0.69486451149
148022,-0.758953690529,-0.314699977636,-0.11430695653,-0.981199979782,1.51109993458,0.407100021839,-0.256594330072,0.2541000247,-2.85364770889,-1.82223117352,0.142004579306,-1.35842204094,2.19972467422,0.139899998903,0.54502761364,-0.299488544464,0.556381464005,0.398790478706,-0.0372232347727,-0.220315366983,0.306575715542,-0.383083075285,-0.737942874432
1906,-0.829517602921,0.064899995923,-1.69102084637,-0.142599999905,1.54194998741,-0.907050013542,-0.478816628456,0.63354998827,0.29505571723,0.356825560331,0.452828705311,0.673487365246,0.707934141159,0.129250004888,-0.485394150019,0.000452134758234,-1.24812376499,0.610568344593,-0.582666218281,-0.523035287857,0.594765305519,-0.362259238958,-0.767678916454
8878,0.367649048567,-0.394050002098,0.849525332451,0.786499977112,0.82859992981,1.30630004406,-0.622801303864,1.44040000439,-1.54739677906,-0.384671330452,-0.188458129764,-0.814590275288,-0.441622763872,0.935899972916,0.706656336784,0.00816932879388,1.47166228294,-0.117773771286,0.654015302658,1.07555413246,-0.200919508934,-0.502029895782,1.40101277828
3091,0.533470392227,-2.38234996796,1.74801230431,0.674499988556,-0.936399996281,-0.487250000238,0.217468202114,-0.235400021076,-0.057998880744,-0.273237675428,0.150683373213,-0.315889596939,0.1400359869,-0.063649982214,-0.392033040524,1.65620923042,-1.32432305813,0.580226540565,-0.340826749802,-0.412234812975,0.1117753461,0.0530072748661,1.16094899178
5743,1.33580708504,-0.516350030899,0.243518516421,1.09630000591,-0.852949976921,-0.694050014019,2.91432476044,-0.298949986696,-1.23049616814,-0.589002072811,-0.760221421719,0.430159568787,0.30505412817,0.194049999118,0.0832501724362,0.656824350357,-0.798499584198,2.9559378624,-0.93232858181,0.0751673281193,-0.51465511322,-0.673669278622,-0.818679571152
5321,-0.784722864628,-0.186699956656,0.941791594028,0.936600029469,0.313000023365,0.207050010562,0.304583102465,0.389750003815,1.20297586918,1.49102985859,0.426079601049,0.681277513504,0.644470453262,-0.772799968719,0.47651964426,0.174167633057,-1.06297421455,0.601694703102,-0.657751202583,-0.770147383213,-0.546422064304,-0.425897538662,-0.920034229755
4144,-0.427068054676,-2.27909994125,0.778044819832,-0.245299994946,1.01884996891,1.30540001392,0.344521403313,1.28014993668,1.14867985249,1.72427916527,-0.338721245527,0.492345899343,0.287336468697,-2.39730000496,0.740238130093,0.282336294651,-0.247728258371,-1.34863626957,-0.0947578251362,-0.478637784719,0.166375264525,-1.11435437202,0.0979810580611
1981,-2.06461668015,-0.889050006866,0.0165371224284,7.47620010376,0.0675000026822,1.16479992867,-1.25000023842,1.37590003014,-2.08228993416,-0.963537633419,0.964694619179,0.353241115808,-0.332903146744,0.474550008774,-0.562013149261,1.68968641758,-0.286584734917,-0.516019463539,-0.30665743351,0.439137548208,-0.352404296398,-1.27331602573,0.785153865814
695,-0.300079762936,-0.768399953842,0.267965257168,1.59150004387,-0.33520001173,-0.963600039482,-0.416076481342,1.07404994965,0.621686339378,-0.0249566733837,-0.0935700833797,0.339921593666,0.188592970371,-0.480599999428,-0.442534953356,0.0790537521243,-0.378537118435,0.576571106911,0.0135309100151,0.0185003951192,0.148700416088,0.131668642163,-0.202114120126
10398,-1.10254693031,-6.01475000381,-0.836740374565,-3.89030003548,-0.760749995708,0.675449967384,-1.08968043327,-0.402449995279,-1.54022991657,-2.77907800674,-0.448028147221,-0.35584461689,0.766207814217,-0.943049967289,0.0926081314683,-0.34425881505,-1.25359678268,0.691251456738,-0.108678378165,-0.216380149126,-0.547379910946,-0.431369543076,-0.110130041838
5708,-0.618458688259,1.87540006638,0.93307954073,-1.55509996414,2.16645002365,0.515699982643,0.241585448384,2.55334997177,0.232381880283,0.708925008774,1.156935215,0.515886545181,-0.670672237873,-5.21475028992,-0.409690320492,0.385691404343,-0.175658881664,-0.249660760164,-0.0961758643389,0.643100857735,0.625993669033,-0.508487462997,-0.55003964901
1213,0.817280590534,1.25890004635,0.142204537988,0.170200005174,0.546299993992,-0.0841500163078,0.278980433941,-0.962000012398,-3.27049064636,0.251747667789,0.591773748398,-0.253241091967,-0.157579556108,0.602800011635,-0.123535990715,0.0157499574125,0.842093467712,0.473881721497,0.101402133703,-0.0531960874796,-0.0212641507387,0.55196583271,0.822834610939
226,-0.493129521608,-3.63940000534,-3.57631921768,-2.64439988136,0.623399972916,-0.858049988747,-0.44006973505,0.305949985981,0.25576749444,-2.70051693916,-0.785118699074,0.050409168005,-0.495031327009,0.741150021553,-0.373831510544,0.266792654991,0.471877336502,0.301568478346,0.306977778673,0.848623692989,-0.0831744074821,0.0554713308811,-0.0281018465757
6777,-0.834499895573,-0.0878500044346,1.56937766075,-0.536000013351,1.141299963,-0.814849972725,-0.213827550411,-0.130799978971,3.4025580883,0.28086078167,-0.0652298033237,0.447510063648,-0.311383575201,0.6549000144,-0.539568841457,-0.608614563942,-0.274463117123,0.0133247971535,-0.552918732166,0.0951352864504,-0.328438520432,0.136192321777,0.133683159947
2113,-1.88358163834,-0.539950013161,-1.19260191917,-0.102099999785,0.686550021172,-0.240299999714,-0.748922288418,0.300449997187,-0.89565050602,-1.01417958736,-1.20194065571,0.912036478519,1.34437394142,-1.41284990311,0.105914570391,-0.0685739517212,-0.875059962273,1.48113322258,0.172692388296,0.37613978982,0.218848988414,-0.533796370029,0.603158652782
3329,-2.25126051903,-3.64155006409,-1.13531208038,-3.2634999752,-0.560400009155,1.18374991417,-0.683084249496,-0.979849994183,-2.31517529488,-1.4769037962,-2.06321144104,-3.8364033699,-0.403252035379,0.78100001812,0.767493188381,0.61097830534,0.845049440861,-1.30047464371,0.2805968225,0.435836583376,-0.599676847458,0.236222118139,0.68943464756
1050,2.97897720337,-0.321749985218,0.205216810107,-0.423299998045,-0.189700007439,-1.00784993172,0.423757076263,1.82844996452,3.34764051437,-1.13398456573,-0.232233345509,-0.0851278752089,0.0362463593483,0.507550001144,-0.309338092804,-0.305735111237,-0.948397278786,-0.286880731583,0.181552857161,0.0427195094526,-0.496095538139,-0.102503843606,0.166416436434
9491,0.133399575949,1.50534999371,0.592902839184,1.52380001545,1.32245004177,0.258849978447,0.796704232693,1.24930000305,0.472651392221,0.539087057114,0.26111599803,0.56035977602,0.827611327171,-0.996950030327,-0.357351362705,-0.155771180987,-1.45727574825,1.35753536224,-0.790983080864,-0.488394856453,-0.14605858922,-0.44602611661,-0.714216709137
22926,-0.754074573517,-1.52055001259,-1.23141276836,-1.14409995079,0.0991000011563,1.25435006618,-1.81613087654,0.73970001936,-2.85999488831,-0.935685396194,-1.42857170105,-0.810212850571,0.986039996147,-0.123350001872,0.323369920254,-0.947853207588,0.941712141037,-0.84136402607,-0.0417736396194,-0.633631706238,-0.775081217289,-0.40947213769,-0.120419055223
5899,-0.956418812275,0.453849971294,1.29681837559,0.708999991417,3.98250007629,2.0734500885,0.163254663348,1.82835006714,-0.927029430866,2.31901836395,2.18232321739,0.452259749174,0.64014351368,0.43805000186,0.375307321548,0.24545006454,1.49170041084,-1.06707859039,0.5149294734,-1.09498691559,0.214199095964,-0.214628726244,-0.177290141582
5467,-1.44452571869,-0.646999955177,-0.397833615541,3.80369997025,-0.74555003643,-0.270799994469,-0.132333055139,1.05215001106,3.01311039925,-0.987892568111,-1.14215147495,0.100537329912,0.470008641481,-0.451250016689,-0.652133643627,-1.04616427422,-0.406185686588,-0.0695510059595,-0.162887528539,0.209051862359,-0.589914441109,-0.701106965542,-1.13588511944
6774,-1.08257806301,-2.25635004044,-0.841481804848,-1.07969999313,0.885600030422,-2.13789987564,-1.84518361092,-1.11839997768,2.54605817795,1.2000105381,0.106974899769,-0.555583000183,-0.564418554306,-0.0253999829292,-0.322335422039,0.117264807224,0.852711558342,-0.500059425831,0.359452992678,0.528585255146,-0.11658462882,0.263368368149,0.424940496683
1788,-1.37915432453,-0.857550024986,0.324696391821,-0.769200026989,0.870049953461,-1.05750000477,-0.793140649796,-0.0507000088692,0.206284418702,-0.0294812917709,-0.930265963078,-1.34895646572,0.884971380234,-1.05215001106,-0.359381526709,0.228089898825,-1.12797558308,0.682370841503,-0.12998431921,-0.325914472342,-0.18133097887,-0.308207154274,-0.630456984043
5921,0.102912098169,-1.0788500309,-1.0755392313,-0.297600001097,-1.40939998627,0.969700038433,0.254970401525,0.0311499983072,-0.792999386787,-0.210223391652,-0.392971426249,1.14225506783,0.873361229897,0.550999999046,-0.184189110994,-0.56618899107,1.25716483593,0.414647936821,0.802007496357,0.135564252734,0.542562782764,1.31412065029,-0.109972395003
5721,0.279219210148,-1.74669992924,1.04226899147,-1.12950003147,-0.293449997902,-0.577899992466,-0.227288901806,0.0907000005245,-1.35758721828,0.943722963333,-0.176475733519,-0.525237202644,-1.43946051598,0.361650049686,0.233527228236,0.911327183247,-1.28351545334,-0.881597101688,0.0411359965801,0.235231816769,-0.47264611721,0.601990878582,1.06306028366
2263,-0.496163636446,-0.486949980259,1.87864100933,0.609700024128,-0.01020000875,0.652949988842,0.71925419569,1.29834997654,1.85577309132,0.25785407424,0.382711559534,1.08316123486,0.0965146124363,-0.62374997139,-0.181470245123,0.468491971493,-1.15319597721,0.225673705339,-0.654433250427,-0.73335146904,-0.449717283249,-0.822727680206,-0.773391067982
808,0.166131198406,0.0306500047445,1.59558224678,-0.425300002098,2.52009987831,-0.22895000875,0.718991219997,1.34625005722,1.60480606556,-0.625475943089,1.22269773483,0.632299125195,0.0698229372501,-0.679849982262,-0.00866099447012,-0.557094931602,-1.23056280613,0.0596175193787,-1.42739081383,-0.484506249428,-0.552630662918,-0.233349770308,-1.2152838707
30001,-0.763371229172,-1.976749897,-1.65083563328,-1.71280002594,-0.54935002327,3.97765016556,-0.427939593792,0.770749926567,-1.65814483166,-1.73303341866,0.471427559853,-0.55187523365,-0.405284792185,1.21340000629,-0.928968787193,-0.051713809371,1.04141759872,1.70133137703,-0.242662578821,0.0244229733944,0.3574873209,-0.295315563679,-0.174005702138
348,-0.240170866251,-2.03865003586,1.67652070522,-0.583999991417,-1.22769999504,-2.27760004997,0.255803346634,1.05885004997,0.995212554932,-0.414231717587,0.538292944431,0.137021943927,1.25645709038,-0.455650001764,0.0454078391194,-0.32595127821,0.536161422729,-0.0596662759781,-0.583426594734,-0.234106972814,-0.637688875198,-0.766873300076,0.769514381886
30849,0.541606843472,-0.601000010967,0.370934695005,-0.301400005817,-0.664750039577,1.87855005264,0.353510856628,1.39489996433,-0.0856513530016,0.681971728802,-0.766458153725,-0.379645138979,-0.648144721985,1.40604996681,-0.442554682493,0.468684792519,1.98341202736,0.251488089561,0.353674829006,0.290233641863,-0.236683145165,0.239266604185,-0.735102474689
1454,0.0269081443548,-0.755900025368,-2.13346123695,-1.35399997234,-0.181149989367,-0.815349936485,-0.955922007561,0.74145001173,-0.859394550323,-0.808587729931,-1.70235824585,-1.31508874893,-0.177872359753,0.337300002575,-1.20229995251,0.248767003417,0.866611778736,-0.148418217897,1.32301104069,-0.134980008006,0.142758920789,-0.853026032448,0.218924313784
6500,-1.43430030346,-0.339900016785,-1.45374691486,-1.54219996929,-2.14100003242,0.176500022411,-1.04102504253,-1.38019990921,-2.00464653969,-0.663297176361,-0.2817248106,-2.48713445663,0.15625,2.34940004349,0.359921574593,-0.0668956488371,1.95638823509,-0.615389406681,0.95928144455,0.55747449398,0.0762883722782,0.44633024931,0.101215526462
5627,-0.692659020424,-1.26059997082,-0.977904558182,-1.0012999773,-1.09789991379,-1.09029996395,-0.863873183727,-0.540950000286,-1.3115940094,-0.505962491035,-0.830484509468,1.17274820805,-0.4850679636,0.98039996624,-0.718374550343,-0.217279046774,1.14161670208,0.441975146532,0.280507147312,0.0993883758783,-0.741485357285,1.00956380367,0.0681546106935
5715,-2.64485287666,-0.789950013161,0.778141379356,-0.757099986076,-0.779399991035,-1.34495007992,-0.25754198432,-1.09695005417,-4.08396720886,-3.27219223976,-0.428176671267,-0.0196171700954,-0.179718986154,0.748800039291,-0.414965867996,-0.86851477623,0.169895261526,-0.0839241966605,0.60283946991,0.417177975178,-0.814730763435,0.175291821361,0.470447510481
