rid,CPC019_A375_6H:BRD-K73371640-001-04-0:10,CPC019_A549_6H:BRD-K73371640-001-04-0:10,CPC019_A549_24H:BRD-K73371640-001-04-0:10,CPC019_HA1E_6H:BRD-K73371640-001-04-0:10,CPC019_HCC515_6H:BRD-K73371640-001-04-0:10,CPC019_HEPG2_6H:BRD-K73371640-001-04-0:10,CPC019_HT29_6H:BRD-K73371640-001-04-0:10,CPC019_MCF7_6H:BRD-K73371640-001-04-0:10,CPC019_MCF7_24H:BRD-K73371640-001-04-0:10,CPC019_PC3_6H:BRD-K73371640-001-04-0:10,CPC019_PC3_24H:BRD-K73371640-001-04-0:10,CPC019_VCAP_6H:BRD-K73371640-001-04-0:10,CPC019_VCAP_24H:BRD-K73371640-001-04-0:10,DOS030_VCAP_6H:BRD-K73371640-001-03-2:5,DOS030_VCAP_24H:BRD-K73371640-001-03-2:5,DOS034_A375_24H:BRD-K73371640-001-03-2:5,DOS034_A549_24H:BRD-K73371640-001-03-2:5,DOS034_HT29_24H:BRD-K73371640-001-03-2:5,DOS034_MCF7_24H:BRD-K73371640-001-03-2:5,DOS034_PC3_24H:BRD-K73371640-001-03-2:5
672,0.15117430687,0.0266000032425,-0.468925267458,-0.769983828068,0.206650003791,-0.0594810917974,-0.610263109207,-0.55794698,-0.201183542609,2.00264215469,-0.815101444721,-0.479992359877,-0.261492490768,-0.653166651726,1.88527321815,-1.10110294819,-0.488249987364,-1.13220000267,-0.166207134724,1.323818326
5710,1.21747636795,-0.641950011253,0.253169476986,1.15734148026,0.0128500014544,-0.963664889336,0.566123783588,0.335769891739,-1.39837753773,0.765208542347,0.641040802002,0.590117752552,-1.52563524246,-0.441200017929,1.04773044586,-0.104924082756,-0.535599946976,-0.637499988079,0.0639087855816,1.18134534359
2115,0.824018120766,-0.532899975777,-0.12128585577,0.466558277607,0.58259999752,1.6570430994,1.73801970482,1.50371217728,0.744353652,0.838781833649,0.391762852669,-0.182569339871,-0.758037090302,0.290466666222,0.795916140079,0.547687530518,-0.235350012779,1.01600003242,-1.99724400043,0.585858047009
7015,-0.338058412075,-0.488899976015,-0.710342884064,0.488419294357,0.927099943161,-0.559432029724,-0.514612019062,-1.04212522507,0.907400906086,-1.07813322544,-0.524103581905,-0.117641724646,-1.06961369514,-0.293866693974,-0.511474311352,-1.39452397823,-0.878000020981,-0.408600002527,0.99647206068,0.511783599854
8726,-0.181205391884,-0.367500007153,1.09064722061,-0.56872266531,0.250649958849,1.00481581688,-0.435761213303,-0.0769057273865,0.18741568923,0.33814701438,-0.855349957943,-0.1807359308,0.332562804222,-0.539100050926,-0.0215159729123,0.593432188034,1.23584997654,0.429100006819,0.659817457199,0.447169482708
2185,-0.301628440619,-0.00609999895096,-1.01462721825,-0.0421521663666,-0.537899971008,-0.371362447739,-0.918071806431,-0.0776049792767,0.95061480999,-0.153316155076,-0.660842359066,0.119524277747,-0.855335950851,-0.0925333797932,0.064390912652,-1.01933860779,-0.03370000422,0.658299982548,0.183027163148,0.740692913532
3315,0.364661961794,0.488350003958,-0.277316868305,1.24846887589,0.240150004625,1.13945162296,1.20857155323,0.120572119951,-0.481336891651,0.61118555069,0.766882479191,-0.398469418287,-0.0826486647129,0.225100010633,0.0768026039004,0.0595808923244,0.519649982452,-0.0943000018597,-0.863495886326,-0.649760305882
5289,-0.133532255888,0.190950006247,-1.48199498653,-0.221675410867,-0.830549955368,-0.54367774725,0.0653336048126,-1.7663551569,1.18286192417,-0.989606976509,0.0819001346827,-0.528946995735,-0.989066302776,-0.575766682625,0.620943307877,-0.434260964394,-0.10664999485,0.671599984169,0.488227248192,0.0487275421619
868,7.26740550995,-0.248149991035,0.514445126057,0.899528861046,0.201800003648,0.610929250717,-0.395496755838,0.841294705868,-0.680724680424,0.0483866780996,-0.3282738626,-0.369335412979,-0.971874415874,-1.41530013084,-0.300825804472,0.0440455675125,-0.428149998188,2.01239991188,0.633407235146,1.19848203659
1677,-0.0366971045732,0.493900030851,-0.706711471081,-0.453736931086,0.0,-1.45668506622,-0.964991807938,-0.978641867638,0.478769809008,0.167912453413,-1.02525508404,-1.02589058876,0.116272091866,0.183400005102,-0.390597343445,0.575925290585,-1.10240006447,-0.508899986744,0.291501581669,0.997978925705
7043,-0.375667154789,-0.358350038528,-0.979190647602,0.614785134792,-0.241199985147,0.0560209564865,-0.761344611645,0.491742253304,-0.419165432453,0.0881424844265,-0.186874121428,0.629721105099,-1.17119288445,-0.297999978065,0.570761740208,-0.353032588959,-0.0279500037432,2.20120000839,-0.0680345594883,0.185241997242
5613,-0.109264798462,-1.31540000439,-1.9456744194,0.370534986258,-0.990599989891,-0.470263302326,-0.958153247833,-0.913018107414,0.549244165421,-0.182527035475,-0.407281070948,-0.767175853252,-2.19033575058,0.369800031185,0.590021908283,-0.910567998886,-0.328850001097,1.86440002918,-0.158842623234,0.516759455204
595,-0.218972757459,-0.0222999993712,0.0382142663002,-0.335209995508,0.276399999857,0.437862992287,1.43508398533,-1.19287467003,-0.090094871819,-0.103584460914,-0.209969580173,0.914173603058,0.0638264715672,-0.347466647625,0.556042075157,0.863274812698,0.56609994173,1.61629998684,-0.93390750885,-0.100501894951
4793,-0.392603129148,-0.398649990559,0.869420111179,0.121798813343,1.23975002766,1.20000815392,0.439578264952,-0.185837253928,-0.732976138592,-0.0616989843547,-1.85644090176,-0.401683777571,-0.218544647098,-0.529000043869,-0.679745197296,1.10748362541,0.143449991941,-0.674499988556,-0.277637839317,0.227595448494
2736,0.433002054691,0.234050005674,-0.715686321259,-0.244725376368,1.47169995308,-0.615200400352,-0.364132106304,-0.243258848786,0.85117816925,0.1928345263,-0.364754587412,0.0411667153239,-0.512478947639,-0.455133318901,-0.974402070045,-0.195401698351,-0.0584999993443,0.552999973297,0.5278621912,0.241034075618
5290,0.20276735723,1.06184995174,-0.666593790054,0.0381162315607,-0.0631999969482,0.209140568972,-0.629135549068,-0.394060432911,1.83998167515,-1.0710978508,-0.810914099216,-0.508284687996,0.181289896369,0.671166658401,0.382071465254,-0.51586830616,-0.306299984455,0.257600009441,1.57182919979,0.315366387367
6194,0.164605110884,0.0,0.0,0.000850832671858,-0.137950003147,-0.461221218109,0.446807801723,0.185585856438,0.139542847872,0.339469373226,0.046642486006,-0.649692416191,-0.102357879281,-0.501033365726,-0.510794520378,-0.0123201478273,0.0,-0.377700001001,-0.241763085127,0.249334961176
1676,-0.702450156212,-0.495299994946,-1.68042588234,0.584355473518,-0.211199998856,-0.642218768597,-0.810013413429,-0.261081159115,0.665414452553,-0.59061974287,-0.482244640589,0.630482912064,-1.60260224342,0.0341000258923,0.367991536856,-0.117905937135,0.194150000811,1.16349995136,0.281208097935,-0.0108574479818
23512,-0.0784615278244,-1.71554994583,1.00658619404,0.996966958046,-0.295049995184,0.498251646757,-0.0124084046111,0.192035168409,0.291915506124,-0.34538769722,-0.393537640572,0.378430396318,0.995980501175,-0.618900001049,-0.398398280144,0.149140864611,-0.222200036049,0.626699984074,0.163080841303,0.00737008452415
148022,0.497815132141,-0.322849988937,-0.626000404358,-0.455566644669,-0.166950002313,0.671470105648,0.0724888145924,0.601511716843,-0.0239425003529,0.237852320075,-0.586638510227,0.216515719891,-0.529866576195,-0.101633317769,1.36052596569,0.894975244999,2.06925010681,2.37630009651,0.122878983617,-0.602747023106
1906,-0.132169470191,-0.560899972916,-0.5673828125,0.260043919086,-0.276700019836,-0.187146514654,-0.854201614857,-0.40044015646,0.0590187385678,-1.23298370838,-0.873021125793,-0.124080754817,-1.2535097599,-0.490633368492,0.448789775372,-0.329581618309,0.720950007439,0.0100999996066,-0.441888689995,0.706287741661
8878,-1.2411210537,0.0010000000475,0.670608997345,0.0369860827923,0.0764000117779,-0.83645772934,0.52836471796,0.370794355869,-1.41922068596,0.0920590534806,0.457087576389,-0.0436284281313,0.329361498356,-1.33280003071,-0.947228133678,0.133892580867,1.16019999981,0.0141000002623,0.227200329304,-0.303802758455
3091,0.376165360212,0.46439999342,-0.746060609818,-0.022123888135,-1.0325499773,-0.458557724953,1.43980526924,-0.279894709587,0.234115287662,-0.0131779480726,0.0063708499074,-1.18117010593,-1.71330618858,-0.23550003767,0.738641679287,-0.260643780231,0.285400003195,0.378199994564,0.670342862606,0.867257356644
5743,-0.717579782009,-0.622250020504,4.47058677673,0.0210287198424,-0.0654500126839,0.711030125618,0.506420135498,-0.445043474436,1.08767163754,-0.877386271954,-1.04090857506,-0.784546673298,0.548987627029,0.737933397293,-0.589548110962,-0.519812166691,0.0804999992251,-1.35699999332,0.0122000575066,-0.0496463365853
5321,-0.41079211235,0.143650010228,-1.12796103954,0.54073035717,-0.0682500004768,0.0541561692953,-1.20076811314,-0.546310782433,1.27545762062,-0.914924025536,-0.0708224028349,-0.0799548700452,-0.378566980362,-0.410199999809,0.306298524141,0.0257889777422,0.461950004101,-0.710099995136,-1.46380054951,-1.62527179718
4144,-2.2257797718,1.9075499773,-0.505194365978,0.258882492781,-0.0769500136375,0.164971068501,-0.743032991886,-0.280709087849,0.0998337343335,-0.204089805484,0.873350441456,0.086769901216,-0.0155762210488,-0.441700041294,0.547664344311,-0.227851510048,0.904600024223,1.02209997177,-1.10061073303,0.711288034916
1981,0.0856845080853,0.521749973297,-1.83723783493,-0.102537542582,0.374599993229,-0.758815765381,0.0159938372672,-0.0431773662567,0.193507626653,0.586654126644,-0.529301285744,-0.256829917431,-0.184454217553,0.191233307123,0.953094065189,-0.824992418289,0.695950031281,-0.41890001297,-0.870116353035,1.71381890774
695,0.207257211208,-0.848099946976,-0.671151101589,0.699272692204,-1.10730004311,0.239534974098,-0.20050239563,0.0981431975961,-1.03745281696,-0.232623785734,-1.17118942738,-0.304412931204,-0.191681355238,-0.235800027847,0.501834094524,-0.674054265022,3.98099994659,3.86899995804,2.60761737823,1.11933660507
10398,-0.191351950169,-0.492149978876,-1.65897750854,1.22505104542,1.31319999695,-0.213595360518,-0.819497108459,-0.418791174889,0.400829911232,-0.974094152451,-0.185014158487,0.745863139629,-1.21696293354,0.411866664886,-0.105554491282,-0.783989548683,-0.814249992371,0.129500001669,0.598664045334,0.475972890854
5708,-0.804654061794,-0.475899994373,-0.556441009045,-0.175627499819,-2.53025007248,-0.809997737408,-0.647855639458,-0.325734376907,-0.699391484261,-0.176010593772,1.73971199989,0.199787050486,-0.673915684223,0.431466698647,0.0442139022052,0.348238110542,-0.363550007343,-1.63940000534,2.2550971508,-0.458710849285
1213,0.652236878872,-1.99690008163,0.79630446434,-0.505442917347,-1.07484996319,-2.26455974579,0.707513928413,0.0399917811155,-0.705062866211,0.309365004301,0.395173311234,0.392210364342,1.09457540512,0.303266704082,0.405979245901,0.233164697886,0.453049987555,-0.288100004196,-1.09564983845,-0.0866401866078
226,0.125411361456,-0.423799991608,0.00017406232655,0.3690931499,-2.0188999176,-1.07835996151,0.259005665779,-0.593001246452,-1.16160023212,-0.193466708064,0.0238926336169,-0.35298615694,-0.227842926979,0.0811000168324,0.898670434952,0.65330696106,4.66275024414,0.0130000002682,2.76578640938,-0.477005064487
6777,0.135192513466,-0.261250019073,-0.825118899345,-0.218188211322,-0.843050003052,1.41371631622,1.05593466759,1.06359112263,-0.746778130531,0.0426810607314,-0.569835484028,-0.219112828374,-0.271105289459,-1.65816676617,-1.23714911938,3.75912189484,-0.357950001955,4.64449977875,-0.0291457995772,2.97366666794
2113,-0.0441457740963,0.00575000047684,-1.9625813961,-0.340762287378,0.498549997807,-0.0960751771927,-0.354452878237,-0.0791461765766,0.588690042496,-0.319562882185,0.316028803587,-0.461317569017,-1.2024512291,0.443399995565,-0.459031641483,-0.737566590309,-1.30509996414,-0.571399986744,0.150084868073,1.266964674
3329,-0.062940582633,0.212149992585,-0.797990679741,-0.198795318604,-0.122049987316,-0.673527956009,0.510254085064,-1.15165805817,-0.238444492221,-0.369334757328,0.617685079575,0.43442517519,0.361880123615,-0.246533349156,1.11492669582,-0.443725466728,0.801850020885,-0.801500022411,0.228232219815,-0.548693716526
1050,0.156627744436,2.56185007095,0.128577798605,2.55636787415,0.0,0.978974640369,1.94860816002,0.508536458015,-0.803231835365,1.48753321171,0.831797599792,0.617211699486,0.683940887451,0.492333352566,1.77402532101,-0.339531302452,-0.820100009441,0.91060000658,-0.372163832188,0.230236187577
9491,-1.34915328026,1.0284999609,-1.28814101219,0.660863220692,-0.416649997234,0.103468745947,-0.306790828705,-0.800719261169,0.5963088274,0.0520909801126,-0.112420395017,-0.296704024076,-0.836156010628,-0.027000002563,-0.450516700745,-0.342578560114,0.354849994183,0.0348000004888,0.647475838661,0.31973028183
22926,0.300819456577,0.445549994707,-0.704576253891,0.323491036892,1.10354995728,0.705530047417,0.579779148102,0.673996925354,-0.0329922735691,0.579916000366,-0.596034169197,0.280004680157,-1.16001927853,0.431766629219,0.165767863393,0.598500370979,0.92895001173,-3.98160004616,0.448752731085,0.656367003918
5899,-0.0572570189834,0.943799972534,0.8577054739,0.0330331921577,-0.188099995255,-0.509615182877,0.708867967129,-0.527617037296,-0.194168746471,0.289392739534,0.626986682415,-0.3543369174,0.0801254436374,0.703833401203,-0.13149663806,-0.319007247686,-0.11599996686,-0.263399988413,2.39839935303,-0.749269068241
5467,-0.0189686566591,-0.545800030231,-0.957397460938,0.964303553104,1.34659993649,1.13103544712,-0.546036124229,0.196898594499,-0.17737428844,-0.252152621746,-0.504757881165,0.214461565018,-0.957866728306,0.1698333323,0.955006659031,-0.263216257095,0.413800001144,1.35819995403,-0.791442275047,-0.459191977978
6774,0.112524069846,-1.2365000248,0.230194687843,-0.109715335071,-0.63244998455,0.491304755211,-0.770671844482,-0.330463886261,0.365568637848,-0.44189080596,-0.27157330513,-0.186317712069,-0.308630645275,0.128933340311,-0.592944502831,0.887106001377,0.0146500021219,0.588599979877,-2.02704405785,-0.191734492779
1788,-0.370782375336,0.249800011516,-1.3306453228,-0.16240388155,1.75349998474,-1.1749253273,-0.849720358849,1.25072073936,1.5723657608,-0.856844961643,-0.419370770454,-0.167623996735,-0.753117024899,-0.244433403015,0.485668003559,-0.831877470016,-1.08109998703,0.901700019836,0.491271466017,0.0738682895899
5921,-1.32879912853,-0.129199996591,0.951857089996,0.0172270387411,-0.869850039482,-0.857220470905,-0.172196641564,-0.759980082512,-1.06742990017,0.108195371926,0.187859982252,-0.277063071728,-0.185901939869,-0.292166650295,0.780333280563,-0.622071623802,3.32875013351,0.631500005722,1.29528748989,-1.11542284489
5721,0.430963337421,-0.153350025415,-1.13624048233,0.0259186252952,1.18145000935,0.574876070023,-0.313094526529,-0.11700348556,-0.600814640522,0.788889110088,0.67441380024,-0.623318612576,0.457689613104,-0.0865999758244,0.188041523099,0.443088710308,-2.69094991684,-0.223800003529,-0.299924731255,-0.314379036427
2263,-0.446126312017,1.17295002937,-0.327035099268,0.272047042847,0.246250033379,-0.707578718662,-0.471743315458,-0.641749322414,1.26248645782,-0.473613649607,-0.384476155043,-0.101506486535,-0.831045269966,0.426133364439,-0.0601657703519,-0.166054725647,-0.716000020504,-0.0379000008106,0.892922997475,-0.118180423975
808,-1.01147520542,-0.710049986839,-0.870662093163,0.529355466366,-1.04874992371,0.356017768383,-0.400019794703,0.0869600921869,1.38637375832,-0.374520987272,-3.51745033264,-0.0894762575626,-1.08012676239,0.85503333807,0.41268953681,-0.610072076321,-0.20070001483,-0.490599989891,0.375050008297,-0.184445917606
30001,0.279589444399,-0.305450022221,-0.90030246973,-0.0626909583807,-0.718850016594,-0.791282832623,0.695277750492,0.376543462276,-0.00158047676086,0.231872215867,0.875716626644,0.0702564790845,-0.275209724903,-0.0562666654587,0.0894891470671,0.448814034462,1.23099994659,0.351900011301,-0.306230425835,-0.845302700996
348,-0.586815953255,0.370600014925,-0.70125991106,0.254933893681,-3.0094499588,-0.108436256647,-0.142937853932,3.0066742897,0.480096101761,0.5329195261,-1.02286052704,-0.315824210644,-1.01897883415,0.39013338089,-0.143735647202,-0.843684911728,0.441799998283,-0.288899987936,0.0342274308205,0.124047935009
30849,0.174491539598,-1.10614991188,0.0403042435646,-0.962163686752,-0.245149999857,-0.711953580379,0.371018975973,-0.709221303463,-1.6187286377,-0.561283111572,-0.197481572628,0.863866567612,-0.0585078783333,-0.502966701984,0.426447600126,-1.10465455055,0.520349979401,1.59669995308,-0.180943906307,0.31072217226
1454,-0.0645410865545,0.15575003624,-0.0894591063261,0.051452755928,0.28464999795,0.561933577061,0.232340440154,-0.0112268328667,0.469816982746,0.468363106251,-1.64041769505,1.59001410007,0.752252340317,-0.197433322668,0.494174808264,-0.318357646465,-0.159350007772,-2.21519994736,0.511702656746,0.292839080095
6500,-0.0797468796372,-0.805899977684,0.590276241302,-0.132169291377,-2.14569997787,-0.843021273613,0.280209630728,-1.23600113392,-0.710054993629,-0.357400387526,0.365124583244,-0.625471949577,0.188750684261,-0.717966675758,0.0364541970193,0.574279665947,2.31010007858,0.9333999753,0.331739991903,-0.297436177731
5627,1.03396618366,-0.356550008059,1.22090029716,1.14459037781,-0.318150013685,0.297120809555,1.34100675583,1.30989217758,-0.320803135633,-0.101521551609,0.120714485645,-0.239192098379,0.979022622108,-0.591800034046,-0.660758495331,-0.684694945812,0.00120002031326,-0.18029999733,-0.471550524235,1.17803382874
5715,-0.286672264338,0.0868499949574,0.361176431179,-0.699206352234,-0.324950009584,0.416467308998,0.0910835564137,0.067458152771,-1.25463140011,-0.0584376752377,-0.382879734039,-3.06839990616,0.0228156149387,0.127266660333,0.297301918268,0.132818192244,1.09350001812,0.748700022697,-1.41553580761,-1.4825502634
4791,-0.218280538917,-1.09069991112,-2.16271543503,0.142948284745,0.664200007915,-0.296164184809,-0.033992998302,-0.0494597628713,0.70893663168,-0.658047735691,-1.38451361656,0.457474827766,-0.997457802296,0.635533332825,-0.493788719177,-0.540482461452,0.511749982834,-0.0307999998331,-0.113347694278,-0.339667022228
56924,-0.24186193943,-0.206850007176,0.0764646530151,-0.0291525423527,0.512250006199,2.11515927315,1.03496360779,1.68085753918,-1.30569541454,0.791528761387,0.215251341462,0.319380402565,-0.465483725071,-0.78733330965,0.613730251789,0.185573399067,-3.25810003281,0.218999996781,-0.639608740807,0.45963537693
2690,0.088341280818,-0.37839999795,1.26439487934,0.421431392431,1.11734998226,-0.405911237001,0.820443332195,0.0939116477966,0.20549698174,-0.234673112631,-1.07035374641,-0.506852209568,0.274637460709,0.685833334923,-0.4227039814,0.631090581417,-0.220549985766,-2.03099989891,-0.0416611284018,1.03936159611
1019,-0.00142669538036,0.368099987507,0.814553499222,-0.456032425165,0.233150005341,-0.808188319206,0.269461333752,-0.497918665409,0.373405128717,-0.325626701117,0.734687566757,-0.0644108876586,0.72710287571,-1.44360005856,1.17197024822,0.443911582232,-1.64655005932,-0.753199994564,0.00936421751976,0.277659952641
51422,0.0467501953244,0.354950010777,0.373488724232,0.363210737705,-0.0379499793053,-0.428701102734,-0.25768199563,0.366912275553,0.169446825981,-0.234310656786,-0.320642471313,0.370605200529,0.139141947031,0.18493334949,8.41673183441,-0.747324466705,0.167750000954,0.124499998987,0.596930980682,-0.571714878082
5788,-0.432655096054,-0.0287500023842,-0.686822533607,0.366417557001,-1.02555000782,0.425066649914,-0.715301454067,-0.385912150145,0.0910222381353,-0.982728004456,0.192057013512,-0.495278716087,-0.632948160172,0.307566672564,-0.119353368878,-0.927551388741,-0.168750017881,1.2513999939,-0.530469357967,0.0992132723331
6709,1.14258050919,1.04015004635,-0.637604951859,0.709590256214,-0.0173999667168,-2.47057151794,0.526862919331,-0.905829370022,-0.822243869305,0.182609274983,0.799978852272,0.831342697144,0.0997029095888,0.151566654444,0.815197467804,-0.374161571264,-1.36479997635,-1.47880005836,-1.11150097847,-0.0185895785689
1277,-0.126344546676,1.35249996185,0.764115095139,0.779222369194,0.629499971867,1.14596712589,1.10137116909,5.08061647415,-0.00105671957135,0.901836693287,0.409850716591,0.482817947865,0.423867881298,-0.503000020981,-0.66825991869,-0.845872163773,1.34119999409,0.641600012779,-0.399303436279,0.303915679455
993,0.020580958575,-0.138099998236,0.291413843632,0.176686257124,-0.385999977589,-0.336149960756,-1.15158390999,0.554008066654,-0.777306258678,0.209918737411,0.0783144980669,0.308687120676,0.0562745183706,-0.198966696858,0.267133653164,0.212854906917,0.248799979687,-0.133499994874,0.253903150558,0.726554393768
7157,-0.0395325161517,-0.435550004244,-0.451481342316,-0.207154989243,0.112750008702,0.505109012127,-0.293110340834,-0.715301334858,-0.75830745697,0.230422526598,0.0935802161694,-0.0102264210582,0.742901086807,-0.946733355522,-0.0375350490212,-0.0386328101158,-0.509599983692,0.111500002444,-1.15580022335,0.857296586037
1958,-0.375963419676,-0.401250004768,-0.0614837408066,0.300596356392,1.32069993019,0.151122882962,-0.629735529423,4.35809183121,0.50058311224,-0.543883442879,-0.542219936848,-0.168130755424,0.0194140672684,-0.450800061226,-1.29741489887,-1.08904504776,-2.1767001152,0.245199993253,0.194153621793,-0.0975274816155
