rid,DOS058_A375_24H:BRD-K35862891-019-01-9:5,DOS058_A549_24H:BRD-K35862891-019-01-9:5,DOS058_PC3_24H:BRD-K35862891-019-01-9:5
5720,0.456550002098,1.00639998913,-0.315249979496
466,-0.00134999677539,0.612300038338,0.894950032234
6009,-0.879949986935,-0.538550019264,1.1169500351
2309,-0.757500052452,0.923450052738,0.779399991035
387,0.38789999485,-0.267049998045,1.72439992428
3553,-0.353200018406,-0.278549998999,0.459699988365
427,-1.29414999485,-2.88905000687,-1.03729999065
5898,0.563199996948,-0.721300005913,-2.47589993477
23365,-0.00474999845028,-0.573799967766,-0.316000044346
6657,-0.188099995255,-0.474999964237,-1.72119998932
5054,-0.742200016975,-1.49080002308,0.406500011683
3108,0.0445999987423,-0.0607000030577,-0.159249991179
1950,-0.802550017834,-0.51424998045,-0.675650000572
351,0.192849993706,-0.411449998617,-1.13234996796
4846,0.0750000029802,-0.979600012302,-1.42755007744
1452,0.580000042915,1.68914997578,0.164650022984
4776,-0.0514000058174,-0.936800003052,-2.04600000381
6908,0.77974998951,0.78795003891,0.48140001297
672,0.515900015831,0.632699966431,-0.325049996376
5710,0.374399989843,-0.186350017786,-0.397549986839
2115,0.735700011253,-0.593450009823,-0.30910000205
7015,0.162900000811,-0.142849996686,-1.46924996376
8726,0.786149978638,0.370949983597,0.417199999094
2185,-0.747699975967,-0.486800014973,-1.36800003052
3315,-0.395900011063,0.206249982119,0.379749983549
5289,-0.321600019932,0.973599970341,-1.72690010071
868,0.0907999873161,-0.693100035191,0.205400019884
1677,-0.0729000121355,-1.24845004082,-1.15130007267
7043,0.269650012255,-1.34404993057,-0.830550014973
5613,-0.225349992514,-0.782050013542,-1.7947499752
595,1.00840008259,0.886250019073,-0.136949986219
4793,-0.921800017357,0.0824000015855,1.77300000191
2736,-0.0938500016928,-0.339800000191,-1.5706499815
5290,-0.300400018692,-0.852900028229,-0.651650011539
6194,0.00034999998752,-0.120049998164,0.0
1676,-0.459600001574,-0.337300002575,-3.99485015869
23512,0.718850016594,1.37804996967,-0.822849988937
148022,-0.112900003791,-0.422850012779,-0.377099990845
1906,0.105800002813,0.589349985123,-0.532949984074
