rid,CRCGN001_HA1E_6H:BRD-K63993117-001-01-3:10,CRCGN001_HA1E_24H:BRD-K63993117-001-01-3:10,CRCGN004_HA1E_24H:BRD-K63993117-001-01-3:10UM
5720,0.265534937382,0.869995415211,-0.685188949108
466,-0.624224662781,0.00509442389011,0.0808918774128
6009,-0.00594611652195,0.611170709133,0.26767295599
2309,-0.664458394051,1.18943560123,0.239661723375
387,0.602950274944,0.69701820612,0.258569419384
3553,-0.272805839777,-0.243447124958,-0.879633545876
427,-0.81681740284,-0.428706645966,0.440254122019
5898,0.0939937904477,-0.371936202049,-1.03816664219
23365,0.436787158251,0.229937791824,-0.250984966755
6657,-0.0658045187593,-0.405988782644,-0.362571686506
5054,-0.227958440781,-0.450467407703,0.270809143782
3108,-0.470710337162,0.280274957418,0.177216202021
1950,-0.0142486970872,-0.450009584427,0.334546029568
351,-0.462796747684,-0.238021358848,-0.229463875294
4846,-0.624249994755,1.63078022003,-0.251399576664
1452,0.295706242323,0.280983120203,-0.0075666308403
4776,-0.0920921862125,-0.857550680637,-1.06621932983
6908,0.543475151062,1.09569478035,0.581129133701
672,-0.695335566998,-0.442485749722,0.788502037525
5710,-0.670687019825,0.168322771788,-0.164915829897
2115,0.0206241793931,-0.0315041579306,-0.447703242302
7015,0.204736858606,-0.360777169466,-0.629646599293
8726,1.12142288685,0.164105415344,-0.366882860661
2185,0.0750290155411,-0.482266485691,-0.692245960236
3315,0.31086614728,0.607894837856,1.15070033073
5289,0.184737697244,-0.019098225981,-0.60996901989
868,-0.906253993511,-0.32042697072,-0.421300590038
1677,0.0907243415713,-0.683796882629,-0.528492808342
7043,-0.303779602051,-0.634841918945,-0.946477711201
5613,-0.196091160178,-0.186839044094,-0.474470376968
595,-0.517922401428,-0.418264269829,-0.681242465973
4793,-0.672676682472,0.0113748088479,-0.179885879159
2736,-0.911353945732,-0.0894340351224,-0.0425195731223
5290,0.228098243475,-0.188051208854,-0.0832545757294
6194,-0.000217723150854,3.30040529661e-05,-0.106984660029
1676,0.398645222187,-1.12049639225,-1.41369318962
23512,0.190633282065,-0.705635428429,-0.799725592136
148022,-0.26555287838,-0.0132997110486,-0.168875187635
1906,0.154477462173,0.0891353338957,-0.535394668579
8878,-0.477848023176,0.680477321148,0.0873408168554
3091,0.210042506456,-0.578039765358,-1.30793213844
5743,-0.240645214915,-0.341778099537,-0.450631767511
5321,0.87639862299,-0.773215711117,-0.730064928532
4144,-0.0952586308122,-0.44066336751,0.380462318659
1981,-0.215917438269,0.637464404106,0.567381858826
695,0.0338564924896,-0.358281344175,-0.26761162281
10398,-0.155801251531,-0.313292235136,0.74725663662
5708,-0.504159629345,-2.07591891289,-0.433284550905
1213,1.09277737141,-0.255491048098,0.16215890646
226,0.282332390547,0.638945519924,0.260551452637
6777,-0.194653615355,0.358664810658,0.522257566452
2113,-0.132395118475,-0.135386973619,0.0656155943871
3329,0.585355103016,0.387765049934,0.295353591442
1050,-0.244424298406,0.675536215305,0.502798497677
9491,0.523950636387,-0.988735854626,-0.48787176609
22926,-0.55099684,0.275952756405,-0.684161543846
5899,1.13408970833,0.610136985779,0.371458590031
5467,-0.185604661703,-0.528689682484,-0.0902431309223
6774,-0.17439943552,-0.980336606503,-0.44943806529
1788,0.464771538973,-0.927631318569,-1.16554963589
5921,-0.629625022411,-0.108673207462,-0.269262373447
5721,0.473103433847,-0.742861509323,0.68302077055
2263,0.321822613478,-0.909689307213,-0.521490216255
808,0.483156204224,0.0366172790527,-0.682390511036
30001,0.560176610947,0.475570470095,0.800251245499
348,-0.0827474445105,-0.895807683468,0.139722138643
30849,1.27425527573,0.412676304579,-0.204657703638
1454,-1.04405462742,0.893727719784,-0.845463633537
6500,0.279945135117,-0.254297345877,-0.717424154282
5627,-0.908444344997,0.318312048912,1.33568191528
5715,-0.0563906952739,0.37827950716,0.397823154926
4791,0.183161765337,-0.3461804986,0.543389737606
56924,-0.57829195261,-0.491499900818,-0.00686718523502
2690,0.120884522796,0.114403918386,0.407053172588
1019,0.501179695129,0.388616770506,1.21522736549
51422,0.507990300655,-0.144760414958,0.722538113594
5788,-0.217570886016,-0.30573824048,-0.326624244452
6709,0.175072416663,1.12897324562,-0.0377925336361
1277,-0.406831860542,0.523824870586,0.355482935905
993,0.154206037521,0.615327358246,1.17111003399
7157,-0.0817023962736,-0.650614202023,0.156362131238
1958,-0.292347192764,0.311152160168,0.6393866539
4582,-0.319028764963,0.594009637833,0.884313702583
9212,0.446844935417,-0.309677243233,-0.00250835716724
8440,-0.480473846197,0.187243595719,0.596198678017
6790,-0.376768827438,-0.719204545021,-0.461740940809
8851,-0.379918694496,-0.161588609219,-0.340428352356
2534,0.0398273020983,-0.247766792774,0.00243585370481
