rid,CPC013_A375_6H:BRD-K68344511-001-02-4:10,CPC013_A549_6H:BRD-K68344511-001-02-4:10,CPC013_A549_24H:BRD-K68344511-001-02-4:10,CPC013_ASC_24H:BRD-K68344511-001-02-4:10,CPC013_HA1E_6H:BRD-K68344511-001-02-4:10,CPC013_HCC515_6H:BRD-K68344511-001-02-4:10,CPC013_HEPG2_6H:BRD-K68344511-001-02-4:10,CPC013_HT29_6H:BRD-K68344511-001-02-4:10,CPC013_MCF7_6H:BRD-K68344511-001-02-4:10,CPC013_MCF7_24H:BRD-K68344511-001-02-4:10,CPC013_NEU_24H:BRD-K68344511-001-02-4:10,CPC013_NPC_24H:BRD-K68344511-001-02-4:10,CPC013_PC3_6H:BRD-K68344511-001-02-4:10,CPC013_PC3_24H:BRD-K68344511-001-02-4:10,CPC013_SKB_24H:BRD-K68344511-001-02-4:10,CPC013_VCAP_6H:BRD-K68344511-001-02-4:10,CPC013_VCAP_24H:BRD-K68344511-001-02-4:10
5720,-0.0284378416836,0.289299994707,-0.0731447711587,0.308559924364,-0.094712883234,-0.315435677767,-0.876090228558,-0.0306528732181,0.582166790962,0.00371963530779,0.98995000124,-0.328981339931,-0.880864918232,-0.904742538929,0.884222865105,-0.749472260475,0.91793102026
466,0.0560233741999,-0.304699987173,0.0522650405765,0.0341400355101,-1.14583230019,-0.211209133267,-0.204522281885,0.499411672354,1.60907077789,0.173023670912,-0.442049980164,0.165059417486,-0.0451413802803,-0.296186923981,-0.0718347653747,-0.634309828281,0.568414568901
6009,-0.853527724743,-0.575200021267,-0.406595051289,-0.817631602287,-0.787117481232,-0.10182171315,-0.597145438194,0.836868822575,0.794788002968,1.23008143902,0.511099994183,-0.927995800972,-1.00649142265,0.0326740220189,-1.94598162174,-1.02710795403,0.366414874792
2309,-0.0925405547023,0.407299995422,-0.387684822083,0.173818871379,-0.317614644766,-0.185493126512,0.0787464082241,0.154745042324,-1.04009854794,-0.233090549707,-0.686500012875,0.57204914093,-1.27933931351,-1.39918494225,-0.625636637211,-0.0098240794614,0.60088801384
387,-0.890594124794,0.0407499969006,0.0331821665168,-0.265930920839,-0.663714826107,0.102214396,-1.29476082325,0.117286473513,-0.138157367706,-0.175737053156,-0.0934000313282,-0.827423393726,-0.464969903231,-1.12474358082,-0.587157785892,-0.642184734344,-1.09967434406
3553,-0.0919990241528,0.0145500004292,-0.112409844995,0.468289703131,0.39430013299,0.257242381573,0.262456506491,-0.0777095407248,1.87802600861,-0.709517419338,0.537200033665,-0.470234334469,-1.83851718903,-0.703372120857,1.06445026398,0.710046589375,-0.00686909258366
427,0.133967876434,-0.296050012112,0.537913799286,-0.853160917759,-1.36459326744,-0.22526563704,-0.625715136528,0.915344953537,0.302505731583,-0.0529459118843,0.53845000267,-1.34906196594,0.407206892967,-0.4190723598,0.306625008583,-1.05655193329,-0.421410620213
5898,-0.22873160243,-0.273699998856,0.0800889283419,-0.924130737782,-0.850883841515,0.673295259476,-0.321857184172,-0.595804989338,0.338688403368,0.735761880875,0.226049989462,-0.337043106556,0.0357135981321,0.466102391481,-1.07921028137,0.127666383982,-0.120463460684
23365,-0.442533493042,0.845399975777,-0.355839014053,0.459729373455,-0.79111135006,-0.00996845774353,-0.261346250772,-0.322066992521,0.486288368702,-0.497498720884,0.57254999876,-0.729431390762,0.347706228495,-1.45073699951,0.504879832268,0.0740837901831,0.0821176767349
6657,-0.61769849062,0.0659000277519,-0.197497725487,-0.374840289354,0.651358366013,-0.175702989101,-0.203001230955,0.407929569483,0.966765463352,-1.29998886585,-0.393649995327,0.0427587777376,0.489593505859,0.841939210892,0.517533481121,0.637226641178,-0.620880126953
5054,0.262172341347,-0.229550004005,-0.0998411551118,0.709738850594,-1.11114406586,0.155529201031,1.07343935966,-0.778870224953,1.34391248226,-0.07653503865,0.664849996567,-0.62634062767,-0.506681621075,-0.0153617374599,-1.9215542078,0.809164583683,-0.426065027714
3108,-0.315432935953,0.184849992394,0.464012563229,-0.548465132713,-0.316060870886,-0.331909716129,-0.161885559559,0.297523468733,-0.555070877075,-0.186848431826,2.56894993782,4.50120782852,-0.220594316721,0.723936200142,3.80460619926,0.113489612937,0.191421836615
1950,-0.0234406888485,-0.44010001421,0.29344201088,2.12666654587,0.121262334287,-0.394745707512,0.102472186089,-0.111675709486,1.36139464378,-0.47127944231,2.90919995308,0.546326577663,-1.25169682503,1.15256428719,1.33697712421,0.840482354164,-0.309251308441
351,-0.355728566647,-0.334749996662,-0.530676841736,-0.111412383616,0.0241799484938,0.0317328087986,-0.467959344387,1.18406927586,1.37488222122,-1.24391913414,0.0010000000475,0.247873306274,0.421808123589,0.0744005441666,-2.88725328445,-0.434984266758,0.123575143516
4846,0.283577054739,0.297850012779,0.76845407486,-0.0525101721287,-0.211285293102,0.0167485624552,0.599145174026,-0.163589119911,1.17113530636,0.10521093756,0.442799985409,-0.738053321838,-0.133653134108,1.53302955627,0.943925440311,1.29185628891,0.142127081752
1452,0.149213403463,0.437899976969,-0.783886194229,0.555068731308,-4.75579309464,-0.120152488351,1.64851129055,-1.38904380798,0.0295451469719,0.0499186366796,-0.357600003481,-4.6790137291,-0.450831979513,-1.04341900349,-0.883984088898,0.20624345541,-1.05327868462
4776,0.0780896171927,0.544499993324,0.216282084584,0.318864881992,0.237838417292,-0.363354682922,0.417860299349,-0.37609398365,0.815343916416,-1.04205572605,-0.224199995399,-0.371957629919,0.521018624306,0.707981109619,-0.647964060307,0.579657018185,-0.649147152901
6908,1.46225571632,-0.347750008106,-0.689498603344,-0.562386751175,-0.478117644787,-0.247558787465,2.11717700958,0.49602496624,0.986682772636,0.930458784103,0.480599999428,-0.180660218,-0.332111001015,-0.858715176582,1.27378737926,-0.423766225576,0.582487821579
672,0.509121417999,1.18784999847,0.225722059608,0.534534811974,-0.223571106791,0.676598608494,0.44862177968,0.115707173944,0.540205538273,0.105951577425,-0.60119998455,0.140522822738,-0.158220410347,0.259685695171,1.79561674595,0.194213822484,0.427952289581
5710,0.520239055157,0.810350000858,-0.367069661617,0.57519286871,0.381047606468,0.161648735404,1.52118706703,0.304452419281,0.539511263371,1.17908358574,-1.35485005379,-0.227015599608,-0.148930490017,-0.612458586693,-0.557902336121,-0.88688480854,-0.883499205112
2115,0.29701718688,0.24715000391,-0.871127903461,-0.389819741249,0.0907777622342,0.0699883699417,-0.0839073434472,-0.533665716648,0.143173143268,-0.682374835014,0.0529499985278,0.299594134092,0.00165313482285,-0.0134072005749,1.03683149815,0.823783636093,-0.221642300487
7015,-0.0054452419281,-0.751949965954,-0.112967863679,0.113464094698,-0.16135263443,0.348460525274,0.501948058605,0.445816397667,1.5293815136,-0.731603324413,-0.0849500000477,0.267995834351,0.129945456982,0.484638869762,0.161596491933,0.343427330256,-0.665198922157
8726,0.142291426659,1.06709992886,0.206205606461,-0.561742663383,-0.263561666012,1.08849740028,-0.271003097296,-0.63384282589,-0.218629896641,-0.150439381599,0.284550011158,-0.428078830242,0.0727933049202,-0.387953579426,3.30242109299,-0.0844153389335,0.447278857231
2185,-1.32152020931,-0.911000013351,-0.365522712469,-0.189373135567,0.543866455555,2.17947983742,0.181374669075,0.0911951363087,1.26930987835,-0.932895183563,0.271899998188,0.0492228381336,0.596256017685,0.694901049137,0.469172894955,1.21766710281,-0.262603521347
3315,-1.50130844116,0.0694499909878,0.344222307205,-0.0917038023472,-0.14285607636,-0.608092069626,-0.227102026343,-1.07780706882,-0.893648862839,0.303401917219,-0.313650012016,-0.674948751926,-0.411513745785,-0.643400549889,-0.777621507645,1.65406370163,0.521518051624
5289,-1.16903841496,-0.393249988556,-1.60294401646,-0.93655949831,0.0828306898475,0.384890496731,-1.1509180069,-0.159322842956,0.893190860748,-0.140820086002,0.326200008392,-1.1026018858,0.996233701706,0.882873177528,0.530614316463,0.910538315773,-0.89512693882
868,0.513714790344,0.195399999619,-0.130565196276,-1.17727077007,-0.571517765522,0.628742873669,0.106601327658,-0.379778951406,0.440816670656,-0.613242805004,-0.108799993992,0.355797618628,-0.980524539948,0.621886730194,-0.149842560291,0.590841293335,0.239336878061
1677,-0.0266451537609,-0.849599957466,-0.179554775357,-0.4896697402,0.0793981999159,0.116178914905,1.28969323635,0.433500826359,2.08400797844,-0.879172086716,-0.151350021362,0.731290817261,0.840735971928,0.521640181541,0.735329568386,1.26456594467,-0.32796689868
7043,-0.143228203058,0.128049999475,-0.696446418762,0.43311098218,0.244524642825,0.237790971994,0.716407477856,-0.365374237299,1.13367402554,-1.54620718956,0.10284999758,-0.102615386248,0.434810936451,-0.236536577344,0.207723081112,0.537178397179,-0.955234885216
5613,0.241669952869,-0.120949998498,-0.265688598156,0.0530444830656,0.224984571338,-0.559882998466,0.0978509187698,0.432800740004,2.09274578094,-1.15384364128,-0.228450000286,0.116981625557,0.373924195766,0.100270718336,0.35375982523,0.101794280112,-0.795298755169
