rid,CPC003_HA1E_6H:BRD-K13169950-001-04-5:10,CPC003_HA1E_24H:BRD-K13169950-001-04-5:10,CPC003_HCC515_6H:BRD-K13169950-001-04-5:10,CPC003_HCC515_24H:BRD-K13169950-001-04-5:10,CPC003_PC3_6H:BRD-K13169950-001-04-5:10,CPC003_PC3_24H:BRD-K13169950-001-04-5:10,CPC003_VCAP_6H:BRD-K13169950-001-04-5:10,CPC003_VCAP_24H:BRD-K13169950-001-04-5:10,CPC018_A375_6H:BRD-K13169950-001-04-5:10,CPC018_A549_6H:BRD-K13169950-001-04-5:10,CPC018_A549_24H:BRD-K13169950-001-04-5:10,CPC018_ASC_24H:BRD-K13169950-001-04-5:10,CPC018_HEPG2_6H:BRD-K13169950-001-04-5:10,CPC018_HT29_6H:BRD-K13169950-001-04-5:10,CPC018_MCF7_6H:BRD-K13169950-001-04-5:10,CPC018_MCF7_24H:BRD-K13169950-001-04-5:10,CPC018_NPC_24H:BRD-K13169950-001-04-5:10,CPC018_PHH_24H:BRD-K13169950-001-04-5:10,CPC018_SKB_24H:BRD-K13169950-001-04-5:10,NMH002_FIBRNPC_24H:BRD-K13169950-001-10-2:10,NMH002_FIBRNPC_6H:BRD-K13169950-001-10-2:10,NMH002_NEU_6H:BRD-K13169950-001-10-2:10,NMH002_NEU_24H:BRD-K13169950-001-10-2:10,NMH002_NPC_6H:BRD-K13169950-001-10-2:10
5054,-3.11329984665,-3.76167488098,-0.448037207127,-0.484582036734,-2.35056114197,-3.71874070168,-0.083874925971,-0.993050038815,0.264111042023,-3.18930268288,0.353200018406,-0.0396577119827,2.61893820763,1.31675922871,0.648750603199,2.26477336884,-3.24279999733,0.655093669891,-1.5187946558,-2.64083552361,-0.326345294714,2.01006269455,1.80470001698,-0.0873761996627
3108,3.10770010948,-0.672309219837,-0.752161502838,-0.567686796188,-0.151996672153,0.779120445251,-0.740333676338,-1.05119991302,-1.21301460266,0.14895144105,0.13124999404,-1.3562309742,0.0480751097202,-0.578919827938,-0.748076319695,0.401010394096,1.62510001659,-0.192838609219,0.135555192828,0.784367442131,0.189777463675,-0.719020307064,1.38310003281,-0.415096610785
1950,0.529150009155,-2.62659597397,1.98642444611,0.918400645256,0.940255701542,5.10300731659,0.0992240831256,6.44229984283,2.5866522789,1.12082517147,-0.360399991274,-0.588547348976,0.692584574223,1.28633224964,-0.158182740211,5.56699943542,7.94859981537,0.779988527298,1.668222785,2.84594964981,-0.0320650190115,1.742010355,1.65320003033,0.329560369253
351,0.259550005198,1.89192974567,0.306307524443,0.889393091202,-0.362773925066,-1.39172017574,0.476741582155,-1.01450002193,0.512246489525,1.03079259396,1.66674995422,-1.59812307358,-0.239919215441,0.769095480442,0.560099244118,-0.210437059402,-7.92460012436,0.253241062164,-0.224097520113,-0.413612216711,0.133402466774,-1.08451330662,-0.00340000004508,0.104344040155
4846,3.77115011215,2.01602935791,0.930165410042,1.02387559414,0.0369102209806,1.38509106636,2.12516498566,0.246599972248,0.471825361252,2.20841550827,3.03679990768,-0.552048921585,-1.27479851246,-0.0201744288206,-0.375122338533,1.5106524229,-0.218700006604,-0.134343847632,1.47019839287,1.61774206161,-0.494119048119,-0.0111492425203,-0.368299990892,0.727321386337
1452,1.33809995651,2.86542987823,-0.737129151821,1.42291629314,0.881121456623,2.63484787941,0.480798155069,3.22039985657,-0.199382543564,-1.38807308674,3.22879981995,1.39975976944,-0.736195921898,0.703792572021,0.450845658779,2.42900943756,-2.25629997253,-1.09536218643,1.22346329689,-1.03553879261,-0.0930306836963,-1.0625629425,-1.78980004787,1.04124605656
4776,0.831699967384,0.117336928844,1.02641093731,0.506683945656,1.57995080948,-0.966923058033,-0.322425633669,0.312699973583,1.78106939793,1.22618460655,1.54675006866,-0.338923603296,1.01972532272,1.3580095768,0.113470450044,2.61281108856,3.2242000103,0.754144191742,0.656831145287,-1.17766904831,0.0203792452812,1.3351752758,3.31500005722,1.39115619659
6908,1.8572499752,4.64427232742,-0.250308156013,0.829604268074,2.85390305519,3.02208089828,0.451948225498,0.591400027275,0.475769937038,0.321135878563,0.891849994659,2.92877316475,0.431059420109,0.0457182601094,0.821676254272,2.37072110176,-3.37520003319,-0.186595544219,3.0970454216,5.93933773041,0.845598697662,-2.57578468323,-1.2745000124,-0.188923299313
672,-0.331200003624,-3.93672513962,-0.800421476364,-1.45686030388,-0.202493458986,-0.632659316063,-0.0198989771307,-1.87479996681,-0.668541312218,-2.2155854702,-3.12459993362,-2.29325413704,-0.737011551857,-0.471121221781,-0.642893791199,-3.46306371689,-3.09139990807,-0.177385404706,-0.381244778633,-2.20223712921,-0.922558188438,0.289335876703,1.43110001087,-1.00822997093
5710,0.798699975014,1.20714235306,-1.34652853012,2.076816082,0.412745654583,1.87716007233,0.943735420704,2.14330005646,-0.198929309845,-1.07293844223,2.31575012207,3.58065748215,-0.863641500473,-0.969292283058,1.02446770668,2.10229825974,-4.42290019989,-0.460786283016,0.67444974184,0.316362172365,-0.51961171627,-0.347821325064,-1.26719999313,0.289145797491
2115,2.5,0.468430757523,-0.850481212139,-1.31729030609,-1.0933791399,-1.96034491062,-0.522843301296,-0.587199985981,-1.9011824131,-0.154428422451,4.9563999176,0.741321504116,0.540188312531,-0.882428944111,-0.395567834377,0.49523460865,-0.64050000906,-1.20719766617,-0.830360889435,0.26585778594,0.28731751442,0.0323268473148,-1.66859996319,0.178087860346
7015,1.64639997482,1.90878546238,1.4785579443,-0.827043890953,3.00623130798,-0.753422796726,-1.33354091644,0.0329499989748,1.56524407864,0.55492579937,-0.158399999142,-1.11374354362,0.722009062767,1.70428884029,0.653057575226,1.49506759644,2.78410005569,0.261999130249,0.960528075695,1.91682100296,0.790608465672,0.719748854637,1.48740005493,0.316000819206
8726,-0.330800026655,3.14275455475,0.712767601013,0.73536747694,-0.0630712509155,-0.39823782444,-0.0767169669271,-0.587000012398,-1.12532329559,-0.136027693748,1.08389997482,3.69800424576,-0.266068637371,0.170063123107,-0.954362392426,-0.486973881721,-1.23230004311,-0.626501023769,1.6886087656,5.33554553986,0.473651319742,1.17284452915,0.745000004768,-1.59418165684
2185,1.3261500597,2.57341456413,-0.369078844786,-1.3336327076,1.23629546165,-0.447794377804,-0.967358708382,-1.18915009499,1.77739369869,1.17667293549,1.97745001316,-3.62157440186,1.02384579182,1.26928186417,0.679244935513,3.22838282585,2.18519997597,-0.0772450864315,0.593953311443,1.31485319138,0.247988909483,0.729515910149,2.8561000824,0.736118197441
3315,-1.32254993916,-9.09376239777,-1.94557583332,-2.04172873497,-0.947260260582,-1.89031636715,0.536323606968,5.95594978333,-1.4807343483,-1.08684909344,-0.47499999404,-1.17114543915,-1.45324170589,-1.18673312664,0.394727677107,-2.38586759567,1.68229997158,-0.864887952805,-4.97225809097,1.91591787338,0.0479238927364,1.64729380608,3.74160003662,0.262739658356
5289,1.0243999958,3.71275997162,1.29675674438,0.596821784973,1.4175516367,0.993360757828,0.327484548092,0.254949986935,0.780367016792,1.15642094612,2.27059984207,1.1768386364,1.46838200092,0.0598661340773,0.21791318059,3.56232452393,2.93880009651,-0.249058812857,0.874665975571,3.3965306282,-1.30966603756,-0.878147482872,0.354699999094,1.57052540779
868,1.61984992027,4.02699899673,0.120514392853,0.526964187622,0.0562792420387,2.78040981293,0.298110246658,5.3611998558,0.448104292154,0.329073369503,0.964849948883,2.23055696487,0.0407190099359,-0.696684837341,-0.264651685953,0.632238984108,-3.12619996071,-0.27440148592,1.38864433765,-0.404385507107,-1.33357143402,-0.258037120104,0.722000002861,-0.612109303474
1677,1.40365004539,2.39185190201,0.143135011196,-0.30893009901,0.317928105593,-1.14738738537,-0.60627758503,-2.44600009918,-0.534811854362,0.767844796181,0.487699985504,-0.379520535469,1.11525559425,-0.52264302969,1.06086146832,0.553294420242,5.1154999733,0.44469755888,1.66312253475,1.08243107796,0.205923527479,0.141735166311,2.6438999176,0.554593443871
7043,0.577700018883,1.88687705994,-1.3440977335,-1.99705076218,0.247074380517,-0.880727231503,-0.550264894962,-0.689300000668,1.3227918148,0.20848685503,1.64469993114,-0.257215052843,-0.31831663847,0.169976145029,-0.0815691873431,-2.69498348236,0.381999999285,0.543057203293,0.0262806564569,2.00503396988,0.45197725296,0.685733318329,5.39300012589,1.4584941864
5613,2.13159990311,3.1774892807,0.778525948524,-0.0223039388657,1.77775490284,-1.6991610527,-0.689180195332,-1.09659993649,2.01356744766,1.22161257267,0.300700008869,-0.100417017937,0.629109442234,0.684033513069,1.69823300838,0.846989870071,0.574599981308,0.178108036518,0.37841385603,2.38568234444,0.528217792511,-0.0839443355799,1.24469995499,2.15921759605
595,-0.479200005531,-4.07879543304,-2.83106207848,-0.544953227043,-0.561204373837,-0.72094142437,0.195830643177,-1.40210008621,-3.01389169693,-0.782959103584,-1.30095005035,0.0592402219772,-1.47187018394,-0.804737210274,-1.2942057848,-4.03429174423,-1.49030005932,-1.20569586754,-0.248673737049,-3.00838661194,0.572772860527,-0.36866080761,-0.976300001144,-1.11273562908
4793,3.1767001152,1.02146458626,1.08117985725,1.71020877361,1.25332295895,3.81714272499,0.226247921586,1.22494995594,-1.8183683157,-0.693179726601,0.67224997282,-0.367768585682,-1.63795256615,-0.72148168087,-1.35689616203,-0.0484568029642,8.65509986877,1.00131952763,-0.178559213877,0.88511800766,-1.32297027111,-1.21033120155,0.36930000782,-0.44914329052
2736,1.46130001545,-1.70990729332,-0.00486135110259,0.904209017754,1.21718847752,-0.799190402031,-0.633748412132,-0.667500019073,1.07837331295,-0.138467609882,-0.927399992943,0.750715732574,0.254171162844,0.602261602879,-0.344271063805,2.28213453293,0.228100001812,-0.405169963837,1.08117449284,1.79076337814,-0.947824895382,-0.690113067627,-0.216100007296,-0.0302992835641
5290,1.2906999588,2.61434197426,1.63079035282,1.45322751999,1.14053153992,1.10587346554,-1.19911873341,0.418500006199,1.13424921036,1.08532214165,2.42974996567,-0.233269765973,0.823484778404,1.05617964268,0.304215580225,3.20163369179,2.34710001945,-1.01166093349,0.240814685822,1.77647948265,0.813885807991,0.707903444767,0.631299972534,1.43702423573
6194,-2.30909991264,0.0503162965178,0.0212230477482,-0.122104935348,-0.119745314121,-0.498264193535,0.0312480926514,-0.428350031376,-1.5497623682,0.230829775333,0.0,0.0,0.310171961784,-0.196829527617,0.71008348465,0.314036518335,-10.0,-0.000917940051295,-0.00159810320474,0.0889784693718,0.0377705842257,-5.03472423553,-0.810699999332,-0.222518920898
1676,-4.01699972153,2.5490322113,0.166531383991,-0.403808802366,-1.67582464218,0.804333329201,-0.918476223946,-1.37150001526,2.22223711014,0.655987560749,1.22195005417,-0.154724746943,0.264603793621,1.4461132288,-0.473089307547,2.52403879166,0.701699972153,-0.099271684885,1.11780691147,1.82508540154,0.507688581944,1.47610259056,2.33540010452,0.91186696291
23512,-0.111100018024,0.636528432369,0.495134234428,0.825700461864,0.0714263170958,-1.08144056797,0.445006221533,-5.9063501358,-1.43238580227,-1.24374175072,-4.77820014954,0.0387760400772,-0.255411028862,0.173109382391,0.511735260487,0.203596636653,-8.54930019379,-0.797573924065,-0.718777239323,1.07903313637,0.686879694462,0.0514970943332,1.33270001411,-0.90823328495
148022,3.00920009613,6.36361694336,0.788112521172,2.38442516327,2.74461746216,4.45990180969,2.01733589172,0.550400018692,5.17564582825,1.21750283241,5.90649986267,1.23773169518,2.40384197235,0.471147716045,1.52106249332,4.08093595505,1.79379999638,-1.06095325947,3.07223105431,0.360125809908,0.304417014122,-0.223981052637,2.55879998207,0.208759278059
1906,-0.470100015402,-2.83732748032,0.86884188652,0.313400864601,1.5764015913,2.7111890316,-0.415570765734,0.338550001383,1.21147358418,-1.68747234344,-2.89419984818,-0.239096269011,0.186071693897,0.034278050065,0.343971967697,3.09813809395,0.246399998665,0.273625075817,0.60786229372,1.41195189953,0.336483418941,0.132844239473,2.04430007935,0.435400426388
8878,5.82690000534,6.36866092682,2.09069705009,2.93289375305,4.3510556221,6.94118690491,1.4694634676,4.18725013733,3.65810084343,0.145371958613,4.15560007095,7.80262565613,1.8543715477,0.856281042099,0.636746168137,2.84955644608,1.16340005398,-0.390061795712,2.53567266464,1.20277237892,0.113380789757,2.30557966232,2.77970004082,3.33748078346
3091,-6.3937997818,0.882081508636,-0.709761738777,-1.65735602379,-0.857999801636,-0.158864617348,-0.164730802178,0.769299983978,-1.62829518318,-1.42515492439,-1.10774993896,0.481826245785,-0.791548013687,0.684267044067,-0.93802344799,-0.180626690388,-4.07000017166,-0.0610120408237,-1.25411570072,-1.85514593124,-0.0407088398933,-0.259159594774,0.673799991608,-1.17691588402
5743,0.173999994993,2.77267551422,1.32385122776,6.60373926163,-2.83471369743,0.339480936527,0.344007134438,0.0211499929428,-0.217020332813,-0.562290608883,-2.21834993362,-1.6961171627,0.623757958412,-1.75517070293,0.0687079429626,1.56493282318,4.41489982605,0.699236154556,-0.167037725449,1.69810795784,0.405618727207,2.62335968018,0.58679997921,0.825417220592
5321,1.11884999275,1.87129354477,1.21681594849,0.400517493486,1.03803169727,-0.494624346495,-1.03937745094,0.124200001359,0.868774175644,1.16743922234,1.17065000534,-1.28990280628,0.868583083153,1.03316497803,0.317977756262,1.14612102509,-0.19089999795,-0.414772868156,0.382044404745,1.67308449745,0.560215651989,0.261743754148,0.746299982071,0.289731860161
4144,-0.683499991894,-2.46771669388,-1.54099202156,-2.19249176979,0.783071517944,0.130403220654,-0.643744528294,-2.9974501133,-3.44388365746,-0.123997852206,-0.275849997997,-1.51171517372,-0.236892819405,-1.36640357971,-1.15267467499,0.965507626534,-6.69950008392,-0.488475292921,-3.25487947464,-0.922443628311,-3.7620408535,-0.123446121812,0.143299996853,-2.07695770264
1981,2.04824995995,0.4459374547,-1.34126985073,-0.426235973835,2.06992268562,-0.0532212778926,-0.145027801394,-0.240550011396,-0.42410248518,-0.0168620944023,2.98454999924,0.66685718298,0.0913398265839,-0.318935513496,-0.518455803394,0.590497910976,-0.444099992514,0.964871346951,0.794150471687,1.4009449482,-0.0624487996101,0.385607540607,-1.62999999523,-0.18276296556
695,-0.641149997711,-1.19547712803,3.01626443863,-0.407935351133,-0.101947382092,-0.742888629436,1.61496949196,-0.0156999975443,-0.21759326756,0.849029541016,-0.475850015879,0.65682631731,0.131122171879,-1.03685593605,-0.483078360558,1.92962384224,1.5095000267,0.405346006155,0.139614224434,-0.608548045158,-0.0432283878326,0.184411376715,0.96179997921,0.0809163749218
10398,-1.6482000351,-10.0,-0.910090625286,-1.61128211021,0.0923143699765,-0.00501066446304,-0.582776784897,-0.0190500020981,1.5088891983,0.525337100029,3.19079995155,-1.41825127602,0.145806759596,1.52617883682,1.19704222679,2.27273797989,-1.26709997654,-0.529877543449,-1.89353108406,-3.55601930618,-0.191944554448,1.36141991615,3.12179994583,-0.688537061214
5708,1.1915999651,6.88806152344,0.388487428427,4.5493927002,-1.21543395519,3.5440788269,0.220302402973,3.65009999275,0.176607564092,0.641367554665,2.74604988098,5.28247451782,0.494646400213,0.353068172932,0.578880012035,1.14460325241,-0.470400005579,0.570384979248,2.43015050888,5.14305067062,0.690016031265,-1.59908330441,0.673799991608,0.105510696769
1213,-0.601249992847,1.69489383698,-0.393124401569,2.94089484215,0.33458340168,2.39338517189,-0.517189621925,0.111750006676,-0.581147551537,-1.82667291164,2.37660002708,2.65291333199,0.0174122154713,0.185170665383,-0.62809997797,1.08208882809,-8.52840042114,-0.660018980503,0.405688643456,-3.54861712456,-0.463126152754,-0.958287000656,-3.1398999691,0.357916384935
226,-0.501799941063,-0.273986458778,-1.22136425972,1.30367124081,1.29114639759,2.42231607437,1.20687234402,1.55034995079,1.56857538223,-0.328963518143,-0.164450004697,0.797043263912,-1.27708518505,0.0926974564791,1.27215409279,1.90103387833,-1.24000000954,-0.888898015022,0.867094218731,0.508341729641,0.3823992908,2.39110898972,5.81650018692,3.90571594238
6777,1.1685500145,-1.11173605919,-1.03040087223,0.159774333239,0.0439647436142,0.0223014727235,0.00334910769016,0.10490000248,-0.163041010499,0.545530021191,2.4170498848,-0.676134288311,-1.26900076866,-0.112477704883,-1.35389518738,-0.705714941025,-0.794099986553,-0.655885398388,-0.588471055031,-1.04261946678,-0.472119212151,-0.702475905418,-0.770200014114,-1.07205617428
2113,1.55204999447,0.98066008091,-0.308753758669,1.68340182304,-1.82780098915,0.676938593388,0.378682941198,-0.192949995399,0.322642475367,0.756044387817,0.774450004101,1.00395858288,0.00571547448635,0.39302906394,0.88081651926,2.55812048912,1.04270005226,-0.140382438898,0.405772060156,1.25499343872,0.310611307621,-0.175450250506,1.03659999371,0.824705839157
3329,0.712199985981,-0.88049197197,-1.35671281815,-1.99043834209,0.512662470341,1.01327943802,0.809743344784,-1.32780003548,1.21734142303,-0.840964019299,-1.23294997215,1.35313892365,-1.0125181675,-0.0471338704228,0.824738502502,-0.383892387152,-3.82859992981,-1.26992440224,0.927022814751,0.457217782736,0.685930430889,0.0988038182259,-0.447800010443,0.627555727959
1050,3.01789999008,1.75319361687,-0.660729646683,-0.416035413742,1.79706084728,1.45985770226,-0.261744976044,5.65744972229,1.49827861786,1.36765837669,2.47604990005,-5.73888397217,-2.97785663605,0.860958456993,1.29419946671,4.94664621353,1.08389997482,-1.26309680939,1.92091870308,3.52626037598,-1.83821988106,1.40873456001,2.62059998512,0.763551950455
9491,0.712850034237,2.25580430031,0.446399360895,1.15724611282,-0.650572657585,0.606322824955,-1.0173920393,-0.26060000062,1.29016196728,0.454994529486,1.19089996815,-1.25848042965,0.18805077672,1.17535376549,0.304728657007,2.66335868835,1.06210005283,0.754425764084,0.963039219379,1.14225745201,0.303709179163,1.70010924339,1.98959994316,0.446850568056
22926,-0.0314999818802,-4.43230390549,-1.8584318161,-1.04908800125,-4.42942667007,-2.44998145103,-0.950800716877,-1.93360006809,-2.74551129341,-0.276435911655,-0.862200021744,-0.481493473053,-1.14396715164,-0.205018565059,-2.2730910778,-5.00293016434,-1.34969997406,-1.09167575836,-1.66139113903,-5.41148471832,-1.14204823971,-0.543367564678,0.453200012445,0.0378262139857
5899,1.48420000076,1.53306508064,0.047658406198,1.16798830032,-2.7448785305,0.245456784964,0.209904402494,1.66135001183,-0.633303046227,0.585775136948,1.24320006371,0.780827760696,0.674392938614,-0.269926816225,-0.196060448885,3.22228503227,2.07220005989,0.360155194998,-0.190833225846,-0.798102021217,-0.0387387946248,-0.047186087817,0.0590999983251,-0.398688256741
5467,1.03925001621,0.657522439957,-0.442836880684,0.191464275122,2.3599255085,1.4355340004,-0.620081603527,-0.306950002909,1.44621765614,0.303487241268,2.14840006828,2.9175567627,-0.158263131976,1.31610488892,0.672173142433,5.07384777069,2.93700003624,0.134217664599,-1.16176569462,0.958729922771,-0.00131726264954,0.614587306976,2.28110003471,0.822965919971
6774,-0.216800004244,0.563729405403,-1.62774729729,1.41969180107,0.0783085525036,2.01337170601,-0.353536963463,-0.232849985361,-0.0363596975803,-1.11456608772,-0.432399988174,-1.32578325272,-0.527184784412,0.148319229484,0.0298428349197,3.04199433327,-1.62890005112,-0.173628151417,-0.715961098671,-0.619123399258,-0.0700541138649,0.566162228584,-1.17990005016,-0.199497878551
1788,0.835749983788,2.11928415298,0.0579586103559,-0.13005939126,0.93865776062,-0.56538271904,-1.08676588535,-0.329849988222,1.68338394165,1.07045018673,2.11779999733,-0.067253947258,-0.50904917717,0.940804362297,0.696135997772,2.94357156754,0.430200010538,-0.892763733864,0.519987821579,1.55278158188,0.292963802814,0.966575443745,2.20020008087,-0.0376937687397
5921,-0.295350015163,-2.98026394844,0.547728657722,2.91345024109,0.165193811059,-2.02564835548,-0.357852131128,4.09560012817,-2.36873888969,-0.993646800518,0.0659000054002,0.22986805439,2.55252957344,-0.875141501427,0.385137140751,-0.905763506889,-1.99749994278,0.597869694233,-1.81893157959,-3.71355175972,-1.00205016136,-1.39759707451,-0.24660000205,-0.510017871857
5721,0.201849997044,-3.86651802063,0.150187849998,-1.428165555,-0.138954460621,-1.76386034489,-0.369403332472,-3.46819996834,-0.461989045143,-0.0694350600243,0.352699995041,0.278969764709,-0.684755146503,-0.303034961224,-0.922801733017,-1.14969968796,-1.57790005207,-0.334787815809,0.0944789648056,0.975621938705,0.138161748648,-0.0796278864145,-0.784699976444,-1.52426481247
2263,2.12734985352,1.50487720966,2.57595968246,0.257148265839,2.31245183945,-0.160758465528,0.631888866425,1.37549996376,1.33524179459,1.69781494141,0.618849992752,-0.94672614336,1.33427762985,0.929172992706,0.424959540367,1.83094167709,2.32150006294,0.499449551105,0.683521091938,1.77523243427,0.165954530239,1.31515884399,2.39299988747,0.672001421452
808,1.87564992905,1.96470153332,0.986282587051,0.0107545852661,1.44659781456,0.766797482967,-0.431573957205,-1.68070006371,1.54472148418,1.19367003441,-2.23519992828,-0.803559064865,0.72856348753,1.72903966904,0.885139763355,0.745505571365,1.73220002651,-0.118534788489,0.876337051392,1.38433241844,0.262735188007,1.6944886446,1.05509996414,1.01259446144
30001,3.06905007362,-2.15279769897,-0.976115524769,1.06502783298,1.17537820339,-0.259091675282,0.355991065502,6.52995014191,1.16779184341,-1.04821121693,4.17869997025,0.242693483829,0.0794907808304,-0.889804005623,1.30682742596,1.89070034027,3.62890005112,0.0373635664582,1.6366071701,0.816489160061,-0.304343551397,0.73329782486,-0.382699996233,2.95361375809
348,-0.290100008249,1.68421125412,-1.45169866085,-0.169338583946,1.86181128025,-0.253024965525,-0.551554203033,1.55330002308,0.975983381271,3.10877251625,3.74204993248,-1.37616384029,-0.187116593122,0.985250294209,1.5474190712,1.45561492443,3.59850001335,-0.959401845932,-0.567060768604,3.15162706375,0.673747360706,1.25006365776,3.05909991264,1.35309958458
30849,0.302550017834,-0.240509852767,-0.676142811775,-0.184924587607,1.24300205708,-0.367906153202,-0.418936729431,-2.16584992409,-3.23816537857,-0.614942133427,-1.13354992867,0.656947314739,-0.816259145737,-0.539810240269,-0.73497158289,0.0313879102468,-0.56099998951,0.0461004972458,-0.0819277912378,0.280705690384,-1.26928174496,-2.43908786774,-0.635599970818,-0.896249294281
1454,1.72105002403,0.898748517036,0.192004963756,-0.214046731591,1.73961400986,1.97031855583,0.156915813684,0.872799992561,0.570591688156,1.15170109272,-0.330699980259,0.612455785275,1.20140051842,1.58258748055,0.998931884766,1.11242842674,-1.05410003662,-1.88723826408,0.385911375284,-1.78540325165,0.996771097183,-4.95456457138,-7.96710014343,-0.184573128819
6500,-0.271899998188,-0.63757956028,-0.779385566711,0.248418837786,-1.02455472946,1.00712001324,0.413442730904,0.958949923515,0.553864955902,-0.676981329918,0.364299952984,1.13948523998,-0.772834122181,0.275197029114,1.0379178524,0.571652472019,-4.26690006256,0.100780971348,0.256280750036,-0.773377537727,0.371778249741,-0.347774088383,-0.766200006008,1.97344708443
