rid,CPC014_A375_6H:BRD-K36740062-001-01-7:10,CPC014_A549_6H:BRD-K36740062-001-01-7:10,CPC014_A549_24H:BRD-K36740062-001-01-7:10,CPC014_ASC_24H:BRD-K36740062-001-01-7:10,CPC014_HA1E_6H:BRD-K36740062-001-01-7:10,CPC014_HCC515_6H:BRD-K36740062-001-01-7:10,CPC014_HEPG2_6H:BRD-K36740062-001-01-7:10,CPC014_HT29_6H:BRD-K36740062-001-01-7:10,CPC014_MCF7_6H:BRD-K36740062-001-01-7:10,CPC014_MCF7_24H:BRD-K36740062-001-01-7:10,CPC014_NEU_24H:BRD-K36740062-001-01-7:10,CPC014_NPC_24H:BRD-K36740062-001-01-7:10,CPC014_PC3_6H:BRD-K36740062-001-01-7:10,CPC014_PC3_24H:BRD-K36740062-001-01-7:10,CPC014_PHH_24H:BRD-K36740062-001-01-7:10,CPC014_SKB_24H:BRD-K36740062-001-01-7:10,CPC014_VCAP_6H:BRD-K36740062-001-01-7:10,CPC014_VCAP_24H:BRD-K36740062-001-01-7:10,LJP001_BT20_6H:BRD-K36740062-001-02-5:10,LJP001_BT20_6H:BRD-K36740062-001-02-5:2,LJP001_BT20_6H:BRD-K36740062-001-02-5:0.4,LJP001_BT20_6H:BRD-K36740062-001-02-5:0.08,LJP001_BT20_24H:BRD-K36740062-001-02-5:10,LJP001_BT20_24H:BRD-K36740062-001-02-5:2,LJP001_BT20_24H:BRD-K36740062-001-02-5:0.4,LJP001_BT20_24H:BRD-K36740062-001-02-5:0.08,LJP001_HS578T_6H:BRD-K36740062-001-02-5:10,LJP001_HS578T_6H:BRD-K36740062-001-02-5:2,LJP001_HS578T_6H:BRD-K36740062-001-02-5:0.4,LJP001_HS578T_6H:BRD-K36740062-001-02-5:0.08,LJP001_HS578T_24H:BRD-K36740062-001-02-5:10,LJP001_HS578T_24H:BRD-K36740062-001-02-5:2,LJP001_HS578T_24H:BRD-K36740062-001-02-5:0.4,LJP001_HS578T_24H:BRD-K36740062-001-02-5:0.08,LJP001_MCF10A_6H:BRD-K36740062-001-02-5:10,LJP001_MCF10A_6H:BRD-K36740062-001-02-5:2,LJP001_MCF10A_6H:BRD-K36740062-001-02-5:0.4,LJP001_MCF10A_6H:BRD-K36740062-001-02-5:0.08,LJP001_MCF10A_24H:BRD-K36740062-001-02-5:10,LJP001_MCF10A_24H:BRD-K36740062-001-02-5:2,LJP001_MCF10A_24H:BRD-K36740062-001-02-5:0.4,LJP001_MCF10A_24H:BRD-K36740062-001-02-5:0.08,LJP001_MCF7_6H:BRD-K36740062-001-02-5:10,LJP001_MCF7_6H:BRD-K36740062-001-02-5:2,LJP001_MCF7_6H:BRD-K36740062-001-02-5:0.4,LJP001_MCF7_6H:BRD-K36740062-001-02-5:0.08,LJP001_MCF7_24H:BRD-K36740062-001-02-5:10,LJP001_MCF7_24H:BRD-K36740062-001-02-5:2,LJP001_MCF7_24H:BRD-K36740062-001-02-5:0.4,LJP001_MCF7_24H:BRD-K36740062-001-02-5:0.08,LJP001_MDAMB231_6H:BRD-K36740062-001-02-5:10,LJP001_MDAMB231_6H:BRD-K36740062-001-02-5:0.4,LJP001_MDAMB231_6H:BRD-K36740062-001-02-5:0.08,LJP001_MDAMB231_6H:BRD-K36740062-001-02-5:2,LJP001_MDAMB231_24H:BRD-K36740062-001-02-5:10,LJP001_MDAMB231_24H:BRD-K36740062-001-02-5:2,LJP001_MDAMB231_24H:BRD-K36740062-001-02-5:0.4,LJP001_MDAMB231_24H:BRD-K36740062-001-02-5:0.08,LJP001_SKBR3_6H:BRD-K36740062-001-02-5:10,LJP001_SKBR3_6H:BRD-K36740062-001-02-5:2,LJP001_SKBR3_6H:BRD-K36740062-001-02-5:0.4,LJP001_SKBR3_6H:BRD-K36740062-001-02-5:0.08,LJP001_SKBR3_24H:BRD-K36740062-001-02-5:10,LJP001_SKBR3_24H:BRD-K36740062-001-02-5:2,LJP001_SKBR3_24H:BRD-K36740062-001-02-5:0.4,LJP001_SKBR3_24H:BRD-K36740062-001-02-5:0.08,PRISM001_A375_6H:BRD-K36740062-001-02-5:10,PRISM001_A375_6H:BRD-K36740062-001-02-5:5,PRISM001_A375_6H:BRD-K36740062-001-02-5:2.5,PRISM001_A375_6H:BRD-K36740062-001-02-5:1.25,PRISM001_A375_6H:BRD-K36740062-001-02-5:0.625,PRISM001_A375_6H:BRD-K36740062-001-02-5:0.312,PRISM001_A375_6H:BRD-K36740062-001-02-5:0.156,PRISM001_A375_24H:BRD-K36740062-001-02-5:10,PRISM001_A375_24H:BRD-K36740062-001-02-5:5,PRISM001_A375_24H:BRD-K36740062-001-02-5:2.5,PRISM001_A375_24H:BRD-K36740062-001-02-5:1.25,PRISM001_A375_24H:BRD-K36740062-001-02-5:0.625,PRISM001_A375_24H:BRD-K36740062-001-02-5:0.312,PRISM001_A375_24H:BRD-K36740062-001-02-5:0.156,PRISM001_MCF7_6H:BRD-K36740062-001-02-5:10,PRISM001_MCF7_6H:BRD-K36740062-001-02-5:5,PRISM001_MCF7_6H:BRD-K36740062-001-02-5:2.5,PRISM001_MCF7_6H:BRD-K36740062-001-02-5:1.25,PRISM001_MCF7_6H:BRD-K36740062-001-02-5:0.625,PRISM001_MCF7_6H:BRD-K36740062-001-02-5:0.312,PRISM001_MCF7_6H:BRD-K36740062-001-02-5:0.156,PRISM001_MCF7_24H:BRD-K36740062-001-02-5:10,PRISM001_MCF7_24H:BRD-K36740062-001-02-5:5,PRISM001_MCF7_24H:BRD-K36740062-001-02-5:2.5,PRISM001_MCF7_24H:BRD-K36740062-001-02-5:1.25,PRISM001_MCF7_24H:BRD-K36740062-001-02-5:0.625,PRISM001_MCF7_24H:BRD-K36740062-001-02-5:0.312,PRISM001_MCF7_24H:BRD-K36740062-001-02-5:0.156,PRISM001_PC3_6H:BRD-K36740062-001-02-5:10,PRISM001_PC3_6H:BRD-K36740062-001-02-5:5,PRISM001_PC3_6H:BRD-K36740062-001-02-5:2.5,PRISM001_PC3_6H:BRD-K36740062-001-02-5:1.25,PRISM001_PC3_6H:BRD-K36740062-001-02-5:0.625,PRISM001_PC3_6H:BRD-K36740062-001-02-5:0.312,PRISM001_PC3_6H:BRD-K36740062-001-02-5:0.156,PRISM001_PC3_24H:BRD-K36740062-001-02-5:10,PRISM001_PC3_24H:BRD-K36740062-001-02-5:5,PRISM001_PC3_24H:BRD-K36740062-001-02-5:2.5,PRISM001_PC3_24H:BRD-K36740062-001-02-5:1.25,PRISM001_PC3_24H:BRD-K36740062-001-02-5:0.625,PRISM001_PC3_24H:BRD-K36740062-001-02-5:0.312,PRISM001_PC3_24H:BRD-K36740062-001-02-5:0.156
5720,1.71802353859,0.288441836834,-0.486703932285,1.60794782639,0.046042829752,-0.479174464941,-0.609114646912,0.534490466118,0.668337881565,0.301087498665,0.884899973869,2.04670000076,0.788560450077,0.963431537151,-0.480651527643,-0.499689280987,0.680593073368,-1.13324856758,1.09852802753,-0.0170275941491,0.909994721413,0.103921480477,0.715050935745,-0.357153475285,0.673786818981,-0.37447476387,-0.161098688841,0.538346707821,0.807109296322,0.165413618088,0.385142624378,-0.155354216695,0.749171555042,0.711982965469,1.00001895428,1.00589537621,0.239467486739,0.975993573666,1.10296392441,0.957402586937,0.908303976059,0.384779125452,1.36728775501,0.236628890038,0.658017873764,1.077439785,1.33990001678,0.932099997997,-0.211149990559,1.01370000839,1.59096980095,1.35312247276,-1.29179191589,1.10336780548,1.44963610172,0.255594938993,1.46005797386,-0.219754934311,0.58941257,0.96471786499,0.700554609299,0.267303049564,0.116638824344,-0.282251298428,0.778675079346,0.776746809483,1.32269310951,-0.289233356714,0.450147718191,0.107590079308,-0.814267933369,0.351179778576,0.00134998559952,0.867637097836,1.31601381302,0.194488972425,1.45851564407,-0.387803226709,0.823727488518,1.25901734829,0.117956243455,0.464053809643,-0.127601489425,0.6697691679,-0.634316444397,1.76716339588,-0.153752401471,5.42710542679,-0.267322361469,-0.737497210503,-0.950542807579,-0.173621490598,-0.346174299717,-0.712367653847,0.456394553185,0.677969813347,0.309830009937,-0.810051083565,1.43399512768,-0.174326717854,0.204875379801,1.05092585087,0.963130116463,0.837781608105,0.572412550449,0.630506038666,0.395545482635,0.45913952589
466,1.06111311913,-1.4811142683,-0.382956206799,1.03866100311,-1.34938144684,-1.26560652256,-0.942104101181,-3.63252043724,-2.00000476837,-0.580797970295,0.428200006485,-0.0750000029802,-2.0204873085,-0.595800161362,0.110206618905,0.0722913891077,-1.80932247639,-1.5530230999,-0.775198459625,0.419826835394,0.936583280563,-0.931412577629,-0.369949758053,0.333121478558,0.348313808441,0.997492969036,-0.861037433147,-0.604983448982,-0.928047716618,0.0482799336314,0.052766725421,-1.68429386616,-1.07369124889,0.285296082497,-3.06450772285,0.778484046459,-0.115807138383,0.213794335723,-0.0366075411439,-2.06670069695,-0.227051213384,-0.616045713425,-0.650830924511,0.939299225807,1.04419600964,0.419857025146,-2.18094992638,0.654799997807,-1.02520000935,-0.456750035286,-0.199652761221,0.417053520679,0.870556950569,0.527406930923,0.376255869865,-0.263370335102,0.600418269634,0.61156463623,0.0699357241392,0.457002103329,0.418988764286,0.320380955935,-1.19675529003,0.834408938885,0.079048126936,-0.0264974609017,-1.5841050148,-2.33471083641,-1.61234664917,-1.10120797157,-0.511727392673,0.290186971426,-0.528249979019,-2.75843310356,-1.33433830738,-1.33291745186,0.539316356182,0.191252499819,0.603863060474,-0.303903996944,-4.279296875,-2.354585886,-0.667736768723,0.62816876173,0.0673344358802,-0.377342283726,0.79271954298,-5.19692325592,-0.472833782434,-0.413697093725,-0.68460392952,-0.498707771301,-0.365682512522,-0.668277382851,-1.03141474724,-0.720041275024,-0.163536697626,-0.961381852627,0.416938334703,0.0717393755913,-0.132525384426,-1.01887989044,-0.121115520597,-0.538255274296,0.419532090425,-0.27362087369,-0.499810516834,0.0231752097607
6009,-1.85855603218,1.16999566555,-0.407424479723,0.639681398869,-0.234953403473,-0.182628467679,-1.06340694427,-0.391328394413,0.630087912083,-1.7330904007,-1.11384999752,-2.48489999771,0.381571620703,-0.00844717025757,-0.966298222542,-1.35280942917,-1.39569687843,-1.22460269928,-0.060453042388,0.845331907272,0.472357332706,0.290272474289,0.362005382776,0.524170219898,0.711074829102,0.376465052366,-0.479779005051,0.123383693397,-0.167211011052,0.604231715202,-0.207152396441,0.497350990772,0.588848590851,0.89442551136,-0.0799362808466,0.760168373585,0.550372421741,0.228810429573,0.0708671957254,0.979256272316,-0.040521800518,-0.928569316864,-0.215990170836,0.335344821215,0.906685650349,0.582100689411,0.222299993038,-0.254049986601,0.174150004983,-0.106699995697,1.14572048187,0.246473923326,-0.543418586254,0.646699368954,-0.288849532604,0.0404405519366,0.46914640069,0.929821968079,0.683681547642,0.414381533861,0.33734819293,0.304382324219,0.210490942001,0.484275698662,0.386505782604,-0.685687422752,-0.670118629932,-0.809489488602,-0.447702556849,0.608961462975,0.113275051117,-0.218859508634,-0.434050023556,-3.18132257462,-3.45194530487,-1.05553781986,-0.659819304943,0.118091702461,-0.128155097365,-0.420577764511,0.134094148874,-0.52865499258,-0.117245823145,-0.115772053599,-0.41584610939,0.600791215897,0.266807377338,-9.95489788055,-0.466751873493,0.00334779452533,-0.147820919752,0.00347312539816,-0.235328227282,-0.87509560585,1.54732441902,0.317807763815,0.575956165791,0.298460274935,-0.319458246231,0.261097967625,-0.376718580723,-0.837348759174,-0.372060537338,0.427435070276,-0.239419132471,0.313588678837,0.609438180923,0.15773203969
2309,2.08853578568,0.781686544418,0.516261100769,-1.24102795124,0.691371440887,-0.372914046049,1.20283079147,1.15935838223,0.469643622637,2.23952770233,-0.43465000391,-0.882499992847,0.963056445122,0.812339603901,-0.940804481506,-0.583896696568,1.31114935875,0.48198133707,-0.371552526951,-0.286079347134,-0.0529922880232,-0.404798299074,-0.198742836714,0.126954779029,-0.00693220645189,1.08254289627,-0.452910363674,0.927273690701,0.422642886639,0.921440005302,-0.143402129412,-0.0109432265162,0.0514228455722,0.3244176507,0.487828910351,0.751482307911,-0.329284220934,-0.680058002472,1.00144839287,0.281784176826,0.190526202321,-0.436331391335,-1.4123595953,0.405509769917,-2.60171937943,0.713366210461,-1.25874996185,0.277449995279,-0.184649989009,0.428999990225,1.10552561283,-0.549147844315,0.53025752306,0.329697728157,1.11373841763,-0.555398643017,0.0561869591475,0.044346563518,-1.16416633129,-0.443281441927,-0.083433136344,0.429653823376,0.787727832794,0.0134950913489,-0.793100059032,-0.149676859379,1.12059271336,-0.462005078793,-0.489186018705,0.0565986149013,0.135786324739,-1.10738635063,1.09457504749,-0.00136689841747,0.353234678507,-0.260833591223,0.146823510528,-0.437228649855,-0.00385403633118,-0.296022564173,1.45016610622,1.5104033947,0.940646767616,0.431067287922,-1.28623306751,1.33910703659,0.260152578354,-2.06645178795,0.274425953627,1.08793592453,0.215914398432,-0.138158380985,0.30769354105,0.821170270443,0.01293002069,0.486529916525,-0.366146683693,-1.45930862427,-0.555652558804,-0.422892838717,-0.0775358080864,0.515573203564,0.591455101967,0.0655310153961,-0.407273769379,-1.49529314041,-1.25787913799,-0.180300682783
387,1.32667720318,0.549613714218,-0.884820222855,0.422072052956,-1.04864311218,-0.111091703176,-2.39957618713,-0.0936849564314,-0.267069995403,-1.56326711178,-1.78955006599,-1.57910001278,-0.436841309071,-0.657384157181,-0.241961240768,-0.633136987686,-0.633251726627,-0.95256793499,-0.00087783485651,-0.0542612373829,0.466686606407,0.287325680256,0.11852568388,-0.118489928544,0.864509284496,-0.296249032021,0.0941240787506,0.209814429283,0.453219175339,0.752496361732,-1.15507674217,-0.191496327519,-0.44164866209,0.691299676895,0.266803145409,-1.81608450413,-2.42464280128,1.07558369637,0.26337313652,0.944375395775,-0.397946089506,0.25604107976,0.392782449722,0.451115518808,0.516317903996,0.204123094678,-0.859699964523,0.893000006676,0.886500000954,0.39929997921,1.13316953182,1.08698642254,1.00762605667,0.339698553085,-0.422357708216,-0.963188648224,0.95668399334,0.88353317976,-0.272967964411,0.534961402416,0.562368154526,0.139780536294,-0.768808841705,0.232812970877,0.241444706917,0.465439230204,0.721623599529,0.996191382408,-0.213849246502,0.540394723415,-0.787283539772,0.398113012314,0.243200019002,-2.29109668732,-2.98017120361,1.19210326672,-0.0127747058868,1.23628675938,0.0124642848969,0.538717269897,1.30946695805,0.561296105385,1.07722651958,0.90912681818,1.48188889027,1.07652783394,0.657580792904,-0.780713498592,0.120092302561,0.129054129124,0.184282362461,0.0590126365423,-0.0841471031308,-0.0634118765593,1.13249778748,0.618232965469,0.254974544048,0.891380727291,0.912998914719,0.438420385122,0.671495318413,-0.967905044556,-0.363750338554,0.5120896101,-0.390851825476,0.0963915735483,-0.461301803589,-0.0614428073168
3553,1.77675008774,0.917471051216,0.928908526897,0.993661820889,0.104530051351,1.259116292,1.13624167442,0.691471934319,0.482448905706,0.0138622671366,0.480949997902,2.76239991188,0.0898995473981,-0.843850910664,0.311635166407,0.313734352589,0.559946835041,1.12201678753,0.0657308548689,0.420762985945,-0.334967017174,-0.366148352623,0.37377974391,1.29210317135,-0.624622523785,1.42845964432,0.209921866655,-0.114862859249,0.0416126102209,-0.116629600525,-0.458391070366,1.5188729763,1.03026258945,-0.357429087162,0.838717460632,0.495896220207,0.150945201516,-0.0482256747782,0.823914945126,0.0410078130662,0.146273955703,0.343750476837,0.155724391341,-0.652393519878,-0.795919775963,-0.670685470104,0.593449950218,-0.698500037193,-0.22484998405,-0.458200007677,0.121864572167,0.637176215649,-0.118093490601,0.755310475826,0.194037795067,0.2960973382,-0.620071053505,0.228791490197,0.569181203842,-0.544782280922,-0.883618831635,-0.558901429176,-0.79241424799,-0.599366545677,0.150889396667,0.0478282347322,-3.93835163116,-0.814948379993,-0.604886293411,-0.88391149044,0.383615911007,-0.0710226520896,-0.819100022316,2.45825910568,3.23618888855,4.1462469101,3.30296802521,3.27676534653,1.91506195068,1.91446840763,0.494476944208,0.646104693413,-0.459739327431,-0.0470907986164,1.84039819241,0.634025096893,0.428554356098,4.14599466324,1.58549916744,0.7217476964,0.592711985111,1.01495015621,3.30283117294,0.134877443314,-1.94484257698,-0.921082019806,-0.913415312767,0.546468615532,1.14139342308,0.0216438900679,0.310969471931,-2.91944551468,-1.65018260479,-0.816125631332,-0.311946481466,0.552074730396,0.107512876391,1.14976596832
427,2.64402747154,0.438028752804,0.792573213577,-0.77187281847,-0.292227983475,0.503644704819,-0.290020436049,2.39361453056,-0.0768655240536,-0.145520806313,-0.07270000875,3.56049990654,0.122014418244,0.363752186298,-0.016068905592,0.351627528667,0.523932278156,0.359338223934,0.407982230186,-0.573786795139,0.248665302992,-0.431107640266,-0.0250016078353,0.155550554395,-0.106603309512,-0.0435110926628,0.100478984416,-1.48190569878,-0.867034554482,-0.905018627644,0.601245343685,0.140877112746,0.21681676805,1.20836937428,-0.681324601173,-0.382455527782,1.42618441582,-0.780476152897,0.499509990215,-0.386565178633,-0.429181337357,0.0245885401964,1.03506827354,0.674306154251,-0.529824256897,1.24755597115,-0.1087000072,-0.114900022745,0.185149997473,0.537899971008,1.50725293159,0.606937289238,-0.746371865273,1.24414098263,1.45508289337,-1.08219623566,-0.374108791351,-1.03589582443,0.212309598923,-0.487578749657,0.42843157053,0.0981800854206,0.358126014471,0.28831449151,-0.392295449972,-0.211575701833,1.14106583595,2.69265508652,-0.355624556541,-0.730854272842,0.150805860758,0.300242692232,-0.229249998927,2.12455701828,1.7815861702,0.959513127804,0.882243335247,1.40167248249,1.17091917992,0.444162964821,1.04426562786,0.231633618474,-0.713774263859,0.15980258584,0.0927090346813,-0.380403369665,0.707931041718,1.3287614584,0.27930855751,0.443880200386,-0.0121817439795,0.128557950258,0.208671078086,-0.793558061123,1.59649658203,1.63887798786,0.910992860794,-0.265962928534,0.794963598251,0.264990270138,-0.222427666187,0.440749138594,-0.205904170871,-0.17456844449,0.0957839488983,0.410441845655,0.667783260345,1.0599796772
5898,1.62441885471,0.877869844437,1.11529481411,0.082598850131,-0.431860864162,-0.165162116289,0.00708426907659,0.446654587984,-0.253220319748,0.0189560353756,0.7853500247,0.513999998569,1.3480591774,-0.538707435131,-0.6669729352,0.270338922739,1.91597008705,0.950984716415,0.484230697155,0.280723512173,0.610116243362,0.869608402252,0.917637884617,-0.00142031814903,-0.99109351635,0.704637527466,0.0385930910707,-0.145507186651,-0.682314932346,-0.92260569334,0.272797048092,-0.196470379829,0.553975820541,-0.178070068359,1.11290800571,0.209692642093,1.19644451141,0.0299774855375,0.273539543152,0.847066342831,-0.301340699196,-0.164815753698,0.776612043381,0.376530557871,0.37407591939,0.565572857857,0.199299991131,0.719049990177,-1.09805011749,-0.457949995995,-3.18585181236,-0.92047560215,-1.21986424923,0.615181207657,0.231011584401,1.17564082146,0.365652859211,0.00661149993539,0.575431585312,0.137851759791,0.0992002263665,0.186381816864,-0.522587180138,-0.0778014212847,0.294661581516,0.261578917503,1.94488835335,0.462983578444,0.469084948301,-0.13664996624,-0.426820069551,0.556684970856,-0.561275005341,-0.108201131225,-0.732921779156,-0.0127770341933,-1.35603153706,0.526392161846,0.0112293027341,-2.69221258163,1.00053942204,1.66915988922,0.793465673923,1.08682072163,-0.0518615990877,-0.641184747219,0.868156373501,-3.11771130562,0.237948864698,-0.262932062149,0.0264888703823,0.371120899916,-0.146390631795,-0.393606364727,1.16448509693,0.672817647457,0.902565717697,-0.0819476991892,-0.0736400932074,-0.18952023983,0.159041434526,0.620057940483,0.650018215179,0.50816822052,0.505348861217,0.212516054511,0.978961646557,0.0247828885913
23365,1.87059664726,0.145116448402,0.567886054516,-0.269588947296,-0.667107701302,-0.619955420494,-0.685927271843,0.831107974052,0.447665601969,1.15040969849,-0.707499980927,-1.86989998817,0.284849584103,1.45082223415,0.011511027813,0.173344671726,-0.0881824940443,-0.243048906326,-0.174948692322,0.0513427406549,-0.955763339996,-0.441811025143,0.0247220601887,-0.964793324471,0.515345931053,-0.00260832160711,-0.467548072338,-0.539474785328,0.416438698769,0.127807945013,0.898107290268,-0.658997178078,-1.03114151955,0.312733650208,-0.462678104639,-0.41626110673,0.329613864422,0.147628322244,-0.115822836757,-0.281877368689,0.971513152122,1.5235209465,-0.238554611802,-0.153633505106,-1.42485535145,0.411799997091,-0.746150016785,-0.104249998927,-1.01244997978,-0.471450001001,-1.46807956696,-1.13688063622,1.01451933384,0.157509833574,0.238694086671,0.417440623045,0.215003490448,0.492286145687,-1.20543789864,-1.27535378933,-0.470944881439,-0.166694551706,-1.32179439068,-0.689017355442,-0.328059017658,0.142699837685,0.702795028687,0.442935496569,0.214911401272,0.322809815407,-1.04111897945,0.316945374012,-0.128700017929,1.20061314106,0.955378055573,1.47930324078,0.350194245577,1.05580210686,-0.571661412716,-0.601674854755,-0.0281697511673,0.196274518967,-0.58491653204,-0.249103292823,-0.161500096321,-1.2214577198,-0.332171499729,3.7509393692,-0.0314944647253,-0.611749589443,-0.557263672352,-0.520007133484,-0.31064888835,0.188898131251,0.355209738016,-0.0500617027283,-0.977210760117,-0.720470190048,-0.490081101656,-0.514071345329,1.27353560925,0.125908821821,-0.724328994751,-0.0144392885268,0.223090946674,-0.0268594250083,-0.126187577844,-0.120842218399
6657,1.26160359383,0.579825699329,1.0100543499,0.821257531643,1.0737632513,-0.191274747252,2.07777929306,0.132327482104,0.635667562485,-0.065978102386,-0.47499999404,-4.75419998169,0.414997398853,-0.505446732044,0.0842864513397,0.429777354002,0.251097142696,0.421873867512,0.258980572224,-0.0561510398984,-0.758257687092,-0.773590922356,0.192366942763,1.29613029957,-0.431597948074,0.296671330929,0.390232354403,0.960348725319,0.0102376565337,-0.180550813675,-0.374318659306,0.9651735425,-0.250179827213,-1.83811616898,-0.104978710413,-0.345858365297,-0.590621054173,-0.518147110939,-0.125763043761,-0.47563329339,1.21733295918,1.06738162041,-0.257875740528,0.38111576438,-0.107378207147,-0.907603144646,4.53559970856,0.224000006914,0.567550003529,0.610650002956,-0.186393156648,0.574005782604,0.00196652114391,0.465894520283,-0.522203683853,0.0689228475094,-0.764324843884,-0.419628739357,0.242166087031,-0.185046523809,-0.719386339188,-0.740798354149,1.00601792336,-0.854597389698,-0.266897886992,-1.22048866749,-2.73213171959,-2.29042863846,-1.58230280876,-0.785560786724,0.791655004025,-0.557438731194,-0.271974980831,-1.49368047714,-0.0786777287722,-0.622752845287,0.432941854,-0.368960142136,0.180911362171,0.460474222898,0.69339877367,0.927842974663,1.12486732006,0.720805108547,0.750452399254,1.09260129929,0.0629502534866,8.50774860382,0.96893119812,1.68418669701,0.927428305149,1.50848722458,0.134206399322,-0.399381846189,0.0379306077957,-0.470334529877,-0.440152645111,0.375499784946,0.257276058197,-0.385806411505,-0.286232113838,1.41031861305,0.220270067453,-0.504363059998,-0.0437812209129,-0.115644142032,-0.381958186626,-0.787875533104
