rid,NMH002_FIBRNPC_24H:BRD-K43234716-001-01-2:10,NMH002_FIBRNPC_6H:BRD-K43234716-001-01-2:10,NMH002_NEU_6H:BRD-K43234716-001-01-2:10,NMH002_NEU_24H:BRD-K43234716-001-01-2:10,NMH002_NPC_6H:BRD-K43234716-001-01-2:10,NMH002_NPC_24H:BRD-K43234716-001-01-2:10
5720,0.935317754745,-0.524733364582,-0.85718357563,0.0470390617847,-0.833582937717,-0.115033328533
466,0.666455686092,0.206633329391,-0.176669925451,0.345502853394,0.251516550779,-0.0950333476067
6009,0.525005400181,-0.754133343697,-0.968430876732,-0.186459392309,-0.447118341923,-0.410966694355
2309,0.0554092526436,0.506333351135,0.262384861708,-0.236035570502,0.0803814381361,0.418533325195
387,0.586452841759,-0.339966624975,-0.101994544268,-0.224204093218,-0.0126611143351,0.473033338785
3553,-0.464076220989,0.26513338089,0.39498770237,0.486286044121,0.339333742857,-0.700200021267
427,-0.398500025272,-0.141300022602,-0.0905479863286,-0.282652020454,-0.916883707047,-0.390566676855
5898,0.206578657031,-0.3763666749,-0.643373906612,-0.768841266632,-0.930070757866,-0.0325666666031
23365,0.302788376808,0.580666661263,-0.441524267197,0.516327142715,-0.520393013954,-0.150366678834
6657,-0.36464369297,0.454000025988,0.439664542675,0.31168743968,0.57723814249,0.525600016117
5054,-0.128179058433,-0.699233412743,-0.490465939045,0.0447017550468,-0.697142422199,-0.243700012565
3108,0.642485022545,-0.410833358765,-0.0118983015418,-0.130274266005,0.0988946557045,-0.478833347559
1950,-0.713566541672,0.220133334398,-0.00251067429781,-0.929536521435,-0.0593822002411,-0.714500069618
351,-0.412227988243,0.299999982119,-0.134962141514,-0.815357387066,-0.368622124195,-1.339599967
4846,-0.139116942883,0.197833359241,1.06241929531,-0.0776862055063,0.639288187027,0.0268999934196
1452,0.989168345928,-0.237466663122,1.12124931812,0.345136016607,0.481558740139,0.630100011826
4776,-0.0561315119267,0.311300039291,0.302577674389,0.961482644081,0.190385311842,-0.264033347368
6908,0.985040545464,-0.239566668868,-0.167803704739,-0.118612587452,-0.194837942719,-0.122000008821
672,-0.199633061886,0.359466671944,0.720357358456,0.000963594764471,0.000204205513,0.145566672087
5710,0.174369573593,-0.990299999714,-0.416655093431,-0.354056239128,-0.221352487803,-0.254266679287
2115,-0.162252813578,0.789266705513,0.227952420712,0.833815515041,1.44228684902,-0.952566683292
7015,-0.197646349669,0.218300104141,0.229793637991,-0.0361765325069,0.15381115675,-0.39186668396
8726,-0.959826827049,-0.356033325195,1.06810510159,-0.233079195023,0.207674622536,0.434866696596
2185,-0.730714678764,0.443933367729,0.417500317097,0.216632962227,-0.273323118687,-1.02569997311
3315,0.556176662445,0.341466665268,0.49866348505,-0.502930700779,-0.0187253504992,-0.322033345699
5289,0.572783529758,1.2771333456,0.203851297498,0.425324141979,-0.122653990984,0.433933377266
868,0.399262964725,0.669233381748,1.02594172955,0.197012782097,0.359390735626,0.160033345222
1677,-0.0885006934404,0.0972666740417,-0.309591203928,0.561362266541,-0.523261666298,-0.0446333289146
7043,-0.646631479263,-0.1045999825,0.129535451531,0.240983620286,-0.937317013741,-0.403899997473
5613,-0.618463754654,0.132066637278,-0.183318331838,-0.324834048748,-0.139847397804,-1.08540010452
595,0.234144389629,-0.0585000216961,0.0913534164429,0.143056601286,-0.195337861776,0.449600040913
4793,0.199482351542,-0.791333317757,-0.332770228386,-0.234226554632,0.0593745708466,1.46646666527
2736,-0.285522192717,0.151900008321,0.940376102924,1.05626702309,0.0892775952816,0.600333333015
5290,-0.879714369774,0.0428333505988,-0.586928009987,1.00795292854,0.238111078739,-0.444533348083
6194,0.101658523083,-0.5625,-0.420866459608,-0.411533683538,0.00949564576149,0.737633347511
1676,-0.632948517799,0.0397332906723,0.419659137726,0.0731182098389,0.0472845546901,-0.286099970341
23512,-1.12068712711,0.599733352661,-0.242649048567,-0.231177687645,0.109423756599,0.232966691256
148022,0.398882240057,0.31696665287,-0.355738431215,0.0271510183811,-0.504040122032,2.98180007935
1906,-0.958485424519,0.457700014114,-0.522900462151,-0.030684441328,-1.17138516903,-0.266266703606
8878,0.215841621161,0.0434666574001,-0.0794916152954,-0.19549010694,-0.412631392479,-0.236400008202
3091,-0.535639107227,0.294266670942,-0.140169173479,-0.0507451593876,-0.163974583149,-1.24473333359
5743,-0.0330353602767,0.977799892426,-0.00861845165491,0.138759031892,1.26697874069,3.1429002285
5321,-1.05662786961,0.331533312798,-0.775626182556,0.378664553165,0.025037124753,-1.47456669807
4144,-0.663526415825,0.2568333745,0.235535383224,0.252300441265,0.856502652168,-0.0817666649818
1981,0.232360556722,0.616633355618,0.872885525227,0.220228344202,1.60954618454,0.630499958992
695,-0.382538616657,0.208266705275,-0.620048582554,-0.223023682833,-1.68916189671,0.881399989128
10398,0.66767334938,0.361266702414,0.857374548912,-0.0108876526356,-0.724777162075,0.0813666731119
5708,-0.403987258673,1.06033337116,0.18156966567,-0.132747605443,-1.01044356823,-0.649500012398
1213,0.0756160616875,-0.198400050402,0.225628197193,-0.173244565725,0.0397072397172,-0.57690012455
226,0.189500078559,0.15516667068,-0.639631390572,-0.436464250088,0.21754860878,0.187066674232
6777,0.627411603928,0.768266677856,1.26847934723,0.537653923035,0.652981638908,0.601366698742
2113,-0.110606126487,0.506133317947,-0.204994127154,0.194021850824,-0.906415939331,0.0333333313465
3329,0.885042071342,0.17429998517,-0.474605500698,-0.447443246841,-2.72594618797,0.248033344746
1050,0.188543960452,-0.0271333307028,-0.262779831886,-0.164163276553,0.0852599143982,0.766400098801
9491,-0.638133406639,0.0400333255529,-0.370730400085,0.182332515717,0.234763756394,-0.261066645384
22926,1.02783131599,0.582266688347,1.107609272,0.597668230534,0.241545215249,-0.059700012207
5899,0.660470128059,-0.354799985886,-0.834004104137,-0.550208210945,0.340676695108,0.0520000010729
5467,-0.699483811855,0.237533345819,0.190878391266,-0.214511886239,-1.2442535162,-0.649133324623
6774,0.561376869678,-0.208866670728,0.702756881714,0.0682550668716,-1.04676485062,0.301299989223
1788,-0.714558184147,0.422266691923,0.531924188137,-0.355420231819,0.0302195101976,-0.994633316994
5921,0.37312233448,-0.530133366585,-0.243934243917,0.332529783249,-0.374786585569,-0.0882666707039
5721,-0.379559874535,-0.363133370876,-0.18399387598,-1.06900691986,0.161277234554,1.07206678391
2263,-0.537867128849,0.0202000141144,0.162804141641,-0.248829618096,0.373867928982,-0.558466672897
808,-0.213879078627,0.320500016212,1.28783738613,0.743571162224,2.06175541878,0.362766683102
30001,0.783084690571,1.01139998436,1.26382648945,0.279363751411,-0.10049945116,0.0902000069618
348,-1.01660311222,0.626900017262,0.754401445389,-0.0307984799147,0.46247023344,-0.169400006533
30849,0.0974594056606,0.68156671524,1.95677614212,-0.264343708754,-1.09696435928,0.184066653252
1454,0.508655071259,0.425166666508,-0.657614350319,-0.000455369387055,-0.000337094068527,0.00996667146683
6500,-0.0514221489429,-0.250066637993,0.228146627545,0.0503029674292,-0.0983683019876,0.0323000103235
5627,1.00062704086,-0.190966680646,0.123879618943,0.116500988603,-0.727119624615,1.69823336601
5715,0.748750329018,-0.32490003109,-0.0433723330498,-1.57730937004,0.592240333557,0.979700088501
4791,-0.268706172705,0.157400012016,-0.245703428984,-0.326249957085,0.544870853424,0.397233366966
56924,-0.182815670967,-0.0771666616201,-0.816394627094,-0.694025039673,-0.729037582874,0.854433357716
2690,0.271242141724,0.393066674471,0.0654312372208,-0.244824826717,0.105594649911,0.222533330321
1019,0.301559150219,-1.58450007439,0.297967761755,0.172678157687,0.337772428989,-0.45413339138
51422,-0.184003919363,-0.826699972153,0.765192329884,0.214360237122,-0.269074529409,0.658133387566
5788,-0.963687181473,-0.184733331203,-0.0719076991081,-0.318330556154,-1.00620472431,1.35150003433
6709,0.0863221809268,0.756099998951,0.639603555202,0.536932110786,0.343693137169,-0.764833331108
1277,0.382072627544,0.206333354115,0.47321087122,0.0388812720776,0.00345578789711,0.362300038338
993,0.997164845467,-0.557999968529,0.0277349948883,-0.35096770525,0.216914176941,0.469666689634
