rid,DOS018_VCAP_6H:BRD-K46232974-001-01-0:5.13,DOS018_VCAP_24H:BRD-K46232974-001-01-0:5.13,DOSBIO002_A375_24H:BRD-K46232974:10.265,DOSBIO002_A549_24H:BRD-K46232974:10.265,DOSBIO002_HT29_24H:BRD-K46232974:10.265,DOSBIO002_PC3_24H:BRD-K46232974:10.265,DOSBIO002_MCF7_24H:BRD-K46232974:10.265,DOSBIO002_NEU_24H:BRD-K46232974:10.265,DOSBIO002_NPC_24H:BRD-K46232974:10.265
5720,-1.18334388733,-4.25627994537,0.759563803673,-0.041311442852,-1.00519156456,-0.474230647087,0.272064805031,1.35404992104,0.598933339119
466,-0.732490539551,-2.5994284153,0.885939478874,0.65756124258,0.619630634785,0.773435115814,0.852524161339,-0.281650006771,0.399766683578
6009,1.88693237305,2.84830617905,-0.387897253036,0.0349767580628,-0.0504984259605,-1.19526600838,0.598649144173,-0.476300001144,-1.02533340454
2309,-1.01710963249,-0.0624368786812,-1.76164734364,-1.09400367737,-0.676543712616,-0.42551228404,-1.65941286087,-0.726999998093,-0.427733331919
387,0.357400774956,5.79563093185,1.04376208782,0.417528152466,0.833122134209,0.173273772001,0.445525079966,0.38789999485,0.0546333193779
3553,3.58604216576,1.19078707695,-0.582877635956,-0.930993437767,0.418695628643,-1.22714340687,-0.595827639103,0.592700004578,0.339433342218
427,-0.412694782019,0.0926197469234,4.92156028748,1.88565731049,-0.113784000278,0.0674485191703,-0.0577443242073,-0.709399998188,1.34179997444
5898,0.481667160988,2.26382422447,-0.0760141611099,-0.138778790832,-0.180350780487,-1.07571280003,0.247809842229,-0.93079996109,-0.271199941635
23365,-1.00675666332,0.94580745697,1.10361742973,0.757202446461,0.126009315252,0.750581264496,-0.0852885022759,0.660250008106,-0.383666664362
6657,3.46022391319,2.20991110802,-0.474525600672,-0.51978623867,-1.53129124641,1.24408268929,-0.753495454788,-0.536249995232,-0.4660333395
5054,-0.47983455658,1.39974737167,0.438640892506,0.538704037666,-1.01571154594,0.0337574034929,-0.0831658318639,0.659850001335,0.554833352566
3108,-0.245198726654,5.8156375885,-0.0473158434033,-0.453543901443,-0.510763764381,-0.0188789665699,-0.229901075363,-0.044700011611,-0.262066662312
1950,0.803800225258,7.82673215866,-0.557651877403,-0.733070313931,-0.592620015144,0.231295272708,-0.571507394314,-0.0375999808311,-0.672699987888
351,0.641708016396,0.667732954025,-2.29131317139,-0.115179114044,-0.21756079793,0.787555456161,-0.943226099014,0.837949991226,-1.32920002937
