rid,CPC003_HA1E_6H:BRD-A18202423-001-01-6:10,CPC003_HA1E_24H:BRD-A18202423-001-01-6:10,CPC003_HCC515_6H:BRD-A18202423-001-01-6:10,CPC003_HCC515_24H:BRD-A18202423-001-01-6:10,CPC003_PC3_6H:BRD-A18202423-001-01-6:10,CPC003_PC3_24H:BRD-A18202423-001-01-6:10,CPC003_VCAP_6H:BRD-A18202423-001-01-6:10,CPC003_VCAP_24H:BRD-A18202423-001-01-6:10,CPC015_A375_6H:BRD-A18202423-001-01-6:10,CPC015_A549_6H:BRD-A18202423-001-01-6:10,CPC015_A549_24H:BRD-A18202423-001-01-6:10,CPC015_ASC_24H:BRD-A18202423-001-01-6:10,CPC015_HEPG2_6H:BRD-A18202423-001-01-6:10,CPC015_HT29_6H:BRD-A18202423-001-01-6:10,CPC015_MCF7_6H:BRD-A18202423-001-01-6:10,CPC015_MCF7_24H:BRD-A18202423-001-01-6:10,CPC015_NPC_24H:BRD-A18202423-001-01-6:10,CPC015_PHH_24H:BRD-A18202423-001-01-6:10,CPC015_SKB_24H:BRD-A18202423-001-01-6:10
5720,-0.0129500031471,0.0470384173095,0.407574087381,0.303900569677,0.249842688441,-0.283775568008,0.016794025898,0.555999994278,-1.8551967144,0.273400008678,0.809624671936,-0.618964612484,0.769299983978,-0.421191632748,1.68556666374,0.198206722736,0.635502278805,-0.667599976063,0.274899959564
466,0.180050000548,-0.476582705975,0.129373267293,-0.595773339272,0.4156255126,0.14252230525,0.138203576207,0.549000024796,-1.41662549973,0.853150010109,0.324898183346,-0.185515999794,0.216800004244,-0.812819182873,0.755195856094,0.709983110428,-0.832142233849,0.979050040245,0.993600010872
6009,0.155799999833,0.0651311054826,0.0401519238949,-0.826774001122,-0.0128041803837,0.196277618408,-0.153117761016,0.0476000010967,0.395370423794,1.56150007248,0.875651240349,0.664506435394,-0.0917500257492,0.469796508551,1.03277719021,-0.072680965066,-0.449088275433,0.24255001545,1.4509999752
2309,-0.125349998474,0.139903068542,-0.205914050341,-0.302359133959,-0.184965699911,-0.218537718058,-0.895116448402,-0.661050021648,-0.296945989132,0.781300008297,-0.794753789902,0.0847759842873,-0.127300009131,0.11191046983,1.28041923046,-0.621748507023,0.3433547616,-0.29935002327,0.388800024986
387,-0.484349966049,0.145914971828,-0.0113652795553,-0.53352534771,0.663788616657,0.226851940155,-0.598111450672,0.446649998426,0.0821443796158,1.22905004025,0.717903017998,0.369776964188,0.282549977303,-0.528986692429,0.328199356794,0.745889604092,0.348765105009,-0.810350000858,1.06719994545
3553,-0.126100003719,0.137120515108,-1.19379961491,-0.19945704937,-0.585474312305,-0.289041996002,-0.635328173637,-0.591350018978,0.112280845642,-0.499600023031,-0.518809378147,-0.157931819558,1.25800001621,-0.415908038616,-0.211396068335,-0.392188280821,1.14004933834,1.27620005608,-0.337650001049
427,-0.541149973869,-0.153351843357,-0.303691983223,-0.639410853386,-0.322322458029,-0.473538339138,1.42147874832,-0.209249988198,1.06992900372,0.643999993801,-0.747211873531,-0.264567255974,-0.307300001383,-0.272916287184,-0.787865519524,-0.0485439300537,-0.334426879883,-0.268750041723,0.973999977112
5898,0.368900001049,-0.872477710247,-0.0741592571139,-0.118396311998,-0.58952486515,0.0296052768826,-1.76519846916,-0.158050000668,-1.38106477261,0.34999999404,-0.179869249463,0.633521676064,0.651049971581,-2.56805205345,-0.647697210312,0.874836564064,-0.0572345852852,1.02575004101,0.861150026321
23365,0.195500016212,-0.498811095953,-0.315136313438,-0.482005298138,0.0455993302166,0.472052872181,-0.761829376221,1.16735005379,0.157137125731,-0.374549984932,-0.978048026562,0.535984158516,-0.137500017881,-1.31244933605,-0.262762576342,-0.0513083748519,-0.446432352066,0.094549998641,0.735100030899
6657,-0.148500010371,0.380147129297,-0.280060470104,-0.29120862484,-0.42063871026,-0.215225696564,-0.282533615828,-0.43259999156,1.86867117882,-0.646399974823,0.163168504834,-0.110741093755,0.148400008678,0.755093812943,-1.40727329254,0.181774526834,-0.218770325184,1.33754992485,-0.698700010777
5054,0.465499997139,-0.972184479237,-0.706799387932,-0.0137941241264,1.41769301891,0.564201116562,0.0253935307264,0.489000022411,-0.115435421467,0.536599993706,0.23301307857,0.652625381947,-1.03495001793,-0.07086160779,0.0696366205812,-0.312233835459,0.286710977554,-0.662699997425,1.23695003986
3108,-0.1997500211,1.13806903362,-0.116921328008,-0.757400751114,-1.09251952171,0.497385263443,2.10386228561,-0.917799949646,-0.792926907539,-0.686699986458,0.127729028463,2.91906929016,0.76315009594,-0.163647562265,-0.128336399794,-0.00999836623669,-0.477438002825,-0.651250004768,1.78275001049
1950,-0.144749999046,-0.321655392647,-0.929362475872,0.531021296978,0.579726696014,-0.287048041821,0.416500627995,-0.529950022697,2.24252414703,-0.566749989986,-0.0807302966714,3.5050971508,-0.144849985838,1.52044522762,-0.69773042202,-0.28694999218,0.297351181507,-0.155000001192,0.258900046349
351,-0.0857999995351,1.03335726261,0.250779509544,0.453161537647,-0.0168503243476,-0.0354157835245,0.454275041819,0.0,1.72785866261,-1.14590001106,0.275135219097,-0.0220292638987,-1.35574996471,0.590303242207,-0.918295145035,-0.476001858711,0.536748170853,-1.50479996204,0.00065000000177
4846,1.50759994984,-0.749323010445,0.0239815115929,0.0490121245384,0.335610002279,0.388373196125,-1.18479061127,-0.769950032234,0.342673480511,-0.620150029659,0.150801688433,0.943901777267,0.0761500000954,0.751875519753,-1.18756425381,-0.805966377258,4.35239219666,-0.0722499787807,0.505299985409
1452,-0.193999990821,-0.518873512745,0.197307869792,-0.560483396053,-1.22341132164,0.0862592160702,-0.258757889271,0.814300000668,-0.799020826817,0.058250002563,0.313761353493,-1.02591061592,0.669900000095,-1.53221595287,-1.15036225319,0.324784815311,0.0972813665867,0.341800004244,-0.196649983525
4776,-0.53694999218,-0.197684124112,-0.150642871857,0.492546290159,-0.256056398153,-0.216732516885,-0.496491581202,0.658499956131,0.794710457325,-0.991249978542,-0.0329426303506,0.122696220875,-0.113449990749,0.525950312614,-1.74563157558,-0.85489487648,0.552482485771,0.592999994755,-1.55194997787
6908,0.104199998081,-0.80147922039,-0.0888783782721,-0.563212633133,0.468688130379,0.289982587099,-0.642545640469,-0.103499993682,-1.79507100582,0.521799981594,0.655061364174,0.14296720922,0.309799998999,-0.496040046215,1.08495819569,0.491199553013,-0.111292220652,-1.62794995308,0.476799964905
672,0.569899976254,0.313289493322,-0.231894463301,-0.336131930351,0.845778048038,0.184164389968,-0.439759343863,-0.091350004077,-0.562740445137,-1.52994990349,0.215746730566,-0.815873682499,0.320699989796,0.260290324688,0.668918251991,0.60400468111,-0.0738559365273,0.350549995899,-0.0661500096321
5710,0.300449997187,-0.680665612221,0.197859764099,-0.852076411247,0.869403541088,-0.157621756196,-0.559923529625,0.597699999809,-1.3533411026,0.422850012779,0.501854002476,0.129959404469,0.343299984932,-1.82857263088,0.879352807999,-0.321748107672,-0.401054561138,0.18029999733,-0.435650020838
2115,5.15729999542,-0.280456602573,-0.786469221115,0.510800004005,-0.61402285099,0.0542322546244,-0.40696823597,-0.426699995995,-1.64761614799,-0.237599998713,-0.952323198318,-0.340113937855,0.426400005817,0.588526308537,-0.314322561026,-0.170563548803,-0.584801077843,1.4890999794,1.01034998894
7015,-1.05965006351,-0.0636642500758,-0.145325452089,0.625549852848,0.0793915241957,-0.169230774045,0.201578736305,-1.58054995537,2.31328821182,-0.950600028038,-0.00912161916494,0.873610556126,0.705099999905,0.847208678722,-1.07522344589,0.0478995591402,1.37461459637,-0.119649998844,-0.689450025558
8726,0.998449981213,1.14428257942,-0.294936001301,0.10551969707,-0.475788414478,0.382827907801,0.21078696847,4.36385011673,-1.71921122074,1.78090000153,0.630836546421,0.793319344521,0.140799969435,-0.621027231216,3.97760367393,0.539986550808,-0.125201463699,0.812600016594,0.754649996758
2185,-0.599300026894,-0.0335607677698,-0.440239489079,-0.0467878729105,-0.593574881554,-0.276324719191,-0.326926469803,-0.421249985695,2.56524991989,-0.926149964333,-0.0715951025486,0.6353520751,0.357149988413,1.16017210484,-1.53213560581,-1.03105139732,0.395567536354,1.22895002365,-0.840250015259
