rid,CPC019_A375_6H:BRD-A98349433-001-06-5:10,CPC019_A549_6H:BRD-A98349433-001-06-5:10,CPC019_A549_24H:BRD-A98349433-001-06-5:10,CPC019_HA1E_6H:BRD-A98349433-001-06-5:10,CPC019_HCC515_6H:BRD-A98349433-001-06-5:10,CPC019_HEPG2_6H:BRD-A98349433-001-06-5:10,CPC019_HT29_6H:BRD-A98349433-001-06-5:10,CPC019_MCF7_6H:BRD-A98349433-001-06-5:10,CPC019_MCF7_24H:BRD-A98349433-001-06-5:10,CPC019_PC3_6H:BRD-A98349433-001-06-5:10,CPC019_PC3_24H:BRD-A98349433-001-06-5:10,CPC019_VCAP_6H:BRD-A98349433-001-06-5:10,CPC019_VCAP_24H:BRD-A98349433-001-06-5:10
5720,0.320206016302,-1.98559999466,0.226894468069,0.0263154804707,-0.0367674827576,0.0538000017405,0.0907599925995,-0.275973796844,-0.000855565071106,0.0279047787189,0.753525912762,-0.518593192101,-0.318132162094
466,0.501965463161,-0.814500033855,0.260594367981,0.2159550488,0.576720774174,0.454066693783,0.0744599699974,0.312361419201,-1.84542942047,0.320279985666,0.625932693481,-0.058293312788,-0.536299526691
6009,-0.184462994337,0.0011500120163,0.700255334377,0.886771559715,-0.713574171066,1.06980013847,0.0234800241888,-0.381836444139,0.755855917931,0.34159475565,1.05619215965,0.928006649017,-0.552880525589
2309,0.552872598171,-2.03055000305,0.105785399675,0.356711864471,1.12761998177,-0.781899988651,-0.148220002651,-0.171308577061,-0.0649469047785,-0.696348428726,-0.0777693763375,0.158389791846,0.0631392598152
387,0.749437391758,-4.44365024567,0.167613580823,1.181448102,0.0160354822874,0.481700003147,0.256879985332,0.222873315215,0.761348605156,0.867646872997,-0.420335590839,1.60530853271,1.50193595886
3553,0.458925426006,0.0577499978244,0.358723282814,-0.875909090042,-0.191205501556,0.367100000381,-0.0869200378656,0.483044058084,0.621580898762,0.137863859534,-0.456682771444,1.1386705637,1.5429803133
427,0.857982814312,1.90724992752,0.00536805391312,-0.763916134834,-0.74463891983,-0.566299974918,0.199519976974,-0.0396457388997,-1.0809905529,0.0201939418912,-0.0878213047981,-0.748437404633,0.255958229303
5898,0.176928415895,-1.3967499733,-0.526112556458,0.94107234478,0.208242893219,0.479466676712,-0.0946599990129,-0.165761649609,-1.50417113304,-0.365052461624,-0.327636212111,0.572682619095,-0.829464733601
23365,0.738620102406,0.582399964333,0.378447890282,0.374323278666,-0.0748356282711,0.709166705608,-0.385840028524,0.225605562329,-0.138056397438,0.466695517302,-0.256910860538,-0.279003083706,-1.07524752617
6657,0.057689614594,1.55750000477,-0.0519069433212,-0.883859634399,-0.295194357634,-0.363766670227,-0.135119989514,-0.396750509739,0.0856619775295,-1.11280870438,0.354246646166,-0.929503798485,0.661373615265
5054,-0.00685349106789,1.71115005016,0.371956735849,0.280082404613,0.271351546049,-0.116533353925,1.45073997974,-0.250242054462,-0.00232246518135,-0.000832080841064,-0.685621082783,0.381226032972,1.48276495934
3108,0.957654595375,0.694299995899,-1.35251247883,0.109316036105,0.253367364407,-0.0226333141327,-0.370760023594,-0.380174517632,-1.13923382759,-0.715031862259,-0.163613155484,-0.540944576263,-0.165809810162
1950,-0.543100893497,-1.09194993973,-0.606062412262,0.41071921587,-0.0206123292446,-0.246166646481,0.109019994736,3.80307412148,0.362811625004,-0.272575080395,-1.28178310394,2.8260641098,1.91978752613
351,-0.567752897739,-1.07410001755,-0.155647054315,-0.949171662331,-0.765320360661,-0.317366659641,-0.697960019112,-0.0155654624104,-0.721951425076,-0.518818378448,-0.163235336542,0.817992150784,-0.479498416185
4846,-0.556218802929,-1.11275005341,1.99739849567,0.0663283392787,0.0990977212787,-0.432266682386,0.244460016489,0.149680361152,0.156642884016,-0.20652076602,0.180942639709,-0.530606150627,0.49534112215
1452,0.095074929297,-0.749599933624,0.307334184647,-0.501516163349,-0.900589942932,0.20083335042,-0.0781200230122,0.108316324651,-0.266868978739,0.904732942581,-0.834145367146,-1.39223098755,0.303697943687
