rid,CPC002_HA1E_6H:BRD-K83597974-003-15-6:10,CPC002_HA1E_24H:BRD-K83597974-003-15-6:10,CPC002_HCC515_6H:BRD-K83597974-003-15-6:10,CPC002_HCC515_24H:BRD-K83597974-003-15-6:10,CPC002_PC3_6H:BRD-K83597974-003-15-6:10,CPC002_PC3_24H:BRD-K83597974-003-15-6:10,CPC002_VCAP_6H:BRD-K83597974-003-15-6:10,CPC002_VCAP_24H:BRD-K83597974-003-15-6:10,CPC018_A375_6H:BRD-K83597974-003-15-6:10,CPC018_A549_6H:BRD-K83597974-003-15-6:10,CPC018_A549_24H:BRD-K83597974-003-15-6:10,CPC018_ASC_24H:BRD-K83597974-003-15-6:10,CPC018_HEPG2_6H:BRD-K83597974-003-15-6:10,CPC018_HT29_6H:BRD-K83597974-003-15-6:10,CPC018_MCF7_6H:BRD-K83597974-003-15-6:10,CPD001_MCF7_6H:BRD-K83597974-003-18-0:10,CPC018_MCF7_24H:BRD-K83597974-003-15-6:10,CPD001_MCF7_24H:BRD-K83597974-003-18-0:10,CPC018_NPC_24H:BRD-K83597974-003-15-6:10,CPD001_PC3_24H:BRD-K83597974-003-18-0:10,CPC018_PHH_24H:BRD-K83597974-003-15-6:10,CPC018_SKB_24H:BRD-K83597974-003-15-6:10
5720,0.817334890366,0.104405649006,0.202083215117,0.292570650578,0.1831292063,0.137783661485,-0.574058234692,-0.907280683517,0.104160249233,-0.174551039934,-0.0225999951363,-0.357666999102,0.188699990511,0.0749250948429,-0.130037724972,0.0942008048296,-0.324238479137,0.40467736125,-0.536778092384,-0.379122376442,0.94811296463,-0.289953440428
466,0.884968519211,0.291555434465,-0.669914484024,0.188986957073,-0.107874043286,1.32384085655,-3.03589963913,-0.72635436058,-0.266035854816,0.415005266666,0.438799977303,0.000584404915571,-0.17366668582,-0.861864566803,-0.3099167943,0.0225906595588,0.0125392973423,0.693357467651,-3.30850076675,0.40618661046,-0.201498925686,-0.318127989769
6009,0.628053665161,0.222064852715,-1.09757554531,0.0800143182278,-0.492492139339,-0.101883783937,0.103877261281,-0.143111675978,0.769257187843,-1.23682963848,0.119050003588,-0.0138534754515,-0.120799988508,-0.492628276348,0.00381182134151,0.0628726631403,-0.444583237171,-0.0995242595673,0.475321352482,-0.117754086852,-1.04994654655,-0.86392647028
2309,-0.56755900383,-0.136958390474,-0.335877180099,0.0529520362616,-0.548065066338,-0.367711305618,0.796663045883,-1.50348198414,-0.838208556175,-0.657316327095,0.0930500030518,0.200608223677,-0.157366663218,-0.591202616692,0.118757888675,-0.466855347157,-0.0231864005327,-0.705728530884,-0.409950941801,0.425930440426,-0.620612621307,0.126174926758
387,0.857313156128,0.282310605049,0.683122634888,0.501267433167,0.265834540129,0.737035870552,0.746862351894,-0.165819048882,0.0794339105487,-0.955802977085,-0.259149998426,-0.449440032244,-0.1902333498,-0.635957121849,0.426433026791,-0.792755723,-0.412872612476,-0.0199936628342,0.593146622181,0.457019031048,-0.845999479294,-0.188711792231
3553,-1.0508556366,0.943415045738,-0.876197218895,0.632514238358,1.12039339542,-0.095291018486,0.420333653688,2.18497681618,0.283824563026,0.810977220535,-0.213200002909,1.665817976,0.399733364582,0.989377975464,0.449576616287,0.863298714161,0.986405849457,-0.796612858772,0.209761619568,0.333620458841,1.62553834915,1.26292538643
427,-0.460717052221,0.409219712019,-0.0517088323832,-0.359894067049,-0.287434220314,0.920893132687,0.211545974016,-0.781558394432,-0.92101752758,0.168493360281,-0.0825999826193,0.1546549052,0.330666691065,-0.576386868954,-0.0846972465515,0.583383321762,0.106312006712,0.743363320827,0.320697903633,0.475824922323,0.109861165285,-1.16759908199
5898,0.742240309715,0.234685853124,0.579652130604,0.0316350609064,0.330182701349,-3.66542482376,-0.126805871725,-0.15406870842,0.420080542564,-0.0543609634042,-0.94939994812,2.15136408806,-1.0475332737,-0.368514299393,0.55891919136,0.118456974626,0.146882921457,0.364033669233,-1.36384308338,0.599731206894,0.551642000675,-0.111932903528
23365,-0.046698756516,0.586499631405,0.508162498474,-0.166032493114,0.791657209396,0.364050865173,0.442737519741,0.241343781352,-0.0575035437942,-0.438510537148,-0.566150009632,0.988649368286,-0.169366657734,0.00727365538478,0.486410498619,-0.413682699203,-0.207564517856,0.356517553329,0.43591094017,-1.36861860752,0.604574501514,-0.267706096172
6657,-0.387838333845,-0.0528519153595,0.311916172504,-0.303663760424,-0.749514877796,0.501517593861,0.456182658672,1.68992090225,-0.0503259338439,0.775832653046,-0.739650011063,0.544736087322,0.490966707468,1.43066370487,0.396257281303,0.188264369965,0.0723241716623,-0.738938331604,-0.163468256593,-0.238288074732,1.13653337955,1.01894247532
5054,-0.110297173262,0.454601168633,-0.526050627232,0.459285140038,-0.263234704733,-0.571983158588,-0.401649832726,-0.570710003376,-0.152268499136,-0.984739840031,0.120900005102,-0.639927625656,-2.18330001831,0.113356918097,0.0845723003149,0.321830540895,-0.186606615782,-0.69619089365,-0.790954053402,0.318579822779,-0.0575104653835,0.0170912127942
3108,-0.0406082943082,-0.0560464411974,0.925162017345,0.840443313122,-0.699313879013,0.62445795536,-0.376478374004,-0.448960840702,0.245203435421,-0.321318417788,1.27005004883,-0.398981302977,-0.147199988365,-0.375585138798,0.0219268463552,0.690248250961,-0.39488363266,-0.269267618656,0.14968508482,-0.895315587521,0.256917119026,0.17255449295
