rid,DOS029_VCAP_24H:BRD-K51981081-001-01-4:5,DOS033_A375_24H:BRD-K51981081-001-01-4:5,DOS033_A549_24H:BRD-K51981081-001-01-4:5,DOS033_HT29_24H:BRD-K51981081-001-01-4:5,DOS033_MCF7_24H:BRD-K51981081-001-01-4:5,DOS033_PC3_24H:BRD-K51981081-001-01-4:5
5720,0.201015219092,-0.550313293934,-0.767846822739,-0.0588333308697,-0.0861999988556,0.0596173927188
466,1.51842331886,0.662256658077,0.601501822472,-0.435333311558,0.444466680288,-0.463258087635
6009,1.52258169651,-0.773568987846,-0.40500742197,-0.586866676807,-0.697266697884,0.109481602907
2309,-1.18234324455,0.633142232895,0.0143201379105,0.92683339119,0.622633337975,0.160764724016
387,-1.02665662766,-0.188599362969,-0.265682280064,-0.151033341885,-0.0664999783039,0.978126466274
3553,0.703629553318,0.404348403215,1.54558777809,0.353166699409,-0.00253332406282,-0.536477982998
427,-0.665206968784,0.97974729538,0.242280349135,-0.794700026512,1.72116684914,-0.481330901384
5898,0.691849708557,-0.915117621422,0.555035591125,-0.114733338356,0.147000029683,0.504116952419
23365,0.200774133205,-0.253118246794,0.737042725086,0.145066738129,-0.116766691208,-0.751703500748
6657,0.297012090683,0.235600858927,0.66806268692,0.448500037193,0.290433317423,-1.08089029789
5054,-0.00621836446226,-0.0385090596974,0.00958504527807,-0.945633292198,-0.404933333397,0.0753692388535
3108,-0.286549627781,0.446793556213,1.20904636383,-0.709566652775,-0.35653334856,-1.43347406387
1950,0.718021631241,-0.453527748585,0.423616975546,0.255766630173,0.37023332715,-0.701761424541
351,0.0843521356583,1.012398839,-0.811527073383,0.242566674948,-0.203866660595,-1.05147957802
4846,0.0805218890309,-0.603697001934,1.63675558567,0.576333343983,0.0412666648626,-0.513778984547
1452,-0.363134592772,0.147901386023,-0.0448872707784,0.445633351803,-0.381333321333,0.221392840147
4776,0.404451549053,1.53246545792,1.09099853039,0.382166624069,0.0538333207369,-0.596021234989
6908,0.0711167827249,0.219434052706,0.106270842254,-0.33643335104,-0.205633372068,0.531507015228
672,-0.33138692379,1.25846219063,0.229880124331,-0.0136666893959,-0.0704666674137,0.0344934165478
5710,-0.231977462769,0.0931236743927,0.601874947548,-0.582300007343,0.405766665936,-0.0319318473339
2115,-0.512863636017,0.335323601961,1.86700224876,0.729866683483,-0.528800010681,0.847147762775
7015,2.103931427,0.477411568165,1.46178722382,-0.299133360386,0.184466674924,-0.808432996273
8726,-0.566279828548,-0.579435586929,-0.668546199799,-0.362400025129,0.00333334505558,0.0838218033314
2185,6.8065662384,0.324037432671,1.55596649647,-0.224966675043,-0.132933348417,-0.556485652924
3315,5.25592327118,0.0148687064648,-1.05207967758,-0.235000014305,0.24243336916,0.694946169853
