rid,CPC004_A375_6H:BRD-K42098891-003-13-0:10,CPC004_HA1E_6H:BRD-K42098891-003-13-0:10,CPC004_HA1E_24H:BRD-K42098891-003-13-0:10,CPC004_HCC515_6H:BRD-K42098891-003-13-0:10,CPC004_HCC515_24H:BRD-K42098891-003-13-0:10,CPC004_HEPG2_6H:BRD-K42098891-003-13-0:10,CPC004_HT29_6H:BRD-K42098891-003-13-0:10,CPC004_MCF7_6H:BRD-K42098891-003-13-0:10,CPC004_PC3_6H:BRD-K42098891-003-13-0:10,CPC004_PC3_24H:BRD-K42098891-003-13-0:10,CPC004_VCAP_6H:BRD-K42098891-003-13-0:10,CPC004_VCAP_24H:BRD-K42098891-003-13-0:10,CPC015_A375_6H:BRD-K42098891-003-13-0:10,CPC015_A549_6H:BRD-K42098891-003-13-0:10,CPC015_A549_24H:BRD-K42098891-003-13-0:10,CPC015_ASC_24H:BRD-K42098891-003-13-0:10,CPC015_HEPG2_6H:BRD-K42098891-003-13-0:10,CPC015_HT29_6H:BRD-K42098891-003-13-0:10,CPC015_MCF7_6H:BRD-K42098891-003-13-0:10,CPC015_MCF7_24H:BRD-K42098891-003-13-0:10,CPC015_NPC_24H:BRD-K42098891-003-13-0:10,CPC015_PHH_24H:BRD-K42098891-003-13-0:10,CPC015_SKB_24H:BRD-K42098891-003-13-0:10,CPD003_MCF7_6H:BRD-K42098891-003-16-3:10,CPD003_MCF7_24H:BRD-K42098891-003-16-3:10,CPD003_PC3_6H:BRD-K42098891-003-16-3:10,CPD003_PC3_24H:BRD-K42098891-003-16-3:10
5720,-0.120381571352,1.3823621273,0.58127373457,1.22985005379,-0.415780484676,1.07031488419,-3.68294787407,-1.11511659622,0.276491761208,-0.905248880386,-0.538012266159,-0.84892064333,-2.67107868195,0.587700009346,0.659994781017,1.28353857994,-2.8506500721,0.16071075201,-0.724618077278,-0.960994362831,0.810715734959,4.54535007477,-0.072999984026,-0.366149991751,-0.189611703157,-0.137809127569,-0.0935499966145
466,-0.310551166534,-0.419120967388,0.504296064377,0.816599965096,-1.57136487961,1.09362912178,0.934554576874,0.872699141502,0.141192153096,-1.14522981644,0.488342106342,-0.720937311649,-4.68259906769,1.08669996262,-1.04159975052,-0.259665608406,-2.05875015259,-0.189953625202,0.74726909399,-0.956654310226,-0.346334069967,0.122800000012,-0.37340003252,-0.265550017357,0.455476284027,0.0408625900745,1.31200003624
6009,-0.114176161587,-0.507020235062,0.541870594025,-0.16139999032,-0.0952218472958,2.01802396774,0.782787799835,0.89545661211,1.13481342793,1.7006367445,1.73048067093,0.828237593174,3.02144670486,0.369049996138,0.970965385437,0.165599882603,0.15649998188,-0.37509599328,0.523405909538,1.33485305309,1.7927788496,0.72159999609,-0.456049978733,0.348550021648,1.78787124157,-0.506317079067,-0.313250005245
2309,0.207423508167,0.917706906796,0.655480504036,0.895500004292,-0.0980904400349,-0.324845671654,3.57299685478,0.286488115788,-0.29340299964,-0.0558887124062,0.770951986313,-0.0321824140847,1.6246727705,0.00434997677803,1.19069743156,-0.337576776743,0.329999983311,0.830456137657,0.877874732018,-0.125843256712,1.66085505486,0.193200007081,0.265350013971,1.39625000954,0.173883110285,-1.0869024992,0.616100013256
387,0.494108647108,-0.331033110619,-0.376359820366,0.160549998283,-1.32660877705,0.664567470551,0.948505580425,0.926607012749,0.404090493917,0.887717664242,2.14590167999,0.752458930016,4.18423843384,0.43805000186,0.98507809639,0.461760878563,1.52195000648,-0.380742490292,-0.0347759798169,1.0574079752,1.37505841255,0.00935000181198,-0.0399000048637,0.790600061417,1.73371136189,0.502942562103,-0.0947999954224
3553,-0.136620461941,-0.867281496525,-1.09957659245,1.19144999981,0.222943216562,-0.565304636955,-0.883522868156,-0.177544862032,-0.871848762035,-0.596212506294,-0.683401346207,0.631680846214,-0.934359431267,-0.619949996471,-0.709075510502,-0.468030333519,1.07714998722,-0.980256557465,-0.154478177428,-0.378916144371,-0.300583094358,-0.195950031281,0.375449985266,0.917299985886,-1.42531514168,-0.660175800323,-0.211950004101
427,-0.621373653412,0.333303123713,1.07793605328,0.360550016165,-0.206038355827,1.335983634,1.21071600914,-0.415544956923,0.458900302649,1.19870948792,0.150582551956,-0.728234350681,-0.51215171814,0.185950011015,-0.620608925819,-0.916928172112,-1.59529995918,-1.41901290417,0.239243283868,-1.29584646225,0.656122565269,0.590749919415,0.195399999619,0.22460000217,-0.539311587811,-0.200760006905,0.0928499996662
5898,-0.561729550362,-2.25380897522,-0.54881465435,0.443350017071,0.461435616016,-0.356959164143,0.291284382343,1.05641388893,-0.276695013046,-1.33576512337,0.198350429535,-1.90527045727,0.0405540019274,-0.22904998064,-1.22186732292,-1.75351560116,-0.162000000477,0.545923948288,0.438959062099,0.233099833131,-1.20759344101,-0.875599980354,0.0434499979019,-0.0236000008881,1.07591462135,-0.130673915148,0.287500023842
23365,-0.244633242488,-2.62728404999,-0.324152112007,0.846999943256,-1.54986023903,-0.308383107185,0.0992724746466,0.342193752527,-0.870743095875,0.553304970264,0.491722643375,0.0164730586112,-0.886405348778,-0.314249992371,-0.12059058249,0.50809943676,0.729499995708,0.402088284492,1.0581189394,0.839531004429,-0.0376896709204,0.81500005722,-0.930150032043,-0.157600000501,0.146301686764,-0.178055435419,-0.2214499861
6657,0.0483845323324,0.934668064117,-0.826659798622,0.754250049591,-0.160894960165,-0.823834359646,-0.171303734183,0.239547789097,-0.44246584177,-0.117013171315,-0.954719007015,-0.42351219058,-0.531474411488,-0.712899982929,-0.217044353485,0.0549012050033,1.33539998531,-1.22066640854,-0.613651454449,-0.64001262188,1.4652582407,-0.373049974442,0.371749997139,0.474349975586,-1.30982911587,-0.0322269126773,0.419500023127
5054,-0.309096366167,-0.989249110222,-1.05992352962,4.68685007095,-0.264277726412,-0.646601974964,2.07008123398,-0.410817861557,-0.525209784508,-0.821219325066,-0.555093050003,0.595279157162,1.24709916115,-0.13535001874,-1.97510099411,0.182768940926,-2.80679988861,-0.563940644264,0.277586430311,-0.59512591362,-0.378827810287,-1.02090001106,0.554549992085,-0.875649988651,-0.448906481266,-0.890219569206,-0.138199999928
3108,0.0110114589334,0.941563129425,0.885259866714,1.21305000782,-0.994828104973,1.66403436661,0.922873258591,0.651037395,0.313326328993,1.36974644661,1.76794278622,0.624839067459,2.05970144272,0.0472499988973,1.06107664108,1.51037788391,1.28174996376,-0.485652267933,0.246027886868,1.06252324581,-0.617254197598,5.89004993439,-0.486949980259,0.341600000858,0.866172671318,-0.504165112972,-0.6820499897
1950,-0.346258670092,-0.280791729689,0.570135176182,1.6155500412,0.877105951309,-0.125136241317,0.422893792391,-0.152653962374,-0.481640845537,0.527595758438,-1.1682754755,-0.372808903456,-1.19239377975,-1.09610009193,-0.685465931892,0.598984718323,-0.511999964714,-0.518116474152,-0.247037693858,-0.992209434509,4.71246576309,-1.2663500309,-0.00914999842644,0.236100003123,-0.671323895454,-0.0194587856531,-0.0144000053406
351,0.58454310894,-0.878153800964,0.0,-0.272500008345,0.864929139614,-0.339272081852,-0.793202519417,-0.33902284503,-0.667574763298,0.00300914049149,1.21461296082,-0.892326176167,-0.276129245758,0.109750002623,-0.354202508926,0.4218531847,1.50824999809,-1.59709203243,-0.43419650197,-0.980202674866,-0.994451880455,-0.00170000002254,-0.450199991465,-0.34375,-0.41312250495,-0.325318753719,0.254399985075
4846,0.44448697567,-0.134409725666,0.452529549599,2.81769990921,-0.176718533039,0.632426142693,1.12514340878,-0.371237844229,0.331847190857,0.113187760115,-0.735002398491,1.77944016457,-0.778082787991,-0.419849991798,-0.173787310719,2.51867246628,-0.356750011444,-0.575292348862,-0.213191449642,-0.726153850555,0.628971636295,-0.0281000137329,-0.749400019646,-0.998849987984,0.876094698906,-0.802400112152,0.699600040913
1452,-0.281331241131,-0.917292356491,-0.757256627083,0.477149963379,0.10186303407,0.199173673987,0.953944385052,-2.54991745949,0.00243707746267,-1.18165910244,-2.47449684143,-1.00031554699,0.518190264702,-0.5924000144,-0.428106307983,-1.02440392971,-0.218499988317,-0.525324583054,0.0511669144034,-1.37054920197,0.828737795353,-0.258199989796,-0.811100006104,0.485500007868,1.60820889473,-0.866222858429,0.783549964428
4776,-0.0144770145416,0.1219920367,-0.445639431477,0.634649991989,0.669079363346,-0.657333850861,-1.03912317753,-0.0609549805522,-0.335520297289,-0.224968880415,-1.52745985985,0.434472084045,-3.18923044205,-0.694899976254,-0.449323832989,-0.813369870186,0.747349977493,-0.946116864681,0.219319865108,-0.568534731865,-0.956369936466,-2.22714996338,0.711750030518,1.91589999199,-0.866523325443,0.464988023043,0.316699981689
6908,-0.0346156060696,-0.511614203453,0.486348152161,0.158399999142,-1.11615359783,1.24452459812,-0.256140351295,-0.739609897137,0.411238282919,-0.655620336533,0.067939504981,-0.280698776245,0.0766158849001,0.441249966621,1.0034327507,-0.00036358833313,-1.76134991646,-0.412654548883,-0.372072219849,-0.468220770359,2.19826340675,-0.349099993706,-1.22130000591,-0.498450040817,-0.524839401245,-0.547099590302,-0.778249979019
672,-0.761140346527,0.188069820404,0.289337545633,0.679399967194,0.0440308302641,-0.107014119625,1.05928230286,-2.54196381569,0.554737210274,-0.739718735218,-2.18160152435,-0.831080317497,-1.6336132288,0.239199995995,-0.526076972485,-1.53130817413,-1.14160001278,0.172191113234,-0.991288423538,0.230707019567,-0.873304843903,-0.300850003958,-0.640399992466,-1.8193000555,-1.96571719646,-0.63595366478,-0.535650014877
5710,0.622717618942,-0.542418837547,-1.35930681229,0.490249991417,-1.19221413136,-0.816089630127,0.406012624502,-0.952723741531,0.111058823764,-0.191592752934,-1.93381297588,0.199506297708,1.14297962189,0.364000022411,0.106228925288,0.0294140279293,-0.614549994469,0.51339918375,0.45845836401,0.216669052839,0.805950522423,-1.43510007858,-0.940299987793,0.535449981689,1.9512578249,-1.06565070152,0.274100005627
2115,0.994501888752,-0.209256470203,-0.078649930656,0.37009999156,-0.0578084588051,-0.0575911775231,-0.316165268421,0.85745871067,0.647756278515,0.629085242748,0.109753400087,0.374759495258,0.760213136673,-0.276950001717,-0.632515609264,1.39465081692,1.56315004826,-0.581898808479,-0.0197052247822,0.211395964026,-0.323107838631,0.782199978828,-0.0906999930739,1.21615004539,-0.300457268953,0.509697318077,1.01830005646
