rid,CPC010_A375_6H:BRD-K52172416-001-07-2:10,CPC010_A549_6H:BRD-K52172416-001-07-2:10,CPC010_A549_24H:BRD-K52172416-001-07-2:10,CPC010_HA1E_6H:BRD-K52172416-001-07-2:10,CPC010_HCC515_6H:BRD-K52172416-001-07-2:10,CPC010_HEPG2_6H:BRD-K52172416-001-07-2:10,CPC010_HT29_6H:BRD-K52172416-001-07-2:10,CPC010_MCF7_6H:BRD-K52172416-001-07-2:10,CPC010_MCF7_24H:BRD-K52172416-001-07-2:10,CPC010_PC3_6H:BRD-K52172416-001-07-2:10,CPC010_PC3_24H:BRD-K52172416-001-07-2:10,CPC010_VCAP_6H:BRD-K52172416-001-07-2:10,CPC010_VCAP_24H:BRD-K52172416-001-07-2:10,CPD003_MCF7_6H:BRD-K52172416-001-06-4:10,CPD003_MCF7_24H:BRD-K52172416-001-06-4:10,CPD003_PC3_6H:BRD-K52172416-001-06-4:10,CPD003_PC3_24H:BRD-K52172416-001-06-4:10
5720,-0.663500607014,-0.0398500114679,-4.89740037918,0.849169135094,0.710063695908,1.06351423264,-0.267247617245,0.994686603546,1.1487455368,-0.846491277218,0.612933635712,0.70848762989,-1.68263351917,0.915050029755,-0.431199997663,-0.52977836132,-0.00160000100732
466,-1.14911746979,0.141499996185,0.412800014019,0.433147996664,1.29655361176,0.832606315613,-0.24950158596,-1.22942602634,-0.0985014215112,-1.11988651752,-0.561120629311,0.818436264992,-1.15448391438,-0.203599989414,-1.74342489243,0.322983413935,1.05145001411
6009,-0.917672395706,-0.284299999475,-1.01284992695,0.853654980659,0.0972721725702,0.298843681812,-0.705368697643,0.322483420372,-0.283435612917,-0.0890507623553,-0.31173068285,0.522321343422,-1.34970724583,1.51405000687,-0.452349990606,-0.302007585764,-0.423449933529
2309,0.94777482748,0.00425000488758,0.95744997263,-0.853208422661,-0.125781834126,0.546441733837,-0.567468881607,0.857759058475,0.898495078087,0.315085947514,0.727864086628,-0.315430253744,-0.329281926155,0.491400033236,1.13867497444,-0.672294378281,-0.706650018692
387,-0.387214064598,0.0755999982357,-3.5749502182,-0.359664350748,0.396948575974,0.269080758095,-1.1285431385,0.0728975534439,0.626590549946,-1.82839155197,0.459453999996,0.509405434132,-0.294394433498,1.37229990959,0.443325012922,0.970210909843,3.91160011292
3553,-0.0990064516664,0.175049990416,1.89050006866,-0.610441684723,0.9899777174,-0.689825773239,0.851197421551,-0.827037215233,-0.571663200855,-0.291610360146,0.260803848505,-0.349707961082,1.78568959236,-1.23815000057,-0.277474999428,-0.147153809667,4.13240003586
427,-0.5012794137,-0.817600011826,3.96759986877,1.271463871,1.23955452442,0.54568696022,-0.127501502633,-0.630743741989,0.236673355103,-0.176772743464,-0.292408287525,-0.352622330189,-0.0562157258391,0.62239998579,-2.02207517624,-0.529709935188,-1.68779993057
5898,-0.958040952682,-0.356100022793,-1.61590003967,-1.20749509335,-0.871958255768,-0.936724543571,-0.16279271245,-1.13071656227,-2.05718922615,-0.909280657768,-0.739932358265,0.646142959595,0.221662759781,-0.851899981499,-2.01612496376,-0.0473387986422,0.202449977398
23365,0.229740470648,0.543950021267,-1.6765999794,-0.0918327122927,-0.0674328953028,-1.34864068031,-0.0372543521225,-0.513946413994,-0.652856230736,-0.700453817844,-0.20552149415,0.110666513443,-0.550234735012,0.201749995351,-0.154150009155,0.283086657524,2.87120008469
6657,-0.316856145859,0.214300006628,1.49320006371,-0.697212338448,-0.455716609955,-0.801890850067,0.0444442927837,-0.788087964058,-0.113370850682,0.588165998459,-1.02035331726,0.139612272382,1.10321223736,0.0509999990463,0.213150024414,0.737649321556,1.36870002747
5054,0.00913368910551,-0.31099998951,0.967649996281,0.21775919199,0.376233160496,-0.0770695656538,-0.385002017021,-0.6741065979,0.885187029839,-1.50920081139,0.017233133316,-0.383595317602,2.41555070877,0.162200033665,1.74040007591,0.981915712357,-0.217000007629
3108,0.0294252708554,0.459150016308,-0.380400002003,1.63037574291,-0.387019753456,0.187406897545,-0.360443413258,-0.329461336136,-0.607534825802,0.432071268559,0.0176611840725,0.132280319929,0.853621125221,1.03600001335,-0.23477499187,0.00453925132751,1.64364993572
1950,0.691034555435,-0.401300013065,1.75555002689,0.815726459026,0.133700445294,0.468307852745,0.391042143106,-0.293963432312,-0.0483265817165,3.38271617889,-0.701084375381,0.517657279968,2.41278171539,1.03009998798,0.317999988794,-0.683058738708,-0.0873000621796
351,0.0194895714521,0.413349986076,0.492650002241,0.0129364021122,0.694976568222,-0.478265702724,-0.0659855827689,-0.0392560064793,-0.0391303300858,0.718461453915,-1.36659812927,0.510318636894,0.0789635330439,-2.34319996834,0.524675011635,1.4187694788,-0.777050018311
4846,1.03449273109,0.387550026178,-0.62475001812,-1.2175154686,-0.179243788123,-0.301742613316,-0.292854994535,0.163882344961,0.288992404938,0.102056451142,-0.211552515626,0.611706972122,2.02628588676,-1.01080000401,0.465149998665,-0.434967726469,1.06354999542
1452,-1.02098929882,0.216700017452,0.595450043678,-0.0824340805411,0.663399100304,-0.52685958147,-1.86630225182,0.017513692379,-0.31651493907,-1.00151979923,-0.273535370827,0.494667351246,0.798179328442,0.336199998856,0.0938750207424,-0.0656197369099,-0.511150062084
4776,0.298877686262,-0.715799987316,0.766399979591,-0.361370503902,0.067970097065,-0.449452310801,0.0288796462119,-0.604222655296,-0.758469998837,1.1490213871,-0.616389870644,-0.425160765648,1.68143498898,-0.475199997425,0.191924989223,1.81764650345,0.983949959278
6908,-0.807030439377,-1.06210005283,-2.43759989738,0.585671663284,0.364302158356,0.314141750336,-0.261094212532,0.0788160562515,0.839641153812,-1.57921588421,-0.080893933773,0.587039768696,-1.39649128914,1.46675002575,-0.0968249887228,-0.663364768028,-1.0407500267
672,-0.172374263406,-0.241849988699,-1.57760000229,1.05436325073,-0.0164955481887,0.663957118988,-0.610489785671,-0.0693858414888,0.580763459206,0.0780281275511,0.427625179291,0.401362746954,0.814684927464,-1.4294500351,-1.4823499918,0.39932718873,-1.19815003872
5710,-0.567066848278,-1.9008500576,0.565750002861,0.244461089373,0.868411779404,-1.54223203659,-0.400411337614,-0.53011059761,0.0477961450815,-1.22416746616,0.784865617752,0.247429862618,-1.73705649376,0.942099988461,0.744049966335,0.306810110807,-3.14595007896
2115,0.140968754888,0.425249993801,0.891300022602,-1.86940872669,0.12840180099,-0.57368850708,0.347830295563,-0.00339165329933,-0.286165654659,-0.435806691647,-0.346359521151,3.61889743805,0.74246275425,0.0138500034809,0.0753250271082,0.511336088181,-0.699400007725
