rid,CPC006_A375_6H:BRD-K40758391-001-02-3:40,CPC006_A375_24H:BRD-K40758391-001-02-3:40,CPC006_A549_6H:BRD-K40758391-001-02-3:40,CPC006_A549_24H:BRD-K40758391-001-02-3:40,CPC006_A673_6H:BRD-K40758391-001-02-3:40,CPC006_AGS_6H:BRD-K40758391-001-02-3:40,CPC006_CL34_6H:BRD-K40758391-001-02-3:40,CPC006_CORL23_6H:BRD-K40758391-001-02-3:40,CPC006_COV644_6H:BRD-K40758391-001-02-3:40,CPC006_DV90_6H:BRD-K40758391-001-02-3:40,CPC006_EFO27_6H:BRD-K40758391-001-02-3:40,CPC006_HA1E_6H:BRD-K40758391-001-02-3:40,CPC006_HA1E_24H:BRD-K40758391-001-02-3:40,CPC006_HCC15_6H:BRD-K40758391-001-02-3:40,CPC006_HCC515_6H:BRD-K40758391-001-02-3:40,CPC006_HCC515_24H:BRD-K40758391-001-02-3:40,CPC006_HCT116_6H:BRD-K40758391-001-02-3:40,CPC006_HEC108_6H:BRD-K40758391-001-02-3:40,CPC006_HEPG2_6H:BRD-K40758391-001-02-3:40,CPC006_HT115_6H:BRD-K40758391-001-02-3:40,CPC006_HT29_6H:BRD-K40758391-001-02-3:40,CPC006_HT29_24H:BRD-K40758391-001-02-3:40,CPC006_JHUEM2_6H:BRD-K40758391-001-02-3:40,CPC006_LOVO_6H:BRD-K40758391-001-02-3:40,CPC006_MCF7_6H:BRD-K40758391-001-02-3:40,CPC006_MCF7_24H:BRD-K40758391-001-02-3:40,CPC006_MDST8_6H:BRD-K40758391-001-02-3:40,CPC006_NCIH1694_6H:BRD-K40758391-001-02-3:40,CPC006_NCIH1836_6H:BRD-K40758391-001-02-3:40,CPC006_NCIH2073_6H:BRD-K40758391-001-02-3:40,CPC006_NCIH508_6H:BRD-K40758391-001-02-3:40,CPC006_NCIH596_6H:BRD-K40758391-001-02-3:40,CPC006_NOMO1_6H:BRD-K40758391-001-02-3:40,CPC006_OV7_6H:BRD-K40758391-001-02-3:40,CPC006_PC3_6H:BRD-K40758391-001-02-3:40,CPC006_PC3_24H:BRD-K40758391-001-02-3:40,CPC006_PL21_6H:BRD-K40758391-001-02-3:40,CPC006_RMGI_6H:BRD-K40758391-001-02-3:40,CPC006_RMUGS_6H:BRD-K40758391-001-02-3:40,CPC006_SKLU1_6H:BRD-K40758391-001-02-3:40,CPC006_SKM1_6H:BRD-K40758391-001-02-3:40,CPC006_SKMEL1_6H:BRD-K40758391-001-02-3:40,CPC006_SKMEL28_6H:BRD-K40758391-001-02-3:40,CPC006_SNGM_6H:BRD-K40758391-001-02-3:40,CPC006_SNU1040_6H:BRD-K40758391-001-02-3:40,CPC007_A375_6H:BRD-K40758391-001-06-4:10,CPC007_A375_24H:BRD-K40758391-001-06-4:10,CPC007_A549_6H:BRD-K40758391-001-06-4:10,CPC007_A549_24H:BRD-K40758391-001-06-4:10,CPC007_HA1E_6H:BRD-K40758391-001-06-4:10,CPC007_HA1E_24H:BRD-K40758391-001-06-4:10,CPC007_HCC515_6H:BRD-K40758391-001-06-4:10,CPC007_HT29_6H:BRD-K40758391-001-06-4:10,CPC007_HT29_24H:BRD-K40758391-001-06-4:10,CPC007_MCF7_6H:BRD-K40758391-001-06-4:10,CPC007_MCF7_24H:BRD-K40758391-001-06-4:10,CPC007_PC3_6H:BRD-K40758391-001-06-4:10,CPC007_PC3_24H:BRD-K40758391-001-06-4:10,CPC006_SNUC4_6H:BRD-K40758391-001-02-3:40,CPC006_SNUC5_6H:BRD-K40758391-001-02-3:40,CPC006_SW480_6H:BRD-K40758391-001-02-3:40,CPC006_SW620_6H:BRD-K40758391-001-02-3:40,CPC006_SW948_6H:BRD-K40758391-001-02-3:40,CPC006_T3M10_6H:BRD-K40758391-001-02-3:40,CPC006_THP1_6H:BRD-K40758391-001-02-3:40,CPC006_TYKNU_6H:BRD-K40758391-001-02-3:40,CPC006_U937_6H:BRD-K40758391-001-02-3:40,CPC007_VCAP_6H:BRD-K40758391-001-06-4:10,CPC006_VCAP_6H:BRD-K40758391-001-02-3:40,CPC007_VCAP_24H:BRD-K40758391-001-06-4:10,CPC006_VCAP_24H:BRD-K40758391-001-02-3:40,CPC006_WSUDLCL2_6H:BRD-K40758391-001-02-3:40,HOG001_A549_24H:BRD-K40758391-001-02-3:10,HOG001_A549_24H:BRD-K40758391-001-02-3:3.3333,HOG001_A549_24H:BRD-K40758391-001-02-3:0.3704,HOG001_A549_24H:BRD-K40758391-001-02-3:0.1235,HOG001_A549_24H:BRD-K40758391-001-02-3:0.0412,HOG001_A549_24H:BRD-K40758391-001-02-3:0.013,HOG001_A549_24H:BRD-K40758391-001-02-3:0.0045,HOG001_A549_24H:BRD-K40758391-001-02-3:0.0015,HOG001_A549_24H:BRD-K40758391-001-02-3:1.1111,HOG001_A549_6H:BRD-K40758391-001-02-3:10,HOG001_A549_6H:BRD-K40758391-001-02-3:3.3333,HOG001_A549_6H:BRD-K40758391-001-02-3:0.3704,HOG001_A549_6H:BRD-K40758391-001-02-3:0.1235,HOG001_A549_6H:BRD-K40758391-001-02-3:0.0412,HOG001_A549_6H:BRD-K40758391-001-02-3:0.013,HOG001_A549_6H:BRD-K40758391-001-02-3:0.0045,HOG001_A549_6H:BRD-K40758391-001-02-3:0.0015,HOG001_A549_6H:BRD-K40758391-001-02-3:1.1111,CPC006_H1299_6H:BRD-K40758391-001-02-3:40,HOG001_MCF7_24H:BRD-K40758391-001-02-3:10,HOG001_MCF7_24H:BRD-K40758391-001-02-3:3.3333,HOG001_MCF7_24H:BRD-K40758391-001-02-3:1.1111,HOG001_MCF7_24H:BRD-K40758391-001-02-3:0.3704,HOG001_MCF7_24H:BRD-K40758391-001-02-3:0.1235,HOG001_MCF7_24H:BRD-K40758391-001-02-3:0.0412,HOG001_MCF7_24H:BRD-K40758391-001-02-3:0.013,HOG001_MCF7_24H:BRD-K40758391-001-02-3:0.0045,HOG001_MCF7_24H:BRD-K40758391-001-02-3:0.0015,HOG001_MCF7_6H:BRD-K40758391-001-02-3:10,HOG001_MCF7_6H:BRD-K40758391-001-02-3:3.3333,HOG001_MCF7_6H:BRD-K40758391-001-02-3:0.3704,HOG001_MCF7_6H:BRD-K40758391-001-02-3:0.1235,HOG001_MCF7_6H:BRD-K40758391-001-02-3:0.0412,HOG001_MCF7_6H:BRD-K40758391-001-02-3:0.013,HOG001_MCF7_6H:BRD-K40758391-001-02-3:0.0045,HOG001_MCF7_6H:BRD-K40758391-001-02-3:0.0015,HOG001_MCF7_6H:BRD-K40758391-001-02-3:1.1111,CPC006_RKO_6H:BRD-K40758391-001-02-3:40
5720,-0.0621252059937,0.159870415926,0.627179980278,-0.683815956116,0.963549971581,0.497099995613,0.414499998093,-0.538950026035,0.539100050926,-0.1929500103,0.354800015688,0.545080780983,0.529089570045,-1.41132295132,0.262063443661,0.317672669888,0.0480500161648,0.255166679621,0.0530298240483,-0.56485003233,1.06728792191,0.373130023479,0.946799993515,0.298500001431,0.05625846982,-1.07430183887,0.0468499809504,-0.110350012779,-0.466550022364,-0.381599992514,0.754050016403,0.292150020599,0.135399997234,-0.307099997997,-0.620146155357,0.0446293689311,0.223600000143,0.819199979305,-0.0738046616316,-0.00490000844002,1.31690001488,-0.267749994993,-0.397100001574,0.136250004172,-1.19519996643,-5.01050806046,0.400484830141,-0.345796316862,-0.305742561817,-0.909759640694,-3.06260251999,-0.27089998126,-6.70785331726,0.84698009491,-1.46222341061,-0.523399353027,0.228550568223,-1.12087285519,-0.224399998784,0.471650004387,-0.243200004101,0.688099384308,0.139305889606,-0.578099966049,-0.17689999938,0.0744500160217,-0.675199985504,-0.441195249557,-0.676850736141,-0.434599757195,0.596752643585,-0.862149953842,-0.0789977237582,-1.35590565205,-0.542453944683,-1.14367604256,-0.401040136814,-0.315538316965,-0.686266243458,-1.27617955208,-2.74000000954,0.8694242239,-0.313341677189,-0.82856708765,-0.887104928493,0.132172837853,-1.00964295864,-0.682037353516,-0.374719589949,1.64760005474,-0.0543999671936,0.518313527107,-0.0520766079426,-0.756200015545,0.19039337337,0.451042860746,0.780634880066,-0.751689910889,-0.0150439813733,-0.33243355155,0.652260541916,0.323395073414,-0.203223839402,0.496957212687,-0.208765894175,-2.09833216667,-0.695711016655,0.260488539934,-0.106999993324,-0.958849966526
466,0.689141333103,0.520713329315,0.408916026354,0.0434655770659,-0.40499997139,0.828899979591,-0.773450016975,-0.404400020838,0.22840000689,-0.179499998689,0.638749957085,0.991967618465,1.44179344177,-1.01495289803,0.305286943913,-0.129578113556,-0.015000000596,-0.163700014353,-0.0214503109455,-0.643499970436,0.442862391472,0.42361921072,-0.209299981594,0.494500041008,0.314186036587,0.212536916137,0.232149988413,3.71250009537,-1.14800000191,-0.266149997711,-0.134849995375,-1.43044996262,0.51289999485,0.0853500068188,0.321506500244,0.547781646252,-1.81185007095,0.46439999342,-0.231249958277,-0.343549996614,-2.12859988213,-0.736000001431,-0.898050010204,-0.728500008583,-0.817449986935,1.6094686985,0.304942041636,-0.484455168247,-0.172758489847,-0.543018460274,0.692534267902,-0.631299972534,1.00373339653,0.34815582633,-1.29449033737,-1.24863827229,0.822973430157,-0.452618598938,-0.149650007486,0.908450007439,-0.428350001574,-0.866570830345,0.596428275108,-0.528750002384,-0.178749978542,-0.00415000319481,0.877399981022,-0.833505630493,-0.204495981336,-0.926984250546,0.411009132862,-2.33095002174,-0.360527783632,-1.34868562222,-0.856699585915,0.239969432354,0.413915902376,0.394859850407,-0.712890982628,-0.141433000565,-5.00209999084,1.11428785324,-0.264185518026,-0.317508637905,-0.641790091991,-0.30827242136,-0.388471007347,-0.974045097828,-0.576751112938,0.0877000018954,-0.344200015068,0.336363226175,0.19052785635,-0.639349997044,0.525278091431,0.686206698418,1.24013233185,-1.08617174625,0.232062608004,-0.265445619822,0.503592848778,0.539672672749,-0.218464389443,0.234838113189,0.55175614357,-0.944572508335,-0.134324148297,0.720890343189,-0.631999969482,-1.02504992485
6009,-0.00721893459558,-0.726284325123,-0.192242741585,-1.16383421421,-1.433349967,-1.42709994316,0.309300005436,0.863799989223,-0.399250030518,-0.923600018024,-0.184750005603,0.949516534805,0.353277921677,0.134702295065,0.64108979702,-0.458941906691,0.560750007629,0.524466693401,-0.0555797815323,-0.897149980068,0.593410015106,0.694823145866,1.0218000412,0.725799977779,0.0953721106052,-0.490443885326,0.392349988222,-3.55589985847,-0.602649986744,0.0818499922752,1.02590000629,-0.314200013876,-0.245149999857,0.367350012064,0.418585956097,0.0442992895842,-1.05639994144,0.31874999404,-0.329796463251,0.526000022888,-2.47784996033,-1.68519997597,0.186749994755,0.770349979401,-0.421599984169,0.579974830151,-0.599869787693,1.45242071152,-0.326244324446,-1.02330732346,-0.400441676378,0.134149998426,0.744741082191,-0.263435572386,-0.297875791788,0.815933465958,0.405356287956,-0.988169193268,0.0578499995172,0.126800000668,-0.897899985313,0.248772516847,0.0810351148248,-0.111749999225,0.151399999857,-0.196400001645,-1.36479997635,0.539649009705,-0.0940591692924,-1.4243118763,0.429526001215,0.155799999833,-1.67300069332,-1.15690279007,-0.682316720486,-0.0581360161304,-0.534994602203,-0.284047931433,-0.471102297306,-0.727050304413,-1.92365002632,-0.986950516701,-0.534602642059,-1.07602238655,-0.468748033047,-0.637575507164,-0.45409065485,-1.67685484886,0.223908856511,0.112599998713,-0.886749982834,-0.344230115414,0.231104701757,-0.327950000763,-0.459458112717,0.25082463026,0.722309887409,-1.10197520256,-0.136584535241,-1.04864060879,0.421941697598,-0.351034849882,0.355794161558,-0.518252849579,-0.140743523836,-0.666907310486,-0.472901195288,0.21367174387,0.662599980831,0.328049987555
2309,-0.264992922544,-0.436812072992,-0.935936629772,-0.234132215381,-0.566500008106,-0.470950007439,0.77974998951,0.654850006104,1.2541000843,-0.335099995136,-0.14549998939,0.382185459137,0.390053033829,-0.821849942207,0.189184784889,-0.422112286091,-0.440099984407,-0.0929000079632,-0.289766222239,-0.468850016594,-0.475183576345,-0.100559540093,-0.0335000008345,0.535149991512,-0.00378750357777,-0.128752395511,-0.187250003219,0.983749985695,-0.388899981976,-0.881150007248,-0.0394499897957,-0.0494500100613,-0.0363500118256,0.346750020981,-0.469652831554,-0.273823201656,0.122900001705,-1.33060002327,0.296746253967,-0.0645499825478,1.56739997864,-0.244100004435,-0.850849986076,0.871150016785,-0.929749965668,0.739167094231,1.77698004246,-0.8113052845,0.128950119019,0.0297513306141,0.666214764118,-0.557099997997,2.99790692329,1.37654340267,-0.152711391449,0.145774140954,-0.493882447481,-0.0476806610823,-0.191700011492,0.222149968147,0.450349986553,-1.60090398788,-0.315932571888,-0.43805000186,-1.26654994488,0.264050006866,-0.52864998579,-1.63406538963,-0.316348522902,-1.96050167084,-0.425340801477,0.0231499969959,1.09924483299,-0.612885475159,-0.578229308128,-0.422371685505,1.27363240719,-0.838939428329,-1.0624127388,0.0232630744576,2.08789992332,0.22055131197,-0.469504326582,0.117328822613,-0.479182809591,1.13766098022,-0.493126511574,0.354453414679,-0.284861803055,3.08389997482,-0.141900002956,0.563532710075,0.625564455986,0.00130000710487,0.794226825237,0.0600957497954,0.778172254562,-0.183650016785,-0.452126443386,-0.386573195457,0.995842278004,-0.171394854784,0.167755559087,0.60274541378,0.652907431126,0.0226608589292,0.250885993242,0.330239772797,0.403349995613,-1.48475003242
387,0.0114888772368,0.233795195818,-0.326502591372,0.0736838653684,-0.902599990368,-0.814049959183,0.91914999485,-0.0384499877691,0.660449981689,-0.601649999619,0.140149995685,-0.358382225037,-0.434392750263,-0.891789376736,-0.416893959045,0.431873083115,0.336899995804,-0.639533340931,0.5949665308,-0.0887500047684,0.581993579865,0.112722344697,-0.0256499946117,0.199149996042,0.172512516379,0.515460908413,-0.10869999975,2.46159982681,0.829100012779,-0.113299995661,0.222550004721,-5.78065013885,0.742349982262,-0.764899969101,0.0549682527781,0.912618815899,0.659250020981,-0.00189999956638,0.0118990242481,-0.763550043106,-5.12575006485,-0.797049999237,-0.337050020695,0.758199989796,-0.473250031471,3.01548504829,-0.021832510829,0.355013012886,-1.31924915314,0.360528320074,0.838155508041,-0.175149992108,3.84766626358,0.851521492004,-0.955733835697,0.682147622108,0.0703668445349,-0.158048912883,0.510649979115,1.38115000725,-0.165799975395,0.908443629742,0.00112041831017,0.47650000453,0.162349998951,-0.872249960899,-0.0180999934673,-1.29445397854,0.282347917557,-0.165921390057,0.338162630796,-0.308849990368,-0.0983814001083,-0.550040006638,-0.348196089268,0.737747907639,0.381341695786,-0.873562276363,-0.915542185307,-0.889098882675,-0.317800045013,0.0210997462273,-0.0483501330018,0.678489685059,-0.216924145818,0.528648138046,-1.24728107452,-0.808733701706,-1.18527317047,-2.77230000496,-0.417349994183,-1.06674718857,-0.504645824432,-0.0489000082016,0.74238628149,0.556903064251,0.304572254419,-1.57984137535,-1.08404648304,-1.15269517899,-1.55311131477,-0.328423529863,0.126676231623,0.156701564789,0.473731219769,-0.846663534641,1.74688875675,-0.583351016045,-0.517449975014,-0.690649986267
3553,-0.284191340208,-0.369366943836,0.926599740982,-1.09881210327,0.335650026798,0.270300030708,0.219599992037,-0.4891500175,2.46535015106,-0.308999985456,-0.495550006628,0.0216603055596,-0.434999018908,0.357230722904,-0.30544680357,-1.14548683167,-0.0945000052452,0.423833370209,-0.548035442829,-0.471799999475,-0.530819714069,1.29909193516,-0.052599966526,-0.516200006008,-0.156540334225,0.0683350861073,0.194000005722,4.17605018616,-0.00815001130104,0.193700015545,-0.536199986935,1.41100001335,0.31874999404,0.484750002623,-0.186444491148,0.0476705506444,-0.435149997473,0.290050029755,-0.739306986332,0.810100018978,-1.06550002098,0.40474998951,0.346550017595,0.0243999958038,1.11804997921,-0.776937484741,0.531272530556,0.684182822704,0.264938056469,-1.15903055668,1.8380010128,-0.847299993038,0.50071811676,-1.89540696144,0.646868407726,-0.449140548706,0.0748610943556,-0.468453288078,-0.109550006688,0.755250036716,0.118249997497,-0.813065230846,0.0543862357736,0.372449994087,-0.150150001049,0.211300000548,1.59555006027,-0.0137422829866,-0.248051986098,0.268100887537,1.21541702747,-0.2825999856,-0.915399432182,0.82793366909,0.770160079002,-0.56900125742,-0.22265702486,0.695025146008,0.17558029294,0.0602057948709,1.33775007725,-0.0330410897732,0.655574560165,0.194226458669,0.272006869316,-0.939399421215,0.479313999414,0.221779957414,0.397154092789,0.845600008965,-0.481850028038,-0.93176138401,1.09425234795,0.388549983501,1.6788187027,-0.0427100360394,-0.812742710114,0.0299192368984,-0.0312575250864,0.364522278309,-0.826541781425,-0.0555048882961,-0.0675292313099,-0.525844812393,-0.665768146515,0.609594166279,0.264577746391,0.118680104613,-0.964049994946,1.38530004025
427,0.436013311148,0.462362349033,0.0515226200223,0.396650254726,-0.568300008774,0.0196500122547,-0.038350045681,0.260699987411,0.0973000004888,0.20300000906,0.416700005531,0.542422890663,1.08023023605,-1.23294198513,1.02162873745,-0.313057631254,-0.319850027561,-0.710600018501,-0.215798616409,-0.785449981689,0.116063810885,0.214673221111,-0.778699994087,1.26614999771,0.00412783026695,-0.277234405279,-0.853450000286,4.01294994354,-0.253749996424,-0.396950006485,-0.884949982166,-0.318250000477,0.041200004518,0.174799993634,0.316900253296,0.475596219301,-0.605800032616,0.365049988031,0.136625260115,-0.163500010967,0.807850003242,-0.360599994659,-0.476399987936,-0.91740000248,-0.73784995079,1.25947356224,-0.164517089725,-0.707690894604,-0.948820829391,-0.607704401016,0.393234997988,-0.381150007248,1.69773054123,0.448289871216,-0.757145166397,0.199828699231,0.796424031258,1.05337178707,-1.48954999447,2.23584985733,1.11469995975,-0.690519571304,0.34028595686,0.354849994183,0.0617499947548,-0.57414996624,0.76415002346,-0.977132201195,-0.259631425142,-0.635151922703,0.668233990669,0.439599990845,0.0485840067267,-0.605369925499,-0.36405134201,-0.340917527676,-0.0723839849234,0.0659768953919,-0.264998733997,-0.693085491657,0.236050009727,0.0914171040058,-0.561483383179,0.373362421989,-0.396372377872,0.342101514339,0.433696210384,0.617397129536,-0.529036402702,0.292600005865,-1.18289995193,-0.204091355205,-0.405695855618,2.39615011215,-1.9141548872,-0.891606330872,0.254421263933,0.573562860489,0.94245827198,0.235680580139,1.4780189991,0.329538404942,-0.101938404143,-0.433987140656,-0.788951516151,-0.133749961853,-0.453737616539,-0.616686105728,3.83764982224,-0.400350004435
5898,-0.406414866447,-0.541450560093,0.183893740177,-0.411312043667,-0.577900052071,-0.154550015926,-0.537450015545,-0.410699993372,1.23065006733,-2.02885007858,-0.528500020504,-0.0958577394485,-0.324318796396,-0.277993887663,-0.545574724674,-0.454825133085,0.137549996376,-0.335766673088,-0.173446267843,-0.36185002327,0.297279238701,-0.122859284282,-1.30725002289,0.236000001431,0.616030454636,0.174285814166,0.741999983788,1.35815000534,0.679250001907,-0.910149991512,0.0210000053048,-0.965149998665,-1.1331499815,0.482699990273,0.106622561812,0.492784768343,-1.20160007477,-0.476400017738,0.182875543833,0.205449998379,-1.26440000534,-0.00594998896122,-1.23415005207,-0.552250027657,-0.0277500022203,-0.348641395569,-1.30824708939,-1.20449280739,-0.123759716749,-5.151304245,0.350499004126,-0.88480001688,0.998829782009,-1.44747567177,-1.00605094433,-1.1739654541,-1.32813358307,0.554003596306,-0.652999997139,0.854599952698,-0.393999993801,-0.271497309208,0.510060071945,0.0205999910831,-0.351549983025,0.0253999829292,-0.0618500113487,-1.69150435925,0.235943257809,-0.221873238683,-0.178063541651,0.485899984837,-1.89588403702,-2.01167273521,0.0638456270099,0.789316534996,0.705692052841,-1.21419095993,-0.502560913563,-0.49908298254,-0.545199990273,1.10031044483,-0.0365454852581,-0.903849184513,0.109164603055,-0.359022825956,-0.975364089012,-0.641831278801,-2.09738254547,0.630299985409,0.898699998856,-1.48232042789,0.219134509563,-0.284200012684,0.0790423378348,0.117948561907,0.5928414464,-0.202870756388,-0.208542883396,0.207680821419,1.04158091545,-0.453019171953,0.116466537118,0.30458688736,-0.0344921946526,-0.960504174232,0.363937139511,-0.188629135489,0.494649976492,0.243599995971
23365,-0.658062696457,0.859746336937,-0.728979587555,-0.197396174073,4.94259977341,0.641550004482,-0.264450013638,-0.103150010109,1.36975002289,-0.885749995708,-0.104000002146,-0.599065899849,-0.631975054741,-1.02557766438,-0.649866521358,0.592503786087,0.289649993181,-0.00553335249424,0.290975421667,0.0992000028491,-0.250609636307,0.00745011866093,-0.0713000148535,-0.243999987841,1.30166995525,0.571142315865,0.392949998379,3.59089994431,0.263099998236,4.04404973984,0.248800009489,1.19365000725,-0.505850017071,-0.888050019741,0.792141914368,-0.00762704014778,1.43970000744,-0.256900012493,-0.519107818604,1.77374994755,5.16234970093,-0.694750010967,0.28275001049,0.423500001431,1.17814993858,2.39374399185,-0.092120885849,0.910082936287,-1.01950752735,0.248186036944,0.61428797245,1.84025001526,2.16875195503,-1.11130976677,0.553440153599,-0.593527674675,0.331346452236,0.164412558079,-1.2963000536,1.92100000381,0.583750009537,0.61039018631,0.400745809078,0.0525500029325,0.074249997735,-0.738700032234,0.145300000906,0.0270828157663,0.40528023243,0.349936187267,-0.544664919376,0.119400002062,0.111642360687,0.271971642971,0.288525938988,0.793333649635,0.0450379550457,-0.184288561344,-0.170348584652,0.54541093111,6.07850027084,0.316215991974,0.983517050743,0.123582869768,0.377573132515,0.508722186089,0.0034568682313,-0.323121905327,-0.150921076536,-1.35780000687,-0.400349974632,-1.03148376942,0.183799266815,5.0720500946,2.05389881134,-0.0598198473454,-0.862417042255,-0.344872713089,-0.410278350115,-0.118793651462,-0.178860098124,-0.913692951202,0.899101734161,0.880887269974,0.209964871407,0.109820783138,-0.48111090064,0.173734366894,-0.532199978828,2.44965004921
6657,0.842477858067,0.412949085236,-0.208354264498,-0.0857246443629,-0.277449995279,-0.700800001621,0.792850017548,-0.615200042725,1.89304995537,-0.517300009727,-0.278050005436,0.174424409866,-0.113924622536,0.894348561764,-0.324973493814,0.0195085201412,0.0106000006199,0.183800041676,-0.224079594016,-0.352950006723,-1.04356908798,0.0355724692345,-0.453649997711,-0.463199973106,-0.541208088398,-0.0434957519174,0.486200004816,0.445849895477,1.06955003738,-0.0277999937534,-0.538900017738,0.904449999332,-0.722750008106,1.38630008698,-0.0994728952646,-0.374663829803,-0.344700008631,-0.629750013351,-0.637672066689,0.685150027275,-0.588899970055,0.235649988055,0.80814999342,0.228549987078,1.53900003433,0.792093873024,0.0912401974201,0.397717773914,0.146639943123,-0.941447377205,1.62857937813,-1.13580000401,1.4910749197,1.28538501263,0.823814868927,-0.0313398167491,-1.13543784618,2.84671640396,0.0357500016689,1.32965004444,-0.107900001109,0.471325218678,0.577845811844,-0.184199988842,0.399100005627,-0.100999981165,0.265799999237,1.13499820232,-0.105049856007,0.976762115955,-0.962126851082,-1.1223000288,-0.792358100414,0.255997061729,-0.243699073792,-0.564217269421,-0.223479121923,0.110691986978,0.924768567085,-0.148572027683,1.51125001907,-0.529251813889,0.301497250795,0.244824677706,0.119698062539,-0.116865187883,0.123767577112,-0.228521823883,0.66478562355,-2.37630009651,1.12625002861,-0.22905613482,-0.336272209883,0.453299999237,-0.198472887278,-0.95409989357,-1.34662330151,-0.350811839104,0.109498038888,0.606691002846,-1.35370850563,-0.108235821128,-0.670780599117,-1.04979407787,-1.50252699852,-0.0420715436339,0.19783398509,-0.514573037624,-0.251849979162,1.55349993706
