rid,CPC008_A375_6H:BRD-K64058329-001-04-2:10,CPC008_A375_24H:BRD-K64058329-001-04-2:10,CPC008_A549_6H:BRD-K64058329-001-04-2:10,CPC008_HCC515_6H:BRD-K64058329-001-04-2:10,CPC008_HEPG2_6H:BRD-K64058329-001-04-2:10,CPC008_HT29_6H:BRD-K64058329-001-04-2:10,CPC008_MCF7_6H:BRD-K64058329-001-04-2:10,CPC008_MCF7_24H:BRD-K64058329-001-04-2:10,CPC008_PC3_6H:BRD-K64058329-001-04-2:10,CPC008_PC3_24H:BRD-K64058329-001-04-2:10,CPC008_VCAP_6H:BRD-K64058329-001-04-2:10,CPC008_VCAP_24H:BRD-K64058329-001-04-2:10,CPC012_A375_6H:BRD-K64058329-001-01-8:10,CPC012_A549_6H:BRD-K64058329-001-01-8:10,CPC012_A549_24H:BRD-K64058329-001-01-8:10,CPC012_ASC_24H:BRD-K64058329-001-01-8:10,CPC012_HA1E_6H:BRD-K64058329-001-01-8:10,CPC012_HCC515_6H:BRD-K64058329-001-01-8:10,CPC012_HT29_6H:BRD-K64058329-001-01-8:10,CPC012_MCF7_6H:BRD-K64058329-001-01-8:10,CPC012_MCF7_24H:BRD-K64058329-001-01-8:10,CPC012_NEU_24H:BRD-K64058329-001-01-8:10,CPC012_NPC_24H:BRD-K64058329-001-01-8:10,CPC012_PC3_6H:BRD-K64058329-001-01-8:10,CPC012_PC3_24H:BRD-K64058329-001-01-8:10,CPC012_PHH_24H:BRD-K64058329-001-01-8:10,CPC012_SKB_24H:BRD-K64058329-001-01-8:10,CPC012_VCAP_6H:BRD-K64058329-001-01-8:10,CPC012_VCAP_24H:BRD-K64058329-001-01-8:10
351,0.195889219642,0.0805499851704,1.20878481865,-0.130977496505,-0.711268544197,-0.920940518379,-0.554370760918,-0.689800024033,0.632340729237,-0.318290948868,-0.85387635231,0.264141708612,-0.782266974449,-1.30785000324,-0.236900001764,2.42234563828,-0.72887212038,1.24253332615,0.542570888996,-0.197414636612,-0.40736156702,-0.00169173069298,0.166366681457,0.258357286453,0.2552485466,-0.17093333602,-0.165018692613,-0.0513237640262,-0.545381903648
4846,-1.02331864834,1.59860002995,0.00373654067516,0.479033172131,2.13864588737,1.0831309557,0.265022218227,-0.543449997902,2.47617959976,1.21720457077,-0.0883359760046,-0.487462192774,-0.411299526691,-0.922199964523,0.259099990129,0.472157001495,-0.0586570464075,0.470233380795,-0.0624580457807,0.590888679028,-0.199247971177,1.41366994381,2.36590003967,0.892813622952,-0.321065872908,-0.353633344173,-0.195176407695,1.12656664848,-0.190218746662
1452,0.213500618935,-0.70609998703,-0.360519856215,-0.464652389288,0.107994049788,-0.154459103942,0.0403846502304,0.11590000242,-1.13711595535,-0.689558446407,-0.45537596941,0.255086630583,-1.14071679115,-0.593050003052,-0.677899956703,-0.279203683138,0.0861247479916,-0.132433339953,-1.67297029495,0.0141929760575,-1.00332868099,-0.337575078011,-0.15923333168,-0.655448019505,0.141360446811,-0.155433356762,-0.6199426651,0.27356761694,-0.114274099469
4776,0.135595217347,-0.615900039673,0.788647532463,-0.797014594078,-0.835584044456,0.622690856457,0.275174081326,0.463200032711,0.494806736708,-0.13311418891,0.868169546127,0.139093250036,-1.01263713837,-0.919600009918,1.0408000946,-0.578387379646,0.932305812836,0.132833331823,0.296508580446,-0.110152080655,-0.704228043556,0.305693864822,0.256533354521,0.297316491604,0.0557505339384,-0.38193333149,-0.139391332865,0.464633822441,-0.735846579075
6908,-0.547179639339,-0.168249994516,-0.469346165657,0.708918213844,0.507218003273,-0.3646723032,-1.2289853096,-0.361299991608,0.597206354141,0.521286606789,-1.00855588913,0.199021041393,0.64694839716,0.180600002408,0.512499988079,-0.107558727264,-0.358525574207,0.346500009298,0.20189781487,0.00541569292545,0.571063280106,0.504193425179,-0.363433361053,-0.869225621223,0.144594281912,-0.622200012207,-0.789821922779,0.460967600346,0.553928732872
672,-2.1207177639,0.218400001526,-3.71679520607,-0.0279084816575,0.168859809637,-3.48325419426,-2.08854460716,0.589650034904,-0.0942230895162,0.43320029974,-0.987706720829,0.0947271734476,0.778237819672,-1.96150004864,0.21574999392,0.410936206579,-0.994720220566,-0.348966687918,0.226352244616,0.170020580292,0.479258060455,-0.166569665074,0.111800007522,0.312702447176,0.0581886172295,0.552266716957,0.259251177311,0.681101262569,1.03646147251
5710,-0.905236303806,0.195050001144,0.400305151939,-0.38618734479,-0.0908654630184,-1.1953445673,-0.326157987118,-0.636199951172,-0.773330450058,0.986168920994,-1.30614078045,0.301766961813,0.517543554306,1.31274998188,-0.331950008869,-0.979689478874,0.506886661053,-0.802400052547,0.0744551867247,-0.745619654655,-0.393313258886,-0.387383967638,-0.0830999910831,-0.999397575855,-0.684845924377,-0.227433338761,-0.24321565032,-0.430038034916,0.500883102417
2115,0.8326395154,0.173350021243,-1.51401162148,0.153194025159,-0.990720748901,-0.42175245285,-0.717398762703,-0.134599998593,1.22799909115,0.12691000104,-0.00147657096386,-0.940499484539,0.0395702682436,0.250800013542,0.352949976921,-0.523807525635,0.00891370326281,0.704666674137,-1.53610861301,0.453120708466,-0.165504619479,0.424479484558,0.759666740894,0.591377615929,1.12946593761,-1.00853335857,-0.074460953474,-0.564563274384,-0.724805951118
7015,-0.738539934158,-0.228299990296,-0.0725353807211,0.252714782953,0.649243116379,0.953739702702,0.68107175827,-0.202950000763,1.09860551357,-0.0239482987672,0.748978614807,-0.325682759285,0.67288094759,-1.20895004272,2.23734998703,0.0830266177654,-0.140239477158,0.100399971008,-0.715232372284,-0.044446721673,-0.236815422773,0.659033715725,0.800533354282,-0.0639805495739,-0.16864991188,-0.485966682434,-0.393314808607,0.535244047642,-0.434454858303
8726,0.548394739628,-0.486000001431,2.92359566689,0.206293523312,0.708087801933,1.52515149117,-0.0485807806253,0.285800009966,0.568635582924,0.445178955793,-0.541794896126,0.0746510475874,0.529641389847,2.47810006142,0.044199988246,-0.22235994041,-0.598968207836,-0.192133337259,-0.690465331078,-0.152316689491,0.70008867979,0.189623326063,0.430900007486,0.0459133014083,0.604856312275,-0.922266721725,-0.427115648985,1.11663448811,0.496132552624
2185,-0.73711335659,-0.469099998474,0.940047383308,-0.521286666393,-0.396161913872,0.31864964962,-0.28385874629,-0.156750023365,0.240152597427,-0.0186167322099,0.812254428864,-0.63981628418,-1.16769254208,-1.047549963,0.208999991417,-0.162953734398,0.178631052375,0.238366663456,0.151397645473,-0.0413413718343,-0.330240488052,0.966686189175,0.389966696501,0.765384972095,0.106672033668,0.125033333898,0.36691519618,-0.69366645813,-0.868098855019
3315,0.0452641770244,0.404150009155,-0.0067532658577,-6.67365884781,0.578195571899,0.325327962637,-0.181596547365,-0.410349994898,-1.04870736599,0.0143381729722,4.67930173874,0.574292719364,1.1561319828,1.41834998131,-0.342999994755,0.0626268163323,0.979115962982,-0.10490000248,-0.832648396492,0.28021889925,-0.14154304564,-0.151816576719,-1.16646671295,-0.0469868928194,-0.292131900787,0.146866694093,9.81157718343e-05,0.146232143044,-0.392322808504
5289,-0.538265109062,1.077450037,0.51887524128,0.373125523329,0.241928622127,-1.6098959446,-0.853431761265,-0.1535500139,1.81662142277,0.507534205914,-0.960983514786,0.311027884483,-0.368098407984,-0.0607500076294,-0.0358500480652,-0.514083862305,-0.438046753407,0.127466648817,0.2602622509,0.182291656733,0.398243606091,-0.19057635963,-0.464766681194,0.321053177118,0.31006616354,-1.13083338737,-0.659752011299,0.0573373660445,-0.0680718123913
868,-0.424538850784,0.0626000016928,-1.26802134514,-1.29160642624,-0.0297192335129,-0.958501160145,-0.849282205105,0.808550000191,1.2994748354,0.0777003839612,-0.224496304989,-0.0870551764965,-0.511454820633,-0.799399971962,0.319050014019,-0.29076564312,-0.0683006644249,-0.113866664469,-0.349490106106,-0.587348937988,-0.561393141747,-1.33871495724,-1.93360006809,0.443021923304,0.19693903625,-0.646200060844,-0.153280138969,-1.54509663582,-0.892539024353
1677,-1.08158171177,-0.308600008488,0.667954802513,-0.0823225304484,-0.348787218332,-0.233548164368,-1.18744885921,-0.519800007343,1.53257977962,0.00179596617818,0.101705297828,-0.479464530945,-0.775782585144,-1.28499996662,1.72309994698,1.38463973999,0.0333378054202,0.757633328438,0.299979329109,0.900293946266,-0.637531161308,2.03346061707,0.443766653538,0.232376798987,-0.0123650580645,-0.76513338089,-0.51125639677,0.637014210224,-0.853463232517
7043,-0.841898620129,-0.181550011039,0.115788385272,-1.04185295105,-0.331234842539,-0.116519346833,0.35952231288,-0.710099995136,0.0337017774582,-0.370882928371,2.79844498634,0.0455405563116,-1.04188299179,-0.386699974537,0.27815002203,0.635036349297,0.711869001389,-0.666899979115,0.271057575941,0.646690666676,-0.682817518711,-0.19318048656,0.446400016546,0.566719889641,-0.173484802246,-0.82813334465,-0.256333351135,-0.36835989356,-0.670957148075
5613,0.0218650624156,0.117849990726,0.466376811266,-0.192295476794,-0.198038756847,0.08847643435,-0.146052658558,-0.733700037003,0.704546689987,-0.121741376817,0.232127130032,0.995364010334,-1.52330255508,-1.00379991531,0.203849971294,0.0659358203411,-0.414984375238,0.700166702271,-1.27530908585,1.72444021702,-0.923590958118,-0.404981374741,-0.164999991655,-0.63487881422,0.359648704529,-0.37326669693,-0.1434237957,-0.305361688137,-0.755806028843
595,1.02058875561,0.837199985981,-0.770359158516,0.29824963212,0.899650156498,0.769621729851,-0.199456989765,-0.720700025558,-0.067274749279,0.535722732544,-1.13460791111,1.86151278019,0.84227180481,0.272549986839,0.686200022697,-0.879926145077,0.801889955997,0.305633366108,-0.459802269936,0.45942685008,0.342057853937,-0.654286265373,0.409266680479,0.367584496737,0.0330972895026,-0.159066677094,0.289026916027,0.0206621587276,0.533878624439
4793,-0.306804448366,0.344500005245,1.55565690994,-0.163554802537,0.479887962341,2.56841301918,0.973768472672,-0.2486500144,1.54334318638,0.306958019733,1.27462315559,-0.0165510140359,0.284372985363,0.560599982738,-0.344599992037,0.459075033665,-0.282027214766,0.0835999920964,-0.455120146275,-0.0445299372077,-0.541237056255,0.659426271915,-0.202199995518,0.137409821153,-0.43911421299,0.174066662788,-1.36942994595,-1.05100905895,-0.679126858711
2736,-1.40058922768,-0.26139998436,-3.7996199131,-0.614321410656,-2.11723566055,0.199482277036,0.836998820305,0.335949957371,1.60643947124,-1.11292624474,0.486168026924,-0.626091063023,-0.93390339613,0.0965000018477,0.767850041389,0.0214746855199,0.125494390726,1.0068333149,-0.52581012249,-0.0662429779768,-0.39329046011,0.477945208549,-0.351399987936,1.36556017399,0.592958569527,0.228166699409,0.750924944878,-0.180074810982,-0.414576470852
5290,0.229846268892,-0.474950015545,0.424557685852,0.186361953616,0.0122522860765,0.869445025921,-0.049134299159,0.800350010395,0.65067923069,-1.32790958881,0.364435732365,-1.36752438545,-0.93891119957,-1.21484994888,0.540849983692,0.137398213148,-0.0967886149883,0.290400028229,-0.182790458202,0.351836234331,-0.658495306969,1.28046095371,0.0614333152771,0.301443219185,-0.0375628173351,0.48480001092,-0.538101911545,0.876346290112,-0.338826417923
6194,0.0,0.970399975777,-0.000181996525498,7.19887248124e-05,-0.32975140214,-0.723869919777,-1.01573228836,-0.654950022697,-1.69045376778,0.989363729954,-0.147046089172,0.136526152492,0.000287903705612,0.00034999998752,-0.114600002766,0.0,-0.0225633904338,-0.26686668396,0.0559516400099,0.0771582424641,-0.163630247116,-0.00252676405944,0.0,0.433536618948,0.340063333511,0.000666666717734,9.81157718343e-05,-0.386407583952,0.000286860449705
1676,-0.736844480038,-0.496300011873,-0.305983185768,-0.369615972042,-1.86368584633,-0.19722814858,-1.14388549328,0.0700500011444,-0.658981204033,-0.240032032132,0.813417196274,0.221949547529,-0.612706780434,-0.839749991894,-0.81970000267,0.448011010885,0.427170902491,-0.233833327889,0.00487415539101,0.160596460104,-0.776319086552,-0.355281800032,0.762433409691,-0.561047196388,0.0152515843511,-0.207166671753,-0.228758186102,-0.0275141075253,-0.764061272144
23512,-0.0657522976398,1.37525010109,-7.70097351074,-0.221208095551,-4.38594245911,-6.04016256332,-2.34532570839,0.420949995518,0.39096596837,0.628856301308,-0.879848837852,0.904220402241,0.641433417797,0.092950001359,-0.725350022316,-1.66732788086,-0.357790797949,0.0621333420277,0.246515408158,-0.268795073032,-0.96457529068,-2.54733538628,-0.0937333106995,-0.262108296156,-0.0299822390079,-0.315266638994,0.275687456131,-0.222080796957,-0.155362769961
148022,0.120875194669,0.936149954796,2.19567537308,-0.318337708712,-0.179050207138,0.340212792158,1.44237065315,-0.801149964333,-0.290891855955,-0.119410395622,-1.41784739494,0.168027922511,0.204127386212,0.61259996891,2.10940003395,-0.574641644955,-0.237016916275,0.390233337879,-0.546928167343,0.582797586918,-1.03655898571,0.965981721878,-0.0895333364606,0.758431911469,-0.581056714058,-0.306233346462,-0.52595949173,-0.961433768272,0.180516302586
1906,-0.218730553985,-0.171350002289,2.12228322029,-1.3739477396,-0.240830808878,-0.143377304077,0.378567844629,-0.858050048351,-0.258189678192,-0.207442238927,0.600441455841,0.566243827343,-1.12585055828,0.421650022268,0.443800002337,0.685696423054,0.121228769422,0.109533339739,0.329822152853,-0.0693455636501,-0.67113506794,0.106698125601,0.94730001688,0.166709959507,0.284182518721,-1.07446670532,-0.557458043098,-0.377655088902,-0.770840525627
8878,1.25693058968,-0.128349989653,0.0211021602154,-0.0514587052166,0.105439521372,1.11097729206,0.69558942318,-1.78979992867,-0.399801909924,-0.0691854506731,0.473666727543,0.482829034328,0.670722782612,0.0,0.147849991918,-0.736851513386,0.445692420006,-0.956433296204,-0.267945706844,-0.126037150621,-0.467550396919,-0.131812110543,-0.0924999713898,-1.59361255169,-0.564713895321,-0.690666675568,-0.0784315988421,-0.180310875177,0.423425883055
3091,0.229561284184,0.504450023174,-0.57728356123,-1.44813036919,-0.940142214298,-0.0376203991473,-0.597332894802,0.100599996746,-2.33261322975,0.148482069373,0.0228482782841,0.74927842617,-1.04160046577,0.446400016546,-0.0674499869347,-0.442181766033,-0.491201370955,-0.797466635704,-0.673786580563,0.151714861393,0.295524716377,-1.37450385094,0.678066670895,-1.57074463367,0.00308145582676,0.158933341503,-0.597954928875,-0.138505488634,-0.385856628418
5743,0.817550480366,-0.682200014591,1.18900132179,-0.0360844880342,4.38455724716,1.41024208069,0.0846221596003,0.643750011921,0.295256346464,1.02682101727,0.494689941406,-0.0942399129272,-0.682568788528,-0.1698500067,0.530200004578,-0.559186339378,0.0846765637398,-0.948400020599,0.506797850132,-0.846199929714,-0.317886024714,0.297449707985,0.954533398151,0.146159887314,-0.207346439362,-0.065166644752,-0.0760434865952,0.816778421402,0.210386916995
5321,-0.0423652753234,-0.583599984646,0.201141506433,-0.465339928865,-0.750048279762,0.207847863436,-0.552476525307,0.767950057983,-0.264177262783,-0.0816253051162,0.362730383873,-0.226814836264,-1.34748125076,-1.12384998798,-0.861499965191,0.931797385216,0.324987441301,0.26483336091,0.131026655436,-0.423902004957,-0.650963485241,-0.00183299474884,0.191333353519,-0.0216961801052,0.185827851295,-0.176133334637,-0.318119496107,0.0288037955761,-0.857109427452
4144,0.519140720367,0.582000017166,1.29393684864,-0.915656268597,-0.659386515617,1.51929950714,-1.69643509388,-0.421800017357,0.968612670898,0.467683136463,2.05283117294,-0.128799766302,-0.098395049572,0.439549922943,-0.210549980402,1.00312960148,0.486759245396,0.238799989223,-0.780314326286,-0.186610534787,-0.0211617797613,-1.08263134956,0.177366673946,1.19257879257,0.42193621397,-3.33376693726,-0.0502943396568,-1.35295188427,-0.0397267043591
1981,0.651335775852,0.770750045776,1.00202512741,1.26050460339,0.231651872396,2.8262450695,1.18220591545,0.184950008988,1.43177604675,0.205288767815,0.396388709545,0.238762006164,0.0855066254735,1.20329999924,2.32175016403,0.982304215431,0.735387325287,1.01380002499,-0.78738629818,0.636485338211,-0.258460044861,-0.394448846579,-0.490433394909,0.232663273811,-0.662137746811,0.58643335104,-0.0777145922184,0.571602702141,-0.955041527748
695,0.366959631443,-0.348450005054,-0.26620310545,0.168583229184,-0.0869977325201,-0.186320945621,0.474656939507,0.797549962997,-0.0645252242684,0.18093636632,-0.177231252193,0.139303013682,-0.686881005764,-0.205200001597,2.20945000648,0.108443811536,-1.3786149025,-0.956200003624,-0.204923227429,0.998469352722,0.248992323875,0.0855278670788,1.07660007477,0.621048390865,-0.449192166328,0.160700008273,-0.0805673971772,0.356230050325,-0.654621303082
10398,-0.700943946838,-0.603699982166,0.444645345211,-0.272322505713,-0.775674700737,0.102203011513,0.355164289474,0.315249979496,-0.306868135929,0.19123481214,0.232690632343,0.0327583327889,-0.121958017349,-1.07815003395,0.529950022697,-0.473978161812,0.365168064833,-0.303300023079,-0.231560140848,0.343071132898,-0.574778079987,-1.03295624256,0.33140000701,-0.528414607048,0.675124108791,-0.0381333380938,-0.0308366268873,-0.155203655362,-0.747069299221
5708,1.09404313564,-2.04489994049,0.816449463367,-0.363381385803,-5.02373695374,0.810218811035,0.784754633904,-0.643000006676,-1.94644975662,0.15188446641,0.545008659363,-0.228183925152,-0.122188419104,0.237599998713,-0.397399991751,-0.836735248566,0.417312890291,2.12346673012,-0.0481107234955,-0.102318480611,-0.699248850346,0.325034856796,0.0430999994278,0.0790912359953,-0.342605262995,-0.942233324051,-0.735902667046,-0.762179255486,-0.231867849827
1213,0.863441407681,1.27590000629,-3.6750664711,0.894420981407,0.151563569903,-0.13558241725,0.323977351189,-0.866849958897,-0.821208238602,0.219617187977,-0.396376758814,0.161080926657,0.579348146915,1.20339989662,-0.180999994278,-1.18439269066,1.07759904861,-0.449299991131,-0.306353509426,0.612010359764,0.0294082015753,-4.63701057434,-0.173466667533,0.0690274313092,0.0854298323393,0.0772333145142,-0.213278725743,0.408244431019,0.612351298332
226,0.238976329565,-0.354449987411,0.973123013973,0.185001462698,-0.829614520073,0.947717964649,1.4082930088,-0.377299964428,-1.09047150612,0.553320169449,-0.825956881046,0.214961126447,0.541713416576,0.536549985409,0.270900011063,-0.93637830019,0.178848639131,-0.541100025177,-0.725070655346,0.437453687191,-0.27880769968,1.28782403469,-0.00789999961853,-0.0866157114506,-0.222310811281,0.356499969959,-0.317464143038,0.22463722527,0.0467223599553
6777,-0.549590110779,0.258199989796,0.198252335191,0.365139782429,1.67599773407,0.342432767153,-0.706251978874,-0.160549998283,1.39913654327,-0.261888384819,-0.373964369297,0.175228133798,0.337019681931,1.86064994335,0.72159999609,-0.546923756599,0.857280194759,-0.151133328676,0.0609978362918,0.861976325512,0.458389341831,0.484133541584,-0.931466698647,0.748581528664,0.27731898427,-0.300966650248,-0.339071273804,0.534023404121,0.122786670923
2113,-0.0799673348665,0.569400012493,1.52093172073,-1.12777245045,-0.872914195061,0.116025298834,0.147912621498,-0.147150009871,-0.823474109173,-0.284434199333,-0.248999506235,-0.181329518557,-0.82030069828,-0.10624999553,0.0724999904633,1.29707789421,0.359422594309,0.512833356857,-0.723846077919,-0.115595936775,-0.964785814285,-0.0659068226814,-0.00393332540989,-0.0453708171844,-0.166946336627,-0.297333359718,0.312396347523,-0.248309880495,-1.05947983265
3329,0.217477500439,0.0589499995112,-0.0967713743448,0.101768091321,-0.529055714607,0.241223976016,1.06077039242,-0.149749994278,-0.410601615906,0.794460535049,-0.986870884895,0.784461021423,1.03642296791,0.505750000477,0.390799999237,-0.180847525597,0.601970493793,0.290766656399,-0.54023706913,0.537963151932,0.548934936523,-0.209290966392,-0.124466702342,0.312678039074,0.309645622969,0.329466640949,0.244670987129,-0.0757036209106,0.608974635601
1050,0.0142440702766,-0.273550003767,-0.682468950748,0.0,-0.424374371767,0.292900383472,1.41661274433,-0.365150034428,3.3113963604,0.562039732933,-0.90268009901,0.440903395414,1.67659807205,0.2079000175,0.427299976349,-0.589174091816,-1.99261784554,-1.94430017471,0.147350504994,0.604506731033,0.196021527052,0.473379343748,-0.654033362865,0.263144433498,-0.080704882741,0.611100018024,-0.022571824491,0.488494873047,0.265010803938
9491,-0.387420833111,-0.88195002079,-0.171510100365,0.507505774498,-0.362412899733,0.802749812603,0.0580661073327,0.00904995203018,-0.14784732461,0.46787828207,0.595606923103,-0.723617970943,-0.996910572052,-0.224600017071,0.0188999995589,1.71683335304,0.472373723984,-0.0663666725159,-0.294113397598,0.244250059128,-0.873539745808,0.503452599049,-0.20463334024,0.78859180212,-0.561022758484,-0.11669999361,-0.40591609478,0.267390400171,-0.498303294182
