rid,KHW001_HA1E_6H:BRD-K99440638-001-01-3:10,KHW001_HS27A_6H:BRD-K99440638-001-01-3:10,KHW001_SKM1_6H:BRD-K99440638-001-01-3:10,KHW001_U937_6H:BRD-K99440638-001-01-3:10
5467,-0.591138184071,-2.83705472946,0.411033391953,-0.091138087213
6774,-0.0993890538812,0.8319850564,-0.26142346859,-0.733171463013
1788,-0.180272385478,-0.201148405671,0.0945304110646,-0.388213336468
5921,0.230509459972,0.111261442304,0.090790912509,-0.797701001167
5721,-0.00274005532265,-2.77915167809,0.0731249004602,0.229848384857
2263,1.89718842506,0.684667527676,-0.404518812895,-0.393155366182
808,1.58699774742,0.560792684555,-0.332201361656,0.216347157955
30001,0.129167973995,1.55456626415,-0.845085501671,0.956872582436
348,0.549265444279,0.45242574811,0.19560110569,0.894669651985
30849,-0.206550747156,1.37244272232,-0.164704740047,-0.419476777315
1454,-0.445071905851,-0.777191281319,-0.440968036652,-1.55137979984
6500,0.181690990925,-0.455606907606,0.092746116221,-0.34959512949
5627,-0.0707159489393,0.332396566868,0.37914288044,-0.128234922886
5715,-0.549432396889,1.02120625973,-0.811860799789,0.0758441910148
4791,0.0710301846266,0.131841182709,-0.384533047676,-0.53902721405
56924,-0.325833439827,0.12823086977,-0.651913762093,0.0170451402664
2690,-0.14541862905,-0.144001528621,0.556604623795,0.787873625755
1019,0.231747806072,-0.792742609978,0.287027657032,0.714630544186
51422,-0.384621471167,-0.0754300951958,0.209049969912,0.154839351773
5788,-0.69876241684,-0.841590285301,-0.881365656853,0.136048451066
6709,-0.318382322788,0.169998019934,-0.0723686739802,0.0904592871666
1277,-0.0961833745241,-2.8627204895,0.561448335648,-0.291889488697
993,0.112913519144,-0.475802093744,-0.43588334322,0.0331087820232
7157,-0.151472300291,0.284312874079,-2.38096427917,-0.0980067849159
1958,0.454689651728,0.528083980083,-0.43672528863,0.45483109355
4582,-0.66510617733,-0.318456918001,0.111342057586,-0.271956562996
9212,0.0628255158663,-0.537019014359,-0.15429161489,-0.532383859158
8440,-0.55145829916,0.143474712968,-0.505444288254,-0.883481264114
6790,-0.21910700202,-0.111695975065,-0.154341593385,-0.28015255928
8851,0.321267962456,0.773566842079,-0.538595020771,-0.455568104982
2534,-0.351402193308,-0.37258425355,-0.0377684384584,0.970135867596
4893,0.249390035868,-1.18407666683,-0.807969689369,-0.634603738785
665,0.326018214226,-0.45470187068,-0.859977424145,-0.160956338048
4313,0.900732278824,-0.256393998861,0.558221757412,-0.483848214149
1022,-0.0454991832376,0.801341354847,0.558031260967,0.758697390556
5880,0.0375118143857,-0.262234181166,-1.31366586685,0.240239933133
3162,3.05446147919,6.39548063278,9.95751190186,9.38137149811
1282,0.0361273288727,0.00160307076294,-0.0883941724896,0.519946813583
3383,0.234690755606,1.32558131218,-0.749648272991,-0.023517139256
727,0.00377570092678,0.355901271105,-0.0234872996807,0.393552720547
4792,-0.602941632271,-1.02807283401,-0.246293455362,-0.901129603386
4794,-0.395126879215,-0.812126457691,-0.417957544327,-1.20748579502
902,-0.411757826805,0.509903073311,0.419041752815,0.178521767259
8091,-0.227980166674,0.243280246854,-0.696640133858,0.435780584812
3486,-0.726549625397,-1.31374073029,0.353696405888,-0.179179355502
10818,-0.22637835145,-0.280777841806,-0.0586977899075,-0.664461731911
3454,0.0575917363167,-0.285283118486,0.386859565973,-0.460411190987
4282,0.000530274934135,-0.00127478863578,-0.827486872673,-0.00997479259968
1605,-0.984373509884,-0.296331435442,0.257652491331,-0.362090051174
10644,0.388725221157,0.0491560176015,-0.400743871927,0.114288687706
2065,0.185052081943,0.445651113987,-0.404914915562,0.205691456795
8321,-0.0399522334337,-0.0596381239593,0.525485038757,-0.310647338629
8503,-0.0923676565289,-0.120924785733,-0.315939158201,-1.57813024521
7027,-0.843072295189,-0.642703056335,-1.53031671047,0.357686936855
6850,-0.00285768508911,0.241405829787,-0.79791790247,0.128533869982
1978,0.0699858218431,-0.465930521488,-0.337022453547,0.888851046562
896,-0.0366525650024,-2.38799309731,-0.089463993907,-1.66502571106
5777,-0.148336544633,0.519138038158,-0.674114048481,-0.61821526289
1846,0.622383534908,0.754486680031,-0.86648774147,1.14170944691
5925,-0.58186173439,-0.107797808945,-0.322840720415,0.0838082879782
142,-0.532530069351,0.236078739166,0.155575186014,0.426260769367
1021,-0.106996819377,0.477653741837,0.318342655897,0.624768733978
5699,-0.548960566521,0.211454704404,0.418531358242,-0.22572439909
8061,-0.0418281406164,0.997255861759,1.11675417423,-0.697383165359
1870,0.104629009962,0.179206192493,-0.618719577789,0.312190890312
1398,-0.23314730823,-0.519025087357,0.257427632809,-0.584144592285
3312,0.903961062431,0.270598292351,1.19064378738,-0.978252887726
891,0.386366337538,-0.00693300738931,-0.370950400829,-0.782781422138
4775,1.15120542049,0.321334928274,0.0120494365692,-0.174821197987
5111,-0.973624050617,-2.52784442902,-0.388773679733,-1.01164996624
5696,-0.47851601243,-0.0779975801706,-0.711495041847,-0.080052614212
5588,0.593344330788,-0.232723683119,-0.26578271389,-0.318614721298
6839,-0.228315249085,0.0871528983116,-0.562732577324,-0.328435212374
329,-0.263255476952,-1.33508718014,1.46642827988,0.924049854279
5058,0.534930288792,0.737294375896,-0.925262093544,0.254064679146
998,-0.769895195961,-0.3250618577,0.234430283308,-0.778622806072
9134,0.677262187004,-1.34156990051,-0.211959511042,0.0456832200289
6616,0.796814918518,0.174613252282,-0.85975587368,0.407594621181
5223,1.4393235445,-1.07627296448,-0.601481854916,0.156412407756
4690,-0.11364454776,0.12978053093,0.401921778917,1.13083744049
958,-0.283699929714,-0.686831533909,0.27222725749,-0.425797641277
1616,0.00761154666543,-0.909376442432,-3.63280034065,0.259816676378
991,-0.00172281148843,-0.00370298745111,-0.915131449699,0.000151183849084
6347,0.00284516811371,-0.510266900063,-0.297475814819,-0.672055184841
6714,2.17287373543,1.42172265053,-0.67403948307,-0.0936826765537
652,0.297154575586,0.301051080227,-0.504139244556,-0.361217170954
4331,0.102003738284,-0.463457465172,0.805414140224,0.659984350204
7099,0.14076679945,0.0156326442957,-0.756730675697,-0.153380557895
10320,-0.654076993465,-1.00854790211,-1.13716065884,0.00887619704008
2042,-0.0046733096242,0.235349431634,0.250876456499,-0.412869811058
843,0.44780793786,0.534053564072,0.335648834705,-0.123698435724
840,0.291318416595,0.197943285108,0.252069652081,0.157682999969
7048,-0.125306874514,-0.278061151505,2.20996570587,-0.336941361427
4851,-0.454856961966,-0.0328805707395,0.894996523857,0.0545958802104
6464,0.414785861969,-0.515490651131,0.257177531719,-0.226384967566
23410,-0.0685750097036,0.648106753826,-0.0975255742669,-0.206789284945
54205,-0.0370493233204,1.43520212173,0.0201612319797,-0.791356027126
2770,0.978025197983,1.79220855236,-0.490673601627,-0.377346366644
80204,-0.787004709244,-0.644462823868,0.270845115185,0.344034254551
4208,0.234953045845,-0.490106076002,-1.14780914783,-0.497259795666
1845,0.512108623981,-0.301119565964,-0.745914101601,-0.716724157333
23368,-0.636413395405,0.5562505126,0.280839383602,-0.315458476543
5583,-0.0529727190733,0.774678766727,0.0447868220508,0.135648280382
8900,0.30404728651,0.518403470516,-0.516298294067,0.187580943108
581,0.159587085247,-0.548206925392,-0.29779034853,-0.375631719828
6193,-0.0193262845278,0.270039647818,-0.36893427372,-0.48438000679
6622,0.0499549508095,-0.421161741018,-0.62916469574,0.427808701992
11261,0.127863049507,-0.713302373886,-0.236915618181,0.443046838045
6696,2.44178819656,-0.399220079184,-0.447153151035,-0.589327692986
8312,0.664671778679,2.30237960815,0.323314607143,0.0685707628727
835,-0.76388078928,-1.24266791344,-1.25826561451,0.368646800518
8324,0.652085065842,0.0755760669708,0.57758462429,-0.115343630314
1848,0.112933859229,-0.00604267418385,-0.91441321373,0.425399780273
154,-0.168061956763,1.90629243851,-1.26322388649,0.82656288147
4312,-0.611146330833,1.29714894295,-0.145336732268,0.863320827484
994,-0.187093496323,-1.09439170361,-0.0644906908274,-0.127790018916
2048,-0.367404013872,1.20327436924,0.0806320011616,0.588757157326
1111,-0.402932137251,-0.0604272633791,-1.40243566036,-0.38024532795
5154,0.294918239117,-0.0973981693387,-0.195644915104,0.346032559872
2920,-0.695988178253,0.876316785812,-0.368319183588,0.372042089701
3122,0.258697628975,0.712333798409,0.812671661377,-0.727455735207
2769,-0.278325617313,0.785229682922,-0.166744321585,-0.00686296820641
5900,-0.145424649119,0.575739920139,-0.62747824192,-0.432611376047
6304,0.210847824812,0.659448742867,-0.264908134937,0.249189674854
5211,-0.386634647846,-1.08970141411,-0.59430205822,0.667447447777
2886,-0.181163758039,-0.538225054741,0.23380947113,-0.886185765266
9261,0.713304281235,0.0318610928953,-1.36827671528,2.0710682869
8569,0.402273327112,1.03175234795,0.327211678028,-0.475027441978
3303,0.923609137535,1.42465591431,4.42722415924,0.302971124649
5331,0.135261580348,-1.47690677643,0.252050995827,-0.112405337393
5347,-0.174780592322,-0.249479547143,-0.292311489582,-0.03883074224
4638,-0.126532584429,-0.938189387321,0.274480611086,0.121847748756
2264,-0.238647222519,-0.233253747225,0.85764580965,-0.181013464928
1029,-0.0469077527523,-0.952892422676,-1.40071582794,0.59345382452
1027,-1.29942715168,-0.20044644177,0.752047896385,0.456372737885
2597,-0.000111738874693,-0.00233672675677,0.147306889296,-0.305704206228
55847,0.158082306385,-1.27518415451,0.117763489485,-0.505412459373
25803,-0.00620891386643,0.103693909943,-0.00626914203167,-0.661039352417
3480,0.257690548897,0.159179061651,-0.423238009214,0.0863740816712
2946,0.957267940044,1.11599135399,-0.362145572901,0.359781622887
9517,0.635999023914,0.197386175394,0.984930515289,0.814140677452
25987,0.208569765091,-0.351745814085,0.552268445492,1.01833677292
23670,-0.295534133911,-0.723471283913,1.21135652065,0.0666160136461
11182,0.26126819849,-0.57351064682,-0.753609895706,-0.37219235301
2146,-0.129334494472,-0.417200177908,-0.128648757935,-0.0699357390404
3385,-0.653427124023,-0.829746067524,-0.264421254396,0.551017284393
5261,0.0263467431068,0.121462710202,-0.795187294483,-1.16395640373
10765,0.574882507324,-0.305811822414,-0.0251329727471,-0.338909626007
25839,-0.150809109211,-1.16791939735,-0.641813158989,-0.0516317561269
4172,-0.400831460953,0.170610830188,-1.0786113739,-0.455964177847
23161,0.488407313824,0.862188756466,0.423559069633,-0.254071950912
10298,-0.0639677643776,-0.19285428524,-0.839607834816,-0.0646963864565
1802,-1.14557659626,0.0721563994884,-0.651857554913,-0.0833723247051
58533,0.154648959637,-1.41432464123,0.552549958229,0.0817813575268
147179,-0.114585906267,-0.467639386654,-0.191984713078,-0.774010002613
29937,-0.74715423584,-1.20177912712,-0.71522128582,-0.161444380879
6184,-0.552546799183,-9.6481438959e-05,0.00161191821098,0.154112458229
9854,0.656694471836,-0.396000027657,-0.422501206398,1.0804169178
2553,0.614965736866,0.880779743195,-0.229902103543,1.4574586153
5440,-0.581828951836,-0.320606410503,-0.837942957878,-0.143621772528
54623,-1.64894533157,0.17976307869,-0.122659526765,-0.997822165489
9533,0.270748317242,0.488403946161,-0.734903395176,-1.2121206522
8607,-0.198049366474,-0.228456839919,-0.408027917147,-0.295855969191
207,-0.21445286274,0.246721073985,-0.325983971357,0.288654744625
26054,-0.674502849579,-0.516880869865,0.612358272076,-0.100829973817
10682,-0.0627395585179,-0.879309356213,-0.209847062826,-0.122468203306
8573,0.79556953907,0.870673835278,-0.323386907578,1.01704072952
23378,-0.188607856631,-0.0538770481944,-0.190564408898,0.204261288047
8553,-0.730621874332,-0.232158079743,-0.529816687107,0.405194312334
622,-0.699618220329,-0.591716706753,-0.197333395481,-0.137215167284
9467,0.365752309561,-0.0480445921421,0.686469137669,0.251673489809
5525,-0.644441366196,-0.305630505085,-0.43972325325,0.918784737587
256364,0.391375660896,0.0471412390471,-0.0237664356828,0.238027155399
332,-0.562892496586,-0.00122840271797,-0.812938988209,-0.623524367809
2058,-0.0418712347746,0.0997709035873,0.418603003025,0.76477342844
7849,-0.0362273007631,0.316566765308,0.627167880535,0.103616625071
23244,-0.734410881996,-0.537111520767,1.14666819572,0.668520629406
7494,-0.086512029171,-0.9114382267,0.862887322903,1.97051477432
4836,0.0189782008529,0.579618096352,0.880945384502,-0.416804134846
23647,0.286790311337,-0.202977627516,-0.605213403702,0.0755681917071
10617,0.108265981078,-0.50558078289,-0.242963433266,-0.821627438068
2184,-0.482239127159,0.731880366802,-0.0284005701542,0.713415145874
5355,0.0791098996997,-0.843771636486,-0.351341277361,0.713760137558
6659,-0.380242973566,0.616771221161,-0.20349869132,0.115407034755
7016,0.421177536249,-0.24847099185,0.0780550092459,-1.05840349197
90861,-0.341053187847,0.00109006091952,-0.566749751568,-0.339126378298
10670,0.196699261665,-0.329063594341,-0.93449306488,-0.409983754158
79071,-0.159237056971,-1.03209066391,0.691864490509,-0.757541954517
64746,-0.816931605339,0.415663480759,1.10419881344,0.279076784849
5366,1.44973647594,1.31018686295,2.69382333755,0.962252140045
11344,-0.321412175894,-0.221947938204,0.0902680084109,0.582646250725
10013,-0.893112897873,-0.540365219116,0.314481168985,0.0703881904483
5829,0.186103522778,0.00338211469352,-0.147568315268,0.351891636848
5257,-0.116280555725,0.159911319613,-0.37618637085,0.742304563522
22794,0.48256623745,0.651579976082,0.360439479351,0.831121742725
9761,-0.661084353924,-0.514919996262,0.00139111280441,-0.589957714081
23326,-0.868182659149,-0.000174874352524,-0.367036551237,-0.735423982143
10972,-0.441192507744,-0.56623929739,0.7534917593,-0.453262239695
10523,-0.00919631123543,-0.577521920204,-0.0164496228099,-0.39478635788
79090,-0.113202340901,-0.166762053967,-0.258964926004,-0.608272254467
27032,-0.20990845561,0.0587395466864,0.379465907812,0.525089263916
9097,-0.866800844669,-0.315537005663,0.12397287786,0.904714047909
10513,-0.340657919645,0.242812171578,0.664579808712,-0.0468429811299
1891,-0.820651054382,0.00426444364712,-0.225763976574,0.984342932701
3066,-0.128174334764,0.329705417156,-0.717370450497,-0.234524935484
9801,-1.0700366497,-3.10418963432,-0.0255582779646,0.044865924865
1459,0.549711823463,0.752434015274,0.783786177635,0.581589102745
9703,-0.285127103329,-0.0123577713966,-0.87844312191,0.0446309484541
10606,-2.11914300919,0.603984594345,-0.369677603245,0.310082376003
1017,-0.360309779644,0.0089023206383,-0.32307946682,-0.588893175125
9813,0.115492343903,-1.08460962772,-0.64380812645,-1.0554548502
7485,0.447709858418,-0.0744522809982,-0.4484847188,-0.0595593824983
2109,0.331811070442,0.0791126787663,-0.229124948382,1.05430400372
23271,-0.724974036217,0.000655099807773,0.62477850914,-0.819446563721
9915,0.208044216037,0.00145814067218,0.148229524493,-0.521089017391
9552,-0.00289882719517,-0.000531628727913,-0.122951194644,1.17045176029
93487,0.25788128376,-0.129223436117,-0.299848496914,-1.70318973064
2956,0.0162735581398,-0.891719520092,-0.229421749711,-0.242155358195
11065,-0.315845251083,-0.181067690253,-0.355576783419,0.816631019115
9653,-0.0145175904036,0.664098501205,-0.221671134233,-0.0555956065655
200081,-0.671453297138,-0.00440366985276,0.424293220043,-0.242969080806
3337,0.21773122251,-0.369210153818,4.84684896469,-0.270244807005
11073,-0.235408842564,-0.817394971848,0.556492865086,-0.707429885864
23,0.292886525393,-0.760060071945,-0.903124094009,-0.442142397165
5641,0.872949421406,-0.455042749643,-0.326868891716,0.122744113207
8720,0.167943030596,0.781690001488,0.0723445564508,0.360134661198
10782,-0.284530222416,0.0568984895945,-0.206165790558,-0.121066302061
25932,-0.0578459575772,-0.540889084339,0.224229559302,0.941076755524
3028,-0.133215770125,-1.79065215588,-0.341798752546,0.827227473259
6804,0.916458964348,1.25784146786,-0.412576466799,0.136867433786
890,-0.0509387850761,-0.585256993771,-0.736233413219,-0.355255454779
6390,-0.620819866657,-0.614853441715,-0.635311245918,0.1442232728
4303,-0.411233365536,-1.1193985939,0.450216501951,0.338458359241
10953,-0.245877355337,-0.341633170843,0.995449304581,0.0316478088498
22889,-0.109259903431,-0.244531080127,-0.30684915185,-0.46921235323
3098,-0.162198454142,1.20505309105,-0.268577992916,-0.248455122113
11044,1.51675653458,0.00332546350546,-0.2120051682,-0.260339707136
8985,0.479668498039,0.00214495090768,-0.880929768085,-0.28921431303
66008,0.545152902603,-0.843186020851,0.13851749897,-1.54546451569
9217,0.41410857439,0.497747987509,-0.148281276226,-0.12333111465
701,0.117059193552,-0.143808484077,0.272707879543,0.155741125345
6182,-0.737258017063,-2.72506093979,-1.01752769947,0.372949838638
4860,-0.0908344686031,-0.0677206739783,-1.04430508614,-1.0889840126
7398,-0.367608368397,-0.397239238024,0.401130765676,2.06316256523
6117,-0.0823306292295,-0.573387742043,0.083309493959,0.16518843174
23588,-0.958411574364,0.0169000998139,-0.0519463866949,0.327457249165
949,0.153227314353,-0.158977150917,-0.368610799313,-0.0348571762443
7168,-0.529008805752,-0.00293456972577,0.409579157829,-0.331063628197
9375,0.396188288927,-0.414613813162,1.13264644146,0.294265300035
4927,-1.45016431808,-0.784118354321,0.312484711409,-0.0291607528925
2523,0.461455106735,0.537090241909,0.284260094166,0.142113208771
58497,-0.0364870876074,0.153954654932,-0.126670464873,0.292477995157
6856,-0.0869813114405,-0.81521075964,-0.416508555412,0.0235519558191
26036,0.0326061397791,0.183521717787,0.437786966562,0.853785514832
10206,-0.927860498428,-0.695532977581,0.997357964516,-0.70397567749
25793,0.247345894575,0.0358129739761,0.724236369133,-0.0666838437319
55556,-2.28060030937,-2.23497414589,-0.00530871003866,-0.528406620026
3978,-0.0691395550966,0.0996348559856,-0.399839639664,-0.000552643090487
10681,-0.207893684506,-0.288791686296,-0.24971473217,-0.996738314629
3638,-2.1046359539,-3.16532421112,0.308897078037,-0.130212694407
8349,0.622449576855,0.785031378269,0.507049024105,-0.396137595177
6275,-0.27148360014,-0.772174179554,-2.77348566055,-0.179838076234
3895,1.22046732903,1.460922122,0.233451336622,1.00308430195
392,-0.0586633533239,0.17467263341,-0.370443552732,-0.446756243706
9170,0.541794061661,-0.494089484215,0.189177453518,0.469853192568
80347,-0.314141631126,-0.471274286509,-0.022508263588,-0.808381795883
23300,0.0379971712828,0.417884230614,1.13095188141,-0.650916218758
836,-1.15611541271,1.44577729702,0.33028781414,-1.89262008667
11188,-0.210830837488,-0.319921016693,1.35300838947,0.832721531391
10898,0.56565117836,-0.916571676731,-0.194267362356,-0.323519557714
9276,-0.18712900579,-0.59459900856,-0.471071004868,0.320727944374
1647,0.0266711339355,0.442785263062,1.06005322933,0.593134284019
10285,-0.865272462368,0.246997445822,0.195578306913,0.179529860616
23386,-2.57011580467,-0.579608023167,0.00525559484959,-0.507821679115
3156,-0.545074999332,0.0187702178955,1.15603721142,0.972805142403
10237,-0.246224746108,-0.559779167175,-0.570011138916,0.100456744432
7077,-0.134884655476,0.195660427213,0.101520098746,-0.690550327301
11157,-0.38585665822,-0.833293199539,0.0600886270404,-0.80434179306
22908,-0.344297021627,-1.30421102047,-0.08925794065,-0.978991448879
10915,-0.663284778595,0.0481032580137,-0.526054620743,0.0263619720936
9897,0.127719610929,0.00411433586851,-0.0473147258162,-0.447908580303
1759,0.795151591301,0.386941999197,1.43101787567,0.0100951436907
54541,0.350275337696,2.02303361893,1.59605848789,1.09117186069
211,-0.624945759773,0.0014239778975,-0.706138491631,0.35814037919
5048,0.0466856658459,0.00192235899158,0.175334170461,-0.814628064632
84722,-0.0977406799793,-0.172739118338,-0.479923903942,0.161520898342
29890,-0.678831040859,0.667814731598,0.258947432041,0.0842624679208
9868,-0.624417424202,-0.0670588314533,1.27252006531,0.578850388527
873,0.96790844202,0.988948106766,-0.136692434549,0.301365286112
5580,0.445143789053,0.8617836833,-1.52725923061,-0.226075515151
3725,0.058559268713,-0.229592055082,1.55005526543,-0.418190121651
23585,-0.0607791244984,-0.319655299187,-0.472234845161,-1.84245049953
51097,-0.296070337296,0.466232359409,-0.91915333271,0.235492944717
1831,-0.164715588093,-0.207180052996,0.0493450723588,1.14689457417
7020,0.220691844821,1.74233198166,0.0614054203033,-0.936153292656
55893,0.200053215027,0.00593672599643,0.158590495586,-1.13358807564
6944,0.25533759594,0.867805361748,0.290345609188,-0.431353002787
22883,-0.630797863007,0.613432466984,0.392641782761,-0.563634634018
5601,-0.823722183704,0.00148851214908,0.604438483715,-1.07082772255
10775,-0.164889380336,1.4879578352,0.449641823769,0.349406212568
4780,0.61138933897,1.11898565292,0.391613990068,-0.448045670986
10904,-0.143118545413,-0.501541435719,-0.0778948515654,-0.778738498688
9917,-0.470407247543,0.275532245636,0.00784708186984,-0.34246507287
1399,1.20908260345,-1.35831904411,-0.0501513183117,-0.0516663640738
24149,-1.15191876888,1.00147604942,-0.144189566374,0.393023073673
2222,-0.285102009773,-0.188582926989,0.859996318817,-0.242205634713
10131,-0.638894200325,-0.431592911482,-0.15348315239,-1.87930524349
2958,-0.910692632198,-0.245722904801,-0.948339223862,-0.0732922852039
9650,-0.147400081158,0.775416910648,0.222433492541,1.3318246603
7319,0.42811563611,0.0783046036959,-0.300952196121,0.573430001736
4817,1.39336037636,0.00746949762106,-0.4030559659,-0.538917958736
9143,1.18007540703,0.214371532202,-0.69032150507,0.163504481316
10494,0.00428612530231,0.692510485649,-0.0377592593431,-0.614882469177
55324,0.368578195572,-0.0827518329024,0.408484607935,-0.782935142517
23149,-0.139328867197,1.8366765976,0.805762827396,0.248646825552
9943,0.87548160553,-0.208133384585,0.277671664953,0.175566375256
6599,-0.39607155323,-0.491058349609,0.089263483882,-0.520945131779
51031,-1.95819878578,-0.273013472557,0.392179131508,0.287608712912
3566,-0.0502991825342,0.320527672768,-0.510656833649,-0.176445782185
3815,0.231126502156,1.72372853756,-0.53445661068,-0.297094792128
8624,-0.892258822918,-0.63291400671,-1.07985603809,-0.483199834824
27346,-0.697971940041,-0.279578030109,0.365408331156,-0.312053591013
10489,-1.18362116814,0.513300001621,-0.109119474888,1.41033601761
26128,-0.648586988449,-0.174875602126,-0.335007369518,0.0505656227469
79921,-0.955003380775,-0.335951805115,0.202253580093,0.034867092967
55746,-0.550040543079,-0.589015066624,-0.858557939529,1.34595239162
23636,-0.035339474678,-0.797589421272,-0.573532283306,-1.0095436573
10892,0.0229796972126,0.408118069172,-0.0903690680861,0.995266854763
10652,-0.280226349831,-1.44808280468,-0.427211761475,-0.346067368984
11004,-0.427396357059,-0.742600679398,-0.380109250546,4.17232513428e-05
23530,-0.173538833857,0.687334775925,-1.05114400387,1.21122932434
8826,-0.556894898415,0.253206402063,-0.360097944736,-0.566393494606
3308,0.0425548627973,-0.0895078480244,0.915641486645,-0.380829513073
7153,-0.666192770004,0.561248600483,-0.0749821960926,0.269645273685
11041,0.204260855913,-0.781734883785,-0.77928853035,-0.696304559708
6342,-0.220641061664,0.496111124754,-0.408693671227,0.778279185295
5883,-0.0618822798133,0.341661065817,-0.379322588444,-0.648592710495
10589,0.125699654222,-0.00117759942077,0.689831018448,1.11090707779
5110,-0.897528767586,-1.09177875519,-0.28708422184,-0.473834097385
4609,-0.166027456522,-0.449820756912,-1.55637431145,-0.238944932818
5423,0.190051496029,0.278594315052,0.17556643486,0.164320856333
1070,-1.25437176228,-0.708960294724,0.0279145538807,-0.0745495408773
10051,-0.0271687805653,-1.36021864414,-0.374238669872,1.37038183212
6603,-0.461816012859,-0.612915217876,0.0780231133103,-0.0341507196426
9019,0.132853120565,-1.49217808247,0.868851721287,-0.0332797467709
10969,-0.557358503342,-0.87476503849,-0.266829103231,-0.603152751923
9797,-0.529590010643,-0.0388206243515,0.239949345589,1.058334589
4043,-0.397721856833,-0.638335466385,0.116919875145,-0.58491820097
9519,-0.84519469738,-0.265254229307,0.532076478004,-0.0990621000528
8480,0.222029954195,-0.734307646751,-0.422797203064,-0.361441671848
983,0.313482940197,-0.671349167824,-0.585614323616,-0.237269878387
