rid,DOS025_VCAP_6H:BRD-K75322905-001-01-7:5.03,DOS025_VCAP_24H:BRD-K75322905-001-01-7:5.03,DOS047_A375_24H:BRD-K75322905-001-01-7:5.03,DOS047_A549_24H:BRD-K75322905-001-01-7:5.03,DOS047_HT29_24H:BRD-K75322905-001-01-7:5.03,DOS047_MCF7_24H:BRD-K75322905-001-01-7:5.03,DOS047_PC3_24H:BRD-K75322905-001-01-7:5.03,MUC.CP004_MCF7_6H:BRD-K75322905-001-01-7:10.0643,MUC.CP004_MCF7_6H:BRD-K75322905-001-01-7:3.3548,MUC.CP004_MCF7_6H:BRD-K75322905-001-01-7:1.1183,MUC.CP004_MCF7_6H:BRD-K75322905-001-01-7:0.3728,MUC.CP004_MCF7_24H:BRD-K75322905-001-01-7:10.0643,MUC.CP004_MCF7_24H:BRD-K75322905-001-01-7:3.3548,MUC.CP004_MCF7_24H:BRD-K75322905-001-01-7:1.1183,MUC.CP004_MCF7_24H:BRD-K75322905-001-01-7:0.3728
5720,-0.467577755451,1.33196735382,0.540407717228,-0.868747591972,-0.428315222263,-0.09069981426,1.34806990623,-0.0857424438,0.211860150099,0.0519754290581,0.0129827708006,-0.632075488567,0.170276135206,-0.915694177151,0.730673134327
466,-0.476831614971,0.319756388664,-0.574459910393,-0.934770643711,1.62693583965,-1.74555754662,-0.262954771519,0.0185667872429,1.20635831356,1.16605877876,0.700898230076,-0.514243721962,-0.831279754639,-0.252305179834,-0.500444352627
6009,-0.214913398027,0.073290631175,-1.16432619095,0.260458469391,0.201918780804,0.398867994547,-0.815503299236,-0.363784253597,-0.902540922165,-0.761793136597,-0.239301458001,-0.483728289604,-1.66648364067,-0.304879069328,0.381599605083
2309,-1.49979114532,-1.08156979084,0.241697773337,-0.00256490707397,-0.254933416843,-0.113907337189,0.884167075157,0.0039709508419,-0.998538970947,-0.707146704197,-0.364410281181,-0.307606846094,-1.60759305954,-0.84138572216,-0.311509221792
387,-0.202283263206,-0.140533715487,-0.519627630711,0.710005104542,-0.907201886177,-0.567177116871,0.193286091089,0.249931097031,-0.502911746502,-0.0675210207701,-0.481380134821,0.129315853119,-0.777549266815,-0.698003411293,-0.452850162983
3553,0.867211341858,0.4343752563,0.50209915638,1.33350253105,0.840705692768,1.27966761589,0.852776288986,-0.544005632401,-0.309045940638,-0.835887730122,-0.893335342407,0.709929168224,1.98094296455,1.2178940773,-0.535173714161
427,-0.0164902061224,0.527943432331,0.477296859026,-0.506435036659,0.825205981731,0.0567462444305,0.698713123798,-0.266726374626,0.427575111389,0.834099054337,3.25835323334,0.121213063598,0.446908712387,0.475164353848,0.404256105423
5898,0.764526605606,0.914994418621,-0.276123225689,0.0027459859848,0.920799136162,0.179247289896,0.0647169649601,0.003303617239,0.33070987463,0.656322598457,0.536875486374,0.542625844479,-0.442594349384,0.180977255106,-0.349400550127
23365,-1.13128471375,-0.654533088207,-0.190573737025,0.511371672153,-0.919748663902,0.770708858967,0.262424200773,0.565416693687,0.265657067299,0.807173788548,-0.119774565101,-0.0944334417582,1.19383525848,0.33886963129,-0.570759773254
6657,1.16684818268,0.183632105589,-2.17987060547,-0.373392671347,0.43757802248,0.867134809494,0.0648151189089,-1.35181665421,-0.491969287395,-1.09848380089,-1.04227268696,1.03462576866,1.70748579502,1.35734379292,0.0300801694393
5054,0.676506996155,-0.0267358720303,-0.404086530209,-0.416957229376,-1.33346581459,1.08452939987,0.524857997894,-0.722073912621,-0.574034512043,-0.128013819456,-0.231766358018,0.669631481171,1.12950646877,0.409665703773,0.724953174591
3108,-0.597006499767,0.62576341629,1.50614631176,0.826659739017,0.404467016459,0.455594152212,-0.487320721149,0.847328603268,0.0595500171185,0.364878535271,-0.628338456154,-0.049282476306,3.67603063583,0.0254512429237,-0.609200239182
1950,1.43565201759,0.351043224335,0.636639177799,0.846742391586,0.649726986885,1.21406340599,-0.118870943785,-0.590565145016,-0.147377192974,-0.461274832487,-0.382556021214,0.823448419571,0.990486264229,0.897025763988,1.44993937016
351,0.807413220406,0.0,0.0868562161922,0.758637487888,1.11876416206,0.375688254833,-0.366873949766,0.101375356317,0.644365787506,0.467086911201,-0.063893198967,0.856151998043,1.39941191673,1.13737988472,0.54558634758
