rid,DOS060_A549_24H:BRD-K21075720-001-01-9:5,DOS060_HT29_24H:BRD-K21075720-001-01-9:5
5720,0.380850017071,-0.219449996948
466,0.314449995756,-0.417699992657
6009,-0.237450003624,0.162599995732
2309,1.0189999342,0.423900008202
387,0.885349988937,-0.0858999937773
3553,-0.0532500036061,-0.0379499942064
427,0.817049980164,1.21805000305
5898,-0.939600050449,-0.146050006151
23365,1.09829998016,0.992650032043
6657,0.574100017548,-0.696599960327
5054,-0.374150007963,-0.271950006485
3108,-0.286749988794,0.555450022221
1950,0.292699992657,-0.438650012016
351,0.0551000013947,-0.271499991417
4846,-0.656949996948,-0.487849980593
1452,-0.310699999332,0.0403500199318
4776,0.820199966431,-0.370599985123
6908,0.730150043964,0.616800010204
672,-0.0448500216007,0.888050019741
5710,0.56299996376,0.36394995451
2115,0.41455000639,-0.016199991107
7015,0.991449952126,-0.602649986744
8726,0.388000011444,0.178949996829
2185,-0.174850016832,-0.354499995708
3315,-1.27375006676,-0.881250023842
5289,0.256949990988,0.269899994135
868,0.153550028801,0.0881999954581
1677,0.119199991226,-0.981299996376
7043,-0.264599978924,-0.394800007343
5613,0.139100000262,-0.224150002003
595,-0.00714999437332,1.38979995251
4793,0.77555000782,1.30320000648
2736,0.0713500082493,0.167499989271
5290,0.0972499847412,-0.582050025463
6194,-1.01069998741,-0.60664999485
1676,-0.345300018787,-0.777350008488
23512,-0.982300043106,0.217350006104
148022,-0.320699989796,0.633400022984
1906,1.07570004463,-0.664349973202
8878,0.152750015259,-1.13835000992
3091,-1.15505003929,-0.459699988365
5743,0.518949985504,0.0
5321,-0.0272499918938,-3.27789998055
4144,0.0035999994725,0.157549992204
1981,-0.158600002527,-0.611450016499
695,0.972150027752,-0.750999987125
10398,0.520750045776,-0.435599982738
5708,-1.10669994354,-0.237099975348
1213,0.0112999994308,0.00189998745918
226,-0.747500002384,-1.04729998112
6777,-0.075399979949,2.15600013733
2113,-0.724700033665,0.36985000968
3329,-0.424499988556,1.20364999771
1050,0.234200000763,-0.593249976635
