rid,DOS029_VCAP_24H:BRD-K75090653-001-01-4:5,DOS033_A375_24H:BRD-K75090653-001-01-4:5,DOS033_A549_24H:BRD-K75090653-001-01-4:5,DOS033_HT29_24H:BRD-K75090653-001-01-4:5,DOS033_MCF7_24H:BRD-K75090653-001-01-4:5,DOS033_PC3_24H:BRD-K75090653-001-01-4:5
5720,-0.601089656353,0.5074827075,0.281366676092,-0.0688000321388,-0.312299996614,-0.777099251747
466,-0.765155494213,1.71473908424,-0.827466726303,-0.531566679478,-0.705933332443,-1.59838676453
6009,-0.577309310436,1.38064408302,-0.41226670146,0.730066716671,0.142399996519,0.327221572399
2309,0.661305546761,0.224936276674,-0.235200002789,0.883100032806,-0.172600001097,-0.276499658823
387,0.449767589569,1.10776364803,-0.464633345604,0.801966667175,0.157600015402,-0.726006746292
3553,-0.570086598396,-0.842162907124,-0.162266671658,-0.344700008631,0.0334666967392,0.03670835495
427,-0.696020364761,0.0915510207415,-0.527233362198,-0.0176666378975,-0.268099993467,0.69911557436
5898,0.387955754995,0.56025904417,0.0963333323598,0.134299993515,-0.675266742706,-0.238121747971
23365,0.607285320759,0.898726820946,-0.52689999342,0.742400050163,0.016033321619,-1.05380308628
6657,-1.07804954052,-1.35567820072,-0.144899994135,-0.476066678762,-0.344166666269,0.105767503381
5054,-0.627207219601,0.109199389815,-0.442866653204,-0.478900015354,-0.126499980688,-0.0965994745493
3108,0.775637149811,2.0993013382,0.107100002468,-0.140233337879,-0.27163335681,-0.352435052395
1950,-0.421369224787,-0.661777615547,-0.141300007701,1.58396673203,0.0508333295584,0.969844460487
351,-0.399804294109,-0.0722342580557,0.25640001893,-0.0280333310366,-0.392133325338,0.581610500813
4846,-0.537058651447,-0.0476989224553,0.161566674709,0.333300024271,-0.0732000023127,-0.278737992048
1452,-1.04023480415,0.790036797523,-0.197866618633,-0.130866676569,-2.38800001144,-1.20018911362
4776,-0.198754385114,-0.990248680115,-0.48550003767,-0.314933329821,0.0761666744947,1.40147328377
6908,4.34855699539,1.48247265816,0.244099974632,0.0360666811466,0.0859333351254,-1.43934106827
672,0.186154842377,0.273546218872,0.773299992085,-0.61496669054,0.287666678429,-0.641252398491
5710,-0.773357272148,-0.138319790363,0.414499998093,-0.492433339357,0.172900006175,-0.543387174606
2115,-0.530346810818,-0.14797873795,0.613200068474,0.394866645336,-0.394100040197,-1.25645780563
7015,-0.671516776085,-1.58193957806,0.285099983215,0.0755333304405,0.338333338499,0.83665317297
8726,-0.518710255623,0.893891990185,0.00953328609467,-0.93266671896,-0.309566676617,0.210728317499
2185,0.11168115586,-1.47839975357,-0.366500020027,-0.201900005341,-0.0880333483219,0.150392323732
3315,0.690544247627,0.258637487888,0.0196333527565,0.767566680908,-0.346199989319,-0.880869746208
5289,-0.121076673269,0.357560843229,-0.0212000012398,-1.75520014763,-0.134566664696,0.159532427788
868,-0.122771844268,-0.377241909504,-0.465366661549,-0.457699984312,0.121133342385,-0.341702759266
1677,-1.45249176025,-0.405270308256,0.0534666627645,0.455266654491,-0.204366669059,0.4832701087
7043,0.0963773056865,-0.793536245823,-0.111533351243,0.341866672039,-0.0861666202545,-0.292410075665
5613,-0.795076012611,-0.58848631382,0.158700019121,-0.654800057411,-0.300633341074,0.476859509945
595,1.11377716064,0.457275599241,-0.223099976778,-0.0215000212193,0.101400002837,-1.07063055038
4793,0.197188422084,1.09221816063,-0.658200025558,-0.459900021553,-0.742000043392,-0.239045083523
2736,-0.22629095614,-0.937273919582,0.381466716528,-0.665799975395,-0.164800003171,0.288571566343
5290,-0.130570411682,-0.706057488918,0.598233342171,-0.520633339882,-0.734766721725,1.88904619217
6194,-0.228045761585,0.000471021805424,-0.529833376408,-0.275433331728,-0.188166648149,0.119053512812
1676,-0.380100041628,-0.825884103775,0.219799995422,-0.166466683149,-0.067466661334,0.30723837018
23512,-5.35371494293,-0.244299083948,-0.432866692543,-0.477966636419,-0.574500024319,-0.0430553406477
148022,0.494183719158,-1.00812900066,0.34933334589,-0.360566705465,-0.232999995351,-1.02361488342
1906,-0.357618808746,-0.744211554527,0.664666712284,-0.5339666605,-0.75100004673,-0.362219542265
8878,0.455302596092,0.103212811053,-0.310799986124,-0.936033368111,0.784433364868,-1.21968483925
3091,-0.435494840145,-0.681364417076,0.345566689968,-0.585533320904,-0.516566693783,-0.362462073565
5743,-1.37379062176,-0.105850413442,0.450266689062,0.0215333104134,-0.254133343697,0.370004922152
5321,-0.0342039614916,-0.244157895446,0.36289998889,0.409366667271,2.94783353806,-0.567198812962
4144,0.0226103663445,0.0836357325315,0.0169666409492,-0.762700021267,0.110300011933,1.02512681484
1981,2.42186522484,-0.24251127243,-0.849133312702,-0.201700001955,-0.326000034809,0.213602766395
695,0.426728487015,0.881062865257,0.0206666588783,0.744400024414,-0.805733323097,1.9807497263
10398,-0.318699002266,-0.733997166157,-0.272333323956,-0.0563666820526,-0.376499950886,-1.58014464378
5708,-0.382889866829,0.746210575104,0.133833318949,-0.0670999884605,0.282266646624,-0.114649832249
1213,1.63061439991,-0.312283009291,-1.0394333601,-0.777966737747,1.22533333302,-1.02171111107
226,-0.00490206480026,-0.292882144451,-0.427966654301,-0.294133365154,3.95223355293,-0.184672370553
6777,0.52262198925,-0.559748291969,-0.0233333334327,0.236099988222,-0.383766680956,0.183307915926
2113,-0.333090692759,-2.22902989388,0.0584999993443,0.0271333456039,-0.57316672802,-0.691067218781
3329,0.318667680025,0.842301428318,0.279566675425,-0.272866666317,0.600466668606,-1.17973423004
1050,0.771139621735,-0.251171290874,0.3791000247,-0.203966677189,1.14380002022,-0.583232462406
9491,-0.6017318964,-1.568790555,0.0780999958515,0.594266712666,-0.874166727066,0.270453244448
22926,0.499236822128,0.961792945862,-1.26016664505,0.311633348465,0.158633351326,-0.709349155426
5899,-0.932887017727,-0.362767279148,0.0608000047505,0.164933353662,-0.00510001182556,0.617761969566
5467,0.489337176085,-0.045759961009,-0.198866665363,-0.476566642523,-0.532033324242,-1.04183220863
6774,0.800868332386,0.208749353886,-0.220166683197,0.362933337688,0.56783336401,-0.265563338995
1788,0.394033700228,-1.6883815527,-0.166066676378,0.0655333399773,-0.00783334672451,0.653318047523
5921,1.49313437939,-0.370175898075,-0.813800036907,0.136733323336,-0.528900027275,-0.283298611641
5721,-0.774463474751,0.372198522091,0.393866688013,0.12146666646,0.357933342457,0.0868660062551
