rid,CPC003_HA1E_6H:BRD-K97863768-001-02-8:10,CPC003_HA1E_24H:BRD-K97863768-001-02-8:10,CPC003_HCC515_6H:BRD-K97863768-001-02-8:10,CPC003_HCC515_24H:BRD-K97863768-001-02-8:10,CPC003_PC3_6H:BRD-K97863768-001-02-8:10,CPC003_PC3_24H:BRD-K97863768-001-02-8:10,CPC003_VCAP_6H:BRD-K97863768-001-02-8:10,CPC003_VCAP_24H:BRD-K97863768-001-02-8:10,CPC015_A375_6H:BRD-K97863768-001-02-8:10,CPC015_A549_6H:BRD-K97863768-001-02-8:10,CPC015_A549_24H:BRD-K97863768-001-02-8:10,CPC015_ASC_24H:BRD-K97863768-001-02-8:10,CPC015_HEPG2_6H:BRD-K97863768-001-02-8:10,CPC015_HT29_6H:BRD-K97863768-001-02-8:10,CPC015_MCF7_6H:BRD-K97863768-001-02-8:10,CPC015_MCF7_24H:BRD-K97863768-001-02-8:10,CPC015_NPC_24H:BRD-K97863768-001-02-8:10,CPC015_PHH_24H:BRD-K97863768-001-02-8:10,CPC015_SKB_24H:BRD-K97863768-001-02-8:10,CPD003_MCF7_6H:BRD-K75360161-001-12-3:10,CPD003_MCF7_24H:BRD-K75360161-001-12-3:10,CPD003_PC3_6H:BRD-K75360161-001-12-3:10,CPD003_PC3_24H:BRD-K75360161-001-12-3:10
5720,-1.3517999649,0.0633917227387,-1.44458246231,-2.5946803093,-1.2064191103,-0.297642409801,-0.363549053669,-0.130249992013,0.843932688236,-0.0697500109673,1.33864367008,-0.525573313236,1.43634998798,0.717361748219,0.942540347576,2.38883566856,0.643914520741,0.562299966812,-0.34325003624,-0.159350007772,0.533999085426,0.887748122215,-0.34580001235
466,-1.52974998951,-0.280197799206,0.845625936985,1.52318871021,0.111474275589,0.419094949961,-1.0448050499,1.05209994316,1.19949066639,-1.00689995289,-0.36947119236,-0.207996502519,0.332400023937,0.914648711681,1.12087094784,0.19498321414,0.416979849339,-0.792299985886,0.444850027561,0.11969999969,0.79237061739,-0.855643391609,0.994199991226
6009,1.1209499836,0.595769286156,0.856326043606,0.517643451691,-0.558681845665,-0.11363953352,-0.573225319386,0.398400008678,0.0460944771767,-0.0101999938488,0.838780760765,1.1039814949,1.3492000103,-0.213252827525,1.94738566875,-0.109611533582,-0.610258102417,0.00749999284744,-0.509599983692,0.122050017118,-0.237506121397,-0.267173945904,0.793299973011
2309,-1.81984996796,0.131343379617,0.659241557121,1.30704033375,-0.580655872822,-0.404907464981,-0.0641378164291,-0.773400008678,0.896179378033,2.24230003357,2.04951691628,0.445269346237,-1.15665006638,-0.465970695019,-1.27437472343,-1.52528619766,0.0294545888901,0.822449982166,1.17994999886,-0.130500003695,-0.601495862007,0.597801327705,-0.424499988556
387,0.834800004959,0.544110834599,0.758680820465,0.834367156029,-1.07138383389,1.32394790649,-2.71661400795,0.402999997139,-0.000553280115128,0.292549967766,0.190358877182,1.05360281467,1.06165003777,0.945187628269,-0.915500104427,-0.218379348516,0.135984033346,0.246300011873,1.43140006065,-0.662400007248,-0.828451633453,-0.435859203339,-0.942399978638
3553,-0.341199994087,-0.0212584175169,0.682539463043,1.4827606678,0.314522236586,-0.423017501831,0.945628285408,0.599150002003,-1.2148475647,0.564849972725,-1.16267347336,-0.460826188326,-0.0954499840736,-0.537588953972,-1.04381275177,0.335485517979,0.0112637281418,1.51375007629,-0.585349977016,1.17034995556,0.115999780595,-0.595186173916,0.862399995327
427,0.940400004387,-0.226763129234,0.683191895485,0.76031255722,0.254691064358,0.961895823479,0.0110377073288,-0.480000019073,0.927299261093,0.0156999994069,-0.342343449593,0.209660589695,-0.599649965763,0.0549379736185,2.41223740578,-0.424109488726,0.449496686459,-0.187700033188,-0.264550000429,-0.461449980736,-0.320484131575,-0.384825408459,-0.647099971771
5898,-0.895200014114,0.210375532508,0.503783941269,0.344408273697,0.502560853958,-0.417975485325,-0.083732843399,0.324299991131,0.68388569355,-2.17960000038,-0.703898191452,-0.545329451561,-1.13830006123,-0.522743344307,0.296606570482,0.170702800155,-0.614480257034,0.080949999392,0.533499956131,0.108699992299,0.393548905849,-0.182990342379,1.61779999733
23365,1.61969995499,-0.157281920314,0.768072426319,0.33645182848,0.418193519115,-0.388950109482,-0.171542480588,0.397250026464,-0.0512990020216,-1.089599967,-0.255072593689,-0.0885182321072,1.18234992027,1.34374094009,0.116193264723,-0.688546419144,0.483734369278,0.412399947643,-0.290499985218,0.552049994469,-0.815452575684,0.267363220453,-0.674499988556
6657,0.0281499996781,-0.138679236174,1.31841397285,1.49162220955,0.853057861328,0.252351760864,1.09987568855,-0.767549991608,-0.520022988319,0.163699999452,-0.822458028793,0.102270066738,1.18169999123,-0.463917136192,-0.772304654121,1.38613724709,-0.20858541131,1.88384997845,0.589749991894,0.396549999714,-0.231212124228,0.0350967049599,0.370999991894
