rid,PCLB001_MCF7_24H:BRD-K58547375-001-02-9:10,PCLB001_MCF7_24H:BRD-K58547375-001-02-9:2.5,PCLB001_MCF7_24H:BRD-K58547375-001-02-9:0.63,PCLB001_MCF7_24H:BRD-K58547375-001-02-9:0.16,PCLB001_A375_24H:BRD-K58547375-001-02-9:10,PCLB001_A375_24H:BRD-K58547375-001-02-9:2.5,PCLB001_A375_24H:BRD-K58547375-001-02-9:0.63,PCLB001_A375_24H:BRD-K58547375-001-02-9:0.16,PCLB001_A375_6H:BRD-K58547375-001-02-9:10,PCLB001_A375_6H:BRD-K58547375-001-02-9:2.5,PCLB001_A375_6H:BRD-K58547375-001-02-9:0.63,PCLB001_A375_6H:BRD-K58547375-001-02-9:0.16,PCLB001_A549_24H:BRD-K58547375-001-02-9:10,PCLB001_A549_24H:BRD-K58547375-001-02-9:2.5,PCLB001_A549_24H:BRD-K58547375-001-02-9:0.63,PCLB001_A549_24H:BRD-K58547375-001-02-9:0.16,PCLB001_A549_6H:BRD-K58547375-001-02-9:2.5,PCLB001_A549_6H:BRD-K58547375-001-02-9:0.63,PCLB001_A549_6H:BRD-K58547375-001-02-9:0.16,PCLB001_A549_6H:BRD-K58547375-001-02-9:10,PCLB001_A549_6H:BRD-K58547375-001-02-9:3.33,PCLB001_A549_6H:BRD-K58547375-001-02-9:0.37,PCLB001_A549_6H:BRD-K58547375-001-02-9:1.11,PCLB001_HA1E_24H:BRD-K58547375-001-02-9:2.5,PCLB001_HA1E_24H:BRD-K58547375-001-02-9:0.63,PCLB001_HA1E_24H:BRD-K58547375-001-02-9:0.16,PCLB001_HA1E_24H:BRD-K58547375-001-02-9:10,PCLB001_HA1E_24H:BRD-K58547375-001-02-9:3.33,PCLB001_HA1E_24H:BRD-K58547375-001-02-9:0.37,PCLB001_HA1E_24H:BRD-K58547375-001-02-9:1.11,PCLB001_HA1E_6H:BRD-K58547375-001-02-9:10,PCLB001_HA1E_6H:BRD-K58547375-001-02-9:2.5,PCLB001_HA1E_6H:BRD-K58547375-001-02-9:0.63,PCLB001_HA1E_6H:BRD-K58547375-001-02-9:0.16,PCLB001_HCC515_24H:BRD-K58547375-001-02-9:10,PCLB001_HCC515_24H:BRD-K58547375-001-02-9:2.5,PCLB001_HCC515_24H:BRD-K58547375-001-02-9:0.63,PCLB001_HCC515_24H:BRD-K58547375-001-02-9:0.16,PCLB001_HCC515_6H:BRD-K58547375-001-02-9:10,PCLB001_HCC515_6H:BRD-K58547375-001-02-9:2.5,PCLB001_HCC515_6H:BRD-K58547375-001-02-9:0.63,PCLB001_HCC515_6H:BRD-K58547375-001-02-9:0.16,PCLB001_HEPG2_24H:BRD-K58547375-001-02-9:10,PCLB001_HEPG2_24H:BRD-K58547375-001-02-9:2.5,PCLB001_HEPG2_24H:BRD-K58547375-001-02-9:0.16,PCLB001_HEPG2_24H:BRD-K58547375-001-02-9:0.63,PCLB001_HEPG2_6H:BRD-K58547375-001-02-9:10,PCLB001_HEPG2_6H:BRD-K58547375-001-02-9:3.33,PCLB001_HEPG2_6H:BRD-K58547375-001-02-9:0.37,PCLB001_HEPG2_6H:BRD-K58547375-001-02-9:1.11,PCLB001_HT29_24H:BRD-K58547375-001-02-9:2.5,PCLB001_HT29_24H:BRD-K58547375-001-02-9:0.63,PCLB001_HT29_24H:BRD-K58547375-001-02-9:0.16,PCLB001_HT29_24H:BRD-K58547375-001-02-9:10,PCLB001_HT29_24H:BRD-K58547375-001-02-9:3.33,PCLB001_HT29_24H:BRD-K58547375-001-02-9:0.37,PCLB001_HT29_24H:BRD-K58547375-001-02-9:1.11,PCLB001_HT29_6H:BRD-K58547375-001-02-9:10,PCLB001_HT29_6H:BRD-K58547375-001-02-9:2.5,PCLB001_HT29_6H:BRD-K58547375-001-02-9:0.63,PCLB001_HT29_6H:BRD-K58547375-001-02-9:0.16,PCLB001_JURKAT_24H:BRD-K58547375-001-02-9:2.5,PCLB001_JURKAT_24H:BRD-K58547375-001-02-9:0.63,PCLB001_JURKAT_24H:BRD-K58547375-001-02-9:0.16,PCLB001_JURKAT_24H:BRD-K58547375-001-02-9:10,PCLB001_JURKAT_24H:BRD-K58547375-001-02-9:3.33,PCLB001_JURKAT_24H:BRD-K58547375-001-02-9:0.37,PCLB001_JURKAT_24H:BRD-K58547375-001-02-9:1.11,PCLB001_JURKAT_6H:BRD-K58547375-001-02-9:2.5,PCLB001_JURKAT_6H:BRD-K58547375-001-02-9:0.63,PCLB001_JURKAT_6H:BRD-K58547375-001-02-9:0.16,PCLB001_JURKAT_6H:BRD-K58547375-001-02-9:10,PCLB001_JURKAT_6H:BRD-K58547375-001-02-9:3.33,PCLB001_JURKAT_6H:BRD-K58547375-001-02-9:0.37,PCLB001_JURKAT_6H:BRD-K58547375-001-02-9:1.11,PCLB001_MCF7_6H:BRD-K58547375-001-02-9:2.5,PCLB001_MCF7_6H:BRD-K58547375-001-02-9:0.63,PCLB001_MCF7_6H:BRD-K58547375-001-02-9:0.16,PCLB001_MCF7_6H:BRD-K58547375-001-02-9:10,PCLB001_MCF7_6H:BRD-K58547375-001-02-9:3.33,PCLB001_MCF7_6H:BRD-K58547375-001-02-9:0.37,PCLB001_MCF7_6H:BRD-K58547375-001-02-9:1.11,PCLB001_PC3_24H:BRD-K58547375-001-02-9:10,PCLB001_PC3_24H:BRD-K58547375-001-02-9:2.5,PCLB001_PC3_24H:BRD-K58547375-001-02-9:0.63,PCLB001_PC3_24H:BRD-K58547375-001-02-9:0.16,PCLB001_PC3_6H:BRD-K58547375-001-02-9:2.5,PCLB001_PC3_6H:BRD-K58547375-001-02-9:0.63,PCLB001_PC3_6H:BRD-K58547375-001-02-9:0.16,PCLB001_PC3_6H:BRD-K58547375-001-02-9:10,PCLB001_PC3_6H:BRD-K58547375-001-02-9:3.33,PCLB001_PC3_6H:BRD-K58547375-001-02-9:1.11,PCLB001_PC3_6H:BRD-K58547375-001-02-9:0.37,PCLB001_U266_24H:BRD-K58547375-001-02-9:10,PCLB001_U266_24H:BRD-K58547375-001-02-9:3.33,PCLB001_U266_24H:BRD-K58547375-001-02-9:1.11,PCLB001_U266_24H:BRD-K58547375-001-02-9:0.37,PCLB001_U266_6H:BRD-K58547375-001-02-9:2.5,PCLB001_U266_6H:BRD-K58547375-001-02-9:10,PCLB001_U266_6H:BRD-K58547375-001-02-9:0.16,PCLB001_U266_6H:BRD-K58547375-001-02-9:0.63
5720,0.985865235329,0.0762368142605,0.930613398552,1.01433980465,-0.94750392437,-0.599004805088,0.210910513997,0.483333200216,-0.878579378128,-0.71771132946,-0.879976630211,0.111048176885,-0.385229974985,-0.907182872295,0.370717465878,-0.369088709354,-1.20193088055,-0.57252573967,-0.622288703918,-1.37921047211,-3.7648062706,-0.283259630203,-2.34579992294,-0.0268592834473,0.339127749205,0.319666385651,0.329651296139,-0.202431738377,0.373813807964,0.464799970388,-0.523165225983,-0.798981189728,0.194866031408,-0.530350029469,-0.691650986671,-0.484324604273,0.157445549965,-0.619995713234,-0.426455646753,-0.657329082489,-1.27681529522,-0.0833095312119,0.553186237812,-0.225262075663,0.571901381016,-0.121439494193,-0.293006300926,-1.17350208759,0.128209218383,0.14524653554,-0.216588109732,0.0386505201459,0.645849883556,0.0738223865628,-1.35992980003,-0.560308992863,-0.638650000095,-0.872813820839,-0.622163712978,-0.149740472436,-0.146752774715,-0.00860292464495,-0.639267444611,-0.865446686745,-0.421320199966,0.418382793665,0.735377967358,-0.388185679913,-0.253890872002,0.400669157505,-0.707533836365,-0.252184987068,1.11914479733,1.86203587055,-0.791750013828,0.253464698792,0.0311937779188,-0.0821387320757,-1.00181674957,-1.84011769295,-0.238899976015,0.152549996972,0.0368905030191,0.375181108713,0.262216687202,0.248930126429,-1.33060121536,-1.49359714985,0.238667160273,-0.530488073826,-0.798613548279,-0.467500954866,0.977993249893,-0.146064594388,-0.215501993895,-0.601741075516,0.0908690541983,-0.309495717287,-1.11172246933,-0.35894921422,-0.372636198997
466,-0.103205770254,-1.14622378349,-0.132945716381,-0.106605514884,-0.361259907484,-0.494014561176,-1.80276215076,-0.165908426046,-0.455690443516,-0.282513141632,0.32610476017,-0.308773219585,-0.660087347031,0.123086184263,0.332507282495,0.0219448544085,-0.621175229549,-0.837251424789,0.227455243468,-1.89458250999,-3.51269674301,0.116135790944,-1.6467499733,0.0380195640028,0.554550111294,-0.0961302220821,-0.631233930588,-1.16420412064,0.302496731281,-1.74295008183,-1.84129583836,-1.04536926746,0.190765336156,-0.780958175659,0.729959666729,0.339038610458,-0.287635684013,0.0387738645077,-0.169163867831,-0.391044795513,-0.997222781181,0.131978616118,-0.787863016129,-1.3854598999,0.0429859384894,0.211279302835,-1.47721242905,-0.771181821823,0.230978831649,0.140819177032,-0.168234199286,-0.0154002606869,0.401287168264,-0.0279940851033,-0.265973567963,-0.241459384561,-0.214699983597,-0.893442869186,-0.449319809675,-0.287515729666,-0.773769319057,-0.259160339832,-0.796389579773,-0.070913285017,-1.14271521568,-2.12524199486,-1.3472943306,-2.87150716782,0.480165481567,0.507062196732,-0.593301594257,-0.812115073204,-1.10696280003,-0.35316234827,-0.445749998093,0.289810568094,0.682143211365,-0.380980849266,-1.41218268871,-1.23304533958,-0.492633372545,0.209350004792,-0.2533236444,-0.610591828823,-0.428579777479,-0.384991466999,-0.683601498604,0.354128688574,0.78230959177,-0.776596903801,-0.824770390987,-0.584811925888,0.676358759403,-0.24704413116,-0.567606329918,0.181491389871,-0.590165734291,0.224536597729,-1.25092089176,-0.338852882385,-0.71163725853
6009,-0.0992128103971,-1.34497272968,-0.729350566864,-0.163882061839,-0.731744587421,0.210674852133,0.329726457596,0.39153906703,-0.420161485672,-0.478883057833,-0.416025459766,0.228324875236,-0.449818879366,-0.730988740921,0.0550359934568,-2.01484417915,-0.341614842415,0.129487067461,0.0920918136835,0.701990842819,1.696860075,-0.653566718102,0.532699942589,0.407549649477,0.917640030384,0.116284526885,0.205123826861,-0.448966443539,-0.628606855869,-0.235399991274,-0.515879690647,-0.258400768042,1.1361900568,-1.09759676456,-0.142813831568,-0.317905783653,-0.0504721552134,-0.665468931198,-0.223459035158,-0.761756420135,-0.331956863403,0.333822846413,0.0940912216902,-0.740080595016,-0.124181553721,-0.12224341929,-0.545670628548,-0.102722749114,0.374282628298,-0.0785077810287,-0.186437547207,-0.470782548189,-0.32750505209,0.183752655983,-0.700153529644,-0.217477723956,-0.0655499994755,-0.293020009995,-0.717300891876,-0.487395018339,-0.0689111202955,-0.643503904343,-0.27545183897,-0.092131793499,0.920738995075,0.504422545433,0.320828855038,0.289626061916,-0.0537030249834,0.309978783131,-0.17658944428,-0.971052289009,0.0752821564674,-0.358728408813,0.0392999649048,-0.298663288355,-0.260625064373,0.025444611907,-1.2006264925,1.58477950096,-0.0790666788816,-0.255450040102,0.254124313593,0.462218165398,0.329486250877,0.169954955578,0.0178340375423,-0.12987396121,-0.313009500504,-0.361050069332,-0.100483953953,0.541861772537,0.280802249908,-0.0352356955409,-0.300326168537,0.354265660048,0.155787870288,-0.0377795770764,-1.03848767281,-0.572458267212,-0.824674665928
2309,0.204702556133,-0.647286236286,-0.687688231468,-0.360052347183,0.258666843176,0.0922733992338,1.40412545204,0.19592179358,0.504193544388,-0.901861190796,0.209635585546,0.0685900002718,1.10443246365,0.0518519021571,1.10757064819,-0.552141606808,-0.814854800701,-1.88462209702,-0.920735955238,0.696420371532,0.777812004089,0.147385597229,-1.01154994965,0.212738916278,1.07219099998,-0.246656194329,0.585943222046,1.87800574303,0.69273686409,0.510349988937,-1.92653369904,-1.20269322395,-1.71538555622,0.00189812341705,-0.562130272388,0.31515070796,1.07924044132,0.118999287486,-0.306604027748,-0.264040440321,2.27363419533,-0.238687545061,-1.21214544773,-0.453940153122,0.284406304359,0.227295145392,-0.0329211205244,-1.0208324194,-0.869590878487,-1.41517651081,-0.402749955654,0.221081584692,0.121384963393,-0.263765990734,0.261037886143,0.184253945947,-0.101950004697,-0.914582908154,-0.572726309299,-0.206126943231,-0.15542255342,-1.61287844181,-0.327090263367,-0.965924441814,0.376120150089,0.394380867481,0.943168640137,0.120499029756,0.335372507572,-0.0360970497131,-1.44081032276,-0.572556197643,-1.12957620621,-0.602592885494,-3.62080001831,0.0458080768585,-1.2721105814,-0.527438700199,-0.524366736412,2.54346203804,0.508033335209,-0.953400015831,-0.323431491852,0.563223958015,0.802226781845,0.243695825338,-0.892004013062,3.28474521637,0.0246457904577,-0.610156655312,-0.603708386421,-0.593215942383,-0.490923941135,-0.285854399204,-0.56828045845,-0.0576504617929,0.319324493408,-0.894709169865,-0.413364648819,-0.872552156448,0.347054451704
387,0.36907184124,-0.786289870739,0.569911777973,0.592847704887,0.236976638436,0.711090683937,0.424800992012,0.522819936275,-0.564064264297,0.163967743516,-0.546146690845,0.139690905809,-0.271787941456,-1.23043572903,-0.378066301346,-0.61033809185,0.801904022694,-1.02181994915,-0.0354706756771,2.30813956261,4.53544521332,0.0783918127418,2.55279994011,-0.135201603174,0.287095725536,0.143958315253,-0.851735472679,1.61930179596,0.0396969020367,-1.71989989281,-0.646928191185,-0.0164437368512,-1.09312522411,-0.874251186848,0.201052874327,-0.215954095125,0.129965141416,-1.76328790188,1.02327370644,0.208164811134,0.150964409113,-0.162940502167,0.667861282825,0.529141068459,0.332300901413,0.254467099905,0.794737935066,0.753007650375,0.660951673985,0.577885806561,1.25739276409,0.371466040611,0.401095062494,0.460580706596,1.41463387012,1.04048609734,-0.239899992943,-0.00462936796248,0.207795277238,-0.725688695908,0.463162899017,0.248150587082,0.145975530148,0.836951911449,0.166463598609,0.950821042061,0.732415497303,1.2060508728,-0.160362243652,0.383045762777,-0.386454075575,-0.781634628773,-0.230562210083,-0.151284143329,0.041600048542,0.477609097958,-0.412646442652,-0.272204518318,-1.10566186905,3.38566684723,0.177200034261,0.679800033569,0.940374791622,1.3661570549,0.103566423059,0.0120837688446,1.90601015091,-4.01195049286,-0.0561514087021,0.0475746095181,0.396552175283,-0.736045300961,0.307638704777,-0.00470158457756,0.3693998456,-0.86939895153,1.03929460049,-0.655034005642,-0.493054896593,-0.319932699203,-0.0741427019238
3553,0.28350815177,1.53252971172,0.632579803467,0.245050430298,0.422613024712,-0.131018772721,0.398219078779,0.026737883687,1.05799841881,0.687613725662,0.946897149086,-0.264087885618,0.912712991238,1.05435776711,-0.223603069782,0.468074560165,0.798475146294,0.552533447742,0.4157782197,0.0122860483825,1.17023742199,-0.201200172305,0.542250037193,-0.474158465862,2.00770044327,0.828530192375,0.0707250088453,4.97965764999,-0.0762768387794,0.47879999876,0.812618255615,0.658122360706,0.38325291872,0.226328268647,0.432385772467,-0.46549063921,-0.0342411994934,1.11902749538,0.24984484911,0.747831702232,1.73811376095,0.216354757547,-0.0980531424284,0.416234076023,-0.306624174118,0.296140372753,0.369859576225,1.09517037868,-0.0891913324594,0.0427671708167,-0.046482283622,-0.303807556629,0.162488549948,-0.0557251945138,0.344046115875,0.278545886278,-0.0732999965549,0.486878216267,0.251784026623,0.930691003799,0.150644049048,-0.50357323885,-0.183860182762,-0.0806819796562,0.0191676933318,0.763831555843,0.139667347074,1.09158110619,-0.0439786352217,-0.353151142597,-0.0367674231529,1.11677348614,0.229414984584,0.773468434811,0.024400010705,0.43868637085,-0.29502466321,0.720176517963,0.807085394859,-0.10066100955,-0.218800008297,-0.213550001383,1.10796141624,0.736425995827,0.36374565959,0.44303894043,-0.376677453518,0.483508914709,-0.826488316059,0.823136210442,1.03142416477,-0.478370130062,0.130236193538,-0.130599990487,0.824332773685,0.16264718771,-0.314473390579,0.319448620081,1.10097575188,0.902206063271,-0.213366732001
427,-0.173537433147,-0.353172957897,0.113735318184,-0.0748518630862,0.13110730052,-0.337349206209,-0.163117513061,-0.120811253786,-0.120063841343,-0.218481719494,0.414919614792,0.307326167822,0.0232339054346,-0.302861958742,0.196742385626,-0.388595730066,-0.248212084174,0.186442658305,0.0670869201422,-0.337235897779,-0.829640209675,0.723120570183,0.258149981499,-0.0886459350586,1.14647471905,-0.498560190201,-0.136008232832,0.890346646309,0.964821338654,-0.562649965286,-0.192744344473,0.317733347416,-0.592459738255,0.487398266792,0.154667541385,-0.262496352196,0.837637960911,-0.159078687429,-0.323653489351,-0.465520173311,0.179990291595,-0.0191474072635,-0.0249022580683,0.189365297556,-0.669975399971,0.384169220924,-0.0816600099206,0.0320399664342,-0.595117807388,0.155092164874,-0.847155570984,0.10100992769,-0.0299500003457,0.541825175285,-0.387544482946,-1.23651170731,-1.92385005951,-0.360188513994,1.11007070541,1.76506376266,-0.0224809013307,-0.832224488258,-0.573712170124,0.127193719149,0.528810501099,-0.299623161554,0.481153160334,0.33285972476,0.489958435297,-0.67529797554,-0.114382781088,-0.161919474602,-0.398819863796,0.102834746242,-0.961650013924,-0.301541566849,0.579430520535,-0.473682790995,-0.175339907408,-0.405661076307,-0.809900045395,0.224500000477,0.527819216251,0.0674423724413,0.0517619736493,-0.417565345764,-0.70094704628,3.80693125725,0.52784383297,0.787112772465,0.218816637993,0.155009686947,0.378830850124,-0.29070186615,-0.493005245924,-0.065553329885,0.299571037292,-0.321159482002,-0.23299819231,0.174537405372,-0.403105974197
5898,0.0694826841354,-2.21751737595,0.156013071537,-0.61089682579,-0.378239452839,-1.25335884094,-0.782427489758,-0.595778763294,-1.96346569061,-0.266386449337,-0.692038595676,-0.208031982183,-0.219742715359,-0.0589116886258,-0.837056100368,0.462665110826,-1.10333645344,-0.63712823391,0.750527262688,0.525206506252,-0.0389247685671,0.0444710850716,-0.338300019503,-0.708181798458,-0.620019257069,0.59296554327,-0.229103714228,0.887980222702,-0.614479660988,-0.955299973488,-0.955132365227,0.376794397831,-2.03176164627,-0.626999735832,0.380107343197,-0.513466000557,-0.662535905838,0.313033640385,-2.90950775146,-1.21248376369,-1.45361638069,-0.222778320312,-1.87603163719,-0.983808755875,-1.07075059414,-0.787377238274,-0.623853564262,0.308523893356,0.0329101383686,0.0140370875597,-0.0738728791475,-0.037569463253,0.708821296692,0.298612117767,0.279295146465,-0.183748468757,-0.0931000113487,0.240712285042,-0.0513497591019,0.10104046762,-0.139117822051,-0.00537025928497,-1.3543138504,-1.30606365204,-0.600646674633,-0.361222684383,-1.00272643566,-0.754608154297,-0.0578426122665,-0.948508024216,0.106398634613,0.670852482319,0.0907970368862,-0.151786878705,-0.202950000763,0.514830172062,0.23424038291,-0.114114671946,-0.290134638548,0.982406973839,-0.404833346605,0.117899991572,-0.9221175313,-0.982626616955,-1.3437063694,-1.51958954334,-1.01702201366,0.128345176578,0.339278876781,-0.406378179789,0.190557584167,-0.286466062069,0.658544480801,-0.971296966076,-0.83594596386,-1.18691504002,-0.598354160786,-0.207661896944,0.2451467067,0.278081864119,-0.276385933161
23365,0.659758210182,0.573118805885,1.45253443718,0.447879135609,1.09158980846,0.912859916687,0.2896489501,0.519660413265,0.842715919018,0.571515142918,1.42640686035,1.1279168129,2.73278689384,-1.64415502548,1.21113538742,-1.42701613903,-0.193119391799,2.49704623222,1.1171156168,1.78996026516,2.13591051102,0.318214416504,2.3531498909,-0.205277398229,0.434864103794,0.29829671979,-0.295570254326,1.16949129105,0.585189461708,-1.11615002155,-0.47508841753,0.194979667664,0.468057990074,-0.0790472179651,0.538131833076,0.292849481106,1.3403775692,0.0502627305686,1.06684458256,0.653183996677,1.03234100342,0.600072622299,0.698414385319,0.918647408485,-0.340056210756,1.45592927933,0.701918780804,2.55951213837,0.432541966438,2.48522043228,1.1168192625,0.174114733934,-0.00927650555968,0.456464320421,0.765075325966,-0.22559979558,-0.174950003624,1.67730844021,1.38549339771,1.61643815041,0.754039883614,1.18750739098,-0.0885096043348,1.59176492691,0.400007992983,0.890307545662,-0.748924911022,0.364685744047,0.364819526672,0.837879419327,-0.0501562990248,4.55230474472e-05,0.360484004021,0.532606482506,0.500149965286,0.614382207394,3.227684021,0.0226155295968,1.9385137558,1.27745044231,-0.279633373022,-0.521799981594,1.75227916241,0.746721208096,0.331050753593,0.392116248608,2.58027887344,-0.614809334278,-0.348506093025,0.365046203136,0.50161677599,-0.147972583771,-0.922721505165,0.670297503471,2.14364981651,1.90892970562,0.819272398949,0.594434857368,-3.76425552368,-0.00195550918579,0.360872805119
6657,0.427137374878,0.800180733204,0.844665944576,-0.290270119905,0.0930694639683,-0.0847966223955,2.08876371384,0.00654117390513,0.574458122253,1.28608107567,1.65570259094,-0.0628974437714,0.477263331413,0.778964340687,-0.462168574333,0.0204904247075,0.622707724571,-0.0411706715822,0.790223121643,-0.861485123634,-1.26270461082,0.903810739517,-1.00779998302,-0.198380455375,-0.928174257278,0.92379283905,0.604130864143,-0.188061609864,-0.226334407926,2.36779999733,1.68912947178,0.776812493801,-0.551672101021,1.13440072536,0.458713829517,0.0964991599321,-0.528037309647,-0.187274470925,0.345422565937,0.530571520329,2.11861109734,0.467422544956,-0.166942119598,0.427321881056,-0.29907554388,1.31226813793,0.428152740002,1.20608997345,-0.0693998038769,-0.0781963467598,-0.0153796747327,-0.38205036521,-0.140363544226,-0.154051452875,-0.209433764219,-0.131757229567,0.168700009584,0.423324763775,0.576251447201,1.36940872669,0.213680207729,-0.167368590832,0.226565361023,-0.525687336922,0.205529212952,0.34632307291,0.105565115809,-0.0943239182234,-0.102536320686,0.11778730154,0.269894689322,1.12866091728,0.879067838192,0.602206230164,-0.0924500226974,-0.28974211216,-0.237149551511,0.563509523869,0.61332821846,-0.0578964874148,0.662600040436,1.0066999197,0.0785757601261,0.866210997105,0.35362675786,0.0644029229879,-0.614770829678,4.7632226944,0.395480275154,0.519050776958,0.25803309679,0.669360876083,0.485201150179,-0.219973310828,1.44371986389,1.02925300598,-0.865031540394,0.0798004195094,1.16733431816,0.267736792564,0.109737813473
