rid,DOS011_VCAP_6H:BRD-K31975688-001-01-8:4.99,DOS011_VCAP_24H:BRD-K31975688-001-01-8:4.99,DOS039_A375_24H:BRD-K31975688-001-01-8:4.99,DOS039_A549_24H:BRD-K31975688-001-01-8:4.99,DOSBIO001_A375_24H:BRD-K31975688:9.98832,DOSBIO001_A549_24H:BRD-K31975688:9.98832,DOSBIO001_HT29_24H:BRD-K31975688:9.98832,DOSBIO001_MCF7_24H:BRD-K31975688:9.98832,DOSBIO001_PC3_24H:BRD-K31975688:9.98832,DOSBIO001_NEU_24H:BRD-K31975688:9.98832,DOSBIO001_NPC_24H:BRD-K31975688:9.98832
5720,0.331900000572,0.337894618511,-1.64264988899,-1.76684999466,-0.785541474819,-0.340825140476,-0.478400439024,0.110642105341,-1.04814362526,-0.15569999814,1.11074709892
466,0.509850025177,0.881478428841,-1.04910004139,-1.35360002518,-1.80667877197,0.626169741154,-0.599621832371,-0.447579979897,-0.924442529678,0.202199995518,0.696762740612
6009,1.77445006371,0.944959402084,-1.40065002441,-0.619349956512,0.463841497898,0.0438525378704,0.372036039829,-0.250527024269,-0.459156155586,-1.03279995918,-0.786684751511
2309,-0.429849982262,-1.01305699348,-0.14904999733,-1.71264994144,-0.344550728798,-0.501229524612,-0.0757715404034,0.168278679252,0.069048628211,-0.892650008202,0.155398622155
387,2.43389987946,1.5501550436,-2.29930019379,-0.318150043488,0.536122441292,-0.404315799475,-0.40430444479,-1.08947384357,-0.902111291885,-0.658300042152,-0.37052500248
3553,-1.16545009613,-0.685453295708,-0.585400044918,0.81819999218,0.728480517864,0.833473086357,-0.512399494648,1.2584117651,-1.14565443993,0.942650020123,0.82366335392
427,-0.0687499940395,1.1123431921,0.232900008559,-0.0398499965668,-1.2579818964,2.77518892288,-0.0905451178551,-0.0325031131506,-0.213012218475,-0.518200039864,-0.25148421526
5898,-1.48679995537,-0.650502443314,-0.332799971104,-2.01804995537,-0.970621407032,0.145148217678,0.795262217522,-1.62581622601,-3.98008465767,-0.0634500086308,-0.804842472076
23365,-0.663049995899,0.708191514015,-2.17019987106,0.463650017977,0.49469345808,-0.0648757517338,-0.0484931617975,-0.563257813454,1.04373157024,-0.613199949265,-0.40582126379
6657,-0.295450001955,-0.258988499641,0.738650023937,0.609750032425,0.100822649896,-0.0158963501453,0.236571460962,0.613379478455,1.29897856712,-1.15070009232,-1.02694225311
5054,0.620450019836,0.384807348251,-0.253150016069,-1.31305003166,3.54710817337,0.0682775080204,0.168725848198,0.105264335871,0.141501784325,0.393299996853,0.560982227325
3108,-1.07519996166,0.85558283329,-0.423200011253,0.170650005341,-1.18010115623,-0.147990316153,-0.857152938843,-0.785363793373,0.0632990002632,0.937450051308,-0.333312690258
1950,-0.628600001335,0.651691317558,1.99360013008,1.95564997196,-0.667496740818,0.585058391094,-0.404850006104,0.518850028515,0.940359652042,-0.400249987841,0.0295689404011
351,-0.220249980688,-2.44045758247,0.843450009823,-0.166900038719,0.281559705734,-0.263813316822,0.665602087975,-0.679518640041,-0.420458734035,0.695749998093,-0.0484609343112
4846,0.13805000484,-0.0204736739397,2.08929991722,-1.54805004597,-1.59910082817,0.540742754936,0.362285107374,-0.334951758385,-0.229748189449,1.11989998817,0.117299735546
1452,0.87349998951,0.201050370932,-1.06805002689,-1.90069997311,0.643311202526,0.416954576969,0.691537499428,-0.485729217529,0.424642771482,-0.748450040817,-0.0920988172293
4776,-0.319000005722,0.0486338920891,0.994800031185,1.3952999115,0.6195551157,-0.0241813361645,-0.536510646343,0.521108210087,0.826627731323,-0.156550005078,-0.0620602965355
6908,1.00244998932,0.745267629623,-2.00125002861,-2.42409992218,-0.213451176882,0.821818709373,-0.165187180042,-0.661363244057,-1.7430202961,-0.569849967957,0.2988268435
672,-0.758750021458,-1.22659516335,-1.61349999905,-2.43585014343,1.7533929348,0.429080545902,2.14593029022,-0.222631767392,0.402146279812,0.417150020599,0.216156929731
5710,-0.287849992514,-0.825602889061,0.203350007534,-1.33410000801,0.47929379344,0.530908465385,0.54519367218,0.0283615067601,-0.0765323862433,-0.271600008011,1.16805696487
2115,0.760300040245,-0.318646490574,0.422350019217,1.76449990273,-1.01432263851,-0.300318956375,0.189366281033,-0.166433423758,-0.792671501637,-0.171849995852,-0.859897375107
7015,-1.02999997139,-0.91705173254,1.89345002174,-0.0771499872208,1.27346277237,1.045753479,0.269023805857,0.141811862588,1.6685962677,1.01240003109,-0.0497841089964
8726,0.916150033474,-0.544136404991,-0.0547000020742,-0.987450003624,-0.516118049622,-0.690911471844,-0.18601551652,0.135238140821,-1.47024583817,-0.732649981976,-0.255124628544
2185,-0.813049912453,-0.663242936134,0.72469997406,0.940950036049,1.53880476952,-0.0719411373138,0.443775266409,0.159521311522,2.07946062088,0.514599978924,-0.392058223486
3315,-0.666499972343,0.382933497429,0.0520000010729,-1.05764997005,0.46695420146,-0.179568991065,-0.180916473269,-1.01969254017,-0.698863208294,-0.76709997654,-0.749487757683
5289,-0.688699960709,0.0867693424225,1.22485005856,0.295949995518,0.64326530695,0.807551443577,-0.744413614273,0.895650744438,0.527519345284,0.734549999237,-0.0254191458225
868,0.44865000248,0.415043205023,1.03435003757,0.637199997902,-0.231368422508,-0.523836672306,-0.917336404324,0.118838310242,-0.18760381639,-1.53569996357,0.126189500093
1677,-0.51115000248,-0.72628390789,1.69569993019,1.29640007019,0.714277982712,1.3330578804,-0.1882994771,-0.138995319605,0.804825484753,1.36479997635,-0.212537780404
7043,-0.360149979591,-0.56196808815,0.0960499942303,1.24269998074,0.748610556126,0.579822957516,-0.391781926155,-0.718244969845,1.266310215,1.41589999199,-0.288654506207
5613,-0.878600001335,-0.422360360622,0.542200028896,1.44484996796,0.353963375092,0.124089598656,0.769450545311,-0.976929783821,0.552645087242,0.490800023079,0.129538461566
595,0.955550014973,1.17204236984,-1.18659996986,-0.409399986267,0.437441408634,1.00319051743,0.185849323869,0.682889163494,-0.0316410660744,-0.722750008106,-0.137038350105
4793,0.427550017834,0.0434680730104,-2.2052500248,-0.357300013304,-0.227414622903,0.0533072203398,-1.61760926247,-0.746912121773,-0.884876132011,0.464450001717,0.940237760544
2736,-0.351150006056,-0.626554906368,-0.802899956703,0.5299000144,0.0575121790171,-1.55140388012,-0.231215938926,-0.90437066555,1.35757708549,-0.10419999063,-1.10335183144
5290,-0.361000001431,-0.525515973568,1.94654989243,2.63660001755,-0.305550336838,-0.485496968031,0.406419694424,-0.425795018673,0.979353785515,0.377649992704,0.486327499151
6194,0.119299978018,0.0,-0.00065000000177,-0.592900037766,-1.11931741238,-0.0821375846863,0.0,-0.128768280149,-1.20030343533,-1.54704999924,-1.17551517487
1676,-0.403850018978,-0.982700228691,1.37225008011,0.58394998312,1.13599872589,0.285993546247,0.771506547928,-0.801569163799,1.23406291008,0.700749993324,-0.253738045692
23512,1.53860008717,0.770004034042,-0.44010001421,-0.0858000069857,0.761668384075,0.0422397442162,0.635091662407,-0.909032940865,-0.964317977428,-0.340600013733,-0.329235136509
148022,1.26824998856,1.0808391571,-0.896399974823,0.554850041866,-0.026453204453,-0.155898362398,0.0395549237728,-0.702731072903,-0.0973615944386,1.02530002594,-0.293928235769
1906,-0.544000029564,0.0105041861534,-0.0772500038147,0.285099983215,0.0567308440804,-2.37707018852,0.138309523463,-1.08837115765,0.493188112974,0.465049982071,-0.312889188528
8878,1.13020002842,1.45380711555,-1.07850003242,-2.14289999008,0.231991291046,1.14989876747,0.0872964262962,0.824469923973,-1.05487465858,-0.0681000053883,0.0156640708447
3091,-0.627749979496,0.315604805946,-0.33164998889,-2.31544995308,-0.319867134094,0.291233003139,1.22584736347,0.0613198801875,-1.47540068626,-0.817749977112,-0.217875495553
5743,-0.4049000144,-0.439102143049,0.0601999908686,2.92045021057,0.293887078762,0.49985742569,-0.48340600729,0.0270904153585,0.154938489199,0.0676999986172,1.10255658627
5321,-0.898750007153,-0.618300616741,0.381999969482,0.0106000006199,1.00855875015,-0.576457798481,0.0499057173729,0.236131295562,1.88448309898,0.899500012398,0.136320531368
4144,-0.621850013733,-0.208857417107,0.744850039482,-1.70214998722,0.411570429802,1.01593852043,-0.00389941036701,0.446031749249,-0.117107115686,-0.786550045013,-0.779924750328
1981,-0.115099996328,0.133465200663,0.273249983788,1.47134995461,0.752742826939,-0.476011782885,0.0838465690613,-0.69721019268,-0.557309687138,-0.648350000381,-0.650554656982
695,-1.42194998264,0.113207243383,0.533800005913,1.26355004311,-0.113122388721,-0.56768655777,-0.0775297060609,0.0,-0.133882373571,0.270799994469,-0.414616644382
10398,-0.363900065422,0.0631297826767,0.546599984169,-1.17495000362,1.00463008881,0.760297060013,0.866015911102,1.89657759666,0.927324652672,0.16210000217,0.131352871656
5708,-0.428250014782,0.666315317154,-0.0688999891281,0.33314999938,0.745050489902,-0.535334408283,0.938209235668,-0.276153594255,0.314775556326,0.885150015354,0.635640978813
1213,0.975350022316,1.55392026901,-1.05669999123,-4.82924985886,-0.250720769167,-1.10861837864,-1.0309189558,-1.06599843502,-1.65279698372,-0.714100003242,0.183079436421
226,0.0613000094891,0.742434740067,-0.267149984837,-0.195549994707,1.0087236166,0.514615416527,-0.492788255215,0.211363732815,-0.627376258373,-0.929149985313,0.410620301962
6777,-1.13010001183,1.2294344902,0.313999950886,2.39339995384,-0.416644990444,-0.345304369926,-1.08926355839,-0.408776551485,0.33799123764,-0.00214999914169,-0.202869847417
2113,-0.540600001812,-0.394910037518,0.273999989033,1.20324993134,0.685606241226,1.08164465427,0.224529668689,-0.0403555482626,-0.235909610987,0.606499969959,-0.38401299715
3329,0.790699958801,0.999611139297,-0.0965999960899,-5.13180017471,0.329656332731,-0.431098759174,0.284026741982,0.0814397335052,-1.75448167324,-0.723850011826,0.106702148914
1050,0.485549986362,-0.220907598734,-0.850299954414,-1.56835007668,0.0489530712366,0.488853931427,-0.00646761059761,-0.71738576889,-0.283930420876,-0.133299991488,-0.732739686966
9491,-0.491750001907,1.60290157795,0.965600013733,1.66350007057,0.456056952477,-0.809492528439,-0.732578337193,-0.705428540707,-0.406779110432,0.517499983311,-0.703516483307
22926,0.0530999973416,0.828396916389,-0.805150032043,-1.15645003319,0.342963904142,0.0816806852818,-0.618507146835,0.123489454389,-1.07887578011,0.73759996891,-3.63459396362
5899,1.59505009651,0.088422127068,0.446649968624,-0.704100012779,-0.723978698254,-0.28743287921,-0.602089643478,-0.14098611474,-1.0702624321,0.628449976444,-0.883154988289
5467,-0.749700009823,-0.333776712418,1.22880005836,1.68414998055,1.01697874069,0.191182672977,-0.48003256321,-0.534163177013,-0.077753290534,0.00960000604391,-0.298508286476
6774,-0.331849992275,0.287413656712,1.171200037,-1.60984992981,0.147808656096,0.190019145608,-0.294070601463,-0.785488903522,-0.828494548798,-0.20569999516,0.680255770683
1788,-1.32354998589,0.0303000211716,0.60379999876,1.66190004349,2.26284193993,-0.483140200377,-0.0843404531479,0.374132752419,0.891767323017,-0.29540002346,-0.799571692944
5921,0.878050029278,-0.0113318115473,-1.08624994755,-1.32940006256,0.384633868933,-0.551110684872,-1.98703277111,-1.42084407806,-1.41864204407,-0.59810000658,0.0463772714138
5721,-1.23230004311,-0.109182283282,-1.00185000896,-2.3313999176,-0.229870349169,-0.464539021254,0.297967523336,0.087927415967,0.112095229328,-0.354349970818,-1.25793850422
2263,0.658899962902,-0.737789511681,0.891900002956,1.04194998741,0.622274160385,0.233559280634,0.602717101574,0.824327766895,1.03401637077,-0.0810500085354,0.501744031906
808,-0.175599992275,2.66639518738,1.73654997349,1.9796500206,0.350282281637,-0.0017803683877,-1.06781923771,0.882764697075,0.19168806076,0.284150004387,-0.529381215572
30001,1.30264997482,1.1435751915,0.95735001564,-0.880599975586,-0.348628491163,-0.344551026821,-0.0234169661999,-0.374803215265,-1.06845927238,0.879999995232,-0.58683526516
348,0.278750002384,0.273276299238,0.813449978828,0.130800008774,-0.0910487025976,5.71000003815,0.803306818008,1.62499916553,0.937418222427,1.39814996719,-0.339737594128
30849,-0.430199980736,0.38907340169,-1.41694998741,0.2242000103,-0.106578484178,0.469469636679,-0.0943239331245,-0.65946149826,-1.29511380196,-0.826599955559,-0.191008836031
1454,0.280050009489,0.176010504365,0.514899969101,0.205150008202,0.406581282616,-0.124930202961,0.496293395758,0.494891703129,0.297155499458,-0.6263499856,-0.59231108427
6500,0.37809997797,0.273972332478,0.615749955177,-0.632400035858,0.682111263275,0.0903807431459,-0.864663362503,-0.519604206085,-0.997955083847,-0.585900008678,0.419025123119
5627,1.01174998283,-0.624664604664,2.32310009003,-0.91369998455,-0.925190865993,0.127986758947,-0.0110268183053,-0.0445313453674,0.112195253372,-0.671150028706,1.00905406475
5715,0.506850004196,0.942205548286,0.0170999988914,-1.50485002995,0.768168330193,-0.34273532033,0.461133509874,0.0541349202394,-0.646762192249,-1.30419993401,-0.67637103796
