rid,CPC003_HA1E_6H:BRD-K21565985-001-15-9:10,CPC003_HA1E_24H:BRD-K21565985-001-15-9:10,CPC003_HCC515_6H:BRD-K21565985-001-15-9:10,CPC003_HCC515_24H:BRD-K21565985-001-15-9:10,CPC003_PC3_6H:BRD-K21565985-001-15-9:10,CPC003_PC3_24H:BRD-K21565985-001-15-9:10,CPC003_VCAP_6H:BRD-K21565985-001-15-9:10,CPC003_VCAP_24H:BRD-K21565985-001-15-9:10,CPC015_A375_6H:BRD-K21565985-001-15-9:10,CPC015_A549_6H:BRD-K21565985-001-15-9:10,CPC015_A549_24H:BRD-K21565985-001-15-9:10,CPC015_ASC_24H:BRD-K21565985-001-15-9:10,CPC015_HEPG2_6H:BRD-K21565985-001-15-9:10,CPC015_HT29_6H:BRD-K21565985-001-15-9:10,CPC015_MCF7_6H:BRD-K21565985-001-15-9:10,CPC015_MCF7_24H:BRD-K21565985-001-15-9:10,CPC015_NPC_24H:BRD-K21565985-001-15-9:10,CPC015_PHH_24H:BRD-K21565985-001-15-9:10,CPC015_SKB_24H:BRD-K21565985-001-15-9:10,CPD002_MCF7_24H:BRD-K21565985-001-18-3:10,CPD002_MCF7_6H:BRD-K21565985-001-18-3:10,CPD002_PC3_6H:BRD-K21565985-001-18-3:10,CPD002_PC3_24H:BRD-K21565985-001-18-3:10
5720,0.804350018501,0.153151378036,0.405943721533,2.28164148331,-0.125860154629,-0.266109079123,-0.27599003911,-1.30870008469,0.445943504572,-0.314299970865,-1.0429983139,0.685097813606,0.0737500190735,0.733979582787,-0.172421485186,-0.274707734585,1.02616178989,1.29170000553,0.192599996924,0.420094311237,-1.068110466,0.484126627445,0.574895977974
466,0.557350039482,0.798078596592,-0.193137347698,1.0496840477,1.13872349262,-0.909924685955,0.441439092159,0.140399992466,0.490147829056,-0.662100017071,0.301877915859,0.326990276575,-0.364350020885,-0.0830723121762,-0.623409926891,-0.51997834444,1.28944694996,0.0598499961197,-0.556200027466,-1.1989774704,0.36888179183,0.673885464668,0.384921550751
6009,0.840250015259,0.532090187073,-0.119909733534,-0.310223698616,0.508759379387,0.411251544952,0.326147377491,0.641349971294,-0.0079802274704,-0.468699991703,0.534625411034,0.612477838993,1.85119998455,-0.201939865947,-0.295907974243,0.384607613087,-0.0137695297599,-0.217600002885,-1.34175002575,-0.840029776096,-0.705084443092,0.887850284576,-0.0963456332684
2309,-1.16545009613,0.256060212851,0.585304141045,-0.113920375705,-1.67643690109,-0.74961155653,0.690445363522,-0.810850024223,-0.290732443333,1.82570004463,0.910571575165,0.100482046604,0.870400011539,-0.721602916718,0.549379825592,-0.245059818029,0.608957290649,-1.41560006142,0.644549965858,-0.00826743245125,-0.755870997906,-0.616408348083,-0.414341390133
387,1.20519995689,0.61522769928,0.0151685327291,0.870783090591,0.934615790844,0.264232993126,0.504097163677,-2.49615001678,-0.318801820278,-0.852249979973,-0.242794603109,0.812818109989,0.0511999726295,-0.549606382847,0.441516548395,-0.0245524570346,0.344984591007,-0.0943999886513,0.0485999956727,-0.136726140976,-0.0604974627495,0.42103049159,-0.852181792259
3553,-1.34474992752,-0.179580077529,-0.00855062901974,0.184476941824,-1.65021502972,-2.39382791519,-0.828982651234,1.00670003891,-0.778715670109,0.26960003376,0.121204443276,0.0559151209891,0.57080000639,0.823744535446,-0.646198153496,-0.195735678077,-0.932795763016,0.255349993706,0.722949981689,1.34601056576,0.828145265579,0.0721056237817,-0.353764623404
427,0.401350021362,-0.084972165525,0.598041296005,2.37287259102,0.0835795998573,-0.356689125299,0.0321847721934,0.691300034523,0.646427810192,-0.829349994659,0.11999759078,1.40414476395,-0.437249988317,-0.929284691811,-0.69768923521,-0.857007682323,0.350639104843,-0.854550004005,-0.685400009155,0.110373340547,0.649350821972,-0.00320999324322,0.37628492713
5898,0.47754997015,-0.00897308439016,-0.563014566898,-0.331726759672,2.09760689735,-0.106873139739,-1.15531492233,-0.20039999485,-0.416798114777,-0.42300003767,-0.13606479764,0.0561509691179,-0.308299988508,-0.522250592709,-0.0795977264643,-0.528105795383,0.412912875414,0.0684500038624,0.0763000026345,-0.0368295684457,1.12353432178,0.342858582735,-0.265978336334
23365,0.830399990082,0.0366139411926,0.0615758374333,1.18631756306,0.924957334995,-0.809988975525,0.553011000156,0.284200012684,-0.15159034729,0.103299997747,0.191680669785,-0.0884024202824,0.935899972916,-0.182652041316,-0.520787537098,-0.849573612213,0.799003720284,0.511600017548,-0.784700036049,0.0748666673899,1.04606115818,-0.884458184242,-0.63675904274
6657,-1.09140002728,-0.434666574001,-1.28452253342,-2.79909896851,0.818726658821,-0.294882774353,-0.538454890251,-0.0243499875069,-0.0980258584023,0.114700004458,0.754197478294,-0.963717877865,-0.261099994183,0.142188668251,-0.617969214916,0.744091749191,0.275579452515,1.18449997902,0.314350008965,1.13158535957,1.87985289097,-0.245160728693,0.846751689911
