rid,ERG010_VCAP_6H:BRD-K85413794-001-01-6:10.053,ERG010_VCAP_24H:BRD-K85413794-001-01-6:10.053,ERG012_PC3_24H:BRD-K85413794-001-01-6:10,ERG012_PC3_24H:BRD-K85413794-001-01-6:5,ERG012_PC3_24H:BRD-K85413794-001-01-6:2.5,ERG012_PC3_24H:BRD-K85413794-001-01-6:1.25,ERG012_PC3_24H:BRD-K85413794-001-01-6:0.625,ERG012_PC3_24H:BRD-K85413794-001-01-6:0.3125,ERG012_PC3_24H:BRD-K85413794-001-01-6:0.15625,ERG012_PC3_24H:BRD-K85413794-001-01-6:0.078125,ERG012_PC3_24H:BRD-K85413794-001-01-6:0.0390625,ERG012_PC3_24H:BRD-K85413794-001-01-6:0.0195312,ERG012_PC3_24H:BRD-K85413794-001-01-6:0.00976562,ERG012_PC3_6H:BRD-K85413794-001-01-6:10,ERG012_PC3_6H:BRD-K85413794-001-01-6:5,ERG012_PC3_6H:BRD-K85413794-001-01-6:2.5,ERG012_PC3_6H:BRD-K85413794-001-01-6:1.25,ERG012_PC3_6H:BRD-K85413794-001-01-6:0.625,ERG012_PC3_6H:BRD-K85413794-001-01-6:0.3125,ERG012_PC3_6H:BRD-K85413794-001-01-6:0.15625,ERG012_PC3_6H:BRD-K85413794-001-01-6:0.078125,ERG012_PC3_6H:BRD-K85413794-001-01-6:0.0390625,ERG012_PC3_6H:BRD-K85413794-001-01-6:0.0195312,ERG012_PC3_6H:BRD-K85413794-001-01-6:0.00976562,ERG012_VCAP_24H:BRD-K85413794-001-01-6:10,ERG012_VCAP_24H:BRD-K85413794-001-01-6:5,ERG012_VCAP_24H:BRD-K85413794-001-01-6:2.5,ERG012_VCAP_24H:BRD-K85413794-001-01-6:1.25,ERG012_VCAP_24H:BRD-K85413794-001-01-6:0.625,ERG012_VCAP_24H:BRD-K85413794-001-01-6:0.3125,ERG012_VCAP_24H:BRD-K85413794-001-01-6:0.15625,ERG012_VCAP_24H:BRD-K85413794-001-01-6:0.078125,ERG012_VCAP_24H:BRD-K85413794-001-01-6:0.0390625,ERG012_VCAP_24H:BRD-K85413794-001-01-6:0.0195312,ERG012_VCAP_24H:BRD-K85413794-001-01-6:0.00976562,ERG012_VCAP_6H:BRD-K85413794-001-01-6:10,ERG012_VCAP_6H:BRD-K85413794-001-01-6:5,ERG012_VCAP_6H:BRD-K85413794-001-01-6:2.5,ERG012_VCAP_6H:BRD-K85413794-001-01-6:1.25,ERG012_VCAP_6H:BRD-K85413794-001-01-6:0.625,ERG012_VCAP_6H:BRD-K85413794-001-01-6:0.3125,ERG012_VCAP_6H:BRD-K85413794-001-01-6:0.15625,ERG012_VCAP_6H:BRD-K85413794-001-01-6:0.078125,ERG012_VCAP_6H:BRD-K85413794-001-01-6:0.0390625,ERG012_VCAP_6H:BRD-K85413794-001-01-6:0.0195312,ERG012_VCAP_6H:BRD-K85413794-001-01-6:0.00976562
5054,0.0118499994278,0.299029886723,0.64827901125,1.12984371185,0.31831368804,-0.847533345222,0.246299505234,-0.0669498369098,0.806427180767,-0.0446437448263,0.206233650446,0.352465838194,0.128049999475,-0.348018288612,-1.5487203598,0.59711009264,0.0362434312701,-0.116753995419,0.220619007945,0.204212546349,0.47966003418,-0.554868936539,0.161725670099,0.0999693498015,0.634224534035,0.707317471504,-0.124254755676,0.572327017784,-0.297277510166,-0.5497584939,0.553355336189,0.0737480297685,0.0129167959094,-0.175611123443,0.526559352875,-0.624533772469,0.602884948254,-0.0698333382607,-0.486441791058,0.164290755987,0.256212413311,-0.325033336878,-0.114666670561,0.331963002682,0.610141515732,1.77144396305
3108,-0.346450030804,0.713037848473,3.26344871521,3.07968854904,-0.0952075719833,-0.175800040364,2.4288585186,1.38450431824,0.534588873386,1.58403027058,2.03907108307,-0.485970586538,-0.526149988174,0.00284102931619,-0.638031125069,0.943426191807,-0.330873608589,1.07870697975,-0.183195486665,-0.231847271323,-0.0988107919693,0.314357668161,2.36526536942,-0.385073840618,0.991288542747,0.279922872782,0.310835599899,0.159550249577,0.454064071178,-0.0118900965899,-0.0316192284226,-0.000840753316879,-1.03678667545,-0.580104470253,-0.452795743942,-1.16259658337,1.23092079163,0.366899967194,-0.0573084168136,0.510342895985,-1.29209756851,1.02540004253,-0.606500029564,-1.03362345695,-0.910895586014,1.45395672321
1950,0.11859998107,-0.0693154036999,1.56593930721,0.75591468811,3.60974645615,2.25350022316,3.48604488373,-0.977235078812,0.0185255203396,0.424838632345,0.91965430975,1.88050961494,0.198650032282,-0.890085101128,-0.0539253950119,-0.983474254608,-0.23181797564,-0.531640648842,-0.207124143839,-0.718032181263,-0.390507727861,0.370003342628,0.881553649902,2.19516181946,-0.233487814665,0.457034826279,-0.5398209095,0.39573982358,0.400611430407,-0.201527655125,0.63347941637,-0.0805829539895,0.439164787531,0.470904737711,1.27796304226,0.0489963442087,-0.978236615658,-0.0404999405146,0.0127405077219,-0.000556282699108,1.01623094082,-0.176233336329,0.237433344126,0.588723659515,-0.21214774251,5.35593748093
351,0.0,0.765686452389,-5.28033733368,-4.80359125137,0.986361026764,0.347033321857,-0.186444193125,-0.283643424511,-0.0863901153207,-0.192581355572,0.148149996996,0.832101464272,-0.0762999951839,-0.818475186825,0.438555300236,-1.2388176918,-0.759484291077,-0.937556326389,-0.148659363389,-0.529109656811,-0.892582297325,0.296281516552,0.589051008224,1.99910128117,-3.26407337189,-0.305648058653,-0.859907150269,-0.378907173872,-1.21259999275,-0.385192573071,-2.48134970665,0.57477158308,-0.145470738411,-0.37181943655,-0.502069830894,0.407024085522,-0.254644721746,0.903166770935,0.359559297562,0.727875471115,0.464732825756,0.243266701698,0.754766702652,-0.214329198003,-0.935799837112,0.248766303062
4846,0.66654998064,0.331143379211,6.27187347412,1.0807980299,0.396953612566,0.388833373785,3.74066948891,2.80209088326,-0.337362736464,-0.212651476264,-0.664548695087,-0.253023207188,-0.121800005436,4.69611930847,0.680772066116,3.0791144371,0.136505380273,0.386299371719,0.780343055725,-0.518854022026,0.463789582253,-0.899156153202,0.734979093075,1.65217459202,1.77772021294,-0.137574017048,0.581219792366,-0.157044500113,0.0942030102015,0.234505861998,1.03536105156,-0.0567339062691,0.351008951664,0.0209607928991,1.47690582275,0.0364258959889,0.0535595193505,-0.746233344078,0.943390727043,-0.70449757576,-1.15421676636,-0.0524666756392,0.202300012112,-0.626468002796,3.66893529892,0.178419724107
1452,-0.286100000143,-1.64344120026,-0.489416062832,0.578534662724,-0.574104070663,-0.11930000782,-0.213669300079,-1.45754742622,0.563847541809,-0.563764154911,0.626396656036,0.639697372913,-0.302449971437,1.07626700401,-0.438027888536,0.59104257822,-0.43253159523,-1.18533301353,0.588241994381,-0.273006886244,0.481545269489,-0.568744599819,0.132466316223,-0.241226822138,-1.02760887146,-0.503682136536,0.309939414263,0.32959985733,0.308611959219,-0.541525781155,0.323716640472,0.16143541038,0.102738253772,0.221581682563,0.0769801810384,0.697420239449,-0.00409370660782,-0.799000024796,-0.375994920731,-1.73707008362,-0.527827978134,0.00839999318123,-0.0648666918278,-0.243089199066,-0.0172614902258,0.528274059296
4776,0.894299983978,0.35506978631,1.02376532555,5.59752559662,0.717085957527,0.183200031519,-0.375766575336,0.822856068611,-0.00479868194088,0.222259193659,-0.937116742134,-0.165110617876,-0.36360001564,-0.786977469921,0.236159861088,-0.943142950535,-0.136392921209,-0.820097982883,-0.447275221348,-1.1561242342,-0.500481307507,0.741921961308,0.671153187752,1.55745220184,-0.0647557377815,0.7813372612,0.261349499226,-0.0601819753647,0.0375576466322,-0.758254528046,0.48082613945,-0.638869762421,0.868245840073,0.439470291138,1.52438831329,-0.193821176887,-0.74750649929,-0.580366671085,-0.54990452528,0.288040012121,-0.472746551037,-0.266566634178,0.181766688824,-0.469692707062,0.840058326721,-0.729883313179
6908,0.35404998064,0.321406662464,2.8730969429,1.91411447525,-0.183925241232,0.295633375645,0.168351262808,3.7635602951,-0.0759995281696,0.072253882885,0.413758784533,-0.612537801266,-0.00649999082088,1.28454840183,0.478933244944,0.840934514999,0.764458596706,0.994416415691,-0.294137477875,1.337053895,0.408621907234,-1.01486063004,-0.682046413422,-0.986500680447,0.563397705555,0.467277228832,0.231726706028,1.87309670448,0.329934388399,0.717004299164,1.2336204052,0.59824359417,-0.309101641178,0.58857601881,-1.12476503849,0.401450335979,0.710075736046,-0.144400000572,1.25522959232,0.403099298477,-0.294498682022,0.312533318996,0.312733352184,0.496986240149,-1.18241786957,-0.567097425461
672,0.574200034142,-0.52239638567,-0.00956726446748,-0.266803115606,-0.523106455803,-0.302833348513,0.61407238245,1.90484535694,0.0492502972484,-0.195917069912,1.01562166214,2.04610419273,1.91729998589,0.0085642458871,1.32385957241,0.523379683495,0.88085860014,-0.446833848953,0.331710427999,0.685398519039,1.0697568655,-0.43253672123,0.0817583948374,-0.656499564648,0.301291823387,0.495577454567,0.43186917901,0.25368860364,0.579641222954,1.05099523067,0.703819930553,0.444665789604,0.332557290792,0.409405708313,-0.037414200604,0.20742675662,0.915369212627,-0.753766715527,1.14020311832,0.979948043823,0.286897629499,-0.125299990177,-0.155766665936,0.460336267948,2.50494647026,-0.592071831226
5710,-0.256500005722,-0.540363073349,-4.21386146545,-3.99869942665,-0.233404174447,0.528933346272,0.409416794777,0.78180372715,0.510349869728,-0.282558381557,0.750083863735,0.844267725945,1.04540002346,0.757846355438,-0.0655844658613,0.930239737034,-0.195457577705,-0.275090962648,0.263090968132,-0.155568391085,-0.163003414869,0.107546105981,-0.755191683769,-1.935156703,-1.44385349751,-0.789515137672,-0.541456341743,-0.861410021782,-0.374413251877,-0.286672234535,-0.740559577942,0.628695845604,-0.0179529413581,0.554727077484,-1.39123046398,0.667662084103,0.544579029083,-0.222500026226,1.06603133678,0.415361851454,-1.36876225471,0.0798999667168,0.127800017595,-0.673251271248,-1.20804953575,-1.76936399937
2115,0.528349995613,0.126860231161,1.98420321941,4.31777667999,3.14942550659,2.23126673698,-0.191028743982,-1.45432627201,0.363027870655,-0.229521974921,-0.332753568888,1.63814246655,-0.321249991655,1.94530284405,-0.586985766888,-0.12943893671,-0.255670189857,-1.14568126202,0.303967416286,-0.48662468791,-0.149785026908,-0.791151106358,-0.535673260689,-0.406540751457,0.272354185581,0.642626881599,1.13022065163,1.1324378252,0.433283686638,1.8585422039,0.191581398249,-0.0497270226479,-0.222217440605,0.258635401726,0.478448629379,1.33644092083,0.244165539742,0.432200014591,-0.693279445171,-0.0564575493336,0.660815477371,0.165566712618,-0.383599996567,0.28712490201,0.824912369251,1.13949787617
7015,0.695699989796,0.17953440547,3.03809928894,1.78486084938,0.353979289532,2.98546671867,3.66685295105,1.02255260944,0.0201287232339,-0.350639045238,-0.597925066948,1.65853559971,0.0162999927998,0.229609057307,1.77814304829,-1.23900711536,-0.0897208228707,0.0389126725495,-0.24332100153,-0.737045049667,-0.6763677001,1.94836318493,0.513269066811,2.29319262505,-0.315966486931,0.187507644296,-0.288975417614,-0.257517278194,-0.220212101936,0.107289418578,0.586257398129,-0.199234083295,0.577543854713,0.265783190727,2.63351202011,-0.548572421074,-0.2372379601,0.333966672421,-0.621075332165,-0.358072578907,0.221281662583,0.548699975014,0.323266625404,0.296507716179,1.38517868519,3.17629003525
8726,-0.0235500000417,-0.41980406642,0.890492558479,0.847804069519,-0.236151874065,0.252766698599,0.222818881273,-0.619327366352,0.201494187117,-0.740006446838,0.670884370804,0.497289180756,-0.0351999998093,0.867408633232,0.150458946824,0.0440366007388,0.224843412638,-0.370522946119,-0.130730211735,0.979820907116,0.466140508652,-0.376838117838,-0.211436152458,-0.589830100536,1.38353991508,0.728340864182,-0.375028610229,0.415048480034,0.306671321392,0.347090601921,-0.25323754549,0.977569460869,0.0501082316041,-0.644434452057,0.557803034782,3.00178551674,3.15111041069,0.228633329272,1.83165967464,1.21613359451,-1.19969964027,0.508533358574,0.0700999945402,-0.173622429371,-0.650379180908,-0.248332515359
2185,-0.146099999547,0.00129125965759,4.12124729156,1.40668869019,0.321234464645,0.336633384228,-1.08731174469,5.45811986923,-0.0795043706894,0.162881866097,-1.03248202801,-0.95909512043,-0.200350016356,-0.764997661114,0.0685186833143,-0.457459956408,0.31553119421,-0.456828117371,0.474543571472,-0.663123011589,-0.795388698578,1.17946767807,0.849169194698,1.81573855877,1.76860928535,-0.326665878296,0.311569809914,-0.33943644166,0.376756608486,-0.707262158394,1.29089915752,-0.209181815386,0.298510253429,0.189549207687,3.66787958145,-0.441470265388,-0.354140937328,0.643000006676,-0.493974417448,-0.091060295701,-0.573742866516,-0.0121333301067,0.0446000061929,-0.264876514673,-0.0469864457846,1.64251625538
3315,-0.384550035,-0.930700659752,-6.85140943527,-3.49645161629,-1.60999596119,0.336266636848,0.0213526412845,-1.92551398277,0.573196172714,-0.204892754555,0.0,0.129419028759,0.0904499962926,0.740376234055,-0.58318567276,0.642416477203,0.177241429687,0.798815190792,0.139380902052,0.0912670642138,0.441701292992,-0.234139099717,0.102988436818,-2.45875263214,0.279108285904,-0.433823406696,1.47382807732,0.229779288173,-0.394124507904,0.61731159687,0.348043262959,0.553341031075,0.161188289523,0.0700470209122,0.275402784348,1.04269087315,0.384445250034,-0.0155000090599,0.108570605516,-0.308949708939,-1.16924202442,0.294266670942,0.931266725063,-0.53382062912,2.68262267113,1.27379882336
5289,-0.447200000286,0.72314363718,0.537720143795,-0.763543725014,1.38643574715,0.789733290672,0.454794466496,0.198342815042,0.0719884037971,1.14924824238,0.146105766296,-0.0631465688348,0.182950004935,0.0995350256562,-0.52501398325,0.666040241718,0.468900084496,-0.342555999756,-0.330440938473,0.564868330956,-0.0188869163394,1.94182491302,1.17644512653,-0.0352213680744,0.408427804708,0.160990580916,0.703265666962,-0.002092897892,0.675069510937,1.47361850739,0.152359247208,-0.0422822721303,0.759544670582,-0.00526554323733,0.376786887646,-0.812805533409,-0.686332643032,-0.489733338356,-0.421714454889,-0.508489012718,-0.868994832039,1.93376660347,0.0428333431482,0.310264229774,-1.04000616074,0.666039228439
868,0.241899996996,-0.312964260578,1.96897578239,0.733775019646,3.42373585701,-1.19169998169,4.38475942612,2.49351787567,0.742449641228,-0.706013143063,-0.43390968442,0.0959924608469,-1.18085002899,-0.242693722248,-0.398397773504,-0.7068567276,0.127862200141,-0.315418660641,-1.27766370773,0.321816086769,-0.316837340593,-0.254808187485,0.678052783012,1.07542920113,0.205856904387,0.968090116978,-0.620902478695,-0.229282662272,-0.239150255919,0.431462556124,0.36208447814,-0.396447300911,-0.213867366314,-0.979014933109,3.13554143906,0.748395621777,-0.600369989872,-0.456266671419,-0.420921623707,0.0481050089002,-1.3468875885,0.156266674399,-0.743200063705,-0.793686270714,-1.31641316414,-1.39919865131
1677,-0.37944996357,-0.813911437988,5.91968393326,2.14190459251,0.934804737568,0.725000023842,0.131491497159,-2.46769595146,0.000668257474899,0.711366772652,0.493548870087,0.999559760094,-0.319400012493,-0.673228621483,-0.362245023251,0.767914772034,-0.0881414338946,-0.488807201385,-0.480709165335,-0.511844694614,-0.678683757782,0.203962683678,0.569246172905,1.72724485397,0.563790977001,0.269028097391,0.490471512079,1.2479108572,0.764643907547,0.280134141445,0.711045563221,-0.190064251423,0.822759628296,0.152437955141,1.25232255459,-0.797468543053,-0.28047862649,-0.802000045776,-0.00119468569756,0.156066790223,-0.0370075404644,0.103766664863,-0.0327000021935,0.0823857039213,-0.522344708443,-0.311580836773
7043,1.53824996948,0.68052303791,2.22125172615,1.41451585293,-0.66278475523,0.340466678143,1.16003572941,0.744514405727,-0.168322980404,-0.952956080437,-0.429124712944,-0.595801889896,0.177150011063,-0.216863527894,0.821265935898,-0.0805759727955,0.0122538134456,0.0723359286785,0.884801268578,-0.690945088863,-0.191852077842,-0.583778619766,0.0948431640863,1.75571727753,0.683365523815,-0.259854644537,0.229476720095,-0.166037842631,0.499957740307,0.315540313721,0.262360692024,-0.29816788435,-0.76339006424,-0.405496805906,1.64736568928,0.387569844723,-0.773948132992,-0.713000059128,-0.054924249649,-0.134406015277,0.329514324665,-0.65189999342,-0.228333353996,-0.765030562878,0.25309163332,-1.39164531231
5613,0.049950003624,-0.523867964745,3.62642931938,-0.338018000126,-1.19560980797,1.50209999084,-0.17179839313,1.5834710598,-0.230232417583,0.0368938520551,-0.592221975327,2.47369122505,-0.112999998033,-1.05942702293,0.242607161403,-0.650364100933,0.220463275909,-0.18308340013,0.304392784834,0.954161703587,-0.363857090473,0.813275575638,0.689614892006,2.79457092285,0.35950961709,-0.127951532602,0.16604809463,-0.646368980408,-0.0143510997295,-0.541183114052,1.80269265175,-0.211960822344,0.020712479949,0.372577577829,1.36542010307,0.231993660331,-0.820205152035,0.043100014329,-0.64833599329,-0.0971979498863,0.708593547344,-0.482466697693,0.71690005064,0.118221312761,-1.08106231689,1.42613089085
595,0.153750002384,0.231227397919,-0.448776125908,0.035662278533,0.149302855134,-0.246300026774,-0.28040727973,-0.976154327393,0.814457654953,-0.832345366478,0.0958200544119,0.575772821903,0.784000039101,1.03850626945,-0.171937465668,0.821139276028,0.198688417673,0.603608429432,-0.0390677526593,-0.203095465899,-0.132194280624,0.0431607365608,-0.514113068581,-1.78643023968,-0.415008425713,-0.302778273821,0.307813614607,0.0491251051426,0.286738872528,0.463337421417,-0.414514541626,0.613436937332,-0.110735662282,0.0178229156882,-1.13076198101,1.8664393425,0.684329688549,0.483533382416,0.211326658726,1.32358169556,-1.92578303814,0.240866661072,0.58506667614,-0.69533932209,-0.886924862862,-1.21158361435
