rid,CPC011_A375_6H:BRD-A84134924-004-07-5:10,CPC011_A549_6H:BRD-A84134924-004-07-5:10,CPC011_A549_24H:BRD-A84134924-004-07-5:10,CPC011_HA1E_6H:BRD-A84134924-004-07-5:10,CPC011_HT29_6H:BRD-A84134924-004-07-5:10,CPC011_MCF7_6H:BRD-A84134924-004-07-5:10,CPC011_MCF7_24H:BRD-A84134924-004-07-5:10,CPC011_PC3_6H:BRD-A84134924-004-07-5:10,CPC011_PC3_24H:BRD-A84134924-004-07-5:10,CPC011_VCAP_6H:BRD-A84134924-004-07-5:10,CPC011_VCAP_24H:BRD-A84134924-004-07-5:10,CPD003_MCF7_6H:BRD-K87210992-303-01-4:10,CPD003_MCF7_24H:BRD-K87210992-303-01-4:10,CPD003_PC3_6H:BRD-K87210992-303-01-4:10,CPD003_PC3_24H:BRD-K87210992-303-01-4:10
5720,-1.31760001183,-1.23379933834,-0.923763155937,-0.594699978828,0.147224977612,-6.21645021439,-0.370299994946,0.745423555374,-0.0767650604248,-1.38067018986,-0.226977139711,-0.225600004196,-0.122749984264,-0.766832053661,0.447200000286
466,0.00429996848106,-1.42222464085,-0.53944337368,-2.67309999466,-0.614475011826,1.99035000801,-0.563050031662,1.37266218662,0.330860584974,-0.799885034561,-0.235993430018,0.0762000083923,-0.772549986839,0.387284010649,0.319400012493
6009,0.638566672802,-0.35555768013,0.213211327791,-0.80134999752,0.14825001359,0.757850050926,-0.0650500059128,0.217368543148,-0.348808884621,-1.51774060726,0.0510170534253,0.0203499943018,-0.692274987698,-0.259499251842,-0.555700004101
2309,-0.105599984527,-0.346314847469,-0.700178623199,0.171450018883,-0.22677500546,2.23815011978,-0.543449997902,-0.6029535532,-0.443173885345,-0.566911697388,-0.515199422836,-0.11439999938,0.246700018644,-0.81437253952,-0.374749988317
387,0.909133374691,-0.0366378128529,-0.3378213346,0.444499969482,0.199625000358,3.23390007019,0.37009999156,0.715405702591,1.07657635212,-1.65395998955,0.128398776054,0.774700045586,-0.13232499361,-1.16494297981,0.578949987888
3553,1.21876680851,0.310333818197,1.35692405701,0.185350000858,1.31854999065,2.85494995117,0.178050011396,-0.0196313839406,0.498566657305,0.890261769295,-0.0747180581093,-0.510949969292,-0.165474995971,-0.112366616726,-0.0962499976158
427,1.27263331413,-1.14020454884,-0.221696734428,0.420149981976,0.161849975586,2.51419997215,-0.0712499991059,-0.230620265007,-0.11852812767,-0.168849021196,0.518297672272,-0.270850002766,0.854774951935,1.21899712086,-0.273350000381
5898,0.247866660357,-1.83077645302,0.602438807487,0.441699981689,-0.207549989223,2.03600001335,0.185050010681,-0.25942286849,0.274629086256,0.672492027283,-0.132618650794,0.207400009036,-0.00850000604987,0.302614927292,-0.586199998856
23365,0.68900001049,0.0296241790056,-0.150237888098,-0.949649989605,0.534624993801,3.00495004654,-0.896350026131,0.443308860064,3.5187318325,-0.118340268731,0.685778617859,0.198349997401,0.360400021076,2.32395577431,0.408550024033
6657,0.590500056744,0.100080683827,0.797495901585,-0.128300011158,0.71899998188,3.19309997559,-0.191100001335,-0.725854992867,-0.281785994768,0.484689921141,-0.0304324477911,1.0068500042,0.338999986649,1.71498537064,0.118850007653
5054,0.618100047112,-0.363918840885,-0.161599516869,0.359650015831,0.442499995232,-1.61634993553,-0.374249994755,0.265110641718,0.243062198162,1.32268464565,0.215278357267,-0.265450000763,0.431924968958,0.129156261683,1.18359994888
3108,0.425933331251,-0.25602850318,-0.0613743811846,-0.0109499692917,-0.0200750008225,3.51499986649,-0.492150008678,0.952267408371,0.226931065321,-0.536758124828,-0.0644029676914,-0.535799980164,-0.555000007153,0.482932388783,1.22405004501
1950,1.27793335915,0.423499405384,0.164829790592,-0.215799987316,0.786100029945,5.12825012207,0.107850000262,-0.625655651093,-0.365921854973,1.7039000988,-0.208836525679,0.102949976921,-0.451175034046,-0.708381056786,-0.84625005722
351,-0.196766674519,-0.336531937122,0.531729459763,-0.10934998095,0.347574979067,1.09010004997,1.27104997635,-0.626920223236,-0.830045580864,-1.17148351669,0.378938317299,0.995649933815,0.533100008965,-0.260290503502,-0.783550024033
4846,-0.645200073719,-0.363367944956,0.036650210619,-0.0629999935627,0.154350027442,5.45240020752,2.4849998951,-0.761997103691,-0.510193228722,0.372371733189,0.351733863354,-0.58645004034,-0.756875038147,-0.516998112202,0.484650015831
1452,0.399333357811,-0.848085641861,-0.85054141283,-1.547549963,0.69097495079,1.43529999256,0.325000017881,0.224901586771,-1.16595828533,0.228448241949,-1.08047568798,0.878199994564,-0.0977500081062,-0.664059221745,0.319000005722
4776,0.267166674137,1.03973436356,1.2102804184,-0.266999989748,0.510025024414,2.90859985352,0.0979999899864,-0.966914474964,-1.02482247353,1.22538506985,0.154206559062,-0.212700009346,0.558525025845,0.939828038216,0.313499987125
6908,0.0583666563034,-0.951974511147,-0.62562084198,-1.00294995308,0.190449982882,3.0079498291,-0.565850019455,1.99751722813,1.05617582798,-1.39822173119,-0.0904865637422,0.635900020599,-0.582300007343,-0.263999432325,0.255750000477
672,-0.343200027943,-0.194236397743,0.311123251915,-0.938499987125,0.612925052643,2.52509999275,-0.489650011063,-0.449206233025,-0.028167873621,0.291837006807,0.13922765851,-1.06490004063,0.358175039291,1.46072649956,0.337750017643
5710,-0.180466651917,-0.421373903751,-0.678157031536,-0.111999996006,-0.16060000658,1.38104999065,-0.29825001955,0.235844418406,0.834532141685,-0.737231373787,-0.821224033833,-0.455049991608,0.307025015354,1.07385420799,-0.475600004196
2115,0.187433347106,-0.691158235073,0.590838551521,-0.0669499635696,0.477450013161,2.86430001259,-0.487450003624,0.173429623246,0.308062076569,0.725838899612,0.646996855736,4.56739997864,-0.604624986649,1.19069838524,-0.474950015545
7015,0.143133342266,0.710935175419,0.0470663011074,-0.381650000811,0.301750004292,2.85970020294,0.0720000043511,-0.47940915823,-0.847279429436,0.785995841026,0.373819828033,0.857050001621,-0.347499966621,0.302916258574,-0.468450009823
8726,0.327100068331,-0.273510754108,-0.92624348402,-0.424950003624,-0.920750021935,2.3626499176,-0.139749974012,-0.349887907505,0.0960865691304,1.05383229256,-0.0845527797937,0.0374999940395,0.371399998665,-0.0929328799248,0.267199993134
2185,0.00399999320507,0.278314858675,0.809148132801,0.417100012302,0.438075006008,2.01335000992,0.0752499997616,-0.42639324069,-0.806032240391,0.988216042519,0.217041566968,-0.988150000572,0.23550003767,0.925817489624,-0.331149995327
3315,-1.76093316078,-0.817167043686,0.160581752658,-0.263800024986,-0.183849990368,-0.456050038338,0.374050021172,0.0420050099492,0.0837354063988,2.47219133377,0.30983325839,0.251950025558,-0.00017499999376,0.104580022395,-0.0876999944448
5289,0.646866679192,-1.92668032646,-1.16980552673,-0.741950035095,0.911525011063,3.33074998856,-0.470300018787,0.00986382365227,0.536000430584,0.562412321568,1.32682859898,-0.00100000202656,0.206649959087,-0.302173495293,-0.65364998579
868,-0.0495000034571,-0.0927003920078,-1.34933412075,-0.15260002017,0.600574970245,2.4319999218,0.197650000453,0.836466193199,0.0572005212307,0.800894379616,0.793257057667,0.322899997234,-0.253749996424,2.21724367142,0.568050026894
1677,-0.985599994659,0.691574037075,0.592354476452,-1.03470003605,0.676650047302,3.66350007057,-0.366050004959,-0.704116046429,-0.320314228535,1.06241667271,0.159680604935,-0.240049988031,-0.19825001061,-0.209222644567,0.158900022507
7043,-0.120700016618,0.261430501938,1.30688309669,0.638400018215,-0.00872501730919,3.24110007286,-0.0277500152588,-0.613245069981,0.408684074879,-0.134815275669,0.434384733438,-0.512950003147,0.0976499989629,1.76835846901,0.524749994278
5613,0.227899998426,0.573290526867,0.394305199385,0.139149993658,2.40132474899,3.21064996719,0.158950001001,-0.932848036289,-0.304992705584,0.231826543808,0.271017074585,-1.14034998417,0.4225499928,1.43725371361,0.042999997735
595,0.187433362007,-1.19333529472,-0.447807729244,1.53194999695,0.0630500018597,1.33614993095,0.00354999303818,0.567816972733,0.704902052879,-1.11894547939,-0.619845688343,-0.277350008488,0.196874976158,0.5613489151,1.00784993172
4793,1.04303336143,-0.341411799192,0.186344265938,0.256099998951,-0.120949983597,4.81554985046,0.402049988508,-0.189339861274,0.181150540709,1.30503892899,1.00343453884,0.0694999694824,-0.668524980545,-0.215009704232,0.208350002766
2736,0.793866634369,0.64614123106,1.08646965027,1.72330009937,0.392724990845,3.82774996758,-0.134200006723,-1.67088341713,0.639050006866,1.1643487215,0.136649742723,-0.408000022173,-0.646350026131,1.33471500874,-0.722299993038
5290,-0.330866664648,0.795404314995,0.326357245445,0.0234999991953,0.258974999189,0.833499968052,0.492749989033,-0.972808897495,-1.45881295204,0.748790502548,-0.433519005775,-0.0934500023723,0.550324976444,-0.525141477585,-0.607749998569
6194,-0.17513333261,0.000482847099192,-0.795183420181,0.0,-0.479999989271,0.0,0.248199999332,-0.0531815029681,0.510127305984,-2.44938421249,0.367698907852,0.0706500038505,0.169299989939,-1.06282448769,-0.928400039673
1676,-2.45326662064,0.669657468796,0.0931216031313,-0.426750004292,0.523649990559,-3.43264985085,0.114999994636,-0.82472884655,-0.168900758028,0.395775616169,0.326181709766,-0.132099986076,1.07439994812,-0.85535800457,-0.0467499792576
23512,0.340733349323,-0.401361227036,-0.908954501152,-1.29985010624,-0.192375004292,2.14980006218,-0.634900033474,0.066247113049,-0.160805821419,-1.87521672249,0.406029880047,0.312599986792,0.414800018072,1.2086186409,1.11045002937
148022,0.0762999653816,0.304089516401,-0.136884301901,1.32385003567,0.427000015974,3.77444982529,-0.252149999142,-0.579991042614,0.211911916733,-0.00509801506996,-0.000517949461937,-0.550999999046,-0.0241999924183,1.2406463623,-0.0708499997854
1906,0.302433341742,-0.560131788254,0.209548532963,-0.361100018024,0.362924993038,-0.406599938869,-0.111450001597,-0.609516382217,-1.05354952812,0.288369327784,0.269863665104,-0.722899973392,0.566775023937,0.692302107811,0.249349996448
8878,-0.233366683125,-0.873327493668,-0.0229311361909,-0.414600014687,-0.577550053596,0.958500027657,-0.85949999094,-0.516230106354,-0.31648093462,-0.168878257275,0.0897255241871,-0.183449998498,0.324349999428,-0.0560599341989,0.52680003643
3091,-0.407566606998,-1.52084684372,-0.817210674286,0.704249978065,0.746999979019,-5.15950012207,-0.0398499965668,-0.180821150541,0.0947097539902,-2.25013017654,0.572518587112,0.572749972343,-0.421925008297,-3.13516426086,1.00934994221
5743,-0.559233367443,-0.179684728384,-0.364636838436,0.297250002623,0.0160000026226,2.69674992561,-0.469850003719,0.321373462677,0.133928388357,1.49821996689,-0.448608964682,-0.442000001669,-0.226574987173,5.24712896347,0.245000004768
5321,-0.0686666667461,0.860161542892,0.628198981285,0.174349993467,-0.0663250088692,0.624850034714,0.476350009441,-0.998475134373,-1.19766628742,0.355089753866,-0.000733532011509,-0.21485003829,0.0645499825478,0.300600081682,-0.41424998641
4144,-0.127533316612,0.025503218174,-0.189650535583,0.0851500034332,0.284924983978,0.713999986649,-0.330200016499,-0.751071512699,-0.632960855961,0.377969026566,-0.0491038188338,-0.61779999733,0.14019998908,0.985521674156,0.0438500009477
1981,-0.0781666636467,0.708442568779,-0.135454967618,0.320999979973,0.314774990082,2.36179995537,0.236299991608,-0.437899827957,0.752107262611,0.428017854691,-0.665465295315,-0.0280500054359,0.3389749825,0.286648690701,0.205250024796
695,0.426033318043,0.0161678195,-0.311252146959,-0.881500005722,1.13777506351,2.26055002213,-0.776000022888,0.512121319771,0.978805780411,-0.562969565392,-0.157942667603,-1.06305003166,0.91617500782,0.0290784388781,0.746649980545
10398,0.601300060749,0.141779989004,1.57327485085,-0.691449999809,1.04512500763,2.6454000473,-0.0605999976397,0.128127723932,0.218974232674,0.54938852787,0.190415009856,-0.840550005436,0.224949985743,0.893492341042,-0.216549992561
5708,-0.00919999182224,-0.0606660693884,-0.177409827709,-0.277399986982,0.225749999285,1.02544999123,0.613399982452,-0.489841520786,-0.313238143921,-0.299252748489,0.180630758405,0.443800002337,-0.548950016499,0.233844727278,0.224250003695
1213,0.212766706944,-1.00924158096,-0.262151509523,-0.543049991131,-0.457625001669,1.94190001488,-0.157250002027,0.212907373905,0.341449201107,-4.83263015747,0.0887187421322,-0.575950026512,0.289650022984,0.025059081614,1.10745000839
226,-0.384633332491,-1.30011081696,-0.397711336613,-0.227549999952,-0.0459499955177,1.52559995651,-0.0532499998808,0.543880462646,1.12785339355,-0.20183044672,-0.333988279104,-0.800549983978,0.162925004959,0.690199196339,1.16149997711
6777,1.64970004559,-0.563551068306,-0.56555223465,-0.344699978828,-0.30965000391,5.82410001755,-0.512499988079,-0.0276995748281,0.168549433351,1.01910293102,0.516943454742,-0.678250014782,-0.422625005245,0.0986638516188,-1.16565001011
2113,-0.097800001502,-0.805208683014,0.852163076401,0.150699988008,0.640699982643,2.476749897,0.0855499953032,-1.56665492058,0.841884016991,0.724807560444,0.910013139248,-0.257499992847,0.480675041676,1.29616963863,-1.0612500906
3329,-1.08676660061,-0.781243979931,0.0367042869329,-0.358200013638,0.118950039148,2.01805019379,0.677100002766,0.390736430883,0.408474743366,-1.15875995159,0.392850786448,0.362850010395,0.693125009537,0.834427714348,0.557749986649
1050,-0.120233334601,-0.453078836203,-0.183077707887,0.0,-0.209624990821,3.11004972458,-0.140000000596,0.185442626476,0.377013117075,-0.811859309673,-0.624695360661,2.64985013008,-0.791925013065,3.11064910889,0.833599984646
9491,0.528166651726,1.19573783875,0.41914871335,-0.509400010109,0.0257499814034,1.09409999847,0.270550012589,-0.0871345549822,-0.603512525558,0.532930850983,-0.0478755831718,-0.289099991322,0.842825055122,-0.420748978853,-0.0545499995351
22926,-3.58200001717,-1.22913789749,0.409473359585,1.25755000114,0.867325007915,2.51030015945,0.0952999889851,-0.128851488233,1.02384793758,-0.112678304315,-0.645928382874,-0.318500012159,-0.436174988747,0.500689864159,1.10705006123
5899,0.436366677284,-0.368257939816,0.683837890625,-0.26234999299,-0.136925011873,2.37405014038,1.58350002766,-0.0527046509087,0.311090290546,1.30386054516,0.826543152332,0.852699935436,-0.39372497797,-0.00156593322754,0.348949998617
5467,1.62040007114,0.729287743568,1.35232555866,1.64355003834,0.475099980831,0.459550023079,0.23125000298,-0.901894152164,0.324615776539,1.19150292873,0.461334317923,-0.965399980545,-0.896950006485,1.41646766663,-0.034200001508
6774,2.01350021362,-0.283840477467,0.182508975267,-0.275899976492,-0.0531250089407,5.11734962463,0.0169000029564,0.0225647091866,-0.184312447906,0.138920754194,0.336343348026,-0.0182000100613,0.361999988556,0.215646713972,0.347350001335
1788,0.416466653347,0.600762009621,1.07269287109,0.365599989891,-0.102549999952,0.760200023651,-0.345950037241,-1.05955374241,-1.23160469532,0.574479460716,-0.0736764892936,-0.713099956512,0.533649981022,0.599242568016,0.640550017357
5921,0.231966674328,-0.198135316372,0.112131178379,-0.616950035095,0.23219999671,-1.7392500639,0.377250015736,0.33820644021,0.761810779572,-0.502000033855,0.348673403263,4.48280000687,-0.257224977016,3.30599355698,-0.205399990082
5721,-1.79780006409,0.0334763601422,-0.841179609299,-0.801299989223,0.175075009465,-0.743799984455,1.42680001259,0.31135442853,-0.979091346264,-0.135214969516,0.377345263958,0.46819999814,-0.6052749753,-0.248441025615,-1.79320001602
2263,0.453833341599,0.837257385254,0.453848183155,-0.418500006199,0.226849973202,1.62715005875,0.393449991941,-0.569497287273,-1.29128015041,0.757001399994,-0.206950709224,1.05819988251,0.770174980164,0.122492901981,-0.373050004244
808,-0.502466678619,1.50988197327,0.594426512718,-0.518249988556,0.331624984741,-0.534299969673,-0.17784999311,-0.463561654091,0.490573316813,0.646059691906,-0.172369524837,0.220899999142,1.04044997692,0.0100508928299,-0.794400036335
30001,0.0992666780949,-0.661849737167,-0.140074238181,-0.921000003815,0.177774995565,4.50705003738,-0.517250001431,-0.0275063589215,0.0860781669617,-0.48587974906,0.390828490257,-0.263050019741,-0.364574998617,0.236833930016,-0.0113500058651
