rid,DOS021_VCAP_24H:BRD-K60203832-001-02-2:5.03,DOS044_A375_24H:BRD-K60203832-001-02-2:5.03
5720,-1.33889997005,1.21165001392
466,-5.6890001297,1.31360006332
6009,-1.09049999714,0.661350011826
2309,0.641550004482,-0.243699997663
387,-5.206199646,0.267199993134
3553,0.188250005245,-2.15365004539
427,1.45034992695,-1.08434998989
5898,-1.00995004177,0.365850001574
23365,-0.478300005198,0.607949972153
6657,1.29049992561,-2.15124988556
5054,0.76835000515,0.560249984264
3108,-0.299950003624,1.27149999142
1950,0.395749986172,-0.459349989891
351,0.337249994278,0.582499980927
4846,0.761299967766,-0.106399998069
1452,-1.21790003777,-0.00620000064373
4776,0.0951500013471,-1.87180006504
6908,-0.16945001483,1.52189993858
672,-0.680350005627,1.2731000185
5710,-2.18680000305,0.818400025368
2115,0.989849984646,-1.47720003128
7015,0.609400033951,0.0379000008106
8726,0.0116499960423,0.334399998188
2185,1.03764998913,-2.6250500679
3315,0.36495000124,1.50095009804
5289,-0.657400012016,-2.17484998703
868,0.671800017357,-1.56005001068
1677,1.35405004025,-1.20945000648
7043,0.333250015974,-2.45984983444
5613,1.02960002422,-1.93029999733
595,-0.369899988174,2.03485012054
4793,1.15380001068,0.165549993515
2736,0.937100052834,-1.59335005283
5290,0.706100046635,0.0918499976397
6194,0.307249993086,-0.00034999998752
1676,1.10280001163,-5.46204996109
23512,-4.92994976044,1.35649991035
148022,-0.194049984217,-1.03385007381
1906,1.11094999313,0.590399980545
8878,-1.00354993343,-0.680899977684
3091,-0.516300022602,0.0655999928713
5743,4.66275024414,-0.531150043011
5321,0.999499976635,0.0724499970675
4144,-1.26419997215,-0.0557999908924
1981,-0.442399978638,-0.0212000012398
695,-0.814849972725,-0.845699965954
10398,0.457700014114,-3.45225000381
5708,0.697749972343,0.177599996328
1213,-5.7842001915,0.740899980068
226,-1.63820004463,-0.445549994707
6777,4.71600008011,-0.289350003004
2113,1.10395002365,-2.48635005951
3329,-1.90160000324,0.187250003219
1050,0.901100039482,-0.590550005436
9491,0.740999996662,-0.877149999142
22926,1.62644982338,-0.757650017738
5899,-1.45359992981,-0.505299985409
5467,0.144900009036,-1.61124992371
6774,-1.16864991188,-0.435599982738
1788,0.660549998283,-2.88195014
5921,-0.614149987698,-0.113899998367
5721,0.249400004745,0.0672999992967
2263,1.04170000553,-0.63514995575
808,1.92165005207,-0.385949999094
30001,-0.354299992323,-0.865449965
348,-0.331700026989,-0.274450004101
30849,-2.32089996338,0.0542499870062
1454,0.0695999860764,0.0216000080109
6500,-2.03885006905,-0.0338499993086
5627,4.22329998016,0.564700007439
5715,-1.72224998474,-1.49119997025
4791,-0.152649998665,-1.54670000076
56924,0.304299980402,-0.277199983597
2690,0.381000012159,-0.0489000082016
1019,2.02509999275,1.03235006332
51422,-0.788299977779,0.721850037575
5788,-0.599799990654,-0.511600017548
6709,0.074300006032,1.71290004253
1277,-0.866400003433,-0.434149980545
993,-0.45174998045,0.946900069714
7157,-0.435000002384,0.920799970627
1958,0.83269995451,-1.11774992943
4582,-0.166199982166,-1.32245004177
9212,0.078749999404,-4.95730018616
8440,-1.53820002079,0.250750005245
6790,-1.73489999771,0.7132999897
8851,-0.168949961662,2.03465008736
2534,0.176050007343,-0.905300021172
4893,0.729650020599,-2.66769981384
665,-0.43599998951,0.615000009537
4313,1.86125004292,-3.93860006332
1022,-5.51494979858,0.566799998283
5880,0.39825001359,-2.29374980927
3162,4.7796998024,0.424400001764
1282,-0.207650005817,1.48574995995
3383,0.0703500211239,0.96899998188
727,2.83320021629,-0.983000040054
4792,-0.719150006771,-0.333200037479
4794,1.91394996643,-1.78165006638
902,-0.323850005865,-1.70140004158
8091,-0.32104998827,0.56375002861
3486,-0.0542499981821,-0.892950057983
10818,0.108650013804,-3.79790019989
3454,1.26440000534,-2.84829998016
4282,-0.619199991226,0.00135000003502
1605,-4.85015010834,-0.489950031042
10644,0.700049996376,0.120900005102
2065,-1.38370001316,0.978250026703
8321,-0.168500006199,-1.14880001545
8503,0.9361500144,-1.33334994316
7027,-0.622350037098,-0.362499982119
6850,0.884700000286,-1.83945000172
1978,-5.95165014267,1.48734998703
896,-0.889799952507,1.50429999828
5777,-0.18655000627,-1.58329999447
1846,0.357400000095,-0.669550001621
5925,-0.23529997468,-1.18965005875
142,1.60204994678,-0.697849988937
1021,-0.159549996257,-0.236050009727
5699,0.495449960232,-0.0217999815941
8061,1.24175000191,1.17619991302
1870,-0.896600008011,-1.2132999897
1398,-1.63129997253,0.630299985409
3312,-0.551299989223,0.661399960518
891,0.267049998045,-0.807349979877
4775,-0.735000014305,-0.790650010109
5111,-0.3736500144,0.337699979544
5696,-0.309500008821,0.905550003052
5588,0.914200007915,-1.02269995213
6839,-1.37275004387,1.9021499157
329,-1.03149998188,0.388500005007
5058,0.19445002079,-0.131750002503
998,-1.25609993935,-0.401199966669
9134,-1.09064996243,0.0690999999642
6616,0.834300041199,-0.714150011539
5223,-1.72500002384,0.779150009155
4690,-0.759900033474,-0.186499997973
958,0.931249976158,-0.746850013733
1616,-1.46149992943,1.75500011444
991,-0.929799973965,0.00065000000177
6347,0.133049994707,2.4851500988
6714,-0.304149985313,-0.593549966812
652,1.72444999218,0.883899927139
4331,-2.02880001068,0.535199999809
7099,3.09634995461,-0.401350021362
10320,4.15824985504,1.09264993668
2042,0.178749978542,-0.448249995708
843,2.14085006714,-0.850350022316
840,-0.371250033379,1.03359997272
7048,0.413899987936,-1.99014997482
4851,0.685800015926,-1.63330006599
6464,0.909900009632,-0.738049983978
23410,-1.25709998608,-1.70745003223
54205,0.248400002718,0.520549952984
2770,-1.29460000992,-1.44315004349
80204,0.730650007725,-0.635949969292
4208,0.657900035381,0.927200078964
1845,0.44549998641,1.40015006065
23368,0.879700005054,0.566400051117
5583,-0.502749979496,-0.644250035286
8900,2.76979994774,-0.40474998951
581,0.103599995375,-2.89814996719
6193,0.0652000010014,-0.96850001812
6622,0.324049979448,-2.05124998093
11261,-0.737999975681,0.0267499983311
6696,-0.239500001073,-0.207999974489
8312,-0.294299989939,1.78369998932
835,-2.41589999199,0.242349997163
8324,0.659350037575,0.173350006342
1848,0.627099990845,0.649500012398
154,-0.291350007057,0.460550010204
4312,0.403199970722,-0.0744500160217
994,-0.379400014877,1.48619997501
2048,0.432799994946,1.50429999828
1111,1.05169999599,-0.456149995327
5154,-1.8397500515,0.0258500054479
2920,0.441000014544,-0.601549983025
3122,1.03869998455,0.322499990463
2769,0.860550045967,0.521000027657
5900,0.713799953461,-3.48985004425
6304,1.03550004959,0.899750053883
5211,-0.957049965858,-0.138599991798
2886,1.14079999924,-2.01310014725
9261,-0.582849979401,0.634449958801
8569,2.20599985123,-1.5408000946
3303,0.328850030899,1.27534997463
5331,-0.124400019646,1.12615001202
5347,-2.20344996452,0.810350000858
4638,-0.490249991417,-0.496099978685
2264,-0.787500023842,2.09249997139
1029,-1.1468000412,-1.25380003452
1027,-1.67954993248,0.126549988985
2597,0.289350003004,0.0
55847,0.0726999938488,1.39740002155
25803,-0.0288499891758,-1.17394995689
3480,-1.20875000954,0.564949989319
2946,0.288249999285,-0.0807000026107
9517,-1.12065005302,-0.625949978828
25987,-1.93945002556,0.756299972534
23670,0.343800008297,0.642300009727
11182,-0.429850012064,-0.746950030327
2146,0.24944999814,-1.19744992256
3385,-1.76274991035,0.0855000019073
5261,0.0645000040531,-1.39604997635
10765,-0.279899984598,-0.00534999370575
25839,-0.636049985886,0.210249990225
4172,-0.130849987268,-3.01714992523
23161,0.7486500144,0.284600019455
10298,0.477149993181,1.38409996033
1802,-0.238550007343,-0.794849991798
58533,-1.18955004215,0.665899991989
147179,-0.590799987316,0.865800023079
29937,-0.791049957275,0.577250003815
6184,0.425400018692,0.645750045776
9854,0.0205499976873,0.91320002079
2553,-0.277700006962,1.11395001411
5440,-0.152449995279,-0.263700008392
54623,-1.13964998722,-0.431100010872
9533,0.184050023556,0.281350016594
8607,-0.190649986267,0.461099982262
207,1.27550005913,1.63964998722
26054,0.160799995065,-0.413899987936
10682,-1.37884998322,0.746999979019
8573,5.17024993896,0.0241000056267
23378,-0.00694999098778,-0.508050024509
8553,-1.27099990845,-0.702749967575
622,-1.33109998703,-0.290750026703
9467,1.15359997749,-0.903549969196
5525,0.80554997921,0.373600006104
256364,0.955350041389,3.30544996262
332,-0.403699994087,1.57774996758
2058,0.278349995613,0.643900036812
7849,0.0375500321388,0.26780000329
23244,0.579249978065,-0.655200004578
7494,-0.258899986744,1.23395001888
4836,-0.14019998908,-0.225699990988
23647,-0.623049974442,1.5543500185
10617,-0.946749985218,1.52590000629
2184,-0.459399998188,0.283100008965
5355,1.60170006752,0.288600027561
6659,-0.593800008297,0.257300019264
7016,1.09735000134,-1.52480006218
90861,-1.0516500473,0.900699973106
10670,0.179399967194,1.18649995327
79071,0.526000022888,-0.577350020409
64746,-0.890900015831,1.34045004845
5366,0.956550002098,-0.688099980354
11344,-0.540950000286,1.93775010109
10013,0.0864000022411,-0.0983500033617
5829,1.96640002728,1.3478000164
5257,-0.31455001235,0.45585000515
22794,1.65389990807,0.533349990845
9761,0.19280000031,0.626899957657
23326,0.31194999814,0.855049967766
10972,-1.1765999794,-1.60365009308
10523,0.0093000009656,2.22525000572
79090,-0.552399992943,-2.16275000572
27032,-4.42885017395,-1.00109994411
9097,0.759000003338,-0.0327000021935
10513,-0.136249989271,-1.11914992332
1891,0.930450022221,-0.484349995852
3066,-0.683899998665,-0.34145000577
9801,-0.537100017071,0.91194999218
1459,0.548699975014,-0.891000032425
9703,-1.76999998093,1.61389994621
10606,-1.11505007744,0.710550010204
1017,0.504299998283,-1.0340000391
9813,-0.0721499994397,-0.0912500023842
7485,-0.236600011587,-1.30454993248
2109,-0.283650010824,1.71780002117
23271,0.783499956131,0.0863999947906
9915,1.18880009651,0.229149997234
9552,0.89460003376,-0.599150002003
93487,-0.950549960136,0.616649985313
2956,0.486649990082,-0.213499993086
11065,-3.95970010757,0.999300003052
9653,-0.403050005436,-0.340550005436
200081,-1.01709997654,1.3451000452
3337,-0.310150027275,-1.35160005093
11073,-0.34430000186,-0.438100010157
