rid,CPC005_A375_6H:BRD-K09497549-001-03-6:10,CPC005_A375_24H:BRD-K09497549-001-03-6:10,CPC005_A549_6H:BRD-K09497549-001-03-6:10,CPC005_A549_24H:BRD-K09497549-001-03-6:10,CPC005_HA1E_6H:BRD-K09497549-001-03-6:10,CPC005_HA1E_24H:BRD-K09497549-001-03-6:10,CPC005_HCC515_6H:BRD-K09497549-001-03-6:10,CPC005_HT29_6H:BRD-K09497549-001-03-6:10,CPC005_HT29_24H:BRD-K09497549-001-03-6:10,CPC005_MCF7_24H:BRD-K09497549-001-03-6:10,CPC005_MCF7_6H:BRD-K09497549-001-03-6:10,CPC005_PC3_6H:BRD-K09497549-001-03-6:10,CPC005_PC3_24H:BRD-K09497549-001-03-6:10,CPC005_VCAP_6H:BRD-K09497549-001-03-6:10,CPC005_VCAP_24H:BRD-K09497549-001-03-6:10
5720,-1.95793330669,-0.451891809702,-0.1008490026,-0.128630250692,-0.338800013065,-0.158239752054,-2.49230003357,0.422008812428,0.127037346363,0.774727940559,0.871366620064,-0.0874590575695,-0.537456870079,0.202955275774,0.401810348034
466,-2.54096674919,0.560400724411,0.196648806334,-1.21130526066,1.01265001297,0.372604310513,0.943049967289,-0.0815380364656,0.46362760663,0.774828732014,0.581867456436,-0.276210844517,0.608081877232,0.568756580353,-0.0131628997624
6009,1.25153338909,0.358357936144,-0.0460603535175,-1.59524774551,-0.419449985027,0.0889763981104,0.444749981165,0.719137012959,0.497198522091,0.418258160353,0.712895095348,0.13767260313,-0.108139522374,-1.3946249485,-0.300230920315
2309,1.99413347244,0.240625441074,-0.697014570236,0.656018733978,-0.0385500192642,0.62352335453,-0.621050000191,-1.51548242569,0.388691574335,0.513959884644,-0.681390941143,0.50979167223,0.209872469306,-0.349545657635,0.342721611261
387,-2.96536684036,-0.183538988233,0.25480940938,-0.362519264221,-0.769799947739,0.551004648209,-0.801750004292,0.190621644258,0.33226788044,0.259808540344,0.965504288673,-0.536517620087,0.120638981462,-0.901732623577,0.0363014526665
3553,0.680199980736,-0.21848796308,-0.359760254622,-0.86496758461,0.865550041199,-1.27227878571,-0.0181000232697,-0.513144135475,-0.710775077343,-0.741490006447,-0.820619344711,-1.15129029751,-1.4398086071,-0.965120017529,-0.0925620347261
427,1.53446674347,0.492799073458,-0.801826238632,0.460400879383,1.24129998684,-0.571019649506,-0.521600008011,-0.0163405202329,0.451174288988,0.780046105385,0.47168469429,0.286246776581,0.500523865223,1.49921345711,0.449631690979
5898,-1.22496676445,-0.2297514081,0.73848336935,-2.04236721992,-0.117699980736,0.45756483078,-0.419999986887,-0.382491856813,-0.432249903679,-0.510947167873,0.284643769264,-1.96718990803,-0.789020895958,-0.819041013718,-0.714733839035
23365,1.9552334547,-0.68149214983,-0.382056295872,0.182523995638,-0.0480500161648,0.0941599458456,-0.867399990559,-0.124283514917,0.117837928236,1.58798778057,-0.187834054232,-0.852025270462,0.619781136513,-1.4618127346,-0.963717699051
6657,-0.0644666850567,0.339046269655,-0.337569892406,5.44990539551,0.731700003147,-0.743075430393,0.674549996853,0.0213625878096,-0.893486559391,0.142251834273,-0.614993035793,0.0856951773167,0.313868552446,-0.283448159695,0.152430146933
5054,0.13666665554,-0.610191822052,0.44924762845,-0.176812708378,-0.881500005722,1.69365036488,0.269749999046,0.87916123867,-0.749230504036,-0.365421772003,-1.24369668961,-0.793951034546,0.538614749908,-0.192854046822,0.0937439799309
3108,1.34010004997,-1.61153018475,-0.754372477531,-0.705688655376,0.0964500010014,0.155851751566,-0.506449997425,-0.20017427206,-0.490581035614,-0.427806556225,-0.324645131826,0.318617939949,0.0503840520978,-1.11161732674,-0.206165373325
1950,0.0167333483696,1.14414656162,0.305882632732,-0.77172267437,0.391299962997,0.393308073282,0.127149999142,-0.285747349262,0.132174491882,0.230724066496,-0.455569446087,0.566960155964,0.272817969322,1.23927807808,1.84695780277
351,-0.999166667461,1.16097998619,0.562947332859,0.475958585739,0.0158499926329,-0.516269207001,0.400950014591,0.14072175324,-0.15072466433,-0.178554192185,-0.952664256096,-0.383211344481,0.0482357144356,-0.212933495641,0.328924834728
4846,0.838200032711,0.0350810289383,-0.980049908161,-1.10740876198,0.100650012493,0.771971285343,-0.179800033569,-0.782176375389,-0.032865151763,0.929264008999,-0.428353190422,0.926475703716,0.674370229244,0.178889200091,0.188919991255
1452,-1.29156672955,-0.69842004776,0.239455252886,0.496455013752,0.562799990177,1.09190404415,-0.573500037193,-0.184450984001,0.576738476753,-0.11206458509,-0.00183776021004,0.145259946585,-0.367728948593,-2.69642782211,0.577282369137
4776,0.294866681099,1.4677836895,1.32352590561,0.206235021353,0.278149992228,1.22387731075,0.813899993896,0.471130222082,0.242480158806,-0.437924981117,-0.143242388964,-0.641273021698,0.146819040179,-0.868707895279,-0.374292135239
6908,3.75756692886,0.606632113457,0.713323354721,-0.158718854189,0.109350025654,0.832908034325,-0.691349983215,0.159529998899,-0.0930196270347,0.00370272994041,1.65863037109,-0.357295960188,0.174258291721,-1.22915124893,-0.183790609241
672,0.760400056839,-0.235053747892,-0.178433418274,0.0476066619158,-0.689849972725,0.451003432274,-0.0552999973297,-0.00951677560806,0.45559245348,0.579891979694,0.684803783894,-0.181281685829,0.745188891888,-0.0799668878317,-0.494569122791
5710,-0.101233333349,-0.815709531307,0.712648749352,0.952502012253,-0.626949965954,0.725021243095,-0.933350026608,0.471042662859,0.0258616097271,0.329148083925,0.48742878437,-1.41960167885,-1.27869617939,-0.0162491202354,0.313449680805
2115,0.777533352375,-0.0111949145794,0.206963464618,-0.531867563725,0.3587500453,-0.203246474266,-0.730400025845,-0.510403394699,0.616608440876,0.282293945551,0.510189890862,-0.492961376905,-0.445249885321,-0.94540810585,-0.803311467171
7015,2.21490001678,0.606268465519,-0.325353354216,1.52944076061,0.35410001874,-0.837897658348,1.01080000401,-0.0700102671981,-1.61666727066,0.569523215294,0.370615512133,0.523478388786,1.06800806522,0.0917699635029,0.19145861268
8726,-2.58190011978,-0.468793183565,0.666591525078,1.01016461849,-0.782100021839,0.654340386391,0.587000012398,0.192552894354,-0.656402766705,-0.553060889244,0.874832034111,-0.0449704527855,-0.199844300747,-1.16990399361,-0.275220572948
2185,0.759633362293,0.481877684593,0.500662446022,-0.883250534534,0.648750007153,-0.740409612656,-0.972299993038,0.33318144083,-1.08130431175,-0.820576548576,-0.834035038948,-0.400573790073,0.111037731171,0.127859979868,-0.441296041012
3315,-0.11806666851,0.536919593811,0.559670805931,0.230157151818,-0.123400002718,0.530648589134,-0.308049976826,0.0975076407194,0.318780303001,-0.166574507952,-0.0753229558468,0.512034416199,-0.453885287046,-0.908266782761,2.04826807976
5289,-2.81566667557,-1.1002767086,0.0718756318092,-1.82080256939,0.804049968719,-0.307205200195,-0.0810500010848,-0.37353771925,0.00571930408478,-0.47715523839,0.375894010067,0.130499646068,-0.133452445269,-0.618382811546,-0.363440781832
868,-0.130599975586,-0.654097318649,0.156881719828,2.44790267944,0.499300003052,1.33742129803,0.530200004578,2.55309319496,-0.0835386142135,-0.487820208073,0.0602437034249,0.11585688591,-0.252686142921,-0.885235726833,-0.612774133682
1677,0.554800033569,1.07131052017,-0.487069249153,-0.365523070097,0.886250019073,-0.949413061142,0.929350018501,0.0995137318969,0.199099689722,0.450474143028,-0.739641070366,-0.120873138309,0.180402547121,0.79541093111,0.599706888199
7043,-0.183200001717,-0.167981564999,0.20980617404,-1.35376644135,0.333499997854,-1.20698642731,0.802850008011,-0.409096300602,-0.95890134573,-1.34965729713,0.439205229282,-1.89249968529,-0.394717812538,-1.72149801254,-0.940881371498
5613,0.968266665936,0.694999933243,0.727082133293,-0.219051808119,0.0872999727726,-0.850542783737,-0.504000008106,0.782365739346,-0.435982465744,-0.225508064032,-0.526799857616,-0.234471023083,0.849051594734,-1.29804039001,0.159592181444
595,0.83743339777,-0.762299358845,-0.0651305913925,0.354955196381,0.869350075722,0.779462754726,-0.47904998064,0.81080943346,0.550405442715,0.177787736058,-0.236616700888,-0.91596353054,-0.314009577036,-0.507596254349,0.0889962017536
4793,-0.00476667284966,0.376384228468,-1.10411167145,-0.345282644033,1.74410009384,0.516711711884,-0.0230000019073,-0.834725022316,0.27676615119,0.0156385600567,-0.156655758619,3.41607570648,0.0392157584429,0.435007929802,1.00562441349
2736,0.133933335543,0.0666342079639,0.392059415579,0.28947353363,-0.123699992895,0.760703027248,-0.276399999857,-0.184154748917,-0.455572932959,0.0820707604289,-0.510170161724,1.40053462982,0.0338699445128,-0.661260485649,-0.0654769688845
5290,0.117566645145,0.722492456436,-0.190294235945,-0.00907331705093,0.163650006056,-0.812639355659,0.98985004425,-0.00129941105843,-1.52136480808,-0.38839173317,-0.959438085556,0.500529766083,-0.00694767199457,0.487000316381,1.18155062199
6194,-0.17650000751,0.0,0.557907581329,0.000340696802596,-1.00499999523,0.0959930121899,-0.578400015831,-0.094809025526,0.0,0.310027182102,-0.7184278965,1.18484973907,0.0253161266446,-0.778013885021,-0.000275923550362
1676,-2.16816663742,0.446939468384,0.775301575661,0.122076660395,0.181850016117,-0.476779907942,-0.390000015497,0.335903853178,-0.554676115513,-1.29727947712,-0.075516179204,-0.542498409748,-0.229493379593,-0.909378409386,-0.721827030182
23512,1.3653999567,-0.770798504353,-1.14122712612,-0.835970282555,0.416900008917,0.0623181387782,-0.588649988174,-0.337478160858,0.396326869726,-0.534112155437,0.452450245619,-0.685129761696,0.180521011353,0.200599581003,-0.544279634953
148022,0.791566729546,-1.12671148777,0.182282686234,-0.607511997223,-0.00354999303818,0.633487224579,-0.64644998312,-0.64466881752,0.128021433949,-0.482154637575,0.0440497733653,0.0392728149891,-0.367147684097,-0.422414273024,-1.13919937611
1906,0.103299975395,0.712863624096,-3.44874477386,-0.696210443974,0.185849964619,0.15522287786,0.273050010204,-0.466594785452,-4.71568059921,-0.477162778378,-0.228875666857,-0.338675647974,0.894839167595,0.041452139616,-0.449701011181
8878,0.109599947929,-1.05262494087,0.194334775209,0.342838346958,-1.12415003777,0.148082256317,0.0482500046492,-0.0746528059244,0.302987039089,0.755067288876,0.155232802033,-0.547192931175,-0.711823761463,-0.408027410507,-0.455991327763
3091,0.155400007963,1.07219350338,-1.34389507771,1.14642691612,0.229299992323,-0.508845508099,0.912300050259,-1.24517917633,-0.655333459377,-0.782478868961,-0.405211210251,-0.304215013981,-0.949641525745,-0.629411518574,0.152872502804
5743,0.0766666531563,0.826506614685,0.098699696362,0.170654565096,0.555949985981,-1.10330593586,-0.298999965191,-1.67080140114,-0.513195812702,-0.230077072978,-0.346216022968,-1.22560822964,-0.771239161491,0.234734207392,-0.00378474593163
5321,0.772233307362,0.640252590179,0.245982021093,-0.209449589252,0.358300000429,-1.03318309784,0.892750024796,-0.103721760213,-0.989867150784,-0.351646780968,-0.304741710424,0.136985898018,0.364349097013,0.145093813539,-0.441824764013
4144,1.18426668644,-0.0547573268414,0.108414769173,-2.03706717491,0.397399991751,0.787943482399,0.728549957275,0.0743352472782,0.266550630331,0.869897961617,0.350207030773,0.16045114398,0.0635772049427,0.341309905052,0.37672534585
1981,1.43456673622,0.318437695503,0.0517593100667,2.14929318428,0.450299978256,1.28574872017,-1.95620000362,-0.636917829514,1.02450942993,-0.213225409389,-0.435624063015,0.703432261944,0.250289648771,0.398930579424,0.89615893364
695,2.68386650085,1.51163625717,1.13485825062,5.22198200226,0.132949993014,-0.311716765165,0.0582499951124,-0.07902700454,-0.0410715602338,0.506043434143,1.21723115444,0.58834207058,0.492033064365,-1.07031440735,0.371644318104
10398,0.316933333874,-0.427990436554,1.46162986755,-0.945627391338,-0.447800010443,1.11428511143,-0.310600012541,0.0986392945051,-0.149361506104,0.251382112503,-1.00682640076,-0.20445099473,-0.045601926744,-0.337162613869,-0.0500567406416
5708,0.78026664257,0.685847401619,-0.21594414115,-0.59434568882,-0.50049996376,0.500245630741,0.263049989939,-1.27241921425,0.274032384157,-0.367428421974,-0.85010433197,0.322580426931,4.86026477814,-0.792105436325,-0.0946669206023
1213,0.526966631413,-1.04356014729,-2.68904018402,-0.307789921761,-0.635249972343,0.508852005005,0.341949999332,-2.48766469955,0.541634261608,-0.060890302062,-0.295140206814,-0.0315782725811,-0.491578400135,-0.835107028484,0.133282199502
226,0.740999996662,0.161514133215,-2.02867221832,-2.61167907715,-1.74734997749,0.537882685661,-0.352850019932,0.342594593763,0.851029217243,0.474630236626,-0.170041054487,-0.755181193352,-0.0109919756651,-0.663057565689,-0.230216428638
6777,-0.0595666468143,-0.473243147135,0.127221047878,0.672172307968,-0.10569999367,-0.480250537395,-1.65365004539,-0.411174178123,0.347515970469,0.0392315164208,0.467982679605,0.574759960175,-0.903770089149,0.530895471573,0.396081596613
2113,1.59470009804,0.694472789764,1.03865838051,1.85040521622,-0.765049993992,0.753407537937,0.773949980736,0.173608109355,-0.73204511404,-1.35647475719,-0.64470744133,-0.350916475058,0.00652482360601,-0.479092806578,0.134556263685
3329,0.543466687202,0.0598133690655,0.603209495544,0.828916430473,-5.03095006943,1.88174057007,0.00764998793602,0.133519083261,1.35985302925,0.294297635555,0.113284528255,0.262088090181,-0.0719726979733,-0.436071336269,-0.421557307243
1050,0.411033332348,2.20415210724,0.174638330936,-0.341494202614,-0.881799995899,-0.0110871195793,0.609099984169,1.37933695316,1.01097238064,1.01101648808,0.831131219864,0.743842601776,0.447391837835,-0.345573961735,-0.449692994356
9491,1.63700008392,-0.266585201025,1.44467461109,-0.0323464684188,2.91044998169,-0.955075263977,0.350099980831,-0.301364600658,-0.842623949051,-0.730996668339,-0.48381960392,0.399859845638,0.170233413577,0.53583240509,0.359777808189
22926,-3.58353352547,-0.694214701653,0.408773720264,0.206005454063,-1.47675001621,-0.0411918535829,-0.605849981308,-0.735085189342,0.689712464809,-0.354360073805,0.150389492512,-0.552806675434,-0.196473956108,-1.01834309101,-0.486054062843
5899,-2.78200006485,0.178758233786,0.648014008999,1.00054299831,-4.28180027008,0.823035776615,0.0141499936581,-0.910306692123,1.08110928535,0.335115432739,0.737202882767,-0.212211251259,-0.737079024315,-0.192328751087,0.46387091279
5467,0.811699986458,-0.136949166656,-0.393852055073,0.622894287109,-1.92449998856,0.564464330673,-0.323449969292,-0.535824596882,-0.609946429729,-0.557134628296,-1.03206777573,-0.244335621595,-0.392728507519,-1.01332890987,-0.435051143169
6774,3.25423359871,-0.370404452085,0.520542800426,0.534504294395,0.904949963093,0.402439326048,-1.20915007591,0.0555056482553,3.608076334,0.223354905844,0.149225383997,0.141029000282,0.449236154556,-0.318405210972,-0.538601815701
1788,0.195233374834,0.498134553432,0.492993295193,1.10678732395,-0.0931999981403,-0.857606828213,0.313650012016,0.823682308197,-0.799206912518,-0.551793575287,-0.901950836182,-0.353746592999,0.0499850288033,-0.986216247082,-1.88271999359
5921,0.248266667128,0.333781540394,2.14971876144,-0.120059832931,0.708999991417,0.248934179544,-1.24720001221,-0.225891247392,-0.883090913296,-0.158365145326,0.631937205791,-0.607724308968,0.0868952125311,0.359814584255,0.263400346041
5721,-3.32686662674,0.404335558414,0.0508254170418,-0.584850907326,0.0979000031948,0.0898158401251,1.13744997978,0.0232111960649,-0.239183604717,0.399962961674,0.610979199409,1.270165205,0.65681219101,1.39477300644,-0.0457774102688
2263,0.915166676044,1.0470250845,0.858250498772,1.08593463898,0.250349998474,-0.0153064727783,0.771799981594,0.3298355937,0.636407911777,0.16166613996,-0.213113248348,0.616097390652,0.648167312145,0.76950699091,0.579221963882
808,0.116566628218,0.373818337917,-0.67812037468,-0.0686109960079,0.411400020123,0.014225423336,0.311299979687,-0.0576742738485,0.257002949715,-0.848038911819,-0.416299283504,-0.088553071022,-0.615934610367,-0.00882957875729,-0.342087298632
30001,1.43570005894,0.609010636806,-0.0102323740721,0.227992489934,-0.415349990129,1.06141865253,-0.688250005245,0.408182531595,0.31552875042,-0.755615711212,0.40176230669,-0.927316904068,-0.349917829037,-0.66298687458,0.174220353365
348,0.292966663837,-0.299408823252,1.45305871964,0.547465801239,0.913500010967,-0.63340651989,0.300499975681,-0.0114672034979,0.505805671215,0.641168951988,-0.571099936962,0.785836696625,-0.242357417941,-0.0094685703516,1.48875749111
30849,-2.10933351517,0.12278676033,-1.68326056004,0.317402005196,-1.00390005112,0.791242778301,-0.593649983406,-1.04941785336,1.3285804987,0.330259472132,0.815642952919,1.145652771,-0.116108782589,1.08815300465,0.635818719864
1454,-3.17750000954,-0.946906447411,0.181812494993,0.488090574741,0.109999999404,-2.25067448616,1.02850008011,-0.0819959938526,-0.652590513229,-1.17751944065,0.00350831449032,0.765384674072,-0.73898857832,-0.570331633091,-0.479202449322
6500,-0.536599993706,-0.0507675558329,-0.14283439517,-0.613637685776,-0.276849985123,-0.787280082703,-2.63794994354,0.661062240601,-0.144961625338,0.125412449241,0.981729924679,-0.434399336576,-0.222688451409,-1.03511595726,0.311026006937
5627,3.6126332283,-0.366010457277,0.418989777565,-0.0391660034657,0.172749996185,0.0632324367762,0.52555000782,-0.33254212141,0.841428160667,0.556379258633,-0.201029807329,-0.718381464481,0.00988908112049,-0.664391040802,0.195624172688
5715,-0.472633361816,-0.392236351967,0.217231482267,0.587600409985,-1.19040000439,-0.0468998551369,0.430400013924,0.275652080774,0.698896050453,-0.384875029325,-0.0477855838835,-0.564539909363,-0.228956460953,0.19673101604,0.173941746354
4791,1.48430001736,0.00163105130196,0.436973243952,-0.349803090096,0.307900011539,-0.387497484684,-0.240300029516,-0.0891648977995,0.21697562933,0.284657329321,-0.0245368927717,2.40366339684,0.356923699379,-0.0538586899638,-0.796720445156
56924,1.93653345108,-0.578062474728,-0.863773226738,1.18143391609,-0.378349989653,-0.253344506025,-0.715849995613,-0.176376342773,0.035517513752,-0.103855624795,0.751982092857,0.743100702763,0.60643941164,-0.0602890253067,-0.163936808705
2690,-0.291200041771,0.159243687987,0.0581544935703,-0.323218882084,0.208849996328,0.232256352901,-0.369400024414,0.525909543037,-0.202733531594,0.18685759604,0.916119635105,0.646805584431,0.21150316298,0.778141736984,1.44732415676
1019,-0.383133411407,-0.0353680253029,-0.942264974117,-0.482320010662,0.340799987316,-0.0592001453042,0.943100035191,-0.813904941082,1.51169407368,0.349755644798,-0.259411275387,0.71093583107,0.313620537519,0.2858941257,0.22895129025
51422,1.83583331108,0.776467084885,0.739135324955,0.481636852026,-0.138199999928,0.710514068604,0.0217499732971,-0.231559693813,-1.14169442654,-0.413342952728,0.91376721859,0.629676997662,1.13122463226,1.31631577015,1.33386111259
5788,-0.714833378792,0.799507319927,0.41190212965,-0.25170353055,-0.0711500048637,0.121027089655,1.06885004044,-0.0880651697516,-1.18297410011,-0.577344059944,-0.513459086418,0.218190580606,0.133963480592,0.54206776619,0.140781357884
