rid,CVD001_HEPG2_6H:BRD-K41172353-001-01-4:18.8,CVD001_HEPG2_6H:BRD-K41172353-001-01-4:4.7,CVD001_HEPG2_24H:BRD-K41172353-001-01-4:18.8,CVD001_HEPG2_24H:BRD-K41172353-001-01-4:4.7,CVD001_HUH7_6H:BRD-K41172353-001-01-4:18.8,CVD001_HUH7_6H:BRD-K41172353-001-01-4:4.7,CVD001_HUH7_24H:BRD-K41172353-001-01-4:18.8,CVD001_HUH7_24H:BRD-K41172353-001-01-4:4.7,CVD001_PHH_6H:BRD-K41172353-001-01-4:18.8,CVD001_PHH_6H:BRD-K41172353-001-01-4:4.7,CVD001_PHH_24H:BRD-K41172353-001-01-4:18.8,CVD001_PHH_24H:BRD-K41172353-001-01-4:4.7
5720,-0.82459884882,-2.20011353493,-1.36960089207,-2.40211391449,-0.706300020218,0.558088362217,-4.50275278091,-0.0196108408272,-1.54669117928,-1.79752767086,-3.93858361244,-5.45907640457
466,0.381589114666,-0.134293854237,-0.850967645645,-2.10039663315,-0.850899994373,-1.72884917259,-1.75332295895,-4.18352794647,-1.79115247726,0.0751004517078,-2.02650761604,-1.26652359962
6009,3.03482842445,3.63800573349,1.34503686428,1.2290109396,1.47514998913,1.43987834454,3.47656869888,1.04963350296,-0.316059350967,0.0940716862679,0.364611655474,1.64871191978
2309,-0.659306466579,1.88537311554,-0.742146730423,-0.171779155731,0.679100036621,1.8057898283,1.38977479935,-1.99579977989,-0.894500136375,0.555076897144,1.14189445972,2.71794366837
387,-0.0215537697077,1.33520209789,0.828575968742,1.94196534157,0.275900006294,1.42320621014,1.03548324108,1.19738554955,-0.406150102615,0.125303834677,-0.347913831472,1.60418784618
3553,0.0318464636803,-0.765622496605,-0.537594199181,-1.09261226654,-0.876100003719,-0.0271253585815,-1.05400276184,5.2248249054,0.424804866314,0.248540535569,0.432570695877,-0.0943817198277
427,1.90837037563,-0.638393461704,0.65785831213,-2.05349421501,1.60350000858,-0.0750888586044,1.43622589111,0.322017550468,-0.754975497723,-0.985584497452,0.24291305244,-1.21880662441
5898,2.47910857201,0.196548774838,0.451820671558,0.391559004784,1.87740004063,1.12948799133,0.216129288077,1.50554120541,-0.114822119474,0.158342301846,0.354903519154,2.59341287613
23365,-0.79205095768,1.01103675365,2.10409116745,1.09434914589,-0.228000000119,0.135153561831,-0.0294297337532,-1.69660449028,-0.829812526703,-0.864507555962,-0.659631431103,-0.210721358657
6657,0.00537252426147,-0.442689925432,-0.0737383812666,0.11072499305,-1.19230008125,0.555688738823,-0.0195854604244,1.53413426876,1.04362273216,0.778993606567,0.663924574852,0.308403611183
5054,-0.402288019657,0.919177651405,1.45930933952,1.11601626873,-1.57649993896,0.592001736164,0.542890429497,0.837901234627,0.698881447315,0.880321383476,2.05742311478,1.75836038589
