rid,CPC004_A375_6H:BRD-A35912562-001-01-0:10,CPC004_HA1E_6H:BRD-A35912562-001-01-0:10,CPC004_HA1E_24H:BRD-A35912562-001-01-0:10,CPC004_HCC515_6H:BRD-A35912562-001-01-0:10,CPC004_HCC515_24H:BRD-A35912562-001-01-0:10,CPC004_HEPG2_6H:BRD-A35912562-001-01-0:10,CPC004_HT29_6H:BRD-A35912562-001-01-0:10,CPC004_MCF7_6H:BRD-A35912562-001-01-0:10,CPC004_PC3_6H:BRD-A35912562-001-01-0:10,CPC004_PC3_24H:BRD-A35912562-001-01-0:10,CPC004_VCAP_6H:BRD-A35912562-001-01-0:10,CPC004_VCAP_24H:BRD-A35912562-001-01-0:10,CPC015_A375_6H:BRD-A35912562-001-01-0:10,CPC015_A549_6H:BRD-A35912562-001-01-0:10,CPC015_A549_24H:BRD-A35912562-001-01-0:10,CPC015_HEPG2_6H:BRD-A35912562-001-01-0:10,CPC015_HT29_6H:BRD-A35912562-001-01-0:10,CPC015_MCF7_6H:BRD-A35912562-001-01-0:10,CPC015_MCF7_24H:BRD-A35912562-001-01-0:10,CPC015_NPC_24H:BRD-A35912562-001-01-0:10
7043,-0.29340326786,1.37248826027,0.452724635601,-0.284583806992,0.860783934593,-0.390249997377,0.508814811707,-0.672006607056,0.530765712261,0.25275221467,-0.851158499718,-0.0578621998429,-1.03187513351,0.432000041008,-0.294469565153,-0.704200029373,-0.365057647228,-1.3089184761,-1.48169350624,0.649800002575
5613,0.151514172554,1.18274641037,0.418014645576,1.01140022278,0.836787164211,0.874899983406,0.731624305248,-0.762225091457,-0.0192701518536,0.624998092651,-1.04161667824,0.508473575115,-0.0187893509865,-0.340600013733,0.53290116787,-0.694050014019,0.140914574265,0.0820246264338,-1.08930945396,0.864899992943
595,0.0759755074978,-0.698997020721,-0.114909946918,0.0726651847363,-0.544940233231,-0.587100028992,-1.20244109631,0.192431241274,-0.583281636238,-0.65971237421,-1.099640131,-1.25864064693,-0.845597863197,0.456450015306,-0.751558601856,0.108999997377,-1.84185385704,-1.27197039127,-0.65482711792,-1.50069999695
4793,-0.125841900706,0.037718296051,0.0939457863569,-0.357150554657,-0.565035045147,1.38530004025,-0.884080410004,0.49971935153,-0.311202913523,-1.08032441139,1.46347415447,0.343725442886,-1.16568720341,1.18850004673,0.302869051695,0.624249994755,-0.0839269906282,-0.68842035532,0.237655818462,1.97239995003
2736,-0.914189517498,0.57227730751,0.534885585308,0.0763453990221,0.390144973993,3.40525007248,1.53413724899,-0.626737296581,0.48103249073,0.587104916573,1.89065694809,0.568071484566,-0.418863922358,-0.207350000739,-0.868631839752,-0.561299979687,-0.287076383829,-0.417308181524,0.152555763721,0.31740000844
5290,-0.562599778175,0.478642761707,-0.0410012304783,-0.310081154108,0.535806417465,1.42344999313,0.18641397357,0.361926555634,0.277131557465,1.55304777622,3.10656642914,1.40918505192,0.301751255989,0.719349980354,-0.0890717878938,-1.34649991989,0.383528351784,1.62940466404,-0.212997466326,1.32910001278
6194,0.0,0.528819918633,-0.0906198322773,0.000231676938711,0.0,-2.10164999962,-0.0386568196118,-0.412543535233,-0.358355522156,1.11936616898,-2.25520324707,0.0730386972427,-0.190901473165,0.0,0.575679540634,0.965499997139,-0.841164469719,-0.0242817457765,-0.138455510139,-2.49489998817
1676,0.173252314329,0.726649701595,0.170551776886,-0.676660060883,-3.00469207764,1.12125003338,0.309372156858,-0.414522469044,0.809686481953,0.892914891243,1.11594974995,0.888272225857,-1.05527687073,-0.830099999905,0.473413407803,-0.596749961376,-0.47457292676,-0.779389441013,-0.610809028149,1.18459999561
23512,-0.118757784367,0.651748478413,-0.0895157083869,-0.129770308733,-0.427686482668,-0.0286000072956,-0.464618682861,-0.396725475788,0.0141750089824,-0.356453001499,-1.5147485733,-0.56307053566,-2.54337930679,-0.48860001564,0.605525255203,0.138400018215,-0.854881048203,-1.14866793156,-1.68756401539,-0.263799995184
148022,-0.303761810064,-0.84053838253,-0.455138593912,0.0141926109791,-0.695424199104,-0.1263499856,0.281740635633,0.216529965401,-0.209312528372,-0.639036536217,-2.00674748421,-1.13372576237,-0.149209648371,1.12185001373,-0.0948316901922,0.0399000011384,-0.370198607445,-1.04514789581,0.671516180038,2.43029999733
1906,-0.296007573605,-0.0747695416212,-1.1235679388,-0.51562410593,0.618634521961,-0.167500004172,0.440057754517,-0.203629389405,0.407497525215,0.309806227684,-0.461519360542,-0.309271246195,0.351862102747,-1.44614994526,-0.717581748962,-1.19604992867,0.305650025606,-0.0637533664703,0.832048118114,0.643000006676
8878,0.0939201712608,-0.38461792469,-0.321641981602,-1.30385529995,-1.2130215168,-1.02909994125,0.0223569981754,-0.0238246321678,-0.468370109797,-1.21919333935,-2.22398948669,-0.87789273262,0.0843305140734,-3.45184993744,-1.02880096436,-0.14865000546,-0.717987477779,-1.6984000206,-1.05050873756,1.54960000515
3091,0.326251626015,0.502364754677,0.141886249185,-1.13978409767,-0.413502126932,-0.0548500046134,-0.441906571388,-0.690489947796,0.306018799543,0.294863939285,-1.87329292297,0.191043362021,-0.081710934639,-4.49669981003,0.875316500664,0.122400015593,-0.267824947834,0.260759681463,0.875669121742,-0.883599996567
5743,-0.305906623602,0.279946744442,-0.792236149311,-0.505195379257,5.17841243744,2.5381000042,-0.456200122833,0.150922223926,1.35116887093,0.286351054907,4.98192501068,1.68895757198,0.0354441925883,-0.494149982929,-0.185525640845,-0.44089999795,-1.20363175869,0.498618155718,-0.550480544567,0.674499988556
5321,-0.38298651576,0.155205518007,0.528454601765,-0.866977453232,0.545659065247,1.65455007553,0.89429551363,-0.808715999126,0.135682910681,0.783710360527,0.413619369268,0.869734942913,-0.104303814471,-0.387750029564,0.821729183197,-0.593450009823,0.290626019239,0.428127765656,-0.190265566111,0.903299987316
4144,-0.0949978679419,0.300227254629,0.610845267773,-0.18508708477,-0.219979301095,-1.21860003471,1.91172075272,-0.46618142724,-0.921267330647,0.68641769886,-0.134560719132,-0.198619708419,-1.15625429153,-1.20300006866,-0.0795109570026,-1.57179999352,-0.775645256042,0.384163796902,-1.69160294533,2.01909995079
1981,-0.295769542456,0.148341223598,0.312323838472,0.240315079689,0.284420311451,1.3545999527,0.542312681675,-0.536683917046,-0.80813485384,-0.602180540562,1.17616832256,0.602513551712,-2.12702679634,1.08410000801,-0.546372532845,-0.331099957228,-0.960470676422,-1.76253819466,-2.00988936424,2.71370005608
695,-0.703776478767,-0.0934282541275,-0.00880441814661,-0.47145190835,-1.00105524063,-0.800799965858,-0.371692866087,-0.577268540859,0.799573361874,-0.375682711601,-0.598207235336,-0.603385925293,-0.482613682747,0.0821999981999,0.401172041893,0.604599952698,0.395584970713,0.155184045434,-0.134973526001,-0.430799990892
10398,0.0768615454435,-1.48729503155,-0.672083735466,-0.676827669144,-0.215536385775,0.596700012684,0.167625978589,-0.854619026184,-0.505186498165,0.264503121376,0.118793651462,0.388864427805,-1.13138067722,0.594799995422,-0.469905227423,-1.37495005131,0.0692009106278,-0.343002051115,-0.361576169729,2.57680010796
5708,0.0537493526936,-0.846923589706,0.070605315268,0.0415608286858,0.205238908529,-1.98039996624,0.27856823802,-0.253196358681,-0.496502608061,-0.270875066519,-1.80699121952,-0.0374511480331,-1.67180085182,-0.100549936295,-0.0621530115604,0.0628499984741,-0.085679680109,-0.11044113338,-0.0860197097063,2.24320006371
1213,-0.272894978523,-0.308763742447,0.532675802708,0.610394239426,-0.662867605686,-1.51590001583,-1.31077039242,0.67226600647,-3.1890027523,-1.07650387287,-0.86292719841,-0.117201954126,-0.949660122395,-0.792299985886,-0.946163058281,2.46410012245,-0.498635709286,0.354874312878,-0.876614153385,0.508899986744
226,1.01061582565,-3.04451608658,-0.720964670181,0.0292408466339,-0.516382753849,-1.16790008545,-3.09646844864,-0.454559266567,-0.335787147284,-0.0454992800951,-1.81768393517,-0.587875068188,0.588736593723,0.48039996624,-0.274324059486,-1.57690000534,-1.83173012733,-1.29690170288,-0.776877045631,3.76139998436
6777,0.621611654758,0.0853917971253,0.503603160381,2.20554614067,-0.224982023239,0.07270000875,-0.393741309643,0.0751210302114,0.588114738464,0.465803980827,1.03067886829,0.658396601677,0.335624814034,0.731800019741,1.0328066349,1.50384998322,0.246060520411,-0.102415643632,1.48845648766,1.64440000057
2113,-0.23734369874,0.645647525787,-0.783485174179,0.125133797526,0.216790735722,-0.69990003109,0.821229577065,-0.202249497175,-0.55769109726,-0.532401204109,-1.22511041164,-0.476686567068,-0.843635320663,0.335599988699,0.310398221016,-0.587849974632,-0.282943814993,-0.34544017911,0.296162068844,0.535700023174
3329,0.149776399136,-0.525731682777,0.0844664573669,-0.411895334721,0.370179891586,-1.5040500164,-0.957323074341,-0.180449679494,-0.759208083153,-0.234708994627,-0.942471385002,-0.683703064919,-0.8097910285,-0.50049996376,-1.32092773914,0.586600065231,-0.571158826351,-1.05199718475,-1.73253524303,0.0278999991715
1050,-0.462318748236,0.599897623062,-0.0317571163177,0.928381800652,-0.167768746614,-1.45499992371,-0.0563226491213,0.854508578777,0.133867934346,0.0210039615631,-1.04268014431,-1.19432854652,-0.774288535118,1.90625,-0.800869166851,-1.48845005035,-0.319751858711,-0.995324194431,0.549520850182,-2.31419992447
9491,1.19908857346,0.397081047297,-0.158305287361,0.693012356758,-0.0757637619972,0.585699975491,-0.150123924017,0.318364828825,0.406251043081,1.47793459892,1.7596206665,0.615274488926,0.823328077793,0.141999989748,-0.301341235638,-1.08520007133,0.407994449139,0.814607203007,-0.455008745193,1.1957000494
22926,-0.261872917414,0.0459164083004,-0.634386539459,-0.31465998292,-0.301726877689,-0.692800045013,0.253460526466,-0.718697786331,0.130752250552,-1.00204384327,-0.136577531695,0.259001433849,-4.46327161789,1.42589998245,-0.66930603981,0.6575999856,0.078825853765,-0.390605121851,-1.40742278099,1.03359997272
5899,-0.425759851933,-1.90126395226,0.0477038696408,0.224487915635,1.59730780125,0.0710999965668,-2.19146513939,-0.510256052017,-0.164108470082,0.103173092008,1.0103085041,0.207075029612,-0.585310816765,1.02724993229,-0.565069675446,0.683650016785,3.3893020153,1.66230487823,0.303810417652,1.46420001984
5467,0.581958293915,-0.283820450306,-0.0745773985982,0.604089081287,-0.842537045479,-0.276250004768,3.25551772118,-0.5336150527,-0.411002576351,0.0788281485438,0.188112899661,-0.326898992062,-0.143580377102,1.03819990158,0.0250338017941,-0.691849946976,-0.055772267282,0.314617067575,0.0274609923363,2.32130002975
6774,0.195702493191,0.697878360748,-0.652393043041,0.0759793967009,-0.706438660622,-0.656949996948,-0.8211389184,-0.303821474314,0.771535933018,0.814083814621,-0.301428496838,0.630955040455,-1.50884413719,-0.0215499997139,-1.46424841881,0.297949999571,-1.06614947319,-1.46198177338,-0.480110764503,-2.84829998016
1788,0.041826069355,0.140819221735,-0.120146907866,0.928433120251,-0.175892546773,-0.0943000018597,0.421517550945,-0.262495398521,0.309098720551,0.617453157902,0.0786938667297,0.942938804626,-0.496076524258,0.232500001788,-0.0465661510825,-1.53334999084,-0.0482831224799,-0.366024076939,-0.879640102386,1.1303999424
5921,0.4569439888,0.0554765462875,-0.179646760225,-0.46202853322,-0.177860334516,-0.986800014973,-0.43307992816,0.0522723421454,0.778879225254,-1.20772325993,-0.0646389722824,-0.880427420139,-0.589215457439,0.497050017118,-0.885634303093,0.292750000954,-1.57648515701,-0.870923995972,1.39736795425,-1.0843000412
5721,-0.390173107386,-0.981645584106,-0.329044878483,0.941791236401,0.158537819982,-0.967450022697,0.0914500430226,0.00165002048016,-0.177504613996,-0.895514011383,-0.0613557249308,-0.00443589687347,0.089682996273,0.381349980831,0.263640969992,0.0318000018597,0.915207564831,0.575031876564,-0.724783062935,-2.33789992332
2263,-0.16446018219,0.701807022095,-0.328234344721,-0.940112233162,0.537508606911,0.595399975777,0.210829570889,-0.425359219313,-0.0398830659688,1.15664076805,1.88243365288,0.875895559788,0.559950828552,1.64424991608,1.15619528294,-0.760800004005,1.14387762547,0.328488916159,-0.828599333763,1.16369998455
808,3.16854119301,0.0202830135822,1.5443854332,-1.00157666206,-0.00749827176332,2.20679998398,0.0229816678911,-0.208872973919,0.455375880003,1.58626496792,2.59592938423,1.32734012604,0.40268316865,0.498700022697,0.948268413544,0.0704500079155,-0.531522274017,-0.654241621494,-1.53954815865,2.14149999619
30001,-0.355769217014,-1.23466312885,0.0399968251586,-0.18710154295,-0.0219546649605,0.788050055504,-0.759823322296,-0.335128337145,-0.559525549412,-0.38629680872,0.319688618183,0.0237265303731,0.399961858988,3.14814996719,-0.0275308340788,0.335900008678,-0.0542626976967,-0.0784083157778,-0.57745039463,2.21609997749
348,-0.430271685123,0.184907197952,2.02624130249,0.46525657177,0.470147430897,-1.0271999836,-0.0558005273342,-0.636898636818,0.318927079439,0.919566988945,1.55156850815,0.671894669533,0.699340760708,0.222200006247,0.733224272728,-1.36485004425,0.743582308292,-0.439826339483,-0.329460203648,0.28180000186
30849,0.588400959969,-0.200528740883,-1.06064093113,-0.310496121645,-0.0632337108254,-1.26935005188,-0.390354275703,0.163036584854,0.0665985196829,0.287825107574,-1.90109932423,-0.0600754842162,0.844067573547,0.290449976921,0.700948953629,0.766399979591,-0.414749711752,1.09128177166,0.13172210753,1.77929997444
1454,0.106550052762,0.0106735229492,0.778546094894,1.05142331123,0.610064327717,0.366000026464,0.537952363491,0.363768935204,1.65644431114,0.0806812942028,1.79798781872,-0.736071825027,-1.40249824524,0.56819999218,-0.569769918919,-1.77394998074,-0.29389205575,-1.57151269913,0.725146055222,1.14789998531
6500,0.0907768681645,-1.00913155079,-0.244770824909,0.0108869895339,-0.265143036842,-1.4170999527,-1.2610758543,-0.151372566819,-0.41562795639,-1.1773827076,-1.34365653992,-0.561552703381,-0.152462393045,-0.0428999997675,-0.943417906761,-0.22935000062,-1.1200042963,0.792066395283,0.709975123405,-2.05229997635
5627,-0.382175505161,-0.309540182352,-0.454146027565,-0.940103054047,0.525189876556,-1.38269996643,-0.984068930149,0.132253319025,0.135374769568,-0.455270260572,-0.393495887518,0.098358169198,0.346608966589,0.114150002599,-0.627061247826,-0.466850012541,-1.18488729,-0.243709757924,-1.17986059189,-0.737500011921
5715,-0.219722688198,-0.639276325703,-0.258285075426,-0.233835875988,-1.04350459576,-0.0561499595642,-1.58075487614,-0.00947991013527,0.0693808421493,-0.572870373726,-2.17989873886,-0.409271836281,-0.497688055038,0.939999997616,-0.647909998894,-0.696750044823,-0.829172074795,-1.19948732853,-1.60938334465,-0.364600002766
4791,-0.812313020229,-0.330640435219,-0.120898358524,-0.477905154228,0.244982615113,1.47930002213,0.0520532093942,0.35281175375,0.118783026934,-0.283429712057,1.44681191444,0.0683668628335,-0.561516463757,0.245900005102,0.488373577595,-0.86210000515,-0.29841157794,-0.465077221394,-1.07333648205,1.18910002708
56924,0.11601421237,-0.135375708342,-0.510747134686,-0.335701227188,-0.539376378059,-0.333550006151,0.239595994353,0.894495725632,0.172844052315,-0.596150517464,-0.580652177334,-0.157822176814,-0.258585423231,-0.229249984026,0.461626827717,-0.402300000191,0.892524302006,-0.0511566512287,-0.121760316193,-0.320399999619
2690,-0.258424013853,0.283421397209,0.156017616391,-0.568858623505,0.369003385305,0.500800013542,-0.607962071896,0.778206586838,-0.116119854152,-0.901223838329,-1.05805969238,-0.428540796041,0.776631951332,-0.137950003147,0.112087234855,-1.12045001984,-0.476845979691,2.33890533447,0.735271692276,0.397100001574
1019,-0.572230160236,1.89170706272,0.196875020862,0.485039979219,-0.405771791935,-0.60490000248,2.14006495476,0.546568393707,-0.851693093777,-0.673450052738,-0.714072525501,-0.330137014389,-0.37858197093,-1.3112000227,-0.470257103443,-0.191499978304,0.430955857038,-0.145330458879,-0.284868896008,-6.86189985275
51422,-0.504766285419,-0.388068854809,-0.590524435043,-0.48253762722,-0.833508551121,2.1289999485,-0.91886639595,0.137526795268,-0.467862963676,-0.121150821447,2.12066602707,0.892454206944,-0.0717914476991,3.62400007248,-0.421420276165,-0.71154999733,0.388697147369,0.843741416931,0.702188611031,0.8450999856
5788,-0.921438276768,1.33752655983,-0.0671733468771,-0.697079181671,1.1215763092,0.263700008392,0.0696004703641,-0.229764759541,0.522981882095,0.520279049873,0.280015200377,0.115664765239,-0.0554913803935,0.73014998436,0.118197903037,-0.0313999950886,-0.0919614136219,-0.368587344885,-0.199672788382,0.898500025272
6709,0.0566361248493,-0.321343451738,-0.413017451763,-0.174495220184,-0.577946424484,-0.692450046539,-0.71203649044,-0.663565039635,-0.754837810993,-0.287187993526,-1.702252388,-0.941289007664,-0.526862740517,-0.105350002646,-0.922438919544,-0.915349960327,-0.966101765633,-0.986334264278,-1.62144064903,0.458999991417
1277,-0.965953052044,-0.311205327511,-0.273101240396,0.145291417837,-0.647264063358,0.489749997854,0.424829661846,0.266358107328,-0.515208303928,-0.0181291773915,1.04779148102,0.29272967577,0.557106494904,0.131500005722,0.600055336952,-0.0838499963284,0.895532727242,0.909323871136,-0.0132605284452,0.298200011253
993,0.11587035656,-0.906395852566,-0.227185249329,-0.517416238785,0.706252217293,-0.939949989319,0.592867672443,-0.912985682487,0.0929573476315,-1.84380722046,-1.8625330925,-0.561785519123,-0.482142806053,-0.00649999827147,-0.326165944338,-1.28845000267,-0.55166721344,-0.335698127747,-0.642287015915,-0.714200019836
7157,0.753234028816,-1.67000639439,0.285578787327,-0.746172308922,-0.115534290671,-1.02919995785,-0.104751244187,-0.87362653017,0.632023692131,-0.1110689044,-1.29423797131,-0.50247490406,0.522525429726,0.442600011826,-2.02271699905,-1.75810003281,-0.683265447617,-1.67994964123,-2.72921967506,2.2541000843
1958,-0.404139071703,1.14818787575,0.0401924103498,1.06583976746,-0.135144084692,-0.771049976349,1.78711676598,-0.783693552017,-0.25207567215,0.0367249250412,-0.342843443155,-0.511755108833,-0.904819190502,1.71584999561,-0.432378917933,0.000499963760376,-0.161318838596,1.09238111973,1.07753837109,-1.44550001621
