rid,DOS013_VCAP_6H:BRD-K48724570-001-01-2:5,DOS013_VCAP_24H:BRD-K48724570-001-01-2:5,DOS040_A375_24H:BRD-K48724570-001-01-2:5,DOS040_HT29_24H:BRD-K48724570-001-01-2:5,DOSBIO002_A375_24H:BRD-K48724570:9.9961,DOSBIO002_A549_24H:BRD-K48724570:9.9961,DOSBIO002_HT29_24H:BRD-K48724570:9.9961,DOSBIO002_PC3_24H:BRD-K48724570:9.9961,DOSBIO002_MCF7_24H:BRD-K48724570:9.9961,DOSBIO002_NEU_24H:BRD-K48724570:9.9961,DOSBIO002_NPC_24H:BRD-K48724570:9.9961
5321,0.38796544075,1.14711654186,5.0,-1.25184988976,1.97722935677,1.16213154793,-1.55993616581,-0.682349562645,0.371425747871,-0.406100004911,0.120952390134
4144,0.119968466461,-0.983861446381,-0.0147500038147,-0.232849985361,1.64215612411,0.0942162871361,0.887615263462,0.255219697952,0.0302803814411,0.0752499848604,-0.033811762929
1981,-0.164735779166,-0.60783213377,-0.247899994254,-0.423099994659,0.665073633194,-0.867791950703,-0.0581470429897,-0.566317081451,-0.941141784191,0.182650014758,0.466650724411
695,3.83366250992,-0.477582544088,0.495400011539,0.738999962807,1.55280065536,0.274510204792,0.116843700409,-0.743616044521,-0.33725002408,0.846199929714,0.333043843508
10398,0.179350316525,0.950938820839,0.292250007391,-1.40890002251,0.299096047878,0.670647859573,-0.90988099575,-1.29118645191,0.12165787816,1.07994997501,0.287903428078
5708,-0.612460255623,-0.635499238968,-0.299099981785,0.562650024891,-0.0698375701904,-0.641726255417,-0.675445854664,-0.23786957562,-0.034602701664,-0.728150010109,1.04345798492
1213,-1.10798192024,-1.65889716148,4.72569990158,0.850399971008,-1.57532668114,0.0536933988333,0.135288715363,0.731702566147,-0.539115011692,-0.165349990129,-0.263616174459
226,-0.269008606672,-1.60657417774,5.33724975586,0.867100000381,-0.77950245142,-0.24476069212,0.0582952797413,0.182622492313,-1.41214489937,-0.335150003433,0.0862318575382
6777,1.39849734306,0.0543051213026,0.130499988794,1.14464998245,-0.907435417175,-0.499128401279,1.32972371578,-0.0383070260286,0.582822740078,-0.13244998455,0.311952352524
2113,0.357940077782,2.21826076508,0.396549999714,0.0812499970198,1.79996848106,0.29671511054,0.202753424644,-2.19443130493,2.39161252975,1.12660002708,0.386328488588
3329,-2.57001829147,-0.328254550695,-0.143550008535,1.25569999218,-3.13825297356,-0.537624359131,0.346987962723,0.223853096366,-0.756290078163,-0.595899999142,-0.207160741091
1050,-0.211131215096,-0.411762148142,0.638549983501,1.74855005741,-0.297795474529,-0.952860355377,0.268381386995,-0.950286746025,0.517129361629,1.52975010872,0.150306507945
9491,1.33855462074,2.10176277161,0.663849949837,-0.103499978781,0.540696978569,-0.582222163677,0.0556402206421,0.28412258625,-0.42496329546,-0.812900006771,0.207154795527
22926,1.26251018047,-0.443402439356,-1.41070008278,0.606249988079,0.0134211182594,-0.922564744949,0.175718098879,-0.348167091608,-1.39291620255,-0.0667999982834,-0.176588997245
5899,2.73246502876,0.680993080139,0.815099954605,0.0413999557495,-0.381047606468,-0.660900831223,1.03240597248,-0.59831404686,-0.351409554482,0.928500056267,0.34510910511
5467,0.442299067974,-0.458129614592,-0.237399995327,-0.197199970484,0.367090076208,0.692769944668,0.18955154717,-0.462788522243,-0.398217558861,0.223600000143,-0.772438287735
6774,0.643795847893,-0.99859136343,-0.668549954891,-1.95595002174,-1.07614791393,-0.29636567831,-0.436660706997,-0.0227809250355,-0.648020088673,-0.190499961376,0.569393754005
1788,1.22966694832,1.39129006863,-0.0489999949932,-2.10800004005,1.17690348625,1.84076428413,-0.183024704456,0.386580914259,0.367672204971,-0.206349983811,0.219003558159
5921,-0.277605772018,-0.800104022026,0.203999996185,0.81510001421,-0.305926948786,-0.420870989561,-0.141115278006,0.486929476261,-1.06949603558,-0.800199985504,-0.673858165741
5721,-0.3095946908,0.771002352238,1.14279997349,0.554800033569,1.45435941219,0.257336139679,-0.552097380161,-0.692069470882,0.953058719635,0.865399956703,0.267965644598
2263,1.99252939224,0.510289549828,5.18095016479,-0.793799996376,1.77538502216,1.41099882126,0.0158463269472,0.719159722328,0.397070288658,0.0992999970913,1.066437006
808,1.98265898228,2.4258723259,-0.0453500151634,-0.315149962902,0.81883174181,0.469512999058,-0.666685402393,0.423127889633,0.132203161716,-0.454400002956,0.499183386564
30001,0.132718846202,-0.627788305283,0.145150005817,-0.919600009918,0.264374285936,0.0167452096939,0.552743971348,0.462500542402,-0.576858997345,0.369149982929,0.478575259447
348,2.06592535973,0.311653017998,-0.590049982071,-1.72780001163,0.404800951481,-0.345002412796,0.532669663429,-0.20139080286,0.0644915103912,0.595749974251,-0.476837098598
30849,0.266976177692,-1.90871739388,-0.35070002079,1.46480000019,0.457059293985,-2.52712774277,0.65147382021,-0.187749519944,-2.53050589561,-0.77555000782,-0.498269617558
1454,0.408385127783,-1.06030964851,-0.143700003624,0.503900051117,0.726845264435,0.352127432823,-0.922492146492,-0.015699967742,-1.66996586323,-0.548200011253,-0.172093182802
6500,-0.167698398232,-0.0297467261553,-0.11289998889,1.06714999676,-0.0295404195786,0.0467023700476,0.312752753496,0.0587527453899,-1.45907044411,-0.445300012827,-0.675363957882
5627,0.403092086315,-0.430784344673,0.085450001061,1.03380000591,-0.625420928001,-0.0554345920682,0.0317442119122,-0.0876874178648,0.0575430393219,0.408399999142,-0.40930980444
5715,0.42445152998,-0.694046616554,-0.793449997902,1.06889998913,1.22071588039,0.129507824779,0.428927809,0.129109919071,-1.54896843433,0.344649970531,0.444043844938
4791,1.50769722462,0.43455851078,-0.552399992943,-1.50994992256,-0.427953720093,-1.40442836285,-1.41947078705,0.866827487946,-0.0331987142563,-0.317749977112,-0.261925876141
56924,0.1659296453,0.434271961451,-0.312849998474,1.34649991989,-0.926009476185,0.398665040731,-0.869686603546,0.284760713577,1.32333898544,0.3001999259,-0.0794235020876
2690,-0.964910209179,0.616207242012,-0.42585003376,-0.367049992085,-0.0562783479691,-0.131571605802,0.315721452236,-0.497510075569,0.752609968185,0.801750004292,0.430023252964
1019,-2.21402740479,1.11035132408,-0.394699990749,-1.65135002136,-2.58907437325,-0.195259958506,0.392553836107,0.279785871506,-0.568718075752,0.18440002203,0.460126429796
51422,2.85039973259,3.29545140266,0.362700015306,0.0628000050783,0.196993708611,-0.604381024837,-0.174491524696,-0.0400112718344,0.232634425163,-0.457400023937,-0.234673932195
5788,0.972886025906,0.479444056749,-0.787649989128,0.351599991322,-0.188738703728,1.93963778019,0.257350802422,0.412216603756,0.325958490372,-0.233750015497,-0.472901552916
6709,-0.800434708595,-1.19437193871,-0.827950000763,-0.0480499863625,-0.0124274492264,0.290121853352,0.344383537769,0.122913271189,1.62914156914,0.341399997473,0.0174627006054
1277,0.282588839531,0.24551063776,-1.62784993649,0.605499982834,-0.00152778625488,0.157315269113,0.345883309841,-0.681710958481,2.06199193001,1.19144999981,0.582154333591
993,-1.80303359032,-2.1668279171,0.827050030231,0.25125002861,0.377228736877,-0.189487591386,0.671191692352,-0.00145802088082,0.54676258564,-0.0944000035524,0.51993316412
7157,-1.2449734211,-0.602693498135,-1.77630007267,1.08990001678,0.0180040001869,-1.09222865105,0.30732819438,-0.437494516373,-1.06503248215,0.499949991703,0.0396329164505
1958,-0.134830594063,0.776882171631,-1.13689994812,-1.17304992676,1.46086120605,0.146370962262,-0.0910343974829,0.0426383316517,0.244269788265,0.456750035286,0.180062457919
4582,-0.812900066376,0.0670464634895,-0.33339998126,-1.05894994736,0.48482015729,0.299625575542,0.398518830538,3.48798084259,-0.467456310987,-1.22625005245,0.224179670215
9212,0.149839788675,0.231833964586,0.234500005841,-0.428649991751,0.894353270531,-0.0922544598579,-0.382338583469,2.45398736,-0.98032271862,-1.22714996338,0.213082149625
8440,-0.601879835129,-1.76485204697,-0.0579500198364,-0.627200007439,-1.67043924332,-0.210100144148,0.789986073971,-0.285433292389,-0.464395731688,-0.593400001526,0.726996541023
6790,-0.217167377472,0.159440100193,0.848350048065,1.5463000536,-0.374557107687,-0.188736915588,0.489623993635,0.660987019539,-0.708344042301,-0.847800016403,-0.303427100182
8851,0.51754707098,-1.23950338364,-1.11755001545,-1.74985003471,1.0690819025,-0.101060390472,0.124399840832,-0.3179474473,-0.176127269864,-1.8614000082,0.059634372592
2534,0.673058509827,0.339679300785,0.160250008106,1.16939997673,-0.405385434628,0.20512804389,0.386926054955,-0.0356301218271,-0.215736865997,0.544600009918,0.251654744148
4893,2.28634047508,1.79923141003,0.0386999994516,-0.321649998426,-0.319687724113,0.292983651161,-0.431353867054,0.426668256521,-0.435215443373,0.183750003576,-0.0927026644349
665,0.649348914623,0.551999330521,-0.569050014019,0.498850017786,1.22698509693,0.476876616478,-0.217057466507,-0.0951003432274,-0.272402048111,-0.509100019932,-0.774352908134
4313,0.271558403969,0.806065917015,0.888599991798,-1.1807500124,0.655560970306,0.796300590038,-0.785401701927,1.04671406746,0.328837096691,-0.318349987268,0.720851898193
1022,0.745805799961,0.305207073689,-0.200650006533,0.128000020981,1.59104371071,0.256471097469,0.298260480165,-0.476910352707,1.19024896622,5.26574993134,-0.655730128288
5880,1.14418113232,0.263403832912,-0.268999963999,-2.2226998806,0.380991190672,-0.236231699586,0.59032022953,-0.506469011307,0.53695833683,-0.0825500190258,0.0402027517557
3162,-0.986993730068,-0.464158445597,-0.688899993896,1.49950003624,-0.0200833827257,-0.0537604652345,0.394907712936,-0.355806767941,-1.2298566103,4.59135007858,-0.261107802391
1282,1.25666546822,1.15461504459,-1.29184997082,-0.78075003624,1.19906818867,-0.286899119616,0.570632696152,0.187407314777,0.0684539973736,1.50360000134,0.0461548380554
3383,3.2319893837,-0.222708210349,-0.897449970245,-1.54570007324,-0.200568526983,0.159712940454,-0.639970600605,-1.21154010296,0.0652594342828,0.122199997306,0.477372467518
727,2.17232561111,-0.00321532785892,1.09769999981,-0.970200002193,1.21180915833,0.0572722554207,-0.506913661957,-0.599482536316,-0.0200662016869,1.17840003967,0.0165500063449
4792,-0.704495251179,-0.930377721786,-0.506749987602,1.6658000946,1.59358334541,-1.34524083138,0.11637711525,-0.172242581844,-0.933900594711,0.661050021648,0.229832291603
4794,0.852965474129,1.0489948988,0.0964500010014,-0.381750017405,0.473778963089,0.352403789759,-0.24370443821,-0.491290748119,0.0563643276691,0.71230006218,-0.270919680595
902,2.68583011627,0.740843832493,0.564300000668,-0.195199996233,-0.0766221880913,-0.303046286106,0.0172931551933,0.563198983669,0.940867960453,-0.702350020409,-0.321269333363
8091,0.467851638794,0.337897121906,-0.338799983263,-0.0116999894381,-0.450523674488,-0.819952070713,0.0716877430677,-0.0043800920248,1.08200573921,-0.0718999952078,0.414143949747
3486,-0.135926932096,-0.176153451204,-1.95100009441,-0.615649998188,1.05754673481,-0.34791469574,0.292881906033,0.295039832592,-0.2541000247,-0.19865000248,0.26097536087
10818,0.352162897587,0.368601918221,-0.232250005007,-0.900650024414,-0.180510371923,-0.562714755535,-0.788938522339,0.421429336071,-0.462177306414,0.180650025606,-0.694119930267
3454,0.688855707645,0.749987721443,0.564300000668,-0.31994998455,1.81645441055,0.387727737427,-0.601554989815,-0.580229759216,-0.399664610624,-0.129450023174,0.304361343384
4282,-1.72471737862,0.249760389328,0.478049993515,-0.00034999998752,0.193543821573,0.453184694052,-0.151282787323,-0.0217943191528,-0.559761583805,0.443149983883,0.163211300969
1605,-0.6863104105,-1.14589715004,-0.850899994373,1.70370006561,-0.0806009471416,-0.529413640499,0.357075035572,0.188334941864,-1.00022864342,-0.407749980688,-1.30174732208
10644,1.36543715,0.527553319931,-0.226049989462,-0.35744997859,-0.0936316549778,0.850396633148,1.15364980698,0.491336584091,0.341539949179,0.0983999967575,0.174598619342
2065,-0.518606960773,-0.796021699905,-0.341949999332,2.44204998016,-3.40776181221,-1.06996440887,0.0562576502562,-0.285127192736,0.243025556207,0.336950033903,-0.716131865978
8321,0.405369758606,1.74778258801,0.0188499987125,-1.10225009918,2.42853355408,1.32378053665,-0.536135971546,-0.274892657995,0.593955218792,0.0723499953747,0.528540849686
8503,1.25418531895,-0.0517262369394,-0.189600005746,-0.436199992895,1.45470201969,0.450765401125,0.31756234169,-0.351679861546,0.638355791569,-1.7391500473,-0.483305215836
7027,-0.154775455594,0.81771337986,-1.41639995575,0.00639999983832,-2.98010587692,-0.119495272636,0.396897614002,-0.774597585201,-0.566518187523,-0.0493000000715,0.30330863595
6850,1.75691878796,1.57334947586,0.642799973488,0.486100018024,1.409299016,0.458906531334,1.0760948658,-0.130676358938,0.892736315727,0.521799981594,0.685547232628
1978,-1.29446470737,-0.0951595902443,-0.255249977112,2.55134987831,-2.06948781013,-0.308213561773,0.53301692009,-0.616007447243,-1.64846754074,-0.554499983788,-0.522919178009
896,-1.55073308945,-1.18157911301,-0.980599999428,-0.286749988794,-0.316278815269,0.0867616385221,-0.262906581163,0.173182234168,0.55995798111,-0.0983999967575,0.0896925926208
5777,-0.848720133305,0.589106559753,-0.575900018215,0.0785000026226,0.625430762768,-1.03861689568,0.287704467773,0.122034534812,-0.0218297541142,0.924300014973,0.629441976547
1846,1.02538967133,-0.609958708286,-0.210199996829,0.508249998093,0.635537981987,-1.20456957817,0.390656471252,0.350881665945,0.3585537076,0.293349981308,0.121510922909
5925,0.591028213501,-0.142247363925,0.526149988174,0.529399991035,-3.38228297234,-0.331176280975,0.0141825824976,-0.234406605363,-0.524714291096,0.615750014782,0.173421353102
142,-1.68216872215,-0.903429865837,0.521499991417,0.459850013256,0.643020808697,-0.715251505375,0.140483260155,0.87170779705,-0.221536740661,-0.212049990892,1.00488936901
1021,1.74416708946,0.351464867592,0.0191000103951,0.303149998188,-0.611637532711,-1.40724146366,0.00723458826542,-1.16002929211,0.341793835163,-0.209599971771,0.137121632695
5699,0.251225143671,0.343016624451,-0.885600030422,2.17685008049,-0.154348701239,-0.191761136055,0.823773860931,0.877176582813,0.373356640339,-0.573000013828,-0.0850246027112
8061,-0.572913229465,0.843168020248,-1.10520005226,2.0514998436,0.386133432388,-1.10213685036,1.11052083969,0.589070320129,-0.5891289711,0.609300017357,0.264641880989
1870,1.08498871326,-0.199701309204,0.348949998617,0.896350026131,-0.236642718315,-0.287482440472,0.547486066818,0.13940757513,0.813743650913,-0.0969000160694,0.019435595721
1398,-1.07323694229,-1.05003988743,-2.20984983444,0.211499989033,-2.19120359421,-0.366287708282,-0.149889618158,-0.304188877344,-4.19351291656,-0.661399960518,0.534228980541
3312,0.182861059904,0.154606178403,0.68900001049,0.0822000056505,-0.601921796799,0.245868772268,0.361238330603,0.362429082394,-1.36279892921,-0.501299917698,-0.389343351126
891,0.959597527981,0.246784940362,-0.172900006175,0.458299994469,-0.693346738815,0.261461466551,-0.465801388025,0.455137431622,-0.476896375418,0.012099981308,-0.819285452366
4775,-0.57846814394,0.47035241127,1.4265999794,-0.0627000033855,2.84075880051,2.84175753593,-0.306759983301,0.130017757416,-1.05387759209,-0.393299996853,-0.110020123422
5111,0.0678416565061,-0.0285833626986,0.491800010204,1.53329992294,0.272625267506,-0.258177340031,-0.176280677319,-0.0177764892578,-0.723216950893,-0.0738000273705,-2.09100532532
5696,-1.93953871727,0.180661797523,-0.565249979496,-5.54364967346,-2.08448457718,-0.598595499992,0.458180963993,-0.923976898193,0.48405867815,4.75775003433,0.417444944382
5588,1.06469988823,1.17590355873,-0.132149994373,-0.499850004911,5.10654211044,-0.100264549255,-0.292600870132,-0.264877855778,0.904209017754,0.153050005436,-0.146495252848
6839,-0.887379527092,0.00461667776108,-0.807099997997,1.48325002193,0.808862447739,0.728261291981,0.763272941113,0.513641119003,0.158080771565,0.204099982977,-0.904030799866
329,-0.918351173401,0.0461475327611,0.327849984169,-1.94725000858,0.956070423126,-0.197759777308,0.285998761654,0.371519625187,0.0715765953064,-0.585150003433,0.705831706524
5058,-0.607257902622,-1.46299874783,1.62575006485,0.238000005484,1.53517961502,-0.638533711433,-0.179421171546,0.236331477761,0.542888343334,-0.255950003862,0.163338556886
998,-1.34143531322,0.92237585783,-2.29809999466,0.183850005269,1.12258124352,-0.839321672916,0.400558054447,-0.429077029228,-0.475720614195,-0.00025001168251,0.214523136616
9134,-1.48246121407,0.0412312448025,0.167300000787,-0.498350024223,-2.62105941772,1.5476462841,-0.444501668215,-0.152378827333,-0.11039441824,-4.13714981079,0.117741003633
6616,3.95679473877,0.267706096172,0.178850010037,0.593000054359,-0.161294862628,-0.512271285057,-0.0474910438061,0.214947968721,0.790188848972,-1.08054995537,0.373799711466
5223,-0.385587275028,-0.243653476238,0.0247999988496,-2.00174999237,0.384007006884,-0.871672093868,0.826983809471,0.596131503582,-0.967952609062,0.120600014925,-0.279222279787
4690,1.30650484562,0.463017076254,0.457199990749,1.27215003967,1.96671056747,0.547596693039,-0.168031781912,-0.818431317806,-0.204884439707,0.432900011539,0.905213713646
958,0.548818588257,0.741816759109,0.179749980569,-0.844349980354,2.31209206581,1.46842086315,0.170768707991,0.59361988306,0.588680744171,0.863950014114,0.414451926947
1616,0.626880943775,0.22983032465,1.32009994984,-1.79430007935,0.49339556694,-0.387182593346,0.646463751793,0.00836627185345,0.667987406254,1.50180006027,-0.37039026618
991,-0.572986602783,0.302909970284,-0.172649994493,-4.99865007401,-4.67901754379,-2.89231109619,0.307250350714,-0.880655348301,-0.0892594382167,-0.186599969864,-0.251307815313
6347,2.78216004372,0.470888763666,-0.0566999986768,2.90460014343,3.30573296547,-1.15137553215,0.597162604332,1.39608979225,1.66349709034,0.28069999814,0.828654289246
6714,-0.511437475681,-0.463342010975,-0.202300012112,1.82404994965,-0.902464807034,0.103483527899,-0.660775899887,0.657332658768,-0.592644870281,-0.051550000906,-0.0835282877088
652,0.569102406502,0.810111045837,-0.468600004911,-3.69994997978,1.02329170704,0.411820054054,-0.308421909809,-0.420416623354,0.538004815578,0.233799993992,0.28490421176
4331,0.222422301769,0.803151369095,-0.426699995995,-0.426799982786,-1.36363101006,0.494430780411,0.177500247955,0.31145849824,-0.945537209511,-0.287200033665,-0.845459878445
7099,0.478430658579,0.737756550312,-0.73575001955,-0.163900017738,-1.70174479485,-0.817599534988,1.20127010345,-0.193686932325,1.22523462772,-0.0272000432014,0.428002327681
10320,2.17307591438,0.106321871281,4.63985013962,0.875100016594,-0.356984198093,-0.290883779526,0.0672618746758,-0.0608117356896,-0.135232239962,-0.985350012779,0.0262714922428
2042,0.488284826279,2.26054668427,5.35559988022,0.848299980164,-0.829767823219,0.311409622431,3.89072918892,0.0717913657427,-0.537908554077,-0.046149969101,0.0934946984053
843,0.24938967824,0.935404062271,0.985949993134,-0.411549985409,0.527290523052,0.675197899342,-0.7668145895,-0.480550289154,0.683772802353,0.536550045013,2.95370101929
840,1.08975291252,-1.66480410099,-0.473550021648,0.707949995995,-0.950676679611,0.325285196304,-0.00249184668064,-0.0562702231109,-1.50866782665,-0.548849999905,-0.464204162359
7048,0.0196391642094,0.377474009991,-0.934499979019,-1.00444996357,-0.422812759876,-2.06642389297,0.552040696144,-0.0516284108162,-0.532745242119,0.276149988174,0.15011139214
4851,-0.331734836102,0.585661053658,1.05270004272,0.0512999892235,0.225213170052,0.360825300217,0.239496439695,0.732758164406,-0.0417049005628,-0.807299971581,0.195444509387
6464,1.03456294537,1.03478419781,1.51005005836,2.03940010071,0.670932471752,-0.582307577133,2.27442574501,0.589965462685,2.34699296951,-0.0275000035763,0.439738184214
23410,-0.872028589249,-0.710214018822,-0.313250035048,0.782149970531,-0.983282566071,-0.158750265837,-0.57931804657,0.935002863407,-1.12137329578,-0.792450010777,-0.979886591434
54205,-0.402525007725,1.13655626774,-0.587549984455,-0.0132500082254,-2.16137886047,1.12304854393,0.866521835327,-0.297926008701,0.104737207294,-0.295949995518,-2.60545945168
2770,-1.38838362694,0.114822357893,2.44234991074,-3.86369991302,-1.30762660503,0.210261255503,-0.512220025063,0.526699304581,-0.417609006166,-0.710649967194,0.235909566283
