rid,CPC011_A375_6H:BRD-K86434416-003-13-0:10,CPC011_A549_6H:BRD-K86434416-003-13-0:10,CPC011_A549_24H:BRD-K86434416-003-13-0:10,CPC011_HA1E_6H:BRD-K86434416-003-13-0:10,CPC011_HT29_6H:BRD-K86434416-003-13-0:10,CPC011_MCF7_6H:BRD-K86434416-003-13-0:10,CPC011_MCF7_24H:BRD-K86434416-003-13-0:10,CPC011_PC3_6H:BRD-K86434416-003-13-0:10,CPC011_PC3_24H:BRD-K86434416-003-13-0:10,CPC011_VCAP_6H:BRD-K86434416-003-13-0:10,CPC011_VCAP_24H:BRD-K86434416-003-13-0:10,CPC020_A375_6H:BRD-K86434416-003-14-8:10,CPC020_A549_6H:BRD-K86434416-003-14-8:10,CPC020_HA1E_6H:BRD-K86434416-003-14-8:10,CPC020_HCC515_6H:BRD-K86434416-003-14-8:10,CPC020_HT29_6H:BRD-K86434416-003-14-8:10,CPC020_MCF7_6H:BRD-K86434416-003-14-8:10,CPD002_MCF7_24H:BRD-K86434416-003-11-4:10,CPC020_MCF7_24H:BRD-K86434416-003-14-8:10,CPC020_PC3_6H:BRD-K86434416-003-14-8:10,CPC020_PC3_24H:BRD-K86434416-003-14-8:10,CPC020_VCAP_6H:BRD-K86434416-003-14-8:10,CPC020_VCAP_24H:BRD-K86434416-003-14-8:10,CPD002_MCF7_6H:BRD-K86434416-003-11-4:10,CPD002_PC3_6H:BRD-K86434416-003-11-4:10,CPD002_PC3_24H:BRD-K86434416-003-11-4:10
5054,0.59138828516,0.0385545939207,0.418705254793,0.119499981403,0.284892916679,9.75549983978,-0.584100008011,0.564923644066,-0.0958257317543,0.331814795732,-0.305680632591,-0.408258497715,-1.3332606554,0.481193363667,-0.868783831596,1.26984763145,1.3114156723,-0.73420894146,1.04252028465,-0.201759710908,-0.306798696518,0.215750321746,-0.0138259232044,0.0133254379034,0.0341831296682,1.57020437717
3108,-0.446293920279,0.464205831289,-0.0249293260276,-0.746399998665,-0.601042509079,4.54629993439,-0.755849957466,-0.745952248573,-0.191787302494,-1.1721714735,-0.50383234024,-0.138381749392,-0.695595502853,0.176975131035,-0.973763048649,0.135384231806,-0.476305514574,-0.169258758426,0.0309748016298,0.670237898827,1.09808111191,0.324116200209,-0.679967164993,-0.0940666794777,0.284066706896,0.164905354381
1950,-0.612825512886,-0.298441290855,-0.143018871546,-0.503549993038,0.886414289474,4.99580001831,-0.485199987888,-0.236214905977,0.527790307999,0.606597423553,0.774732589722,-0.372263818979,2.0464091301,0.750855565071,0.93628937006,1.37679934502,0.912967562675,-0.314731061459,2.02277874947,-0.275521636009,1.03568017483,-0.0823120623827,-0.0174000710249,-0.410814702511,-0.536118865013,0.889112889767
351,-0.354538857937,0.132854312658,-1.56340014935,0.0966000258923,1.1040096283,0.221900016069,0.187849998474,-0.934980154037,0.27915430069,0.500129580498,-0.558736681938,-0.422899693251,-0.00498450314626,-0.032968044281,0.681319475174,0.0440067052841,0.421065509319,-0.325796037912,0.829369783401,0.0830791145563,-0.944722890854,0.687263309956,0.0480219423771,0.315065801144,0.904906749725,-0.131716281176
4846,-0.119008019567,0.211566776037,-0.54148453474,-0.0214499980211,0.133408755064,3.02479982376,0.610949993134,-0.298485934734,-1.47162497044,-0.861929655075,0.389118760824,0.924144804478,-0.0305340941995,0.271380066872,-0.439674079418,-0.39388859272,0.228329777718,1.84061324596,1.09136426449,-0.137663066387,2.12338018417,0.129152357578,0.039233841002,0.801975727081,0.559138774872,0.820626795292
1452,-0.416683346033,0.027811512351,0.283773720264,-2.0109000206,-0.420768260956,1.84364998341,-0.54675000906,0.343516260386,0.115771405399,-1.27679383755,-0.313093960285,-0.130795270205,-1.35231053829,0.22410055995,-1.79051506519,-0.257946312428,-1.13813495636,0.428986489773,-0.841440677643,-0.11010850966,0.52141559124,0.152532353997,0.31471824646,1.03002929688,-0.115480005741,-0.295489639044
4776,-0.530726909637,0.0790147930384,-0.127965182066,-0.334450006485,-0.611172676086,4.30229997635,0.199100017548,-0.31767642498,0.269178688526,1.14063072205,0.696831822395,-0.428272396326,1.6841237545,-0.108818739653,1.19477725029,1.11410164833,0.129348516464,-0.33577722311,0.722041070461,-0.784036457539,0.0937884896994,-0.984268426895,-0.172107860446,-1.05810987949,0.0697559937835,-1.05493712425
6908,-0.0601432323456,-0.0582651570439,0.567993581295,0.269299983978,0.032274723053,2.43160009384,-0.228650003672,-0.37400880456,-0.38906878233,-0.0186556745321,-0.770358800888,0.257030576468,-1.45421350002,-0.513899445534,-1.15389108658,-0.909998476505,0.0156132504344,-0.763526320457,-1.15181672573,0.00994855165482,1.82425796986,0.239862933755,0.306946694851,0.515138685703,1.26852071285,1.5662869215
672,0.470611274242,0.324337273836,0.46720957756,-0.422599971294,0.161571159959,2.26865005493,-0.0557500012219,0.464176774025,0.0412550419569,0.617437243462,0.287210941315,1.14841151237,-0.283475279808,0.199207991362,-0.757001280785,-0.794195592403,-0.222696274519,0.946384012699,-0.275661617517,-0.287487894297,-1.31495964527,0.418583631516,-0.262824237347,-0.0105961114168,0.244732737541,0.745386719704
5710,0.804865837097,0.496806025505,0.979438781738,-0.19865000248,0.363042116165,1.64120006561,0.619499981403,0.341950058937,0.180858388543,-0.45040589571,-0.214150458574,-0.278085410595,-0.56826967001,0.587987542152,-0.3462934196,-0.439269781113,-0.104004137218,1.16001486778,-0.142671972513,0.512816131115,0.847202658653,-0.0482409112155,0.339344024658,0.489808291197,0.396878987551,-0.466707736254
2115,-2.08620500565,-0.287870883942,-0.320244938135,-0.903450012207,0.0225823670626,7.3670501709,0.309049993753,0.387882113457,0.606453895569,0.0589673891664,0.825020551682,-0.0883812755346,0.0221525337547,-0.0587941780686,-0.343324512243,0.0431235507131,0.325351297855,0.111407831311,0.799631953239,0.507426083088,0.0239296555519,-0.178594067693,-0.794570803642,-0.148948445916,0.320315897465,0.0201504640281
7015,-0.49529877305,0.396874964237,-0.172055155039,-0.652700006962,0.123618006706,3.22100019455,0.112700000405,-0.85776913166,0.0341258570552,0.803598701954,0.558211743832,-0.50803399086,0.359864383936,-0.364753782749,2.12809252739,0.863047719002,0.236258774996,-0.359956145287,1.49294424057,-0.680437028408,0.915197014809,-0.302246749401,-0.556917190552,-0.266111910343,-0.210135102272,-1.11330008507
8726,-0.220321282744,-0.227830439806,0.648491680622,0.336250007153,0.468107283115,3.61115026474,0.710399985313,0.148393899202,-0.0960903689265,-0.569177746773,-0.463558673859,1.61859035492,-1.36813747883,2.01299762726,0.021820191294,-0.489981234074,0.235192283988,1.22234976292,-0.346759647131,-0.0374386906624,-2.28740334511,0.909894585609,0.328971922398,0.0447770655155,0.11731608212,3.89905977249
2185,-0.287870198488,-0.345879673958,-0.121362693608,-0.0794499963522,0.0480540394783,2.71339988708,0.532249987125,-1.07558655739,0.17382183671,0.665035903454,0.689509510994,-0.580005645752,1.69769239426,-0.763983666897,1.23470914364,0.757677793503,0.542964816093,-0.531099081039,0.596169412136,-0.273325413465,0.538568198681,-0.609359323978,-0.694223761559,-1.19350087643,-0.0552584975958,-1.00300621986
3315,-1.69842243195,-0.185593336821,-0.145825028419,0.460850000381,0.670922994614,0.333200007677,0.229799985886,0.252814799547,-0.156062155962,-0.214223906398,-1.00817835331,0.238600596786,-0.482171982527,-0.422671377659,-2.10106396675,-0.50453299284,1.0586874485,-0.379157483578,-0.17172960937,-0.102691143751,1.24267816544,-0.0152241094038,0.678124725819,0.307321548462,-0.578769803047,-0.109894677997
5289,-0.0627053305507,-1.82264876366,-0.45668810606,0.76139998436,-0.492051184177,-2.10299992561,-0.165800005198,0.56899189949,-0.425421983004,0.741004824638,0.0729673430324,0.389900773764,-1.69894635677,-0.155379086733,1.4032753706,0.323691874743,-0.196921780705,-0.461213350296,-0.0167376548052,0.335949450731,0.317739278078,-0.00432809535414,-0.1521743536,-0.718915402889,-1.37137329578,0.551809430122
868,1.35363054276,0.00226266682148,-0.931886315346,0.744249999523,-0.207326322794,1.76760005951,0.591400027275,-0.513030707836,-0.222984850407,0.264698892832,1.39257097244,0.875324606895,1.12468850613,0.515591025352,-0.162803545594,1.01384162903,0.999519050121,0.0615039914846,-0.0738463401794,-0.397282063961,0.0917013734579,-0.166365489364,-0.679438650608,-0.497980833054,-0.747825026512,-0.506402909756
1677,0.295670479536,-0.0658451914787,0.238867849112,-0.448150008917,0.202473551035,3.4891500473,0.0872500017285,-0.317783236504,0.413954257965,0.627551436424,0.363390892744,1.59274959564,2.06592655182,-0.276827335358,0.182935282588,0.765655815601,0.813457906246,0.719138205051,0.985106170177,0.552959740162,-0.159678071737,0.0168345849961,-0.755076944828,0.0420192331076,2.68051528931,-0.153729423881
7043,-0.178402125835,0.0609589666128,-0.540954470634,0.251350015402,-0.0446363538504,4.26434993744,0.978399991989,-0.401809304953,0.0501078628004,0.568320214748,0.894363164902,-0.581482946873,1.34334266186,-1.08038055897,-0.707276105881,0.687880992889,0.472359389067,-0.512307941914,-0.018735229969,0.416540056467,0.267644405365,-0.34846124053,-0.76007771492,-0.894437193871,0.644866347313,-0.860221624374
5613,-0.523659110069,0.0936265438795,-0.505099534988,0.0716999992728,-0.299050927162,2.55629992485,1.00510001183,-0.751384794712,0.576561033726,0.677889585495,0.559324622154,-0.850098371506,1.36122465134,-0.269003808498,2.34663081169,0.876998305321,0.0687533169985,0.00379824638367,0.666204810143,-0.855612039566,-0.426441699266,-0.230928167701,-1.02170360088,-0.730158805847,3.22698354721,-0.678022921085
595,0.213596075773,0.152549594641,0.425955474377,1.68825006485,1.59671783447,1.27920007706,0.36439999938,0.516388893127,-0.193177431822,-0.462275773287,-0.710529506207,0.0190804451704,-0.647740483284,0.830681025982,-2.40205836296,-0.640743017197,-0.844328045845,0.958294630051,-0.438256233931,0.833562910557,0.34613481164,0.248787909746,0.706777572632,0.474733740091,-0.287953734398,0.485122084618
4793,0.326564133167,-0.395170897245,0.66672039032,-0.0646499842405,0.998012661934,4.49615001678,-0.367199987173,-0.322087705135,0.301195144653,-0.778470993042,-0.6765884161,0.55958878994,-0.646660864353,0.603366196156,0.326408952475,-0.22438699007,-0.0445937290788,-0.678252518177,0.902645111084,0.0791827738285,2.18746614456,1.84158694744,-0.143832609057,-0.440902531147,2.01127457619,0.0580793768167
2736,-0.595108568668,-0.0432180762291,-0.611759305,0.739449977875,0.0643648803234,4.18245029449,0.197200000286,-0.634259104729,-0.143651515245,0.0451733246446,0.64397585392,-0.496442824602,-0.380138427019,0.0927571803331,1.27359628677,0.637497961521,0.058590579778,-0.28640165925,0.895008921623,-0.159568652511,0.827590227127,-0.589416742325,-0.471016764641,-1.01592898369,-0.149940058589,-0.79137980938
5290,-0.0295369774103,-0.0747857540846,-0.0764314830303,1.18834996223,-0.559278964996,0.861999988556,-0.824400067329,-1.50679993629,0.257270902395,-0.0809731930494,-0.265044361353,0.113778993487,0.988823056221,0.20541395247,0.598421394825,1.02252244949,0.600771903992,-0.612117290497,1.06163728237,-0.533828735352,0.398986637592,-0.80464297533,-0.223330035806,0.202078670263,-0.252043902874,-1.21460938454
6194,-0.264515995979,0.00050386833027,-1.25472056866,0.0,-0.0596472918987,-6.01914978027,-0.49169999361,-0.17875701189,-0.0203675013036,-0.201229989529,-0.863142848015,-0.347765684128,-0.000208931916859,-0.000231947022257,-0.492870688438,-0.126802802086,-0.713468909264,-0.341862410307,0.13184607029,0.436126381159,-1.12504959106,-0.0368278995156,0.145627781749,0.207129180431,0.0906956791878,0.276611864567
1676,-0.266850143671,-0.157029882073,0.348416000605,-0.343549996614,-0.506311774254,2.1859998703,0.607349991798,-0.719905436039,0.704144358635,0.817416608334,0.868589699268,-0.73191177845,1.69724333286,-0.604934930801,1.08969271183,0.935247242451,0.0204136744142,-0.543508172035,0.0194814819843,-0.368700057268,-0.224488019943,-0.685723721981,-0.499084979296,-1.85037899017,-0.302696049213,-0.744875848293
23512,0.450947582722,1.03443801403,0.778040409088,-0.0612500011921,-1.13505721092,2.39004993439,0.73189997673,0.418876111507,0.405245810747,0.295251756907,0.0802720487118,-0.880673646927,-0.0236477758735,0.0501954704523,0.190007716417,-0.720792233944,-0.0352773405612,-3.02855825424,0.73837864399,0.580983042717,0.0385923683643,0.196050986648,1.03303015232,-1.2823113203,0.409719884396,0.651831269264
148022,-0.995119690895,0.349696159363,-1.19131505489,0.260549992323,0.490484327078,4.91345024109,-0.0528500080109,0.162164106965,-0.548406124115,-7.66653101891e-05,-0.29159501195,-0.034226551652,-0.20087197423,0.563026130199,-0.0755288600922,0.559312820435,0.81205445528,1.8823826313,-1.16624557972,0.486697167158,0.742936789989,0.122426316142,1.00852298737,-1.31800246239,0.399012595415,-0.197032019496
1906,0.113772146404,0.143764346838,1.06215310097,0.426600009203,-0.0118591887876,1.40950000286,0.456349998713,-0.780760288239,0.238460838795,0.332243978977,0.488560259342,-0.520664095879,-0.239003226161,0.832930147648,1.05156111717,0.634236037731,0.0532922446728,-0.727839887142,1.1955177784,-0.901988565922,-0.200320705771,-0.899965047836,-1.21114504337,-0.913196921349,-3.22274208069,-1.37787508965
8878,0.657007813454,-0.0992034599185,1.06543803215,-0.121899999678,0.205943137407,0.957799971104,0.116250000894,0.0991678982973,-0.0836731940508,0.0864566937089,-1.12027490139,0.201966196299,-0.973075509071,-0.00166024267673,2.12344861031,-0.569849908352,-0.0836017280817,0.219916328788,-1.05431675911,0.541286766529,0.550478935242,-0.0448271557689,0.666305780411,0.0281929969788,0.934111177921,-0.0136534124613
3091,0.835998237133,0.506958127022,-1.56829071045,0.285800009966,-1.18158721924,0.834249973297,1.0039999485,-0.828268349171,-0.359657019377,1.14787423611,0.432495206594,-0.0207196250558,-1.53496205807,0.312046468258,0.474876195192,-0.311007648706,-0.110480494797,0.382183372974,-0.292446136475,0.190209910274,-1.79524707794,0.0185989271849,-0.478087127209,0.304490894079,0.459031879902,0.360509961843
5743,0.212438032031,0.120475873351,-0.319361418486,-1.46825003624,0.155778840184,1.32854998112,-0.561100006104,-0.25365242362,-0.416044682264,0.184537619352,0.306486278772,0.0607708245516,-0.234866842628,-0.17796459794,0.538810014725,-0.472205728292,-0.0577447786927,-0.478588610888,0.405969172716,0.233995035291,0.304993271828,-0.486111670732,0.289605617523,6.09718608856,0.728968262672,-0.523194909096
5321,-0.471451282501,0.172776788473,0.0323794595897,0.0697000026703,-0.164108365774,0.640850007534,0.432850003242,-1.64759731293,0.52756690979,0.605478346348,0.644713938236,-0.551127195358,1.46667325497,-1.84507453442,-0.242453470826,0.73524004221,0.639907300472,-1.80184841156,0.705869913101,-1.01318871975,-0.497725188732,-0.756320714951,0.0634685754776,-0.167404219508,-0.895414412022,-1.78719246387
4144,-0.119372047484,0.0301396846771,-0.461320787668,0.0628000050783,0.976538062096,1.75565004349,0.565400004387,0.0402677953243,-0.33933442831,0.109444007277,0.664532124996,0.24325722456,-0.0916869565845,-0.195712581277,-0.345443457365,-0.0658082813025,-0.574909746647,-0.682021975517,0.251552462578,-0.66115295887,0.708193838596,0.0487211383879,0.56450009346,-0.241303727031,0.281762123108,0.122381865978
1981,-1.13382661343,-0.382154136896,-0.488738358021,1.27730000019,1.66099870205,1.70185005665,-0.0598999969661,0.231833457947,0.0807304307818,-0.489226907492,-0.0295323953032,-0.230521172285,1.2811820507,0.640523612499,-1.69080674648,0.625121057034,-0.948063373566,0.020672544837,-0.472373068333,0.0519806519151,1.41766262054,0.248313739896,0.462063252926,0.703323423862,-1.47204709053,-0.0579269528389
695,-0.409516692162,0.759068906307,-0.510499894619,-0.626449942589,0.788058400154,6.39594984055,0.421100020409,0.366196274757,-0.206333383918,0.149387568235,0.550446331501,-0.0681218504906,1.32372045517,-0.0405541658401,-0.867564022541,0.103337921202,0.757961630821,0.436046242714,0.046758197248,0.177446573973,0.28087836504,-0.325543373823,-0.260236978531,-0.56057882309,-0.0428326427937,-0.877633392811
10398,-1.00524020195,0.0350987389684,-0.91312533617,0.707300007343,-0.0577900856733,1.96364998817,0.457849979401,0.163639426231,0.432878375053,0.60326731205,1.28966605663,-0.634769141674,2.84401512146,0.202831715345,-0.365404754877,0.464099645615,0.421516269445,-0.409770518541,0.762406766415,-0.149519667029,0.345906347036,-0.663762509823,-0.512187242508,-0.415364682674,-0.389682263136,-0.387680500746
5708,-0.291287690401,0.781452476978,-6.53045940399,-0.0372500121593,-0.206043794751,0.945349991322,0.383749991655,-0.154973238707,-0.0875016450882,-0.0853444486856,0.161074802279,-0.486514747143,-0.63513982296,-0.0523988232017,-0.777268588543,0.376322388649,-0.411562979221,-0.313896089792,-1.87740719318,0.957935452461,1.4058791399,-0.469707846642,-0.833931684494,0.221630305052,0.105733215809,-0.528546690941
1213,0.577818393707,0.378773570061,0.0490026623011,0.0675500035286,0.161517471075,0.339450001717,0.352950006723,0.508171379566,-0.679868400097,-0.716560184956,-0.134175568819,-0.464243412018,-1.04133582115,0.80746948719,0.173588573933,-1.01339840889,-0.54818212986,0.750892817974,-1.0997582674,0.893953323364,0.292335182428,0.440707713366,-0.154814720154,0.645337581635,0.348534107208,1.15638661385
226,0.920010924339,0.473436027765,-0.0352856218815,-0.5611500144,0.155386537313,1.52674996853,0.0359500050545,0.990060865879,0.0206853318959,-0.324198007584,-0.308707416058,-0.305432707071,-0.708720624447,0.0582320690155,-0.517413377762,-0.493869096041,-0.329346001148,0.862354099751,-1.15255665779,0.344629973173,1.01398527622,0.194580629468,0.435547083616,-1.05593585968,-0.254254043102,0.72699034214
6777,-0.272550523281,-0.738772451878,-0.480295389891,0.163199990988,0.0203051492572,5.75825023651,-0.735199987888,-0.369499415159,0.310365617275,-1.22455656528,-0.441376626492,2.53390860558,-0.264733910561,0.765794873238,-1.45476949215,0.608741641045,-0.573984384537,0.332899004221,-0.443213433027,1.03234767914,0.685882806778,-0.0331625454128,0.748355150223,0.107884265482,-1.50690162182,0.108355998993
2113,-2.18757152557,0.696290791035,-0.583831489086,-0.787649989128,-0.216407954693,2.88199996948,1.00429999828,-1.07978761196,0.654177546501,0.351587861776,0.665424346924,-0.164371237159,0.935769915581,-0.179772883654,-0.0492250472307,0.154083445668,0.27611553669,-0.3655641675,0.223008722067,-0.143156468868,-0.424893796444,-0.475255012512,-0.842551469803,-0.8139346838,-0.344290226698,-0.715810894966
3329,-1.56613349915,0.465580642223,1.66111862659,-2.97609996796,0.49876794219,1.96440005302,0.609400033951,0.554482281208,0.351960837841,-0.0866228565574,0.19032394886,0.767282247543,-1.68797576427,-0.0546895861626,-0.924238145351,-0.927292764187,-1.43035840988,0.38909098506,-0.74847215414,0.589995741844,-0.707140445709,0.593166232109,0.679854750633,0.625209569931,0.300588339567,0.485565006733
1050,0.0855660364032,0.484033405781,0.209461718798,0.690999984741,0.366420805454,3.59739995003,-0.310849994421,0.477186262608,0.659315526485,-1.10719764233,-0.715240716934,-0.0195515826344,-1.32981979847,-0.386162042618,-1.85473406315,-0.482424169779,-0.349866896868,-0.399486929178,-1.04476606846,0.329474389553,1.65714764595,0.127840280533,2.13418912888,-0.496059685946,-0.0371221378446,0.446757853031
9491,-0.671254754066,0.545358896255,-1.14226317406,-0.369800001383,-0.107564076781,1.10210001469,0.267199993134,0.571150422096,-0.389588952065,1.44643962383,0.475872457027,0.187537655234,1.19820618629,-0.287434637547,0.457563847303,0.936526894569,-0.0811511054635,-0.484058260918,0.702057719231,-0.983313560486,0.971479058266,-0.456227838993,-0.812275826931,-0.567260980606,-0.615712761879,-0.463078409433
22926,-0.218999743462,-0.561901152134,0.866911172867,0.408600002527,-0.374618649483,2.75624990463,1.1753000021,-0.433939218521,0.0953318625689,0.567732393742,0.38465231657,-0.402379900217,1.1903449297,-0.422107905149,-1.78006780148,0.453256994486,-0.206576824188,-0.25034147501,-0.49822551012,0.0780208706856,1.32067000866,-0.118819504976,0.21804843843,0.330548644066,-0.789479613304,0.807146787643
5899,0.707877993584,-0.28734138608,0.526917517185,0.847299993038,0.21488802135,1.98149991035,2.16650009155,0.69778329134,-1.02294135094,-0.65562993288,-0.508088767529,0.192560642958,-0.488254308701,-0.102108180523,-0.0358613617718,-0.76963353157,-0.269829273224,-0.39141061902,0.0626637935638,0.353363335133,1.43707501888,-0.117390304804,0.204941302538,0.351376652718,0.228668510914,-0.0326472036541
5467,-0.70012152195,0.394701242447,-1.06010949612,-0.173099994659,-0.238292008638,0.950850009918,0.482450008392,0.12120051682,-0.645257174969,0.0233956035227,0.316081494093,-0.830381631851,1.0767673254,-0.413135945797,0.587739288807,0.44715565443,0.319658577442,-0.397459149361,0.067562058568,0.181708276272,0.796147942543,-0.591743052006,-0.401853561401,-1.26878607273,0.0912050157785,-0.5218064785
6774,0.763331055641,0.0637271404266,-0.318402528763,0.173100024462,0.54387140274,4.1984000206,-0.124550014734,0.695085585117,0.885854125023,-0.047882873565,-0.159767255187,1.71885573864,-0.498180568218,0.229979217052,-0.395059019327,0.229140728712,-0.548391222954,1.03958904743,-2.15530872345,0.702943265438,-0.104305133224,-0.052229732275,-0.734438240528,1.67303562164,0.513046145439,-0.3658182621
1788,-0.505661964417,0.0717039108276,-0.0614569485188,-0.463699996471,-0.466121733189,0.541800022125,0.600449979305,-1.11175429821,0.0372113026679,2.40508317947,0.58249437809,-0.443583726883,1.09263598919,-0.747118592262,1.1216814518,0.884639084339,0.610334277153,-0.66918194294,0.535988271236,-1.05511856079,0.0571178644896,-0.561253130436,-0.251572906971,-0.666704595089,0.022867590189,-1.22629451752
5921,0.317266136408,0.334656536579,0.848261773586,1.62975001335,0.132412552834,2.46105003357,-0.0980999916792,0.0244212970138,-2.1037466526,-0.416266828775,-0.41173094511,0.302582472563,0.0180018525571,-0.154914602637,-0.437277168036,-0.615370035172,0.458374202251,0.540608286858,-0.663044810295,1.01571631432,0.763090014458,0.325971007347,0.172676235437,1.95301198959,1.17337703705,0.724348604679
5721,-2.26869082451,0.24246288836,-0.039248790592,-0.206549987197,0.555365085602,-4.6656999588,-0.28464999795,-0.718165516853,-0.141493663192,-0.637973487377,-0.781056106091,0.273908108473,-0.880878210068,0.466926664114,0.402697682381,-0.527716875076,-0.192652672529,-0.0786274522543,0.0413555055857,-1.02607536316,-1.34912467003,0.380137503147,1.39800679684,0.390889048576,0.298904299736,0.000570386648178
