rid,CVD001_HEPG2_6H:BRD-K77508012-001-01-9:24.1,CVD001_HEPG2_6H:BRD-K77508012-001-01-9:6.025,CVD001_HEPG2_24H:BRD-K77508012-001-01-9:24.1,CVD001_HEPG2_24H:BRD-K77508012-001-01-9:6.025,CVD001_HUH7_6H:BRD-K77508012-001-01-9:24.1,CVD001_HUH7_6H:BRD-K77508012-001-01-9:6.025,CVD001_HUH7_24H:BRD-K77508012-001-01-9:24.1,CVD001_HUH7_24H:BRD-K77508012-001-01-9:6.025,CVD001_PHH_6H:BRD-K77508012-001-01-9:24.1,CVD001_PHH_6H:BRD-K77508012-001-01-9:6.025,CVD001_PHH_24H:BRD-K77508012-001-01-9:24.1,CVD001_PHH_24H:BRD-K77508012-001-01-9:6.025
5720,0.390781730413,0.584791123867,0.206222444773,0.639423191547,0.109926633537,0.562520265579,-0.0929712057114,-0.00214773416519,0.327266693115,-0.00520543754101,0.392722010612,0.0586678981781
466,-0.379691302776,-0.984435141087,-2.77645516396,-0.207515954971,-0.203684955835,-0.931242585182,-0.138911485672,-0.561583697796,0.288233369589,-0.281915545464,0.109886959195,-0.891951978207
6009,-0.107617050409,-0.191440820694,-0.237023606896,0.221287101507,0.0157625973225,1.18486952782,-0.132124990225,0.412370979786,-0.00813333690166,0.241699025035,0.168424904346,0.561415374279
2309,-0.473200201988,-0.528695523739,0.0198444128036,0.266980499029,-0.234458595514,0.00603642314672,0.330357134342,-0.209641098976,0.19766664505,0.538228392601,-1.33375406265,0.237343519926
387,0.589235842228,0.211243718863,-0.902639389038,-0.500900626183,-0.420452475548,0.172589167953,-0.238600671291,0.404878258705,-0.0666000321507,0.46741348505,-0.0425817221403,1.11567342281
3553,-0.0988889187574,0.379062235355,0.410057127476,0.354451835155,1.39202749729,-0.246238797903,0.162163466215,0.321142077446,0.885933339596,0.523607254028,0.845551073551,-0.942914605141
427,0.294867694378,-0.416530460119,-1.54385268688,-1.26544082165,-0.204976826906,-0.386072069407,-0.622856080532,-1.08603465557,0.589366674423,-0.206009507179,-0.118332087994,-1.0724875927
5898,0.157885789871,-0.435729920864,-0.196055471897,0.109004229307,-0.22583052516,-0.540464639664,-0.29243940115,-0.342995464802,-0.16413334012,-1.27692651749,-0.698363780975,-0.253818690777
23365,0.799274027348,0.480882316828,-1.12874150276,-0.592002391815,0.750094592571,-0.128697365522,-0.540026783943,-0.117810219526,-1.02100002766,0.966109991074,-0.868376433849,1.34763073921
6657,0.299762487411,0.373568177223,0.343268841505,0.240244582295,0.759688258171,-0.0776176005602,0.351870298386,0.529113590717,0.915966629982,-0.376123011112,-0.463116168976,-0.461036264896
5054,0.136766076088,-0.970379173756,-0.572159409523,-0.265152454376,-1.43720006943,-0.611687898636,-0.0447395890951,-2.45107936859,-0.18083332479,0.119152858853,0.109154596925,-0.0407347008586
3108,-0.591151356697,-0.273547053337,-0.548336565495,0.548119783401,0.0492910146713,-0.00348024070263,-1.02794766426,0.971528232098,-0.75013333559,0.788386702538,-0.531052052975,-0.6112190485
1950,-0.542919874191,-0.166016101837,-0.25893086195,-0.645603835583,0.387811779976,-0.037660241127,-0.325832664967,0.305150508881,-0.306133359671,0.214279636741,0.339846730232,-0.712010264397
351,-0.657813310623,-0.57334458828,-0.031010299921,-0.247376531363,-3.06880760193,-0.233706340194,-1.16581737995,0.157766610384,-0.196666672826,0.842657744884,1.30537879467,-0.178473338485
4846,0.349517285824,-0.792002856731,-0.888730943203,-1.12228262424,-0.0365464687347,-0.67299079895,0.453294306993,0.218739196658,-0.242700010538,0.0875707566738,0.376007974148,-0.250122249126
1452,-0.124194674194,-0.104217506945,-0.662576198578,-0.667886078358,0.629958748817,-0.330990403891,0.198472172022,0.324662059546,0.129266664386,0.476151645184,0.603172183037,0.481646955013
4776,0.0868514999747,-0.268803358078,0.641683578491,-0.544209480286,0.406414449215,-0.288731813431,0.0427791774273,0.495099633932,0.254400014877,-0.151430010796,-0.263392984867,-0.927700698376
6908,-0.101770766079,0.453469157219,-0.318191826344,0.378687053919,0.5011536479,0.559349417686,-0.0584713257849,-0.613700389862,0.0152333304286,0.628620386124,-0.36806973815,-0.275685191154
672,0.469288080931,0.581467270851,1.08142602444,0.264734506607,0.49383020401,1.02182245255,0.22655826807,-0.0619101524353,-0.114333346486,-0.817780733109,-0.496839344501,0.342507958412
5710,-1.13791429996,-0.200630784035,0.27368170023,0.725746035576,0.20213380456,0.919671714306,-0.930980801582,0.313953727484,-0.300099998713,0.558893322945,0.799072802067,0.750481963158
2115,-0.316062778234,0.266540676355,-0.682754874229,-0.114129707217,0.0515564531088,0.426833689213,0.645448565483,0.818293094635,-0.277099996805,0.468667924404,-0.246659934521,-0.406481325626
7015,0.506608128548,0.390671640635,0.568369209766,-0.292199850082,0.857257783413,-0.446798801422,0.731363654137,0.690966844559,0.0574333369732,-0.226843506098,-0.106423348188,-0.179368942976
8726,-0.319281041622,0.155727893114,-0.187759786844,-0.0514181852341,-0.61664801836,-0.178149580956,0.112804979086,-0.609606981277,0.0718666613102,-0.657032966614,-0.626851022243,0.350135236979
2185,-0.769531428814,0.607537150383,-0.0165635496378,-0.128544420004,-0.351185232401,0.0450221784413,-1.26136732101,0.540409445763,-0.185400009155,0.760921597481,-0.120213709772,-0.664063334465
3315,-0.394280195236,-0.272644996643,0.0617182254791,0.000107184052467,-0.27745449543,0.0328484773636,0.190663188696,0.340309172869,-0.445100069046,0.36236011982,0.130896732211,0.620900988579
5289,0.191095262766,-0.0288012828678,-0.532503962517,-0.537444829941,-0.21535590291,-0.714086592197,-0.221045672894,0.436136841774,0.661266684532,-0.377636611462,-0.916234374046,-1.10083711147
868,-0.138827383518,-0.52743768692,-0.936166226864,-0.42499423027,-0.435482114553,1.01589226723,-0.395698100328,0.22309628129,1.91753339767,-1.14881896973,-1.03619349003,-0.41906914115
1677,0.252033054829,0.190248847008,0.549916386604,-0.253389298916,1.23462772369,-0.209042191505,0.195133373141,0.703122854233,0.900500059128,0.877617478371,0.652924060822,-0.131355315447
7043,-0.302885949612,0.689821720123,0.238237082958,0.943672776222,0.310651481152,0.541783869267,-0.298210501671,0.23918825388,0.54873329401,0.921222150326,0.402229815722,-0.277687489986
5613,0.329002559185,0.0814916789532,0.12990309298,-0.530921041965,0.224540695548,0.119009725749,1.42037308216,0.712533593178,0.0708000212908,-0.489748835564,-0.36941793561,-0.0135478675365
595,0.700026810169,-0.219403386116,0.108886837959,-0.101645499468,0.810897350311,0.354547053576,0.0944477394223,-0.231079250574,1.06693339348,-0.291592270136,0.722443699837,0.823522686958
4793,0.221106886864,-0.437467843294,-0.584937572479,-0.644602239132,-0.708627283573,-0.855687081814,-0.390922129154,-0.117181271315,0.42553332448,0.510055601597,-0.594092488289,-0.447600901127
2736,0.060667693615,0.776290535927,0.844264626503,0.729625225067,-0.162302345037,-0.116209924221,0.0909915491939,0.727091193199,-0.141066670418,0.569648385048,-0.554594099522,-1.05330181122
5290,-1.21774542332,-0.526227653027,-0.62156265974,-0.575526356697,-0.814234733582,-0.629642486572,-1.20898425579,-0.111474171281,1.09023332596,-0.0515818074346,-0.445749819279,-0.713267624378
6194,0.000303623470245,0.000170179177076,0.000236777210375,-5.91071002418e-05,-0.11649530381,-0.218638494611,-0.00525944074616,0.0775290429592,-0.0760000050068,0.000212882296182,-0.000281652872218,-0.000419773568865
1676,0.407329231501,0.191932290792,-0.401978641748,-0.0248513519764,0.401161789894,-0.400645703077,-0.00887874513865,0.0424158573151,0.0282000079751,-0.280710101128,0.126130715013,-0.727905213833
23512,-0.358039140701,-0.301054418087,0.961971640587,1.20470285416,-3.3946146965,0.237252861261,0.649184525013,0.366668760777,0.0926333367825,-1.18022942543,-0.0266183763742,-4.41989707947
148022,0.788448035717,-0.792107343674,-1.23247289658,-1.03952682018,0.0575534775853,0.293190211058,-0.934432089329,0.174450129271,0.248933315277,0.889351725578,-0.274357736111,0.0463314503431
1906,-0.484072506428,-0.062574967742,0.233890742064,-0.135241478682,0.395841211081,-1.57135748863,-0.450810372829,0.198626577854,0.0646666735411,-0.299875915051,-0.102665454149,-0.887139379978
8878,0.0713050737977,0.143397584558,-0.495838522911,-0.50599694252,-0.350897043943,-0.478525996208,0.378498196602,-0.840565681458,-0.197600007057,-0.565697014332,0.0,-0.313402295113
3091,0.265614449978,-0.260739475489,0.475366055965,-0.953726351261,-1.01943266392,-0.000981047749519,0.775796353817,-0.561846733093,-0.980400085449,-1.06338870525,0.0797541067004,-0.843710005283
5743,0.0557836741209,0.746419608593,-0.543717265129,-0.352972269058,0.234983325005,-0.409873664379,-5.60687732697,0.235434725881,1.92116677761,0.16544225812,-0.253262758255,-0.331329733133
5321,-0.819344758987,0.00283046066761,0.158377826214,0.00181445106864,-0.332911789417,0.0189822018147,-0.622665166855,-0.347065508366,0.320233345032,0.390558242798,-0.104756310582,-0.234916195273
4144,0.245684117079,-0.922180652618,0.738071978092,1.1438999176,0.713909804821,0.48053330183,-1.20646846294,-0.350671350956,1.2813000679,1.08451640606,0.674733877182,1.74646770954
1981,-0.727993011475,-1.54772722721,-0.399223327637,-0.483265966177,-2.34479999542,0.0366536229849,0.14582246542,-1.08008170128,1.03073334694,-0.515785813332,0.819812238216,1.70724415779
695,0.00731138885021,0.591530501842,0.0219965428114,-0.304442226887,0.257771134377,0.428504139185,0.441707223654,-0.583976745605,0.0669666752219,0.927820444107,-2.81750965118,0.825703501701
10398,0.269164711237,-0.540993213654,0.736879229546,0.342050373554,-0.808878898621,0.0538052916527,0.532130360603,0.11237424612,-0.129299998283,0.404072165489,1.29684853554,-0.351171433926
5708,-0.242070764303,-1.37907719612,0.187069252133,-0.351475507021,0.0299615636468,-0.641306698322,-4.1566619873,0.243319809437,-0.695233345032,-0.0215482488275,0.0926889181137,-3.21547245979
1213,0.571985960007,-0.0287040546536,-1.24699401855,0.525782108307,-0.497623592615,-1.59047198296,-2.39193868637,-1.49349200726,-0.16003331542,-0.257040917873,1.27048158646,0.4015391469
226,0.407303482294,-0.345311939716,0.879763662815,0.0214356034994,-0.143517643213,-0.699817419052,-1.65442168713,0.430962741375,-0.347466647625,-0.0879763960838,-0.902616918087,-0.0414175055921
6777,0.370165646076,-0.0801733285189,-0.839178681374,-0.728326797485,-0.650300443172,0.2960537076,0.144982293248,0.0231961905956,0.22323332727,0.591951906681,-0.27929097414,0.928476333618
2113,0.145501285791,0.622547626495,3.29417991638,-0.110404610634,-0.211798787117,-0.755088210106,-0.906390309334,1.56175208092,0.318833351135,0.063843652606,-0.0117504224181,-1.65942466259
3329,0.510784387589,-0.0957473143935,-0.985591590405,-0.556300759315,0.0260146483779,0.403578728437,0.712497353554,0.284865617752,0.613799989223,0.325010180473,0.476120501757,-0.0611089169979
1050,0.706282973289,-0.693363904953,0.0639472007751,0.347601175308,0.739640593529,0.450181424618,1.2031005621,0.510700523853,-0.380766689777,-1.41218423843,0.0504812858999,0.517378330231
9491,-1.21992146969,-1.1874358654,-0.438058912754,-0.101497493684,-0.036741733551,-0.12540666759,-0.175656855106,0.151396900415,0.117200002074,1.07052636147,-0.088348120451,-1.08937871456
22926,0.0624354034662,0.0169688165188,-0.806083679199,-0.137006193399,0.944846510887,0.823820948601,-0.636577904224,-0.0903705060482,0.90290004015,0.430983304977,-1.65435278416,-0.485549747944
5899,-0.621490478516,0.794649422169,-1.29076445103,-0.650965929031,0.525408267975,0.380677580833,-0.394045472145,-0.634792327881,-0.479799985886,0.17407399416,-0.317913770676,0.659052968025
5467,-0.0395003855228,0.21346783638,-0.459021627903,-0.0959949493408,0.0927135050297,0.836827993393,2.55796408653,1.10253679752,0.00633332133293,0.194304317236,-0.485960334539,-0.21348425746
6774,0.613741517067,-0.567492365837,0.588374853134,-0.50163424015,0.284558981657,0.115621551871,0.713963031769,-0.340518593788,0.08816665411,-0.675469636917,-1.04237890244,2.07946944237
1788,0.320035755634,-0.949519634247,0.508908867836,-0.353270888329,0.815888106823,3.29869532585,0.78186994791,1.36748301983,0.0703666508198,-0.365799427032,0.220465660095,0.532578766346
5921,0.426655143499,0.138189792633,-0.315087169409,1.38583874702,-0.259199827909,0.341118097305,-0.646411955357,-0.537633180618,-0.774266719818,0.528879284859,-0.505849480629,0.652296066284
5721,0.349911630154,1.04886996746,1.23291397095,0.661315798759,0.283688575029,-0.0483727455139,0.564695179462,0.827251136303,0.877699971199,1.26722764969,-0.0973265767097,0.507589876652
2263,-0.420051634312,-0.271489590406,0.375641644001,-0.0220857039094,0.296834111214,-0.221697717905,-0.253545165062,-0.111843079329,1.37530004978,0.846494674683,1.70137619972,-0.251006573439
808,0.202968835831,-0.560097813606,-0.154758960009,-2.39239668846,0.0224359184504,0.250373363495,0.479514032602,1.05252861977,0.570533335209,0.424828231335,0.211352944374,-0.58596009016
30001,0.365886062384,0.146140500903,0.525418162346,0.354677975178,-0.460725188255,-0.0509234629571,0.378728747368,-0.550142586231,-1.0189666748,0.0477294102311,-1.51938521862,-0.526360154152
348,0.485006809235,-0.501152515411,-0.331167042255,-0.909118771553,0.594047188759,0.760437011719,0.558707952499,-0.710790991783,-1.1209666729,-1.88754093647,0.329123914242,0.464239776134
30849,-0.301673203707,1.25995230675,0.0389016717672,0.578478574753,0.704151332378,0.891304671764,0.830215930939,-0.565722465515,-2.22403335571,-0.128358095884,-0.815528988838,-1.03416252136
1454,0.342145264149,-0.593147516251,-4.07599925995,-0.508411586285,0.711295723915,-0.270057678223,0.362794965506,-0.183754935861,0.289200007915,-0.582879185677,0.18374761939,0.79034781456
6500,2.62506937981,2.30017137527,0.646565973759,1.01050508022,-0.209973856807,0.479889065027,0.0557867288589,0.149611234665,-0.675100028515,-0.400581717491,-0.22230926156,1.58626973629
5627,0.527384996414,-0.218805626035,-0.681667387486,0.640040874481,-0.257882833481,0.894024133682,0.427409112453,-0.0272450894117,0.239333331585,-0.952861726284,0.54653865099,0.719007611275
5715,0.179401129484,-0.0301956385374,-0.577296495438,-0.652353703976,0.629899680614,0.380862653255,-0.0390709638596,-0.0192907340825,0.614333331585,-0.361865639687,0.833675801754,0.643007993698
4791,0.0301321148872,1.26258957386,-0.212127432227,0.529755592346,0.312465071678,-0.120485305786,0.218589887023,1.16255509853,0.108100026846,2.56528687477,-0.370582431555,-0.0580240115523
56924,0.0139134824276,-0.3684207201,1.07492303848,0.492530912161,0.163539022207,0.968334674835,-0.429511845112,-0.786346197128,-0.0187999904156,0.707861661911,-0.282869279385,-0.671589076519
