rid,CPC003_HA1E_6H:BRD-K31477169-001-02-1:10,CPC003_HA1E_24H:BRD-K31477169-001-02-1:10,CPC003_HCC515_6H:BRD-K31477169-001-02-1:10,CPC003_HCC515_24H:BRD-K31477169-001-02-1:10,CPC003_PC3_6H:BRD-K31477169-001-02-1:10,CPC003_PC3_24H:BRD-K31477169-001-02-1:10,CPC003_VCAP_6H:BRD-K31477169-001-02-1:10,CPC003_VCAP_24H:BRD-K31477169-001-02-1:10
5720,0.314649999142,0.142974674702,-0.218430131674,-0.308747202158,-0.201526448131,-0.895393133163,0.901153683662,0.594049990177
466,-0.163400024176,0.177978590131,-0.117052212358,-0.703590273857,0.356369405985,-0.545376300812,-0.37520429492,-0.746950030327
6009,-0.673300027847,-0.271321684122,-1.10865235329,-0.570902347565,0.244738638401,-0.842815637589,0.291655957699,-1.23545002937
2309,0.106200009584,-0.147639974952,1.2400919199,-0.192107543349,-0.390692055225,-1.15085017681,0.340714514256,-0.288850009441
387,0.574249982834,0.473406285048,1.09184479713,-0.794887840748,0.511990427971,-0.159410595894,0.0251690987498,-0.412550002337
3553,-0.40189999342,-0.815932512283,-0.850523889065,-1.04695653915,-0.553246498108,0.915488362312,0.100658513606,0.266550004482
427,-0.718800008297,-0.0653510540724,-1.21357011795,0.0130676403642,0.569153368473,1.43937587738,-0.0343807004392,-0.482250005007
5898,-0.521000027657,0.798592627048,0.523243188858,0.321835279465,-0.359837591648,-0.399016499519,0.74572634697,-0.751949965954
23365,0.199949994683,-0.290658116341,-0.222727358341,0.00138388574123,0.619439065456,0.146758824587,-0.253197938204,0.14280000329
6657,-0.630999982357,-0.0271164476871,-0.275913596153,0.658378005028,-0.610838890076,-0.428116381168,-1.10423839092,0.159299999475
5054,0.014599993825,0.454836040735,-0.188292294741,0.41656845808,0.313658773899,0.721010386944,-0.994259536266,0.371950030327
3108,-0.115299999714,0.785600304604,0.33441054821,-0.244644209743,-0.16552811861,0.275462955236,0.209300011396,4.2311000824
1950,-0.553650021553,0.561242938042,-0.522669553757,-0.0725310742855,-0.740252256393,-1.10951125622,-0.630191326141,0.370449990034
351,-0.380400002003,-0.827412843704,-0.332137078047,0.456800639629,-0.610774993896,-0.645668566227,-0.0125310122967,-0.816699981689
4846,-0.509549975395,0.384811878204,-0.196105539799,-0.107720851898,-0.126164108515,3.96590280533,-0.061280593276,-0.268800020218
1452,0.141199976206,-0.294452309608,0.124129608274,-1.65333795547,-0.320702880621,-0.305070996284,-1.2630982399,0.568049967289
4776,-0.641450047493,0.361628383398,-1.19436955452,-0.604284226894,-0.201945751905,-0.569647908211,-1.28286004066,0.45094999671
6908,4.41435003281,0.775574684143,0.460014939308,-0.447394907475,0.734693825245,-0.336820006371,0.634593248367,0.164900004864
672,0.459999978542,-0.644629776478,0.762695908546,-0.511996686459,-0.162658303976,-0.315488100052,0.650207042694,0.135949999094
5710,0.880900025368,0.237036556005,-0.0405983328819,-0.290515363216,0.232719540596,1.08885967731,0.221540406346,-0.221650004387
2115,0.198349997401,-0.292984038591,0.639952540398,0.155852049589,0.20537994802,-0.673770487309,-0.111781261861,0.714699983597
7015,-0.25055000186,-0.892046332359,-0.46106082201,-0.826927065849,-0.741151094437,0.60389995575,-0.740016937256,-0.692600011826
8726,-0.012600004673,-0.607576310635,0.353855282068,-0.233121812344,0.564270913601,-0.31270596385,-0.0104870945215,-0.0370999984443
2185,-0.713649988174,-0.935462296009,0.417308807373,-0.5206335783,-0.518764615059,-0.710780858994,-0.947243750095,0.260100007057
3315,0.979550004005,0.764897048473,0.282745718956,-0.443502813578,0.247197896242,-1.15706896782,0.400015205145,0.466649979353
5289,0.590949952602,-0.478661090136,0.122177682817,-0.803741872311,0.123229578137,0.994660317898,0.0313190668821,-0.291900008917
868,-0.43805000186,-0.274304032326,-1.30032658577,-0.51919400692,-0.371091902256,-0.438207268715,-0.445150762796,-0.702300012112
1677,0.357500016689,-0.91939663887,-0.162056550384,-1.04782927036,0.170929178596,-0.644864499569,-0.296251654625,-0.495000004768
7043,-0.559350013733,-0.758140742779,0.180933177471,-0.450748234987,-0.195601820946,-0.154589682817,-0.410929441452,0.0318500101566
5613,-0.799250006676,-1.04151248932,0.173550322652,-0.461805254221,-1.29788887501,-0.756524801254,-0.559844136238,0.032950013876
595,0.615149974823,-0.0465782210231,1.53807115555,0.153957352042,0.386657893658,-0.401639223099,-0.153347328305,-1.77355003357
4793,0.532450020313,1.03298902512,0.220915079117,0.422412902117,-0.845841348171,-0.411337763071,-0.0290077477694,-1.00835001469
2736,-0.376100003719,-0.32879820466,0.621805071831,-0.200220525265,0.0462535619736,1.19629216194,-0.324811995029,0.424899995327
5290,-0.889800012112,-0.611005187035,-1.37796974182,-0.96800661087,-0.84188657999,-0.939013302326,-0.834534645081,0.294099986553
6194,0.0,-0.0506356135011,-0.326572418213,-0.00891089532524,0.406552016735,0.991165518761,-0.907694637775,0.0
1676,-0.344949990511,-0.675818264484,0.17428034544,-1.16153872013,-0.658450424671,-1.72947716713,-1.33537971973,0.0791000127792
23512,-1.86829996109,-2.32419061661,0.634257555008,0.588227152824,0.0811593383551,2.67087268829,0.366147637367,-5.08549976349
148022,-0.267699986696,0.517163574696,0.573103070259,-0.030943185091,0.441977441311,-0.535718798637,-0.331156432629,-0.578599989414
1906,0.41629999876,0.309060275555,-0.587651014328,-0.0870295614004,-0.519347608089,-0.5671697855,-0.908726215363,-0.598349988461
8878,0.295450001955,-1.32360649109,-0.231520801783,-1.11297416687,0.984320580959,-0.484056979418,1.019110322,0.412600010633
3091,0.373050004244,-1.13760483265,-1.65205228329,-0.0165482833982,-0.716960430145,-1.2942636013,-2.19269490242,-0.495750010014
5743,0.112000018358,-0.394442737103,0.270481735468,1.45548558235,-1.33890902996,-0.822358846664,-1.06192469597,-0.271349996328
5321,-1.01670002937,-0.864347875118,-1.18796598911,-0.823532700539,-0.37465980649,-0.0509793832898,-0.687807798386,0.303849995136
4144,-0.460549980402,-0.51151072979,-0.189820259809,0.353736400604,-0.534642755985,-4.24101352692,-0.402426064014,0.449349999428
1981,0.317900002003,0.0364958047867,0.66804420948,0.224809557199,-0.343061417341,1.06967747211,0.73640191555,-0.957400023937
695,-0.694100022316,1.44529616833,-0.7745834589,-0.227601617575,0.0412005446851,1.20262777805,0.0230129975826,0.494399964809
10398,0.0674000009894,0.453498601913,0.0739742144942,-0.68113720417,-0.481869220734,-0.947082459927,-0.767751693726,-0.0714499950409
5708,-0.0229500085115,0.157177954912,0.217406719923,-0.138271421194,-0.658318638802,-0.132428333163,-1.04252445698,0.651350021362
1213,-0.243200004101,0.249148905277,0.466882407665,0.512939035892,0.589131355286,-0.404376834631,0.527965962887,-3.33454990387
226,-0.220199972391,0.214977696538,1.30658340454,-0.0647775530815,0.258275300264,0.261102348566,-0.547102689743,-0.376749992371
6777,-1.79635000229,0.588789343834,-0.104205399752,-0.106700003147,-0.480067282915,-0.183266088367,0.815578639507,0.569800019264
2113,-0.126599997282,-0.615795135498,0.130219861865,-0.166995212436,0.083994820714,-0.940350532532,-0.474220365286,0.337099999189
3329,0.263399988413,0.231445848942,0.781185388565,-0.0732375830412,-0.0967885255814,0.582368850708,0.674770951271,0.142900004983
1050,0.511849999428,0.394827157259,1.12146389484,0.999604642391,1.03083086014,-0.0923958271742,0.801676869392,-0.25334995985
9491,-0.775099992752,1.32278370857,-0.788838684559,-0.887511014938,-1.1826236248,-0.10389059037,-0.975485980511,-0.602349996567
22926,0.839699983597,0.397214353085,0.340126574039,0.0956326723099,0.608213186264,-2.54033327103,0.32160666585,-0.218799978495
5899,0.0824999809265,0.621988832951,0.394410848618,-1.52979135513,0.044938698411,-0.677456498146,0.712951958179,0.772799968719
5467,-0.0741499960423,-0.354216486216,-1.1308760643,-0.750078499317,-0.622509300709,0.445499241352,0.514405667782,0.580700039864
6774,1.28949999809,0.281066447496,1.18623018265,-0.0824802815914,-0.422112613916,2.15775918961,-0.0491667017341,-0.723699986935
1788,-0.835600018501,-0.868607997894,-0.897301733494,-0.544895350933,-0.214997142553,0.420385450125,-1.75820016861,-0.215100005269
5921,-1.40234994888,-0.146620601416,-0.18605479598,-0.134097263217,0.220031172037,-0.181365340948,-0.431785941124,-0.28464999795
5721,0.691200017929,0.70778632164,-0.80572617054,-0.356015145779,0.0962007194757,-1.10761010647,0.882902622223,0.602499961853
2263,-0.649699985981,-0.385058164597,-0.687320172787,-0.77915251255,1.09712612629,-0.311391234398,-1.36560356617,-0.800000011921
808,-0.492650002241,0.0049169883132,-1.31237745285,0.199710160494,-0.980733931065,-0.886802017689,-1.10570406914,-0.439850002527
30001,0.735800027847,0.793848633766,-1.08594405651,0.112624853849,-0.887979745865,-0.871077299118,0.115932673216,-0.317599952221
348,-0.316049993038,-0.766973614693,-0.874546408653,-1.53425300121,0.331085056067,-0.602829813957,-1.00694203377,-0.0701000094414
30849,-0.456699997187,0.320923060179,0.203401476145,-0.0430973172188,-0.272708624601,1.15240395069,-0.846900999546,0.217999994755
1454,0.531650006771,-0.36661234498,1.4781075716,2.01543331146,0.333055466413,-1.88417255878,-0.818872511387,-0.293449997902
6500,0.250400006771,0.144795492291,1.69811689854,-0.060687571764,0.322658866644,0.160459235311,0.543960630894,-0.0928499996662
5627,-0.55780005455,-0.379710018635,-0.127028852701,-0.349243700504,0.750359416008,1.945789814,-0.355767339468,-0.0419999957085
5715,0.332800030708,0.483502417803,0.849368095398,0.0177491903305,0.424294471741,-0.664728939533,0.0399566590786,0.265949994326
4791,-0.846699953079,-0.247381001711,0.213491275907,0.0730064362288,-0.833971738815,-0.172558188438,-0.216540440917,-0.21495001018
56924,-0.0632499977946,-0.175057843328,0.510662615299,1.00517511368,0.292636036873,-0.350880235434,0.454624652863,1.24934995174
2690,-0.326599985361,0.231679856777,0.407141298056,0.125361979008,0.775985717773,-0.213022783399,-0.634859800339,0.0943000167608
1019,0.978699982166,-0.646505951881,-0.562041401863,0.314298570156,-0.0236213803291,0.903614699841,-0.316865056753,-0.501249969006
51422,0.937550008297,0.318980634212,0.0444851219654,-0.908492386341,-0.372294664383,1.38224554062,0.219937652349,-0.533399999142
5788,-0.386350005865,-0.539774000645,-2.65466856956,-1.15437018871,-0.792919397354,0.420134216547,-0.865416765213,-0.0306500196457
6709,-0.407499998808,0.45545771718,1.02786338329,0.885411381721,-0.234472036362,-0.403949975967,0.658037960529,0.224299997091
1277,-0.584200024605,-0.546786785126,1.3678239584,0.369195431471,-0.0351847670972,0.940340876579,0.843934595585,-0.149549990892
993,0.154400005937,0.0352916419506,0.614075303078,0.638073563576,-0.131287395954,1.34959125519,1.02777183056,-0.0566500015557
7157,0.847549974918,0.202327921987,0.265882283449,0.692015588284,0.223284617066,-1.38033604622,0.376629948616,0.594300031662
1958,1.5121999979,0.189562380314,1.4853181839,0.345712542534,-0.109579309821,-0.147559776902,0.149025544524,0.128549993038
4582,-0.0945999994874,0.472695529461,0.468430548906,-0.286441147327,0.41589641571,0.332962274551,1.43061614037,0.476750016212
9212,0.649600028992,0.377001136541,-1.1702786684,-0.00772309303284,0.129797905684,-0.490116536617,-0.708502650261,0.504700005054
8440,-0.208800017834,0.230299323797,1.06933832169,-0.0678018182516,-0.468450337648,-0.783935189247,-0.084639698267,0.059849999845
6790,0.250999987125,-1.35995292664,-0.312785744667,0.64739048481,-0.118979111314,-0.907423138618,-0.89075756073,-0.304850012064
8851,-0.0137000083923,0.0111390650272,0.721274375916,-1.08929109573,-0.530009746552,-0.794636785984,-0.512679219246,0.630100011826
2534,0.0230000019073,-0.423358052969,0.186972543597,1.94986224174,-0.193038403988,-0.941458821297,0.311300247908,-0.922349989414
4893,-0.382650017738,-0.504920363426,0.330184489489,-0.866322159767,-0.770156502724,0.196862116456,-0.776927828789,-0.503449976444
665,-0.0732500106096,-0.0653375983238,-0.810582756996,-0.326287776232,0.0906611382961,-0.248031765223,1.96343970299,-0.00174999237061
4313,-0.833100020885,-0.633259177208,-0.419481098652,-0.764712333679,-0.889393389225,-1.07251620293,-1.97705888748,0.213649988174
1022,-0.00264999270439,0.192497491837,-0.543639481068,0.0114618837833,0.134543657303,-0.0941109731793,0.17435836792,-0.100699990988
5880,0.900749981403,0.767542719841,-0.282645463943,0.312030613422,1.10227584839,-0.473716974258,0.874260544777,0.024749994278
3162,-0.334749996662,0.364187389612,0.481214523315,-0.250375926495,-0.0146921426058,0.831504940987,0.231408566236,0.743799984455
1282,0.121749997139,0.000455552217318,0.787647783756,0.902232646942,0.82584887743,3.24877333641,-1.36465167999,0.158299997449
3383,-0.178950041533,1.01505327225,0.296910792589,-0.101779088378,-0.329168766737,-0.739173531532,-0.675200939178,-0.300499975681
727,-0.580500006676,-0.337296158075,0.557263612747,0.209443837404,0.0599959790707,1.89857840538,0.0511508285999,1.03450000286
