rid,CPC002_HA1E_6H:BRD-K44067360-001-16-2:10,CPC002_HA1E_24H:BRD-K44067360-001-16-2:10,CPC002_HCC515_6H:BRD-K44067360-001-16-2:10,CPC002_HCC515_24H:BRD-K44067360-001-16-2:10,CPC002_PC3_6H:BRD-K44067360-001-16-2:10,CPC002_PC3_24H:BRD-K44067360-001-16-2:10,CPC002_VCAP_6H:BRD-K44067360-001-16-2:10,CPC002_VCAP_24H:BRD-K44067360-001-16-2:10,CPC018_A375_6H:BRD-K44067360-001-16-2:10,CPC018_A549_6H:BRD-K44067360-001-16-2:10,CPC018_A549_24H:BRD-K44067360-001-16-2:10,CPC018_ASC_24H:BRD-K44067360-001-16-2:10,CPC018_HEPG2_6H:BRD-K44067360-001-16-2:10,CPC018_HT29_6H:BRD-K44067360-001-16-2:10,CPC018_MCF7_6H:BRD-K44067360-001-16-2:10,CPD001_MCF7_6H:BRD-K44067360-001-19-6:10,CPC018_MCF7_24H:BRD-K44067360-001-16-2:10,CPD001_MCF7_24H:BRD-K44067360-001-19-6:10,CPC018_NPC_24H:BRD-K44067360-001-16-2:10,CPD001_PC3_24H:BRD-K44067360-001-19-6:10,CPC018_PHH_24H:BRD-K44067360-001-16-2:10,CPC018_SKB_24H:BRD-K44067360-001-16-2:10
5720,-0.0205504372716,-3.30033445358,0.37349998951,-0.311500012875,0.510512828827,-0.464018970728,0.316128283739,-1.21675002575,0.611785292625,1.42225003242,-0.278600007296,0.635006248951,-1.69256460667,0.596528589725,0.60415405035,0.239044085145,1.5549839735,-0.0703485310078,1.39020001888,1.07702827454,0.612776637077,-1.79953575134
466,0.81694817543,-3.24941682816,1.47669994831,-0.136099994183,0.581607341766,-0.151379466057,0.955902695656,-0.58345001936,1.32508647442,0.544849991798,-3.44669985771,-1.34311556816,0.204785600305,0.67817401886,2.4926609993,0.735030889511,1.09521782398,0.406943768263,-1.34525001049,1.04428315163,0.235666930676,-1.13026738167
6009,1.52756166458,-1.97747564316,1.15789997578,-1.77929997444,0.649483799934,0.968255877495,-1.19349491596,-0.71749997139,0.835855841637,0.766000032425,-0.732349991798,-1.84950578213,1.97815620899,0.182599365711,0.792026877403,0.2081412673,1.46982383728,0.515661895275,1.17554998398,-0.15075725317,-0.561833381653,0.0464490056038
2309,-1.46724915504,-3.66360807419,-2.28449988365,-0.811600029469,-0.850107729435,-0.678618550301,-0.766064703465,-0.563300013542,0.547330260277,-0.497349977493,-0.69914996624,0.132869511843,-1.59137153625,-1.04776000977,-1.50961041451,-0.269205093384,0.243361204863,0.319765716791,1.07574999332,2.21109294891,-1.22968530655,-1.13068604469
387,-1.84231042862,-1.90972542763,3.19169998169,-1.79050004482,2.29331922531,1.6941215992,-0.275433510542,1.37989997864,0.774094104767,1.25780010223,-1.23740005493,-0.920263588428,3.05661249161,-0.52488386631,1.51961314678,0.202642768621,0.125977143645,0.921925783157,0.629899978638,0.188011571765,0.74661308527,0.125481903553
3553,0.843587934971,7.65675115585,0.392699986696,1.95620000362,0.345387756824,-0.180444434285,-0.981752693653,-0.62625002861,0.571469902992,-0.749100029469,6.26780033112,1.12783372402,-0.555711209774,-0.269009768963,-0.341994613409,-0.425213724375,0.125627413392,4.56705856323,3.3273999691,0.120295755565,-0.0883407741785,2.50719094276
427,0.491778761148,-2.01964640617,2.05399990082,-1.27219998837,0.985982835293,0.601536989212,1.21662700176,1.31759989262,0.89245724678,0.86369997263,-0.526250004768,-1.19376385212,-1.426248312,1.40920948982,-0.465152978897,1.4297144413,0.468874692917,0.340178668499,-0.56534999609,0.0403975695372,1.04324269295,-1.0539765358
5898,0.257678598166,-1.25951588154,-0.138300001621,-0.253199994564,0.097863137722,-1.29953801632,-0.0246466435492,-2.28775000572,-2.33825325966,-0.797700047493,-2.22119998932,0.146831959486,-3.66246962547,-0.741982996464,1.43583881855,-1.05585348606,-0.596677482128,-0.545500874519,-0.489049971104,0.107258968055,-0.0575685501099,-0.783813416958
23365,-0.049882505089,-1.39470362663,0.314200013876,-1.17999994755,0.804195821285,-0.346552848816,-0.446017682552,0.102300047874,-0.767010807991,-0.153849989176,-1.25979995728,-1.29188334942,1.02136921883,-0.686006426811,3.96975016594,-1.41481399536,-1.77545523643,-0.0485788136721,-0.313400000334,0.946697294712,0.6869379282,-0.819083034992
6657,0.715998768806,7.52687597275,-0.586099982262,1.16849994659,0.245128139853,1.20105922222,-0.275705188513,0.40419998765,-0.291292011738,-0.703999996185,6.084400177,2.07408308983,0.88289308548,-0.176682114601,-0.618758499622,-0.161464586854,0.486373633146,-1.85712087154,0.377999991179,-0.888829708099,1.15567755699,2.99495482445
