rid,CPC013_A375_6H:BRD-K64606589-001-01-9:10,CPC013_A549_6H:BRD-K64606589-001-01-9:10,CPC013_A549_24H:BRD-K64606589-001-01-9:10,CPC013_ASC_24H:BRD-K64606589-001-01-9:10,CPC013_HA1E_6H:BRD-K64606589-001-01-9:10,CPC013_HCC515_6H:BRD-K64606589-001-01-9:10,CPC013_HEPG2_6H:BRD-K64606589-001-01-9:10,CPC013_HT29_6H:BRD-K64606589-001-01-9:10,CPC013_MCF7_6H:BRD-K64606589-001-01-9:10,CPC013_MCF7_24H:BRD-K64606589-001-01-9:10,CPC013_NEU_24H:BRD-K64606589-001-01-9:10,CPC013_NPC_24H:BRD-K64606589-001-01-9:10,CPC013_PC3_6H:BRD-K64606589-001-01-9:10,CPC013_PC3_24H:BRD-K64606589-001-01-9:10,CPC013_SKB_24H:BRD-K64606589-001-01-9:10,CPC013_VCAP_6H:BRD-K64606589-001-01-9:10,CPC013_VCAP_24H:BRD-K64606589-001-01-9:10,HDAC001_MCF7_6H:BRD-K64606589-001-02-7:10,HDAC001_MCF7_6H:BRD-K64606589-001-02-7:2.5,HDAC001_MCF7_6H:BRD-K64606589-001-02-7:0.625,HDAC001_MCF7_6H:BRD-K64606589-001-02-7:0.15625,HDAC001_MCF7_24H:BRD-K64606589-001-02-7:10,HDAC001_MCF7_24H:BRD-K64606589-001-02-7:2.5,HDAC001_MCF7_24H:BRD-K64606589-001-02-7:0.625,HDAC001_MCF7_24H:BRD-K64606589-001-02-7:0.15625,HDAC001_PC3_6H:BRD-K64606589-001-02-7:10,HDAC001_PC3_6H:BRD-K64606589-001-02-7:2.5,HDAC001_PC3_6H:BRD-K64606589-001-02-7:0.625,HDAC001_PC3_6H:BRD-K64606589-001-02-7:0.15625,HDAC001_PC3_24H:BRD-K64606589-001-02-7:10,HDAC001_PC3_24H:BRD-K64606589-001-02-7:2.5,HDAC001_PC3_24H:BRD-K64606589-001-02-7:0.625,HDAC001_PC3_24H:BRD-K64606589-001-02-7:0.15625,NMH002_FIBRNPC_24H:BRD-K64606589-001-02-7:10,NMH002_FIBRNPC_24H:BRD-A63989068-001-01-2:10,NMH002_FIBRNPC_6H:BRD-K64606589-001-02-7:10,NMH002_FIBRNPC_6H:BRD-A63989068-001-01-2:10,NMH002_NEU_6H:BRD-K64606589-001-02-7:10,NMH002_NEU_6H:BRD-A63989068-001-01-2:10,NMH002_NEU_24H:BRD-K64606589-001-02-7:10,NMH002_NEU_24H:BRD-A63989068-001-01-2:10,NMH002_NPC_6H:BRD-K64606589-001-02-7:10,NMH002_NPC_6H:BRD-A63989068-001-01-2:10,NMH002_NPC_24H:BRD-K64606589-001-02-7:10,NMH002_NPC_24H:BRD-A63989068-001-01-2:10,PCLB003_A375_24H:BRD-K64606589-001-03-5:3.33,PCLB003_A375_24H:BRD-K64606589-001-03-5:1.11,PCLB003_A375_24H:BRD-K64606589-001-03-5:0.37,PCLB003_A375_24H:BRD-K64606589-001-03-5:0.12,PCLB003_A375_24H:BRD-K64606589-001-03-5:0.04,PCLB003_A375_24H:BRD-K64606589-001-03-5:10,PCLB003_A549_24H:BRD-K64606589-001-03-5:10,PCLB003_A549_24H:BRD-K64606589-001-03-5:3.33,PCLB003_A549_24H:BRD-K64606589-001-03-5:1.11,PCLB003_A549_24H:BRD-K64606589-001-03-5:0.37,PCLB003_A549_24H:BRD-K64606589-001-03-5:0.12,PCLB003_A549_24H:BRD-K64606589-001-03-5:0.04,PCLB003_HA1E_24H:BRD-K64606589-001-03-5:10,PCLB003_HA1E_24H:BRD-K64606589-001-03-5:3.33,PCLB003_HA1E_24H:BRD-K64606589-001-03-5:1.11,PCLB003_HA1E_24H:BRD-K64606589-001-03-5:0.37,PCLB003_HA1E_24H:BRD-K64606589-001-03-5:0.12,PCLB003_HA1E_24H:BRD-K64606589-001-03-5:0.04,PCLB003_HCC515_24H:BRD-K64606589-001-03-5:10,PCLB003_HCC515_24H:BRD-K64606589-001-03-5:3.33,PCLB003_HCC515_24H:BRD-K64606589-001-03-5:1.11,PCLB003_HCC515_24H:BRD-K64606589-001-03-5:0.37,PCLB003_HCC515_24H:BRD-K64606589-001-03-5:0.12,PCLB003_HCC515_24H:BRD-K64606589-001-03-5:0.04,PCLB003_HEPG2_24H:BRD-K64606589-001-03-5:10,PCLB003_HEPG2_24H:BRD-K64606589-001-03-5:3.33,PCLB003_HEPG2_24H:BRD-K64606589-001-03-5:1.11,PCLB003_HEPG2_24H:BRD-K64606589-001-03-5:0.37,PCLB003_HEPG2_24H:BRD-K64606589-001-03-5:0.12,PCLB003_HEPG2_24H:BRD-K64606589-001-03-5:0.04,PCLB003_HT29_24H:BRD-K64606589-001-03-5:10,PCLB003_HT29_24H:BRD-K64606589-001-03-5:3.33,PCLB003_HT29_24H:BRD-K64606589-001-03-5:1.11,PCLB003_HT29_24H:BRD-K64606589-001-03-5:0.37,PCLB003_HT29_24H:BRD-K64606589-001-03-5:0.12,PCLB003_HT29_24H:BRD-K64606589-001-03-5:0.04,PCLB003_MCF7_24H:BRD-K64606589-001-03-5:10,PCLB003_MCF7_24H:BRD-K64606589-001-03-5:3.33,PCLB003_MCF7_24H:BRD-K64606589-001-03-5:1.11,PCLB003_MCF7_24H:BRD-K64606589-001-03-5:0.37,PCLB003_MCF7_24H:BRD-K64606589-001-03-5:0.12,PCLB003_MCF7_24H:BRD-K64606589-001-03-5:0.04,PCLB003_PC3_24H:BRD-K64606589-001-03-5:10,PCLB003_PC3_24H:BRD-K64606589-001-03-5:3.33,PCLB003_PC3_24H:BRD-K64606589-001-03-5:1.11,PCLB003_PC3_24H:BRD-K64606589-001-03-5:0.37,PCLB003_PC3_24H:BRD-K64606589-001-03-5:0.12,PCLB003_PC3_24H:BRD-K64606589-001-03-5:0.04
5720,0.397080302238,-0.024649977684,0.958025872707,0.397247552872,0.200988590717,0.79072022438,0.878242909908,1.23767864704,1.13140189648,0.927521586418,2.89074993134,-0.262860178947,1.30310833454,0.986616313457,0.696600437164,0.709749817848,-2.16180753708,0.599840939045,0.886515319347,0.786363482475,0.92192530632,0.356928914785,0.653841793537,1.64451551437,1.88768005371,0.66574382782,0.612711191177,0.40957275033,0.592020690441,0.436190605164,1.2977553606,1.16173756123,1.5666064024,1.8357770443,2.24881649017,-0.18159596622,0.681764602661,4.22489976883,1.66830003262,5.49784851074,5.38718032837,2.1787815094,1.60786938667,0.714714825153,0.613712787628,2.47395610809,2.1730017662,1.53224217892,1.86924529076,2.208994627,0.642050027847,0.81246972084,2.67562532425,2.53992700577,2.53121519089,3.16190767288,3.07240629196,-0.244960546494,-0.119413770735,0.341112166643,1.27090716362,0.78526365757,1.12047231197,1.57260370255,2.28003501892,2.18237686157,2.32797718048,1.97604429722,2.24198508263,0.176095470786,0.0722637027502,0.962337493896,1.28154933453,0.958402395248,0.973261356354,0.15722976625,1.75993990898,2.20542812347,2.35978555679,1.98859000206,1.69670140743,1.16736626625,2.10718774796,3.46017074585,3.35807418823,3.44803500175,2.96465396881,0.766939520836,0.140716791153,1.0680000782,1.09168934822,1.46224546432,1.22792553902
466,-7.4034819603,-4.70374965668,-2.65998077393,-0.58224260807,-4.66470527649,-3.90427660942,-2.22765183449,-4.20370054245,-6.27859783173,-2.77069735527,1.09444999695,-2.03819799423,-5.57636356354,-4.04510784149,-2.47890686989,-2.71415233612,-2.33314704895,-4.05894708633,-4.52149534225,-4.08034324646,-3.7936372757,-2.3593518734,-1.7120474577,-1.27925527096,0.32811653614,-2.23148989677,-2.0479991436,-2.53379011154,-1.99658572674,-1.81311392784,-2.0401456356,-1.70657026768,-1.65589845181,-3.41586446762,-2.73453831673,-3.92185544968,-2.44973707199,-1.95340001583,-1.34179997444,-1.5245770216,-1.67050480843,-1.59953165054,-1.93353712559,-0.737506270409,-1.03975510597,-2.60158348083,-2.71448755264,-3.24989795685,-4.65585803986,-2.16634297371,-4.29294967651,0.523101806641,0.43561321497,0.726605415344,0.0648024380207,0.740775346756,0.765186429024,-2.7561070919,-3.17652130127,-3.2412788868,-2.61057734489,-3.42030882835,-3.06813788414,-3.15805840492,-3.29850029945,-1.73756241798,-1.84059023857,-1.28589713573,-1.9645844698,-1.84757912159,-1.4141228199,-2.16713809967,-2.86578559875,-2.6180357933,-2.06277227402,0.432827830315,-2.08280992508,-0.106633596122,0.964347720146,1.66571033001,1.51515495777,-3.38084697723,0.954490125179,-0.53692817688,0.4095877707,0.434603631496,-2.36415195465,-0.95408475399,-0.318117380142,-1.41724193096,-1.37929952145,-1.27087819576,-2.12274765968
6009,-2.39007329941,0.460850000381,-1.01693606377,-1.86833691597,0.776416361332,0.784965515137,-2.36359930038,-0.771686911583,-2.15917634964,0.104769080877,-0.614300012589,0.969107508659,-1.81264674664,-2.57983112335,-2.09880495071,-0.66918617487,-1.28886306286,0.809598267078,-0.434147596359,-0.263958990574,0.0215361863375,0.373435437679,0.504814088345,0.17291739583,1.02005672455,-0.589627981186,-0.325340986252,-0.587904214859,-0.101070851088,-1.121052742,-0.274053394794,-0.0515481308103,0.976745009422,-1.82114553452,-2.77427244186,-0.425720691681,-1.00383031368,0.661400020123,0.125100001693,0.883883357048,1.72937774658,-0.846837997437,-1.19320726395,0.375848829746,0.0512787103653,0.558265328407,-0.220941409469,0.406133770943,1.12908577919,-1.11174976826,-5.65849971771,-1.38555836678,1.72087192535,2.49497103691,1.93951404095,2.81896400452,0.42057877779,-2.74540138245,-0.320300132036,0.107254356146,0.72284245491,-0.234080135822,-0.315804094076,-0.0684735700488,1.39569866657,1.06590676308,0.276884883642,0.321236670017,1.23022115231,-2.22304916382,-1.34588670731,-1.36564171314,-1.39841711521,-1.21370482445,-2.04391717911,-4.42680835724,-0.52508687973,-1.35609185696,-2.25475621223,-2.3457403183,-2.78419876099,0.556166291237,2.06340742111,1.39696407318,1.35008716583,1.27976417542,0.677405834198,-2.99829792976,0.148152977228,-1.24054408073,-0.529722929001,-0.210250988603,-2.02319574356
2309,-0.215868592262,-0.162550002337,1.23900234699,-0.745453476906,0.279893815517,0.914944171906,-0.634657800198,2.08275985718,0.964005053043,1.18215966225,-2.56465005875,-0.255722463131,-0.205785572529,0.568717896938,-2.03166484833,1.65440011024,1.24742949009,0.581106901169,0.801036417484,-0.123868539929,-0.423337876797,0.534323453903,1.18066453934,1.31806027889,2.75988507271,-0.0741046741605,0.0902909338474,0.136784225702,0.380125313997,1.01432824135,0.502311885357,1.1290615797,3.76089191437,-0.335205286741,-0.521011352539,0.479487031698,0.879128932953,-3.31089997292,-1.72119998932,-2.37181949615,-2.51170063019,-1.64951848984,-1.58063137531,1.10943770409,-1.0762693882,-0.888553023338,2.70948052406,1.23614668846,1.48195075989,4.97338485718,5.20920038223,3.67845654488,2.50997447968,4.48450946808,3.53751802444,2.84650397301,2.62499022484,2.54697227478,0.75413185358,1.86325144768,1.32010817528,1.16502761841,0.79549485445,0.624643981457,1.37683856487,0.31885266304,1.08791983128,1.2145678997,0.580728888512,0.103065639734,-0.826607644558,-0.837751626968,0.268805354834,-0.794337928295,0.642483115196,-0.714533805847,1.35021829605,0.769802629948,0.830061256886,1.11463224888,0.374196618795,0.327549278736,1.67936897278,1.76830220222,1.67809939384,1.17051148415,1.50545120239,2.10089945793,4.98401165009,4.45889997482,3.3086810112,3.26732492447,4.59179401398
387,0.166748315096,0.142500013113,4.10526609421,2.49181962013,0.313946932554,0.610622525215,0.210090041161,0.519946217537,1.92911803722,-0.292244553566,-0.48449999094,-0.419011324644,0.607223570347,0.721939206123,2.88526582718,0.0776169598103,-1.19923210144,0.591466546059,0.0923318192363,-0.416027843952,0.422968924046,-0.786701440811,0.273436695337,0.909273922443,2.08435773849,0.380153387785,0.654584527016,0.452315479517,0.961743950844,0.30539059639,1.08459246159,0.699985742569,1.71629214287,2.83415102959,3.18385338783,-2.64143419266,-0.242593169212,-1.20459997654,1.36075007915,0.640246987343,-0.300191044807,-1.11774051189,0.0380069948733,-0.152503818274,-1.34392237663,1.15074908733,4.36962890625,1.00181770325,-1.0285397768,-2.45187854767,5.7578997612,1.75864839554,2.41011095047,2.60564541817,2.38798713684,2.00591683388,2.36112165451,2.20622348785,0.98107779026,1.25938975811,1.41973996162,0.299330979586,1.57073700428,2.01480484009,3.8059887886,2.86947393417,2.14829087257,-0.282152295113,2.01098585129,1.90576815605,1.49775326252,0.910412311554,0.7163195014,0.756401479244,1.11994957924,-0.109452456236,-0.291067421436,-0.214805945754,-0.706469416618,0.0502152442932,-1.69921207428,0.300941377878,0.749590396881,0.743591785431,0.89710432291,0.777479767799,0.410266280174,0.869002759457,0.884455442429,0.930162250996,-1.07785689831,0.314960628748,0.590623915195
3553,-1.31310880184,-0.327250003815,-0.0364300981164,2.53573417664,-0.120385348797,-0.128441438079,0.358470857143,-0.302532613277,-0.172866374254,0.379743903875,4.67969989777,-0.297147452831,0.364892989397,-0.348555028439,-0.149869516492,0.123201414943,0.743340373039,0.0430806055665,-0.420565962791,0.139147505164,-0.2694042027,1.25329649448,0.887224435806,0.761250793934,0.541500270367,-1.544459939,-0.843173503876,-0.465461611748,-0.130111783743,-2.39791870117,-1.61309337616,-0.910210311413,1.27542281151,1.20678520203,-0.246867060661,1.24760603905,-0.145872086287,-1.54739999771,0.312400013208,-0.356009662151,0.0329675227404,-0.746698975563,0.302134931087,0.764197766781,0.146394491196,-0.323547065258,0.264936506748,-0.329388350248,0.356582403183,1.19369232655,2.28390002251,2.02543020248,0.902410149574,0.574106693268,0.720884680748,0.178484663367,0.502001821995,-0.730424761772,0.243603169918,3.59064698219,-0.134876027703,0.242896348238,0.604898989201,0.0428525060415,0.438463866711,0.547797441483,-0.00274999439716,0.800638020039,0.352431714535,0.407288193703,0.427547395229,-0.16431877017,-0.887172698975,0.421896159649,-0.371001213789,1.65056288242,2.12416958809,0.647174179554,1.83361566067,-0.0257601886988,1.35510957241,-0.146668002009,0.829428851604,0.904235064983,0.19901406765,0.317661494017,0.909190177917,-0.482768893242,2.64589262009,2.8590965271,4.64482975006,3.51813459396,1.83968281746
427,3.6672205925,0.336299985647,0.773640692234,0.0596159249544,1.12515234947,-0.25016862154,-0.152478173375,1.52208340168,0.174070104957,0.626597523689,3.40850019455,0.00405429303646,0.608128368855,1.69808268547,2.34924602509,-0.00589926540852,-0.111330978572,0.795599400997,-0.0963925346732,0.668632149696,0.325375139713,1.57691860199,1.27805387974,0.310549259186,0.0472320653498,0.0882574692369,0.418252289295,0.315482079983,0.19812373817,0.559018075466,0.848434388638,0.240612834692,-0.194985836744,-0.914500117302,0.270229399204,-1.04880428314,0.455635666847,0.619899988174,1.68385004997,2.58135247231,1.49759876728,1.77475237846,3.00577354431,-0.355721592903,0.0796258971095,-0.777737498283,0.98449754715,0.399647951126,-0.336401998997,0.790276765823,0.343499988317,2.68294143677,1.52529430389,-1.57788598537,0.643355309963,0.38795620203,-0.316514670849,-0.288827598095,0.715280056,0.978087544441,-0.0859508812428,0.215466856956,1.16985285282,0.580105245113,0.50884282589,0.316563993692,0.35575735569,0.666388094425,0.506335020065,0.0122694075108,1.18988955021,0.683861196041,0.558463811874,1.22394800186,0.294087409973,4.07679414749,2.04079675674,1.7065602541,1.27854073048,1.91052603722,1.84082627296,0.290901124477,-0.64489454031,-0.746977329254,-0.666487038136,-1.03564167023,-0.614880383015,1.01036167145,-0.919750332832,0.151987209916,-1.16756772995,-0.995018422604,1.26099276543
5898,-0.0196192264557,-0.0463999807835,1.50919938087,-0.23526917398,0.380542546511,0.0924910902977,0.245606303215,1.05302834511,3.41553807259,1.4869287014,-0.241049990058,0.412025392056,1.42374193668,3.27361488342,-0.373072683811,0.78218626976,1.3818603754,1.3164601326,0.70155274868,0.612831175327,1.00422513485,1.64883291721,1.45545697212,0.928551435471,2.3768491745,2.47816634178,1.516720891,1.95371234417,2.2770857811,2.11072731018,2.29317212105,2.04964160919,1.41948366165,-2.49178957939,-0.706907987595,0.288389980793,-0.0979096293449,-1.6128000021,0.435600012541,-0.530562102795,-0.789661705494,1.31069016457,1.01766097546,-1.07444381714,2.18254423141,3.03636837006,2.57461333275,1.685593009,1.79210019112,1.27579569817,0.293500006199,2.66413140297,4.89176273346,5.63158607483,4.62060403824,4.56244087219,5.15658950806,2.07104635239,3.64352440834,1.6344410181,3.44271349907,3.07863783836,2.20871591568,-0.390982866287,3.53341889381,2.9856095314,2.15543699265,2.45899629593,2.68928480148,0.8116710186,1.79949808121,1.2067797184,1.56523323059,1.29125952721,1.37254500389,-0.549335062504,1.35248804092,0.516157984734,-0.147496789694,1.3753247261,0.267088651657,2.55501437187,3.40543174744,-0.210228681564,3.12468242645,2.8527097702,3.15147447586,2.57057571411,3.26940441132,2.54275178909,1.98715674877,1.53616499901,2.90176820755
23365,0.928587436676,-0.477400004864,-0.0965694412589,0.750592052937,0.583800554276,-0.446531802416,0.734977066517,0.436356931925,-0.0226338803768,0.709346652031,0.176699966192,2.11126279831,1.02654135227,0.56106954813,1.13612985611,0.584089457989,0.499978691339,0.0273495316505,-0.102685078979,-0.655221939087,0.373777508736,0.681044220924,0.999679327011,1.34249866009,1.58359837532,0.72284078598,1.08566474915,0.882984280586,1.01378250122,0.450989276171,0.225329488516,0.886128544807,1.6567543745,-1.87995135784,0.177676707506,0.650425732136,1.45285904408,-1.47889995575,-0.814800024033,-0.897695600986,-0.474167019129,-0.135150998831,1.18664085865,-1.21521365643,1.12146890163,3.09704875946,2.36582636833,-0.0914176702499,1.66876959801,-0.189256548882,0.682900071144,-0.449944198132,0.324851930141,0.287791550159,0.729682028294,0.226869106293,1.07030069828,2.55992507935,2.07573795319,1.72608685493,1.38035237789,1.28401982784,2.23767781258,1.06429505348,1.37972557545,0.168027758598,1.68734407425,2.04298710823,2.71839475632,2.44212341309,1.32542276382,1.59525203705,1.5709939003,0.711708247662,1.29342937469,3.38276004791,2.59468698502,3.53850436211,2.33639740944,1.82211410999,3.29088163376,0.535975635052,1.05400300026,2.39554834366,1.42856097221,1.53017640114,0.724928855896,2.30310559273,3.03187799454,4.6400885582,1.54901432991,3.99022293091,3.82639741898
6657,-1.62894558907,-1.29124999046,0.0824627131224,0.498557806015,-0.192205458879,-0.54206609726,0.285340189934,-1.17231595516,1.56062626839,0.896579682827,-1.67404997349,-5.74067211151,0.102844879031,1.35902059078,-0.933540761471,-0.449033558369,0.532955765724,0.472524821758,0.514155328274,0.847968995571,0.262869209051,2.0936691761,1.58341085911,2.79854464531,2.13271141052,0.364130496979,-0.0453859753907,0.519109129906,0.407977819443,1.79686367512,1.06128776073,0.982019603252,0.627909123898,1.53317320347,-0.742712974548,-0.215955853462,-0.669150412083,-4.01189994812,-1.61055004597,-0.632272720337,-0.749696195126,-5.38568305969,-2.17754817009,-4.5384516716,-6.8947467804,-1.44796979427,-0.600905060768,-0.78306633234,-0.735493123531,0.363713800907,0.168650001287,1.04438853264,0.230057299137,0.370085656643,1.05701231956,-0.0271584652364,0.228396952152,-0.475276082754,-0.443818211555,0.275511026382,0.657673239708,0.0685620903969,1.5212123394,0.827207803726,-0.232414007187,-0.17845274508,-0.949301600456,-0.217999428511,-0.40672814846,1.38461863995,-0.126381844282,0.644270777702,-0.350199997425,0.175995200872,0.426515340805,1.81676876545,-0.111473754048,0.148642212152,1.95642018318,0.182018816471,0.731299221516,4.21094512939,3.90254020691,6.22019767761,6.39409351349,5.02059555054,6.71005058289,2.69294571877,0.450260877609,0.627743721008,0.708957612514,1.45205593109,2.18934035301
