rid,CPC014_A375_6H:BRD-K24859147-379-01-8:10,CPC014_A549_6H:BRD-K24859147-379-01-8:10,CPC014_A549_24H:BRD-K24859147-379-01-8:10,CPC014_ASC_24H:BRD-K24859147-379-01-8:10,CPC014_HA1E_6H:BRD-K24859147-379-01-8:10,CPC014_HCC515_6H:BRD-K24859147-379-01-8:10,CPC014_HEPG2_6H:BRD-K24859147-379-01-8:10,CPC014_HT29_6H:BRD-K24859147-379-01-8:10,CPC014_MCF7_6H:BRD-K24859147-379-01-8:10,CPC014_MCF7_24H:BRD-K24859147-379-01-8:10,CPC014_NEU_24H:BRD-K24859147-379-01-8:10,CPC014_NPC_24H:BRD-K24859147-379-01-8:10,CPC014_PC3_6H:BRD-K24859147-379-01-8:10,CPC014_PC3_24H:BRD-K24859147-379-01-8:10,CPC014_PHH_24H:BRD-K24859147-379-01-8:10,CPC014_SKB_24H:BRD-K24859147-379-01-8:10,CPC014_VCAP_6H:BRD-K24859147-379-01-8:10,CPC014_VCAP_24H:BRD-K24859147-379-01-8:10,LJP001_BT20_6H:BRD-K24859147-379-02-6:10,LJP001_BT20_6H:BRD-K24859147-379-02-6:2,LJP001_BT20_6H:BRD-K24859147-379-02-6:0.4,LJP001_BT20_6H:BRD-K24859147-379-02-6:0.08,LJP001_BT20_24H:BRD-K24859147-379-02-6:10,LJP001_BT20_24H:BRD-K24859147-379-02-6:2,LJP001_BT20_24H:BRD-K24859147-379-02-6:0.4,LJP001_BT20_24H:BRD-K24859147-379-02-6:0.08,LJP001_HS578T_6H:BRD-K24859147-379-02-6:10,LJP001_HS578T_6H:BRD-K24859147-379-02-6:2,LJP001_HS578T_6H:BRD-K24859147-379-02-6:0.4,LJP001_HS578T_6H:BRD-K24859147-379-02-6:0.08,LJP001_HS578T_24H:BRD-K24859147-379-02-6:10,LJP001_HS578T_24H:BRD-K24859147-379-02-6:2,LJP001_HS578T_24H:BRD-K24859147-379-02-6:0.4,LJP001_HS578T_24H:BRD-K24859147-379-02-6:0.08,LJP001_MCF10A_6H:BRD-K24859147-379-02-6:10,LJP001_MCF10A_6H:BRD-K24859147-379-02-6:2,LJP001_MCF10A_6H:BRD-K24859147-379-02-6:0.4,LJP001_MCF10A_6H:BRD-K24859147-379-02-6:0.08,LJP001_MCF10A_24H:BRD-K24859147-379-02-6:10,LJP001_MCF10A_24H:BRD-K24859147-379-02-6:2,LJP001_MCF10A_24H:BRD-K24859147-379-02-6:0.4,LJP001_MCF10A_24H:BRD-K24859147-379-02-6:0.08,LJP001_MCF7_6H:BRD-K24859147-379-02-6:10,LJP001_MCF7_6H:BRD-K24859147-379-02-6:2,LJP001_MCF7_6H:BRD-K24859147-379-02-6:0.4,LJP001_MCF7_6H:BRD-K24859147-379-02-6:0.08,LJP001_MCF7_24H:BRD-K24859147-379-02-6:10,LJP001_MCF7_24H:BRD-K24859147-379-02-6:2,LJP001_MCF7_24H:BRD-K24859147-379-02-6:0.4,LJP001_MCF7_24H:BRD-K24859147-379-02-6:0.08,LJP001_MDAMB231_6H:BRD-K24859147-379-02-6:10,LJP001_MDAMB231_6H:BRD-K24859147-379-02-6:2,LJP001_MDAMB231_6H:BRD-K24859147-379-02-6:0.4,LJP001_MDAMB231_6H:BRD-K24859147-379-02-6:0.08,LJP001_MDAMB231_24H:BRD-K24859147-379-02-6:10,LJP001_MDAMB231_24H:BRD-K24859147-379-02-6:2,LJP001_MDAMB231_24H:BRD-K24859147-379-02-6:0.4,LJP001_MDAMB231_24H:BRD-K24859147-379-02-6:0.08,LJP001_SKBR3_6H:BRD-K24859147-379-02-6:10,LJP001_SKBR3_6H:BRD-K24859147-379-02-6:2,LJP001_SKBR3_6H:BRD-K24859147-379-02-6:0.4,LJP001_SKBR3_6H:BRD-K24859147-379-02-6:0.08,LJP001_SKBR3_24H:BRD-K24859147-379-02-6:10,LJP001_SKBR3_24H:BRD-K24859147-379-02-6:2,LJP001_SKBR3_24H:BRD-K24859147-379-02-6:0.4,LJP001_SKBR3_24H:BRD-K24859147-379-02-6:0.08
5720,0.444766819477,-0.6895840168,0.895949065685,0.378370821476,-0.66628241539,-0.365831851959,0.310882091522,-0.523305058479,0.556700825691,-0.203368380666,-0.548099994659,1.78980779648,0.857999384403,0.122281238437,2.67926073074,-0.170179665089,-0.228259533644,0.511042118073,-1.25343263149,-0.825880765915,-0.726134538651,-0.786226511002,0.433532804251,-0.913626253605,-0.415373593569,-0.815598607063,0.875855982304,-0.340768814087,-0.00727085769176,-1.14440774918,-0.250392854214,-0.762288093567,-0.159335911274,-0.858423709869,-0.761551201344,-0.382922112942,-0.678833603859,-1.83480870724,0.680980324745,-0.0196499042213,0.679199934006,-0.0413237810135,-0.476056009531,-1.68988871574,-0.872520327568,-1.59734892845,0.451550006866,0.252499997616,0.280299991369,0.232400000095,0.260504543781,-0.89907926321,-0.0616640895605,-0.578570365906,0.423721313477,-1.27073705196,-0.397673487663,-0.996718764305,-2.52350258827,-0.783588469028,-3.99069952965,-6.10951709747,-1.59740722179,-0.498497068882,-0.673428058624,-0.794127166271
466,0.442754298449,-0.375246703625,0.0696833729744,-0.297308444977,-2.34362053871,-1.23313236237,0.33992433548,-1.21343517303,0.396080583334,-0.675766706467,-0.0496999919415,-0.330565392971,1.62611222267,-0.0700350403786,-1.01237595081,-4.09881448746,-2.94389152527,-0.025472894311,-1.38877499104,-1.48694097996,-1.03920197487,-0.534247517586,0.3411847651,-0.961491405964,-0.788007318974,-0.444192230701,-0.836732625961,-1.07726275921,0.214868783951,-0.360568881035,-2.6719417572,-1.53468358517,-0.0241212844849,-0.107869170606,0.0424493551254,-0.607261657715,-1.20485544205,-1.40696632862,1.06872403622,0.0812914595008,0.71390414238,0.300397962332,-0.686507821083,-1.01673817635,-0.955423951149,-1.09459042549,0.109099984169,-1.23710000515,0.570549964905,0.0851999819279,0.0260274708271,-0.140954852104,0.650916337967,-0.606472969055,-0.370356440544,-1.06696045399,0.141632571816,-0.436342597008,-1.02598023415,-1.12369918823,-0.341880559921,1.29281413555,-0.190821245313,-1.00578761101,-0.287898689508,-0.639149069786
6009,-0.238627269864,0.758356273174,-0.360247969627,-0.405678600073,-0.869469046593,-1.78622674942,-0.548087000847,0.0868216007948,0.231866911054,0.237024068832,1.05084991455,0.327162951231,0.862546920776,-0.134241223335,0.58244907856,1.07244205475,-0.222946658731,-0.648890733719,-1.24978470802,-1.1302318573,-1.58352947235,-1.31129205227,0.656351804733,-0.0279872491956,0.766070842743,-0.300317555666,0.706124782562,-0.381488412619,0.454931020737,0.587351858616,-0.44426214695,-0.317324280739,0.131530761719,0.298001468182,-1.22769653797,-0.984737992287,-1.17048859596,-1.24720752239,0.454802900553,-1.62754797935,0.771255552769,0.0800535529852,-0.450311720371,-1.5018260479,-1.09946632385,-1.37249231339,1.05949997902,0.58989995718,0.576300024986,6.39559984207,0.352175712585,0.53909611702,0.985584557056,0.0485571436584,0.699328839779,0.435968250036,1.03794443607,0.328590631485,-1.93486475945,-0.732486784458,-1.83046770096,-1.24618458748,-1.12767839432,-1.88949143887,-1.1364107132,-1.24598431587
2309,-0.42175206542,-0.262400686741,1.74856281281,-0.411230504513,0.267311215401,0.434725821018,-0.0303179398179,-0.624183356762,-0.241239517927,0.449502557516,-0.0969500094652,0.468441128731,-0.93517780304,-0.561018228531,-1.06545913219,0.1359179914,-0.175836861134,0.147620812058,0.187300801277,0.305457621813,-0.188395485282,-0.0984283685684,-0.729206681252,-0.648522794247,-0.45937743783,-0.718869805336,0.385082185268,0.0178403407335,-0.88276553154,-1.27527034283,-0.0214880406857,-0.975819826126,-0.407391786575,0.0568664819002,-1.99618566036,-0.036376953125,-0.606707453728,-0.211475640535,-0.203465253115,0.0084092579782,0.211946770549,0.215028166771,-3.70851993561,-0.735796630383,-0.645349800587,-0.505300700665,-2.33334994316,0.492850035429,-0.15625,0.44344997406,-0.239165008068,-1.47051131725,0.173505559564,-0.221673727036,-0.594664871693,-0.967719197273,-0.15285821259,0.17564868927,-0.826179385185,-0.846155524254,-0.32044261694,1.10407888889,0.921125710011,-0.0107625722885,-0.116691470146,-0.239046692848
387,0.0277880728245,0.829885721207,-0.875749766827,-0.30287873745,-0.0879109501839,-0.21103708446,0.158466115594,-1.01567387581,-0.0610151104629,1.25477898121,1.84315001965,1.15696716309,-0.507656812668,-1.23587858677,1.56547260284,0.874864041805,-1.42497217655,-0.837940573692,-1.89421141148,-1.28351449966,-1.15727782249,-1.09662485123,-0.463303804398,-0.927655160427,0.452626019716,-1.36219549179,1.10949170589,-0.515388548374,0.62250161171,0.48889040947,-0.503358542919,-1.53241240978,-0.106484025717,-0.550311863422,-1.85771417618,-0.231042325497,-0.34987950325,-0.691388726234,-0.425373494625,-5.64867448807,0.232142180204,1.24979484081,-1.22910666466,-1.09003925323,-1.4881169796,-1.64662790298,-0.171249985695,0.140249997377,-0.321000009775,0.5679500103,-1.18080306053,0.359743595123,0.362690329552,0.0728276222944,-0.40611281991,-0.312266618013,0.539827823639,0.297348201275,-2.92693090439,-1.02830040455,-1.79413688183,0.337037712336,-1.32554578781,-1.2602763176,-1.14839184284,-1.31687104702
3553,-1.18003296852,-0.229230433702,0.696494698524,0.966891944408,0.339845091105,-0.117529466748,-0.188696652651,-0.146108448505,0.454875409603,0.0153773576021,-0.767750024796,0.625770032406,-0.072575815022,0.150120615959,1.05392074585,-0.0988173857331,-0.0100724073127,0.0278268791735,3.28213882446,2.3627038002,1.04370748997,2.39039778709,1.64328551292,2.36579823494,0.223779410124,1.80344939232,-0.220214933157,0.637639760971,-0.267042934895,-0.444278597832,0.522197127342,0.581658899784,0.0459765717387,0.342234432697,-0.675686299801,-1.10333919525,-0.178372472525,0.134793415666,-0.413416236639,-1.0226508379,-0.168936997652,-1.0751106739,1.11837482452,0.620842635632,1.06001567841,-0.351793766022,0.140750005841,1.07169997692,-0.879949986935,0.150949984789,2.56336092949,0.870894670486,-0.0929706171155,0.791380405426,0.531348586082,0.982577502728,-0.121254622936,1.07726407051,2.15397763252,-0.110287591815,3.34454774857,2.42285561562,0.795380711555,0.561260521412,0.515135407448,1.3715211153
427,-0.101149611175,-0.766110241413,0.789172053337,-0.45288798213,-0.982845962048,-0.35368680954,-0.123923942447,0.524263679981,0.395974248648,-0.857595086098,-0.934199929237,0.222711429,1.38608932495,0.0765665471554,0.23545576632,-4.73285102844,-0.341488927603,0.283809304237,-0.415975868702,-0.345538318157,-0.0132515281439,-0.352411627769,1.2214038372,-0.764253616333,-0.639755189419,-0.0661508440971,-1.31827509403,0.289312154055,-0.280329495668,-0.423593997955,-0.150523394346,0.840959131718,-0.621047258377,0.0139946117997,0.513304173946,-0.846278786659,0.846087574959,-0.293499112129,1.87913799286,0.0729937553406,-0.204332977533,-1.05512845516,0.703166425228,-0.797848343849,0.388488411903,-0.748239576817,0.403450012207,-0.0835499763489,0.394500017166,0.0495499968529,0.0622027814388,0.00260978937149,-0.634806990623,0.388822436333,0.58118057251,-1.26649165154,-1.1654317379,-0.131880164146,0.123532794416,-0.274360269308,0.412156105042,-0.0423753410578,-0.0340120978653,-0.628789842129,-0.342419236898,-1.18224453926
5898,0.196516275406,-3.18778800964,0.457370102406,-0.0942198932171,-1.36253452301,-1.27179193497,-0.374814867973,-0.871134519577,0.550895869732,-1.28432035446,0.300300002098,0.110615722835,-0.2653850317,-1.30182361603,-1.10615921021,-2.34932136536,-0.0552273504436,-1.32928848267,-1.53636479378,-1.0240842104,0.369153887033,-1.09645879269,-1.44017875195,-1.48344218731,-0.696467518806,-0.576824069023,0.339154005051,-0.119548402727,0.048710078001,-0.537330389023,-1.39005661011,-0.929351210594,-3.17374253273,-2.93575286865,-0.597076654434,0.0586136877537,0.561237215996,0.00743268989027,-0.249251261353,-0.0174493826926,0.285121202469,-0.0512124449015,-0.617035448551,-1.86979532242,-1.65731704235,-3.03435778618,-3.71070027351,-0.722200036049,-0.271650016308,-0.329549998045,0.701449692249,0.333526611328,-0.443442732096,0.700479984283,0.042114444077,-0.774083733559,0.115384727716,-0.699953079224,-0.0502974390984,-0.874825954437,0.670897722244,-2.75131487846,-0.0528999567032,-0.912604987621,0.0485633015633,-0.453160047531
23365,0.0324638709426,0.675254106522,-0.237088173628,-1.01923108101,-0.745537877083,0.237193927169,0.173050433397,-0.57513743639,-0.846023857594,0.322581619024,1.34890007973,1.72217166424,-0.833676755428,-0.0990722700953,-0.933074355125,0.631459832191,-0.240475744009,0.192538648844,-1.30675518513,-0.622086584568,-0.0382628440857,-0.126149743795,-0.108395695686,-0.561695814133,0.220626115799,-0.393875002861,0.238371476531,1.64925444126,-0.00444927811623,-0.749088823795,-0.621410250664,-0.455662369728,-0.648398041725,-0.223149001598,0.162336289883,0.479906916618,0.285831212997,0.461024701595,0.433155417442,0.123968020082,-0.24165147543,-0.914763331413,0.163019552827,0.328145563602,-0.0411871373653,1.19364964962,-0.0259499996901,-0.364300012589,-0.351750016212,-1.26885008812,0.508859872818,0.341001808643,0.281051665545,-0.203642904758,0.722175717354,1.17086970806,0.520617604256,0.0320498943329,0.380738914013,0.102352410555,0.256871819496,1.98709106445,0.210381940007,0.491370081902,-0.269082784653,-0.308324813843
6657,0.241226643324,-0.128016531467,0.913279891014,0.584496557713,0.689434409142,0.227932065725,-0.830553948879,0.67706143856,0.0190951414406,-0.554565131664,1.06459999084,0.00407740473747,0.575625479221,-0.266857147217,-0.218323111534,-0.669506013393,1.02673411369,0.233666464686,2.78373932838,1.3899589777,1.22434234619,1.90694952011,1.71341991425,2.58260250092,0.217874675989,2.26055860519,-0.29545122385,1.15289461613,-0.498154431581,-0.500165402889,0.341488301754,0.992298722267,0.75532323122,1.04717111588,0.81100577116,0.199738904834,-0.101997345686,1.47845339775,-0.198316335678,1.60066318512,-0.251582831144,-0.40987932682,0.236889198422,0.55168235302,-0.115287691355,1.2636910677,-1.48449993134,0.518249988556,-0.953199982643,0.0575999990106,0.58414876461,0.475173324347,-0.703452467918,1.19735598564,0.374060332775,0.993889987469,0.282817989588,1.09822809696,2.5011048317,1.34416270256,2.59360671043,2.4354929924,1.06009316444,1.1746929884,1.13963770866,1.01430869102
