rid,CPC005_A375_6H:BRD-A72711497-236-02-0:10,CPC005_A375_24H:BRD-A72711497-236-02-0:10,CPC005_A549_6H:BRD-A72711497-236-02-0:10,CPC005_A549_24H:BRD-A72711497-236-02-0:10,CPC005_HA1E_6H:BRD-A72711497-236-02-0:10,CPC003_HA1E_6H:BRD-K10207760-236-03-0:10,CPC005_HA1E_24H:BRD-A72711497-236-02-0:10,CPC003_HA1E_24H:BRD-K10207760-236-03-0:10,CPC005_HCC515_6H:BRD-A72711497-236-02-0:10,CPC003_HCC515_6H:BRD-K10207760-236-03-0:10,CPC003_HCC515_24H:BRD-K10207760-236-03-0:10,CPC005_HT29_6H:BRD-A72711497-236-02-0:10,CPC005_HT29_24H:BRD-A72711497-236-02-0:10,CPC005_MCF7_24H:BRD-A72711497-236-02-0:10,CPC003_PC3_6H:BRD-K10207760-236-03-0:10,CPC003_PC3_24H:BRD-K10207760-236-03-0:10,CPC003_VCAP_6H:BRD-K10207760-236-03-0:10,CPC003_VCAP_24H:BRD-K10207760-236-03-0:10,CPC005_MCF7_6H:BRD-A72711497-236-02-0:10,CPC005_PC3_6H:BRD-A72711497-236-02-0:10,CPC005_PC3_24H:BRD-A72711497-236-02-0:10,CPC005_VCAP_6H:BRD-A72711497-236-02-0:10,CPC005_VCAP_24H:BRD-A72711497-236-02-0:10,CPC018_A375_6H:BRD-K10207760-236-03-0:10,CPC018_A549_6H:BRD-K10207760-236-03-0:10,CPC018_A549_24H:BRD-K10207760-236-03-0:10,CPC018_ASC_24H:BRD-K10207760-236-03-0:10,CPC018_HEPG2_6H:BRD-K10207760-236-03-0:10,CPC018_HT29_6H:BRD-K10207760-236-03-0:10,CPC018_MCF7_6H:BRD-K10207760-236-03-0:10,CPC018_MCF7_24H:BRD-K10207760-236-03-0:10,CPC018_NPC_24H:BRD-K10207760-236-03-0:10,CPC018_PHH_24H:BRD-K10207760-236-03-0:10,CPC018_SKB_24H:BRD-K10207760-236-03-0:10
5054,0.227934151888,-0.572589099407,0.153644248843,5.08520746231,-1.88600003719,-1.61489999294,-5.24147605896,-6.72099590302,0.194950014353,-0.395494580269,-0.588392853737,0.837794005871,-1.26270008087,-0.200525462627,-0.66504907608,-0.172419413924,-0.131606712937,0.115400001407,1.92908000946,-1.98437559605,0.620579838753,-0.374276161194,-0.584235548973,-0.37613466382,1.05720603466,-1.20019996166,-5.30781459808,2.47432851791,-0.0161801725626,-0.172014012933,2.19041323662,0.366364955902,-0.616821706295,-1.41307449341
3108,0.397846281528,-3.46840500832,0.119081839919,-1.08386254311,0.0581499971449,0.0274999961257,-0.477866083384,0.559249520302,0.628650009632,0.425005316734,1.12259638309,-0.0932944715023,0.360349982977,-0.649195671082,0.456483125687,0.467029392719,0.28680306673,0.0291000008583,0.244635879993,0.234174847603,-0.132226422429,-0.116115957499,0.439184963703,-0.379226416349,1.07484996319,0.865949988365,0.852596759796,0.565247058868,0.326258003712,-0.529930710793,1.64093065262,-0.139853402972,0.154973372817,2.58909058571
1950,0.0518306046724,0.288008630276,0.591956019402,0.082743614912,-2.21920013428,-1.69805002213,-3.35564947128,-5.10700130463,-0.0931500196457,0.0986104756594,-0.0898798704147,-0.782656371593,-0.766099989414,2.81052827835,-0.0212633535266,0.264968216419,-0.532082617283,1.65974998474,0.299341529608,1.29335474968,0.643617987633,-0.660992503166,1.07671558857,-1.13424742222,-0.761513888836,0.814200043678,0.613229095936,-0.0949478596449,-0.281185746193,0.816604435444,1.66138517857,2.33752250671,0.36772570014,0.628705084324
351,0.449549138546,0.657771587372,1.43245077133,1.23166048527,0.0,0.631600022316,1.30593347549,0.840394854546,0.16859999299,0.494126349688,-0.315016567707,1.5731112957,1.11930000782,0.503256499767,0.0233332701027,0.408130645752,0.488195240498,-1.05830001831,0.656066119671,-0.22730281949,-0.0297010540962,0.0901572853327,-1.23716413975,-0.42141315341,-1.01568496227,-0.453150004148,0.486553072929,-1.36470580101,-0.605717122555,-0.232228770852,0.365027934313,-0.601936042309,-0.18167707324,0.242835685611
4846,-0.617926716805,-1.20278453827,-0.0332043468952,-0.560844004154,-0.957550048828,1.84494996071,0.585034966469,0.233984738588,-0.670249998569,0.162466943264,0.489508718252,0.189179897308,-0.445100009441,0.339585661888,1.27211213112,1.22164857388,0.151995882392,-0.404400020838,-0.430883228779,0.673887610435,3.92961168289,0.667593061924,-0.153575360775,-0.261337816715,0.311304181814,0.0141999945045,0.516181409359,0.684710741043,-0.521622776985,-0.278528511524,-0.108660571277,-1.52585434914,0.510337293148,2.11387085915
1452,-1.3798289299,0.953709363937,-1.45665931702,1.51575136185,-0.881350040436,0.5041000247,0.0641349852085,0.735098958015,-0.104149997234,0.462431877851,0.813109874725,-0.345256924629,-0.152300000191,-0.916766762733,-0.285462975502,0.515511333942,-0.0572329051793,0.564350008965,-0.536526799202,-1.09655940533,0.117573410273,-1.67427563667,-0.224875465035,-0.487490534782,-0.160871788859,-0.814750015736,0.165789604187,0.107957035303,0.389399200678,-0.849334716797,0.152257561684,0.317968934774,-0.385013103485,-1.17068886757
4776,0.601035356522,0.532110095024,0.0297205597162,0.714832305908,1.63100004196,0.348250001669,0.11898239702,-0.924327969551,-0.0479499995708,-0.0935327112675,1.28673601151,0.326433300972,-0.00280000269413,-0.587867677212,0.272707700729,0.747442662716,-0.355186551809,0.142700001597,-0.0765853896737,0.938877165318,1.61068677902,-0.889540553093,-0.221593007445,-0.590141117573,-1.49908769131,0.371700018644,-0.612990319729,-0.455780446529,0.387728244066,-0.17434386909,0.604121208191,1.29806661606,-0.0568110980093,0.564451634884
6908,-0.93489587307,-0.364826738834,-1.09800803661,-1.72943663597,-0.147300004959,0.588999986649,0.926324009895,1.00924503803,0.617100000381,-0.631200432777,-0.930333197117,-0.487607240677,-0.242100000381,0.885691642761,-0.351891160011,-1.11292183399,0.672441542149,-0.752249956131,0.720415830612,-0.495645701885,1.18261444569,1.35336649418,-0.160477638245,-0.765445291996,0.264279395342,0.871349990368,0.175444409251,0.298059135675,-0.838716030121,-0.435870349407,0.364144802094,-0.595873117447,-0.0894072949886,-1.23471212387
672,-1.44504737854,-5.60606193542,-0.919124007225,-3.81084895134,-0.810899972916,-0.569899976254,-1.18144154549,-0.473468661308,-0.276450008154,0.190698176622,-2.47695279121,-1.08085405827,-2.41090011597,-2.32464647293,0.940296113491,-0.480825901031,-0.328738689423,-3.74230003357,-0.6032127738,-0.469169974327,-2.36394166946,-1.20821499825,-2.05079579353,-0.137874558568,0.188862547278,0.0773999840021,-0.938771665096,-0.301210343838,-0.841769695282,-1.01135289669,-1.51742172241,0.29089307785,0.895054161549,3.37677764893
5710,-1.22188639641,-3.94482970238,-2.31952810287,-0.0910249277949,-1.53804993629,0.765450000763,-0.485157161951,0.145828634501,0.0109500288963,0.333442211151,-0.23349660635,-1.67546331882,-1.90024995804,-1.79825389385,-0.119181990623,-0.0676400214434,0.454165309668,0.111900001764,-0.896291732788,-1.1742361784,-0.0635790303349,-0.334950238466,-4.07153987885,-0.159982472658,1.19255971909,0.148550003767,-0.575474023819,0.171439558268,-0.22425070405,0.242996692657,-0.754944562912,-2.6695189476,-0.00822203606367,-2.28805756569
2115,0.284492254257,0.0616784095764,-0.131753146648,-0.667825460434,-0.0827500000596,1.37594997883,1.11025118828,1.50188648701,-0.285449981689,1.06358420849,-0.949569821358,-0.179189503193,-0.0816499888897,0.0269120186567,0.178552523255,-0.426693022251,-0.0269229263067,-1.05015003681,-0.427997857332,0.931072890759,-1.02826464176,-0.68526160717,1.58492994308,1.16295063496,0.879624843597,-0.364349991083,0.07699868083,0.0329623520374,0.00866037979722,-0.315891206264,1.12425804138,-1.71208584309,-1.38406515121,-0.689530491829
7015,-0.418565273285,-1.67391109467,-1.27332568169,-1.6432466507,0.30554997921,0.600399971008,-0.256639063358,-0.352635234594,1.19274997711,0.647176384926,0.159435108304,-0.239980816841,-1.2879999876,2.31664633751,-0.575276732445,0.308547347784,-0.746955990791,0.201649993658,-0.107817135751,1.21876084805,0.836642384529,-0.749512672424,0.224953606725,-1.25120258331,-1.12285089493,-1.04729998112,-0.206904560328,-0.671513795853,-0.0390012189746,-0.821583509445,-1.05376565456,0.775022566319,0.439627587795,-0.213355064392
8726,-3.40289640427,-6.27707910538,-1.205327034,-1.97706496716,-0.783999979496,-0.381300002337,-2.15382266045,-0.790397167206,-0.938199996948,0.564894974232,-3.81774139404,-1.14323163033,-2.27620005608,-2.6318628788,-0.694257378578,-1.22782933712,-0.289929360151,-3.27754998207,-0.999928832054,-0.46886408329,-1.87013733387,0.0470176041126,-0.888588428497,-0.725661993027,0.443904280663,-2.62930011749,-1.15425777435,-0.476362615824,-0.335286766291,-2.99041581154,-1.25269258022,-1.03925764561,0.0245840381831,0.347653031349
2185,0.275454342365,0.716355264187,0.390751540661,1.21976017952,0.650750041008,0.651000022888,-0.523919999599,0.197061136365,-0.55915004015,-0.899769544601,-0.599716365337,0.270223170519,-0.636049985886,-0.0839586555958,0.127555131912,0.551091074944,-0.816734075546,-0.549050033092,0.895416140556,-0.330813407898,0.204392895103,-0.419759988785,0.330907911062,-0.402922540903,-1.36768960953,0.0953499823809,-1.15078663826,-0.908629894257,0.208760410547,0.0907251834869,1.04724764824,0.230008602142,-0.0592675283551,0.639493048191
3315,-2.8668050766,-8.27376747131,-0.822147011757,-2.25901603699,-1.74105000496,-0.737949967384,-6.38824796677,-6.10670423508,0.196449995041,-0.391173273325,-2.05238342285,0.662186443806,-2.67860007286,-1.18814837933,-0.355330765247,-5.17537546158,1.62682950497,-0.303099989891,-0.105315238237,-0.0369704663754,-4.33657360077,3.61563420296,0.51006513834,0.0645775198936,1.14245188236,-3.54480004311,-3.83521842957,0.102768331766,0.454165965319,0.200293272734,-0.809235572815,-0.535340070724,-0.30781853199,-9.3175945282
5289,0.868990302086,3.12393569946,-1.03032314777,0.241666287184,0.558300018311,1.72465002537,1.28006005287,2.3456363678,-0.695749998093,-1.16028046608,1.81795799732,0.33471673727,1.07420003414,0.421280741692,-0.151594817638,1.08388388157,-0.649482250214,0.178649991751,-0.147525340319,0.737681746483,0.354429513216,-0.326090604067,0.834045529366,1.39729130268,-0.784274697304,-0.251199990511,-0.592388570309,0.254233717918,-0.303265213966,-0.277392745018,0.208951443434,1.03890573978,-0.263613045216,0.125481903553
868,0.931886553764,7.77833271027,0.579395711422,0.711838901043,-0.0258000195026,2.62689995766,2.00201582909,2.53718733788,0.627599954605,-0.0501874536276,6.14327907562,2.04323935509,1.3138999939,2.6585278511,4.03102970123,6.36542701721,1.02462899685,1.42849993706,0.0859786123037,0.344202280045,8.49011325836,-0.919966816902,-0.468595594168,0.752518296242,0.579682350159,1.08124995232,0.573267519474,0.273740679026,0.326037496328,2.57395148277,4.59180879593,2.71055698395,0.829310774803,5.51801681519
1677,0.193491458893,3.60909605026,0.824957609177,0.203978836536,0.953150033951,0.587799966335,1.53388786316,0.906640827656,-0.086900010705,1.04722476006,1.37917268276,-0.683275282383,-1.40259993076,1.29519927502,-0.240832448006,0.298137307167,-0.626494348049,-0.59090000391,-0.503574728966,0.370225787163,-0.0641858130693,-1.14260840416,1.44492423534,-0.595227718353,-1.21031928062,2.98200011253,0.230107724667,0.258296579123,-0.814320981503,-1.1579515934,2.27342224121,0.781203329563,-0.174878805876,0.862477421761
7043,0.839176237583,-0.81643974781,0.0446233563125,-0.707006394863,0.487750023603,1.10444998741,-0.489739775658,0.26509231329,-0.0234499871731,0.188593089581,-2.78804445267,-0.78636264801,-0.413700014353,-1.54096031189,0.125280201435,-1.24427092075,0.0429818741977,0.576349973679,-1.12898421288,-1.26976931095,-1.07995295525,-0.937742233276,0.163483649492,-0.855651199818,-0.583532512188,-0.263949990273,-0.965065717697,-0.474839657545,-0.240926474333,-0.358391612768,-0.204695701599,0.150544032454,-1.0643774271,-0.621604681015
5613,-0.22781701386,0.468051344156,0.692876160145,0.306106567383,0.872799992561,0.426299989223,0.151453122497,0.221294507384,-1.56625008583,-0.706161856651,-0.503925740719,-0.148701116443,-0.640349984169,-0.700875103474,-0.231505542994,-0.119011431932,-0.430630415678,0.558899998665,0.3839443326,3.3553776741,-1.16089975834,-0.853078484535,0.357799828053,-0.755169093609,-1.31339621544,-0.621699988842,0.438673257828,-0.97088176012,-1.60022652149,0.0443836450577,0.546482026577,-0.103530295193,0.655705928802,0.909376442432
595,-0.155866980553,-4.15100240707,-1.69074988365,-2.78332495689,-0.58085000515,-1.18525004387,-2.21194267273,-1.75914251804,-1.00475001335,-0.170766815543,-1.67847514153,-1.31285810471,-1.50025010109,-1.47806191444,-0.191126614809,-0.599308133125,-0.502150535583,-1.34469997883,0.787816941738,-2.65886712074,-2.27421164513,0.261768639088,-0.756115913391,-0.374495476484,0.361109733582,-0.105049997568,-1.6428425312,0.798070073128,-0.575153410435,0.598171472549,-0.314727723598,-0.581319153309,-0.473551660776,-1.79954218864
4793,0.0130305886269,1.03490567207,-0.141875252128,2.81704521179,-0.59090000391,0.329300016165,0.333999305964,-0.0334101319313,0.833599984646,-0.879973053932,2.91075754166,-0.435415953398,-1.92674994469,0.430433660746,2.24455451965,0.0674109682441,0.835577666759,0.589249968529,0.90118932724,1.80340147018,1.09970748425,-0.638083457947,0.976804435253,-0.0376779064536,1.19476056099,-0.522199988365,0.762444794178,0.455961406231,0.533383011818,0.509608566761,-0.2516733706,4.05461359024,-0.0132544785738,0.81484413147
2736,-1.0921561718,-1.64829969406,-0.822610735893,-1.40600979328,-0.948750019073,-0.64794999361,-1.47461545467,-2.02751588821,-1.04065001011,2.58440589905,-0.439883619547,-0.2952272892,-1.51234996319,-0.385110259056,-0.738041341305,-0.857817173004,-0.390893518925,0.188450008631,-0.351441800594,0.550355911255,-1.31029975414,-0.89112752676,-0.320563912392,-0.69141805172,0.0177441239357,-0.631299972534,-0.214683741331,-0.700860381126,0.563861608505,-0.150992080569,0.421391963959,-0.470732212067,-1.12017595768,0.395799517632
5290,0.60769534111,1.31096041203,0.967170715332,0.827930748463,0.742349982262,0.243400007486,-0.582307934761,-0.0565115436912,0.059750020504,0.276270359755,0.772853255272,0.162229150534,0.00394999980927,0.255650699139,0.422706931829,0.610880494118,-0.868066966534,0.421299993992,1.34056127071,0.778975188732,0.848175287247,0.0355358719826,0.481935024261,-0.691036701202,-1.39638757706,-0.0409500002861,-0.869700789452,-0.665166378021,0.851405620575,0.0611672848463,0.736133158207,1.03079593182,0.0109974071383,0.278036236763
6194,0.0,0.0,-1.39715015888,-0.934377610683,0.0,0.0,0.902883291245,0.0503855347633,-0.578400015831,-0.0855281949043,-0.197196573019,-0.150807455182,-1.35775005817,0.131745249033,-0.0121768685058,0.0116789937019,-0.339563012123,-1.41844987869,-0.0825993344188,-0.0897218585014,-0.407840907574,-0.00391791667789,-0.156202495098,-0.441135644913,0.000411851127865,-0.851000010967,-0.000213358391193,-0.0663169622421,-0.355325341225,0.312356948853,0.280282199383,-3.47567176819,-0.00079633272253,-1.62343680859
1676,0.0830585956573,-2.02158927917,1.39824879169,0.610400795937,0.881749987602,0.464699983597,-1.88097262383,-1.05149805546,-0.135549992323,0.606096208096,-0.981424450874,-0.174903303385,-0.0865000188351,-0.942708134651,-0.0515950992703,-0.807859897614,-0.526963591576,0.470399975777,0.0302803255618,-0.920035839081,-0.411086201668,-1.02560591698,-0.288935661316,-1.05302333832,-1.26325809956,-1.59404993057,-1.2969520092,-0.52645945549,-0.00773539766669,-0.734849393368,-0.672971129417,0.00315556675196,0.649712562561,0.946904838085
23512,0.185751006007,-7.8809056282,-0.165784865618,-2.73095560074,-0.591899991035,-0.21044999361,-2.53984737396,-0.393561393023,1.44585001469,1.4425880909,-2.81813025475,-0.655380487442,-1.5177500248,-1.6696652174,-2.09549260139,-1.15801978111,0.638230621815,-1.14174997807,0.0183363817632,-0.401446253061,-1.5357708931,0.898207306862,-2.11060976982,-0.827079415321,0.116458982229,-0.695950031281,-1.12847363949,-3.30189561844,-0.16648581624,0.138929247856,-2.11226558685,-4.96209192276,0.563501596451,-0.452066719532
148022,0.0796431899071,-0.243160456419,-0.308591961861,0.698840916157,-1.82299995422,-0.943549990654,-0.977849423885,-0.934013664722,0.847899973392,0.811635255814,0.167332962155,-0.382531821728,3.24345016479,-0.813755512238,0.340376764536,-0.309120059013,1.11412632465,-0.234600007534,0.625469446182,-0.940080285072,-0.894857764244,0.606240093708,0.33308160305,-0.343362540007,-0.161563962698,-0.469700038433,-1.22107958794,-0.996487140656,-0.245739966631,-0.308436989784,-1.53003752232,-0.0539854317904,0.359743833542,-0.611973464489
1906,0.130646273494,0.218096926808,-0.459019064903,-3.79538702965,-0.375100016594,-1.24265003204,-5.84642219543,-4.07053804398,-0.00854998826981,-0.188778370619,0.149498492479,-1.49943351746,-2.66639995575,0.717398405075,-0.683210134506,0.789144635201,-0.500455260277,0.499300003052,0.472717881203,-0.540597438812,1.56510961056,-0.879056632519,0.217673942447,0.107845470309,-0.714670538902,-1.29700005054,0.0912629365921,-1.21016597748,-1.93491470814,-0.148472815752,-0.442297786474,0.307852089405,0.695199608803,0.928197205067
8878,1.06842410564,6.89460754395,1.71748828888,2.08474731445,-1.80760002136,3.4294500351,4.8212018013,1.97727537155,3.15869998932,1.43179666996,3.02806258202,3.27733874321,-0.03995013237,2.20675134659,4.79271936417,6.47938489914,0.836875677109,-0.65389996767,2.0223236084,5.08921384811,6.66094923019,0.378788560629,-0.577239155769,2.79779791832,-2.00495004654,3.34159994125,5.81476545334,1.05902695656,2.09105205536,0.381366282701,1.4110275507,2.89911842346,-5.68997711525e-05,1.43871068954
3091,0.0853840559721,-2.20201349258,0.122712135315,0.703395605087,-0.587999999523,1.26205003262,-2.61501789093,-2.56194257736,0.0718999952078,-0.378026783466,-0.657203555107,0.0740363299847,0.965399980545,-0.266271710396,-0.487652599812,-1.79954862595,0.614035248756,0.694599986076,-0.452615141869,-1.53927600384,-1.44988298416,0.209867551923,-0.844649136066,-0.528973400593,-0.356864929199,-1.36265003681,-2.87290382385,0.987301528454,-0.509045600891,0.485910445452,0.89198410511,-1.62062430382,-0.0225556138903,-0.283837884665
5743,0.290906667709,1.30012989044,2.92035365105,-0.0820611193776,1.23575007915,-0.0494499951601,0.354195475578,0.0060116648674,0.793200016022,-0.569241225719,3.17213916779,-0.631779313087,-1.82424998283,-0.140420779586,-1.28311920166,-0.123543664813,-0.295168787241,0.157649993896,-0.142600387335,-1.426872015,-1.55246376991,0.00526931881905,0.353151202202,-0.433084130287,1.15598344803,2.2406001091,0.34277266264,0.393911004066,-0.50709104538,0.825606644154,-0.843321084976,1.58102166653,0.0842177271843,0.195885181427
5321,0.51765191555,1.20716238022,1.50998663902,0.768864631653,1.94759988785,0.0632999837399,-0.054715692997,0.0111257657409,0.403299987316,0.513909637928,0.740830421448,0.113540247083,-0.945649981499,0.595169126987,-0.0440268777311,0.18811789155,-1.43293428421,0.218949988484,0.831649422646,0.745999872684,0.265977680683,-0.947351038456,0.514949023724,-0.639653325081,-2.01229453087,-0.548099994659,-0.277688801289,-0.434015154839,-0.20815962553,-0.126324906945,0.269065260887,1.045368433,-0.06954767555,1.04218971729
4144,-1.75146353245,-6.36451816559,-0.556012868881,0.386127561331,-2.18774986267,-2.01510000229,-2.42926931381,-2.10357666016,-2.0936999321,-2.1435880661,-2.44745087624,-2.38653087616,-2.64505004883,-0.639969825745,-1.51272940636,-1.561013937,-0.759347319603,-0.302550017834,-2.33115339279,-1.52835214138,-1.64987325668,-2.5363740921,-0.703402876854,-0.616953492165,-0.817041039467,-0.282900005579,-1.95750927925,-0.324089407921,-1.33159947395,-2.12151360512,-0.145991653204,-5.47893333435,-0.00182109652087,-1.24355447292
1981,-0.30027499795,-1.75504279137,-0.713216483593,-0.818274021149,2.39205002785,-0.634999990463,3.1339931488,-0.93848067522,-0.4646499753,0.656789362431,-1.47573280334,0.314069360495,-1.88275003433,-0.751438617706,0.362284064293,-0.552378416061,-0.532839179039,-0.771950006485,-0.775237679482,-0.63228726387,-2.43349337578,-0.430851370096,-1.25791239738,-0.020383477211,-0.164928793907,-0.791500031948,-0.435554921627,0.205749750137,0.189853727818,0.00446918606758,-0.808376431465,0.488880395889,0.108431003988,-0.889782786369
