rid,ERG003_VCAP_6H:BRD-K34952911:10,ERG003_VCAP_6H:BRD-K34952911:30,ERG004_VCAP_6H:BRD-K34952911:10,ERG004_VCAP_6H:BRD-K34952911:30,ERG003_VCAP_24H:BRD-K34952911:10,ERG003_VCAP_24H:BRD-K34952911:30,ERG004_VCAP_24H:BRD-K34952911:10,ERG004_VCAP_24H:BRD-K34952911:30
142,0.83235001564,-0.0258000046015,0.747511565685,0.25029695034,1.11325001717,-0.362049967051,0.0244939029217,-0.152232199907
1021,0.626100003719,-0.902549982071,-0.695882678032,-0.203095257282,-1.28025007248,-0.87475001812,-0.589067339897,0.302944391966
5699,1.38030004501,0.524399995804,0.540386497974,0.268711686134,-0.201700001955,0.217299997807,1.85265231133,1.30872774124
8061,0.391650021076,0.647050023079,0.105683013797,-0.2414047122,0.71749997139,-0.0274999961257,0.44582465291,0.425059467554
1870,0.786900043488,-1.05515003204,-0.212219387293,-0.573312461376,-0.042999997735,0.0764999985695,0.0351336449385,0.831166148186
1398,-0.215849995613,-0.462550014257,-0.0782097876072,0.086395829916,-0.483150005341,1.00994992256,0.473493099213,0.634539246559
3312,1.49279999733,0.591349959373,0.783147335052,0.736158192158,1.21784996986,0.492950022221,0.163430482149,-0.561282396317
891,-2.06780004501,0.428900003433,-0.403041422367,0.318424850702,0.919450044632,0.64620000124,0.407973587513,0.0606904625893
4775,0.92460000515,-0.319799989462,0.215144574642,0.520464599133,-0.405550032854,0.350650012493,0.144747301936,-0.80350625515
5111,1.65059995651,0.652649998665,0.911328434944,0.622969269753,1.50025010109,0.118400007486,-0.100301593542,-0.478287994862
5696,-1.08640003204,0.19754999876,-0.0997409299016,-0.43763127923,-0.470750004053,-0.758399963379,0.29473555088,0.877719163895
5588,0.00100000202656,-0.656850039959,0.0588557720184,0.029587417841,0.789400041103,0.32285001874,-1.10704731941,-0.665400207043
6839,0.876350045204,-0.150350004435,-0.324686765671,-0.250363439322,-0.280799984932,-0.0460999980569,0.14779689908,0.380166202784
329,-1.01785004139,-0.271349996328,-0.528068721294,-0.478445112705,0.241800010204,0.646699965,-0.0227888822556,0.585055112839
5058,0.320099979639,-0.326100021601,0.047542989254,-0.226150289178,-0.819499969482,0.710000038147,-0.251613646746,-0.48290130496
998,1.141299963,0.413499981165,0.665382742882,0.137562245131,0.932449996471,0.610450029373,0.00628383457661,-0.0752884149551
9134,0.21384999156,0.457099974155,0.645370662212,0.401313662529,0.920849978924,0.309350013733,0.165122181177,-0.416480302811
6616,0.689199984074,-0.0780999958515,0.247317582369,0.673380255699,1.15890002251,0.881449997425,0.0525203943253,-0.459584414959
5223,-0.204800009727,0.450800001621,1.08548820019,0.237327128649,-0.0763500034809,-0.409550011158,1.13756418228,1.11518752575
4690,-0.663999974728,-0.307249993086,-0.491895616055,-0.361930251122,-1.24605000019,0.755800008774,0.0182245373726,-0.127800703049
958,-0.316550016403,-0.754400014877,-0.0348460674286,0.380240082741,-0.486000001431,0.402150005102,-0.554659724236,0.0680736601353
1616,1.04005002975,0.226150006056,-0.0317236408591,0.034335128963,-0.75150001049,0.344700008631,0.748505711555,0.219474032521
991,-0.689149975777,0.865350008011,-0.104917287827,0.81239169836,-0.0399999916553,-0.292100012302,0.789659202099,0.122580915689
6347,0.555599987507,-0.850050032139,0.412156164646,0.660209655762,-0.436850011349,-0.872400045395,0.0498338639736,-0.37472614646
6714,-1.05209994316,-1.43005001545,0.474180102348,0.738586604595,-0.520850002766,-0.184249997139,-0.451294958591,0.000552594661713
652,0.503600001335,-0.233099997044,-0.994991540909,-0.197035342455,-1.03429996967,-0.26004999876,-0.053390160203,0.0405409783125
4331,0.854600012302,0.735749959946,-0.236633002758,0.220465272665,-0.795500040054,0.0278999991715,-0.495232820511,-0.646760106087
7099,-0.296800017357,-0.0755499973893,0.0490943714976,-0.422009587288,0.00465000420809,0.393449991941,-0.54165571928,-0.109130650759
10320,-0.0202999711037,-0.379700005054,-0.51673167944,-0.269651114941,-0.137700006366,0.529299974442,-0.229571789503,-0.232536703348
2042,-0.173649996519,-0.827049970627,-0.581108927727,-0.155357778072,-0.154050007463,-0.0263000130653,-0.517729699612,-0.432449012995
843,-1.25195002556,-0.664449989796,-0.0175213217735,-0.792976617813,-0.537649989128,-0.0210000276566,0.609574198723,-0.733639419079
840,-0.711250007153,-0.993200004101,-0.385471761227,-0.833417415619,-0.456350028515,-0.769749999046,0.101001165807,0.100367724895
7048,-0.431500017643,-1.36335003376,-0.527376532555,-0.668358325958,-0.727349996567,0.210350006819,-0.41383689642,0.262820541859
4851,0.0439999997616,-0.65055000782,-0.142401278019,-0.171472281218,-0.629750013351,-0.526049971581,-0.772609353065,-0.271646052599
6464,-1.74690008163,-0.521700024605,-0.0599126517773,-0.11786916852,-1.37155008316,0.0451500117779,-0.945922076702,0.317927747965
23410,-0.278200030327,-0.00249999761581,-0.0823168754578,-0.346122205257,-0.205349981785,-0.0696499943733,-0.233010455966,0.303362697363
54205,-0.858199954033,-0.287049978971,0.365450501442,0.453593552113,0.0550500154495,0.870450019836,-0.682257056236,-1.40506005287
2770,0.809199988842,0.194899991155,-0.337574720383,-0.196915045381,0.728199958801,2.01219987869,-0.835324168205,0.0616088435054
80204,-0.320450007915,-0.087650001049,0.183182254434,-0.627504527569,-0.020300000906,-0.544300019741,-0.374777883291,0.490895301104
4208,-1.30034995079,-0.801800012589,0.227650865912,0.389547914267,-0.0452999994159,0.235199987888,-0.629015445709,0.152669280767
1845,-0.00304999947548,-0.867449998856,-0.356921225786,0.841738939285,-0.162300005555,-0.166950002313,-0.232353329659,0.068100810051
23368,-1.38774991035,0.300000011921,0.416615992785,-0.309285998344,0.275900006294,-1.09549999237,0.431462168694,0.0435800515115
5583,0.655949950218,-1.25725007057,-0.194130286574,-0.252750366926,0.714549958706,0.657100021839,-0.515907824039,-0.926905453205
8900,-0.757250010967,-0.738900005817,-0.336162090302,-0.362617820501,-0.389499992132,-0.649350047112,-0.852597534657,-0.769583702087
581,1.5257499218,-0.151150003076,0.152847617865,0.564956128597,-0.174700021744,-0.0822499990463,0.776520133018,-0.4029250741
6193,-0.247199982405,-0.826850056648,-0.0597279369831,0.71048951149,0.169499993324,-0.618499994278,-0.218436717987,0.367810428143
6622,0.124650001526,-0.571949958801,0.70540779829,0.245656862855,0.636250019073,0.665750026703,0.368373245001,0.456569552422
11261,-0.0694999992847,-0.803900003433,-0.269231438637,-0.321396946907,-1.3003000021,-1.03845000267,-0.259850293398,0.238509476185
6696,4.96089982986,-0.0781999975443,-0.396533370018,-0.363314092159,0.0586500167847,-0.576550006866,-0.524955809116,-0.41086050868
8312,-1.24615001678,-1.09619998932,-0.435258835554,-0.280680656433,-0.921850025654,-0.904500007629,-0.246520772576,0.285599559546
835,-1.29499995708,-0.748100042343,-0.457312017679,-0.394566327333,-0.856100022793,-1.0379999876,-0.24676977098,0.147512763739
8324,0.835649967194,-1.20020008087,-0.509338319302,-0.272043228149,-0.782850027084,-1.00045001507,-0.0699380412698,0.209620088339
1848,0.170399993658,1.04014992714,0.505268275738,0.152637913823,-0.240099981427,0.294449985027,0.6129373312,0.368994951248
154,-0.15530000627,0.260250002146,-0.131206646562,-0.314824134111,-0.108049988747,-0.18259999156,-0.305078446865,0.633631467819
4312,1.49919998646,-1.1739000082,-0.368594527245,-0.182101085782,-0.240649998188,0.466850012541,0.0334933847189,0.453359603882
994,1.11475002766,0.516000032425,0.537645041943,0.491467356682,0.701399981976,0.0063000023365,-0.0214083865285,0.219444692135
2048,-0.165399998426,-1.17729997635,-0.802251935005,-0.196832120419,-0.820149958134,-0.166500017047,-0.213378727436,-0.430415391922
1111,1.02024996281,0.488199979067,0.498314678669,0.109002798796,0.60505002737,-0.322650015354,0.46246227622,0.109105780721
5154,0.587650001049,0.422199994326,-0.155384585261,-0.868251085281,-0.00700002908707,-0.415199995041,-0.516046404839,0.799087166786
2920,0.197850003839,-0.0838499963284,-0.168837338686,0.287485420704,0.82800000906,-0.124549992383,-0.453674226999,-0.14138430357
3122,0.215099990368,-0.436549991369,0.177742689848,-0.463551402092,-0.908800005913,0.250450015068,-0.200470000505,-0.306217759848
2769,-0.455500006676,-0.590049982071,-0.320532381535,-0.299654662609,-1.53475010395,-0.0974000021815,0.0685745552182,0.349331110716
5900,0.504150032997,-0.364499986172,0.0954646319151,0.67196649313,-0.669250011444,-0.437849998474,0.797599196434,0.331923425198
6304,1.3749499321,0.0201500020921,-0.424890071154,0.564880371094,0.437150001526,0.234949976206,-0.290784418583,-0.444896250963
5211,-0.915099978447,0.19754999876,0.892937064171,0.976759195328,-0.470999956131,0.944999992847,0.789566338062,0.8090518713
2886,-0.619700014591,-0.134750008583,0.43245613575,0.610409021378,-0.52429997921,0.861900031567,-0.0414995253086,0.58554828167
9261,0.711199998856,0.305350005627,0.534858226776,0.392095923424,0.478450000286,0.070650011301,0.449116289616,0.199064493179
8569,-1.18650007248,-0.671949982643,-0.813429951668,0.261100739241,-0.0494500100613,-0.512050032616,0.643663764,-0.0274332761765
3303,-0.158749997616,0.235899984837,-0.180530875921,-0.202426820993,0.385999977589,-0.410750001669,-0.210651248693,0.108270779252
5331,-0.935850024223,-0.139299988747,0.343324512243,0.471230894327,-0.459399968386,0.350699990988,0.33685746789,0.246481716633
5347,-1.6006500721,-0.0449499934912,0.276378512383,0.522651076317,-0.213799983263,-0.208200007677,0.499064683914,-0.0152695924044
4638,2.01329994202,0.0110999941826,-0.291603893042,-0.391351699829,-0.642149984837,0.751649975777,-0.330310642719,0.519560933113
2264,-0.119299992919,0.353949993849,-0.288182169199,-0.551134586334,-1.3084499836,-1.00090003014,-0.372804552317,1.0933983326
1029,-0.822200000286,-0.590200006962,-0.47899967432,0.413764387369,0.139400005341,-1.00360000134,-0.107485331595,0.0580386817455
1027,0.0,-1.94825005531,-0.368430823088,-0.00163984484971,0.674499988556,-1.55949997902,-0.129304349422,0.0967445969582
2597,-0.0734999999404,-0.0630500018597,0.228814333677,0.923549711704,0.0,0.0,0.69276201725,0.471356719732
55847,1.44604992867,1.71165001392,0.787629246712,0.88714414835,0.298549979925,0.160799995065,0.764539897442,3.09965991974
25803,0.656850039959,0.108800008893,-0.170657530427,-0.447915375233,0.0180999934673,0.868900001049,0.936575651169,0.730402112007
3480,-0.36369997263,-0.252449989319,-0.542718708515,0.139992102981,0.746749997139,-0.901299953461,0.381493330002,-0.644526958466
2946,0.0,0.0,-0.396533370018,-0.363314092159,0.0,0.0,-0.524955809116,0.421156704426
9517,-0.447250008583,0.428200006485,-0.695919454098,-0.245808154345,-0.406599998474,1.42089998722,0.260735630989,-0.287785172462
25987,1.39999997616,0.499500006437,-0.422623604536,-0.680148541927,-0.287349998951,0.0827500000596,0.640213310719,-0.580942630768
23670,-1.73344993591,-0.888049960136,0.14591768384,-0.350982487202,-0.729649960995,-0.0483000054955,-0.0108783561736,-0.758188068867
11182,-0.148299992085,-0.0402500033379,0.0778355002403,-0.286677271128,0.286899983883,0.399649977684,1.06480693817,0.551869153976
2146,-0.560249984264,1.3871999979,0.333923578262,0.0637235045433,0.45845001936,0.00679999962449,0.568955779076,-0.10396425426
3385,0.887600004673,0.356249988079,0.719509184361,0.360823631287,0.54699999094,-0.271349996328,0.665510237217,-0.111908733845
5261,0.306899994612,-0.101999998093,0.065814435482,0.180143132806,-0.105949997902,0.56920003891,0.484433889389,0.699363052845
10765,-0.581449985504,-1.00769996643,-0.368545800447,-0.792540550232,0.116350002587,0.124349996448,0.650892615318,-0.569656729698
25839,-0.0730999857187,-0.802199959755,-0.0693549588323,0.193563550711,-1.12185001373,0.555750012398,0.593771278858,-0.286737859249
4172,-0.00469999015331,0.321799993515,0.975334703922,0.193694278598,0.584049999714,-0.496999979019,0.566136360168,-0.235524192452
23161,-0.434399992228,-0.679849982262,-0.371891319752,-0.703745007515,0.457949995995,0.234350010753,-0.646067678928,-0.0962020158768
10298,1.30455005169,-0.309000015259,0.108850836754,0.391808867455,-0.854799985886,0.372299998999,0.445628345013,0.220113098621
