rid,CPC019_A375_6H:BRD-K14868367-001-01-4:10,CPC019_A549_6H:BRD-K14868367-001-01-4:10,CPC019_A549_24H:BRD-K14868367-001-01-4:10,CPC019_HA1E_6H:BRD-K14868367-001-01-4:10,CPC019_HCC515_6H:BRD-K14868367-001-01-4:10,CPC019_HEPG2_6H:BRD-K14868367-001-01-4:10,CPC019_HT29_6H:BRD-K14868367-001-01-4:10,CPC019_MCF7_6H:BRD-K14868367-001-01-4:10,CPC019_MCF7_24H:BRD-K14868367-001-01-4:10,CPC019_PC3_6H:BRD-K14868367-001-01-4:10,CPC019_PC3_24H:BRD-K14868367-001-01-4:10,CPC019_VCAP_6H:BRD-K14868367-001-01-4:10,CPC019_VCAP_24H:BRD-K14868367-001-01-4:10,MUC.CP001_MCF7_6H:BRD-K14868367-001-01-4:10.0073,MUC.CP001_MCF7_6H:BRD-K14868367-001-01-4:3.3358,MUC.CP001_MCF7_6H:BRD-K14868367-001-01-4:1.1119,MUC.CP001_MCF7_6H:BRD-K14868367-001-01-4:0.3706,MUC.CP001_MCF7_24H:BRD-K14868367-001-01-4:10.0073,MUC.CP001_MCF7_24H:BRD-K14868367-001-01-4:3.3358,MUC.CP001_MCF7_24H:BRD-K14868367-001-01-4:1.1119,MUC.CP001_MCF7_24H:BRD-K14868367-001-01-4:0.3706,MUC.CP001_NKDBA_24H:BRD-K14868367-001-01-4:3.3358,MUC.CP001_NKDBA_24H:BRD-K14868367-001-01-4:1.1119,MUC.CP001_NKDBA_24H:BRD-K14868367-001-01-4:0.3706,MUC.CP001_NKDBA_24H:BRD-K14868367-001-01-4:10.0073
5720,-0.581597566605,-0.246899992228,0.0899537205696,0.919891238213,0.82477670908,0.26099345088,0.00889357924461,-0.323372781277,-0.896624743938,0.310936272144,0.0228422451764,-1.04769718647,-0.520115315914,2.62202692032,0.152300000191,0.780991017818,1.52739989758,0.0165666677058,-0.124453306198,-0.350341945887,0.800366699696,2.12511444092,2.64781880379,-0.251226305962,3.50659990311
466,-0.520709335804,-0.0674999952316,-0.771088957787,0.677721858025,-0.908862829208,-1.32253241539,0.538090288639,-0.294856578112,-0.676622927189,-0.480617403984,-0.440492153168,-0.854978859425,-0.418021082878,-3.53070139885,-3.42589998245,-3.94304704666,-4.09184980392,-0.71293336153,-1.18281388283,-0.397037833929,-0.728666722775,-0.255729734898,-2.02370095253,-0.218338400126,0.181400001049
6009,0.480883985758,-1.19490003586,-0.0794105529785,-0.164290994406,1.15432608128,-0.396605849266,-0.199645102024,-0.27959728241,-0.738153576851,0.438052505255,-0.197318613529,-0.251559913158,-0.307831436396,2.06550717354,1.11259996891,1.2537946701,1.60364997387,-0.74703335762,-0.858515024185,-0.302112162113,-0.0752333402634,-0.992768526077,-0.876610219479,-0.289079248905,0.534850001335
2309,0.224556922913,-0.483300000429,0.679339170456,-1.50184559822,1.87493038177,-0.816368341446,0.3091121912,1.84765005112,0.230902463198,-0.32138222456,0.916044294834,0.66885304451,0.487602412701,3.21782612801,4.26405000687,1.95394062996,0.67720001936,0.618533372879,-0.1857663095,-0.539608478546,-1.03616666794,1.59098899364,1.55386781693,0.772326111794,1.54399991035
387,0.330865830183,-0.438400000334,0.970797121525,-0.947854697704,0.0288870930672,0.467357754707,-0.121836103499,-0.652999341488,-0.681152582169,0.683881521225,-0.164196506143,0.213299170136,-0.996382474899,1.77946281433,1.61144995689,1.79413831234,1.66995000839,-0.733166694641,-0.797118663788,-0.177235513926,-0.384266674519,0.128587141633,0.514885425568,0.58016872406,1.83695006371
3553,-0.0329232104123,0.306349992752,-0.0117588043213,-0.320788443089,1.21342921257,-0.952565193176,-0.259597718716,0.451059132814,1.76604986191,-0.540503799915,0.512871265411,1.387185812,0.831491351128,0.276763558388,-0.645299971104,-0.051523193717,0.329650014639,-0.950233340263,0.350738465786,-0.45603659749,0.332266688347,0.912919938564,0.308982431889,0.561665892601,-0.408800005913
427,0.614935338497,0.145549997687,-0.317926466465,1.66040742397,-2.04409527779,-0.126254916191,-0.0743077099323,0.610756218433,-0.706401050091,-0.210739701986,0.476731002331,-0.259024560452,-0.394246786833,0.943432450294,-0.190700009465,0.433438509703,0.478500008583,-0.62896668911,-0.0376608893275,-0.305654853582,-0.450533360243,-0.35773691535,-1.49953436852,-0.474510908127,1.23250007629
5898,-0.624122798443,0.34350001812,-0.202607288957,0.492283552885,-1.16191935539,-0.639947712421,0.36005628109,-0.77171677351,0.638282239437,-0.450216472149,0.389547646046,0.0396938808262,0.694887638092,-4.24922847748,-3.13275003433,-4.11075496674,-5.83729982376,-0.968333363533,-0.00911103188992,-0.651185750961,0.0247666835785,0.343779414892,-1.60639858246,-0.991660416126,-0.853749990463
23365,-0.591296672821,-0.0522499978542,-1.48971998692,0.37391346693,-1.65895938873,-0.732991695404,-1.53370916843,-0.538523137569,-0.335476517677,-0.544122099876,-0.0512651652098,-0.613346159458,0.00937959551811,-0.592669069767,-0.744449973106,-0.82963347435,-0.207900002599,0.463066697121,0.43004989624,0.309942126274,0.306633293629,-0.766192018986,-0.662921369076,-0.111339077353,1.11164999008
6657,0.597967743874,0.00115000084043,0.216556251049,-0.455889225006,1.01896452904,-0.541458010674,-0.655292153358,0.0654834508896,0.782623052597,-0.0746274217963,-0.0535918325186,1.04640734196,-1.59452319145,1.19135260582,-0.180199980736,0.701204180717,0.750549972057,-0.156000003219,0.667732298374,-0.0522833764553,0.598233401775,0.873345375061,-0.0788806825876,0.41689234972,-0.13734999299
5054,-0.188599228859,-0.486200034618,-0.273087620735,0.767642259598,-1.12811338902,0.156111419201,-0.311865657568,-0.0720814168453,1.31189751625,-1.22851514816,0.126925811172,0.210139393806,0.599733829498,0.802416086197,-0.289399981499,0.137372761965,-0.289700001478,0.142833381891,0.232108488679,0.00203859806061,-0.0261333286762,-0.397612988949,-1.10834121704,-1.18073499203,-0.903349995613
3108,-1.16352701187,-0.0410999953747,-0.299864411354,-0.0452026277781,-0.920516967773,-0.213742613792,-0.262979596853,-0.31819832325,-0.487280249596,-0.533295810223,-0.44461452961,-0.0294106900692,-0.388177156448,2.49903798103,5.0,1.78384137154,2.87495017052,-0.0494666397572,1.5605430603,-0.158496722579,0.755666673183,2.36351466179,0.716796517372,-0.686139345169,1.18529999256
1950,4.7818903923,0.456499993801,-0.0487346053123,-0.0850020051003,2.10627746582,0.477495849133,-0.273151546717,0.0179980993271,0.833978533745,-0.442935079336,0.339047819376,1.50445866585,0.466802656651,0.157868862152,-0.189800024033,0.506129980087,-0.568399965763,-0.214733332396,0.331155121326,0.401779711246,0.0153667032719,-0.305143475533,1.44658279419,0.290192127228,1.01875007153
351,0.370637983084,-0.948300004005,-0.538514375687,-0.321973621845,0.431359142065,-0.10477539897,-0.490091443062,0.547072827816,1.27957177162,-0.250780314207,0.1681419909,-0.210684746504,-0.625057160854,-3.16174054146,-0.75670003891,-1.470926404,-2.08459997177,-2.83143377304,0.215324655175,-0.260794848204,0.270700007677,-0.420219928026,-0.263034164906,-0.342651963234,-0.661549985409
4846,0.457758098841,-1.14684998989,1.51540565491,-0.53479039669,2.78634262085,-0.23756994307,2.05749893188,0.825276196003,-0.358641892672,-0.148260578513,0.109907925129,0.338285803795,1.53512954712,0.341878861189,-1.56710004807,2.70731925964,0.407499998808,0.337566614151,0.195209175348,0.204639673233,0.886833429337,1.01244568825,0.172213211656,1.33792555332,0.902999997139
1452,-0.800380706787,-2.25580000877,0.81359744072,-1.37123584747,-0.116213619709,-1.1605540514,0.285191893578,-0.654702544212,0.0872137397528,0.340073466301,0.63007569313,-0.664373040199,-0.665051937103,-0.575713098049,-0.904150009155,0.31572163105,0.66369998455,-0.814266681671,-0.0116226673126,-0.0404973626137,-0.322600007057,0.140890181065,-4.24785137177,0.897547245026,0.493249982595
4776,0.387370526791,-0.0900000035763,0.2624771595,0.114237159491,-0.422861963511,-0.626816987991,-0.505156636238,0.0922594964504,0.987314522266,-0.404327660799,0.387591838837,1.40270972252,0.523583889008,0.128715187311,-0.842299997807,0.230840474367,1.27740001678,-0.348300039768,0.569949746132,0.0561210811138,0.0119999945164,0.244055151939,0.804053008556,0.760589957237,0.161000013351
6908,-0.18313960731,-0.52380001545,0.840728521347,0.465707182884,0.676108658314,0.0443858765066,0.523056864738,-1.22069144249,-1.00121152401,0.176271960139,-0.0716647207737,-0.880329489708,-0.764109015465,0.633739948273,0.0709000006318,1.46875488758,0.585749983788,-0.77803337574,-1.38797342777,-0.630007624626,-0.753766655922,-0.774774312973,-0.434883952141,-0.061824195087,1.12314999104
672,0.197020828724,-0.0854000151157,-0.99421441555,0.501280784607,-0.809666395187,-0.712802529335,0.501751065254,0.389160335064,0.182850778103,0.0697420090437,0.337787806988,-0.212220326066,-0.0407276600599,-2.21155762672,-2.84245014191,-2.01838445663,-1.86045002937,0.0328999757767,-0.443893432617,0.0862762331963,-0.80009996891,-1.4051399231,-1.02631115913,-0.0555128529668,-2.12720012665
5710,-0.694041669369,-1.12744998932,0.603805065155,-2.74827957153,0.113502383232,-1.26938045025,-0.538434267044,-1.12860369682,-0.0611540488899,-0.0393812283874,-0.29269772768,-0.865939617157,0.0523333624005,0.943513154984,-0.0022499859333,0.673718810081,-0.0293999910355,-0.810500025749,-1.3185530901,-0.695309102535,-1.56580007076,-0.135009288788,-0.492835849524,-0.00215947628021,0.681249976158
2115,-0.545114815235,0.352649986744,1.63808226585,0.31139922142,-0.019581310451,0.0829543918371,0.170664519072,-0.476014375687,0.781159937382,-0.561442434788,1.65847015381,0.619381308556,0.641431689262,0.438628315926,3.13704991341,0.725415706635,2.45370006561,0.758733272552,2.25339126587,0.0429293513298,1.20056664944,0.0459362864494,0.550234854221,-0.198803365231,0.00674998760223
7015,0.984922111034,0.417450010777,0.857560634613,-0.201804190874,2.21819448471,-0.498007506132,0.34510666132,0.0482072532177,0.96988505125,-0.528086364269,0.617123246193,1.43522381783,0.26874050498,0.566429436207,0.599799990654,1.17648518085,1.94620001316,0.0282666496933,0.280926674604,0.113902553916,-0.0741000324488,0.607719838619,0.527913331985,0.683120250702,0.0672999620438
8726,-1.73969662189,-0.98784995079,-0.671435296535,0.0509587526321,-0.302069693804,-1.0326038599,-0.154885977507,-1.12533950806,-0.562253773212,-0.0379545614123,-0.229253768921,-0.361259937286,-0.306636601686,-2.24917840958,-2.92709994316,-2.89516949654,-1.60424995422,-0.0520999580622,0.174551725388,0.139493912458,0.194199994206,-0.412485659122,0.396218240261,-0.238533809781,-1.78279995918
2185,1.1359937191,0.114849999547,-0.143534645438,0.186776742339,-0.358786463737,-0.136656314135,-0.702914297581,-0.0997495129704,0.821016669273,-0.561979532242,0.0511281192303,0.970960021019,0.438475549221,0.27489221096,0.717399954796,0.140581339598,1.63980007172,-0.243033289909,0.338228464127,-0.316092789173,1.58626675606,0.854698479176,0.19119349122,0.333502590656,-0.0644999966025
3315,-0.950381815434,-0.975049972534,-0.0565495975316,-2.44628334045,-0.254174411297,-0.0615071207285,0.109690651298,-0.678465008736,-0.960205435753,0.0456979498267,-0.727700054646,0.643794894218,-0.0154330935329,0.0910081863403,-0.209800004959,-0.139791414142,-0.831300020218,0.22473333776,-0.0163453295827,-0.788690567017,-1.07436680794,0.446241438389,-0.809697806835,-0.226782247424,0.929350018501
5289,-0.298298746347,0.482499986887,-0.345035403967,-0.528503298759,2.44812607765,-0.465475708246,-0.844345331192,-1.04502773285,-0.830772578716,-0.809632182121,0.604538440704,0.473496317863,0.649346351624,0.70283561945,-0.569350004196,-1.80572962761,-0.388949990273,-0.428533345461,0.148286044598,-0.41773095727,0.204333364964,-0.820183932781,-1.33721101284,-1.2697173357,-2.56404995918
868,4.32395410538,-0.117399998009,-2.10589337349,0.00873401761055,-0.40479105711,-0.298300743103,4.66643285751,-0.0031253695488,1.69270050526,3.19814729691,0.335082292557,1.37011146545,0.538769960403,2.12949705124,0.797449946404,1.98392105103,-0.461250007153,0.160400062799,0.534852564335,-0.0614974796772,0.0724666416645,0.820567131042,-1.50476586819,-0.399038910866,0.537800014019
1677,0.250044107437,0.443300008774,0.0697100535035,1.05807256699,-0.566967129707,-0.118941932917,2.9761838913,0.600740849972,0.431571125984,-0.57056427002,-0.236010298133,0.449768900871,0.0738278254867,-0.826841831207,-0.491049975157,-0.243522018194,0.262999951839,-0.460966676474,-0.194095104933,-0.123176693916,0.335400015116,0.157741904259,0.563998639584,0.108229637146,-0.187799990177
7043,-0.553217768669,-0.385649979115,-0.307495236397,0.428193747997,-1.64881742001,-1.08424222469,-0.610424220562,-0.675609648228,1.18559718132,-0.579237401485,-0.0386775881052,-0.348682045937,0.337079286575,0.549576759338,2.18624997139,0.378447979689,0.940750002861,0.326566696167,1.35988152027,-0.163555562496,0.793333351612,0.699503481388,-0.591092348099,0.167764917016,-0.79724997282
5613,-0.104417040944,-0.321199983358,-0.237521678209,0.607089459896,0.969275891781,-0.650469899178,0.438914954662,0.674531459808,0.489904373884,-0.0496832877398,-0.0531834512949,0.931802988052,0.24396263063,-1.77880847454,-0.743450045586,-0.744777858257,-1.23210000992,-0.352966696024,1.0316144228,-0.318564474583,0.0360000133514,0.240699961782,-0.15095050633,-0.0270425677299,-0.504899978638
595,0.212773174047,-0.565349936485,0.188853546977,0.449643552303,-1.26543068886,-0.897955238819,-0.000438239425421,-0.182761728764,-0.623339772224,0.0386270582676,0.238973483443,-2.28750872612,-0.703823804855,-0.379593521357,0.157200008631,1.19349837303,0.145249992609,-0.741033315659,-1.57354664803,0.0663400441408,2.26416659355,-0.398810446262,0.143504321575,4.75988674164,0.272899985313
4793,-1.40017294884,-0.659250020981,0.304220676422,-0.066917270422,2.01824045181,-0.435659229755,-0.329061031342,-0.295394659042,-0.506534099579,-0.46878606081,-0.276297479868,1.70321655273,0.292488455772,3.40485286713,0.238099992275,4.07754135132,0.689100027084,-0.316900014877,-0.334478586912,1.02434527874,0.419333338737,-0.548008918762,0.98536747694,-0.219511970878,0.38480001688
