rid,ERG012_PC3_24H:BRD-K87268239-001-01-5:10.1233,ERG012_PC3_6H:BRD-K87268239-001-01-5:10.1233,ERG016_VCAP_24H:BRD-K87268239:10.12,ERG016_VCAP_24H:BRD-K87268239:3.37,ERG016_VCAP_24H:BRD-K87268239:1.12,ERG016_VCAP_24H:BRD-K87268239:0.37,ERG012_VCAP_24H:BRD-K87268239-001-01-5:10.1233,ERG012_VCAP_6H:BRD-K87268239-001-01-5:10.1233
5720,-0.41530045867,-0.616209685802,1.22085535526,-0.580255389214,0.0536642968655,-0.111751496792,-0.688929319382,-0.610923349857
466,-0.0910640433431,-1.00433909893,-1.17519962788,-0.9250420928,-0.515397191048,-0.0356985926628,-0.0341007113457,0.122169792652
6009,-0.737086772919,0.40800756216,0.816098153591,-0.142473310232,0.992378592491,-0.00322093069553,0.522909164429,0.202220112085
2309,-0.290666699409,0.445879966021,-2.03223991394,-0.734771251678,0.3767157197,-0.0458043366671,0.704130768776,0.0447061508894
387,-0.611421585083,-0.0415772497654,1.73765385151,-0.596833884716,1.2995673418,0.200481891632,0.797794222832,-0.0756072998047
3553,0.0336324982345,-1.03410983086,0.608767151833,0.785080432892,-0.602149963379,-0.860324978828,-0.964388847351,-0.389947652817
427,-0.354664623737,-0.629283249378,-0.894291162491,-0.829230010509,-0.23174034059,0.364375770092,0.0039221579209,-0.179413482547
5898,0.694508969784,-0.568073272705,-1.21002709866,0.129096150398,0.111065208912,-0.426423311234,-0.868500232697,0.0788422301412
23365,0.344341188669,-0.366855949163,-0.695914268494,-0.0438393056393,0.493096739054,-0.407765895128,-0.227746933699,-0.170291766524
6657,-0.199817687273,-0.464705407619,1.1643037796,0.253557354212,-0.518610715866,-0.697665691376,-0.280121028423,-0.156205773354
5054,0.0171245336533,-1.0048494339,0.725556194782,0.275890111923,0.855587661266,-0.828307747841,-0.126431837678,0.0544849187136
3108,-0.139476269484,0.0891436636448,5.0978345871,0.432220995426,-0.459942519665,-0.315152108669,-0.607995331287,-0.0770419314504
1950,0.260745018721,-0.211589694023,1.95874989033,-0.421455681324,-0.864414930344,0.033362030983,-0.384043514729,0.241418763995
351,0.566633284092,-0.0188515484333,-1.24830663204,0.586539208889,-0.937935054302,-0.524644196033,0.206073135138,1.02284896374
4846,-1.07827758789,-0.285122871399,1.88406610489,0.970850765705,-0.188848614693,-0.181308835745,0.878300666809,1.02964425087
