rid,DOS008_VCAP_6H:BRD-K66944475-001-01-9:5,DOS008_VCAP_24H:BRD-K66944475-001-01-9:5,DOS037_A549_24H:BRD-K66944475-001-01-9:5
5720,0.393019586802,0.54289996624,0.0859499871731
466,1.07630729675,-0.0311999991536,0.217849999666
6009,0.408271491528,0.857149958611,-0.304700016975
2309,-0.592777967453,0.269300013781,1.02005004883
387,0.523175537586,0.607100009918,-0.478399991989
3553,-0.108405381441,-0.764199972153,1.80010008812
427,0.99455177784,-0.984399974346,0.692499995232
5898,0.474860727787,-0.855549991131,0.785799980164
23365,-0.141884416342,-1.4021999836,-2.28075003624
6657,-0.741243481636,-0.383850008249,-0.684549987316
5054,0.291311711073,0.0161499977112,-0.0348999798298
3108,-0.128884315491,0.556900024414,-0.313300013542
1950,-0.258498847485,-0.452400028706,0.941100001335
351,0.596770524979,-0.888650000095,0.00170000002254
4846,0.184558331966,0.0378499962389,0.805500030518
1452,-1.94261431694,0.869750022888,0.26240003109
4776,0.268550276756,-0.934350013733,1.43420004845
6908,0.945304095745,1.30774998665,-0.738000035286
672,-0.155346646905,-0.0888999998569,0.0898000001907
5710,0.0885863602161,0.539399981499,-0.700749993324
2115,-1.25084781647,1.22494995594,0.49745002389
7015,1.0519721508,-0.68314999342,0.160499989986
8726,0.230737626553,0.0185499936342,-0.144600003958
2185,0.0127902328968,-0.565899968147,0.86519998312
3315,-1.14744782448,-0.138199999928,-2.53894996643
5289,0.451312273741,-1.27195000648,1.09579992294
868,-0.132951632142,1.68105006218,0.502950012684
1677,-0.666636407375,-0.221750020981,0.252000004053
7043,-0.23268070817,-1.14055001736,0.82380002737
5613,0.597356438637,-0.902499973774,0.463699996471
595,0.226076960564,0.0516999959946,-0.722999989986
4793,-0.110235035419,-0.0966000035405,-0.428200006485
2736,-0.299912035465,-0.180400013924,0.662750005722
5290,2.55410242081,-2.09050011635,0.403050005436
6194,-0.325848937035,0.0,-0.00164999999106
1676,0.223666727543,-0.946550011635,0.818949997425
23512,-0.214849829674,-0.366899996996,-0.330150008202
148022,0.531889915466,0.656849980354,0.118699967861
1906,0.154805153608,-1.06404995918,1.05035007
8878,-1.08172500134,-0.498849987984,-1.13084995747
3091,0.280966937542,-0.106899999082,0.065150000155
5743,0.344879090786,-0.392800033092,-0.30039998889
5321,1.16160297394,-0.409749984741,-0.0207500047982
4144,-0.0107047334313,0.0362499952316,-0.172849982977
1981,-0.959580361843,0.566399991512,0.183600008488
695,1.26841855049,-0.263250023127,-0.0555000007153
10398,0.552908957005,-0.452749967575,0.993799984455
5708,0.897265315056,0.431849986315,0.272850006819
1213,0.450213134289,1.14829993248,-0.344500005245
226,0.579461693764,0.530099987984,-0.0207500010729
6777,-0.0491256713867,0.629649996758,-0.418000012636
2113,-0.599529862404,-0.532549977303,1.27145004272
3329,0.736544072628,1.11969995499,-1.41549992561
1050,-0.262984573841,0.653050005436,-0.961749970913
9491,0.0634035021067,-0.608399987221,0.454349994659
22926,0.0244640111923,-0.447050035,0.524550020695
5899,-0.685000181198,1.17165005207,-0.190600037575
5467,-0.412074863911,0.0487499982119,1.21580004692
6774,-0.494564145803,0.189850002527,-0.25830000639
1788,0.212704390287,-1.02939999104,0.78100001812
5921,-0.0325586050749,-0.0562499761581,-0.432850003242
5721,-1.49704957008,0.146399974823,-2.31030011177
2263,0.19533239305,-0.571349978447,-0.0749499946833
808,1.08406162262,-1.9985499382,-0.236950039864
30001,0.888856709003,0.00769999623299,-1.63529992104
348,0.113374844193,1.31550002098,0.120950005949
30849,0.566484928131,-0.0155500024557,-0.616050004959
1454,0.0551037192345,-0.141200006008,0.0147000104189
6500,0.189698368311,-0.555150032043,-1.05820000172
5627,-0.768862009048,-0.467099994421,-0.131299987435
5715,-0.178716495633,0.759850025177,-0.874199986458
4791,0.0830039009452,0.337999999523,0.0782499909401
56924,0.729754030704,-0.580550014973,-0.503549993038
2690,0.51105338335,-0.207850009203,-3.11384987831
1019,-0.0149337649345,-4.34205007553,-2.92315006256
51422,-0.677849411964,0.0635000020266,0.271300017834
5788,0.200177818537,-0.90750002861,1.04224991798
6709,-0.456320762634,1.35374999046,-0.780449986458
1277,0.556767940521,1.49629998207,-0.3858499825
993,0.37141251564,0.299250006676,-0.444950014353
7157,-0.0115864574909,1.47725009918,-0.112250000238
1958,-0.73593711853,0.79960000515,-1.00775003433
4582,0.236133307219,0.761700034142,0.171649992466
9212,0.385661870241,1.15524995327,0.287349998951
8440,0.615821838379,1.44599997997,0.532299995422
6790,-0.263826817274,0.149000003934,-0.36439999938
8851,0.313261210918,0.169599995017,0.750599980354
2534,-0.0432635992765,-0.0774499773979,1.45034992695
4893,0.28085693717,-1.22504997253,-1.32439994812
665,-0.33314961195,0.0063000023365,-0.776199996471
4313,-0.338842362165,-0.32365000248,0.976149976254
1022,-0.181231290102,-0.424499988556,1.18824994564
5880,-1.82382643223,-0.129700005054,0.237049996853
3162,-0.018772110343,-1.04259991646,-0.400950014591
1282,-0.0738855227828,-1.08910000324,0.771550059319
3383,-0.857876181602,4.4984498024,0.276050031185
727,-0.249380126595,-0.528199970722,-0.483550012112
4792,-0.176600724459,0.900250017643,-0.0885500013828
4794,-0.131958439946,-1.28184998035,1.35794997215
902,0.569403588772,-0.851150035858,-0.459950000048
8091,-0.669548988342,-0.920500040054,-1.12999999523
3486,-0.601516962051,-0.754099965096,-1.07019996643
10818,-1.31959295273,-0.337000012398,0.637250006199
3454,-0.53540956974,-0.666499972343,0.859050035477
4282,0.662865042686,1.28085005283,-0.859899997711
1605,-1.28982234001,-0.0223999917507,-0.0883999913931
10644,-0.480783849955,-1.22620010376,-0.220449984074
2065,-0.372107207775,1.3125500679,0.68005001545
8321,-0.300675272942,-0.939800024033,0.84475004673
8503,0.0255003869534,-0.1712000072,0.372950017452
7027,0.15361943841,-0.108499974012,0.25049996376
6850,0.582678735256,0.0723999962211,0.425349980593
1978,-0.84949105978,0.545700013638,-1.55349993706
896,-0.673083662987,-0.884850025177,-0.771250009537
5777,-0.536690056324,0.188299998641,-0.70064997673
1846,-0.187396764755,1.1384499073,-0.433799982071
5925,1.2563419342,-1.09179997444,0.365649968386
142,-0.487441152334,1.04554998875,-0.155799984932
1021,-0.656339526176,-0.183799996972,0.991099953651
5699,-0.370405852795,-0.679549992085,-1.96639990807
8061,-0.871169447899,-0.747099995613,-0.415099978447
1870,-0.401951730251,-0.303449988365,0.410099983215
1398,-0.79040658474,0.64770001173,0.231049999595
3312,0.0254186168313,-4.64645004272,-2.06564998627
891,0.841211438179,0.169049993157,-1.09335005283
4775,-0.635127186775,-2.80235004425,0.884850025177
5111,0.663720667362,0.0568999946117,-0.00374999991618
