rid,CPC002_HA1E_6H:BRD-K68264559-045-01-6:10,CPC002_HA1E_24H:BRD-K68264559-045-01-6:10,CPC002_HCC515_6H:BRD-K68264559-045-01-6:10,CPC002_HCC515_24H:BRD-K68264559-045-01-6:10,CPC002_PC3_6H:BRD-K68264559-045-01-6:10,CPC002_PC3_24H:BRD-K68264559-045-01-6:10,CPC002_VCAP_6H:BRD-K68264559-045-01-6:10,CPC002_VCAP_24H:BRD-K68264559-045-01-6:10,CPC016_A375_6H:BRD-K68264559-045-01-6:10,CPC016_A549_6H:BRD-K68264559-045-01-6:10,CPC016_A549_24H:BRD-K68264559-045-01-6:10,CPC016_ASC_24H:BRD-K68264559-045-01-6:10,CPC016_HEPG2_6H:BRD-K68264559-045-01-6:10,CPC016_HT29_6H:BRD-K68264559-045-01-6:10,CPC016_MCF7_6H:BRD-K68264559-045-01-6:10,CPC016_MCF7_24H:BRD-K68264559-045-01-6:10,CPC016_NEU_24H:BRD-K68264559-045-01-6:10,CPC016_NPC_24H:BRD-K68264559-045-01-6:10,CPC016_SKB_24H:BRD-K68264559-045-01-6:10,CPC020_A375_6H:BRD-K68264559-001-09-2:10,CPC020_A549_6H:BRD-K68264559-001-09-2:10,CPC020_HA1E_6H:BRD-K68264559-001-09-2:10,CPC020_HCC515_6H:BRD-K68264559-001-09-2:10,CPC020_HT29_6H:BRD-K68264559-001-09-2:10,CPC020_MCF7_6H:BRD-K68264559-001-09-2:10,CPC020_MCF7_24H:BRD-K68264559-001-09-2:10,CPC020_PC3_6H:BRD-K68264559-001-09-2:10,CPC020_PC3_24H:BRD-K68264559-001-09-2:10,CPC020_VCAP_6H:BRD-K68264559-001-09-2:10,CPC020_VCAP_24H:BRD-K68264559-001-09-2:10
5054,0.891091346741,0.715025484562,0.107115440071,-0.97898298502,0.419320583344,0.00339806079865,-0.117364726961,-0.750835478306,-2.70192742348,-0.0940999984741,1.44299483299,-1.90836238861,0.78678393364,-0.0703016072512,0.221263498068,-0.681067109108,-0.643750011921,0.391524136066,0.575585901737,0.0710799992085,0.684149980545,0.496460855007,-0.415749967098,1.50499999523,-0.501797914505,-1.16606926918,-0.600673317909,-0.549043893814,0.235160604119,0.898387312889
3108,-0.0802376866341,0.00602827966213,5.59428596497,-1.51621627808,-1.2626349926,-0.606571495533,-0.65306019783,-0.632260680199,0.327158182859,-1.39869999886,0.0686996132135,-0.0676757842302,-0.305633604527,0.650642693043,-0.715495586395,0.371406584978,0.223300009966,-0.641835510731,0.749048471451,-0.0812199935317,-0.240550011396,-0.715102016926,1.8315500021,0.352200001478,-0.197767913342,0.816999852657,0.653957366943,-0.566915869713,0.757152199745,-0.362827479839
1950,0.63188803196,-0.0486707389355,2.94408988953,0.549108862877,0.319186061621,-0.24366812408,0.442009687424,-1.49167525768,-0.452011346817,1.40425002575,0.034599788487,-0.259177416563,-0.485016226768,0.860166192055,0.0284096300602,0.220028549433,0.0901499986649,-0.433042824268,-1.05910754204,0.209800034761,-0.0719000101089,0.23583714664,1.78565001488,1.37744998932,-0.4098700881,1.0578867197,0.94593578577,-0.480388402939,0.505767941475,-0.00971078872681
351,-3.06855535507,-0.177042558789,0.307643383741,-0.780754804611,0.271525710821,-0.793322145939,0.999504506588,-0.278856903315,-0.810652911663,1.03200006485,0.253842949867,-0.358801871538,-0.190436720848,0.335270375013,-0.964630842209,0.906823992729,-0.000650000059977,0.375175744295,1.79149501491e-05,0.264119982719,-0.0561000108719,-1.14586222172,-0.516449987888,0.207749977708,-0.151846259832,0.257140696049,0.43309032917,-0.869130730629,2.0020635128,0.694736003876
4846,-0.0896364748478,0.291224062443,0.983133554459,-1.37268686295,0.416082710028,0.642462491989,-0.448962032795,0.482615441084,-0.092026039958,0.92509996891,-0.798069477081,-0.423551410437,-0.109477028251,0.208654388785,-1.08120584488,-0.175833970308,-0.256799995899,-2.04747629166,-2.5268034935,-0.839960098267,-0.950049996376,-0.795297205448,0.821500062943,0.881200015545,3.65992259979,-1.28310871124,0.0555315166712,0.0319328010082,0.405010849237,1.15889620781
1452,1.18419623375,0.722004771233,-2.21327066422,0.34828466177,1.10765016079,-0.337915182114,-0.0800242275,0.945073962212,-0.591361522675,-0.738799989223,0.534560084343,0.833164989948,-0.744455814362,-0.833451926708,-0.837380051613,-1.08601975441,-0.253700017929,-0.0390845574439,-0.187343835831,0.0394400134683,0.021899998188,-0.0515696406364,-0.13480001688,-0.194224998355,0.491951823235,-0.32407155633,-0.645478606224,-0.199966311455,-0.577461957932,0.236986130476
4776,0.331905066967,-0.353367805481,2.34879422188,0.420025318861,-0.0753290355206,0.071177303791,0.256292641163,-1.13565051556,-0.534594655037,1.45279991627,-0.22345046699,-0.890657365322,-0.563259482384,0.80842089653,2.30755591393,0.688184142113,-0.53845000267,-0.442150175571,-0.73969656229,0.337160021067,-0.881549954414,0.583831846714,1.09290003777,0.00362503528595,-0.436670482159,0.0777513384819,1.21449506283,-0.290814876556,0.785320103168,1.25213837624
6908,0.994921863079,0.693070530891,3.26041531563,-0.344865441322,-0.226514741778,-0.767821729183,-0.489268541336,1.65925776958,0.289355784655,-0.0540000200272,0.365986406803,0.662689208984,0.825908780098,-0.0789017379284,-0.907062530518,0.0209495797753,0.25624999404,0.128391593695,0.64783924818,-0.184260010719,0.0213499963284,-0.624187886715,0.305000007153,-0.0667250156403,-0.30295997858,-1.18741035461,-0.180867701769,0.448216974735,-1.59476447105,-0.190901190042
672,1.07879304886,-0.283293902874,2.77921700478,0.162327975035,0.235179260373,0.61203289032,-0.0251205824316,-0.0594458766282,0.46496835351,-0.292500019073,0.793725311756,1.16438472271,0.276947110891,-0.204485937953,1.06902062893,0.536659538746,-0.323549985886,1.92201817036,-0.0501499325037,0.141680017114,0.54129999876,-0.5915594697,-0.88119995594,0.174750030041,0.546972513199,-0.0973890200257,0.275636792183,-0.195331439376,0.867022275925,-0.103593327105
5710,-0.0327962040901,0.456909954548,0.492729395628,-0.73045027256,-0.654292285442,-1.172052145,-0.109686657786,0.166063413024,-0.673679232597,-1.17075002193,1.15505182743,0.742033720016,0.112349115312,-0.712190806866,-0.316088795662,0.42388394475,-0.239500015974,-1.00418639183,0.69677990675,-0.439360022545,1.12845003605,-0.628142237663,-1.61755001545,-0.309675008059,-0.559556186199,0.12177953124,-1.09618270397,0.175583347678,0.710245251656,1.26482880116
2115,0.517519295216,-0.648373603821,3.8676841259,0.741962552071,0.893618404865,0.617881417274,-0.166317403316,-0.634391009808,-0.0888419002295,-0.688250005245,-0.839462161064,-0.577485382557,0.00195467472076,-0.796292960644,1.26466035843,0.749780356884,0.566650032997,-0.235316172242,0.2430973351,0.214659973979,-0.0478999912739,0.438085079193,0.888300001621,0.587849974632,0.268106460571,0.828405976295,-0.0513595938683,-0.736278355122,0.241533100605,1.32114744186
7015,-0.0685980916023,-0.127242967486,2.70802879333,0.177888602018,-0.153393000364,0.289363265038,-0.0862383693457,-0.475797981024,0.518511533737,0.697749972343,-0.05974875018,-1.40955364704,-0.674258470535,0.0844464972615,0.639504492283,0.826405405998,0.223849996924,0.0652976185083,-0.277970254421,-0.179520010948,-0.578349947929,-0.837016642094,1.4169999361,0.140675008297,-0.0469525046647,-0.341213285923,0.29329636693,-0.550849020481,0.92668068409,0.309408098459
8726,0.531267702579,-0.803796470165,1.81142497063,-0.419697493315,-0.664527773857,-0.18360054493,0.106510594487,0.758450031281,1.82108008862,0.155799999833,1.37500619888,0.804137170315,0.306531757116,-0.225562468171,0.198586970568,0.384233474731,0.0862000286579,-0.0328443311155,-0.264639884233,0.826120018959,1.46934998035,0.644742965698,0.435299992561,-0.343074977398,-1.02389872074,0.410995841026,1.05052447319,0.457992970943,0.357913255692,-0.443456828594
2185,-0.0118358135223,-0.629306316376,2.85101246834,0.244004607201,-0.433441847563,-0.409275382757,-0.59145963192,-0.764740645885,-0.806696116924,1.5080499649,-0.497567683458,-0.241831973195,-0.678864717484,0.222503840923,0.684295773506,0.460055530071,0.635349988937,0.442951798439,-1.04076933861,0.0551599562168,-0.826550006866,-0.372964739799,1.00610005856,0.0106499791145,-0.0566877350211,0.596322000027,0.837500393391,-0.779582381248,0.4060780406,0.574613273144
3315,-0.634864330292,0.607118785381,1.55782854557,-0.459261208773,-0.612725257874,-0.477035522461,-0.196924358606,-0.280532568693,-0.18540135026,-0.661100029945,0.421477556229,0.731841385365,0.876364827156,-0.407325059175,0.510515570641,0.121070705354,0.15640000999,3.54118680954,0.00097796774935,0.193100005388,0.546199977398,0.890342235565,-0.896800041199,-0.640950024128,0.743335366249,0.673940718174,-0.721971988678,0.653276979923,0.00649582594633,-0.597257733345
5289,-1.71410918236,-0.403055042028,0.1762765944,-0.0739793181419,0.0561213940382,0.158773317933,0.0659893751144,-0.812530517578,-0.183464974165,-0.161850005388,-0.682699680328,1.33774602413,0.33544716239,0.695618212223,-1.22328078747,1.17789554596,0.0200499892235,0.825055122375,0.21331435442,-0.160519987345,0.485050022602,-0.0510196909308,2.03104996681,0.691624999046,0.578567266464,-0.262746810913,0.536030054092,-0.607374787331,0.281605184078,0.374502390623
868,-0.282054841518,0.840331494808,2.5184533596,0.0749954283237,0.335011452436,0.628310978413,-0.0608315691352,-0.757527112961,-0.203283280134,0.344350010157,0.0611021779478,0.200163275003,-0.382565766573,0.0909666419029,1.61516916752,-0.650707662106,0.140699997544,-0.24581861496,0.344049423933,1.92049980164,-0.383450001478,-0.0949364975095,-0.470600008965,0.368375003338,0.766950488091,-0.103530973196,0.831278681755,-1.01511704922,0.0202938020229,1.0293135643
1677,1.23137927055,-0.00403844472021,3.25168275833,0.397586226463,0.704126298428,-0.00287535786629,-0.292889982462,-0.19856646657,-0.204136133194,0.654500007629,-0.443283736706,-0.298731029034,0.242322579026,0.402105778456,0.644744038582,1.435079813,-0.239749982953,-0.21236731112,-0.761690557003,3.05362010002,-0.314649999142,-0.329243093729,0.563199996948,1.04554998875,1.00775074959,-0.248796969652,1.30307722092,-0.279909968376,0.613783061504,0.225352481008
7043,-0.800059378147,-0.23637098074,1.2006200552,0.896862626076,-1.12741851807,-0.298707604408,-0.257415920496,-0.891369700432,-0.795817315578,-0.00244998931885,-0.589893400669,-0.232961565256,-1.14909040928,-0.257035493851,0.881096482277,0.394508004189,1.09274995327,1.35148346424,-0.450093507767,0.0304399505258,0.427950024605,-0.296759754419,0.626100003719,0.596825003624,0.184617102146,0.598121225834,0.529925227165,-0.669492721558,1.07445240021,1.29934251308
5613,-0.928677380085,-0.184199362993,2.83759903908,0.54393351078,-0.742483615875,-0.602432727814,0.308936923742,-0.334520697594,-0.526706755161,0.648350000381,0.48505884409,-0.748338520527,-0.776388704777,0.83025431633,0.795283794403,0.655601322651,0.370249986649,1.18024969101,-1.37088465691,0.266499996185,0.270700007677,0.0809723883867,1.37475001812,0.391149997711,0.665023624897,0.620351195335,0.315360933542,-0.676983177662,0.992231667042,1.11188089848
595,0.622085928917,0.503907859325,1.06187427044,-0.0492471903563,0.223839044571,0.0820656120777,-0.240242987871,0.834897875786,-0.0255888495594,-0.362949997187,0.746683835983,1.00675797462,0.261823117733,-0.530868887901,0.0965632498264,0.214625760913,-0.71724998951,-0.0810773670673,0.85033005476,-0.0211200043559,-0.512449979782,0.608068525791,-0.912850022316,0.130000025034,-0.28240147233,0.799628615379,-0.678584456444,1.20650029182,-0.0640459060669,-0.196960568428
4793,1.10219454765,0.063943862915,4.61004686356,-0.67335408926,-0.93978279829,0.961262226105,0.120488524437,0.624240934849,0.612699985504,-0.565249979496,0.325849950314,1.58857285976,0.604483902454,-0.447238087654,3.15032601357,0.188273519278,0.137450009584,-0.350706458092,0.56287509203,-0.412620007992,0.400949984789,-0.576232910156,2.80749988556,0.589525043964,-0.174198552966,0.0710641443729,0.156439214945,-0.1803932935,-0.0322475135326,-0.475381553173
2736,0.412190884352,0.848233342171,4.30300569534,0.261987864971,-0.499917209148,-0.706389248371,-0.106563225389,1.00987040997,-1.08957993984,-0.717800021172,-0.676427781582,-0.203115820885,-0.901640117168,-0.563251614571,0.362769067287,1.58285176754,0.791499972343,-0.259037613869,-0.939647614956,-0.145460009575,1.07319998741,0.0976492017508,2.99924993515,0.375099986792,0.647087752819,0.880927085876,0.32075586915,-0.812784552574,-0.269647330046,2.27921271324
5290,-1.32838857174,-0.390416204929,1.27508842945,0.807673573494,0.0296466872096,0.314605265856,0.0720361024141,-2.12704205513,-0.0550301671028,1.18790006638,-0.607405662537,-0.390830814838,-0.168139830232,0.872095823288,0.389195352793,0.513216972351,0.109600000083,-1.7388933897,-0.288420259953,0.507520020008,-0.820749998093,-0.399499922991,0.40189999342,0.438899993896,-0.250283330679,0.048992421478,0.244761526585,-1.0110502243,-0.399317502975,-0.214183315635
6194,-0.0806736201048,0.098850056529,0.00035363342613,-0.597811758518,-0.762488901615,-2.12159609795,-0.191634714603,0.226349413395,-0.186464324594,-0.00065000000177,-0.0975776016712,-0.878791928291,0.0879659578204,-1.16610682011,-0.678002774715,-1.10404276848,-0.318700015545,-0.202276602387,0.00033064399031,0.37650001049,0.00034999998752,-0.597901761532,-1.01139998436,-0.709374964237,0.0973646193743,0.456986367702,0.184561669827,-0.306606024504,-1.54323220253,0.426726639271
1676,-0.336131155491,-0.563450694084,1.99279415607,0.656577706337,-0.36177521944,-0.870226860046,0.0865931287408,-1.2836587429,-0.960429608822,1.17444992065,0.57380259037,-0.168778061867,-1.29055321217,0.0153872333467,0.586116850376,0.689867675304,0.487300008535,0.723794043064,-0.977696418762,0.0965599939227,0.401549994946,-0.525812745094,-0.0834999680519,0.00702500343323,-0.406069129705,0.0212898552418,1.25186109543,0.0962607562542,1.05279994011,1.10858535767
23512,0.906578660011,-0.440364181995,-3.77498555183,0.0813244581223,0.295505344868,0.179171979427,-0.276731461287,0.373266071081,0.632325053215,-1.10714995861,1.26147317886,1.00723361969,-0.721683323383,-6.20768117905,-0.949108481407,0.670480012894,0.322149991989,-0.0863849967718,0.0527044534683,0.499600023031,0.786650002003,0.937530696392,-0.878499984741,-0.684849977493,0.812920570374,0.923971056938,0.486524760723,-0.116612285376,0.0907515883446,0.051698833704
148022,0.90066409111,0.939584970474,2.24002218246,-0.430000752211,-0.492974430323,0.363209933043,-0.506217360497,0.529704391956,-0.0289635956287,-0.602550029755,-0.773623883724,-0.127715647221,-1.02112233639,0.565189182758,-0.124401837587,-0.42957264185,0.310099959373,-0.270646989346,1.94919264317,0.160659998655,-0.178850010037,1.67305874825,0.585150003433,0.60987496376,0.505134046078,-0.0753086805344,-0.773050308228,0.0311245471239,0.172684699297,-0.123433917761
1906,0.531320214272,-0.0599890761077,1.06709253788,1.00828325748,0.0220685172826,-0.343651533127,0.213158994913,-0.832353115082,-0.653813958168,-0.323599994183,0.652442395687,-0.627288281918,-0.956524789333,-0.0732069015503,0.197268992662,0.102557145059,0.444799989462,0.473218172789,-0.452058255672,0.0431200042367,1.21560001373,1.13245260715,0.0358499884605,0.546275019646,0.215821281075,-0.0303110145032,0.326331138611,-1.89608550072,0.158113822341,-1.26200389862
8878,0.603904664516,-0.0281537920237,0.804681956768,-1.00806736946,0.00148216634989,-0.545614361763,-0.972365379333,0.244919136167,0.196989268064,-1.55750000477,0.435921877623,0.153274014592,-1.28668296337,0.705003201962,0.36355432868,-0.229415223002,0.0350000113249,0.0124036222696,0.28657117486,2.02128005028,0.759249985218,0.833778321743,0.400849997997,-0.920000016689,-2.06069564819,-0.543705105782,-0.688537597656,0.98433047533,0.117925539613,0.681701183319
3091,-0.178882881999,-0.175948724151,-0.265562832355,-1.61347603798,0.329276800156,-0.0268711168319,-0.336762726307,-1.27611112595,-0.65178501606,-1.38170003891,1.12099349499,0.386899799109,-0.474841594696,0.319050043821,0.609523296356,-0.114114463329,0.388700008392,0.775676071644,0.731153011322,0.437980026007,0.438150018454,0.195015922189,-0.830799996853,0.0816999971867,0.34328147769,0.3368037045,0.683542668819,-0.685413956642,0.741308093071,0.692979097366
5743,0.544304013252,-0.0757985264063,1.88483202457,-0.215207472444,-0.689450800419,0.582467377186,0.345537543297,-0.575407147408,0.703044056892,-0.120450004935,-0.062286183238,-0.677623927593,2.24339413643,0.876459121704,0.319387674332,-1.19866323471,-0.25744998455,-0.100705675781,-1.46351599693,0.139660000801,0.883350014687,0.346970319748,-0.322650015354,-0.0355250239372,-0.817010521889,0.209976822138,-0.0923456996679,-0.404455423355,0.735707163811,0.241812765598
5321,-1.24377942085,-0.137892141938,0.950403928757,0.647948384285,0.0982452630997,-0.427635282278,0.858305215836,-2.28751730919,-0.132324144244,1.61279988289,-0.80864572525,-0.732262015343,-0.349890261889,-0.75683838129,-0.225983932614,0.544807434082,0.00065000000177,-0.24648219347,-0.957662463188,0.357140034437,-0.631500005722,-0.181197166443,0.10615003109,0.337825000286,-0.223708674312,-0.39809691906,0.676854968071,-0.769438683987,0.259901762009,0.312578588724
4144,-0.689417481422,-0.57908064127,-4.22590637207,-0.300010502338,-0.421973973513,-1.51797962189,-0.720027208328,-0.462582141161,-0.0526107549667,-0.401150017977,-0.73264247179,-0.117408759892,-0.668925404549,-0.720062494278,0.0447864308953,0.470415651798,0.583050012589,0.22381323576,-0.762960672379,0.288520008326,-0.695050001144,0.185379758477,-0.979950010777,0.382499992847,0.696131527424,0.0754487514496,0.66672283411,-0.236404791474,0.484617769718,0.875490903854
1981,0.899817705154,1.32976984978,2.31435036659,0.746907889843,1.24773561954,-0.223033547401,-0.769015371799,0.582277655602,-0.226090177894,1.77399992943,-0.677950561047,0.0649594515562,-0.0815083086491,0.48070037365,0.840665102005,-0.219722226262,0.537250041962,0.132030650973,1.31112992764,-0.368600010872,0.183800011873,0.739863753319,0.0241500027478,0.766274988651,0.0507492795587,0.100295186043,0.191222727299,0.613349318504,1.57145178318,0.972295165062
695,0.55325615406,0.0231598690152,1.59492707253,-0.702775895596,0.237200677395,-0.0847199857235,0.0261510759592,-0.188881605864,-0.534078717232,0.117399990559,0.278781503439,0.600789189339,0.237770974636,-0.148903340101,0.265303879976,0.845243215561,-0.669800043106,-0.129352241755,-0.489371955395,1.72550022602,0.585150003433,0.42203065753,0.96154999733,0.761675000191,-0.0347091853619,-0.122176639736,1.24154686928,-0.728731632233,0.291675120592,1.52835524082
10398,0.950653254986,0.630352079868,1.59630060196,-0.186756059527,0.0692304447293,0.799295604229,-0.0671442523599,-0.890398561954,-0.440377295017,0.647099971771,-0.216386914253,0.934188723564,-0.705506145954,-0.0685669034719,0.332449674606,0.592931687832,-0.388199985027,0.746951460838,-0.0157346501946,1.39033997059,-0.206199988723,0.409491121769,0.891700029373,-0.0383499860764,0.571411550045,0.987273335457,0.389384686947,-1.1161043644,0.433627158403,0.936641216278
5708,0.172534346581,0.253935962915,2.4202747345,-0.439095646143,0.116944044828,-0.0415075048804,-0.663970530033,-0.946456193924,0.12608243525,0.439999997616,-0.287122666836,0.204670667648,-4.84110975266,0.457258462906,0.439378857613,1.55209374428,0.967949986458,0.411645650864,0.334396272898,1.05460000038,0.984899997711,0.344051152468,1.05414998531,0.752149939537,0.489684462547,-3.51555109024,-0.067418128252,-0.412096321583,0.310838460922,0.65142339468
1213,0.840581417084,0.416134893894,1.40627706051,-0.781010568142,-0.223348140717,-0.0906234383583,-0.564189314842,1.29596400261,0.0745800882578,-0.469399988651,0.578770339489,0.559033215046,-1.80882453918,-1.73230159283,-0.640752911568,1.1956769228,0.0245999991894,0.147250860929,0.761574625969,0.243019998074,1.04559993744,-0.770541012287,-0.360449969769,-0.703299999237,-0.0124790230766,-4.2925286293,-0.340663254261,1.20452451706,-0.731994330883,-0.140952274203
226,1.15250957012,0.366399854422,0.895806491375,-0.871062278748,-0.580894351006,-0.78771263361,0.422013491392,0.0171893984079,-0.0435850471258,-0.0731000006199,1.04215669632,0.547245800495,0.394965589046,0.424015969038,0.0739462375641,0.309375792742,-0.16345000267,0.0816606357694,0.926699638367,0.448819994926,0.538100004196,0.760504841805,-0.49715000391,-0.0190499871969,-0.711904108524,-0.408944040537,-0.141664043069,0.904341340065,0.798537373543,0.299728423357
6777,0.690816223621,-0.137245774269,1.27615773678,0.00412058830261,-0.114929139614,0.163865670562,-0.265239655972,0.182188749313,-0.534727334976,-0.840449988842,0.370932936668,0.431176006794,-0.241363033652,0.277966141701,-1.80017566681,0.665952801704,-0.327950000763,0.221951037645,0.437267959118,0.155460000038,-0.776049971581,0.190874993801,-0.464800000191,0.639999985695,-0.259271264076,-0.536211490631,0.55689060688,-0.51077067852,0.475664585829,-0.380464196205
2113,1.11170268059,0.866088867188,3.50203251839,0.408217191696,1.3421022892,-0.384474933147,-0.0729132443666,-0.727710783482,-0.536704599857,-0.367600023746,-0.382367879152,0.871542751789,-1.61410188675,-0.347663521767,0.309203177691,0.137817323208,-0.155900031328,0.0729406327009,-0.920377254486,-0.188980042934,0.21890000999,-0.154378026724,1.64689993858,0.302074968815,0.533952116966,1.00761520863,-0.119497150183,-0.252663969994,-1.0609177351,0.848479688168
3329,0.69088280201,0.692091226578,1.87485790253,-0.259148597717,0.737715244293,-0.704963386059,0.112136848271,0.575252115726,0.651810526848,-0.80989998579,0.712899565697,0.39109146595,0.702758669853,0.424724340439,0.183830142021,-0.364213764668,-0.391399979591,1.07211124897,0.243561476469,0.267820060253,0.932549953461,0.185532510281,-0.621850013733,-0.739225029945,0.644932627678,-0.877114593983,-0.659290611744,1.07046425343,0.243241250515,0.382266521454
