rid,DOS021_VCAP_24H:BRD-K22229373-001-02-9:5
5720,-0.562950015068
466,-0.257550001144
6009,-0.598649978638
2309,-0.565899968147
387,-0.652950048447
3553,0.87885004282
427,-0.283650010824
5898,-1.27474999428
23365,0.075100004673
6657,1.60334992409
5054,0.983550012112
3108,0.794049978256
1950,1.06089997292
351,-0.0238999724388
4846,0.145299971104
1452,-0.78869998455
4776,1.15415000916
6908,-1.09479999542
672,0.483900010586
5710,-2.59759998322
2115,0.954699993134
7015,0.796399950981
8726,0.635349988937
2185,1.26565003395
3315,1.31505000591
5289,-0.126550003886
868,-0.699200034142
1677,0.199200004339
7043,-0.744900047779
5613,-0.827250003815
595,-1.13059997559
4793,1.82410001755
2736,0.465850025415
5290,0.0466500036418
6194,0.307249993086
1676,-1.29809999466
23512,0.430649995804
148022,0.0953999906778
1906,0.45839998126
8878,-0.891950011253
3091,-0.729449987411
5743,-0.00115000084043
5321,0.31970000267
4144,0.462650001049
1981,2.164249897
695,-0.654649972916
10398,0.0856000036001
5708,-0.136250004172
1213,-4.4388999939
226,-0.429350018501
6777,0.288899987936
2113,0.363949984312
3329,-2.71234989166
1050,0.551949977875
9491,1.04425001144
22926,-0.810500025749
5899,-0.743149995804
5467,-0.46899998188
6774,-1.21449995041
1788,0.432399988174
5921,-0.179650008678
5721,-0.930449962616
2263,2.01469993591
808,2.21035003662
30001,-0.591199994087
348,0.341499984264
30849,-0.287649989128
1454,-0.60790002346
6500,-1.83955001831
5627,-1.28785002232
5715,-0.557799994946
4791,-0.693050026894
56924,1.5746999979
2690,0.691100001335
1019,1.4796500206
51422,0.369149982929
5788,-0.522449970245
6709,-0.913149952888
1277,-1.05309998989
993,-0.0712000057101
7157,-1.26719999313
1958,0.927049994469
4582,0.282849997282
9212,0.466650009155
8440,-0.455500006676
6790,-1.30134999752
8851,-1.62249994278
2534,-0.506449997425
4893,-0.0773999989033
665,0.740599989891
4313,3.05614995956
1022,-1.51195001602
5880,0.319249987602
3162,-0.0518000014126
1282,-0.122850000858
