rid,MUC.CP001_MCF7_6H:BRD-K27231781-001-01-8:10.0158,MUC.CP001_MCF7_6H:BRD-K27231781-001-01-8:3.3386,MUC.CP001_MCF7_6H:BRD-K27231781-001-01-8:1.1129,MUC.CP001_MCF7_24H:BRD-K27231781-001-01-8:10.0158,MUC.CP001_MCF7_24H:BRD-K27231781-001-01-8:3.3386,MUC.CP001_MCF7_24H:BRD-K27231781-001-01-8:1.1129,MUC.CP001_MCF7_24H:BRD-K27231781-001-01-8:0.371,MUC.CP001_NKDBA_24H:BRD-K27231781-001-01-8:10.0158,MUC.CP001_NKDBA_24H:BRD-K27231781-001-01-8:1.1129,MUC.CP001_NKDBA_24H:BRD-K27231781-001-01-8:0.371,MUC.CP001_NKDBA_24H:BRD-K27231781-001-01-8:3.3386
3091,0.363525718451,0.695766687393,0.514084160328,0.182552620769,0.829791665077,0.656244516373,-0.3899500072,-0.632530629635,-0.344425082207,-1.8832000494,0.0
5743,0.430029124022,-0.327922135592,-0.222742274404,-0.319864749908,0.0178153961897,-0.130340844393,0.174049973488,0.127405315638,0.0171667784452,-0.227750003338,-0.436699986458
5321,0.477494180202,0.511994898319,0.00361615419388,-0.217777043581,-0.612406671047,-0.398888140917,-0.11495000124,-0.226067095995,-0.072619214654,1.18455004692,0.801599979401
4144,0.388057768345,0.593887686729,0.118148013949,-0.400635242462,-0.133006632328,0.391180545092,-0.0135499984026,0.310185700655,-0.227149993181,0.120700001717,-0.866100013256
1981,0.0997577309608,-1.56893253326,-1.50664663315,3.12048363686,0.561570525169,-0.633565604687,0.530150055885,-1.28163897991,-0.192348450422,-0.168199956417,-0.668200016022
695,-0.0696751475334,0.569779098034,0.962085843086,3.48643493652,-0.0953488945961,-0.208077251911,0.0274000167847,-0.0359830483794,-0.245326131582,0.349600017071,-0.316399991512
10398,0.485382884741,0.323256969452,0.719872713089,1.24026358128,0.731522619724,-0.432522147894,-0.151699990034,-0.096719533205,-0.28824698925,-0.234899997711,1.20739996433
5708,-0.969009459019,-1.24652910233,-0.813055157661,-0.200042620301,0.0882245972753,-0.239641562104,-0.28360003233,0.252746999264,-0.0840870663524,0.262499988079,0.384999990463
1213,-0.538661718369,-0.49636900425,-0.42271348834,1.10864651203,-0.344891637564,-0.342758834362,0.528200030327,-0.0292197167873,0.102747298777,-1.55774998665,-0.34090000391
226,-0.0110041573644,-0.639680802822,-0.291416049004,1.20556354523,-1.0135627985,-0.33256983757,-0.314449995756,-1.27445936203,-0.0944043546915,-1.71920001507,0.43259999156
6777,0.00403037667274,-0.773699879646,0.000115156173706,5.37948942184,1.44491827488,0.383370012045,-0.122649997473,-0.946354687214,-0.0974143818021,0.817900002003,0.520399987698
2113,0.603146314621,1.72321915627,0.179856300354,-1.2772885561,0.513942420483,-0.389142870903,-0.144400000572,-0.694066405296,-0.784517586231,2.15189981461,-0.720399975777
3329,-0.154877066612,0.114574879408,-0.506008863449,1.60867679119,-0.728075921535,-0.511153280735,0.120900005102,-0.0958967059851,0.288742214441,-0.365299999714,0.898299992085
1050,-0.780017614365,-1.33798527718,-0.667078137398,5.33051919937,0.0678980201483,-0.171978607774,-0.263750016689,1.126039505,4.13018894196,-0.57080000639,-0.45640000701
9491,1.24611592293,-0.482704043388,0.466317236423,0.197948724031,-0.0672940537333,-0.595790982246,-0.850549995899,0.358182132244,-0.00635353475809,1.32114994526,0.817600011826
22926,0.0206715464592,-0.532788097858,-0.10726583004,1.38841986656,0.943392395973,0.0974139273167,0.187750011683,0.128791540861,-0.773715853691,-0.653949975967,-1.02409994602
5899,-0.14707455039,-0.495594620705,-0.543733596802,-1.34627985954,-0.759827256203,4.08814620972,-0.337150007486,0.505410909653,-0.0673106685281,-0.6957000494,0.646799981594
5467,-0.0976156592369,0.11996883899,-0.266854077578,0.608973383904,0.326964020729,0.049987450242,0.239300012589,0.20159137249,-0.475892961025,1.17315006256,-0.704900026321
6774,-0.485196083784,-0.196011215448,3.18044424057,7.20923185349,0.295261800289,0.216365590692,1.02425003052,-0.770718574524,0.104536361992,-0.398150026798,-1.20940005779
1788,0.17224176228,1.52016103268,0.21290025115,0.0738968551159,0.224782004952,-0.116312004626,-0.168749988079,-1.39772891998e-05,-0.772607862949,1.32500004768,0.490099996328
5921,-0.918397367001,-0.395783126354,0.246838077903,3.00516319275,-0.396485716105,0.233276262879,0.0601499974728,0.646372675896,0.36612662673,-1.84299993515,-0.277300000191
5721,-0.505491256714,-0.753199100494,-0.300248086452,1.63017499447,1.67226934433,0.646302819252,-0.0393000245094,-1.50431680679,0.747673511505,-1.31809997559,0.0
2263,0.944243967533,0.0327703952789,0.392621636391,0.127682924271,-0.698589682579,-0.43009147048,-0.433649986982,-0.691270291805,-0.770596802235,0.915300011635,0.455000013113
808,0.560811519623,-0.207097709179,-0.348259598017,-0.182165980339,-1.73535776138,-0.73042422533,-0.141199976206,-0.433535039425,-0.417911618948,1.64050006866,-0.451299995184
30001,0.234688922763,-0.222720906138,-0.62806391716,5.47740125656,2.08703923225,0.828591525555,-0.448350012302,-0.071805216372,0.0345561280847,-0.371999979019,-0.193399995565
348,0.0626865923405,-0.733086168766,-0.0914956182241,1.42045581341,1.01478838921,-0.340752899647,0.12315005064,-0.6009516716,-0.503838717937,1.33105003834,-0.676999986172
30849,-1.13981437683,-1.00837898254,-0.43547847867,2.54666233063,0.481466382742,-0.0794011950493,0.089699998498,-0.0547341704369,-0.108644850552,-1.53990006447,-0.916199982166
1454,0.914380073547,-0.347224831581,1.34968626499,-1.74576747417,0.260376751423,-0.48523363471,-0.490150004625,0.47605779767,-0.177082359791,-0.268849998713,-0.637600004673
6500,-0.0860462784767,0.236398890615,0.324832320213,1.80035102367,-0.218653917313,0.02228538692,0.530599951744,-0.0399564504623,0.480555057526,-1.54139995575,-0.75150001049
5627,0.500829339027,-0.504447042942,0.700793027878,7.37589931488,-2.14035105705,1.05886149406,-0.731299996376,0.892600953579,0.123234175146,-2.05415010452,-0.702199995518
5715,-0.185639709234,-0.0334847718477,-0.0524767637253,1.85248482227,-0.242262363434,-0.269093811512,0.0590500235558,-1.2414059639,0.0496713370085,-0.59215003252,0.0636000037193
4791,-0.104040622711,0.17554011941,0.0771241486073,0.463106125593,0.643535912037,-0.207339197397,0.0120000243187,0.135588914156,-0.731679558754,2.3898999691,-1.35479998589
56924,0.674643814564,1.5427339077,1.23685109615,5.71465492249,0.0741254612803,0.642702877522,0.289099991322,-0.628388643265,0.224672824144,0.307249993086,-0.674499988556
2690,0.0207590572536,2.77912354469,2.69663977623,2.32877755165,0.861021161079,0.683866500854,-0.118550002575,-1.32694578171,-0.51746827364,-0.303449988365,-0.35609999299
1019,0.427468091249,0.522351741791,0.40424862504,1.1307965517,0.707273423672,0.775758981705,0.470500022173,-0.206397682428,1.34203970432,-0.953250050545,0.127900004387
51422,-0.70566034317,0.185229539871,0.406919121742,5.81386756897,0.352876603603,-0.351034641266,-0.137149989605,0.59511244297,0.352529317141,-0.384950041771,1.17359995842
5788,0.548064470291,0.97694081068,0.306457579136,0.381987065077,0.685418426991,-0.137142047286,-0.202549993992,0.555651068687,-0.687815487385,1.94449996948,0.287200003862
6709,-0.683813929558,0.0453095957637,0.0935679152608,3.09365224838,3.50189590454,0.209482446313,0.243249997497,0.430386334658,0.188912793994,-2.0204501152,-0.491200000048
1277,1.90604567528,-0.454502373934,-0.759232759476,2.85917496681,0.82213807106,0.0421440638602,-0.117449998856,1.17694091797,0.212076872587,-0.0797999948263,1.49500000477
993,-0.657809257507,-0.823463320732,0.191644102335,-4.10078525543,0.139834359288,0.269932210445,0.0433499962091,1.12254178524,0.260611653328,3.09319996834,-0.148000001907
7157,0.0746655985713,-0.0307012889534,-0.357794493437,0.14220148325,-2.52609038353,-0.576076924801,0.236149996519,-1.79199719429,0.423443466425,-1.16779994965,0.23109999299
1958,-0.500352501869,0.0441714972258,0.393538862467,2.02736186981,0.873358905315,-0.178957700729,-0.197999998927,0.713889181614,-0.942027688026,-0.502550005913,7.93310022354
4582,0.2898619771,-0.0369119271636,-1.78040456772,7.70736646652,-2.06819438934,-0.207256287336,1.65234994888,0.268032819033,-0.0198220163584,0.451400011778,1.03519999981
9212,1.37965452671,0.795542895794,-0.0382649749517,0.355099290609,-1.85085654259,-0.0886213183403,0.691599965096,-0.84899777174,-0.615839719772,1.61759996414,1.06149995327
8440,0.0656182765961,-0.0162984728813,0.324849843979,-1.93509685993,0.620989441872,0.123383067548,0.0122999995947,-0.41901922226,1.38669931889,-0.515450000763,1.69949996471
6790,-0.292000889778,0.318355590105,-0.27437210083,1.45248246193,0.27328568697,-0.131009891629,-0.149899989367,-1.29053735733,-0.39936670661,-0.751600027084,-1.79659998417
8851,-0.375317782164,-0.772117853165,0.947026133537,2.69436240196,0.477813273668,0.200235441327,0.228599995375,0.0017297565937,0.0146263465285,0.506550014019,0.261900007725
2534,-0.328892230988,-0.19105297327,-0.147369116545,3.15227556229,1.30020081997,-0.291501581669,0.179650008678,2.22695541382,-0.699903905392,3.80099987984,0.534699976444
4893,0.331458926201,0.847143054008,0.580906569958,0.75719422102,-1.16736745834,0.473036289215,0.0414000153542,-1.27289223671,-0.475354611874,1.96310007572,-0.957799971104
665,-0.975823044777,-0.315632283688,-0.336714506149,2.11199784279,1.15454101562,-1.46915912628,-0.671050012112,0.28289526701,0.03640877828,-2.19009995461,-0.450199991465
4313,0.206150531769,0.0332511141896,0.0367493405938,0.447822958231,-0.823737025261,-0.449222683907,-0.282649993896,0.122142128646,-1.60781335831,-0.0205999910831,1.91900002956
1022,-0.130377396941,-0.40635317564,0.435279041529,-0.629633963108,0.0643857643008,-0.0907284095883,-0.144199997187,-0.320486098528,0.184997543693,-0.560950040817,0.527800023556
5880,-0.0722868591547,-0.679386138916,-0.228964164853,4.24134063721,-2.04055571556,0.0569457858801,0.161300003529,0.892445027828,-0.354900449514,-0.010399999097,1.31949996948
3162,0.955015182495,1.44807589054,-0.466280251741,3.94088411331,0.365630626678,0.156507819891,0.729899942875,-1.23150455952,0.110977120697,-1.17624998093,-0.470400005579
1282,-0.22918882966,0.808797478676,0.173422783613,0.95642977953,0.172859191895,-0.712395191193,0.364349961281,1.07400786877,0.339103370905,-0.305849999189,0.313400000334
3383,7.67575979233,-0.59627622366,-0.0608546584845,2.73745894432,1.03806316853,-0.0245331302285,2.40100002289,-0.173796623945,0.334198534489,0.0161499995738,10.0
727,-0.141553997993,-0.0969202816486,2.77235269547,4.41123914719,-2.42498755455,-0.284116566181,-0.351150006056,-0.851466059685,-0.611360371113,6.08214998245,-0.189199998975
4792,-0.00243448466063,-0.0561158061028,0.0221379846334,1.56990790367,0.130872786045,-1.0961676836,0.561749994755,-1.4852013588,-0.364454865456,-0.788550019264,-0.382299989462
4794,-0.464693725109,-0.0851743519306,0.0214201807976,1.46314668655,1.57644045353,-0.418210744858,-0.490000009537,0.628920197487,-0.535539448261,1.77604997158,0.894699990749
902,0.75451529026,0.159760072827,0.24725265801,1.44768261909,1.23751318455,0.0858585387468,0.2757999897,-0.0209251716733,-0.319910764694,0.531149983406,-0.931400001049
8091,0.0975734591484,-0.302865922451,0.812159895897,5.18083620071,-0.496209323406,0.135180592537,0.566249966621,0.723938286304,0.380046874285,0.46749997139,0.362500011921
3486,0.0763423740864,-0.0463770031929,-0.664980709553,0.829270839691,0.795081317425,-0.49613404274,-0.296049952507,-1.59815561771,0.167158722878,-0.701200008392,-1.09469997883
10818,-0.517389535904,0.656654000282,-0.568831205368,0.986470580101,0.284220218658,-0.485644698143,-0.389499992132,0.782971799374,-0.771863281727,1.20819997787,0.623799979687
3454,-0.283388316631,-0.159330606461,-0.279665857553,0.270513862371,0.205145999789,-0.213079705834,-0.0864999890327,-0.127237379551,-0.463855147362,1.49814999104,0.514400005341
4282,0.529006719589,0.674499988556,0.42129778862,0.222914129496,0.434820443392,0.619159460068,0.0369000136852,-0.0708965659142,1.04237818718,-1.06499993801,1.08280003071
1605,-0.707637071609,-0.43573474884,-0.700070917606,2.6013944149,-0.207529246807,-0.0573894828558,0.230949997902,-0.534087240696,-0.189854457974,-1.9171500206,-0.657100021839
10644,-0.485873758793,0.297568053007,-0.479271918535,4.08541584015,1.52511036396,-0.649878203869,0.081149995327,1.7712020874,0.0398139953613,-1.65329992771,-0.528299987316
2065,0.672385931015,0.73578608036,0.211951464415,3.21784567833,0.939896345139,0.703740656376,1.10535001755,1.17000055313,0.168369203806,1.13979995251,0.794799983501
8321,0.584378957748,1.00433897972,0.993744850159,1.14095234871,-0.792121052742,0.0968922898173,-0.33060002327,1.07392537594,-0.466579467058,0.946300029755,0.745000004768
8503,0.44018137455,-0.101228907704,-0.598149240017,-1.31374871731,1.91982579231,0.13174636662,-0.0744500011206,-1.57367801666,-0.931197047234,0.258700013161,-0.656599998474
7027,-0.0253315083683,0.58212697506,0.180114507675,1.83228993416,1.27007842064,-0.022722452879,0.281500011683,0.843221068382,0.40945276618,1.46119999886,1.32949995995
6850,0.317829221487,0.0700941458344,-0.0614130347967,1.27776408195,1.69262266159,-0.27363923192,-0.00799998641014,0.340737253428,-0.415387064219,2.13345003128,-0.331900000572
1978,1.09574067593,0.418374061584,0.334218084812,3.09096550941,0.130218952894,-0.485486894846,0.861150026321,-0.0899468362331,0.272163808346,-1.41079998016,0.259799987078
896,0.258107721806,-0.891031980515,-0.487232685089,2.72319889069,1.36963629723,0.546031951904,1.26164996624,0.526037871838,0.80565738678,-1.37814998627,-1.83340001106
5777,0.320829153061,0.292603552341,-0.415764302015,-5.6187286377,0.222434744239,-0.721375465393,0.204899996519,-0.942514657974,-0.248582810163,-0.0130000002682,-1.65910005569
1846,-0.118765681982,1.66025173664,-0.161452293396,5.46362924576,0.146271288395,-0.33097961545,-1.21045005322,0.321143001318,-0.528084516525,-0.238399982452,-0.364800006151
5925,-0.560216486454,0.261297881603,-0.371980786324,5.8762421608,0.62314003706,0.592739522457,0.5882999897,0.875528275967,0.0286761336029,-1.3111000061,-0.348800003529
142,-1.40380597115,0.246349319816,-0.754372477531,1.42250442505,-0.911623358727,-0.777581214905,0.173649996519,-0.0420852340758,-0.64924031496,-1.3735499382,1.36749994755
1021,-0.285220772028,-0.269209712744,0.412036448717,1.22261881828,0.566112995148,-0.526130914688,-0.546200037003,-1.42063975334,-0.578570365906,-1.48329997063,-0.219999998808
5699,0.226241469383,0.726790189743,1.03962695599,1.67227780819,0.682292282581,-0.368218183517,-0.209800004959,-2.46854567528,0.89443975687,1.10089993477,-0.905700027943
8061,-0.895342588425,-1.32195997238,-0.658538639545,3.0244269371,3.01924490929,0.0575398430228,-0.349550008774,-0.677016377449,0.420745790005,-0.508450031281,1.61969995499
1870,0.255225896835,-0.0664416849613,-1.1797311306,3.14182806015,0.0546356290579,0.193605735898,-0.269950002432,-0.973547875881,-1.00600588322,0.958799958229,-1.18169999123
1398,0.258250653744,0.86848115921,0.0574939697981,2.30506277084,-1.16658878326,0.2644739151,0.88740003109,-0.592244923115,0.439792990685,-1.00384998322,-0.174300000072
3312,-0.0722301602364,0.353540092707,0.209879696369,-7.2072725296,0.0956201404333,0.0178234428167,-0.976899981499,0.236454427242,0.416851609945,-0.757550001144,-0.360599994659
891,-3.14302706718,0.425801992416,0.204267978668,-7.10596609116,-2.10827541351,-0.357068568468,0.0010000000475,-1.06412696838,0.187407284975,2.58619999886,0.194800004363
4775,-0.769150137901,-0.479854822159,-0.561126232147,1.31708216667,-0.576853871346,0.657037436962,0.201449990273,-0.13256932795,-0.550250947475,1.35850000381,0.171499997377
5111,-0.171437576413,0.0849504768848,0.684978306293,-9.2299156189,-0.240061104298,-1.6315921545,-4.66265010834,-0.335430264473,0.607647359371,-0.870750010014,-0.870400011539
5696,1.18346226215,-0.588975310326,-0.90212136507,2.39492750168,1.21314430237,0.489292174578,0.231549993157,-0.625815749168,0.348863601685,-1.73670005798,0.748099982738
5588,-0.0882569551468,0.352685034275,-0.558969259262,-0.511335432529,1.60543441772,0.305460304022,-0.320900022984,1.60033333302,-0.472580015659,0.327250003815,-0.443399995565
6839,-1.72700488567,-0.107612341642,-0.317698389292,0.813717722893,-0.228769779205,-0.604192018509,0.0419999957085,-1.76107478142,0.340809643269,-1.22339999676,-1.88580000401
329,0.209563747048,0.258980542421,0.361052393913,-0.489942967892,-0.544476211071,0.378250956535,0.240450009704,-0.17066411674,0.435288518667,-0.81225001812,-0.642799973488
5058,0.404537379742,-0.0176444500685,-0.229424983263,4.6175365448,-0.0295572951436,0.173275202513,-0.70165002346,-0.473718672991,-0.232857435942,0.436900019646,0.237700000405
998,-0.198983252048,0.68455862999,0.0418904200196,0.461043596268,0.268451809883,0.210583239794,-0.448150008917,-0.797838330269,0.695614695549,-1.17385005951,1.09839999676
9134,0.347000896931,0.496404856443,0.588331460953,-5.65268802643,0.0210824683309,0.227105855942,0.874700009823,-0.460388600826,-0.240921318531,1.95580005646,-0.0798000022769
6616,0.222490489483,-0.78352612257,-0.480817198753,4.44373607635,0.0159846395254,0.832859933376,-0.232949972153,-0.532296538353,-0.487695932388,0.872950017452,-0.361999988556
5223,-0.821045517921,-0.0937410891056,-0.485011428595,1.61216282845,-0.391489267349,0.114125147462,0.0621500015259,-0.214208617806,0.326563775539,-1.32404994965,-0.185000002384
4690,-1.7807662487,0.000189661979675,-0.167483344674,-5.60787677765,-6.14214038849,-0.14964838326,-0.141200006008,0.390513330698,-0.838656306267,0.241950005293,-4.01590013504
958,0.757741272449,0.0166234634817,0.179671287537,-0.982113659382,-1.03505349159,-0.213647902012,-0.838949918747,-0.267473340034,-0.378196358681,0.954200029373,0.701399981976
1616,-0.0838790088892,0.185493469238,0.337066024542,-1.61845231056,-0.436997354031,0.660899221897,-0.674099981785,0.101799935102,0.647957503796,0.481450021267,0.0133999995887
991,-0.496431529522,0.402171492577,-0.579336583614,-8.17801761627,-8.67872047424,-0.113221801817,-2.4811000824,-1.13656210899,0.708527565002,-1.37664997578,-1.39579999447
6347,-0.086603552103,-0.29981803894,-0.222448959947,0.109862789512,0.156938612461,-0.276620358229,-0.315200030804,-0.54967880249,-0.157697170973,-0.134650021791,1.05139994621
6714,-0.402454316616,-0.437909513712,-0.61104375124,0.842773199081,2.70197701454,0.0621428489685,-0.789149999619,0.497104167938,0.0962513461709,0.512250006199,0.733399987221
652,0.680245757103,-0.106216087937,-0.0822882801294,-0.960528850555,-0.712593793869,0.00638448446989,-0.129700005054,-0.246949836612,0.0313838683069,1.99830007553,0.811900019646
4331,0.211965143681,0.441302239895,0.477779716253,-1.27444076538,0.321281552315,0.400041341782,0.596899986267,0.570063471794,0.518921971321,-0.598500013351,0.074500001967
7099,0.710854113102,2.12323474884,0.11460006237,3.09229230881,8.32917499542,1.06125771999,4.58669996262,-0.215368658304,0.00673223659396,2.35925006866,1.06780004501
10320,-0.581626176834,0.478644728661,0.217061668634,3.27880597115,0.839699923992,0.693610608578,-0.427299976349,-0.311907887459,-0.93113642931,1.83014988899,-0.527400016785
2042,0.0168533921242,-0.0570499300957,0.401124000549,0.671397268772,-0.837544262409,-0.206478208303,1.13899993896,-0.313290148973,-0.2732681036,2.15374994278,7.70720005035
843,0.705420970917,0.121610917151,0.608013093472,0.978606164455,-0.0457319319248,-0.480522990227,-0.613349974155,-0.37451094389,-0.253279924393,1.4985499382,0.48140001297
840,0.311842441559,0.215622752905,0.201715394855,-0.443350285292,-0.144928589463,0.335752218962,0.460249990225,0.813805937767,0.439036905766,-1.13074994087,0.380100011826
7048,2.81431603432,0.296762764454,0.0580197311938,7.19514846802,-0.198540255427,0.197807639837,-0.644749999046,0.321096420288,-0.725718021393,-1.42844986916,1.27079999447
4851,-0.645376205444,-0.262712627649,-0.254694074392,-1.57257068157,0.303565263748,-0.217447787523,-0.00345000624657,0.378694117069,-0.822035968304,2.26130008698,-0.107799999416
6464,0.172314926982,0.147771120071,-0.084665864706,-0.116329930723,-0.537881851196,-0.275219142437,-0.502749979496,-0.518639087677,-0.49251255393,1.21689999104,0.563099980354
23410,-0.043932184577,1.28943610191,0.0869255512953,3.96626782417,0.137940570712,-0.604156911373,0.18109998107,1.18161737919,-0.99465149641,0.700049996376,1.01610004902
