rid,CPC005_A375_6H:BRD-K58299615-001-02-7:10,CPC005_A375_24H:BRD-K58299615-001-02-7:10,CPC005_A549_6H:BRD-K58299615-001-02-7:10,CPC005_A549_24H:BRD-K58299615-001-02-7:10,CPC005_HA1E_6H:BRD-K58299615-001-02-7:10,CPC005_HA1E_24H:BRD-K58299615-001-02-7:10,CPC005_HCC515_6H:BRD-K58299615-001-02-7:10,CPC005_HT29_6H:BRD-K58299615-001-02-7:10,CPC005_HT29_24H:BRD-K58299615-001-02-7:10,CPC005_MCF7_24H:BRD-K58299615-001-02-7:10,CPC005_MCF7_6H:BRD-K58299615-001-02-7:10,CPC005_PC3_6H:BRD-K58299615-001-02-7:10,CPC005_PC3_24H:BRD-K58299615-001-02-7:10,CPC005_VCAP_6H:BRD-K58299615-001-02-7:10,CPC005_VCAP_24H:BRD-K58299615-001-02-7:10,CVD001_HEPG2_6H:BRD-K58299615-001-02-7:10,CVD001_HEPG2_6H:BRD-K58299615-001-02-7:2.5,CVD001_HEPG2_24H:BRD-K58299615-001-02-7:10,CVD001_HEPG2_24H:BRD-K58299615-001-02-7:2.5,CVD001_HUH7_6H:BRD-K58299615-001-02-7:10,CVD001_HUH7_6H:BRD-K58299615-001-02-7:2.5,CVD001_HUH7_24H:BRD-K58299615-001-02-7:10,CVD001_HUH7_24H:BRD-K58299615-001-02-7:2.5,CVD001_PHH_6H:BRD-K58299615-001-02-7:10,CVD001_PHH_6H:BRD-K58299615-001-02-7:2.5,CVD001_PHH_24H:BRD-K58299615-001-02-7:10,CVD001_PHH_24H:BRD-K58299615-001-02-7:2.5
3315,-1.09417593479,-0.290862441063,-0.460884839296,0.747349977493,-1.19234991074,-2.18092560768,-1.89530003071,-1.75096285343,-0.44010797143,-0.466413080692,-0.522411286831,0.0773406103253,-0.924168109894,-1.02149355412,-0.230054602027,0.0725918486714,-0.905551433563,0.276251524687,-0.286360263824,0.413631856441,0.341877400875,-0.331566691399,-0.201837301254,-0.107509493828,0.052205324173,-0.16873845458,-0.258599996567
5289,-0.892541885376,-0.442754358053,0.199511691928,0.0459499955177,-0.89595001936,0.949026763439,1.56679987907,1.18288803101,0.505492508411,0.81732738018,0.925653338432,0.394173264503,0.788225591183,-0.393986016512,0.74954855442,0.179994016886,-0.0370028913021,0.875937700272,0.00892701465636,-3.04133248329,0.843155443668,-0.0245179086924,-0.0298266708851,0.684842646122,1.14500832558,0.659883260727,0.623899936676
868,-0.592092037201,-0.38058629632,2.36436796188,-0.0494499951601,0.757699966431,1.54536163807,0.535849988461,0.189525157213,0.382089108229,1.7010371685,0.647206127644,1.07700741291,-1.92716646194,0.649894118309,1.65295529366,-0.781364679337,-1.14099562168,-0.0861364454031,-0.0565745681524,-1.69082117081,-1.15497279167,-1.81029784679,-1.30317950249,-3.12478613853,0.995025634766,-1.7129560709,-1.3819000721
1677,-1.14950668812,0.130600765347,1.04179883003,1.39865005016,0.663500010967,1.4637953043,1.37300002575,1.38621854782,0.517648220062,-0.245197057724,0.741388678551,1.3579429388,1.3486790657,0.120068736374,0.841044068336,0.0299015641212,0.195516616106,0.548746466637,0.649539649487,-0.220186755061,-0.420063376427,-1.18100368977,-0.465932190418,-0.285278052092,0.0353823676705,0.788561880589,0.864549994469
7043,0.787333488464,0.49758914113,0.232569307089,-0.527649998665,0.274199992418,1.13239717484,-3.23344993591,0.346975892782,-0.214292883873,-1.26301050186,0.003358066082,-0.33225658536,-0.660852789879,-0.463886708021,0.54705029726,0.371569275856,-0.1128398031,-0.5927760005,0.391497284174,0.830033063889,2.43638420105,-0.457152813673,-0.0923446714878,-0.125032365322,-0.16140922904,0.775743246078,-0.361549973488
5613,0.674100160599,0.226973026991,0.711692988873,0.439950019121,0.579299986362,0.828842759132,1.79975008965,1.02408015728,0.977193176746,0.746160745621,0.228829115629,0.664858698845,0.111319124699,-0.554834723473,0.532679080963,0.712202191353,0.249144107103,0.348894774914,0.742805600166,-0.814335644245,-0.199954152107,-0.961790144444,-0.519981265068,0.47352284193,-0.0222252234817,0.457142591476,0.245100006461
595,-0.0349236726761,-1.57536554337,0.221892237663,-1.01384997368,0.239549994469,-0.589929044247,-0.691300034523,-0.314138293266,-1.27497732639,-3.91990089417,-0.665597915649,0.049297619611,0.386934995651,-0.491992980242,-0.305531680584,-0.325179904699,-1.14810526371,-0.322243213654,-0.369535773993,-0.337984502316,-0.171146169305,-0.580542445183,-1.47078824043,0.63294672966,-0.641932845116,-1.19534254074,-1.23540008068
4793,-0.819097101688,-1.43290781975,-0.453536480665,0.0223000049591,-0.342849999666,0.0590957850218,2.80819988251,0.0172128975391,-1.51502013206,-2.40409636497,-0.879065930843,-0.158410191536,1.22188317776,-0.0165706146508,1.00440919399,-0.708417236805,0.42886403203,-1.07423686981,-0.677268743515,0.402514159679,1.16981863976,-0.0788163989782,0.164432540536,1.54551136494,2.13558745384,1.40549993515,2.43685007095
2736,1.52305722237,1.30842876434,0.792080461979,0.730000019073,0.651300013065,-1.0198931694,1.16795003414,1.61045360565,0.595064282417,0.556475281715,0.644144296646,-0.00672339648008,0.00523619912565,-0.15600079298,0.929883778095,1.29881691933,0.950641036034,0.545370578766,0.260836273432,0.673188507557,0.377718985081,-0.309422820807,0.107298642397,0.335443288088,0.190452739596,1.53500902653,1.39839994907
5290,0.268621444702,0.720974087715,0.553542196751,0.369550019503,0.941799998283,1.28487157822,2.48055005074,1.67495691776,0.663421988487,2.25259137154,0.963164627552,0.740530967712,1.5038574934,0.06290910393,0.44660359621,-0.926357507706,-0.0365368947387,-0.0725515931845,-0.169231176376,-0.892868041992,-0.498582959175,-0.432431966066,-0.173269569874,-0.783848702908,-0.650208115578,1.16685247421,0.922349989414
6194,-0.390006929636,0.0,-0.826767802238,1.41744995117,0.0,-0.134505793452,-0.578400015831,-0.562940657139,0.0,-0.0193007215858,0.135751292109,0.0405881404877,-0.899368941784,-0.0018181076739,-0.145292162895,0.000278751540463,0.000253601931036,0.000207060671528,-0.000235016341321,-0.0473914444447,0.232777372003,-0.0841032043099,0.066632591188,0.000426540267654,0.00037130038254,-0.00048426608555,-0.00034999998752
1676,0.445210635662,0.472367376089,0.264714062214,0.664000034332,-0.144499987364,1.10982406139,-2.99480009079,1.62107372284,0.204097539186,0.319302290678,0.840702116489,-0.321910887957,0.696631729603,-0.217244684696,0.394155681133,-1.26473164558,-2.02986574173,-0.52006816864,-0.540486812592,-0.772007763386,-0.841720819473,-0.383281379938,-1.08543491364,-0.314912647009,-0.890043258667,0.000605255365372,-0.471549987793
23512,2.04411840439,0.803761780262,1.57188224792,1.31224989891,0.497349977493,0.309623837471,0.480349987745,0.65073466301,1.07175159454,0.879060149193,1.07367765903,0.643730580807,0.00408478081226,-0.288766533136,-0.208103835583,1.05135071278,-0.415945887566,1.2624399662,1.06557154655,0.636007070541,-0.0564758218825,0.540028691292,-0.0989333316684,1.11645650864,0.946242332458,1.11965465546,-0.473500013351
148022,-1.44845819473,-0.313887834549,0.739090800285,-0.0659500062466,0.136649996042,-1.32677781582,-2.14790010452,0.2806404531,-0.282750964165,0.0327796787024,-1.1144657135,-0.248678475618,-1.0897974968,0.194227427244,0.0819247215986,-0.854004204273,-1.08147549629,-1.00263607502,-0.597454607487,-0.349454641342,-0.419401198626,0.121577098966,-0.161664843559,-0.187563493848,-0.0221202075481,-0.0375108718872,-0.596000015736
1906,0.997410356998,0.716570854187,-2.66986322403,0.455350041389,1.39084994793,1.35709416866,1.13154995441,0.789829611778,0.305505752563,2.35413384438,0.831558704376,0.454117208719,2.79613900185,-0.680258154869,0.503570020199,1.51238918304,-0.265153676271,1.14387905598,0.0828720629215,0.351565301418,0.564145863056,0.906322836876,1.42639553547,-1.02909088135,-0.906025648117,-0.477609097958,-0.958649992943
8878,-0.0577831976116,-1.42077755928,-0.142641827464,-0.842700004578,-0.277500003576,-0.63324534893,-1.19595003128,-1.13774502277,-0.335983157158,0.613077640533,0.892899751663,-1.08192181587,-0.396247804165,-1.099193573,-1.28580665588,-0.0684011206031,-0.309067904949,-0.526718616486,-0.656836688519,-3.21640205383,-0.359493553638,-0.126496165991,-0.0710781365633,0.142429709435,0.316725492477,-0.925852119923,-0.645699977875
3091,-0.620485723019,0.314785331488,-0.427824378014,-0.423700004816,0.438799977303,-0.383033156395,1.15954995155,0.715499103069,0.326869606972,-0.632373452187,0.214332967997,0.663533627987,-0.407103300095,0.808629095554,-0.271078675985,-0.218535125256,-0.497016340494,-0.88859975338,-1.83806037903,-2.72269964218,0.283325910568,0.391622900963,0.436126112938,0.144215613604,0.548870623112,2.48637390137,1.44219994545
5743,3.34176683426,0.707813858986,-0.212367862463,1.02100002766,1.31690001488,1.53468179703,1.2745000124,0.573742330074,2.75930309296,1.01809430122,0.112231612206,-1.43232750893,0.390147119761,0.20654797554,1.39392054081,0.112950339913,0.0292225629091,-0.274180680513,0.129529178143,0.0688259154558,0.812047243118,-0.0260267704725,0.399356782436,0.642999172211,0.499003648758,1.24887239933,1.52894997597
5321,0.676207900047,1.08725869656,0.398356020451,-0.905650019646,1.33649992943,2.08900284767,1.00279998779,1.32190334797,0.937197387218,2.1113448143,1.02364206314,-0.022638656199,1.35291528702,0.413285076618,0.441342890263,-0.0381387025118,0.770416259766,0.339815825224,-0.269104629755,0.771341323853,0.462395399809,-0.345722019672,1.05150961876,-1.00655925274,-0.949818134308,-0.486715108156,0.301299989223
4144,0.83398360014,0.472336679697,0.738408088684,0.565750002861,0.993700027466,0.307709544897,1.53920006752,1.1057254076,0.814931035042,0.317951619625,1.04923057556,0.517391622066,0.236307606101,1.09907472134,-0.258921802044,0.664710462093,0.698506593704,-0.260726004839,-0.868061304092,-0.118052095175,0.138059943914,-2.18484640121,-2.12954330444,0.917588591576,0.840541958809,-0.484119415283,-3.46805000305
1981,-0.904693603516,-0.470605760813,0.0130347479135,0.35925000906,2.07634997368,-1.38781166077,-1.25300002098,-0.0490905568004,-0.57191413641,-1.72107756138,-0.33869689703,0.984070122242,-1.83271193504,-0.0200599562377,0.192659184337,-1.57708072662,-0.498764157295,0.117765367031,0.0981548801064,0.346616923809,-0.852243125439,-0.119774878025,0.0767970532179,0.73023879528,-1.19232726097,0.734538555145,0.791850030422
695,-0.530330777168,0.00367531180382,0.66445350647,-0.411050021648,-1.53875005245,0.120533227921,-0.531799972057,-0.534733712673,3.14006137848,0.795983195305,-0.111797258258,0.188040465117,0.327903836966,0.0139506049454,0.257972598076,3.27016973495,-0.332615166903,-0.289352923632,-0.737409830093,2.54988718033,0.169796198606,-0.720742881298,-0.0830589383841,0.0304900333285,-0.134529262781,1.72770404816,1.1807500124
10398,0.147732913494,0.0963332280517,0.328099995852,0.454100012779,-4.31879997253,-2.42287135124,0.927549958229,0.775874376297,1.05245256424,1.15107178688,1.56993925571,-0.591964662075,0.154221355915,0.446947991848,1.16442668438,-0.616001844406,-1.02990674973,-0.387250900269,-0.21059396863,-0.806617259979,-1.61014890671,0.667865514755,0.595531463623,-0.641689181328,-0.623045921326,-0.497293442488,1.75259995461
5708,-0.305689185858,1.2587788105,-0.513562321663,0.710049986839,-0.140049993992,-0.446738004684,-1.28079998493,0.656578481197,0.755642056465,-0.438250899315,0.529597938061,-0.352036207914,-0.386759549379,0.019562587142,0.655224919319,-1.47816133499,-1.58908140659,-0.234188348055,-0.535641551018,0.535207152367,-0.747749090195,-0.0253696739674,-0.558138370514,-3.38286399841,-0.226637408137,0.173545375466,-1.07260000706
1213,-0.268418192863,-0.754766941071,-0.819147229195,-0.726450026035,-1.91530001163,-2.21259450912,-0.285899996758,-1.17858707905,-2.37804722786,0.237875044346,-0.821335077286,-1.62113463879,-1.77946293354,-0.330552637577,-0.274680227041,-1.85414958,0.671827912331,-0.419374793768,0.355816841125,-0.393564403057,0.46560421586,-0.757850110531,-0.688517808914,-0.98184543848,0.26609441638,-0.0823518931866,-0.708350002766
226,-2.20219111443,0.740011155605,-0.07032802701,-1.42245006561,-0.603500008583,-4.54340219498,-1.81909990311,-1.27707672119,-1.39074969292,-1.20606851578,-0.177901506424,-1.2388689518,-0.811593055725,-0.217692419887,-0.740793824196,0.457505762577,-0.401621103287,-0.148669525981,-0.487860918045,-0.232484400272,-0.83800214529,-1.11253464222,-0.832206606865,0.231768429279,0.167262017727,-2.09610533714,0.712499976158
6777,-1.71727263927,-0.937435686588,0.339533656836,-0.869650006294,-0.509500026703,0.0887750983238,-1.1126999855,-0.269128233194,4.62080192566,-2.3749628067,-0.346992224455,0.627526879311,0.389372467995,-0.168585807085,0.368684768677,0.596968948841,-1.32135558128,-1.2544645071,-0.725630521774,0.145043075085,0.733598768711,0.072882220149,-0.793605029583,-1.61673951149,-1.23168849945,-0.674549996853,-0.724300026894
2113,0.844806909561,0.254325687885,0.244681835175,0.668600022793,0.99739998579,-0.983300149441,2.05189990997,1.56762909889,1.59831357002,2.16157674789,1.14049077034,-0.822540700436,-0.234426230192,0.121996730566,1.01678013802,-0.519934535027,-0.396979272366,0.152951598167,-0.360819399357,0.754717588425,0.999205887318,-0.445639789104,0.177843898535,0.339366734028,-0.717942714691,0.569737434387,-0.526499986649
3329,-0.111077941954,-0.0255281031132,-0.0889052897692,-0.125650003552,-0.0613999962807,-1.77387595177,-0.556699991226,-0.257043719292,-1.07116913795,-2.97397017479,-0.206111520529,-0.15602453053,0.37795561552,0.480691105127,-0.406869381666,-0.831253886223,0.166862487793,-0.319397002459,0.444778800011,-0.969744086266,-1.34722089767,-1.14109051228,-1.87585675716,-0.556203603745,-1.29566848278,-2.59293556213,-4.57625007629
1050,0.0437894165516,2.46211791039,-1.21488749981,-0.224900007248,-0.389349997044,-0.938689231873,1.39979994297,-0.916924118996,-0.221754863858,-0.158214539289,-0.568309307098,-0.117367044091,-0.854636609554,0.718967080116,1.05448114872,-0.780464529991,-0.579363763332,0.194216534495,-0.521063148975,-0.130692049861,-0.429888963699,-0.680435776711,-1.31160712242,-1.23373305798,-1.69902634621,-2.16675281525,-1.11614990234
9491,0.421133667231,-0.132901936769,-0.0460248887539,-0.322450011969,2.57665014267,1.63106870651,1.57839989662,2.80758690834,1.14428627491,2.60216355324,0.588896691799,-0.122618980706,0.519409060478,0.168649226427,0.412699997425,-0.00148532073945,0.126468315721,0.420012205839,-0.186535775661,-0.128681719303,1.08141672611,-0.714615285397,1.11319208145,0.0387082919478,0.115353226662,1.07679212093,1.72040009499
22926,-1.15510082245,-1.96365618706,-0.398222774267,-2.28910017014,-1.89240002632,-1.82535266876,-2.57715010643,-1.46195030212,-0.103499799967,-2.36283063889,-1.31238210201,-1.97560703754,-3.81115245819,0.182362020016,0.341881275177,-1.46135997772,-1.4791738987,0.0414651855826,0.160953640938,-1.94036579132,-2.28288841248,-3.45221042633,-5.17825603485,-0.15934959054,-1.24753057957,-0.232338234782,-0.0448500066996
5899,0.0821797251701,-0.326236158609,0.993520498276,-0.343600004911,0.195199996233,-0.696391940117,0.57564997673,-0.442049384117,-0.583576023579,-0.715900063515,0.175254940987,-0.680495619774,-1.05443930626,0.628605604172,0.37581178546,-0.962489545345,-0.999205052853,-0.988770961761,-0.790562868118,0.356233894825,0.00816363841295,0.90744137764,-0.257433116436,-1.23634696007,-0.32801681757,-0.293742567301,-0.638800024986
5467,-0.219892829657,-0.126354277134,-1.15217232704,-1.09854996204,0.334450006485,0.0761150121689,3.04795002937,0.275240838528,-0.220830202103,0.757794678211,0.0562219694257,-0.318823903799,-1.01666557789,-1.48195278645,0.64311081171,0.758497476578,-0.391831666231,-0.0989122316241,-0.139373868704,-0.0104407966137,1.25250101089,-0.131626576185,-0.134751319885,0.144095391035,1.02414011955,2.71019339561,-0.273849993944
6774,-0.779236376286,-0.12870259583,2.32950973511,0.514500021935,-0.569150030613,-1.07325923443,-1.735049963,-0.378713428974,-1.20173382759,-0.141930699348,-0.300206273794,-0.171714693308,0.492583781481,-0.376430183649,-0.0630841553211,-0.822138667107,-1.27945482731,-0.308223664761,-1.00067853928,-0.503783285618,-0.972095072269,-1.00941824913,-1.06079483032,-1.20377278328,-1.15357768536,-1.37791717052,-0.534150004387
