rid,CPC006_A375_6H:BRD-K26657438-001-01-2:10,CPC006_A375_24H:BRD-K26657438-001-01-2:10,CPC006_A549_6H:BRD-K26657438-001-01-2:10,CPC006_A549_24H:BRD-K26657438-001-01-2:10,CPC006_A673_6H:BRD-K26657438-001-01-2:10,CPC006_AGS_6H:BRD-K26657438-001-01-2:10,CPC006_CL34_6H:BRD-K26657438-001-01-2:10,CPC006_CORL23_6H:BRD-K26657438-001-01-2:10,CPC006_COV644_6H:BRD-K26657438-001-01-2:10,CPC006_DV90_6H:BRD-K26657438-001-01-2:10,CPC006_EFO27_6H:BRD-K26657438-001-01-2:10,CPC006_HA1E_6H:BRD-K26657438-001-01-2:10,CPC006_HA1E_24H:BRD-K26657438-001-01-2:10,CPC006_HCC15_6H:BRD-K26657438-001-01-2:10,CPC006_HCC515_6H:BRD-K26657438-001-01-2:10,CPC006_HCC515_24H:BRD-K26657438-001-01-2:10,CPC006_HCT116_6H:BRD-K26657438-001-01-2:10,CPC006_HEC108_6H:BRD-K26657438-001-01-2:10,CPC006_HEPG2_6H:BRD-K26657438-001-01-2:10,CPC006_HT115_6H:BRD-K26657438-001-01-2:10,CPC006_HT29_6H:BRD-K26657438-001-01-2:10,CPC006_HT29_24H:BRD-K26657438-001-01-2:10,CPC006_JHUEM2_6H:BRD-K26657438-001-01-2:10,CPC006_LOVO_6H:BRD-K26657438-001-01-2:10,CPC006_MCF7_6H:BRD-K26657438-001-01-2:10,CPC006_MCF7_24H:BRD-K26657438-001-01-2:10,CPC006_MDST8_6H:BRD-K26657438-001-01-2:10,CPC006_NCIH1694_6H:BRD-K26657438-001-01-2:10,CPC006_NCIH1836_6H:BRD-K26657438-001-01-2:10,CPC006_NCIH2073_6H:BRD-K26657438-001-01-2:10,CPC006_NCIH508_6H:BRD-K26657438-001-01-2:10,CPC006_NCIH596_6H:BRD-K26657438-001-01-2:10,CPC006_NOMO1_6H:BRD-K26657438-001-01-2:10,CPC006_OV7_6H:BRD-K26657438-001-01-2:10,CPC006_PC3_6H:BRD-K26657438-001-01-2:10,CPC006_PC3_24H:BRD-K26657438-001-01-2:10,CPC006_PL21_6H:BRD-K26657438-001-01-2:10,CPC006_RMGI_6H:BRD-K26657438-001-01-2:10,CPC006_RMUGS_6H:BRD-K26657438-001-01-2:10,CPC006_SKLU1_6H:BRD-K26657438-001-01-2:10,CPC006_SKM1_6H:BRD-K26657438-001-01-2:10,CPC006_SKMEL1_6H:BRD-K26657438-001-01-2:10,CPC006_SKMEL28_6H:BRD-K26657438-001-01-2:10,CPC006_SNGM_6H:BRD-K26657438-001-01-2:10,CPC006_SNU1040_6H:BRD-K26657438-001-01-2:10,CPC006_SNUC4_6H:BRD-K26657438-001-01-2:10,CPC006_SNUC5_6H:BRD-K26657438-001-01-2:10,CPC006_SW480_6H:BRD-K26657438-001-01-2:10,CPC006_SW620_6H:BRD-K26657438-001-01-2:10,CPC006_SW948_6H:BRD-K26657438-001-01-2:10,CPC006_T3M10_6H:BRD-K26657438-001-01-2:10,CPC006_THP1_6H:BRD-K26657438-001-01-2:10,CPC006_TYKNU_6H:BRD-K26657438-001-01-2:10,CPC006_U937_6H:BRD-K26657438-001-01-2:10,CPC006_VCAP_6H:BRD-K26657438-001-01-2:10,CPC006_VCAP_24H:BRD-K26657438-001-01-2:10,CPC006_WSUDLCL2_6H:BRD-K26657438-001-01-2:10,NMH002_FIBRNPC_24H:BRD-K26657438-001-10-3:10,NMH002_FIBRNPC_6H:BRD-K26657438-001-10-3:10,NMH002_NEU_6H:BRD-K26657438-001-10-3:10,NMH002_NEU_24H:BRD-K26657438-001-10-3:10,NMH002_NPC_6H:BRD-K26657438-001-10-3:10,NMH002_NPC_24H:BRD-K26657438-001-10-3:10,CPC006_H1299_6H:BRD-K26657438-001-01-2:10,CPC006_RKO_6H:BRD-K26657438-001-01-2:10
5720,0.387915998697,0.586998939514,0.341455280781,0.961346745491,-0.122800007463,1.23970007896,0.301149964333,0.305150002241,0.573599994183,0.700100004673,-0.296450018883,0.223464623094,0.00115948915482,-1.45926570892,1.1013327837,0.284939736128,0.375600010157,0.652817606926,0.155108451843,0.186700001359,-0.0896155238152,0.0976004600525,-0.0621999800205,0.347599983215,-0.587025284767,0.0554444938898,-0.08354999125,0.349299997091,0.548500001431,1.31914997101,-3.08665013313,-0.194499999285,-0.0530999973416,0.778349995613,-0.291015297174,0.167872548103,0.38244998455,-0.148900032043,-1.5827999115,1.14639997482,-0.711250007153,-0.212799996138,0.470149993896,0.718549966812,-0.569800019264,-2.20254993439,-1.19070005417,0.496199995279,-0.516529977322,-0.0197811424732,-0.283699989319,-0.49088743329,-1.98300004005,0.526749968529,0.44420593977,0.280562192202,-1.87995004654,0.0279160439968,-0.541741669178,0.700541257858,0.563772261143,-0.827204823494,0.471904844046,1.79489994049,1.15390002728
466,0.310896933079,0.308154046535,0.62575417757,-0.221590787172,-0.172100007534,1.07624995708,1.02419996262,0.725749969482,1.57249999046,0.730199992657,-0.266349971294,0.27384480834,-0.19603523612,-0.162311390042,0.956785202026,0.0756608843803,0.626049995422,0.882942676544,-0.163380593061,2.29189991951,-0.110893592238,0.135051757097,-0.0755999982357,0.181200012565,0.171570256352,0.908768057823,-0.0376000106335,-0.401000022888,0.184949994087,0.720700025558,-1.29885005951,0.0430499948561,-0.0315499976277,0.46044999361,0.47656327486,0.122361637652,0.418600022793,-0.194299995899,-0.805999994278,0.681599974632,-0.291150003672,0.356700003147,0.744599997997,0.606950044632,0.992400050163,-0.0502000004053,-0.743600010872,0.602999985218,0.281312346458,-0.073841676116,0.58370000124,-0.152534246445,0.727100014687,0.374049991369,0.166557610035,0.429343312979,-0.380349993706,0.334651172161,-0.0234090015292,0.154554650187,1.16834807396,-0.407838732004,0.856802940369,1.46179997921,1.37150001526
6009,0.398761987686,-0.173717826605,0.498452425003,0.136797785759,-0.208499997854,0.531300008297,-0.282250016928,0.11495000124,0.789600014687,0.214850008488,-0.801550030708,-0.0422538854182,-0.450392365456,-0.649179160595,-0.00374419987202,-0.167010769248,-0.528500020504,0.0270685385913,0.368919223547,0.890100002289,1.05629491806,-0.0829096138477,-0.638000011444,-0.465049982071,-0.30541074276,0.164121478796,0.274100005627,-0.77999997139,-0.446350008249,-0.323150008917,-5.08710002899,-0.375999987125,-0.11115001142,0.580749988556,-0.718174517155,0.562353730202,1.13300001621,-0.378949999809,-0.838599979877,-0.222749993205,-0.309799998999,0.374000012875,-0.19859996438,-0.249899998307,-3.81984996796,-1.22269999981,-0.914399981499,-0.230949997902,-0.166262537241,0.630379080772,0.672200024128,0.187173604965,-0.112700000405,0.504549980164,-0.0190008431673,0.409964829683,-0.879199981689,-0.299645215273,0.513642251492,0.29631716013,0.495825827122,-0.127165421844,-0.889981865883,0.908800005913,0.432649999857
2309,-0.284113228321,-0.582663953304,-0.806339025497,0.103079199791,-0.784999966621,-0.365000009537,-0.608700037003,-0.685500025749,0.0100999996066,0.0102500021458,0.0511000007391,-0.456653445959,0.485830575228,0.221901476383,-0.887061774731,-0.173200279474,-0.62784999609,0.500706553459,-1.49617433548,2.84719991684,-0.522000014782,-0.555049240589,-1.14960002899,0.073449999094,-0.955832183361,-0.31488147378,-0.363450020552,-0.157549992204,0.124149993062,-0.146899998188,-0.662200033665,-0.393250018358,-0.272199988365,-0.527350008488,-0.319738447666,-0.2213255018,-0.468050003052,-0.665149986744,-0.209650009871,-0.831750035286,-0.454199999571,-0.209900021553,0.27530002594,-0.588450014591,0.937650024891,-1.49224996567,-0.500450015068,-0.376149982214,-0.583495497704,-1.53308093548,-0.730599999428,0.393266141415,-1.52760004997,0.0449999943376,-0.366054296494,-0.245713502169,0.231499999762,0.0844664424658,-0.803375482559,1.02494716644,0.632100462914,-0.354219734669,-0.842671632767,-0.130900010467,0.551599979401
387,-0.405934870243,0.219268262386,0.084607988596,0.105919569731,0.320650011301,1.01075005531,-0.555000007153,-1.17344999313,-0.700699985027,0.175000011921,-0.16139999032,-0.802707016468,0.145243749022,-0.110421776772,0.0362501293421,-0.0180422253907,0.219850003719,-0.172424346209,-0.689986348152,1.56570005417,-0.409636646509,-0.384295880795,-0.81534999609,-0.225899994373,-0.0268806666136,0.0839295387268,0.636349976063,-0.533900022507,-0.319649994373,-0.478150010109,-2.41355013847,-0.589500010014,-0.405700027943,-0.0484499931335,-0.524465322495,0.513153612614,-0.390950024128,-0.815250039101,-0.780799984932,0.0349500030279,0.0882500112057,-0.534900009632,-0.242299988866,-0.0441000014544,0.739199995995,-0.449249982834,-1.59494996071,-0.840999960899,-0.304377555847,-0.497812449932,-2.36209988594,0.354449391365,0.48140001297,-1.01010000706,-0.130638837814,0.761320233345,0.265650004148,-0.0188688244671,-0.85709643364,0.629272043705,-0.260506600142,0.0481776744127,-0.566891729832,1.11320006847,1.08984994888
3553,0.225296750665,0.226489469409,1.56072974205,-0.101887479424,0.0867500007153,-0.617600023746,-0.433649986982,0.0324499905109,-0.762799978256,-0.343149989843,-0.439050018787,-0.238696396351,-0.718774735928,6.34290504456,-0.209271922708,-0.554769158363,0.181899994612,-0.484441369772,0.932009220123,5.459400177,0.874079108238,0.0594112463295,-0.58259999752,0.356999993324,0.349991559982,0.493468761444,0.226950004697,0.71875,0.365800023079,-0.242849990726,3.58984994888,0.947650015354,0.253350019455,0.151499986649,0.110899545252,-0.2622795403,-1.19994997978,-0.275399982929,3.89650011063,-0.569550037384,0.100650005043,0.201000005007,0.431800037622,-0.226250007749,0.290449976921,0.940500020981,2.07815003395,0.52689999342,-0.444753408432,-0.157061457634,0.615100026131,0.0432453751564,1.23819994926,0.118599995971,0.507808804512,-0.390414237976,-0.102899998426,-0.134631544352,-0.194119378924,-0.0802547261119,-0.347152113914,0.284833014011,-0.284464776516,-1.14450001717,-0.967700004578
427,-0.297264516354,-0.228442117572,-0.44512206316,-0.255636185408,-2.14365005493,-0.244700014591,0.192500010133,0.54439997673,0.893499970436,-0.893249988556,-1.94484996796,-1.5926117897,-0.498473107815,0.658475697041,0.637767612934,-0.0195115469396,0.210199996829,0.199790745974,-0.121475160122,1.96850001812,0.228050291538,0.521136403084,-0.246199995279,0.957800030708,0.310648143291,-0.0510143041611,-0.259249985218,-0.531650006771,0.847899973392,-0.613449990749,0.0939500033855,0.358500003815,-0.198849990964,-0.843299984932,-0.307940542698,0.442990601063,0.780349969864,0.480399996042,-0.808700025082,-0.361449986696,-0.179150000215,0.847949981689,1.36529994011,1.01210010052,-0.267500013113,0.20039999485,-0.512099981308,0.538100004196,0.182414740324,0.516840517521,-0.606000006199,-0.619784832001,1.18760001659,-0.308300018311,-0.446617186069,-0.0366930738091,-0.13789999485,-0.509302973747,-0.0912754461169,2.86446905136,0.0596693605185,-0.272760272026,-0.159500092268,1.95860004425,-0.184749990702
5898,-0.144133076072,-0.877394914627,0.769481480122,-0.228966504335,-0.147450000048,-0.17159999907,1.12575006485,-0.0874999761581,-0.135700002313,-0.0772999823093,0.436599999666,-0.646176040173,-0.145782366395,0.980381250381,-0.697745203972,0.0534714832902,-0.0749000012875,-0.133060589433,-0.0850359797478,0.129700005054,-0.356780230999,-0.656284689903,-0.330000013113,0.329199999571,-0.0537006594241,-0.155006930232,0.0918499976397,-0.232250005007,0.966350018978,0.17515000701,-1.34054994583,0.444449990988,0.22214999795,-0.201399996877,0.594497680664,0.257027447224,0.429049998522,-0.380050003529,0.0207000002265,0.0793999731541,0.189400017262,-0.416799962521,0.808099985123,1.96239995956,0.329150021076,-0.169600009918,-0.00685000419617,-0.0764499902725,0.386787056923,-1.34110450745,0.545300006866,0.49661719799,-2.02369999886,1.01250004768,-0.0565075986087,0.23099309206,-0.0586999990046,0.484233051538,0.315375387669,-0.70571655035,-1.74278974533,0.197798505425,0.428210526705,0.285850018263,-0.240500003099
23365,-0.794512748718,0.16088706255,0.370867013931,-0.123702675104,0.224550008774,0.318300008774,-0.865849971771,0.246950030327,-0.0623999983072,0.0276999771595,0.213549986482,-0.512481272221,-0.0820260345936,1.008005023,-0.00652255862951,-0.120489694178,0.173749998212,-0.501496434212,0.0697936862707,4.30620002747,-0.261022865772,0.0890526920557,0.207600012422,0.328150004148,0.037201449275,-0.476189911366,0.58654999733,0.531099975109,-0.379299998283,-0.292950004339,1.26065003872,0.321150004864,-0.287349998951,-0.650199949741,-0.802904903889,0.354540556669,-0.752099990845,-0.456000030041,-0.162699997425,0.614650011063,-0.228050008416,-0.634050011635,-0.254099994898,-0.38949996233,0.459449976683,0.449999988079,-0.0516999997199,-0.210749998689,-0.859500467777,-1.2342300415,0.519299983978,-0.304883718491,-1.74430000782,-0.836000025272,0.160954475403,-0.69058072567,0.79189991951,0.498854160309,-1.62404870987,0.333983957767,-1.1162289381,0.375286400318,-0.468627333641,0.0199500024319,-0.272500008345
6657,0.485215187073,0.557438015938,1.03664171696,0.943215489388,1.65390002728,0.216999992728,-0.11194999516,0.418299973011,-0.316599994898,-0.367600023746,-0.952600002289,-0.244024515152,-0.0210127905011,1.28497326374,0.00554168969393,0.931043088436,0.294900000095,-0.57229077816,0.108512058854,3.8517999649,0.879655003548,-0.149898886681,-0.120700001717,-0.519650042057,-0.0859273597598,-0.445608079433,0.0484499931335,1.02369999886,0.0298500061035,-0.194499999285,0.914200007915,0.265200018883,-0.156499996781,-0.381099998951,0.762694716454,0.408843934536,0.1575999856,-0.13290001452,1.25785005093,0.122400000691,-0.405600011349,0.183000028133,0.367100000381,0.0765999853611,-0.238349974155,1.61730003357,0.504249989986,0.0954499989748,0.346665978432,0.212760150433,-0.272599995136,0.207154005766,0.163599997759,0.652199983597,-0.20267303288,-0.23916298151,-0.11595004797,-0.529812633991,-0.292427748442,-0.0126119675115,0.275019735098,0.469909071922,0.579030632973,-0.995650053024,-0.861249983311
