rid,DOS002_VCAP_6H:BRD-K03289154-001-01-3:5,DOS002_VCAP_24H:BRD-K03289154-001-01-3:5,DOS032_A549_24H:BRD-K03289154-001-01-3:5,DOS032_HT29_24H:BRD-K03289154-001-01-3:5,DOS032_MCF7_24H:BRD-K03289154-001-01-3:5,DOS032_PC3_24H:BRD-K03289154-001-01-3:5
5720,0.160099998116,-1.46885001659,-1.01279997826,-0.718438506126,-0.393747985363,-0.366200000048
466,-0.395799994469,0.208599999547,0.0298999994993,0.211400836706,-1.13260746002,-1.62540006638
6009,1.06369996071,0.84450006485,0.260200023651,0.711356580257,-0.496608346701,-0.0469999983907
2309,-0.734200000763,-1.39894998074,1.46215009689,0.704666435719,0.0505552589893,-0.106849998236
387,0.765799999237,1.28974997997,0.541900038719,0.974562823772,-0.329749584198,-1.31505000591
3553,0.714800000191,0.483349978924,-0.387499988079,-0.481859385967,0.550558209419,-0.357349991798
427,0.436049997807,-0.369200050831,-0.867649972439,-0.00167441368103,-0.712088465691,-0.180349990726
5898,-0.929600000381,-0.539399981499,-0.158899992704,-0.240293473005,0.46734765172,0.0257999971509
23365,0.163499996066,-0.810150027275,-0.833099961281,0.581257402897,-0.661249876022,1.55990004539
6657,0.195150002837,0.377800017595,-0.757599949837,-0.514958977699,-0.101217828691,0.753549993038
5054,0.574750006199,-0.141699999571,-1.78734993935,0.0798897221684,-0.992600679398,-1.29375004768
3108,-0.0535999983549,-0.888800024986,1.22574996948,-0.426307141781,-0.0578693561256,-0.717649996281
1950,-0.586849987507,0.964949965477,-0.970899999142,-1.61392772198,0.0989978536963,0.89895004034
351,0.0,0.224600017071,0.222499996424,-0.686486542225,-0.110347755253,0.125
4846,0.0292000025511,-0.552850008011,0.241349965334,-1.66840648651,-1.06683468819,0.538349986076
1452,-0.850300014019,-1.98495006561,0.155400007963,-1.09329688549,1.14743518829,-1.78114998341
4776,0.520650029182,2.15065002441,-0.9007999897,-0.480390667915,0.532087683678,0.64335000515
6908,0.16210000217,-0.133249998093,0.125650018454,0.522417664528,0.174717843533,-1.30355000496
672,-0.81099998951,-0.615000009537,0.969849944115,0.333548396826,-0.331439316273,-0.418000012636
5710,-0.097999997437,-0.927600026131,0.90750002861,1.25902199745,0.303076773882,0.214949995279
2115,-0.851349949837,-1.29865002632,-0.742349982262,-0.63055062294,-0.35547554493,-0.410400003195
7015,-0.1507999897,1.43599998951,-0.0866999924183,-0.710063993931,1.47660338879,0.287550002337
8726,-0.834349989891,-0.156150043011,-0.295150011778,1.32403898239,0.0290162414312,0.762149989605
2185,0.367500007153,2.09299993515,-0.235050007701,-0.707435250282,-0.166786029935,0.590149998665
3315,-0.154650002718,-0.417499989271,-0.462599992752,-0.449853360653,-0.899875462055,-0.731600046158
5289,0.047200024128,-1.22180008888,0.187849998474,-0.617982387543,0.573840975761,0.909850001335
