rid,DOS001_VCAP_6H:BRD-K26362026-001-01-7:4.91,DOS001_VCAP_24H:BRD-K26362026-001-01-7:4.91,DOS031_MCF7_24H:BRD-K26362026-001-01-7:4.91,DOS031_PC3_24H:BRD-K26362026-001-01-7:4.91
5720,-0.145190954208,-0.789517223835,0.847000002861,-0.532350003719
466,-0.103722147644,-0.402555078268,0.223749995232,-0.903949975967
6009,-0.203952103853,-0.115308299661,0.882950007915,0.219349995255
2309,0.327477633953,-0.784082829952,0.00185000896454,0.380950033665
387,0.270049393177,-0.511276125908,0.679999947548,-0.217449992895
3553,-0.294648945332,0.681600391865,0.802850008011,-0.326049983501
427,0.113952219486,0.163595184684,-0.314850002527,0.693750023842
5898,0.0281125120819,3.32310175896,-0.294099986553,-2.04325008392
23365,-0.0354877114296,-0.678169667721,0.829949975014,0.608650028706
6657,-1.15523886681,1.66587650776,-0.131600022316,0.570050001144
5054,0.596261918545,-0.510905504227,0.28464999795,-0.74950003624
3108,-0.583197653294,0.282288014889,-1.0922999382,-0.0744000077248
1950,0.535414099693,0.944296717644,0.928650021553,1.09619998932
351,0.0,0.704941749573,-0.224500000477,0.6820499897
4846,-0.439938187599,2.52116966248,-0.944550037384,0.232449993491
1452,0.216785550117,-0.515558600426,-0.467550039291,-0.224350005388
4776,-0.0116087570786,-0.176180958748,0.823000013828,0.822449982166
6908,-0.490847051144,-1.18667340279,0.541750013828,-0.246399998665
672,-0.260684221983,-0.690720438957,1.14630007744,0.624749958515
5710,-0.091591656208,-1.03753876686,0.567449986935,-0.762299954891
2115,-0.235438615084,1.1621632576,-0.378299951553,-0.397900015116
7015,0.669092535973,1.64427518845,0.729449987411,0.510349988937
8726,0.0903074145317,-0.623962938786,0.280849993229,-0.946750044823
2185,-0.392300605774,1.40247535706,0.249950006604,0.34375
3315,0.474463939667,0.00984604656696,-0.204750001431,1.21979999542
5289,-0.59838539362,0.946192860603,-0.422649979591,1.44210004807
868,-0.204865217209,1.01886153221,-0.0424999892712,-0.332199990749
1677,0.0761811435223,0.0769507884979,-0.720499992371,0.0786499977112
7043,0.60383605957,0.270154833794,0.261449992657,-0.37555000186
5613,0.935079991817,0.495330870152,-0.175249993801,0.305449962616
595,-1.8195952177,-0.100550994277,-0.485650002956,-0.113500006497
4793,0.0584963262081,-0.096715413034,-0.214350014925,-0.996050000191
2736,0.411308288574,1.1189057827,-0.358199983835,-0.562900006771
5290,0.0135769993067,1.30128872395,-0.185750007629,0.381500005722
6194,-0.000166859274032,-0.495652198792,0.00804999470711,-0.168950006366
1676,0.752394855022,0.380227476358,1.00304996967,0.498549968004
23512,-5.05944681168,-0.205370083451,-0.856549978256,-1.57949995995
148022,-0.186960160732,-0.51496142149,0.0765499994159,0.37935000658
1906,-0.114032581449,0.859458327293,0.447250008583,0.307250022888
8878,0.196440368891,-0.667937099934,0.964699983597,-0.453250020742
3091,-1.22701597214,-0.942642450333,-0.898249983788,0.727800011635
5743,0.025845348835,-0.42244425416,-0.0882999971509,-0.49715000391
5321,0.417208403349,0.659978985786,0.16099999845,3.47445011139
4144,-0.544931590557,-0.0741491615772,-0.536200046539,0.455349981785
1981,-0.135339692235,0.8198376894,-2.60299992561,0.665950000286
695,0.117433108389,-0.169806271791,-0.419550001621,3.80215001106
10398,-0.4136698246,0.48230689764,0.130050003529,-0.872600018978
5708,-0.818801045418,-1.35247576237,1.370849967,0.0236000008881
1213,0.0595816597342,-0.632836818695,-1.36294996738,0.896800041199
226,-0.150526970625,-0.70614784956,0.922749996185,0.0652000010014
6777,0.546753168106,-0.482811748981,-0.186649993062,-0.596449971199
2113,-0.503086864948,2.12489938736,-0.244599997997,-1.05355000496
3329,-0.277972072363,-0.888523101807,0.26810002327,-0.179749965668
1050,0.504547953606,-0.919225871563,-0.389400064945,-2.49070000648
9491,0.935115456581,0.24465662241,-0.187000006437,-0.178499996662
22926,0.0969519689679,-0.348557770252,0.193249970675,-0.0730000063777
5899,0.726478636265,-0.260959506035,0.912450015545,0.0526000261307
5467,1.23076343536,0.293527215719,-0.135150015354,-0.228100001812
6774,-0.168006628752,4.2514667511,-2.28949999809,-2.53185009956
1788,0.160581946373,1.11323785782,0.401500046253,0.188150018454
5921,0.135116189718,0.0695353746414,0.539849996567,0.320849984884
5721,-0.173938840628,0.125478312373,0.129999995232,-0.416099995375
2263,-0.472840189934,0.476608067751,0.912499964237,0.770600020885
808,0.0738595128059,-3.59787535667,0.306199997663,2.04110002518
30001,-0.0664042681456,0.389192551374,0.422349989414,0.0925500094891
348,-0.626707315445,0.284345418215,2.08560013771,-0.815050005913
30849,-0.0615228116512,0.488178342581,-1.39485001564,0.305949985981
1454,0.568166017532,-1.25842285156,-1.12580001354,0.159100010991
6500,1.25723922253,-0.944844961166,1.14164996147,-0.476549983025
5627,1.37728250027,4.09267711639,-0.30680000782,0.0617499947548
5715,0.19635617733,0.0138300899416,-0.238899990916,-0.74405002594
4791,0.0704087242484,0.520157933235,0.178600013256,0.0079500079155
56924,0.469519555569,-0.206174746156,0.198200002313,0.177449971437
2690,-0.298765838146,1.09664583206,-0.965099930763,-0.762399971485
1019,0.405739545822,-0.10310164094,-0.90389996767,0.453750014305
51422,0.26330691576,0.172578901052,0.39359998703,1.04065001011
5788,-0.19600892067,1.10064375401,0.158649995923,-0.165000006557
6709,-0.0911540389061,-1.12323069572,-0.532050013542,-0.689549982548
1277,-0.0871112793684,1.11104846001,-0.458449989557,0.0605499967933
993,-1.07244515419,-0.275433659554,-0.371999979019,-1.50859999657
7157,1.0722784996,-2.05781340599,0.00374999642372,-0.16764998436
1958,0.380957305431,1.37861657143,-0.735499978065,-2.75235009193
4582,0.730043768883,-0.0759030878544,0.0907000005245,-0.300749987364
9212,-0.641963660717,-0.612548172474,0.293000042439,-0.371549993753
8440,-0.30619469285,0.0989444702864,-0.943799972534,-0.0588999986649
6790,-0.150806248188,-1.19206786156,-0.341749995947,-0.640450000763
8851,-0.435686141253,-0.216081976891,0.994199991226,-0.530350029469
2534,-0.267718821764,0.0408333167434,0.263300001621,0.569549977779
4893,0.0179092884064,0.756425738335,1.59749996662,0.623049974442
665,0.640894055367,-0.342650055885,0.913900017738,0.017650000751
4313,-0.585026323795,0.436246156693,-0.143700003624,0.73164999485
1022,0.998630106449,-0.0382306277752,0.374300003052,0.217000007629
5880,-0.354501903057,1.03144192696,0.171100005507,0.0447499752045
3162,0.0246022194624,2.53889369965,0.813399970531,-0.143700003624
1282,0.155967965722,0.847694337368,0.396800011396,-0.217299997807
3383,-0.0917571485043,1.67167139053,-0.679849982262,0.0102500021458
727,-0.220626980066,1.76189911366,1.43615007401,0.416249990463
4792,-0.0726070404053,-0.302655339241,-0.0722000002861,-0.789350032806
4794,-0.0435386896133,0.693315505981,0.65625,0.291000008583
902,0.119973614812,0.13134303689,0.256549984217,-0.394050002098
