rid,NMH001_FIBRNPC_6H:BRD-A05729358-001-01-2:10,NMH001_FIBRNPC_24H:BRD-A05729358-001-01-2:10,NMH001_NEU_6H:BRD-A05729358-001-01-2:10,NMH001_NEU_24H:BRD-A05729358-001-01-2:10,NMH001_NPC_6H:BRD-A05729358-001-01-2:10,NMH001_NPC_24H:BRD-A05729358-001-01-2:10
5720,-0.145300000906,0.232100009918,0.156137168407,-1.421423316,-0.022559940815,0.618938922882
466,-0.741299986839,-0.0275999903679,0.23231959343,-0.19517852366,0.198710381985,0.581820189953
6009,-0.0802000015974,-0.203649997711,-0.758831858635,-0.693796098232,-0.505745649338,0.03984567523
2309,0.188850000501,-0.525749981403,0.0616810768843,-0.0109260119498,-1.28469264507,-0.675649642944
387,1.40565001965,0.557699978352,-1.06897306442,0.518952727318,-0.673560500145,0.150145873427
3553,-0.641149997711,0.0915999859571,-0.0656629577279,0.797881007195,-1.14344906807,-0.75612205267
427,-0.225849986076,0.554749965668,-0.64827132225,0.59970843792,0.333079218864,0.0881432592869
5898,0.635900020599,0.130199998617,-1.23735868931,-0.27109515667,-2.45396852493,0.235768154263
23365,0.59139996767,-0.843699991703,-0.250700116158,-0.616377949715,-0.927691400051,0.62090587616
6657,-1.19020009041,0.224150002003,-6.75929641724,-0.24822409451,-0.507881760597,0.617869734764
5054,0.0124499946833,0.0763999819756,1.1030305624,1.19057559967,-0.0755587220192,0.301595717669
3108,0.89200001955,-0.397149980068,0.478059083223,1.04480028152,-0.0156203210354,-0.0896691977978
1950,-0.813449978828,-0.139500021935,0.762431681156,0.15064689517,1.3927359581,0.0976727902889
351,-0.589500010014,-0.337850004435,-0.00101512821857,-0.000809563731309,-0.00277868658304,-0.370228230953
4846,1.25255000591,0.64359998703,-0.774725317955,-0.365523457527,-0.575072407722,-0.00982581079006
1452,0.746150016785,-0.431949973106,0.084475249052,-0.800785660744,-1.03983438015,0.500568270683
4776,-0.00614999234676,0.559499979019,0.680726349354,0.036242082715,-1.2976821661,-0.198414117098
6908,-0.00609999988228,0.27840000391,-0.857070326805,-0.281709939241,-0.819894194603,0.504966855049
672,-1.18099999428,-0.673699975014,-0.311080396175,-0.86167216301,1.56323504448,0.529671490192
