rid,DOS007_VCAP_24H:BRD-K32854531-001-01-3:5
5720,-0.196375101805
466,-0.847281873226
6009,-0.953057646751
2309,0.521673560143
387,-0.329921454191
3553,-0.277516841888
427,-0.611881017685
5898,0.00994538515806
23365,0.782511591911
6657,0.426544934511
5054,0.89181548357
3108,0.539017796516
1950,-0.909315049648
351,-0.6011967659
4846,1.19223570824
1452,0.0600231587887
4776,0.255949348211
6908,0.0798257887363
672,1.95833420753
5710,0.425596773624
2115,-0.561382353306
7015,-0.0124950893223
8726,-0.167228043079
2185,-0.485184371471
3315,-0.60350215435
5289,-0.907981574535
868,1.39161062241
1677,0.264239519835
7043,0.047228962183
5613,0.407436728477
595,1.20370197296
4793,0.159483894706
2736,-0.0993859171867
5290,-0.955167114735
6194,0.02288672328
1676,0.192290216684
23512,0.473997533321
148022,0.854771971703
1906,0.219485804439
8878,-0.391775608063
3091,-0.0272205471992
5743,0.0366072654724
5321,0.12868052721
4144,0.24619756639
1981,1.92661178112
695,0.370121210814
10398,0.781449854374
5708,-2.65648579597
1213,-0.398221075535
226,-0.956692934036
6777,-0.13211555779
2113,0.137877494097
3329,0.539169073105
1050,0.733934879303
9491,0.134060561657
22926,0.0490540117025
5899,0.356830775738
5467,0.941814661026
6774,0.70153927803
1788,-0.437525033951
5921,0.147155478597
5721,-1.00158441067
2263,1.86898136139
808,0.0721576660872
30001,0.337546467781
348,0.601203858852
30849,-0.790382385254
1454,0.523655653
6500,-0.408485144377
5627,-0.0618551373482
5715,0.102951325476
4791,-0.749510884285
56924,0.483326435089
2690,-0.511450767517
1019,0.480572581291
51422,0.00989261269569
5788,-0.438495010138
6709,0.922487258911
1277,0.325970113277
993,0.00400461256504
7157,0.937991380692
1958,3.63490772247
4582,0.65641617775
9212,-0.200663849711
8440,-0.0671897381544
6790,0.189516156912
8851,0.776761293411
2534,0.710154116154
4893,0.263743877411
665,0.52600133419
4313,0.732108354568
1022,-0.841219902039
5880,-0.223009333014
3162,-0.448837548494
1282,0.0234259627759
3383,-1.04681813717
727,0.270412296057
4792,-0.61301189661
4794,-0.443434864283
902,-0.450175613165
8091,0.363700598478
3486,-0.403105437756
10818,0.379491508007
3454,-0.277309030294
4282,0.395843029022
1605,-0.494021296501
10644,-1.03421664238
2065,0.0265983529389
8321,-0.483266592026
8503,-0.14854837954
7027,0.480539530516
6850,-0.272333651781
1978,0.759145975113
896,-0.24890768528
5777,0.570633649826
1846,0.529115200043
5925,-0.0112493187189
142,-0.261357069016
1021,-0.128901645541
5699,0.0260624587536
8061,-0.164454579353
1870,0.757896184921
1398,0.18626382947
3312,0.0137675404549
891,-0.0263987611979
4775,1.98232507706
5111,-0.814121484756
5696,0.0659400671721
5588,-0.706803143024
6839,-0.624059975147
329,0.397962003946
5058,-0.280090391636
998,-0.860435307026
9134,-0.0400618612766
6616,-0.0606878846884
5223,-3.57951021194
4690,0.531087398529
958,0.369583278894
1616,-0.526822566986
991,0.759611964226
6347,0.0585425756872
6714,0.967177331448
652,1.07172358036
4331,-1.08772230148
7099,-0.848326265812
10320,-0.900397837162
2042,1.68487560749
843,-0.00327518582344
840,1.71550881863
7048,0.118937045336
4851,-0.505349040031
6464,-0.237117215991
23410,-0.541814029217
54205,-0.656965494156
2770,-0.684540867805
80204,-0.570899486542
4208,-0.31501942873
1845,-0.0534740239382
23368,0.16922685504
5583,0.405348628759
8900,0.246243655682
581,0.145187526941
6193,0.541294574738
6622,-0.854103624821
11261,0.246611505747
6696,-0.604858100414
8312,-0.230060994625
835,3.19541740417
8324,-2.11319994926
1848,-0.578828275204
154,0.581881642342
4312,-0.247515618801
994,0.324492752552
2048,-0.289873749018
1111,0.156319528818
5154,1.17018914223
2920,-0.275798976421
3122,0.571567237377
2769,0.605932712555
5900,0.452780067921
6304,-0.626402437687
5211,0.228202074766
2886,-0.0586295463145
9261,0.787477493286
8569,-0.403408497572
3303,-0.0426691323519
5331,0.49391835928
5347,0.67154276371
4638,0.370413422585
2264,-1.51407063007
1029,-0.118329763412
1027,0.113342791796
2597,-0.429981857538
55847,-0.307172447443
25803,-0.148159012198
3480,1.20962417126
2946,0.635825991631
9517,0.823343873024
25987,0.340266913176
23670,0.196116834879
11182,-0.00139537453651
2146,-0.282634437084
3385,0.162879824638
5261,1.02771449089
10765,0.0658724159002
25839,-0.0127295553684
4172,-1.82041978836
23161,-0.0747469216585
10298,0.849979460239
1802,0.945946455002
58533,0.0283975396305
147179,-0.119313120842
29937,0.515769958496
6184,0.215621948242
9854,-0.412332236767
2553,-0.921817541122
5440,0.454104840755
54623,0.291286051273
9533,-0.362668454647
8607,0.685628294945
207,0.756887853146
26054,-0.323677062988
10682,0.743829369545
8573,0.488569676876
23378,0.000707283616066
8553,0.536200761795
622,0.810286998749
9467,-0.122611761093
5525,0.674802601337
256364,-0.379394948483
332,0.520996451378
2058,0.122001230717
7849,0.542029380798
23244,-0.475503742695
7494,-0.139888316393
4836,0.379910081625
23647,0.0887071490288
10617,0.288320720196
2184,0.964447617531
5355,-0.73094111681
6659,0.774400770664
7016,-0.420889735222
90861,-0.132609069347
10670,-0.53339600563
79071,-0.0956553518772
64746,-0.142962187529
5366,0.140659183264
11344,-0.191292822361
10013,0.496669203043
5829,-0.618977487087
5257,-0.605172812939
22794,0.0446169450879
9761,0.656608223915
