rid,KMS002_NOMO1_6H:BRD-K12683773-300-02-1:10,KMS002_NOMO1_6H:BRD-K12683773-300-02-1:3.33,KMS002_NOMO1_6H:BRD-K12683773-300-02-1:1.11,KMS002_NOMO1_6H:BRD-K12683773-300-02-1:0.37,KMS002_NOMO1_6H:BRD-K12683773-300-02-1:0.12,KMS002_NOMO1_6H:BRD-K12683773-300-02-1:0.04,KMS002_NOMO1_6H:BRD-K12683773-300-02-1:0.01,KMS002_NOMO1_6H:BRD-K12683773-300-02-1:0,KMS002_NOMO1_24H:BRD-K12683773-300-02-1:10,KMS002_NOMO1_24H:BRD-K12683773-300-02-1:3.33,KMS002_NOMO1_24H:BRD-K12683773-300-02-1:1.11,KMS002_NOMO1_24H:BRD-K12683773-300-02-1:0.37,KMS002_NOMO1_24H:BRD-K12683773-300-02-1:0.12,KMS002_NOMO1_24H:BRD-K12683773-300-02-1:0.04,KMS002_NOMO1_24H:BRD-K12683773-300-02-1:0.01,KMS002_NOMO1_24H:BRD-K12683773-300-02-1:0,KMS002_THP1_6H:BRD-K12683773-300-02-1:10,KMS002_THP1_6H:BRD-K12683773-300-02-1:3.33,KMS002_THP1_6H:BRD-K12683773-300-02-1:1.11,KMS002_THP1_6H:BRD-K12683773-300-02-1:0.37,KMS002_THP1_6H:BRD-K12683773-300-02-1:0.12,KMS002_THP1_6H:BRD-K12683773-300-02-1:0.04,KMS002_THP1_6H:BRD-K12683773-300-02-1:0.01,KMS002_THP1_6H:BRD-K12683773-300-02-1:0,KMS002_THP1_24H:BRD-K12683773-300-02-1:10,KMS002_THP1_24H:BRD-K12683773-300-02-1:3.33,KMS002_THP1_24H:BRD-K12683773-300-02-1:1.11,KMS002_THP1_24H:BRD-K12683773-300-02-1:0.37,KMS002_THP1_24H:BRD-K12683773-300-02-1:0.12,KMS002_THP1_24H:BRD-K12683773-300-02-1:0.04,KMS002_THP1_24H:BRD-K12683773-300-02-1:0.01,KMS002_THP1_24H:BRD-K12683773-300-02-1:0
5054,1.48595380783,0.0643870458007,-0.255931973457,1.90318179131,-0.111600071192,-0.408015072346,-0.222494110465,0.157334119081,-0.200335219502,-0.486794710159,0.227323144674,0.0360272228718,-1.26007330418,-0.72166877985,-0.424999505281,0.424356788397,0.482251405716,-0.331793010235,-0.327017575502,-0.440217077732,-0.622089445591,-0.574563920498,-1.01987206936,-0.0916476026177,1.0938180685,-0.266114473343,0.57401061058,-0.379137575626,-0.530447602272,-0.0518104620278,-0.137951269746,-0.529655814171
3108,-0.274529218674,-0.490195512772,0.701890826225,0.254828989506,-0.093111500144,-0.0335115864873,-0.270482063293,0.153149932623,-0.231110215187,0.109004124999,-0.346211463213,-0.561208844185,-0.519244968891,0.228915885091,-0.265412330627,-0.215362012386,-0.338139623404,0.0925787985325,-0.0615683048964,-0.475728780031,0.25210672617,-0.45797380805,1.01761758327,-0.0419157445431,0.780495047569,-0.13962623477,-0.140724152327,-0.487407982349,0.307203918695,0.174914002419,0.245572954416,0.270380914211
1950,1.11204326153,0.181197062135,0.233668744564,-0.0823693722486,-0.442738175392,-0.422067463398,-0.600736021996,-0.286359488964,-0.304274141788,-0.800614058971,0.202953532338,-0.676174223423,-1.5082526207,-0.303305089474,-0.0248771160841,0.218364819884,0.303033858538,-0.872994422913,-0.502575218678,-0.179844394326,-1.04453742504,-0.34951159358,-0.162160739303,0.247501298785,1.55448269844,0.151247084141,0.723323762417,-0.192931115627,-0.521957874298,-0.695536136627,-0.0293234288692,0.442360341549
351,1.00911796093,0.80986726284,1.01269054413,0.113023802638,-0.325202584267,0.623045086861,0.707904696465,-0.793651282787,-0.175185576081,-0.0516110360622,0.27071171999,0.0536692142487,-0.457593798637,-0.0831688642502,0.531540870667,0.205455452204,0.302625596523,-0.783075809479,-1.3868265152,-0.912732541561,-1.14554572105,-0.637194335461,-1.16306090355,-0.590647041798,0.539197981358,0.232924461365,0.0596168041229,0.42400687933,0.172830402851,-0.684143722057,1.25224471092,-0.539258778095
4846,0.111078172922,0.496970772743,-0.01596352458,-0.391901433468,0.179265007377,-0.0862159132957,-0.336576104164,0.229024767876,-0.0703317672014,-0.169924229383,-0.4706838727,-0.356181442738,0.472983151674,0.199842110276,-1.1725051403,-0.183666616678,-0.581524372101,-0.175841554999,0.767495751381,0.802821457386,0.0407927632332,0.616446256638,0.870072960854,0.256656169891,-0.390353411436,0.0443630293012,3.08859705925,0.00582632422447,-0.710056722164,-0.700622916222,-0.572103857994,-0.299657464027
1452,-0.12892369926,-1.19830048084,-1.42745566368,-0.191836446524,-0.0137218236923,-0.762047946453,0.0137407183647,-0.130074650049,-1.24844121933,0.222668796778,0.0980587750673,0.251840531826,1.00538420677,0.480226099491,0.0809489712119,0.646151185036,-1.37346291542,-0.866394162178,-0.682001173496,-1.41268706322,-0.737498939037,-0.00195470452309,-0.46182474494,0.541850566864,-1.18748176098,-0.309690922499,-0.987702786922,0.108221977949,0.588893413544,0.528968572617,0.149083912373,0.843483686447
4776,0.789847612381,0.663494348526,0.421000540257,0.291991651058,0.307091653347,-0.126619666815,-0.185459941626,-0.34508150816,0.116015389562,-0.127282321453,0.194403409958,0.187938660383,-0.748788774014,0.133720397949,0.930425167084,0.0250076260418,0.336942315102,-0.300228118896,-0.67577701807,-0.0546335689723,-1.09670162201,-0.297019690275,-0.330475628376,0.0885420367122,1.63117909431,0.250940740108,0.512958526611,-0.23561309278,-0.282770752907,-0.526678860188,0.215177059174,-0.344097167253
6908,-0.883244991302,-0.127140209079,-1.39727914333,-1.049883008,0.0388895720243,-0.379552960396,-0.601885557175,-0.288438200951,-0.891202688217,-0.0248349308968,-1.03956246376,-0.169326350093,0.451825082302,-0.00827681645751,-0.530146062374,-0.168450981379,-0.212055146694,0.304596692324,0.24399523437,-0.00480422377586,0.688980698586,0.0907497704029,0.0508863180876,-0.578311979771,-2.25917291641,-0.695262908936,-0.503816902637,0.305534750223,-0.089675784111,-0.77702665329,-0.44432041049,-0.0521681308746
672,-8.20057582855,-2.75994205475,-0.0715783089399,-0.756974995136,1.1023850441,0.39628598094,0.964006304741,0.616522669792,0.524213910103,0.674430668354,0.110729768872,0.562827587128,0.609362721443,0.329798221588,-0.155591860414,0.139940336347,-5.39355802536,-1.31213259697,-1.50828254223,0.0712456554174,0.548194408417,-0.120840847492,0.73959004879,0.746904492378,-2.22991132736,-0.765748143196,-1.13848757744,0.0283406749368,0.126341551542,-0.651320040226,-0.420406848192,-0.222109973431
5710,-1.40236139297,-0.292470395565,0.0644904077053,0.402606129646,1.69254052639,0.87261736393,0.154713988304,0.0872192531824,-1.77659440041,-1.58241069317,-1.20029377937,-0.120366811752,0.605078697205,0.862054824829,0.537634730339,-0.493298172951,-1.91768360138,-0.248198211193,-1.85161995888,-0.330308616161,-0.956466436386,-1.58032393456,0.525133132935,0.665519475937,-2.53313875198,-1.54952919483,-0.672853112221,-0.525986433029,1.09675478935,0.0586187466979,-0.103631705046,0.333902895451
2115,1.37493550777,0.505057632923,1.36622166634,0.763661265373,0.726116001606,0.620880365372,1.22299134731,0.0074252858758,0.332631528378,-0.771438837051,0.28200340271,0.363313704729,-0.27414521575,0.420693039894,1.20861434937,0.338139951229,0.291930794716,0.363384455442,-0.541364371777,0.381720602512,-0.669030249119,0.297027856112,1.49005925655,0.528523862362,1.98732233047,-0.0198772698641,0.99983972311,-0.747326135635,-0.550410032272,1.26627957821,-0.897878408432,-0.23633608222
7015,0.537899374962,0.183955028653,0.799003660679,0.271343290806,0.258419245481,0.357579857111,0.272239327431,0.328217834234,0.894734501839,0.600283324718,1.07912993431,0.560069024563,0.0531405806541,-0.0752293467522,0.964292526245,0.470124155283,0.0166235864162,-0.727769196033,-0.819000601768,0.208329677582,-0.718006372452,-0.329390645027,0.110564112663,0.684978246689,2.20439147949,0.775952458382,0.690009355545,0.0692036300898,-0.0498922616243,0.46802097559,-0.187632322311,0.582018017769
8726,-1.69511139393,-0.977001905441,-0.888278901577,-0.250718563795,-0.273668438196,0.102659754455,0.263615787029,-0.198805481195,-1.18139827251,-0.510538935661,-0.963069975376,-1.10582220554,0.0495436787605,0.274962216616,-0.633441090584,-0.381205260754,-0.987684130669,-0.746395170689,-0.770232915878,-0.616241574287,0.0459270402789,-0.459447026253,-0.0589945614338,-0.246185421944,-0.654597759247,-0.797230064869,-0.542688071728,0.214205622673,-0.192996680737,-0.141174003482,-0.763849675655,-0.821963131428
2185,-1.88870561123,0.353042542934,0.477715104818,-0.103873871267,-0.160745844245,-1.0201086998,-0.934326410294,-1.20760917664,-0.351393520832,-0.108804173768,-0.280600845814,-0.019593026489,-0.157884448767,-0.113576218486,-0.234145462513,-0.307856976986,0.551659107208,1.00076150894,0.759998321533,0.00855553150177,0.53074657917,0.151313230395,-0.9455524683,-1.33128726482,0.201526343822,-0.435530662537,-0.846588134766,-0.77017802,-0.439827144146,-1.27963769436,-1.44589173794,-0.812180876732
3315,-0.479057341814,-1.22083938122,-0.189929485321,0.416035920382,-0.12545658648,0.511480689049,0.464039862156,0.303952872753,-0.48071154952,-0.496546596289,-0.455547422171,-0.178483098745,0.186933398247,0.256872475147,0.11258354038,0.277276456356,-0.658221662045,-0.499867767096,-0.0751119405031,-0.651179730892,0.839385151863,0.692135870457,1.07774019241,0.217755019665,-1.04885995388,-0.420150518417,-0.481472700834,-0.10558398813,0.369506061077,0.625498771667,0.33313113451,0.498601347208
5289,0.14916986227,-0.05977460742,-0.0530468598008,-0.148331314325,-0.719552218914,0.304142892361,0.175010591745,-0.470509201288,0.348796725273,-0.663420796394,0.518135905266,-0.848731994629,-0.724432885647,-0.829167246819,-0.0603837072849,-0.277796238661,-0.115453019738,-1.04108738899,-1.48146533966,-0.0363102704287,-0.229696512222,-0.491193443537,0.585022628307,0.38209888339,1.59843289852,-0.474435508251,-0.166871055961,-0.666289567947,-0.399227291346,1.49267220497,-0.823984980583,-0.0472334846854
868,1.85375118256,1.15215480328,0.908455014229,0.798729360104,0.581161439419,0.265553444624,0.322664856911,-0.0951788425446,1.19204056263,0.890862047672,1.02775788307,0.756760835648,-0.142973572016,-0.143525853753,0.903835713863,-0.205758348107,1.96800494194,0.128804832697,0.130736172199,-0.780580580235,0.485621213913,0.0714256316423,0.0801757723093,0.344117939472,1.48791015148,0.394152551889,-0.287928760052,-0.240629389882,0.0291777849197,-0.571462273598,0.873179495335,0.113771095872
1677,0.146295234561,0.312108546495,0.510245919228,0.386913508177,0.515721380711,0.408312499523,0.584802985191,0.664042592049,-0.365833282471,-0.67157638073,0.279554009438,-0.572502851486,-0.750114440918,-0.0242219120264,0.575228750706,0.19639544189,0.24788440764,-0.188025593758,-0.511930704117,0.178597003222,-0.169129639864,-0.0149278044701,0.974863886833,1.21258807182,2.11283349991,0.400580406189,1.06853437424,-0.252883851528,-0.237865373492,1.62895858288,-0.137141913176,0.0211393386126
7043,1.01091909409,1.22499322891,0.832109093666,0.811817288399,1.05218672752,0.511867284775,0.567742168903,0.107924424112,0.388780415058,0.28334659338,0.4016315341,0.313092827797,-0.0813630968332,0.737646877766,0.776228070259,0.145874723792,0.836731672287,0.333941698074,-0.25108641386,-0.312114953995,-0.831664741039,-0.0165708623827,-0.0642595812678,-0.208827182651,1.29989898205,0.628129839897,0.440172612667,0.0533616393805,0.267527282238,-0.908060789108,0.979421854019,-0.20846709609
5613,0.697708487511,1.22550272942,1.11349272728,0.865339756012,0.63301050663,0.609641611576,0.713570713997,-0.000715732574463,0.765930116177,-0.00026199221611,0.508719742298,0.432135671377,-0.24919860065,0.536535143852,0.621905982494,0.115921705961,1.01636981964,0.707032799721,0.367041945457,0.211639642715,-0.655699670315,0.509713232517,0.217002332211,0.399849951267,2.36437702179,1.07903659344,1.29947805405,0.412556827068,0.270185619593,-0.413277685642,1.48261892796,-0.632848381996
595,-0.0104080811143,0.628233492374,0.11652071774,0.351095587015,-0.385161966085,0.0639675855637,0.108816049993,-0.260987341404,-0.751049995422,0.114249199629,0.518637895584,0.47928416729,0.723475515842,-0.150469273329,0.222168698907,-0.0955576226115,0.642010271549,0.409326732159,1.12944173813,0.112521663308,-0.160482108593,-0.106164127588,0.8844191432,0.216772660613,-0.044606231153,0.878586649895,0.101493708789,0.503125965595,0.839674532413,-0.278806298971,0.547617673874,0.55037856102
4793,0.25544834137,0.0694389790297,0.286113679409,-0.45687019825,-0.262827336788,0.0548540577292,0.202364519238,0.485817670822,0.160639792681,0.583292126656,0.301202863455,0.201717972755,1.4156332016,0.636295258999,0.0033964663744,0.935013592243,-0.804864525795,0.500951707363,0.713439464569,-0.80148422718,1.00843954086,0.0744977518916,-0.178481414914,-0.505118131638,-0.0855291336775,0.491907030344,-0.455815434456,0.588876008987,1.23207783699,-0.872992873192,0.0760551095009,0.601340413094
2736,1.79122781754,0.969488441944,1.30802357197,1.4370290041,0.953719258308,0.462167948484,0.184954732656,-0.76362657547,0.846143722534,-0.0174761638045,0.512939155102,-0.461626499891,-0.378664284945,0.385512888432,0.474752902985,0.201536655426,0.528339207172,0.481651753187,0.0237538814545,0.129456445575,-0.931572854519,0.0781200379133,-0.221024721861,-0.480324983597,1.27282738686,0.4203312397,0.134499832988,-0.312907665968,-0.082592010498,-1.12397253513,0.630820214748,-0.628071427345
5290,0.894042909145,-0.453760921955,0.677060246468,0.367814838886,-0.771218299866,-0.477835416794,-0.818106532097,-0.345388352871,-0.142726480961,-0.368600070477,-0.0460021719337,-0.175751492381,-1.19701480865,0.0399019047618,0.382425963879,-0.164890408516,0.407023251057,-0.825027525425,-0.428887546062,-0.195610627532,-1.25424826145,4.00511169434,-1.0277081728,-0.904024481773,0.897039055824,0.330732792616,0.146667584777,-0.255708515644,-0.79280769825,-0.363517701626,-0.149876236916,-0.143545567989
6194,-0.540986299515,-0.466602623463,0.225740522146,-0.228610932827,-1.05509769917,-0.197483405471,-1.00857949257,-1.08293235302,-0.918767273426,-0.301373362541,-0.570439994335,-0.474712967873,-0.572131812572,-0.403947532177,-0.401124089956,-0.812416195869,-0.42869579792,0.000236379230046,0.0,-1.12580239773,-0.000128696439788,-4.25324906246e-05,-0.180294886231,-0.503246903419,-0.603579103947,-0.252821803093,0.247128710151,0.464271962643,-0.344994485378,0.54828864336,0.565622627735,-0.227022498846
1676,0.342876762152,1.14926314354,0.817138433456,0.189625293016,0.182537287474,-0.0524182617664,0.209380477667,-0.252877980471,0.430635899305,0.074673101306,0.256786644459,0.0164532717317,-0.187847062945,0.0880158394575,0.729019880295,0.00609390437603,0.599034667015,-0.0998156294227,-0.550120651722,-0.0116190761328,-0.742317318916,0.0127165168524,-0.465295135975,-0.139076709747,1.67690384388,0.562987565994,0.904413819313,0.191147521138,-0.0288646519184,-0.946353435516,0.110985100269,-0.518260121346
23512,-2.75519180298,0.0451497286558,-0.31868737936,0.74771630764,1.30469405651,1.01393735409,1.63713717461,1.47320961952,-0.289441168308,0.858602106571,-0.460181832314,0.77997148037,0.424845039845,0.835907578468,0.903042435646,0.618182957172,-1.2434015274,-0.0734855830669,-0.749059736729,-0.688295543194,0.0709748417139,0.369909346104,0.746172606945,1.40120983124,-2.4526309967,-1.48582613468,-0.714436471462,-0.473986417055,0.514698386192,1.25612831116,0.112511500716,0.142216682434
148022,0.598317146301,-0.308525234461,-1.06505668163,-0.597654640675,0.828940153122,1.01649749279,0.821817159653,0.547644674778,-0.317577332258,0.161402672529,-0.507407128811,0.74371612072,0.88106584549,0.583002209663,0.189950332046,0.740664303303,0.978097558022,0.798378050327,-0.146725162864,-0.436176002026,0.186506971717,-0.0188961327076,-0.256070792675,-0.194045171142,0.465786039829,0.00452002882957,-0.573082983494,0.629380643368,-0.237507849932,0.732913672924,1.23157155514,1.49300408363
1906,0.653913021088,0.0392406880856,0.138268828392,0.321939498186,-0.0561302788556,0.109314978123,-0.148677006364,-0.163495019078,0.525342285633,0.211959764361,0.768128216267,0.128870353103,-0.471298575401,-0.323458313942,0.379905104637,-0.0269410535693,0.586675524712,0.103335402906,-0.387338936329,-0.126438111067,-0.489320218563,0.237460076809,-0.0957074314356,-0.0841603949666,0.917616844177,-0.198272362351,0.523275494576,-0.331417560577,-0.222426429391,-0.451237976551,0.237854778767,-0.098264567554
8878,-0.814532160759,-1.10538995266,-0.344017982483,-0.574287056923,-0.0170251578093,-0.262104868889,0.514416217804,0.245043829083,-0.45087108016,0.206218630075,0.0470975339413,0.264260828495,1.19551956654,-0.0235634930432,0.851903378963,0.940948545933,-0.789356350899,-0.822495639324,-1.53608036041,-1.42927145958,0.579479217529,-0.196975335479,0.811526298523,0.365346491337,-1.55022311211,-0.340485274792,-0.386343806982,0.231728494167,0.437434434891,0.486774384975,0.737709462643,1.18000173569
3091,0.951662123203,0.605663001537,0.227871507406,-0.106738731265,0.845202684402,0.537582814693,0.199680179358,-0.248873636127,0.122687503695,0.782575249672,-0.0699059218168,-0.398815274239,-0.0448754876852,0.394162535667,0.454612851143,-0.721118450165,0.92184227705,0.108385667205,-0.861598730087,-0.0768532827497,-0.709556698799,-0.154734179378,-0.0283489506692,0.00809489190578,1.5950704813,-0.177583634853,0.756146490574,0.108096085489,-0.412054419518,0.31116694212,0.702271282673,-0.373278528452
5743,-0.583107948303,0.0981244593859,-0.575052022934,0.0552792623639,0.548178672791,-0.0748325139284,-0.298845529556,0.314165443182,2.38038039207,1.45394515991,-0.0448099002242,0.0678462684155,0.0844617933035,-0.614372134209,-0.0701630264521,0.251533716917,0.215271160007,-0.907339394093,0.0946581363678,0.0100043490529,-0.410104185343,0.386030673981,-0.135065734386,-0.600530326366,0.789604187012,0.0672772228718,-0.467272549868,-0.0764250159264,-0.231526896358,-1.57548677921,-0.873753845692,-0.454527139664
5321,0.393013626337,0.0964910835028,0.681508183479,0.0921976938844,-0.473865330219,-0.4536241889,-0.434099495411,-0.66749727726,0.539332747459,-0.576267302036,0.658140897751,0.507348299026,-0.854086637497,-0.1378249228,0.845091104507,-0.406311064959,0.69388794899,-0.273951947689,-0.354462534189,-0.483159720898,-1.31588792801,-0.139103665948,-0.24454446137,-0.00673338025808,1.46807146072,0.189613983035,0.744143664837,-0.634725213051,-0.898452997208,-1.06101620197,0.02595461905,-0.478112280369
4144,-0.920416474342,-0.67909860611,0.307300686836,0.345486044884,-0.293277442455,-0.365389615297,-0.258968412876,0.590298771858,-0.747476458549,-0.884473085403,-0.31994086504,0.387804210186,-0.527365148067,-1.09183526039,-1.06006324291,0.162313506007,-0.347723394632,0.382402956486,0.388830810785,0.211577132344,-0.102037899196,-0.0244990829378,0.184594452381,0.0759126096964,-0.0809288918972,0.204977989197,0.499622136354,0.984351158142,0.299885928631,0.542552471161,0.512354493141,0.446636497974
1981,-0.567168533802,0.463509500027,-0.161347866058,-0.253739625216,-0.762237787247,-0.518857657909,0.156185179949,0.357875823975,-0.267935216427,-0.0331372618675,0.783916175365,0.703749060631,0.465923398733,0.508250534534,0.406315177679,1.17092013359,-0.315819561481,-0.496333062649,0.276385754347,0.103568725288,-0.168354526162,0.197835460305,-0.715902030468,0.09273442626,-0.728291153908,-0.0684392899275,0.274928599596,-0.721557021141,-0.225756943226,-1.19572043419,-1.6601909399,-0.227316498756
695,-1.5763566494,-0.172883227468,-0.293359428644,-0.256205916405,1.01018559933,1.07525551319,1.96453547478,1.07402205467,-0.531324625015,0.360813885927,-0.708119392395,-0.308280080557,1.07560169697,1.61594796181,0.833312392235,1.3571690321,-0.659811735153,-0.358245432377,-0.0211381316185,-0.573174893856,1.54120874405,0.187667816877,1.15297734737,0.662151396275,-1.42894649506,-0.768793940544,-0.864834189415,0.318807303905,0.950733780861,0.813660025597,0.638563454151,0.758360028267
10398,0.96065300703,0.688266158104,0.513595461845,2.14242053032,0.0627175122499,0.0686606019735,1.12256729603,-0.223524957895,0.200640782714,-0.394574612379,0.514025449753,0.246951714158,-0.706703603268,0.0587448701262,0.544904112816,0.0401182100177,0.966461777687,1.00849020481,0.845878779888,-0.15197750926,0.729523360729,0.465774029493,0.211461901665,0.00457077100873,3.98892831802,3.32521057129,1.9738047123,1.56926822662,0.855063140392,0.579800069332,1.8313164711,1.6943166256
5708,0.931400299072,0.427875369787,-1.32815933228,-0.433617055416,1.31831514835,0.060875736177,0.229013472795,0.690703570843,0.0340395867825,0.0623372271657,0.618682026863,-0.460871309042,0.194086179137,0.761812329292,-0.132175207138,0.1342317909,0.52416241169,0.53130209446,0.223425045609,0.660437166691,1.08441829681,-0.146907493472,0.60504257679,0.165262788534,0.519018530846,0.0644548535347,-0.367261439562,-0.724010527134,-0.262510687113,-2.52840161324,-0.704540491104,-0.76083701849
