rid,CPC008_A375_6H:BRD-K18453942-001-01-5:10,CPC008_A375_24H:BRD-K18453942-001-01-5:10,CPC008_A549_6H:BRD-K18453942-001-01-5:10,CPC008_HCC515_6H:BRD-K18453942-001-01-5:10,CPC008_HEPG2_6H:BRD-K18453942-001-01-5:10,CPC008_HT29_6H:BRD-K18453942-001-01-5:10,CPC008_MCF7_6H:BRD-K18453942-001-01-5:10,CPC008_MCF7_24H:BRD-K18453942-001-01-5:10,CPC008_PC3_6H:BRD-K18453942-001-01-5:10,CPC008_PC3_24H:BRD-K18453942-001-01-5:10,CPC008_VCAP_6H:BRD-K18453942-001-01-5:10,CPC008_VCAP_24H:BRD-K18453942-001-01-5:10
5720,0.701747894287,0.186200022697,0.390245854855,0.10724080354,1.62129998207,-0.168167412281,-0.786974310875,-0.181350022554,0.0882012844086,-0.0424654483795,-0.644276082516,-0.912912845612
466,0.649948954582,0.652300000191,0.980799734592,1.75028777122,0.504649996758,-0.702171742916,-0.208706974983,-0.280750006437,-0.151303425431,1.49047613144,-0.413734972477,0.328255295753
6009,0.532844543457,0.834100008011,0.0065952911973,0.571878314018,0.197600007057,-0.0638835132122,-0.0993801951408,-0.662349998951,0.626058936119,-0.808272540569,0.39412522316,-0.119312047958
2309,-0.0574764348567,0.533649981022,0.753143370152,0.361170887947,0.129899993539,-0.144439727068,-0.365622311831,-0.0911000072956,-0.411774933338,1.81502020359,-0.676302433014,0.0560816004872
387,-0.0708451792598,0.468550026417,-0.586553931236,0.667155861855,-1.20694994926,0.430625855923,-0.104656539857,-0.578649997711,-0.419363737106,1.42880034447,-0.378890663385,0.0257472861558
3553,0.931621074677,-0.549899995327,-0.206578671932,-0.976192951202,0.210950002074,0.217889428139,-0.0481127202511,-0.188199996948,0.820516467094,0.331146776676,0.660842120647,0.0830769911408
427,-0.409767597914,0.492950022221,-0.0963298082352,0.987896084785,0.189099997282,-0.535099506378,0.395200252533,-0.460399985313,-0.870890915394,1.61644530296,-0.613825619221,0.51584482193
5898,0.615205943584,0.316449999809,-1.15658652782,0.220073059201,0.245799988508,0.232907682657,-0.380813390017,-0.359899997711,-0.883375704288,0.950869560242,-0.0150752961636,0.957511484623
23365,-0.532421886921,0.246699988842,-0.904639720917,-0.651132702827,-0.573450028896,0.302923887968,0.0179479271173,-0.20814999938,-0.493287801743,1.54916572571,-0.0908988416195,-0.630189061165
6657,0.705222964287,-0.73835003376,0.0702401548624,-0.747375845909,0.550750017166,0.710245192051,-0.0867789685726,0.0434500016272,0.628783345222,0.42080411315,1.01470887661,1.19553184509
