rid,DOS025_VCAP_6H:BRD-K80169513-001-01-9:4.98,DOS025_VCAP_24H:BRD-K80169513-001-01-9:4.98,DOS047_A375_24H:BRD-K80169513-001-01-9:4.98,DOS047_A549_24H:BRD-K80169513-001-01-9:4.98,DOS047_HT29_24H:BRD-K80169513-001-01-9:4.98,DOS047_MCF7_24H:BRD-K80169513-001-01-9:4.98,DOS047_PC3_24H:BRD-K80169513-001-01-9:4.98,DOSBIO002_A375_24H:BRD-K80169513:9.9532,DOSBIO002_A549_24H:BRD-K80169513:9.9532,DOSBIO002_HT29_24H:BRD-K80169513:9.9532,DOSBIO002_PC3_24H:BRD-K80169513:9.9532,DOSBIO002_MCF7_24H:BRD-K80169513:9.9532,DOSBIO002_NEU_24H:BRD-K80169513:9.9532,DOSBIO002_NPC_24H:BRD-K80169513:9.9532
5720,-0.068599998951,0.954421877861,1.10444045067,0.109897196293,-0.0931498333812,0.881200015545,-0.825373589993,-0.583185911179,-0.543267846107,0.649194121361,-0.882290959358,0.283363997936,1.21175003052,0.76535820961
466,-0.13369999826,-0.147406056523,0.86699205637,0.539637327194,-1.94952893257,-0.0960999876261,0.301099896431,-0.403250694275,0.638040542603,-0.0319135934114,0.173750668764,1.10004246235,-1.62374997139,-1.2256487608
6009,0.0491500012577,0.421092867851,-0.749026060104,0.0618100613356,-0.287087112665,1.10949993134,1.10140299797,0.059784501791,0.520151376724,0.51628023386,-0.345664769411,0.206819266081,0.698500037193,1.70321416855
2309,-1.56334996223,-1.38269913197,-0.749516367912,-0.722173750401,-0.126160085201,0.452499985695,-0.684700608253,0.0087286233902,0.367713093758,0.994025468826,1.8497197628,0.733603417873,-1.91094994545,0.848551213741
387,-0.876900017262,-0.637308776379,2.15184235573,0.297041028738,-1.0989382267,0.469150006771,1.49585688114,-0.391910374165,0.20442789793,0.296503722668,-3.51395082474,0.394383013248,0.883450031281,3.25542163849
3553,0.678699970245,1.55879461765,0.269628793001,0.712256848812,2.41331458092,-0.59399998188,0.768302261829,1.06223380566,-0.74265563488,-0.406438231468,2.05132675171,-0.43984156847,0.774749994278,-0.103509604931
427,0.365149974823,0.179046198726,-0.535474777222,-0.689244687557,-0.18253043294,-1.04865002632,0.20743817091,1.21517050266,0.984634399414,0.155547678471,0.557212114334,0.939694166183,0.112599998713,-1.10390734673
5898,0.0815999954939,0.594783306122,0.0558171868324,-1.12226128578,-0.220161631703,0.336149990559,-1.79552817345,0.743839502335,0.532680571079,2.20490717888,1.29219353199,0.84565615654,0.558449983597,1.42191672325
23365,0.259700000286,-0.135322168469,-0.0233688056469,0.277677536011,-0.0423710867763,-0.606700003147,0.533011078835,2.18805909157,-0.252617627382,0.0155902951956,0.769790053368,0.144419208169,0.35514998436,0.855664491653
6657,0.523399949074,1.56882548332,-1.88080763817,0.370679736137,1.66115033627,0.488599956036,0.521172761917,1.35840916634,-1.25641906261,-0.174215465784,-1.98014879227,-1.01317536831,0.210150003433,-0.344669282436
5054,0.622099995613,-0.269978314638,-0.879066586494,0.366420447826,0.323531597853,-0.480250000954,-0.514189958572,1.21055960655,0.748968601227,-0.732667207718,-1.02361857891,-1.18481421471,-0.469350010157,-0.533538758755
3108,0.412450015545,-0.679255723953,-0.412553101778,0.26381406188,0.0760358050466,0.34224998951,-0.543609917164,-0.889370679855,0.953494727612,-0.176030293107,0.631696283817,-1.12482130527,0.103750020266,-0.524791240692
1950,2.27964997292,3.11438512802,-0.44563215971,-0.106564767659,0.577477157116,-0.0876500308514,0.59906065464,0.348088592291,-0.119946703315,-0.356425464153,-0.647381901741,-1.11429834366,-0.182699993253,-1.71940517426
351,0.718299984932,0.136002629995,-1.76903367043,-2.39384031296,0.0612936243415,-1.17939996719,0.197982728481,0.60894536972,0.700307011604,0.543807983398,0.679325401783,-0.706722557545,1.4932500124,-1.85786819458
4846,-0.841250002384,-0.479786515236,0.427251517773,-0.415358603001,-0.000639665871859,0.278250008821,0.164633303881,0.64292049408,-0.752581834793,-1.20401442051,-1.11447405815,-0.0347327142954,1.00355005264,-0.0826519727707
1452,-0.330799996853,0.779339492321,0.465522944927,0.14850205183,0.373261421919,0.167949989438,0.519229769707,-0.824229955673,-1.05679249763,1.3995898962,0.676956832409,0.0902019143105,0.868399977684,1.39460361004
4776,2.13459992409,1.47406959534,0.612635552883,0.513195753098,2.36246132851,0.282299995422,0.244620829821,-0.489666074514,-1.02258217335,0.0839106887579,-0.639157533646,-0.60496711731,0.248300001025,0.457197248936
6908,-0.400400012732,-0.875538527966,0.517333626747,0.680020451546,-0.923299908638,0.840200066566,1.22386062145,-0.0793780982494,-0.43273794651,-1.21509003639,-0.443349182606,0.697727739811,0.684949994087,-0.165283828974
672,-2.06290006638,-1.73803627491,-0.36457246542,-0.623752593994,-1.41626298428,-0.0922999978065,-0.93485635519,0.0806579440832,-1.17829370499,-1.1014238596,-0.805792093277,-1.54901683331,-0.0281999986619,-2.34891438484
5710,-2.04684996605,-0.250651955605,0.340395987034,-0.0554651916027,-0.431777119637,0.276000022888,-0.48847591877,0.111145302653,-1.00644981861,0.748780846596,0.851938128471,1.09021222591,1.18295001984,0.385757356882
2115,0.0262999981642,-0.880094945431,-0.460044115782,-0.720960736275,-1.90677773952,1.49524998665,-1.00452053547,0.029062025249,0.361113220453,0.585508286953,-0.387485563755,-0.0216884315014,0.33939999342,0.13384899497
7015,0.929499983788,-0.170685231686,-0.634287595749,-0.0679007917643,1.41270256042,0.26164996624,-0.142768129706,0.978647053242,-1.66193878651,-0.283136129379,-0.978043913841,0.218082427979,-1.02454996109,-1.070291996
8726,-1.04460000992,-0.35668194294,-1.78223836422,-0.191267639399,-2.53017044067,-0.557650029659,-0.282598108053,-0.621093451977,-0.307843893766,-1.61049103737,-1.88032305241,0.374335736036,-1.54244995117,0.542165279388
2185,0.577099978924,0.558784365654,-0.144272148609,0.37714779377,1.84283685684,0.38299998641,0.795246958733,-0.451009243727,0.515195786953,-0.158320948482,-0.712068378925,-0.293430417776,-0.436950027943,-0.0456632971764
3315,0.753949999809,-0.482375830412,-0.0384879894555,0.379774719477,-0.0041249319911,1.15345001221,-3.55125808716,0.0533966124058,-0.135401338339,-1.87848520279,0.164706334472,1.42329955101,0.201900005341,0.25181299448
5289,-2.29019999504,0.309467613697,0.687166810036,0.735969185829,0.598639428616,0.330150008202,0.378272950649,0.479565382004,0.161114662886,0.194031819701,-0.715979874134,-0.616531848907,-0.753949999809,-1.34230136871
868,0.250900000334,0.346486419439,1.05808961391,0.138362824917,1.47304391861,1.37695002556,0.985858023167,-0.558608949184,1.05984020233,1.54289507866,2.34117460251,1.2880666256,0.534399986267,2.28092575073
1677,0.29880002141,-0.924307048321,-0.707416594028,0.95234143734,-0.863572657108,-0.692749977112,-1.0226225853,0.56850361824,-0.433758020401,-1.12451004982,-2.43792963028,-0.543116152287,-0.864449977875,-0.876975655556
