rid,CPC006_A375_6H:BRD-A81541225-001-02-7:10,CPC006_A375_24H:BRD-A81541225-001-02-7:10,CPC006_A549_6H:BRD-A81541225-001-02-7:10,CPC006_A549_24H:BRD-A81541225-001-02-7:10,CPC006_A673_6H:BRD-A81541225-001-02-7:10,CPC006_AGS_6H:BRD-A81541225-001-02-7:10,CPC006_CL34_6H:BRD-A81541225-001-02-7:10,CPC006_CORL23_6H:BRD-A81541225-001-02-7:10,CPC006_COV644_6H:BRD-A81541225-001-02-7:10,CPC006_DV90_6H:BRD-A81541225-001-02-7:10,CPC006_EFO27_6H:BRD-A81541225-001-02-7:10,CPC006_HA1E_6H:BRD-A81541225-001-02-7:10,CPC006_HA1E_24H:BRD-A81541225-001-02-7:10,CPC006_HCC15_6H:BRD-A81541225-001-02-7:10,CPC006_HCC515_6H:BRD-A81541225-001-02-7:10,CPC006_HCC515_24H:BRD-A81541225-001-02-7:10,CPC006_HCT116_6H:BRD-A81541225-001-02-7:10,CPC006_HEC108_6H:BRD-A81541225-001-02-7:10,CPC006_HEPG2_6H:BRD-A81541225-001-02-7:10,CPC006_HT115_6H:BRD-A81541225-001-02-7:10,CPC006_HT29_6H:BRD-A81541225-001-02-7:10,CPC006_HT29_24H:BRD-A81541225-001-02-7:10,CPC006_JHUEM2_6H:BRD-A81541225-001-02-7:10,CPC006_LOVO_6H:BRD-A81541225-001-02-7:10,CPC006_MCF7_6H:BRD-A81541225-001-02-7:10,CPC006_MCF7_24H:BRD-A81541225-001-02-7:10,CPC006_MDST8_6H:BRD-A81541225-001-02-7:10,CPC006_NCIH1694_6H:BRD-A81541225-001-02-7:10,CPC006_NCIH1836_6H:BRD-A81541225-001-02-7:10,CPC006_NCIH2073_6H:BRD-A81541225-001-02-7:10,CPC006_NCIH508_6H:BRD-A81541225-001-02-7:10,CPC006_NCIH596_6H:BRD-A81541225-001-02-7:10,CPC006_NOMO1_6H:BRD-A81541225-001-02-7:10,CPC006_OV7_6H:BRD-A81541225-001-02-7:10,CPC006_PC3_6H:BRD-A81541225-001-02-7:10,CPC006_PC3_24H:BRD-A81541225-001-02-7:10,CPC006_PL21_6H:BRD-A81541225-001-02-7:10,CPC006_RMGI_6H:BRD-A81541225-001-02-7:10,CPC006_RMUGS_6H:BRD-A81541225-001-02-7:10,CPC006_SKLU1_6H:BRD-A81541225-001-02-7:10,CPC006_SKM1_6H:BRD-A81541225-001-02-7:10,CPC006_SKMEL1_6H:BRD-A81541225-001-02-7:10,CPC006_SKMEL28_6H:BRD-A81541225-001-02-7:10,CPC006_SNGM_6H:BRD-A81541225-001-02-7:10,CPC006_SNU1040_6H:BRD-A81541225-001-02-7:10,CPC006_SNUC4_6H:BRD-A81541225-001-02-7:10,CPC006_SNUC5_6H:BRD-A81541225-001-02-7:10,CPC006_SW480_6H:BRD-A81541225-001-02-7:10,CPC006_SW620_6H:BRD-A81541225-001-02-7:10,CPC006_SW948_6H:BRD-A81541225-001-02-7:10,CPC006_T3M10_6H:BRD-A81541225-001-02-7:10,CPC006_THP1_6H:BRD-A81541225-001-02-7:10,CPC006_TYKNU_6H:BRD-A81541225-001-02-7:10,CPC006_U937_6H:BRD-A81541225-001-02-7:10,CPC006_VCAP_6H:BRD-A81541225-001-02-7:10,CPC006_VCAP_24H:BRD-A81541225-001-02-7:10,CPC006_WSUDLCL2_6H:BRD-A81541225-001-02-7:10,CPC013_A375_6H:BRD-K74133369-001-01-8:10,CPC013_A549_6H:BRD-K74133369-001-01-8:10,CPC013_A549_24H:BRD-K74133369-001-01-8:10,CPC013_ASC_24H:BRD-K74133369-001-01-8:10,CPC013_HA1E_6H:BRD-K74133369-001-01-8:10,CPC013_HCC515_6H:BRD-K74133369-001-01-8:10,CPC013_HEPG2_6H:BRD-K74133369-001-01-8:10,CPC013_HT29_6H:BRD-K74133369-001-01-8:10,CPC013_MCF7_6H:BRD-K74133369-001-01-8:10,CPC013_MCF7_24H:BRD-K74133369-001-01-8:10,CPC013_NEU_24H:BRD-K74133369-001-01-8:10,CPC013_NPC_24H:BRD-K74133369-001-01-8:10,CPC013_PC3_6H:BRD-K74133369-001-01-8:10,CPC013_PC3_24H:BRD-K74133369-001-01-8:10,CPC013_SKB_24H:BRD-K74133369-001-01-8:10,CPC013_VCAP_6H:BRD-K74133369-001-01-8:10,CPC013_VCAP_24H:BRD-K74133369-001-01-8:10,ERG011_VCAP_6H:BRD-K70555272-001-04-6:10,ERG011_VCAP_6H:BRD-K70555272-001-04-6:2,ERG011_VCAP_6H:BRD-K70555272-001-04-6:0.4,ERG011_VCAP_24H:BRD-K70555272-001-04-6:10,ERG011_VCAP_24H:BRD-K70555272-001-04-6:2,ERG011_VCAP_24H:BRD-K70555272-001-04-6:0.4,CPC006_H1299_6H:BRD-A81541225-001-02-7:10,CPC006_RKO_6H:BRD-A81541225-001-02-7:10
5720,0.304924547672,0.0409944429994,1.1756298542,0.149114131927,0.66629999876,-0.315499991179,-0.302799999714,0.305200010538,0.365500003099,-0.306950002909,0.105750024319,-0.0431923530996,0.165090739727,0.587392687798,1.35574865341,0.423541128635,0.523949980736,0.0482864528894,-0.5852009058,-0.882450044155,1.49047064781,0.13164229691,0.863349974155,0.952350020409,0.969859719276,0.495504617691,1.30285000801,-0.291499972343,0.205099999905,-0.0468000024557,0.456600010395,-0.157950013876,0.252900004387,1.46239995956,1.28409910202,-0.34922260046,0.4388499856,-0.329600036144,0.903849959373,-1.0026999712,1.08045005798,-0.936299979687,1.19639992714,0.249300003052,-0.201350003481,0.814300060272,0.0337000004947,-1.84049987793,-0.700393617153,1.26482927799,0.335299968719,0.81124997139,-0.998100042343,-0.0727000012994,-0.171347856522,0.237935394049,0.626450002193,0.321061402559,-0.0447999835014,-0.790996968746,-0.197805553675,0.755931437016,0.147460430861,-0.988879024982,-0.0809493288398,-0.841036856174,-1.31473112106,-0.410299986601,0.705196380615,0.0895747095346,0.475699663162,0.0833156108856,-0.756111800671,-1.66894865036,0.917050004005,0.0485500097275,-0.614899992943,0.819037556648,-0.205809831619,0.785059094429,0.169650003314,-0.0453500002623
466,0.243445575237,0.0393309444189,0.738504171371,-0.0287987887859,0.637799978256,-0.948850035667,-1.06349992752,-0.570299983025,-0.0582999996841,-0.414349973202,-0.618600010872,0.138736367226,1.17328619957,1.06543815136,0.85402983427,0.250967860222,0.344899982214,0.142861247063,1.95922613144,-0.950100004673,1.12502276897,-0.363256692886,0.915199995041,2.00830006599,0.999516844749,0.691391468048,0.921800017357,0.0261000096798,-1.65729999542,0.152099996805,1.41790008545,5.00082969666e-05,0.47389999032,-0.0698999986053,1.0030901432,0.00554855074733,0.431200027466,-0.79960000515,1.71370005608,0.406599998474,0.812550008297,-0.310800015926,-0.0605999827385,0.110000014305,0.66295003891,0.500199973583,-0.326900005341,-0.319799989462,0.784418463707,-0.0881012678146,1.28490006924,-0.18314999342,-0.142699986696,0.259000003338,0.0608888566494,-0.0825036019087,-0.227799996734,0.032849162817,-0.343899995089,0.0897087007761,-0.151676177979,0.330833822489,0.67502617836,1.36611461639,0.373209357262,0.829184234142,-0.672185659409,0.272100001574,-0.591539382935,-0.479861915112,-0.0700921192765,0.379623442888,0.165670990944,-0.572721838951,-0.581600010395,-0.169349998236,-0.441049993038,-0.794451355934,-0.983065962791,-1.58571898937,-0.0601499974728,0.265899986029
6009,-0.105172619224,0.400199860334,0.0453357622027,-0.372922807932,-0.803449988365,-0.599500000477,-0.0579000115395,0.207399979234,-0.263799995184,-0.0115499943495,-0.097100019455,0.397362172604,0.366992592812,-0.915182888508,-0.0754762291908,0.365528076887,0.19399997592,-0.799172401428,0.96192407608,0.890199959278,0.717070698738,0.28179064393,0.473300009966,0.360050022602,-0.273199498653,-0.0542629435658,-0.483849972486,0.110499992967,0.674499988556,0.301550030708,0.0905999988317,-0.141149997711,-0.238100007176,0.674499988556,0.130884170532,-0.426440060139,-0.213400006294,-1.65299999714,0.324099987745,0.305949985981,1.40664994717,0.232050001621,-0.487649977207,0.930400013924,0.531199991703,-0.51314997673,-0.755900025368,-0.270150005817,0.387273967266,0.569948196411,0.367899954319,0.0752499997616,-1.00964999199,-0.716400027275,-0.400604128838,-0.337732970715,-0.557999968529,-0.548692345619,-0.202399998903,0.678821027279,2.16799879074,0.358748227358,-0.332387685776,0.56515610218,-0.822150468826,-0.0312009304762,-0.562922894955,1.05254995823,-0.0405586361885,-0.45680308342,0.211039632559,1.55601584911,-1.32050180435,-0.132428079844,-0.878400027752,-1.12325000763,-1.09025001526,0.202626913786,-0.995488226414,-1.2885966301,-0.296799987555,-0.571099996567
2309,0.0573891848326,0.147735863924,-0.298972457647,-0.270989924669,0.730599999428,-1.09579992294,0.143200010061,0.312599986792,-0.246299996972,-0.730899989605,-0.396099984646,-0.000584214925766,-0.543486893177,-0.95424336195,-0.275250792503,-0.493598341942,1.08615005016,0.584891557693,2.43780183792,2.74020004272,0.891537189484,-0.616858541965,-2.13755011559,1.39485001564,-0.540883481503,-0.172578409314,-0.756600022316,-0.619949996471,0.950500011444,-0.915849983692,0.674650013447,-0.547049999237,-0.303999990225,0.137099996209,-0.906767725945,-0.507245838642,-0.514699995518,-1.46675002575,0.398649990559,-1.22179996967,-1.56045007706,-0.715499997139,-0.478599995375,1.22595000267,0.803299963474,0.42745000124,0.961199998856,1.36995005608,-0.0598453879356,-1.44517791271,2.07699990273,-1.50670003891,-0.672800004482,-0.155650004745,-0.454334020615,-0.443505823612,-1.73189997673,0.369836628437,0.157100006938,0.437567472458,0.784021556377,0.187664657831,-0.637903094292,2.69246673584,2.53689432144,1.64628744125,1.25441741943,-0.905550003052,0.85017490387,1.22908222675,0.110967114568,-0.18839135766,0.878258526325,0.651082336903,0.725600004196,0.959400057793,1.01049995422,1.64232444763,1.30610907078,0.167093783617,-1.14199995995,0.0212500020862
387,-0.313049137592,0.965435862541,0.548787951469,0.0361386537552,0.39105001092,-0.236449986696,-0.990300059319,1.10090005398,1.37969994545,0.369749993086,-0.0923500061035,1.0153157711,0.0394662320614,0.547056734562,0.270275890827,-0.0258765369654,0.569499969482,-0.375449210405,1.5870770216,0.803149998188,-0.0626070648432,0.417551249266,1.01300001144,2.33285021782,0.222809940577,0.593482971191,1.16360008717,-0.686349987984,1.55799996853,-0.318250000477,-0.380249977112,-0.395050019026,-0.585399985313,0.897199988365,0.0848882123828,0.0536933615804,0.0419000014663,-2.26355004311,-0.160349994898,1.64149999619,-0.00949999690056,0.22135001421,-0.301599979401,0.3070499897,-0.0426000058651,-0.209049999714,-1.27230000496,-0.354699999094,-0.514682352543,0.808809816837,2.50554990768,0.380650013685,-1.68834996223,0.227399989963,0.776958227158,0.1571251899,-1.2919999361,-0.0148894041777,-0.413650006056,0.51729619503,0.950116932392,0.209766417742,0.11102758348,0.768505394459,-0.776957035065,-1.1118042469,-0.357553690672,1.03554999828,1.19103908539,0.0324368625879,-0.63282674551,0.31788790226,-0.953880548477,0.838867127895,0.0612500011921,-0.42539998889,-1.75994992256,0.163823649287,-0.375709831715,-0.300186306238,-0.194299995899,-0.0978500247002
3553,0.550869643688,-0.249446421862,0.351180911064,-0.287814706564,-0.306899994612,1.33315002918,-0.125849992037,0.530400037766,1.77359998226,0.15434999764,0.646149992943,0.154235526919,-0.238301441073,-0.532480359077,-0.166801124811,-0.430689096451,0.203199997544,0.781899094582,0.226283818483,2.93629980087,-0.697381019592,0.000543206930161,-0.160000011325,0.407600015402,0.673220217228,-0.676439762115,0.971150040627,-0.249950006604,0.116800002754,0.0504500120878,-0.878649950027,0.632749974728,0.237800002098,-0.700900018215,0.222307175398,0.277687758207,-0.175249993801,-0.41660001874,-0.283749997616,-0.0740000009537,-0.617349982262,1.20685005188,-0.530049979687,-0.197750031948,1.16394996643,0.199149996042,-0.207000002265,1.05329990387,0.255039781332,-0.735204637051,0.928749978542,0.0207500010729,0.109049975872,-0.444199979305,-0.77235019207,-0.00132367014885,0.965899944305,0.263343721628,0.11930000782,-0.311708956957,-1.88200557232,-0.271274775267,-0.172963887453,-0.101658970118,1.01680469513,0.356301814318,0.0603005439043,-1.16410005093,0.52480328083,0.699721813202,1.64394629002,-0.582371294498,-0.524263858795,-0.100704431534,5.60160017014,-0.735150039196,0.371349990368,-0.230285227299,0.188268214464,2.24948835373,0.815199971199,-0.492749989033
427,-0.159276783466,-0.0929338037968,-0.527899444103,-0.58156478405,-0.242049992085,0.190949976444,-1.21230006218,0.58780002594,0.48679998517,0.165200024843,0.315499991179,0.227332442999,0.723275721073,-0.199106782675,1.08126354218,-0.500347971916,-0.489750027657,0.535335481167,-0.966748178005,0.947299957275,0.22324731946,0.403224289417,0.985950052738,0.982199966908,0.709865093231,0.0408941805363,0.654000043869,0.0171499848366,-0.790099978447,1.1942499876,0.482950001955,0.28354999423,-0.14659999311,-1.09909999371,-0.182368710637,0.0119141787291,0.513750016689,0.0918500423431,0.283100008965,3.4373998642,0.928599953651,-0.523149967194,0.354400008917,-0.299349993467,-0.0598499774933,-0.291099995375,-1.16190004349,-1.05285000801,-0.761692941189,-0.0214029848576,3.78550004959,-0.102600008249,-0.738850057125,-0.503499984741,-0.413899928331,-0.131773233414,-0.84399998188,-0.208081588149,-0.479400008917,-0.877739787102,-0.605734169483,0.264821052551,0.625831186771,-0.147521585226,0.278661102057,1.01418638229,0.468577295542,-0.549250006676,-0.27028337121,-0.023668948561,-1.09658503532,0.44517236948,-0.847743988037,-0.0984938144684,-0.69185000658,-0.800999999046,-0.688149988651,-0.705731034279,-0.845207989216,-0.851169705391,-0.766099989414,3.52764987946
5898,0.181512281299,-0.404172837734,0.545763373375,-0.296261042356,0.179049998522,-0.537800014019,0.240099996328,-0.883449971676,1.50069999695,-0.177300006151,-0.0640500187874,0.0912907868624,0.63572537899,-0.121500045061,-0.3162586689,-0.298889189959,-0.715000033379,0.455983191729,1.78182864189,0.593000054359,-0.815869867802,0.0609742477536,1.11934995651,1.6060500145,0.950372040272,0.0799380689859,0.253500014544,0.43599998951,-0.901600003242,-1.31750011444,0.77505004406,-0.362549990416,-0.264800012112,-2.00909996033,0.328163206577,-0.649019777775,0.0534000024199,-1.09420001507,0.867849946022,0.0888000130653,-1.59140002728,-0.26130002737,-1.12960004807,0.318149983883,0.891449987888,0.105900004506,-0.800100028515,-0.0194000005722,0.296877324581,0.524240374565,0.211050033569,0.489499986172,-0.418650001287,-0.2799000144,-0.103336453438,-0.68060284853,-0.226199999452,0.747548699379,0.551650047302,0.833661317825,3.91423487663,-0.645349144936,0.686077296734,0.655895709991,0.146842285991,0.343955755234,-0.282054960728,-0.792600035667,-1.28913426399,-0.380054205656,0.081138536334,0.570897400379,0.040045119822,-0.270271509886,0.226999998093,0.227249994874,-0.931450009346,0.263165175915,-0.163089305162,0.105112180114,-1.98310005665,0.0793499946594
23365,-0.122370392084,0.338051497936,-1.29439330101,-0.407304793596,0.410199999809,-0.129299998283,-0.987800002098,-1.87409996986,-0.285400003195,-0.368900001049,-0.0963999927044,-0.210570082068,0.392288863659,0.460426926613,0.152188435197,-0.170102611184,-0.533949971199,0.285914450884,1.20281362534,2.06340003014,-1.16164195538,-0.0995716974139,0.537150025368,1.68190002441,-0.455262124538,0.0624805614352,-0.0864499956369,0.884599983692,0.664300024509,-1.27935004234,-0.08599999547,-0.666849970818,1.09630000591,0.377900004387,0.650124192238,-0.315118521452,0.547299981117,2.84360003471,0.238649994135,0.181749999523,-0.4429500103,-2.00994992256,3.06220006943,-0.141399994493,0.502300024033,-0.716849982738,-0.877099990845,0.698700010777,0.781692922115,0.277396798134,2.69729995728,-3.11675000191,0.183799996972,2.91470003128,0.170958161354,0.163422897458,0.13685002923,-0.0236226599663,0.815699934959,0.16104015708,0.177715927362,0.0223412513733,1.01291978359,-0.315723568201,0.109141014516,-0.325992614031,0.427790313959,-0.0213000029325,-0.684713900089,-1.01300871372,-0.867613792419,-0.287796705961,-0.645727455616,-1.06714594364,-0.935350000858,0.52889996767,-0.556999981403,-0.946822822094,-0.294650197029,-0.0869605690241,-0.710800051689,0.248400002718
6657,-0.408883154392,0.76011711359,-0.207988739014,0.0970180183649,1.01240003109,0.965600013733,0.593449950218,-0.327299982309,1.10220003128,0.529699981213,0.506649971008,0.802477657795,-1.00944888592,-0.99391412735,0.0304122716188,0.310748249292,-1.26579999924,-0.0271057784557,-0.81293964386,2.03479981422,-0.389521151781,-0.0326689183712,0.25339999795,0.444549977779,-0.0791210979223,-1.10224723816,0.123299993575,0.0139499902725,-0.622799992561,-0.597199976444,-1.22570002079,0.415349990129,0.323500007391,-0.800999999046,0.390403836966,0.0473309010267,0.0144499987364,0.441699981689,-0.324400007725,-0.420050024986,0.232650011778,0.680649995804,-0.507600009441,0.347700029612,1.78060007095,0.283550024033,-0.366400003433,0.545050024986,-2.25737786293,-0.529233038425,2.75445008278,-0.0493000000715,0.509899973869,-1.34415006638,-0.825018048286,-0.100714787841,0.947449982166,-1.9187605381,-0.462749987841,-1.77615642548,-0.585785746574,0.127076938748,0.154696375132,-0.329801648855,0.483091592789,0.0920974239707,0.625225901604,1.00329995155,-0.66309595108,0.400196880102,-0.533130943775,-1.01838076115,0.0301265493035,0.250538229942,0.0248000025749,0.137150004506,0.908499956131,0.56605309248,0.357832312584,1.76187694073,0.520900011063,-0.269349992275
