rid,MUC.CP005_MCF7_6H:BRD-K36910796-001-01-9:10.4993,MUC.CP005_MCF7_6H:BRD-K36910796-001-01-9:3.4998,MUC.CP005_MCF7_6H:BRD-K36910796-001-01-9:1.1666,MUC.CP005_MCF7_6H:BRD-K36910796-001-01-9:0.3889,MUC.CP005_MCF7_24H:BRD-K36910796-001-01-9:10.4993,MUC.CP005_MCF7_24H:BRD-K36910796-001-01-9:3.4998,MUC.CP005_MCF7_24H:BRD-K36910796-001-01-9:1.1666,MUC.CP005_MCF7_24H:BRD-K36910796-001-01-9:0.3889
5720,-0.152908295393,0.571574509144,-0.678226411343,0.401939541101,0.97850561142,1.0683927536,-0.0434292927384,0.576404333115
466,-0.5906214118,-0.34348025918,-1.76301527023,-0.365872740746,0.674091458321,0.726818323135,0.109637796879,1.18606233597
6009,-0.442540824413,0.889060854912,-1.16848134995,0.1920902282,-0.521020174026,0.352104246616,-1.00340807438,0.354455828667
2309,-0.265499591827,0.22432102263,-0.585033416748,0.224749520421,-0.795037508011,-0.229622676969,-1.02460896969,-1.22501027584
387,-0.411353051662,1.02935242653,-1.20864009857,4.92696762085,-0.0948716253042,0.847620427608,-1.38422071934,0.119540847838
3553,1.63783729076,-0.908685326576,3.72030544281,-0.478738933802,-0.297605782747,-0.371009498835,0.756311953068,-0.630799114704
427,-0.669401347637,0.27250033617,-0.973388075829,-0.786713242531,0.448381662369,0.888605892658,-0.0993319600821,1.39804160595
5898,0.734447717667,0.108596295118,-2.99644303322,-3.36469745636,0.352726370096,0.461354315281,-0.7790569067,0.360611379147
23365,0.159456238151,0.504569292068,-0.368316352367,-0.396619617939,2.90459370613,0.29435184598,-0.306451588869,-0.401765286922
6657,0.933102071285,-0.321190267801,3.07541799545,0.541204690933,-0.971927583218,-0.0905178934336,0.986988782883,-1.03449130058
5054,0.360063284636,-0.24766600132,2.39863204956,-0.546534538269,-0.806052565575,-1.41798567772,1.37554836273,-0.0388668142259
3108,-0.411017745733,1.67215120792,-1.14107966423,-0.702663064003,-0.760014235973,0.493511617184,-0.205460727215,-0.298925548792
1950,-0.410418629646,-0.67199409008,0.959031224251,0.452593773603,-0.422028332949,-1.17085599899,0.897901773453,-0.356331944466
351,-0.112030863762,-0.0387208089232,0.529984593391,-0.104394569993,-0.32605406642,0.351958751678,0.200520575047,0.116058893502
4846,-0.3350238204,0.00563764572144,-0.0582213103771,0.777454018593,-1.08442676067,-1.33407354355,0.0275136530399,-0.229646980762
1452,-0.306483626366,0.146959424019,-0.285321056843,-0.455903232098,-0.873752593994,-0.709925889969,-0.624547719955,0.859805345535
4776,1.0650883913,-0.709428787231,4.14145326614,0.338881999254,0.281617462635,-0.698007941246,1.80014133453,-0.0316265970469
6908,-0.376572608948,-0.184486269951,-1.21191334724,-0.309968173504,0.11287124455,-0.337547421455,-1.22037029266,0.656733632088
672,-0.430784702301,-0.966787874699,-0.262636244297,-0.790743470192,0.678502440453,-1.16495943069,-0.0858027115464,0.979911327362
5710,0.113045468926,0.508791387081,-1.3763679266,-0.348740816116,0.419210851192,0.158569052815,-1.47126066685,-0.614239275455
2115,-0.280492573977,0.344510138035,1.41388654709,0.229128926992,-0.831390440464,0.709417760372,0.641843557358,-0.603271842003
7015,0.20823289454,-1.33951807022,2.63905572891,0.160365104675,-0.578948259354,-0.83105379343,1.74927556515,-0.656406104565
8726,-0.316055089235,0.119719974697,-0.142168223858,0.365943640471,0.316396594048,0.538696706295,-0.201243251562,0.779805243015
2185,0.445280969143,-0.924784600735,3.31937456131,0.429620057344,-0.498992234468,-0.198059737682,1.14469301701,-0.693612039089
