rid,CPC001_HA1E_6H:BRD-K96720755-001-01-8:10,CPC001_HA1E_24H:BRD-K96720755-001-01-8:10,CPC001_HCC515_6H:BRD-K96720755-001-01-8:10,CPC001_HCC515_24H:BRD-K96720755-001-01-8:10,CPC001_PC3_6H:BRD-K96720755-001-01-8:10,CPC001_PC3_24H:BRD-K96720755-001-01-8:10,CPC001_VCAP_6H:BRD-K96720755-001-01-8:10,CPC001_VCAP_24H:BRD-K96720755-001-01-8:10,CPC016_A375_6H:BRD-K96720755-001-01-8:10,CPC016_A549_6H:BRD-K96720755-001-01-8:10,CPC016_A549_24H:BRD-K96720755-001-01-8:10,CPC016_ASC_24H:BRD-K96720755-001-01-8:10,CPC016_HEPG2_6H:BRD-K96720755-001-01-8:10,CPC016_HT29_6H:BRD-K96720755-001-01-8:10,CPC016_MCF7_6H:BRD-K96720755-001-01-8:10,CPC016_MCF7_24H:BRD-K96720755-001-01-8:10,CPC016_NEU_24H:BRD-K96720755-001-01-8:10,CPC016_NPC_24H:BRD-K96720755-001-01-8:10,CPC016_SKB_24H:BRD-K96720755-001-01-8:10
5720,-0.642737567425,-1.1378455162,-0.143800005317,-0.166926398873,-0.276070147753,-1.74905836582,-1.13585793972,0.622906506062,-0.495695501566,-0.422100007534,-1.93363237381,0.614989459515,0.255576610565,-1.34659826756,-1.92630004883,-1.90249836445,1.06662654877,2.98235082626,0.233814999461
466,0.507294714451,-0.585608661175,0.436100006104,-0.242197886109,-0.466455727816,-0.0893107950687,-0.076054893434,1.35920488834,-1.02631151676,-0.520850002766,-1.79942286015,0.91972643137,-1.29857850075,-0.991873681545,0.236449986696,-2.67872476578,-0.711778223515,-0.402378410101,0.0128260739148
6009,0.774792194366,-0.29536357522,0.0617999993265,-0.328659325838,-0.29235804081,0.935123205185,0.0261912941933,0.14341366291,-0.808968901634,-0.568949997425,0.688181042671,0.491501897573,1.19567394257,-0.539253890514,-0.842149972916,0.939654707909,-0.695896625519,1.33423364162,0.0777295604348
2309,-1.79393005371,-0.310130894184,-0.640699982643,-1.44658076763,-0.0325068235397,0.525456488132,-0.116472989321,-0.19126650691,-0.719410598278,0.0940999984741,-1.11568772793,0.789613008499,-0.829591035843,1.44457745552,-0.561649978161,0.661880731583,-0.138518348336,0.639346122742,0.81342625618
387,-0.0861531794071,-0.466507077217,0.139799997211,0.227478057146,0.208342894912,1.12729251385,-0.149270176888,0.180780917406,-0.654748439789,0.645200014114,0.0945835113525,0.918079733849,0.584635972977,1.94221878052,0.314399987459,1.86505556107,0.834970474243,1.40234005451,1.46258246899
3553,-0.3156683743,-0.475386351347,0.493699997663,-0.202807337046,0.550935089588,1.20769286156,-0.476434230804,-0.716743528843,0.407989144325,0.625750005245,1.57451081276,-0.811128079891,-0.121843904257,0.524934887886,0.977400064468,0.486941963434,0.25550788641,-0.114760711789,-0.13867816329
427,1.33642148972,-1.18823599815,-0.251899987459,-0.580148994923,-0.330542623997,0.560625910759,0.323073446751,0.637662053108,-0.151109188795,-1.12919998169,-0.750034630299,-0.227157756686,-0.249391809106,0.0214542150497,-0.209900006652,-1.0041642189,-0.00145672261715,-0.589509546757,-0.553337037563
5898,-0.124174445868,-0.17421323061,-0.719900012016,-0.173635989428,-0.979317903519,-0.508405387402,-0.175983041525,-0.688003182411,-0.178400367498,-0.123750001192,-0.547817707062,0.0740020945668,-0.184080660343,0.158722907305,0.392450004816,-0.459352195263,-0.0557994097471,-0.0953716784716,-1.45959365368
23365,0.0531134456396,-0.139842823148,2.44959998131,0.687550127506,1.12266993523,1.32350301743,-0.212956577539,-0.0737976282835,0.77748978138,0.246300041676,4.14352893829,-0.397983372211,0.149193286896,-0.136824965477,0.621399998665,0.602269053459,0.567881464958,1.28721308708,2.08387374878
6657,-1.62347006798,-0.228325933218,-0.779799997807,0.40694347024,0.558163285255,0.839156925678,1.10733473301,-0.775276124477,0.488431036472,0.456450015306,1.57317078114,-1.03168153763,0.425522089005,0.755048334599,1.27135002613,1.14560770988,-0.351935446262,-0.69774979353,-0.665034353733
