rid,CPC014_A375_6H:BRD-K64857848-001-02-3:10,CPC014_A549_6H:BRD-K64857848-001-02-3:10,CPC014_A549_24H:BRD-K64857848-001-02-3:10,CPC014_ASC_24H:BRD-K64857848-001-02-3:10,CPC014_HA1E_6H:BRD-K64857848-001-02-3:10,CPC014_HCC515_6H:BRD-K64857848-001-02-3:10,CPC014_HEPG2_6H:BRD-K64857848-001-02-3:10,CPC014_HT29_6H:BRD-K64857848-001-02-3:10,CPC014_MCF7_6H:BRD-K64857848-001-02-3:10,CPC014_MCF7_24H:BRD-K64857848-001-02-3:10,CPC014_NEU_24H:BRD-K64857848-001-02-3:10,CPC014_NPC_24H:BRD-K64857848-001-02-3:10,CPC014_PC3_6H:BRD-K64857848-001-02-3:10,CPC014_PC3_24H:BRD-K64857848-001-02-3:10,CPC014_PHH_24H:BRD-K64857848-001-02-3:10,CPC014_SKB_24H:BRD-K64857848-001-02-3:10,CPC014_VCAP_6H:BRD-K64857848-001-02-3:10,CPC014_VCAP_24H:BRD-K64857848-001-02-3:10,LJP002_BT20_6H:BRD-K64857848-001-03-1:10,LJP002_BT20_6H:BRD-K64857848-001-03-1:2,LJP002_BT20_6H:BRD-K64857848-001-03-1:0.4,LJP002_BT20_6H:BRD-K64857848-001-03-1:0.08,LJP002_BT20_24H:BRD-K64857848-001-03-1:10,LJP002_BT20_24H:BRD-K64857848-001-03-1:2,LJP002_BT20_24H:BRD-K64857848-001-03-1:0.4,LJP002_BT20_24H:BRD-K64857848-001-03-1:0.08,LJP002_HS578T_6H:BRD-K64857848-001-03-1:10,LJP002_HS578T_6H:BRD-K64857848-001-03-1:2,LJP002_HS578T_6H:BRD-K64857848-001-03-1:0.4,LJP002_HS578T_6H:BRD-K64857848-001-03-1:0.08,LJP002_HS578T_24H:BRD-K64857848-001-03-1:10,LJP002_HS578T_24H:BRD-K64857848-001-03-1:2,LJP002_HS578T_24H:BRD-K64857848-001-03-1:0.4,LJP002_HS578T_24H:BRD-K64857848-001-03-1:0.08,LJP002_MCF10A_6H:BRD-K64857848-001-03-1:10,LJP002_MCF10A_6H:BRD-K64857848-001-03-1:2,LJP002_MCF10A_6H:BRD-K64857848-001-03-1:0.4,LJP002_MCF10A_6H:BRD-K64857848-001-03-1:0.08,LJP002_MCF10A_24H:BRD-K64857848-001-03-1:10,LJP002_MCF10A_24H:BRD-K64857848-001-03-1:2,LJP002_MCF10A_24H:BRD-K64857848-001-03-1:0.4,LJP002_MCF10A_24H:BRD-K64857848-001-03-1:0.08,LJP002_MCF7_6H:BRD-K64857848-001-03-1:10,LJP002_MCF7_6H:BRD-K64857848-001-03-1:2,LJP002_MCF7_6H:BRD-K64857848-001-03-1:0.4,LJP002_MCF7_6H:BRD-K64857848-001-03-1:0.08,LJP002_MCF7_24H:BRD-K64857848-001-03-1:10,LJP002_MCF7_24H:BRD-K64857848-001-03-1:2,LJP002_MCF7_24H:BRD-K64857848-001-03-1:0.4,LJP002_MCF7_24H:BRD-K64857848-001-03-1:0.08,LJP002_MDAMB231_6H:BRD-K64857848-001-03-1:10,LJP002_MDAMB231_6H:BRD-K64857848-001-03-1:2,LJP002_MDAMB231_6H:BRD-K64857848-001-03-1:0.4,LJP002_MDAMB231_6H:BRD-K64857848-001-03-1:0.08,LJP002_MDAMB231_24H:BRD-K64857848-001-03-1:10,LJP002_MDAMB231_24H:BRD-K64857848-001-03-1:2,LJP002_MDAMB231_24H:BRD-K64857848-001-03-1:0.4,LJP002_MDAMB231_24H:BRD-K64857848-001-03-1:0.08,LJP002_SKBR3_6H:BRD-K64857848-001-03-1:10,LJP002_SKBR3_6H:BRD-K64857848-001-03-1:2,LJP002_SKBR3_6H:BRD-K64857848-001-03-1:0.4,LJP002_SKBR3_6H:BRD-K64857848-001-03-1:0.08,LJP002_SKBR3_24H:BRD-K64857848-001-03-1:10,LJP002_SKBR3_24H:BRD-K64857848-001-03-1:2,LJP002_SKBR3_24H:BRD-K64857848-001-03-1:0.4,LJP002_SKBR3_24H:BRD-K64857848-001-03-1:0.08
5720,-0.637712657452,0.415991961956,0.63036429882,2.25141835213,-0.129269897938,-0.0114670302719,0.155750006437,0.28018990159,0.495572149754,-0.540932178497,0.590999960899,-0.0259740203619,0.579126656055,0.27252471447,1.54447567463,1.11351490021,0.405669122934,0.405100047588,-0.866637766361,-1.49094688892,-0.0818041414022,-0.9600481987,-0.922620475292,-0.795085608959,-0.199390918016,0.192771613598,-0.246764630079,-0.845123767853,0.239014431834,-0.431499987841,-0.0163310691714,0.78809005022,0.381372094154,0.648513376713,0.363890647888,0.0998333692551,0.324831515551,0.987046420574,0.953700006008,0.118699967861,0.253800004721,0.42199999094,-0.402559161186,-0.424087047577,-0.72126531601,-0.729950845242,-0.548200011253,-0.828400015831,-0.995399951935,0.41859999299,-0.854924619198,-0.179649174213,0.883242189884,-0.134279131889,-0.590979814529,0.136405318975,0.574254274368,0.993669211864,-1.29567313194,-0.768953084946,-1.07884860039,-1.27227520943,-0.76465344429,-0.48807361722,0.342859059572,0.895654439926
466,-1.37323725224,-3.97941493988,-0.521109223366,-1.59847295284,-1.98220396042,-2.60432648659,-3.71600008011,-3.52998828888,-3.76371979713,-2.12660217285,0.467299997807,-0.0483970344067,-2.43189907074,-0.822098493576,0.0956766754389,-1.12266135216,-2.43712544441,-3.5762386322,-3.82894134521,-0.991543769836,0.557528972626,-0.998222410679,-0.548739612103,0.268736749887,0.227990850806,0.943577587605,-0.580428242683,-0.260019540787,0.0993603020906,0.0443000197411,-0.225111067295,0.0164361596107,-0.658105134964,-0.348603010178,-1.82197928429,0.0847332775593,0.756875216961,0.697306156158,-1.16900002956,1.13599991798,0.506249964237,0.343149989843,-2.89426970482,-1.64336526394,-0.650056481361,0.155229628086,-2.2569000721,-1.02604997158,-0.0741500258446,-1.30465006828,-1.39779651165,-0.858628571033,0.966614723206,0.641054391861,-1.06969606876,-0.414880603552,0.632573068142,0.53015679121,-0.481281220913,-0.871289253235,-1.28675460815,0.234290719032,-0.663553535938,-1.89093732834,-0.120844319463,0.566435694695
6009,-0.815104842186,0.258637696505,1.85091102123,0.422318458557,0.0791900455952,-0.266195386648,-1.06099998951,-0.559427201748,0.224905252457,0.144299849868,0.219449996948,0.362046182156,-0.222976997495,-0.61240452528,-0.797086417675,0.0770130753517,0.397084712982,-0.193888574839,-0.808722198009,-1.04390597343,-0.381928265095,-0.188811600208,0.413346081972,-0.0997912883759,0.0714410543442,0.935220003128,-0.645653605461,-1.00196063519,0.631595373154,0.758166670799,0.387986510992,0.690874636173,0.445535182953,-0.00901290774345,-0.065450668335,0.529300093651,1.51692008972,0.777088820934,-0.00624999403954,0.183300003409,-0.00110000371933,-0.14825001359,-0.341388702393,0.0904321819544,-0.0993790626526,0.406140446663,0.291199982166,0.0816999971867,1.12045001984,0.917100012302,0.0357060953975,-0.774194359779,0.202086895704,0.163156613708,-0.222867906094,0.708379387856,0.983371734619,0.942103564739,-0.492305696011,-0.827998578548,-1.3329179287,-0.59829211235,-0.0329853594303,0.201566398144,0.498225867748,1.23879504204
2309,0.607052445412,1.80787050724,1.75971651077,1.60526430607,1.58909225464,2.10996675491,0.825299978256,2.73273634911,1.7458063364,1.90502119064,0.181299984455,0.240701824427,2.54288983345,0.836988329887,0.960681438446,1.28245913982,5.85136270523,4.23757171631,-2.52622008324,-0.63372606039,0.249209269881,-0.168726176023,1.13125574589,0.275704920292,-0.449307918549,-0.0387388393283,0.283107995987,-1.13292276859,-0.622964739799,0.289300024509,0.0354773961008,-0.405821979046,0.370263576508,-1.20711970329,0.159489840269,-0.510433316231,0.608170390129,-0.183399930596,1.10769999027,0.00190000236034,-0.24660000205,0.180849999189,1.39352440834,-0.229597523808,-2.27684545517,-0.708137452602,0.9632999897,-0.772750020027,-0.558349967003,-0.732349991798,0.70630967617,0.231358572841,-0.373705387115,0.0986348390579,0.347981333733,0.259891867638,-0.653323113918,-0.752815246582,0.557495832443,-0.727064847946,0.489425182343,-0.0550234764814,0.663201034069,-0.587726831436,-1.82277190685,-0.445066601038
387,1.09803080559,-0.600371479988,-0.469579279423,0.339119940996,0.499295264482,-0.00888240896165,0.0505499839783,0.91730260849,0.665608108044,1.40870130062,-0.720600008965,-0.186833873391,1.66631698608,0.922863125801,-0.114651069045,-1.04886269569,0.860673069954,-0.166450917721,0.273871690035,-0.306804358959,0.408739507198,0.127562701702,-0.354743599892,-0.958564460278,0.209849029779,0.274106025696,-0.0573345422745,-0.162909194827,0.347536683083,0.0160999968648,1.22227370739,1.06226730347,0.670408010483,0.503805577755,0.952622413635,0.0111333429813,1.37848806381,0.930229902267,1.33385002613,0.0347000062466,0.00824999809265,0.569199979305,1.07660150528,-0.0596485361457,-0.576953053474,-1.15771007538,-0.478299975395,1.06375002861,0.0194500088692,0.50435000658,0.968426465988,-0.399800181389,-1.10108911991,0.0145189985633,1.95777797699,1.78813076019,1.36646974087,0.472389668226,-0.563954651356,-0.561021089554,-0.604843497276,-0.0965897291899,0.533699393272,0.938890516758,0.364867806435,0.918500304222
3553,-1.15457808971,0.0254929363728,-1.25888442993,-0.0938015878201,-1.0647302866,-0.221710622311,0.938699960709,0.380030065775,-0.47628223896,0.791471421719,-0.313400030136,-0.385837942362,-2.90192961693,-1.33201766014,-0.00129193533212,-1.10203707218,-0.386695474386,-0.155622765422,0.572858512402,0.386258244514,-0.451001554728,0.17023947835,1.24028432369,0.101134598255,0.136641472578,0.144959107041,0.746175050735,0.505592048168,-0.115403033793,-0.0721000060439,0.768797159195,-0.639487147331,0.68490177393,0.2929276824,-1.75996410847,-0.188966661692,-0.250906258821,0.165789633989,-2.0626001358,-0.678900003433,-0.0432000011206,-0.907000005245,1.83187425137,1.50051224232,1.69486260414,0.611879885197,0.897799968719,0.530099987984,1.14660000801,0.367049992085,0.717178344727,0.961800992489,0.72171831131,0.308432757854,-0.0101613178849,0.070488601923,-0.329138308764,0.0405088663101,0.824257552624,1.19627475739,1.19542145729,0.622831821442,0.0414480417967,0.247056528926,0.329154968262,-0.309791237116
427,-0.0758482143283,0.578117966652,0.388595610857,0.75334829092,0.306981861591,0.51114565134,-0.531900048256,1.2164901495,0.530397295952,0.344625115395,0.375499993563,-0.307940602303,0.0871595740318,0.266816914082,0.224495410919,0.700111210346,0.185335800052,-1.37540841103,1.22644937038,-0.446744710207,1.08711671829,-0.231142118573,-0.209355562925,-0.512197136879,-0.22702267766,-1.85202670097,-0.457358062267,1.0305467844,-0.672996044159,0.491900026798,-0.628818929195,0.0234302543104,0.381448566914,-0.278745532036,-0.687004804611,0.354666680098,-0.903455555439,0.447431236506,-0.373449981213,-0.147250026464,0.445950001478,-0.207499995828,0.108898639679,-0.671656370163,0.673976898193,-0.549052119255,0.640550017357,0.373699992895,0.938699960709,0.665450036526,-0.525699555874,1.16699934006,0.233617872,-0.598585605621,1.21920442581,0.13772764802,0.192722916603,-0.04081363976,0.919721662998,0.832134068012,0.685387074947,0.511121451855,0.466628819704,0.574561059475,-0.0459174662828,0.501570940018
5898,-0.457710117102,1.44627940655,-1.44989180565,-1.57211208344,0.317103147507,1.05148243904,-0.272100001574,1.39006686211,2.29623937607,-0.716271162033,-0.437049984932,0.541710913181,1.62147450447,1.29852581024,-0.270215511322,0.0935664176941,1.49984562397,1.10298788548,-0.42893320322,-0.217616245151,0.917489409447,0.0132340788841,1.08817958832,-0.0926358997822,0.777119934559,0.348638832569,0.100745528936,-0.772788643837,0.0911088883877,0.742400050163,0.11318847537,0.569415688515,-1.48737072945,-0.264204263687,-0.438469529152,0.70450001955,0.0702311992645,0.311744958162,-1.05115008354,0.722149968147,-0.785199999809,-0.200299978256,0.0969551205635,-0.159872859716,-0.133472949266,0.677698135376,-0.491800010204,-0.823050022125,-0.600449979305,-0.244599968195,-0.142839431763,0.493483155966,0.721882939339,0.137696936727,0.608139932156,-0.263920724392,0.301947534084,0.406048446894,-0.246824786067,-0.192395865917,0.0771292001009,-0.282445728779,0.357397139072,0.119319103658,-1.24264860153,0.503105401993
23365,-0.251115322113,0.764360964298,-0.354274332523,0.140350922942,-0.142417922616,-0.73272228241,-0.304049998522,0.228420853615,-0.810398638248,1.18968307972,0.594650030136,-0.761172056198,0.329779535532,2.04263806343,0.195769667625,0.03388530761,-0.465547025204,0.0122578293085,1.400344491,-0.387832760811,0.333969980478,-0.713911235332,-0.0985460579395,1.56406450272,0.468709647655,-0.634496092796,0.582986712456,0.0290976632386,-0.895557165146,-0.606333374977,0.149787604809,0.742512285709,-0.308880269527,-0.105499178171,0.830038130283,-0.228533357382,-0.437495201826,-0.238714143634,0.452050000429,0.571600019932,0.463600039482,0.00795000046492,0.257565796375,1.23224759102,1.39496421814,0.527547001839,0.51960003376,1.05700004101,0.551549971104,-0.127449989319,1.08316588402,0.723202347755,-0.0643610656261,1.07976222038,1.69686567783,1.97510659695,0.274572908878,-0.587821185589,-0.450527966022,1.02889120579,1.07900738716,0.386292517185,-0.184644728899,0.209204807878,0.944555699825,-0.29510217905
6657,-1.53687489033,-0.488225519657,-1.28429961205,1.19456481934,0.273703724146,-0.923243403435,-0.1053000018,0.284762948751,-0.507718801498,0.527118086815,-0.25125002861,-2.79324316978,-0.43021440506,0.109649248421,0.465657830238,0.677353858948,0.0305978283286,-0.199903070927,1.25852847099,2.07952189445,-0.25975048542,0.511253237724,-0.0281275957823,-0.211260899901,-0.254663705826,0.0045512765646,0.690868735313,0.632556557655,0.0893637537956,0.122633337975,0.971195995808,-0.601357758045,0.963700652122,-0.301598489285,-0.543462336063,-0.931033372879,-0.830483734608,-0.618952870369,-0.852750003338,-0.638450026512,-0.553699970245,0.266350001097,-0.856320261955,-0.197145536542,0.362444102764,1.37690854073,0.756349980831,1.31599998474,0.354649990797,-0.743600010872,0.713881850243,1.20345818996,0.600555419922,0.708871364594,0.205226972699,-0.259586572647,-0.782760083675,0.134171247482,0.599483847618,1.65520679951,1.63607680798,-0.0658956170082,1.09769201279,0.831217467785,0.268684029579,-0.228694975376
