rid,ERG011_VCAP_6H:BRD-K27009196-001-01-7:10.067,ERG011_VCAP_24H:BRD-K27009196-001-01-7:10.067,ERG017_VCAP_24H:BRD-K27009196:10.07,ERG017_VCAP_24H:BRD-K27009196:3.36,ERG017_VCAP_24H:BRD-K27009196:1.12,ERG017_VCAP_24H:BRD-K27009196:0.37
5720,0.508299946785,0.978667616844,0.767674446106,-0.556781709194,1.61270833015,-0.0248860567808
466,0.0635500252247,0.683869659901,-0.445718586445,-0.247505068779,-0.264794766903,0.153035059571
6009,-0.485549986362,0.230885386467,-0.171408966184,0.21172067523,0.00326383113861,0.622847437859
2309,0.422500014305,0.345834642649,0.178653389215,-0.727072179317,-1.36334824562,-0.612418830395
387,0.408650010824,0.0302023552358,-1.21073234081,-1.09600830078,-1.39260220528,-0.0549704059958
3553,0.364100009203,0.367496281862,0.44603484869,1.8915002346,1.29457855225,0.00722682476044
427,-0.459800004959,0.272762387991,0.486378282309,0.433172792196,0.0955796986818,0.243243515491
5898,0.330900013447,0.492694497108,0.176884353161,-0.640127420425,-0.542521893978,0.85045003891
23365,-0.420750021935,0.13927154243,-0.020117521286,-0.275957971811,-0.369660288095,-0.3648211658
6657,-0.672900021076,-0.533953547478,0.244072496891,-0.205700546503,0.0110192000866,-1.02614474297
5054,-0.839850008488,-0.545131325722,0.317748576403,0.26869186759,1.80152821541,0.0742457062006
3108,0.429300010204,-0.0512631647289,0.0507831424475,0.769899487495,0.374788671732,-0.382639408112
1950,-0.554800033569,-0.291958391666,0.274453997612,1.99930536747,0.258811116219,0.653828203678
351,-0.246749997139,0.0411197692156,0.329277843237,0.77439302206,1.31065547466,0.0600811764598
4846,-0.414700001478,0.446334302425,0.606568098068,-0.0565543137491,-0.55574798584,0.37897887826
1452,0.339249998331,-0.538637280464,-1.17800271511,-0.37415099144,-0.494047731161,0.287441968918
4776,0.239899992943,0.0015562325716,0.450083673,0.566118478775,0.63510286808,-0.2162514925
6908,-0.228699982166,-0.389145463705,-0.806113600731,-0.375604689121,-0.0175789445639,-0.242105484009
672,0.00114999711514,0.118095189333,-0.422646671534,-0.235312402248,1.39320659637,-0.171210587025
5710,-0.224850028753,0.0464720502496,-0.706869900227,-0.419200897217,-0.360499501228,-0.282169759274
2115,0.0088500007987,-0.237489789724,0.115633189678,0.717073857784,-0.129373252392,0.178275689483
7015,-0.356450021267,0.237397551537,0.657741308212,2.53511428833,0.896723806858,-0.152618020773
8726,-0.14105001092,1.30411863327,0.0413331091404,0.632863998413,-0.193267583847,0.0360782928765
2185,-0.018449999392,-1.04842567444,0.347771257162,0.176854833961,0.49346858263,-0.301145076752
3315,0.471549987793,-0.171892613173,0.846273958683,0.834119021893,0.0365651249886,1.00854468346
